1.75,1.70,,,IMFG,IMF (Aust) 10.25% cn,1.745,,,1.74,1.77,1.65,.10,,31/12/2014,,,,
.14,.065,.10,.10,MSTG,Metal Storm 10% cn11,.10,,,.08,.13,.135,.10,,1/9/2011,,,,
.15,.071,.08,.08,MSTGA,  sec cn11,.08,,,.08,.105,.135,,,1/9/2011,,,,
87.84,50.00,72.50,71.25,NFNG,Nufarm Finance (NZ) exc.nov11,72.40,6.589,473.825,71.25,72.40,100,.07,,15/4/2100,,,,
.12,.06,.12,.10,RSNG,Renison Cons 12% cn12,.12,34.000,4.080,.12,.14,.33,.12,,31/3/2012,,,,
1.47,.765,1.45,1.32,RSGG,Resolute Min 12% cn12,1.45,4.000,5.800,1.42,1.45,.50,.12,,31/12/2012,,,,
.55,.45,.45,.45,SURG,Sun Res 12%  cn11,.45,,,,,.55,.12,,30/6/2011,,,,
.27,.05,.05,.05,VHLG,Virax Hldgs cn dec11,.05,,,.05,,.10,,,31/12/2011,,,,
Hybrid Securities,,
106.00,99.05,105.49,104.75,ANZPA,ANZ Banking Grp pref,105.39,11.791,1238.83,105.05,105.40,,,,,,,,
103.90,96.75,102.15,101.70,ANZPB,  pref,101.90,9.511,969.619,101.85,102.00,,,,,,,,
93.00,81.30,90.31,90.20,AAZPB,Australand Assets assets,90.31,.100,9.031,90.65,90.85,,,,,,,,
99.90,81.50,96.80,96.00,BOQPC,Bank of Qld pref,96.00,.126,12.189,96.00,96.80,,,,,,,,
105.25,95.00,102.40,102.40,BENPA,Bendigo & Adelaide pref,102.40,,,102.20,102.50,,,,,,,,
96.50,81.01,96.50,96.00,BENPB,  pref,96.50,.027,2.595,94.75,96.00,,,,,,,,
97.50,82.00,95.39,95.20,BENPC,  pref,95.20,1.064,101.308,95.20,95.25,,,,,,,,
1.98,1.69,1.98,1.933,CAMPA,Clime Capital 7.5% pref,1.98,12.638,24.922,1.89,1.97,,,,,,,,
.52,.331,.52,.52,CMIPC,CMI pref.cl.a,.52,,,.52,.54,,,,,,,,
214.99,201.75,210.00,209.00,CBAPA,C'wlth Bank  of Aust perls v,210.00,4.945,1036.21,209.25,210.00,,,,,,,,
198.50,187.00,197.98,197.05,CBAPB,  perls iv,197.51,1.069,211.329,197.55,197.98,,,,,,,,
93.00,79.15,93.00,92.00,DXRPA,DEXUS Rents Tr rents,93.00,.380,35.080,91.50,93.00,,,,,,,,
65.003,37.50,49.50,49.11,ELDPA,Elders hybrids,49.117,2.920,143.975,49.11,49.30,,,,,,,,
99.80,83.00,99.20,98.70,FXJPB,Fairfax Media pref,99.20,2.312,229.237,98.75,99.20,,,,,,,,
79.80,65.00,,,GMPPA,Goodman Plus Tr stepup pf,74.25,,,73.50,77.00,,,,,,,,
84.00,50.55,,,GNSPA,Gunns forests,78.90,,,76.01,78.90,,,,,,,,
104.20,96.00,,,IAGPA,Insurance Aust Grp 5.63%pref,100.80,,,100.65,100.80,,,,,,,,
110.65,104.50,106.00,105.35,MQCPA,Macquarie CPS Tr pref,106.00,5.138,544.076,105.85,106.00,,,,,,,,
86.90,72.50,79.00,78.01,MXUPA,Multiplex Sites sites,78.01,2.458,192.781,78.01,78.70,,,,,,,,
100.00,89.05,100.00,99.50,ORIPB,Orica pref,99.50,1.051,105.035,99.50,100.00,,,,,,,,
74.50,53.70,58.95,58.70,PXUPA,PaperlinX SPS Tr pref,58.85,2.490,146.625,58.85,58.95,,,,,,,,
189.70,161.50,186.00,185.211,PCAPA,Preferred Capital perls iii,185.50,1.442,267.828,185.58,186.00,,,,,,,,
101.00,92.16,100.50,100.10,RHCPA,Ramsay Health Care cares,100.50,2.958,296.399,100.10,100.50,,,,,,,,
92.50,75.20,91.50,91.01,SVWPA,Seven Grp Hldgs pref,91.50,2.459,224.534,91.45,91.50,,,,,,,,
103.00,95.70,102.30,102.30,SUNPA,Suncorp-Metway 5.068%prf,102.30,,,,,,,,,,,,
103.50,93.00,101.018,101.018,SUNPB,  pref,101.018,,,,,,,,,,,,
102.30,102.25,102.30,102.25,SBKPA,Suncorp-Metway def,102.30,.087,8.899,102.50,103.00,,,,,,,,
101.75,101.00,101.75,101.00,SBKPB,  def,101.50,2.775,281.690,101.10,101.75,,,,,,,,
77.00,58.00,72.90,70.00,TPAPA,Transpacific SPS Tr stepup pf,72.90,1.373,98.080,70.061,72.90,,,,,,,,
104.99,98.00,103.76,102.56,WBCPA,Westpac Banking pref,103.20,4.934,510.463,102.95,103.771,,,,,,,,
115.00,103.10,108.00,107.50,WBCPB,  pref ii,107.501,2.300,247.955,107.501,108.00,,,,,,,,
95.23,81.00,94.50,93.00,WCTPA,Westpac TPS Tr pref,93.00,.663,62.233,93.00,93.50,,,,,,,,
,
