Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4651.5 at 16:42 24/9/2010  Report at 19:08 Friday 24/9/2010. Processed 22:17 Sunday 26/9/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
95.20,82.00,93.00,92.00,BENPC,  pref,93.00,1.536,141.855,93.30,99.50,100.00,4.646q,10/10/10,10/10/14i,100,3.8
1.90,1.69,1.885,1.885,CAMPA,Clime Capital 7.5% pref,1.885,-,-,1.865,1.93,2.40,5.250q,6/10/10,30/04/17i,2.4,6.0
0.59,0.331,0.43,0.376,CMIPC,CMI Ltd pref.cl.a,0.42,150.947,60.964,0.41,0.43,1.20,11.67q,n/a,undated,-,n/a
212.00,201.75,212.00,211.00,CBAPA,C'wlth Bank  of Aust  perls v,211.70,18.418,3897.78,211.70,212.50,200.00,5.690q,1/11/10,31/10/14i,200,2.1
197.29,187.00,197.29,195.80,CBAPB,  perls iv,196.60,14.26,2801.55,196.60,196.994,200.00,4.045q,31/10/10,31/10/12i,200,2.5
89.95,79.15,89.95,87.85,DXRPA,Dexus Rents Tr rents,89.95,7.619,676.297,89.95,95.00,100.00,6.140q,18/10/10,1/07/12i,100,7.8
65.003,37.50,46.00,44.20,ELDPA,Elders Ltd hybrids,45.80,5.493,251.962,45.80,46.30,100.00,5.027q,30/09/10,30/06/11i,100,133.1
97.80,83.00,97.80,96.65,FXJPB,Fairfax Media Ltd pref,97.50,31.367,3044.86,97.35,97.50,100.00,6.450sa,31/10/10,30/04/11i,100,11.1
75.00,61.00,73.40,72.50,GMPPA,Goodman Plus Tr stepup pf,73.00,6.787,494.82,73.00,73.49,100.00,6.730q,21/12/10,21/03/13i,100,16.3
81.00,50.55,72.85,70.00,GNSPA,Gunns Ltd forests,71.20,7.934,565.698,69.40,70.60,100.00,6.916q,14/10/10,undated,100,n/a
102.54,94.50,102.50,101.65,IAGPA,Insurance Aust Grp 5.63%pref,101.70,16.41,1677.23,101.65,102.48,100.00,5.63sa,15/12/10,15/06/12h,100,8.4
111.00,103.51,110.01,108.80,MQCPA,Macq Cps Tr pref,109.00,10.175,1109.82,109.00,109.20,100.00,11.10sa,31/12/10,30/06/13h,100,8.5
86.90,55.80,79.00,76.00,MXUPA,Multiplex Sites sites,76.30,26.031,2042.97,75.70,76.75,100.00,8.740q,18/10/10,undated,100,6.8
98.25,89.05,98.00,96.80,ORIPB,Orica Ltd pref,98.00,13.873,1347.11,97.10,98.50,100.00,6.415sa,30/11/10,30/11/11i,100,5.2
74.50,35.00,57.40,56.50,PXUPA,PaperlinX Sps Tr pref,56.60,7.522,428.827,56.60,57.00,100.00,7.365sa,31/12/10,30/06/12i,100,43.1
189.70,161.50,189.70,184.61,PCAPA,Preferred Capital perls iii,185.20,15.608,2922.53,185.20,185.50,200.00,4.109q,6/10/10,6/04/16i,200,2.7
99.00,92.16,98.80,97.00,RHCPA,Ramsay Health Care cares,98.50,15.236,1490.7,98.50,98.90,100.00,5.294sa,20/10/10,20/10/10i,100,n/a
88.99,75.20,87.30,86.10,SVWPA,Seven Grp Hldgs pref,86.70,22.006,1906.54,86.70,87.00,100.00,6.790sa,30/11/10,undated,100,7.0
103.00,94.15,100.15,99.15,SUNPA,Suncorp-Metway 5.068%prf,99.60,4.433,441.138,99.60,99.90,100.00,5.068sa,14/03/11,14/09/11h,100,8.0
100.60,91.56,99.90,99.50,SUNPB,  pref,99.75,33.457,3338.98,99.75,99.83,100.00,5.614q,15/12/10,14/06/13m,100,3.0
77.00,56.96,68.15,62.50,TPAPA,Transpacific Sps stepup pf,63.00,25.302,1714.86,63.07,65.50,100.00,5.784sa,15/10/10,1/10/11i,100,58.7
103.50,97.50,102.52,101.10,WBCPA,Westpac Banking pref,101.84,26.977,2741.5,101.60,101.85,100.00,5.068q,30/09/10,26/09/13i,100,1.7
115.00,102.50,107.00,106.611,WBCPB,  pref ii,107.00,14.954,1598.35,106.90,106.999,100.00,6.048q,30/09/10,30/09/14i,100,1.8
95.00,77.05,94.95,91.601,WCTPA,Westpac Tps Tr pref,91.90,20.131,1860.1,91.80,92.64,100.00,4.088q,30/09/10,30/06/16i,100,2.8
