Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4842.6 at 16:47 16/10/2009 Report at 19:36 Friday 16/10/2009. Processed 17:34 Sunday 18/10/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
0.55,0.11,0.50,0.50,BECG,Becton Prop Grp 9.5% cn10,0.50,65.025,32.512,0.44,0.527,0.65,9.5sa,31/12/09,30/06/10m,0.65,60.7
0.23,0.13,0.23,0.13,BPKG,Bremer Park Ltd 7% cn10,0.13,0.004,-,0.13,0.23,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
72.50,58.00,68.00,68.00,CAAG,Capral Ltd 10% cn 12,68.00,-,-,-,-,100.00,10.0sa,31/03/10,29/03/12m,100,29.7
0.12,0.105,0.12,0.12,CBDG,CBD Energy Ltd 12.5% cn,0.12,-,-,0.10,0.125,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,0.64,0.64,CCYG,China Century Capitl 12% cn10,0.64,-,-,0.70,0.90,1.00,12.0q,31/03/10,30/09/10m,1,71.9
1.029,0.65,1.029,0.995,DRAG,Dragon Min Ltd 10% cn11,1.00,13.5,13.442,1.00,1.048,1.05,10.0q,31/12/09,10/02/11m,1.05,14.6
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.59,2.15,2.25,2.21,HSKG,Heemskirk Cons 8% cn11,2.25,90.27,201.208,2.36,2.50,3.00,12.0q,31/03/10,29/04/11m,3,30.1
92.20,51.00,92.00,90.50,IANG,IAG Finance (Nz) exch.note,91.50,20.213,1842.85,91.00,91.50,100.00,3.259q,15/12/09,15/03/10i,100,25.6
0.12,0.06,0.081,0.081,MSTG,Metal Storm Ltd 10% cn11,0.081,-,-,0.081,0.14,0.14,12.0q,1/09/09,1/09/09m,-,n/a
-,-,-,-,MSTGA, sec cn11,-,-,-,0.08,0.90,0.135,-,-,9/01/2011,-,-
107.50,59.50,105.00,104.69,MYFG,Myer Grp Finance exc.nte13,104.70,64.776,6787.54,-,-,100.00,10.19sa,15/01/10,15/03/13m,100,9.5
95.50,60.00,93.00,91.50,NFNG,Nufarm Finance (Nz) exc.nov11,92.12,16.094,1485.56,92.12,93.00,100.00,6.190sa,15/04/10,24/11/11i,100,6.0
0.10,0.04,0.10,0.075,RSNG,Renison Cons 12% cn12,0.10,16,1.578,0.10,0.135,0.33,0.12,-,31/3/2012,-,-
0.89,0.50,0.75,0.70,RSGG,Resolute Min 12% cn12,0.75,2370,1700,0.70,0.75,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.00,68.00,96.95,95.001,SKAG,Skycity Invest aces,96.95,7.283,698.81,96.25,96.949,100.00,3.994q,15/12/09,15/12/10h,100,5.8
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12% cn11,0.55,-,-,0.40,0.60,0.55,12.0q,23/10/09,30/6/11m,0.55,14.2
0.16,0.04,0.15,0.14,VHLG,Virax Hldgs cn dec09,0.15,110,15.8,0.12,0.14,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
101.00,85.50,101.00,99.81,ANZPB,ANZ Banking Grp pref,101.00,62.518,6265.11,101.00,101.60,100.00,4.101q,15/12/09,15/06/14i,100,-0.2
86.50,31.20,86.50,84.00,AAZPB,Australand Assets assets,84.50,7.759,662.296,84.11,84.50,100.00,8.170q,31/12/09,undated,100,n/a
90.00,64.60,88.75,86.60,BOQPC,Bank of Qld pref,88.75,13.812,1207.18,88.90,89.90,100.00,4.403sa,15/04/10,17/12/12i,100,6.0
102.95,85.15,101.50,100.00,BOQPA, reset prf,101.50,3.197,321.349,100.20,101.50,100.00,5.124sa,15/04/10,15/10/10h,100,5.9
0.41,0.04,0.41,0.345,BEPPA,BBI Eps Ltd pref,0.388,229525,85833.3,0.385,0.39,1.00,4.520q,1/01/10,1/07/12h,1.039,40.8
87.50,55.00,87.50,84.00,BENPC,Bendigo & Adelaide pref,87.50,3.032,259.121,87.30,88.00,100.00,3.899q,10/01/10,10/10/14i,100,5.1
87.50,55.00,87.50,83.10,BENPB, pref,87.50,0.867,73.349,85.50,87.40,100.00,3.469q,15/12/09,15/06/15h,100,1.8
102.60,89.00,101.60,99.50,BENPA, pref,100.10,7.321,734.596,100.10,101.80,100.00,6.16sa,1/11/09,1/11/12h,100,8.7
1.90,0.95,1.90,1.85,CAMPA,Clime Capital 7.5% pref,1.85,10,18.5,1.80,1.845,2.40,5.250q,6/01/10,30/04/17i,2.4,5.7
0.90,0.26,0.58,0.56,CMIPC,CMI Ltd pref.cl.a,0.56,711.32,405.158,0.56,0.58,1.20,11.67q,3/03/08,undated,-,n/a
206.15,204.52,206.15,204.52,CBAPA,C'wlth Bank  of Aust  def,205.70,180.764,37132.6,205.60,205.70,200.00,5.026q,31/01/10,31/10/14i,200,0.5
194.80,160.50,194.80,191.00,CBAPB, perls iv,191.51,14.077,2713.75,191.51,193.50,200.00,2.977q,31/10/09,31/10/12i,200,0.4
85.15,41.00,84.50,82.50,DXRPA,Dexus Rents Tr rents,83.90,3.695,308.444,84.00,85.15,100.00,4.670q,17/01/10,1/07/12i,100,8.6
60.00,20.00,56.80,52.50,ELDPA,Elders Ltd hybrids,56.80,42.42,2334.26,56.80,57.00,100.00,3.913q,31/12/09,30/06/11i,100,40.2
89.00,48.001,87.00,84.50,FXJPB,Fairfax Media Ltd pref,84.70,20.122,1726.3,84.70,85.00,100.00,4.607sa,31/10/09,30/04/11i,100,13.4
69.99,12.01,67.70,65.75,GMPPA,Goodman Plus Tr stepup pf,65.75,12.701,850.028,65.75,66.90,100.00,5.210q,21/12/09,21/03/13i,100,16.6
76.50,46.00,75.00,74.00,GNSPA,Gunns Ltd forests,75.00,15.425,1150.05,74.71,75.00,100.00,6.181q,14/01/10,undated,100,n/a
102.54,90.00,102.54,101.05,IAGPA,Insurance Aust Grp 5.63%pref,101.10,18.433,1866.85,101.10,102.00,100.00,5.63sa,15/12/09,15/06/12h,100,8.8
106.60,96.20,106.60,106.21,MAZPA,Macq (Tickets) tickets,106.32,17.922,1905.99,106.32,106.599,100.00,6.475sa,18/02/10,1/01/10h,105.26,6.3
111.00,78.50,111.00,108.75,MQCPA,Macq Cps Tr pref,108.80,40.46,4437.77,108.80,109.70,100.00,11.10sa,31/12/09,30/06/13h,100,9.3
0.07,0.023,0.07,0.05,MSCPA,Minerals Corp 7.0% pref,0.07,7.145,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
70.50,17.20,70.50,68.10,MXUPA,Multiplex Sites sites,70.50,153.951,10573,70.50,71.00,100.00,5.270q,18/01/10,1/04/10i,100,89.8
96.25,62.00,96.25,94.50,ORIPB,Orica Ltd pref,96.25,17.702,1687.81,96.00,97.00,100.00,4.710sa,30/11/09,30/11/11i,100,4.3
55.50,11.00,45.52,43.00,PXUPA,PaperlinX Sps Tr pref,45.50,28.151,1260.96,45.50,46.30,100.00,5.685sa,31/12/09,30/06/12i,100,40.6
188.00,125.00,188.00,172.01,PCAPA,Preferred Capital perls iii,185.00,12.005,2165.35,184.20,185.00,200.00,3.269q,6/01/10,6/04/16i,200,2.6
99.00,71.00,97.00,96.00,RHCPA,Ramsay Health Care cares,96.10,17.554,1693.76,96.10,96.35,100.00,4.116sa,20/10/09,20/10/10i,100,10.5
101.24,87.50,99.711,99.711,STOPB,Santos Ltd prf fuels,99.711,-,-,-,-,-,-,-,-,-,-
97.49,72.50,97.49,95.80,SEVPC,Seven Network    pref,97.25,25.323,2441.87,97.25,97.50,100.00,4.003sa,30/11/09,31/05/10i,100,11.2
103.50,90.00,100.30,99.60,SUNPA,Suncorp-Metway 5.068%prf,99.60,5.416,540.507,99.60,99.80,100.00,5.068sa,14/03/10,14/09/11h,100,7.9
99.00,65.00,99.00,96.101,SUNPB, pref,96.85,36.061,3524.83,96.85,97.20,100.00,4.591q,15/12/09,14/06/13m,100,1.9
97.50,64.00,97.25,96.00,TTXPA,Taps Tr taps,96.50,4.008,387.152,96.50,97.249,100.00,5.37q,21/10/09,30/06/10h,100,6.6
71.00,27.90,71.00,68.01,TPAPA,Transpacific Sps stepup pf,70.00,20.51,1435.87,70.00,71.00,100.00,5.096sa,15/04/10,1/10/11i,100,25.1
0.022,0.013,0.019,0.018,WASPA,Wasabi Energy Ltd pref,0.019,915,17.285,0.018,0.019,-,-,-,-,-,-
102.50,90.30,100.25,99.00,WBCPA,Westpac Banking pref,100.03,67.785,6764.65,100.03,100.25,100.00,3.934q,31/12/09,26/09/13i,100,-0.2
108.50,100.00,108.50,105.00,WBCPB, pref ii,105.60,26.073,2792.09,105.60,106.50,100.00,5.033q,31/12/09,30/09/14i,100,0.0
94.40,60.50,94.40,86.15,WCTPA,Westpac Tps Tr pref,93.00,15.001,1351.15,92.50,93.00,100.00,3.059q,31/12/09,30/06/16i,100,2.4
84.499,50.00,69.48,68.50,WFLPA,Willmott Forests pref,68.50,1.084,74.818,68.50,69.20,100.00,7.0sa,30/09/09,30/09/09h,63,n/a
