Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4671.9 at 16:47 18/12/2009  Report at 19:06 Friday 18/12/2009. Processed 20:48 Saturday 19/12/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
53.00,13.00,48.50,47.00,GINHA,Generator Income gennote2,48.00,3.125,149.54,47.00,50.00,100.00,5.670q,8/01/10,8/10/11m,100,50.7
98.00,91.00,96.99,96.31,HLCHA,Halcyon Sec hlcnte10,96.99,0.504,48.841,96.30,96.99,100.00,7.37q,3/02/10,3/08/10m,100,10.5
83.00,29.00,76.00,75.00,MBLHB,Macq Bank Ltd inc sec,75.75,5.237,394.903,75.75,76.98,100.00,5.41q,15/01/10,undated,100,4.3
0.231,0.021,0.21,0.18,MFNHA,Macq Fortress frn aug35,0.21,179.871,32.876,0.205,0.225,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,58.00,77.599,76.31,NABHA,National Aust Bank natincsec,77.20,46.599,3586.47,77.11,77.49,100.00,5.255q,15/02/10,undated,100,3.5
75.50,45.00,72.00,72.00,NXBHC,Nexus Bonds Ltd nexus3,72.00,0.168,12.096,75.01,85.00,100.00,7.00q,14/03/10,14/12/10m,100,39.9
59.80,39.00,57.998,55.35,NXBHD,  nexus4,57.998,0.2,11.599,57.25,57.998,100.00,6.70q,20/05/10,23/06/15m,100,n/a
92.00,58.00,90.10,88.90,SAKHA,Sthn Cross Air skies,89.40,6.483,581.95,89.30,90.00,100.00,5.170q,27/01/10,1/01/12i,100,8.5
72.00,35.00,66.00,65.00,SUNHB,Suncorp-Metway cap. note,65.00,2.288,149.595,65.00,67.00,100.00,4.80q,15/02/10,undated,100,4.5
107.85,101.20,106.40,105.05,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.18,7.252,765.947,105.18,105.80,100.00,8.255q,17/02/10,1/05/14i,100,1.5
98.80,84.20,97.50,97.00,WOWHB,Woolworths Ltd perp.frn,97.10,25.062,2432.39,97.004,97.30,100.00,5.350q,15/03/10,15/09/11i,100,3.0
Convertible Notes ,,,,,,,,,,,,,,,,
0.95,0.62,0.95,0.82,AGIG,Ainsworth Game Tech 8% cn11,0.95,4.384,4.164,0.84,0.95,1.30,8.0sa,31/12/09,31/12/09m,1.3,n/a
2.07,1.10,2.05,2.05,AZZG,Antares Energy 10% cn13,2.05,-,-,1.72,2.05,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.82,0.14,0.82,0.81,AXOG,Aurox Res 7%cnjun10,0.82,31,25.42,0.78,0.95,0.95,7.0sa,31/12/09,30/06/10m,0.95,38.3
0.57,0.11,0.57,0.50,BECG,Becton Prop Grp 9.5% cn10,0.50,284.75,152.584,0.502,0.544,0.65,9.5sa,31/12/09,30/06/10m,0.65,86.3
0.23,0.13,0.13,0.13,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.12,-,1.00,7.0sa,23/12/07,23/12/10m,1,n/a
0.19,0.105,0.18,0.18,CBDG,CBD Energy Ltd 12.5% cn,0.18,-,-,0.13,-,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,0.82,0.80,CCYG,China Century Capitl 12%  cn10,0.82,10,8.2,0.82,-,1.00,12.0q,31/03/10,30/09/10m,1,46.9
1.048,0.65,1.00,1.00,DRAG,Dragon Min Ltd 10% cn11,1.00,216.5,216.5,0.99,1.00,1.05,10.0q,31/12/09,10/02/11m,1.05,17.0
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,0.32,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.485,2.42,HSKG,Heemskirk Cons 8% cn11,2.43,9.099,22.021,2.43,2.49,3.00,12.0q,31/03/10,29/04/11m,3,27.5
98.90,51.00,98.50,97.60,IANG,IAG Finance (Nz) exch.note,97.60,29.475,2888.68,97.60,98.20,100.00,5.775q,15/03/10,15/12/19h,100,4.4
0.12,0.06,0.085,0.085,MSTG,Metal Storm Ltd 10% cn11,0.085,5.61,-,0.02,0.12,0.14,12.0q,1/09/09,1/09/09m,-,n/a
0.12,0.12,0.12,0.12,MSTGA,  sec cn11,0.12,-,-,0.01,0.155,0.135,-,-,9/01/2011,-,-
95.50,60.50,92.40,86.50,NFNG,Nufarm Finance (Nz) exc.nov11,92.40,10.884,970.469,92.40,93.65,100.00,6.190sa,15/04/10,24/11/11i,100,7.0
0.10,0.04,0.072,0.065,RSNG,Renison Cons 12% cn12,0.072,0.455,-,0.072,0.099,0.33,0.12,-,31/3/2012,-,-
1.25,0.50,1.05,0.95,RSGG,Resolute Min 12% cn12,1.00,244.99,251.639,0.965,1.085,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,70.00,97.50,97.00,SKAG,Skycity Invest aces,97.50,9.499,921.725,97.05,97.50,100.00,4.55q,15/03/10,15/12/10h,100,5.1
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12%  cn11,0.55,-,-,0.31,-,0.55,12.0q,23/01/10,30/6/11m,0.55,11.5
0.16,0.04,0.10,0.10,VHLG,Virax Hldgs cn dec11,0.10,0.125,-,0.10,0.14,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
99.98,99.00,99.98,99.00,ANZPA,ANZ Banking Grp def,99.50,140.961,14037.8,99.30,99.75,-,-,-,-,-,-
103.00,85.50,98.00,96.70,ANZPB,  pref,98.00,48.889,4776.05,97.70,98.00,100.00,4.725q,15/03/10,15/06/14i,100,1.7
86.50,31.20,85.20,84.11,AAZPB,Australand Assets assets,85.20,8.668,734.498,84.06,85.49,100.00,8.170q,31/12/09,undated,100,n/a
102.95,95.00,99.50,99.00,BOQPA,Bank of Qld reset prf,99.30,10.3,1024.38,99.35,100.25,100.00,5.124sa,15/04/10,15/10/10h,100,10.0
93.50,64.60,91.00,89.50,BOQPC,  pref,89.50,4.587,413.842,88.50,89.30,100.00,4.403sa,15/04/10,17/12/12i,100,6.3
102.60,91.55,96.90,96.25,BENPA,Bendigo & Adelaide pref,96.68,3.227,311.678,96.25,96.68,100.00,6.16sa,1/05/10,1/11/12h,100,10.7
88.50,55.00,84.00,82.50,BENPB,  pref,84.00,1.271,105.666,82.13,84.00,100.00,4.025q,15/03/10,15/06/15h,100,3.9
90.99,55.00,88.00,85.60,BENPC,  pref,88.00,2.704,232.083,85.60,87.70,100.00,3.899q,10/01/10,10/10/14i,100,4.9
1.90,0.95,1.78,1.77,CAMPA,Clime Capital 7.5% pref,1.78,17.3,30.691,1.73,1.80,2.40,5.250q,6/01/10,30/04/17i,2.4,6.7
0.59,0.26,0.465,0.425,CMIPC,CMI Ltd pref.cl.a,0.425,347.051,149.669,0.43,0.49,1.20,11.67q,3/03/08,undated,-,n/a
206.98,202.50,205.60,204.00,CBAPA,C'wlth Bank  of Aust  perls v,205.15,34.992,7173.05,205.00,205.29,200.00,5.086q,1/02/10,31/10/14i,200,1.3
194.80,160.50,190.00,188.00,CBAPB,  perls iv,190.00,17.425,3299.52,189.50,190.00,200.00,3.492q,31/01/10,31/10/12i,200,2.0
86.00,41.00,83.50,82.75,DXRPA,Dexus Rents Tr rents,83.00,9.262,769.105,83.20,83.499,100.00,4.670q,17/01/10,1/07/12i,100,10.0
60.50,19.65,55.99,54.10,ELDPA,Elders Ltd hybrids,55.00,4.273,234.991,55.00,55.60,100.00,3.913q,31/12/09,30/06/11i,100,48.4
89.00,48.001,88.00,86.00,FXJPB,Fairfax Media Ltd pref,88.00,9.784,847.661,87.45,87.85,100.00,5.930sa,30/04/10,30/04/11i,100,12.6
69.99,12.01,68.00,64.00,GMPPA,Goodman Plus Tr stepup pf,64.40,7.916,515.966,64.40,65.70,100.00,5.210q,21/12/09,21/03/13i,100,18.6
80.40,46.00,75.89,73.01,GNSPA,Gunns Ltd forests,75.10,7.064,525.87,75.50,75.89,100.00,6.181q,14/01/10,undated,100,n/a
102.54,93.00,97.00,95.50,IAGPA,Insurance Aust Grp 5.63%pref,96.99,14.456,1388.43,96.55,97.00,100.00,5.63sa,15/06/10,15/06/12h,100,9.5
111.00,78.50,105.90,103.51,MQCPA,Macq Cps Tr pref,105.001,21.43,2247.83,105.00,105.50,100.00,11.10sa,31/12/09,30/06/13h,100,9.3
107.852,96.60,107.852,104.588,MAZPA,Marest tickets,107.852,132.482,14287.5,-,-,100.00,6.475sa,18/02/10,1/01/10h,105.26,4.0
0.07,0.023,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
77.50,17.20,77.49,75.90,MXUPA,Multiplex Sites sites,77.49,33.696,2569.52,77.25,77.49,100.00,5.270q,18/01/10,1/04/10i,100,113.7
96.25,62.00,93.30,91.65,ORIPB,Orica Ltd pref,92.99,35.116,3236.09,91.71,92.99,100.00,4.710sa,31/05/10,30/11/11i,100,5.3
52.50,11.00,52.50,50.50,PXUPA,PaperlinX Sps Tr pref,51.50,33.89,1749.1,51.00,52.50,100.00,5.685sa,31/12/09,30/06/12i,100,37.4
188.00,125.00,178.00,176.00,PCAPA,Preferred Capital perls iii,177.99,6.053,1071.08,177.00,177.99,200.00,3.269q,6/01/10,6/04/16i,200,3.6
99.00,76.50,97.00,96.00,RHCPA,Ramsay Health Care cares,96.30,28.952,2787.38,96.00,96.99,100.00,5.019sa,20/04/10,20/10/10i,100,9.3
97.50,74.00,94.20,92.75,SEVPC,Seven Network    pref,94.00,18.974,1770.82,93.30,94.00,100.00,4.844sa,31/05/10,31/05/10i,100,18.7
103.50,90.00,96.50,94.80,SUNPA,Suncorp-Metway 5.068%prf,96.20,19.365,1854.41,96.20,97.00,100.00,5.068sa,14/03/10,14/09/11h,100,11.0
99.00,65.00,93.95,92.00,SUNPB,  pref,93.00,44.164,4093.01,92.60,93.00,100.00,5.149q,15/03/10,14/06/13m,100,4.4
99.85,64.00,99.85,98.75,TTXPA,Taps Tr taps,99.11,30.747,3051.18,99.11,99.849,100.00,5.37q,22/01/10,30/06/10h,100,5.3
72.50,32.00,60.40,56.96,TPAPA,Transpacific Sps stepup pf,57.999,53.771,3200.85,57.02,57.999,100.00,5.096sa,15/04/10,1/10/11i,100,41.9
103.50,90.30,101.00,98.40,WBCPA,Westpac Banking pref,99.75,43.931,4359.7,99.75,100.00,100.00,4.437q,31/12/09,26/09/13i,100,0.9
108.50,100.00,106.15,103.61,WBCPB,  pref ii,104.699,22.939,2410.1,104.00,104.60,100.00,5.033q,31/12/09,30/09/14i,100,0.4
94.40,60.50,88.49,85.81,WCTPA,Westpac Tps Tr pref,87.00,15.443,1346.22,87.00,88.35,100.00,3.059q,31/12/09,30/06/16i,100,3.7
84.499,50.00,66.60,65.00,WFLPA,Willmott Forests pref,65.00,0.4,26.16,65.00,66.60,100.00,7.0sa,31/03/10,30/09/14h,60.81,15.5
