Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4325.8 at 16:34 21/5/2010  Report at 19:07 Friday 21/5/2010. Processed 13:33 Sunday 23/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
1.28,0.67,1.28,0.97,RSGG,Resolute Min 12% cn12,1.01,127,124.75,1.02,1.20,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,89.10,98.90,98.411,SKAG,Skycity Invest aces,98.421,0.813,80.189,98.501,99.45,100.00,4.676q,15/06/10,15/12/10h,100,7.8
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.30,-,0.55,12.0q,23/07/10,30/6/11m,0.55,35.2
0.27,0.05,0.27,0.27,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.27,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,103.00,100.19,ANZPA,ANZ Banking Grp pref,101.20,122.44,12483.1,100.76,101.49,100.00,5.271q,15/06/10,15/12/16i,100,3.2
103.00,95.50,101.90,99.00,ANZPB,  pref,99.051,53.25,5363.71,99.05,99.90,100.00,4.851q,15/06/10,15/06/14i,100,3.2
90.50,49.00,85.90,82.00,AAZPB,Australand Assets assets,84.50,20.499,1740.04,84.50,85.00,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.20,100.00,99.15,BOQPA,Bank of Qld reset prf,99.25,1.313,130.588,99.25,100.00,100.00,5.124sa,15/10/10,15/10/10h,100,11.5
93.50,79.10,90.60,88.70,BOQPC,  pref,88.80,7.416,664.919,88.80,90.00,100.00,4.767sa,15/10/10,17/12/12i,100,7.0
102.60,94.20,99.30,98.90,BENPA,Bendigo & Adelaide pref,99.30,2.693,266.605,97.10,98.50,100.00,6.16sa,1/11/10,1/11/12h,100,9.4
90.00,65.50,88.20,86.00,BENPB,  pref,86.00,1.847,161.403,81.00,85.99,100.00,4.151q,15/06/10,15/06/15h,100,3.9
92.50,68.00,87.50,82.00,BENPC,  pref,84.00,4.014,348.174,84.00,86.40,100.00,4.401q,10/07/10,10/10/14i,100,6.7
1.90,1.21,1.72,1.71,CAMPA,Clime Capital 7.5% pref,1.72,20.543,35.253,1.70,1.72,2.40,5.250q,6/07/10,30/04/17i,2.4,7.4
0.59,0.26,0.426,0.381,CMIPC,CMI Ltd pref.cl.a,0.40,106.855,43.551,0.381,0.435,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,207.00,201.75,CBAPA,C'wlth Bank  of Aust  perls v,203.50,42.313,8691.82,203.50,204.20,200.00,5.621q,1/08/10,31/10/14i,200,3.1
196.60,181.10,191.949,188.50,CBAPB,  perls iv,190.00,20.045,3813.66,190.00,191.949,200.00,3.976q,31/07/10,31/10/12i,200,3.5
86.00,62.50,85.00,83.00,DXRPA,Dexus Rents Tr rents,84.70,3.111,261.918,84.70,86.00,100.00,5.718q,17/07/10,1/07/12i,100,10.4
65.003,20.00,60.00,55.10,ELDPA,Elders Ltd hybrids,55.55,25.922,1503.27,56.10,58.75,100.00,4.708q,30/06/10,30/06/11i,100,64.4
93.70,56.00,90.50,87.50,FXJPB,Fairfax Media Ltd pref,89.25,37.651,3360.75,89.25,90.00,100.00,5.930sa,31/10/10,30/04/11i,100,15.0
75.00,23.50,71.60,69.00,GMPPA,Goodman Plus Tr stepup pf,70.00,23.558,1652.87,68.80,70.00,100.00,6.173q,21/06/10,21/03/13i,100,17.0
81.00,53.50,63.50,53.50,GNSPA,Gunns Ltd forests,58.50,43.741,2530.9,55.501,59.40,100.00,6.719q,14/07/10,undated,100,n/a
102.54,94.50,101.20,99.50,IAGPA,Insurance Aust Grp 5.63%pref,100.50,7.361,736.712,100.15,100.50,100.00,5.63sa,15/06/10,15/06/12h,100,9.7
111.00,99.70,109.00,107.061,MQCPA,Macq Cps Tr pref,107.15,25.903,2797.79,107.06,107.30,100.00,11.10sa,30/06/10,30/06/13h,100,10.0
0.07,0.025,0.068,0.068,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,37.01,80.30,74.10,MXUPA,Multiplex Sites sites,76.20,21.118,1627.74,76.20,76.50,100.00,8.318q,18/07/10,undated,100,7.2
96.45,77.00,92.20,89.20,ORIPB,Orica Ltd pref,89.75,26.999,2467.07,89.20,90.00,100.00,5.358sa,31/05/10,30/11/11i,100,9.0
74.50,18.20,73.99,68.50,PXUPA,PaperlinX Sps Tr pref,71.95,43.559,3114.01,70.00,71.95,100.00,6.810sa,30/06/10,30/06/12i,100,22.6
188.00,160.00,174.90,169.95,PCAPA,Preferred Capital perls iii,170.50,10.407,1796.85,170.10,170.50,200.00,3.863q,6/07/10,6/04/16i,200,4.6
99.00,86.95,95.70,93.25,RHCPA,Ramsay Health Care cares,95.00,12.743,1207.93,95.00,95.30,100.00,5.294sa,20/10/10,20/10/10i,100,18.2
88.99,80.00,85.00,80.00,SVWPA,Seven Grp Hldgs pref,82.50,39.22,3278.99,81.50,82.90,100.00,6.419sa,31/05/10,31/05/10i,100,7.2
97.50,84.10,86.30,86.30,SEVPC,Seven Network    pref,86.30,-,-,-,-,-,-,-,-,-,-
100.30,94.15,99.20,97.81,SUNPA,Suncorp-Metway 5.068%prf,97.82,2.975,292.889,97.30,98.85,100.00,5.068sa,14/09/10,14/09/11h,100,10.3
99.75,80.30,98.50,96.50,SUNPB,  pref,96.50,32.655,3183.5,95.50,96.50,100.00,5.341q,15/06/10,14/06/13m,100,4.4
101.00,86.00,100.60,100.40,TTXPA,Taps Tr taps,100.501,3.023,303.829,100.501,100.80,100.00,6.42q,30/06/10,30/06/10h,100,n/a
77.00,32.40,70.00,66.50,TPAPA,Transpacific Sps stepup pf,67.00,20.555,1417.62,66.60,68.50,100.00,5.784sa,15/10/10,1/10/11i,100,39.4
103.50,96.65,103.20,100.00,WBCPA,Westpac Banking pref,100.051,32.727,3319.35,100.00,100.051,100.00,4.773q,30/06/10,26/09/13i,100,2.8
108.50,102.50,107.751,103.10,WBCPB,  pref ii,103.60,33.253,3506.58,103.60,105.00,100.00,5.753q,30/06/10,30/09/14i,100,3.2
94.40,77.05,87.19,82.70,WCTPA,Westpac Tps Tr pref,83.50,22.835,1948.23,83.50,85.00,100.00,3.793q,30/06/10,30/06/16i,100,4.9
78.10,55.101,59.00,55.22,WFLPA,Willmott Forests pref,55.22,2.55,146.191,55.22,56.25,100.00,7.0sa,30/09/10,30/09/14h,42.49,15.0
