Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4597.2 at 16:47 27/11/2009  Report at 19:06 Friday 27/11/2009. Processed 20:20 Sunday 29/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
0.90,0.64,0.80,0.80,CCYG,China Century Capitl 12%  cn10,0.80,-,-,0.70,-,1.00,12.0q,31/03/10,30/09/10m,1,47.0
1.048,0.65,1.00,1.00,DRAG,Dragon Min Ltd 10% cn11,1.00,90,90,0.963,1.00,1.05,10.0q,31/12/09,10/02/11m,1.05,16.1
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.59,2.15,2.30,2.30,HSKG,Heemskirk Cons 8% cn11,2.30,-,-,2.30,2.49,3.00,12.0q,31/03/10,29/04/11m,3,31.0
98.90,51.00,98.00,96.40,IANG,IAG Finance (Nz) exch.note,96.40,50.503,4892.39,96.40,97.00,100.00,3.259q,15/12/09,15/03/10i,100,18.4
0.12,0.06,0.091,0.088,MSTG,Metal Storm Ltd 10% cn11,0.09,219.78,19.866,0.09,0.095,0.14,12.0q,1/09/09,1/09/09m,-,n/a
0.12,0.12,0.12,0.12,MSTGA,  sec cn11,0.12,-,-,0.002,0.16,0.135,-,-,9/01/2011,-,-
95.50,60.00,92.11,90.50,NFNG,Nufarm Finance (Nz) exc.nov11,90.50,19.441,1781.12,90.50,92.40,100.00,6.190sa,15/04/10,24/11/11i,100,7.8
0.10,0.04,0.065,0.065,RSNG,Renison Cons 12% cn12,0.065,-,-,0.065,0.099,0.33,0.12,-,31/3/2012,-,-
1.16,0.50,1.16,1.08,RSGG,Resolute Min 12% cn12,1.14,4739.59,5263.94,1.06,1.195,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,68.00,98.00,97.00,SKAG,Skycity Invest aces,97.50,15.526,1521.22,97.05,98.00,100.00,3.994q,15/12/09,15/12/10h,100,6.3
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12%  cn11,0.55,-,-,-,-,0.55,12.0q,23/01/10,30/6/11m,0.55,13.2
0.16,0.04,0.12,0.12,VHLG,Virax Hldgs cn dec09,0.12,-,-,0.05,0.14,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.00,85.50,99.30,95.62,ANZPB,ANZ Banking Grp pref,95.92,77.251,7514.78,95.91,96.80,100.00,4.101q,15/12/09,15/06/14i,100,1.2
86.50,31.20,86.50,84.20,AAZPB,Australand Assets assets,84.20,3.74,318.814,84.20,85.00,100.00,8.170q,31/12/09,undated,100,n/a
102.95,95.00,100.00,99.00,BOQPA,Bank of Qld reset prf,99.50,1.066,105.989,99.50,100.75,100.00,5.124sa,15/04/10,15/10/10h,100,9.1
91.60,64.60,90.00,89.05,BOQPC,  pref,89.45,4.626,414.671,89.45,89.99,100.00,4.403sa,15/04/10,17/12/12i,100,6.2
0.429,0.04,0.38,0.38,BEPPA,BBI Eps Ltd pref,0.38,-,-,-,-,1.00,4.520q,1/01/10,1/07/12h,1.039,44.7
102.60,91.55,99.50,97.00,BENPA,Bendigo & Adelaide pref,97.00,2.429,237.811,97.00,97.40,100.00,6.16sa,1/05/10,1/11/12h,100,10.3
88.50,55.00,87.50,85.00,BENPB,  pref,85.00,0.542,46.714,82.00,85.00,100.00,3.469q,15/12/09,15/06/15h,100,2.6
90.99,55.00,88.49,85.00,BENPC,  pref,85.00,3.096,268.705,84.10,85.00,100.00,3.899q,10/01/10,10/10/14i,100,6.1
1.90,0.95,1.80,1.76,CAMPA,Clime Capital 7.5% pref,1.76,21.35,38.176,1.76,1.80,2.40,5.250q,6/01/10,30/04/17i,2.4,6.8
0.59,0.26,0.45,0.40,CMIPC,CMI Ltd pref.cl.a,0.45,16.5,7.13,0.425,0.475,1.20,11.67q,3/03/08,undated,-,n/a
206.98,202.50,205.49,202.50,CBAPA,C'wlth Bank  of Aust  perls v,203.05,51.001,10399.3,203.00,203.05,200.00,5.086q,1/02/10,31/10/14i,200,1.4
194.80,160.50,189.50,187.00,CBAPB,  perls iv,189.50,18.83,3541.4,187.25,189.00,200.00,3.492q,31/01/10,31/10/12i,200,1.9
86.00,41.00,85.60,83.01,DXRPA,Dexus Rents Tr rents,83.50,10.315,877.333,84.05,85.05,100.00,4.670q,17/01/10,1/07/12i,100,9.4
60.50,19.65,58.70,56.95,ELDPA,Elders Ltd hybrids,57.06,24.752,1422.35,57.06,57.20,100.00,3.913q,31/12/09,30/06/11i,100,43.3
89.00,48.001,85.00,83.80,FXJPB,Fairfax Media Ltd pref,85.00,10.767,910.583,84.60,85.00,100.00,5.930sa,30/04/10,30/04/11i,100,14.6
69.99,12.01,64.00,61.75,GMPPA,Goodman Plus Tr stepup pf,62.90,11.99,752.942,62.50,64.00,100.00,5.210q,21/12/09,21/03/13i,100,19.0
80.40,46.00,75.75,74.80,GNSPA,Gunns Ltd forests,74.80,2.666,200.932,74.10,75.00,100.00,6.181q,14/01/10,undated,100,n/a
102.54,93.00,100.60,94.50,IAGPA,Insurance Aust Grp 5.63%pref,96.00,19.098,1856.56,95.00,96.00,100.00,5.63sa,15/12/09,15/06/12h,100,9.7
111.00,78.50,108.95,107.60,MQCPA,Macq Cps Tr pref,107.61,11.556,1249.7,107.60,108.48,100.00,11.10sa,31/12/09,30/06/13h,100,10.1
107.60,96.60,107.60,107.40,MAZPA,Marest tickets,107.50,231.57,24884.7,107.50,107.60,100.00,6.475sa,18/02/10,1/01/10h,105.26,4.5
0.07,0.023,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.06,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
76.50,17.20,76.50,74.501,MXUPA,Multiplex Sites sites,74.501,25.408,1928.5,74.50,75.00,100.00,5.270q,18/01/10,1/04/10i,100,104.6
96.25,62.00,92.80,90.60,ORIPB,Orica Ltd pref,91.50,17.4,1599.13,90.60,92.00,100.00,4.710sa,30/11/09,30/11/11i,100,7.7
48.00,11.00,45.20,42.20,PXUPA,PaperlinX Sps Tr pref,43.40,12.845,561.159,43.00,43.30,100.00,5.685sa,31/12/09,30/06/12i,100,45.8
188.00,125.00,173.50,168.00,PCAPA,Preferred Capital perls iii,168.25,16.161,2744.59,167.15,168.50,200.00,3.269q,6/01/10,6/04/16i,200,4.7
99.00,74.50,96.54,94.61,RHCPA,Ramsay Health Care cares,95.25,25.712,2445.53,95.25,96.50,100.00,5.019sa,20/04/10,20/10/10i,100,9.8
97.50,74.00,95.00,94.40,SEVPC,Seven Network    pref,94.41,21.097,1995.43,94.41,94.45,100.00,4.003sa,30/11/09,31/05/10i,100,21.9
103.50,90.00,98.00,97.00,SUNPA,Suncorp-Metway 5.068%prf,97.50,6.041,589.777,97.10,97.50,100.00,5.068sa,14/03/10,14/09/11h,100,9.8
99.00,65.00,96.00,92.15,SUNPB,  pref,92.55,24.55,2326,92.55,93.40,100.00,4.591q,15/12/09,14/06/13m,100,3.5
98.989,64.00,98.799,98.05,TTXPA,Taps Tr taps,98.799,5.959,586.792,98.061,98.799,100.00,5.37q,21/01/10,30/06/10h,100,4.8
72.50,27.90,67.01,64.20,TPAPA,Transpacific Sps stepup pf,64.20,5.944,391.533,62.70,65.60,100.00,5.096sa,15/04/10,1/10/11i,100,33.0
103.50,90.30,100.40,98.50,WBCPA,Westpac Banking pref,99.35,41.029,4083.86,99.10,99.35,100.00,4.437q,31/12/09,26/09/13i,100,1.3
108.50,100.00,106.40,102.50,WBCPB,  pref ii,103.01,51.051,5285.31,103.01,103.79,100.00,5.033q,31/12/09,30/09/14i,100,1.1
94.40,60.50,86.85,80.50,WCTPA,Westpac Tps Tr pref,82.10,56.482,4655.58,82.00,83.95,100.00,3.059q,31/12/09,30/06/16i,100,5.0
84.499,50.00,66.90,64.70,WFLPA,Willmott Forests pref,64.70,2.106,138.691,64.00,65.92,100.00,7.0sa,31/03/10,30/09/14h,63,15.9
