Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4972.9 at 16:33 9/4/2010  Report at 19:08 Friday 9/4/2010. Processed 19:27 Friday 9/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
67.50,18.20,63.25,61.50,PXUPA,PaperlinX Sps Tr pref,63.25,12.386,771.716,63.25,63.95,100.00,6.810sa,30/06/10,30/06/12i,100,28.4
188.00,153.55,171.00,169.35,PCAPA,Preferred Capital perls iii,169.75,14.594,2483.58,169.50,169.75,200.00,3.863q,6/07/10,6/04/16i,200,4.5
99.00,83.10,94.25,93.75,RHCPA,Ramsay Health Care cares,93.75,10.54,991.899,93.75,94.00,100.00,5.019sa,20/04/10,20/10/10i,100,16.0
97.50,79.60,86.999,84.90,SEVPC,Seven Network    pref,85.161,48.552,4147.65,85.16,86.00,100.00,4.844sa,31/05/10,31/05/10i,100,n/a
100.30,93.50,99.50,98.00,SUNPA,Suncorp-Metway 5.068%prf,99.50,7.731,765.308,98.35,99.50,100.00,5.068sa,14/09/10,14/09/11h,100,8.1
99.75,79.25,99.25,97.75,SUNPB,  pref,98.051,20.569,2030.49,98.05,99.45,100.00,5.341q,15/06/10,14/06/13m,100,3.0
101.00,81.00,99.49,99.13,TTXPA,Taps Tr taps,99.163,24.742,2454.95,99.17,99.749,100.00,6.42q,23/04/10,30/06/10h,100,7.2
77.00,32.40,70.50,69.20,TPAPA,Transpacific Sps stepup pf,70.50,8.322,582.835,70.50,71.00,100.00,5.784sa,15/10/10,1/10/11i,100,27.2
103.50,96.00,100.33,100.00,WBCPA,Westpac Banking pref,100.05,25.454,2549.69,100.01,100.17,100.00,4.773q,30/06/10,26/09/13i,100,2.5
108.50,100.50,106.50,105.40,WBCPB,  pref ii,105.40,21.804,2307.35,105.40,105.95,100.00,5.753q,30/06/10,30/09/14i,100,2.4
94.40,73.94,89.49,85.75,WCTPA,Westpac Tps Tr pref,87.76,7.931,696.156,87.75,88.00,100.00,3.793q,30/06/10,30/06/16i,100,3.7
84.499,58.12,61.00,60.50,WFLPA,Willmott Forests pref,60.50,0.05,3.025,60.50,61.00,100.00,7.0sa,30/09/10,30/09/14h,54.21,15.0
