Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4890.1 at 16:38 19/3/2010  Report at 19:08 Friday 19/3/2010. Processed 20:05 Friday 19/3/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
25.00,5.25,19.91,19.00,AFPHA,Alpha Financial Prod ser1frn12,19.91,0.2,3.982,19.91,23.00,100.00,6.18sa,20/03/10,20/03/12m,100,104.4
114.00,100.00,109.75,109.40,AQNHA,AMP Grp Finance frn apr19,109.75,15.809,1733.64,109.45,109.75,100.00,8.977q,17/05/10,15/05/14i,100,3.3
72.00,49.50,67.00,65.00,BENHB,Bendigo & Adelaide cap. note,66.00,0.777,51.137,66.00,66.50,100.00,4.98q,31/05/10,undated,100,4.6
65.00,16.00,65.00,62.65,GINHA,Generator Income gennote2,65.00,1.315,83.248,63.60,68.25,100.00,6.130q,8/04/10,8/10/11m,100,34.5
98.20,92.75,98.20,97.01,HLCHA,Halcyon Sec hlcnte10,98.20,1.611,157.664,97.301,98.20,100.00,7.51q,3/05/10,3/08/10m,100,11.7
83.00,45.50,73.99,70.65,MBLHB,Macq Bank Ltd inc sec,72.50,7.296,523.357,71.60,72.49,100.00,5.97q,15/04/10,undated,100,4.9
0.231,0.03,0.188,0.187,MFNHA,Macq Fortress frn aug35,0.188,40,7.49,0.188,0.21,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,60.00,77.999,76.00,NABHA,National Aust Bank natincsec,76.09,40.902,3166.94,76.09,77.15,100.00,5.48q,17/05/10,undated,100,3.7
93.00,45.00,91.00,90.05,NXBHC,Nexus Bonds Ltd nexus3,91.00,0.79,71.253,91.20,92.00,100.00,7.18q,14/06/10,14/12/10m,100,16.8
60.50,40.00,60.50,59.50,NXBHD,  nexus4,60.50,1.351,81.284,59.001,60.50,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,92.50,91.01,SAKHA,Sthn Cross Air skies,91.80,4.867,445.962,91.80,92.50,100.00,5.910q,27/04/10,1/01/12i,100,7.9
72.00,42.90,66.15,64.50,SUNHB,Suncorp-Metway cap. note,66.15,1.11,72.922,64.50,66.15,100.00,4.98q,15/05/10,undated,100,4.3
107.95,101.20,106.60,105.20,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.50,12.506,1323.6,105.50,105.99,100.00,8.477q,17/05/10,1/05/14i,100,2.9
98.80,85.50,96.80,95.50,WOWHB,Woolworths Ltd perp.frn,95.80,22.582,2172.68,95.80,96.40,100.00,5.530q,15/06/10,15/09/11i,100,4.3
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.82,0.82,AGIG,Ainsworth Game Tech 10% cn11,0.82,-,-,0.82,0.95,1.30,8.0sa,30/06/10,31/12/11m,1.3,40.7
2.07,1.20,2.02,2.02,AZZG,Antares Energy 10% cn13,2.02,-,-,2.02,2.05,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.95,0.30,0.95,0.94,AXOG,Aurox Res 7%cnjun10,0.95,111.2,105.14,0.945,0.95,0.95,7.0sa,30/06/10,30/06/10m,0.95,13.2
0.58,0.18,0.545,0.50,BECG,Becton Prop Grp 9.5% cn10,0.52,106.758,56.823,0.50,0.53,0.65,9.5sa,30/06/10,30/06/10m,0.65,130.4
0.23,0.12,0.12,0.12,BPKG,Bremer Park Ltd 7% cn10,0.12,3.884,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,0.135,0.135,CBDG,CBD Energy Ltd 12.5% cn,0.135,-,-,0.135,0.15,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.95,0.861,CCYG,China Century Capitl 12%  cn10,0.92,78,71.064,0.861,0.95,1.00,12.0q,31/03/10,30/09/10m,1,44.4
1.048,0.83,1.02,1.02,DRAG,Dragon Min Ltd 10% cn11,1.02,6,6.12,1.01,1.02,1.05,10.0q,31/03/10,10/02/11m,1.05,16.4
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.42,2.41,HSKG,Heemskirk Cons 8% cn11,2.41,37.6,90.637,2.29,2.41,3.00,12.0q,31/03/10,29/04/11m,3,30.2
101.20,52.50,101.20,99.80,IANG,IAG Finance (Nz) exch.note,99.801,28.556,2858.78,99.801,100.00,100.00,5.901q,15/06/10,15/12/19h,100,4.0
0.12,0.06,0.102,0.102,MSTG,Metal Storm Ltd 10% cn11,0.102,-,-,0.098,0.14,0.14,12.0q,22/03/10,1/09/11m,0.14,33.1
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.016,0.145,0.135,-,-,9/01/2011,-,-
95.50,63.501,80.50,78.00,NFNG,Nufarm Finance (Nz) exc.nov11,80.50,17.593,1390.5,80.50,81.50,100.00,6.190sa,15/04/10,24/11/11i,100,18.8
0.12,0.04,0.12,0.10,RSNG,Renison Cons 12% cn12,0.116,278,32.619,0.115,0.19,0.33,0.12,-,31/3/2012,-,-
1.25,0.67,1.03,1.02,RSGG,Resolute Min 12% cn12,1.03,43,44.19,0.985,1.06,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,78.75,98.20,97.255,SKAG,Skycity Invest aces,98.00,0.51,49.839,98.00,98.20,100.00,4.676q,15/06/10,15/12/10h,100,5.4
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.42,-,0.55,12.0q,23/04/10,30/6/11m,0.55,29.7
0.27,0.04,0.27,0.27,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.27,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
100.60,99.00,100.10,99.71,ANZPA,ANZ Banking Grp pref,100.10,118.95,11889.6,100.09,100.13,100.00,5.271q,15/06/10,15/12/16i,100,3.1
103.00,91.60,99.399,97.92,ANZPB,  pref,98.40,41.274,4061.45,98.00,98.40,100.00,4.851q,15/06/10,15/06/14i,100,3.0
87.503,33.41,86.80,86.40,AAZPB,Australand Assets assets,86.50,15.193,1314.57,86.46,87.30,100.00,8.910q,31/03/10,undated,100,n/a
102.95,97.00,102.49,101.80,BOQPA,Bank of Qld reset prf,101.80,1.345,137.092,101.80,102.29,100.00,5.124sa,15/04/10,15/10/10h,100,9.9
93.50,66.50,92.60,89.00,BOQPC,  pref,92.60,3.509,315.293,90.25,92.60,100.00,4.403sa,15/04/10,17/12/12i,100,6.0
102.60,94.20,100.90,99.90,BENPA,Bendigo & Adelaide pref,100.50,1.276,127.916,100.50,100.80,100.00,6.16sa,1/05/10,1/11/12h,100,10.1
90.00,55.00,88.50,87.00,BENPB,  pref,87.01,2.639,232.742,87.01,88.00,100.00,4.151q,15/06/10,15/06/15h,100,3.3
92.50,61.75,92.00,90.00,BENPC,  pref,91.00,5.434,494.892,90.25,91.95,100.00,4.129q,10/04/10,10/10/14i,100,4.2
1.90,0.95,1.80,1.80,CAMPA,Clime Capital 7.5% pref,1.80,25.825,46.485,1.76,1.80,2.40,5.250q,6/04/10,30/04/17i,2.4,6.6
0.59,0.26,0.475,0.475,CMIPC,CMI Ltd pref.cl.a,0.475,0.228,-,0.435,0.465,1.20,11.67q,n/a,undated,-,n/a
208.90,202.50,208.50,207.497,CBAPA,C'wlth Bank  of Aust  perls v,207.89,21.456,4460.87,207.75,207.89,200.00,5.446q,1/05/10,31/10/14i,200,2.7
194.80,164.00,193.00,190.501,CBAPB,  perls iv,192.80,26.754,5130.8,192.80,193.00,200.00,3.801q,30/04/10,31/10/12i,200,3.0
86.00,44.00,82.30,80.80,DXRPA,Dexus Rents Tr rents,82.30,7.617,619.128,81.99,82.50,100.00,5.410q,17/04/10,1/07/12i,100,11.5
63.75,20.00,56.10,54.50,ELDPA,Elders Ltd hybrids,56.10,18.443,1020.48,56.10,56.95,100.00,4.417q,31/03/10,30/06/11i,100,56.0
91.501,48.10,91.501,90.00,FXJPB,Fairfax Media Ltd pref,91.00,50.186,4563.72,91.00,92.00,100.00,5.930sa,30/04/10,30/04/11i,100,13.3
75.00,20.00,66.999,65.50,GMPPA,Goodman Plus Tr stepup pf,66.50,12.693,843.149,66.50,66.90,100.00,5.940q,21/03/10,21/03/13i,100,18.7
81.00,51.20,63.20,57.00,GNSPA,Gunns Ltd forests,58.00,11.617,700.598,58.00,59.50,100.00,6.456q,14/04/10,undated,100,n/a
102.54,94.25,99.25,98.62,IAGPA,Insurance Aust Grp 5.63%pref,99.00,6.648,657.044,98.62,99.00,100.00,5.63sa,15/06/10,15/06/12h,100,9.7
111.00,89.00,107.99,106.20,MQCPA,Macq Cps Tr pref,106.85,28.463,3034.55,106.85,107.90,100.00,11.10sa,30/06/10,30/06/13h,100,9.5
0.07,0.025,0.068,0.068,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,0.068,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,25.00,78.65,77.36,MXUPA,Multiplex Sites sites,78.50,14.554,1136.12,78.10,78.50,100.00,6.010q,18/04/10,1/04/10i,100,4.3
96.25,63.30,94.80,93.25,ORIPB,Orica Ltd pref,94.35,13.115,1233.94,93.70,94.35,100.00,5.358sa,31/05/10,30/11/11i,100,6.2
67.50,18.20,62.95,61.20,PXUPA,PaperlinX Sps Tr pref,62.90,30.112,1883.89,61.15,62.90,100.00,6.810sa,30/06/10,30/06/12i,100,27.7
188.00,141.50,173.99,172.75,PCAPA,Preferred Capital perls iii,172.79,5.29,915.969,172.86,173.50,200.00,3.626q,6/04/10,6/04/16i,200,4.3
99.00,79.00,98.49,96.25,RHCPA,Ramsay Health Care cares,98.49,12.233,1189.57,97.90,98.49,100.00,5.019sa,20/04/10,20/10/10i,100,11.4
97.50,77.75,90.60,87.00,SEVPC,Seven Network    pref,87.50,35.992,3191.98,87.30,87.50,100.00,4.844sa,31/05/10,31/05/10i,100,93.5
100.30,92.00,98.00,97.00,SUNPA,Suncorp-Metway 5.068%prf,98.00,5.043,491.905,97.10,98.00,100.00,5.068sa,14/09/10,14/09/11h,100,8.9
99.00,74.10,95.90,95.06,SUNPB,  pref,95.25,27.059,2582.31,95.25,95.90,100.00,5.341q,15/06/10,14/06/13m,100,3.9
100.25,73.01,100.25,99.755,TTXPA,Taps Tr taps,100.25,2.7,270.095,99.843,100.699,100.00,6.11q,21/04/10,30/06/10h,100,6.2
77.00,32.40,71.00,70.00,TPAPA,Transpacific Sps stepup pf,71.00,9.948,700.195,70.80,71.00,100.00,5.096sa,15/04/10,1/10/11i,100,33.6
103.50,90.35,100.90,99.01,WBCPA,Westpac Banking pref,99.49,35.094,3510.85,99.49,99.70,100.00,4.557q,31/03/10,26/09/13i,100,2.5
108.50,100.00,108.00,105.151,WBCPB,  pref ii,106.20,27.968,2984.99,106.00,106.20,100.00,5.537q,31/03/10,30/09/14i,100,2.1
94.40,65.01,87.49,86.50,WCTPA,Westpac Tps Tr pref,87.00,9.146,794.701,87.00,87.15,100.00,3.577q,31/03/10,30/06/16i,100,3.8
84.499,57.20,61.25,60.20,WFLPA,Willmott Forests pref,60.20,0.815,49.371,60.20,61.00,100.00,7.0sa,31/03/10,30/09/14h,55.68,15.3
