Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4685.1 at 16:41 17/9/2010  Report at 19:07 Friday 17/9/2010. Processed 18:09 Sunday 19/9/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
0.95,0.64,0.90,0.90,CCYG,China Century Capitl 12%  cn12,0.90,-,-,0.76,0.83,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.07,0.911,1.07,1.051,DRAG,Dragon Min Ltd 10% cn11,1.07,15,16.05,1.065,1.07,1.05,10.0q,30/09/10,10/02/11m,1.05,11.1
0.60,0.60,0.60,0.60,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.76,2.20,2.75,2.65,HSKG,Heemskirk Cons 8% cn11,2.75,11,30.07,2.75,2.82,3.00,12.0q,30/09/10,29/04/11m,3,23.4
103.50,86.15,102.40,101.10,IANG,IAG Finance (Nz) exch.note,101.50,20.192,2049.78,101.60,102.40,100.00,6.174q,15/12/10,15/12/19h,100,3.8
0.14,0.08,0.08,0.08,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.074,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,80.6
0.15,0.071,0.072,0.072,MSTGA,  sec cn11,0.072,-,-,0.072,0.145,0.135,-,-,9/01/2011,-,-
95.50,50.00,62.00,50.16,NFNG,Nufarm Finance (Nz) exc.nov11,60.75,350.737,19121.4,60.75,61.00,100.00,6.710sa,15/10/10,24/11/11i,100,58.0
0.12,0.06,0.09,0.08,RSNG,Renison Cons 12% cn12,0.09,258.565,23.241,0.045,-,0.33,0.12,-,31/3/2012,-,-
1.34,0.675,1.34,1.13,RSGG,Resolute Min 12% cn12,1.32,82.95,107.273,1.30,1.35,0.50,12.0q,21/12/10,31/12/12m,-,n/a
100.00,94.50,99.70,99.00,SKAG,Skycity Invest aces,99.50,1.292,128.509,99.10,100.10,100.00,4.949q,15/12/10,15/12/10h,100,5.1
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/10/10,30/6/11m,0.55,40.9
0.27,0.08,0.10,0.10,VHLG,Virax Hldgs cn dec11,0.10,-,-,0.02,0.10,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
106.00,99.00,106.00,103.89,ANZPA,ANZ Banking Grp pref,104.40,38.928,4071.17,104.001,104.45,100.00,5.544q,15/12/10,15/12/16i,100,2.2
103.00,95.50,102.90,101.211,ANZPB,  pref,101.87,28.898,2944.42,101.87,101.999,100.00,5.124q,15/12/10,15/06/14i,100,2.0
90.75,75.997,90.50,89.70,AAZPB,Australand Assets assets,90.50,18.551,1668.41,89.66,90.50,100.00,9.640q,30/09/10,undated,100,n/a
104.75,97.50,104.75,103.95,BOQPA,Bank of Qld reset prf,104.55,24.999,2608.39,104.60,105.49,100.00,5.124sa,15/10/10,15/10/10h,100,n/a
93.50,81.50,93.50,89.90,BOQPC,  pref,92.60,10.883,999.526,92.60,93.00,100.00,4.767sa,15/10/10,17/12/12i,100,6.8
103.50,95.00,103.50,102.00,BENPA,Bendigo & Adelaide pref,103.50,2.491,255.288,103.05,103.50,100.00,6.16sa,1/11/10,1/11/12h,100,8.8
93.50,81.01,92.95,91.00,BENPB,  pref,92.95,0.467,43.355,92.95,93.00,100.00,4.424q,15/12/10,15/06/15h,100,2.8
95.20,82.00,95.20,93.50,BENPC,  pref,93.50,0.967,91.782,93.50,95.00,100.00,4.646q,10/10/10,10/10/14i,100,4.1
1.90,1.69,1.885,1.84,CAMPA,Clime Capital 7.5% pref,1.885,11.194,20.722,1.85,1.885,2.40,5.250q,6/10/10,30/04/17i,2.4,5.9
0.59,0.331,0.40,0.372,CMIPC,CMI Ltd pref.cl.a,0.40,183.015,69.033,0.385,0.40,1.20,11.67q,n/a,undated,-,n/a
211.79,201.75,211.79,209.51,CBAPA,C'wlth Bank  of Aust  perls v,210.40,16.895,3552.69,210.40,211.00,200.00,5.690q,1/11/10,31/10/14i,200,2.3
196.60,187.00,196.50,194.50,CBAPB,  perls iv,196.00,18.381,3594.45,195.75,196.00,200.00,4.045q,31/10/10,31/10/12i,200,2.5
89.95,79.15,89.95,87.50,DXRPA,Dexus Rents Tr rents,88.25,4.004,354.828,88.25,89.00,100.00,6.140q,17/10/10,1/07/12i,100,9.9
65.003,37.50,47.00,43.50,ELDPA,Elders Ltd hybrids,45.50,11.079,507.804,44.20,46.50,100.00,5.027q,30/09/10,30/06/11i,100,129.5
97.50,81.00,97.35,96.45,FXJPB,Fairfax Media Ltd pref,97.00,28.562,2761.61,96.65,97.00,100.00,6.450sa,31/10/10,30/04/11i,100,11.4
75.00,61.00,73.40,72.00,GMPPA,Goodman Plus Tr stepup pf,73.40,9.383,680.507,73.00,73.40,100.00,6.800q,21/09/10,21/03/13i,100,17.0
81.00,50.55,70.25,69.06,GNSPA,Gunns Ltd forests,70.25,31.87,2220.35,69.71,70.50,100.00,6.916q,14/10/10,undated,100,n/a
102.54,94.50,102.00,101.05,IAGPA,Insurance Aust Grp 5.63%pref,102.00,42.856,4336.69,102.00,102.50,100.00,5.63sa,15/12/10,15/06/12h,100,8.1
111.00,103.51,109.489,108.80,MQCPA,Macq Cps Tr pref,108.80,10.609,1156.91,108.80,109.00,100.00,11.10sa,31/12/10,30/06/13h,100,8.5
86.90,53.60,78.65,78.00,MXUPA,Multiplex Sites sites,78.40,21.066,1652.55,78.40,78.50,100.00,8.740q,18/10/10,undated,100,6.8
98.25,89.05,98.25,96.82,ORIPB,Orica Ltd pref,96.90,19.416,1885.54,96.85,96.90,100.00,6.415sa,30/11/10,30/11/11i,100,6.0
74.50,35.00,57.00,55.60,PXUPA,PaperlinX Sps Tr pref,56.25,5.979,337.872,56.25,57.00,100.00,7.365sa,31/12/10,30/06/12i,100,42.9
188.00,161.50,188.00,182.40,PCAPA,Preferred Capital perls iii,188.00,19.94,3681.57,187.50,188.00,200.00,4.109q,6/10/10,6/04/16i,200,2.7
99.00,92.16,97.50,96.49,RHCPA,Ramsay Health Care cares,97.40,35.303,3416.41,97.05,97.50,100.00,5.294sa,20/10/10,20/10/10i,100,n/a
88.99,75.20,87.50,84.00,SVWPA,Seven Grp Hldgs pref,86.95,24.713,2117.29,86.90,87.30,100.00,6.790sa,30/11/10,undated,100,7.0
103.00,94.15,100.00,99.30,SUNPA,Suncorp-Metway 5.068%prf,99.60,3.298,328.788,99.15,99.90,100.00,5.068sa,14/03/11,14/09/11h,100,7.8
100.60,91.56,99.90,99.18,SUNPB,  pref,99.75,35.514,3539.08,99.75,99.90,100.00,5.614q,15/12/10,14/06/13m,100,3.1
77.00,56.96,68.50,65.00,TPAPA,Transpacific Sps stepup pf,67.00,9.671,646.514,67.00,68.50,100.00,5.784sa,15/10/10,1/10/11i,100,57.2
103.50,97.50,102.99,101.00,WBCPA,Westpac Banking pref,101.349,37.674,3840.14,101.10,101.35,100.00,5.068q,30/09/10,26/09/13i,100,1.8
115.00,102.50,109.29,106.50,WBCPB,  pref ii,106.98,22.992,2481.09,106.60,106.98,100.00,6.048q,30/09/10,30/09/14i,100,1.7
95.00,77.05,95.00,89.272,WCTPA,Westpac Tps Tr pref,91.85,30.191,2739.23,91.90,92.45,100.00,4.088q,30/09/10,30/06/16i,100,2.8
