Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4925.9 at 16:34 1/4/2010  Report at 17:18 Thursday 1/4/2010. Processed 18:10 Thursday 1/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
0.12,0.06,0.095,0.095,MSTG,Metal Storm Ltd 10% cn11,0.095,-,-,0.096,0.10,0.14,12.0q,22/06/10,1/09/11m,0.14,40.5
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.016,0.14,0.135,-,-,9/01/2011,-,-
95.50,64.00,83.75,80.00,NFNG,Nufarm Finance (Nz) exc.nov11,80.15,4.117,331.327,80.15,81.00,100.00,6.190sa,15/04/10,24/11/11i,100,16.9
0.12,0.04,0.116,0.116,RSNG,Renison Cons 12% cn12,0.116,-,-,0.10,0.20,0.33,0.12,-,31/3/2012,-,-
1.25,0.67,1.11,1.00,RSGG,Resolute Min 12% cn12,1.11,89,97.01,1.06,1.11,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,83.00,99.01,98.001,SKAG,Skycity Invest aces,99.01,0.139,13.711,98.045,99.00,100.00,4.676q,15/06/10,15/12/10h,100,4.4
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.20,-,0.55,12.0q,23/04/10,30/6/11m,0.55,34.4
0.27,0.04,0.27,0.27,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.26,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
102.00,99.00,102.00,100.65,ANZPA,ANZ Banking Grp pref,102.00,97.521,9893.98,101.95,102.00,100.00,5.271q,15/06/10,15/12/16i,100,2.8
103.00,92.50,100.45,98.90,ANZPB,  pref,100.00,34.565,3446.8,100.00,100.30,100.00,4.851q,15/06/10,15/06/14i,100,2.6
87.503,41.00,86.10,84.80,AAZPB,Australand Assets assets,85.00,10.619,904.443,84.80,85.00,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.20,99.30,99.25,BOQPA,Bank of Qld reset prf,99.30,0.155,15.387,99.45,100.50,100.00,5.124sa,15/04/10,15/10/10h,100,8.4
93.50,69.63,90.00,89.30,BOQPC,  pref,90.00,7.085,637.119,89.30,90.00,100.00,4.403sa,15/04/10,17/12/12i,100,5.9
102.60,94.20,102.25,101.00,BENPA,Bendigo & Adelaide pref,102.25,1.613,163.641,101.20,102.20,100.00,6.16sa,1/05/10,1/11/12h,100,9.5
90.00,60.10,87.15,87.00,BENPB,  pref,87.15,0.151,13.159,87.15,87.99,100.00,4.151q,15/06/10,15/06/15h,100,3.3
92.50,62.00,91.95,90.50,BENPC,  pref,90.50,0.858,78.397,90.50,90.95,100.00,4.129q,10/04/10,10/10/14i,100,4.4
1.90,1.02,1.755,1.755,CAMPA,Clime Capital 7.5% pref,1.80,-,-,1.70,1.75,2.40,5.250q,6/04/10,30/04/17i,2.4,6.2
0.59,0.26,0.445,0.435,CMIPC,CMI Ltd pref.cl.a,0.435,78.167,34.426,0.435,0.46,1.20,11.67q,n/a,undated,-,n/a
209.50,202.50,209.50,207.85,CBAPA,C'wlth Bank  of Aust  perls v,208.50,15.727,3275.48,208.20,208.50,200.00,5.446q,1/05/10,31/10/14i,200,2.7
194.80,171.00,194.10,192.21,CBAPB,  perls iv,194.10,12.527,2418.92,193.99,194.10,200.00,3.801q,30/04/10,31/10/12i,200,2.8
86.00,51.10,82.20,80.51,DXRPA,Dexus Rents Tr rents,81.00,32.664,2677.81,81.00,82.00,100.00,5.718q,19/04/10,1/07/12i,100,11.7
63.75,20.00,56.00,55.50,ELDPA,Elders Ltd hybrids,56.00,12.551,699.518,55.40,56.60,100.00,4.708q,30/06/10,30/06/11i,100,55.4
93.49,49.50,93.49,91.90,FXJPB,Fairfax Media Ltd pref,93.45,21.043,1949.33,93.45,93.49,100.00,5.930sa,30/04/10,30/04/11i,100,11.1
75.00,23.50,70.49,69.00,GMPPA,Goodman Plus Tr stepup pf,69.20,8.042,555.858,69.10,69.20,100.00,6.173q,21/06/10,21/03/13i,100,16.4
81.00,52.50,58.003,54.85,GNSPA,Gunns Ltd forests,54.95,16.349,905.965,54.85,54.95,100.00,6.456q,14/04/10,undated,100,n/a
102.54,94.50,99.80,98.62,IAGPA,Insurance Aust Grp 5.63%pref,99.70,7.238,719.972,99.50,99.70,100.00,5.63sa,15/06/10,15/06/12h,100,9.5
111.00,91.50,108.89,107.10,MQCPA,Macq Cps Tr pref,108.89,19.924,2142.27,107.53,108.85,100.00,11.10sa,30/06/10,30/06/13h,100,8.9
0.07,0.025,0.068,0.068,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,0.068,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,29.00,77.01,76.25,MXUPA,Multiplex Sites sites,77.01,9.955,763.988,77.05,78.50,100.00,8.318q,19/04/10,undated,100,6.9
96.25,64.50,95.75,95.05,ORIPB,Orica Ltd pref,95.75,12.743,1215.33,95.00,95.75,100.00,5.358sa,31/05/10,30/11/11i,100,5.4
67.50,18.20,62.00,60.85,PXUPA,PaperlinX Sps Tr pref,61.501,13.912,854.208,62.00,63.00,100.00,6.810sa,30/06/10,30/06/12i,100,29.6
188.00,153.55,170.95,169.05,PCAPA,Preferred Capital perls iii,169.65,11.987,2039.29,169.20,170.499,200.00,3.626q,6/04/10,6/04/16i,200,4.8
99.00,79.00,98.00,94.10,RHCPA,Ramsay Health Care cares,94.20,27.073,2611.34,94.12,94.20,100.00,5.019sa,20/04/10,20/10/10i,100,14.1
97.50,79.12,86.051,85.00,SEVPC,Seven Network    pref,85.201,37.165,3174.07,85.20,85.75,100.00,4.844sa,31/05/10,31/05/10i,100,137.7
100.30,92.60,98.00,97.20,SUNPA,Suncorp-Metway 5.068%prf,97.20,1.311,128.17,97.50,98.50,100.00,5.068sa,14/09/10,14/09/11h,100,9.7
99.75,77.50,99.75,97.111,SUNPB,  pref,97.75,21.25,2078.8,97.60,98.00,100.00,5.341q,15/06/10,14/06/13m,100,3.1
101.00,78.65,99.999,98.751,TTXPA,Taps Tr taps,99.50,6.426,637.954,99.121,99.749,100.00,6.42q,23/04/10,30/06/10h,100,4.6
77.00,32.40,69.50,68.50,TPAPA,Transpacific Sps stepup pf,69.00,5.915,408.38,69.00,69.50,100.00,5.784sa,15/10/10,1/10/11i,100,28.5
103.50,94.60,100.00,98.60,WBCPA,Westpac Banking pref,100.00,33.713,3354.82,100.00,100.07,100.00,4.773q,30/06/10,26/09/13i,100,2.4
108.50,100.00,108.00,105.00,WBCPB,  pref ii,105.70,19.306,2052.3,105.53,105.70,100.00,5.753q,30/06/10,30/09/14i,100,2.3
94.40,72.75,86.99,85.10,WCTPA,Westpac Tps Tr pref,86.99,10.393,895.433,86.99,86.999,100.00,3.793q,30/06/10,30/06/16i,100,3.8
84.499,58.12,61.00,59.00,WFLPA,Willmott Forests pref,61.00,1.743,103.435,59.00,61.00,100.00,7.0sa,30/09/10,30/09/14h,50.55,13.6
