Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4942.2 at 16:42 8/1/2010  Report at 19:06 Friday 8/1/2010. Processed 12:02 Saturday 9/1/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
69.99,12.01,66.00,65.20,GMPPA,Goodman Plus Tr stepup pf,65.50,25.758,1690.61,65.31,66.00,100.00,5.940q,21/03/10,21/03/13i,100,17.6
80.40,46.00,80.10,79.00,GNSPA,Gunns Ltd forests,79.50,5.571,444.855,80.00,81.50,100.00,6.181q,14/01/10,undated,100,n/a
102.54,93.00,97.60,96.00,IAGPA,Insurance Aust Grp 5.63%pref,97.60,22.076,2130.96,97.50,97.75,100.00,5.63sa,15/06/10,15/06/12h,100,9.5
111.00,78.50,109.90,107.20,MQCPA,Macq Cps Tr pref,108.51,6.636,720.602,108.51,109.85,100.00,11.10sa,30/06/10,30/06/13h,100,8.3
0.07,0.023,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,17.20,86.90,84.25,MXUPA,Multiplex Sites sites,84.75,24.259,2085.76,84.50,84.75,100.00,6.010q,18/01/10,1/04/10i,100,88.2
96.25,62.20,93.30,92.70,ORIPB,Orica Ltd pref,93.00,11.953,1111.75,93.00,93.50,100.00,4.710sa,31/05/10,30/11/11i,100,5.7
58.75,11.00,58.10,57.12,PXUPA,PaperlinX Sps Tr pref,57.65,4.864,281.551,57.20,57.90,100.00,6.810sa,30/06/10,30/06/12i,100,29.4
188.00,125.00,175.00,172.50,PCAPA,Preferred Capital perls iii,172.65,3.947,687.813,172.61,174.70,200.00,3.626q,6/04/10,6/04/16i,200,4.0
99.00,79.00,97.50,96.10,RHCPA,Ramsay Health Care cares,97.20,18.481,1781.58,97.00,97.20,100.00,5.019sa,20/04/10,20/10/10i,100,9.1
97.50,77.00,94.70,93.25,SEVPC,Seven Network    pref,94.00,14.171,1330.55,94.00,94.64,100.00,4.844sa,31/05/10,31/05/10i,100,22.2
103.50,90.00,97.75,95.70,SUNPA,Suncorp-Metway 5.068%prf,97.00,1.031,99.958,97.00,97.45,100.00,5.068sa,14/03/10,14/09/11h,100,10.9
99.00,65.00,93.999,93.10,SUNPB,  pref,93.90,25.117,2349.4,93.85,93.95,100.00,5.149q,15/03/10,14/06/13m,100,4.1
99.85,64.00,99.44,97.561,TTXPA,Taps Tr taps,98.301,1.382,136.613,98.416,99.399,100.00,6.11q,22/01/10,30/06/10h,100,6.0
72.50,32.40,68.30,64.50,TPAPA,Transpacific Sps stepup pf,67.00,26.409,1762.06,66.011,67.00,100.00,5.096sa,15/04/10,1/10/11i,100,32.8
103.50,90.30,99.899,98.90,WBCPA,Westpac Banking pref,99.08,20.25,2010.64,98.90,99.00,100.00,4.557q,31/03/10,26/09/13i,100,1.2
108.50,100.00,105.10,104.60,WBCPB,  pref ii,104.90,13.862,1454.75,104.90,105.10,100.00,5.537q,31/03/10,30/09/14i,100,0.9
94.40,60.50,87.00,86.25,WCTPA,Westpac Tps Tr pref,86.75,6.928,601.076,86.26,86.75,100.00,3.577q,31/03/10,30/06/16i,100,3.8
84.499,50.00,69.00,68.00,WFLPA,Willmott Forests pref,68.00,0.7,47.73,66.51,69.00,100.00,7.0sa,31/03/10,30/09/14h,63.74,15.0
