Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4771.9 at 16:36 22/1/2010  Report at 19:06 Friday 22/1/2010. Processed 20:03 Friday 22/1/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
85.10,45.00,85.10,84.60,NXBHC,Nexus Bonds Ltd nexus3,85.10,1.715,145.821,86.50,93.00,100.00,7.00q,14/03/10,14/12/10m,100,23.6
59.80,40.00,58.00,58.00,NXBHD,  nexus4,58.00,-,-,59.60,61.999,100.00,6.70q,20/05/10,23/06/15m,100,n/a
92.00,58.00,91.00,90.20,SAKHA,Sthn Cross Air skies,90.21,12.033,1091.64,90.25,90.90,100.00,5.910q,27/01/10,1/01/12i,100,7.8
72.00,35.00,68.00,67.00,SUNHB,Suncorp-Metway cap. note,67.00,3.088,206.991,67.00,68.00,100.00,4.80q,15/02/10,undated,100,4.2
107.85,101.20,107.25,106.45,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.25,2.012,214.823,107.01,107.45,100.00,8.255q,17/02/10,1/05/14i,100,2.7
98.80,84.20,98.00,97.10,WOWHB,Woolworths Ltd perp.frn,98.00,12.092,1178.4,97.20,98.00,100.00,5.350q,15/03/10,15/09/11i,100,2.8
Convertible Notes ,,,,,,,,,,,,,,,,
-,-,-,-,AVDG,Advance Energy 9.5% cn15,-,-,-,-,-,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.83,0.83,AGIG,Ainsworth Game Tech 10% cn11,0.83,-,-,0.76,0.80,1.30,8.0sa,31/12/09,31/12/09m,-,n/a
2.07,1.11,2.05,2.05,AZZG,Antares Energy 10% cn13,2.05,-,-,-,2.05,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.86,0.14,0.84,0.82,AXOG,Aurox Res 7%cnjun10,0.82,110,91.32,0.82,0.84,0.95,7.0sa,30/06/10,30/06/10m,0.95,48.0
0.58,0.11,0.56,0.55,BECG,Becton Prop Grp 9.5% cn10,0.55,30,16.5,0.535,0.55,0.65,9.5sa,30/06/10,30/06/10m,0.65,57.6
0.23,0.13,0.13,0.13,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,0.18,0.18,CBDG,CBD Energy Ltd 12.5% cn,0.18,-,-,0.12,0.18,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,0.85,0.82,CCYG,China Century Capitl 12%  cn10,0.825,8,6.675,0.825,-,1.00,12.0q,31/03/10,30/09/10m,1,53.6
1.048,0.75,1.00,0.995,DRAG,Dragon Min Ltd 10% cn11,0.995,17,16.915,0.995,1.038,1.05,10.0q,31/03/10,10/02/11m,1.05,16.4
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.40,2.40,HSKG,Heemskirk Cons 8% cn11,2.40,3.5,8.4,2.24,2.45,3.00,12.0q,31/03/10,29/04/11m,3,31.1
100.00,51.00,100.00,99.00,IANG,IAG Finance (Nz) exch.note,99.55,36.259,3613.55,99.55,99.95,100.00,5.775q,15/03/10,15/12/19h,100,4.2
0.12,0.06,0.104,0.102,MSTG,Metal Storm Ltd 10% cn11,0.102,355.582,36.382,0.102,-,0.14,12.0q,1/09/09,1/09/09m,-,n/a
0.12,0.12,0.12,0.12,MSTGA,  sec cn11,0.12,-,-,0.014,0.12,0.135,-,-,9/01/2011,-,-
95.50,61.00,87.40,84.00,NFNG,Nufarm Finance (Nz) exc.nov11,85.15,12.888,1108.92,83.50,85.15,100.00,6.190sa,15/04/10,24/11/11i,100,12.9
0.10,0.04,0.076,0.076,RSNG,Renison Cons 12% cn12,0.076,5.265,-,0.076,0.14,0.33,0.12,-,31/3/2012,-,-
1.25,0.53,1.20,1.20,RSGG,Resolute Min 12% cn12,1.20,-,-,0.90,1.20,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,72.50,98.00,97.55,SKAG,Skycity Invest aces,98.00,28.662,2808.8,97.25,99.00,100.00,4.55q,15/03/10,15/12/10h,100,5.6
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12%  cn11,0.55,-,-,0.45,-,0.55,12.0q,23/01/10,30/6/11m,0.55,12.3
0.16,0.04,0.14,0.10,VHLG,Virax Hldgs cn dec11,0.14,50,7,0.10,0.17,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
100.05,99.00,100.05,99.55,ANZPA,ANZ Banking Grp pref,100.00,117.919,11775.3,100.00,100.03,100.00,5.023q,15/03/10,15/12/16i,100,3.3
103.00,85.50,99.70,98.63,ANZPB,  pref,99.15,23.85,2364.28,99.10,99.25,100.00,4.725q,15/03/10,15/06/14i,100,3.0
86.50,31.20,85.00,84.54,AAZPB,Australand Assets assets,84.54,4.572,388.248,84.60,84.75,100.00,8.910q,31/03/10,undated,100,n/a
102.95,96.05,100.80,99.90,BOQPA,Bank of Qld reset prf,100.00,0.255,25.66,100.80,102.50,100.00,5.124sa,15/04/10,15/10/10h,100,10.4
93.50,64.60,92.50,88.50,BOQPC,  pref,91.25,5.72,518.215,91.00,92.50,100.00,4.403sa,15/04/10,17/12/12i,100,6.0
102.60,91.55,99.00,97.80,BENPA,Bendigo & Adelaide pref,99.00,1.69,165.868,98.55,99.50,100.00,6.16sa,1/05/10,1/11/12h,100,10.1
88.50,55.00,84.99,82.55,BENPB,  pref,84.99,2.178,181.791,84.00,84.99,100.00,4.025q,15/03/10,15/06/15h,100,3.8
90.99,55.00,86.80,84.50,BENPC,  pref,86.35,3.053,262.229,85.50,86.35,100.00,4.129q,10/04/10,10/10/14i,100,5.6
1.90,0.95,1.79,1.76,CAMPA,Clime Capital 7.5% pref,1.79,21.5,38.232,1.76,1.80,2.40,5.250q,6/04/10,30/04/17i,2.4,6.0
0.59,0.26,0.49,0.44,CMIPC,CMI Ltd pref.cl.a,0.455,71.355,32.67,0.455,0.475,1.20,11.67q,3/03/08,undated,-,n/a
208.90,202.50,208.25,204.60,CBAPA,C'wlth Bank  of Aust  perls v,205.10,42.449,8744.02,205.00,205.10,200.00,5.086q,1/02/10,31/10/14i,200,2.7
194.80,160.50,191.00,188.25,CBAPB,  perls iv,189.00,22.071,4182.44,188.50,189.00,200.00,3.492q,31/01/10,31/10/12i,200,3.3
86.00,41.00,85.00,84.10,DXRPA,Dexus Rents Tr rents,84.50,13.537,1143.8,84.10,84.60,100.00,5.410q,17/04/10,1/07/12i,100,9.1
63.75,19.65,61.90,60.25,ELDPA,Elders Ltd hybrids,61.00,4.185,255.365,58.003,61.90,100.00,4.417q,31/03/10,30/06/11i,100,41.4
89.20,48.001,89.20,88.10,FXJPB,Fairfax Media Ltd pref,88.70,6.49,574.946,88.70,89.10,100.00,5.930sa,30/04/10,30/04/11i,100,13.2
75.00,12.01,75.00,71.00,GMPPA,Goodman Plus Tr stepup pf,71.80,23.619,1708.15,71.80,72.00,100.00,5.940q,21/03/10,21/03/13i,100,14.4
81.00,46.00,80.10,79.50,GNSPA,Gunns Ltd forests,79.70,10.326,826.069,79.90,80.00,100.00,6.456q,14/04/10,undated,100,n/a
102.54,93.00,99.90,98.25,IAGPA,Insurance Aust Grp 5.63%pref,99.01,5.738,567.848,97.60,99.01,100.00,5.63sa,15/06/10,15/06/12h,100,9.0
111.00,78.50,108.45,107.25,MQCPA,Macq Cps Tr pref,108.449,24.529,2648.94,107.25,108.45,100.00,11.10sa,30/06/10,30/06/13h,100,8.5
0.07,0.023,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,0.02,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,17.20,85.50,83.00,MXUPA,Multiplex Sites sites,83.00,24.764,2090.97,83.00,84.00,100.00,6.010q,18/04/10,1/04/10i,100,122.7
96.25,62.20,94.00,93.15,ORIPB,Orica Ltd pref,93.50,29.436,2749.3,93.30,93.50,100.00,4.710sa,31/05/10,30/11/11i,100,5.5
61.001,11.00,61.001,56.00,PXUPA,PaperlinX Sps Tr pref,60.00,40.183,2404.45,60.00,63.00,100.00,6.810sa,30/06/10,30/06/12i,100,27.8
188.00,125.00,176.50,172.71,PCAPA,Preferred Capital perls iii,173.31,4.61,802.491,173.40,174.50,200.00,3.626q,6/04/10,6/04/16i,200,4.0
99.00,79.00,98.20,96.75,RHCPA,Ramsay Health Care cares,97.10,6.46,628.708,96.90,97.50,100.00,5.019sa,20/04/10,20/10/10i,100,10.0
97.50,77.00,96.40,95.51,SEVPC,Seven Network    pref,95.60,17.02,1631.76,95.60,96.40,100.00,4.844sa,31/05/10,31/05/10i,100,19.8
103.50,90.00,98.00,97.00,SUNPA,Suncorp-Metway 5.068%prf,97.70,1.496,145.937,97.70,98.00,100.00,5.068sa,14/03/10,14/09/11h,100,10.6
99.00,65.00,95.20,93.85,SUNPB,  pref,94.081,24.286,2295.22,94.08,94.50,100.00,5.149q,15/03/10,14/06/13m,100,4.3
99.85,64.00,99.50,98.60,TTXPA,Taps Tr taps,98.61,3.172,314.636,98.61,99.399,100.00,6.11q,21/04/10,30/06/10h,100,6.2
72.50,32.40,68.25,67.00,TPAPA,Transpacific Sps stepup pf,68.25,22.083,1486.41,67.52,68.25,100.00,5.096sa,15/04/10,1/10/11i,100,32.3
103.50,90.30,99.999,99.00,WBCPA,Westpac Banking pref,99.15,27.811,2763.2,99.15,99.30,100.00,4.557q,31/03/10,26/09/13i,100,2.9
108.50,100.00,106.75,104.701,WBCPB,  pref ii,105.60,26.289,2771.47,105.60,106.50,100.00,5.537q,31/03/10,30/09/14i,100,2.5
94.40,60.50,88.65,86.50,WCTPA,Westpac Tps Tr pref,88.00,10.665,935.732,87.31,88.00,100.00,3.577q,31/03/10,30/06/16i,100,3.6
84.499,50.00,68.49,67.10,WFLPA,Willmott Forests pref,67.15,1.897,128.858,67.00,68.40,100.00,7.0sa,31/03/10,30/09/14h,65.2,15.9
