Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4414.5 at 16:35 9/7/2010  Report at 19:07 Friday 9/7/2010. Processed 15:31 Sunday 11/7/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,3882.00,n/a,1/09/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.20,101.25,LEPHC,ALE Prop Grp frn3mth14,102.20,2.509,255.411,101.80,102.20,100.00,8.64,-,20/8/2014,-,-
34.15,7.70,32.50,32.00,AFPHA,Alpha Financial Prod ser1frn12,32.00,0.6,19.2,31.00,50.00,100.00,7.14sa,20/09/10,20/03/12m,100,88.3
114.00,106.10,108.90,106.70,AQNHA,AMP Grp Finance frn apr19,108.50,6.452,695.964,108.00,108.50,100.00,9.600q,17/08/10,15/05/14i,100,2.6
72.00,58.04,65.00,62.00,BENHB,Bendigo & Adelaide cap. note,63.00,1.84,116.112,63.00,65.00,100.00,5.66q,30/08/10,undated,100,5.0
80.00,32.00,78.00,74.50,GINHA,Generator Income gennote2,74.50,2.06,157.118,74.90,76.00,100.00,6.840q,8/10/10,8/10/11m,100,28.0
100.00,93.15,100.00,99.551,HLCHA,Halcyon Sec hlcnte10,100.00,0.13,13,100.00,100.39,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,66.00,70.00,69.00,MBLHB,Macq Bank Ltd inc sec,70.00,8.009,555.698,69.60,70.00,100.00,6.24q,15/07/10,undated,100,4.9
0.231,0.105,0.152,0.152,MFNHA,Macq Fortress frn aug35,0.152,76.4,11.612,0.152,0.185,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,70.63,76.40,74.70,NABHA,National Aust Bank natincsec,75.704,38.341,2882.98,75.703,76.05,100.00,6.10q,16/08/10,undated,100,3.6
97.00,47.50,94.989,92.25,NXBHC,Nexus Bonds Ltd nexus3,93.90,0.35,32.452,92.30,95.00,100.00,7.66q,14/09/10,14/12/10m,100,20.1
63.00,55.00,63.00,62.50,NXBHD,  nexus4,63.00,0.4,25.2,63.00,67.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,74.01,92.00,90.50,SAKHA,Sthn Cross Air skies,91.30,4.992,456.719,90.80,91.25,100.00,6.640q,27/07/10,1/01/12i,100,8.6
72.00,58.06,63.00,61.31,SUNHB,Suncorp-Metway cap. note,62.50,10.102,627.19,62.50,62.90,100.00,5.56q,15/08/10,undated,100,4.8
107.95,102.20,106.25,105.10,TAHHA,Tabcorp Hldgs Ltd bondmay14,106.25,40.748,4291.19,105.50,106.25,100.00,8.477q,17/08/10,1/05/14i,100,2.8
98.80,95.00,98.00,96.45,WOWHB,Woolworths Ltd perp.frn,98.00,6.8,662.847,97.90,98.00,100.00,6.008q,15/09/10,15/09/11i,100,3.3
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.875,0.85,AGIG,Ainsworth Game Tech 10% cn11,0.85,0.556,-,0.85,0.94,1.30,8.0sa,31/12/10,31/12/11m,1.3,42.3
2.07,1.81,2.00,2.00,AZZG,Antares Energy 10% cn13,2.00,-,-,1.85,-,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.58,0.30,0.36,0.36,BECG,Becton Prop Grp 9.5% cn12,0.36,-,-,0.321,0.395,0.65,9.5sa,30/06/10,30/06/10m,-,n/a
0.23,0.12,0.225,0.225,BPKG,Bremer Park Ltd 7% cn10,0.225,-,-,0.12,0.18,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.105,0.16,0.16,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.12,0.15,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.90,0.90,CCYG,China Century Capitl 12%  cn10,0.90,-,-,-,-,1.00,12.0q,30/09/10,30/09/10m,1,93.3
1.055,0.83,1.05,1.05,DRAG,Dragon Min Ltd 10% cn11,1.05,100,105,1.05,1.065,1.05,10.0q,30/09/10,10/02/11m,1.05,10.7
0.60,0.60,0.60,0.60,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.60,2.15,2.60,2.56,HSKG,Heemskirk Cons 8% cn11,2.60,3,7.8,2.56,2.65,3.00,12.0q,30/09/10,29/04/11m,3,31.8
103.00,74.20,101.60,100.00,IANG,IAG Finance (Nz) exch.note,100.30,25.628,2577.41,100.30,100.50,100.00,6.236q,15/09/10,15/12/19h,100,4.0
0.14,0.08,0.14,0.14,MSTG,Metal Storm Ltd 10% cn11,0.14,-,-,0.062,0.13,0.14,12.0q,22/09/10,1/09/11m,0.14,7.2
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.009,0.145,0.135,-,-,9/01/2011,-,-
95.50,72.05,77.80,74.26,NFNG,Nufarm Finance (Nz) exc.nov11,75.15,2.913,218.457,75.15,76.80,100.00,6.710sa,15/10/10,24/11/11i,100,27.4
0.12,0.04,0.10,0.10,RSNG,Renison Cons 12% cn12,0.10,-,-,0.022,0.125,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,1.115,1.115,RSGG,Resolute Min 12% cn12,1.115,-,-,0.915,1.05,0.50,12.0q,21/12/10,31/12/12m,-,n/a
99.75,93.251,99.00,98.71,SKAG,Skycity Invest aces,99.00,22.883,2265.37,99.00,99.30,100.00,5.011q,15/09/10,15/12/10h,100,6.1
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.30,-,0.55,12.0q,23/07/10,30/6/11m,0.55,41.0
0.27,0.05,0.10,0.10,VHLG,Virax Hldgs cn dec11,0.10,-,-,0.10,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,102.949,101.301,ANZPA,ANZ Banking Grp pref,102.89,56.16,5736.95,102.45,102.90,100.00,5.606q,15/09/10,15/12/16i,100,2.7
103.00,95.50,102.50,100.101,ANZPB,  pref,100.12,42.865,4313.25,100.12,100.20,100.00,5.186q,15/09/10,15/06/14i,100,2.6
90.50,56.00,83.25,81.50,AAZPB,Australand Assets assets,82.00,16.341,1343.8,81.77,82.00,100.00,9.640q,30/09/10,undated,100,n/a
102.95,97.50,100.50,99.10,BOQPA,Bank of Qld reset prf,100.50,0.275,27.558,100.00,100.50,100.00,5.124sa,15/10/10,15/10/10h,100,12.6
93.50,81.50,89.00,85.00,BOQPC,  pref,88.75,7.063,618.521,88.75,89.00,100.00,4.767sa,15/10/10,17/12/12i,100,7.7
102.60,95.00,100.25,99.50,BENPA,Bendigo & Adelaide pref,99.50,2.216,221.373,99.50,100.00,100.00,6.16sa,1/11/10,1/11/12h,100,9.9
90.00,70.50,87.00,86.00,BENPB,  pref,86.50,1.952,168.965,85.10,86.00,100.00,4.486q,15/09/10,15/06/15h,100,4.7
92.50,70.20,88.00,85.75,BENPC,  pref,87.50,3.788,330.187,86.30,88.90,100.00,4.401q,10/07/10,10/10/14i,100,6.0
1.90,1.50,1.802,1.73,CAMPA,Clime Capital 7.5% pref,1.73,6,10.38,1.76,1.87,2.40,5.250q,6/10/10,30/04/17i,2.4,6.7
0.59,0.26,0.37,0.368,CMIPC,CMI Ltd pref.cl.a,0.37,67.457,24.959,0.37,0.38,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,209.00,206.24,CBAPA,C'wlth Bank  of Aust  perls v,208.49,25.593,5325.62,208.30,208.49,200.00,5.621q,1/08/10,31/10/14i,200,2.7
196.60,184.50,194.49,192.70,CBAPB,  perls iv,194.30,16.55,3207.83,193.60,194.30,200.00,3.976q,31/07/10,31/10/12i,200,3.0
86.00,75.00,84.95,83.05,DXRPA,Dexus Rents Tr rents,84.90,2.638,223.838,84.21,84.90,100.00,6.140q,15/07/10,1/07/12i,100,10.5
65.003,28.50,40.95,39.00,ELDPA,Elders Ltd hybrids,40.50,11.085,446.492,40.40,40.95,100.00,5.027q,30/09/10,30/06/11i,100,114.2
93.70,60.50,84.80,83.00,FXJPB,Fairfax Media Ltd pref,83.60,19.384,1615.6,83.61,87.70,100.00,6.450sa,31/10/10,30/04/11i,100,28.1
75.00,40.00,69.00,67.50,GMPPA,Goodman Plus Tr stepup pf,68.00,3.535,241.747,68.00,68.95,100.00,6.800q,21/09/10,21/03/13i,100,18.5
81.00,50.55,64.00,61.05,GNSPA,Gunns Ltd forests,64.00,4.303,268.386,62.55,63.50,100.00,6.719q,14/07/10,undated,100,n/a
102.54,94.50,99.95,98.76,IAGPA,Insurance Aust Grp 5.63%pref,99.20,16.261,1612.81,99.20,99.85,100.00,5.63sa,15/12/10,15/06/12h,100,8.9
111.00,102.95,107.70,106.50,MQCPA,Macq Cps Tr pref,106.501,14.891,1587.99,106.501,106.90,100.00,11.10sa,31/12/10,30/06/13h,100,8.7
0.07,0.025,0.068,0.068,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,-,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,42.00,74.50,72.50,MXUPA,Multiplex Sites sites,74.00,12.124,890.72,73.60,74.00,100.00,8.740q,15/07/10,undated,100,7.3
96.45,87.65,95.00,92.00,ORIPB,Orica Ltd pref,94.50,8.995,838.061,94.51,95.00,100.00,6.415sa,30/11/10,30/11/11i,100,6.4
74.50,21.50,61.00,58.10,PXUPA,PaperlinX Sps Tr pref,59.55,7.154,427.334,59.55,60.50,100.00,7.365sa,31/12/10,30/06/12i,100,33.8
188.00,160.00,169.99,163.00,PCAPA,Preferred Capital perls iii,169.95,10.035,1670.73,168.00,169.94,200.00,4.109q,6/10/10,6/04/16i,200,4.5
99.00,91.50,95.47,94.05,RHCPA,Ramsay Health Care cares,94.21,14.435,1368.93,94.21,94.50,100.00,5.294sa,20/10/10,20/10/10i,100,32.9
88.99,75.20,79.00,75.20,SVWPA,Seven Grp Hldgs pref,78.61,19.395,1497.66,78.50,78.61,100.00,6.790sa,30/11/10,31/05/10i,100,8.1
100.30,94.15,100.00,99.35,SUNPA,Suncorp-Metway 5.068%prf,99.77,5.124,510.323,99.77,100.00,100.00,5.068sa,14/09/10,14/09/11h,100,9.7
99.75,90.71,96.99,95.90,SUNPB,  pref,96.50,25.253,2431.66,96.20,96.99,100.00,5.676q,15/09/10,14/06/13m,100,4.7
101.20,95.001,100.822,100.822,TTXPA,Taps Tr taps,100.822,-,-,-,-,-,-,-,-,-,-
77.00,32.40,60.97,58.00,TPAPA,Transpacific Sps stepup pf,59.30,16.403,965.301,58.68,59.30,100.00,5.784sa,15/10/10,1/10/11i,100,58.5
103.50,97.50,101.80,100.211,WBCPA,Westpac Banking pref,101.28,22.281,2248.06,100.71,101.28,100.00,5.068q,30/09/10,26/09/13i,100,2.1
115.00,102.50,107.80,105.75,WBCPB,  pref ii,107.20,14.986,1602.8,107.20,107.30,100.00,6.048q,30/09/10,30/09/14i,100,1.9
94.40,77.05,86.00,82.49,WCTPA,Westpac Tps Tr pref,85.10,17.76,1502.25,84.90,85.50,100.00,4.088q,30/09/10,30/06/16i,100,4.4
70.10,55.00,58.00,58.00,WFLPA,Willmott Forests pref,58.00,-,-,-,-,100.00,7.0sa,30/09/10,30/09/14h,46.89,15.5
