106.00,102.00,103.00,102.40,IMFHA,BND 3M 06-19 E,102.50,.449,46.071,102.50,104.00,100,6.39,8/10/15,30/06/19,-,-,
86.50,71.00,72.89,71.01,MBLHB,HY 3M PER Q ST,71.05,9.009,649.491,71.10,72.50,100.00,3.85q,15/10/15,undated,100.00,+3.7,
80.65,69.25,71.00,69.25,NABHA,HY 3M PER Q X ST,69.31,53.573,3749.05,69.30,69.40,100.00,3.39q,16/11/15,undated,100.00,+3.3,
105.00,101.271,102.20,101.50,NABHB,BND 3M 06-22 Q RD T,102.20,59.850,6095.02,101.85,102.30,100.00,4.925q,18/12/15,18/6/17i,100.00,+1.5,
104.10,93.32,95.00,93.35,ORGHA,HY 3M 12-71 Q RD T,94.51,52.265,4913.52,94.51,94.90,100.00,6.190q,22/12/15,22/12/16i,100.00,+8.9,
104.10,100.00,101.23,101.23,PRYHA,BND 3M 09-15 Q,101.23,-,-,-,-,100.00,6.140q,28/09/15,28/09/15i,100.00,n/a,
80.00,75.01,76.75,76.49,SBKHB,CN 3M PER Q,76.75,2.817,215.621,76.50,76.75,100.00,2.89q,15/11/15,undated,100.00,+2.0,
106.72,98.00,103.00,101.75,TAHHB,HY 3M 03-37 Q RD T,102.10,3.653,373.808,102.10,102.60,100.00,6.190q,22/12/15,22/3/17i,100.00,+2.6,
110.00,102.00,105.00,103.60,TTSHA,BND 3M 07-19,104.50,1.330,138.919,104.50,104.50,100.00,5.280q,5/10/15,5/06/19h,100.00,+1.8,
104.85,101.01,102.31,101.95,WBCHA,BND 3M 08-22 Q RD T,102.031,64.542,6587.70,102.031,102.12,100.00,4.860q,23/11/15,23/8/17i,100.00,+1.9,
103.40,99.70,100.60,99.90,WBCHB,TR BND 3M 08-23 Q T,100.50,28.897,2896.16,100.20,100.50,100.00,4.410q,22/11/15,22/8/18i,100.00,+2.3,
105.668,100.70,101.95,101.55,WOWHC,HY 3M 11-36 Q RD T,101.95,134.530,13682.3,101.60,101.80,100.00,5.360q,24/11/15,24/11/16i,100.00,+2.0,
Convertible Notes,
2.08,1.60,1.92,1.92,AZZG,CBND 10.00% 10-23 3M,1.92,-,-,-,-,2.00,10.0q,31/10/15,31/10/13h,2.00,11.1,
123.301,110.00,113.00,111.10,AFIG,CBND 6.25% 02-17 6M,111.50,3.414,380.865,111.20,114.90,100.00,6.25sa,29/02/16,28/02/17h,-,n/a,
1.03,.985,.99,.99,CGRG,CBND 9.00% 01-20 6M,.99,-,-,.95,.99,1,9.00,-,29/01/20,-,-,
103.20,98.85,101.50,98.85,CTNG,CBND 5.50% 03-20 6M,98.85,.174,17.200,98.85,101.30,100,5.50,30/09/15,31/03/20,-,-,
25.25,23.50,25.00,25.00,CGNG,CBND 10.00% 08-17 6M,25.00,-,-,-,30.00,25,10.00,6/07/15,21/08/17,-,-,
105.20,99.22,101.80,100.51,IANG,CBND 3M PER X,100.52,11.022,1115.63,100.55,101.65,100.00,4.326q,15/12/15,15/12/19h,100.00,+3.9,
.339,.145,.339,.305,KBLGA,CBND 12.00% 02-17 6M,.305,149.667,47.825,.31,.335,.38,12.00,30/06/15,16/02/17,-,-,
10.30,7.80,7.85,7.85,LKOGA,10% CN 31-MAR-17,7.85,-,-,7.60,9.98,10,10.00,8/10/15,31/03/17,-,-,
91.00,78.50,84.30,83.20,NFNG,CBND 6M PER Q X,84.30,2.656,223.040,84.00,84.30,100.00,6.160sa,15/10/15,undated,100.00,+5.6,
107.50,102.00,103.00,102.90,PPCG,CBND 9.50% 06-16 6M,103.00,.575,59.205,102.90,103.00,100.00,9.5sa,16/12/15,16/06/16h,100.00,9.1,
1.00,1.00,1.00,1.00,RSGG,CBND 10.00% 12-17 3M,-,-,-,-,-,1,10.00,22/09/15,15/12/17,-,-,
.50,.40,.45,.45,SKSG,CBND 10.00% 06-17 3M,.45,-,-,.40,.45,.35,10.00,2/07/15,30/06/17,-,-,
Hybrid Securities,
103.10,98.051,99.98,98.50,ANZPA,CTG PRE 3M PER T,99.30,62.732,6231.83,99.30,99.94,100.00,3.696q,15/12/15,15/12/16i,100.00,+3.9,
102.60,96.80,99.60,98.50,ANZPC,CTG PRE 6M PER T,98.61,33.387,3306.36,98.61,99.43,100.00,3.703sa,1/03/16,1/09/17i,100.00,+4.1,
102.68,91.10,94.00,92.07,ANZPD,CN 6M PER Q RD T-21,92.131,33.002,3071.14,92.145,92.50,100.00,3.920sa,1/03/16,1/09/21i,100.00,+5.1,
101.00,90.30,91.70,90.30,ANZPE,CN 6M PER Q RD T-22,91.10,35.897,3264.99,90.30,91.06,100.00,3.815sa,24/03/16,24/03/22i,100.00,+5.0,
101.27,91.00,93.999,91.00,ANZPF,CN 6M PER Q RD T-23,91.25,36.870,3400.65,91.30,91.40,100.00,4.074sa,24/03/16,24/03/23i,100.00,+5.1,
107.90,101.30,104.80,102.20,BOQPD,CTG PRE 6M PER RD T,102.95,3.126,325.079,101.80,102.95,100.00,5.159sa,15/10/15,15/04/18i,100.00,+3.7,
107.25,100.00,103.20,102.80,BENPD,CTG PRE 6M PER RD T,103.20,4.277,440.376,102.85,103.20,100.00,5.084sa,13/12/15,13/12/17i,100.00,+4.4,
100.00,92.18,93.48,92.90,BENPE,CTG PRE 6M PER RD T,93.00,22.624,2105.13,93.00,93.30,100.00,3.836sa,30/11/15,30/11/20i,100.00,+5.2,
100.32,95.00,98.00,96.20,BENPF,CTG PRE 6M PER RD T,97.90,10.128,985.479,96.80,97.89,100.00,4.384sa,15/12/15,15/06/21i,100.00,+4.8,
99.98,93.00,94.25,93.75,CGFPA,CTG PRE 3M PER Q T,93.75,4.525,425.497,93.75,94.24,100.00,3.864q,25/11/15,25/05/20i,100.00,+5.2,
2.08,1.35,1.42,1.39,CAMPA,CTG PRE 7.50% PER 3M,1.41,34.000,47.784,1.40,1.41,2.40,5.570q,6/10/15,30/04/17i,1.21,n/a,
104.94,98.11,100.39,99.371,CBAPC,CN 3M PER Q RD T-20,100.35,71.710,7160.92,100.001,100.35,100.00,4.186q,17/12/15,15/12/18i,100.00,+3.8,
98.49,88.01,89.799,88.021,CBAPD,CN 3M PER Q RD T-24,88.083,111.420,9908.80,88.082,88.50,100.00,3.486q,15/12/15,15/12/22i,100.00,+5.0,
80.50,53.00,75.50,75.50,ELDPA,CTG PRE 3M PER Q T,75.50,-,-,75.50,79.00,100.00,3.035q,30/09/15,undated,100.00,n/a,
105.30,98.20,100.01,98.20,GMPPA,HY 3M PER Q T SD,99.00,12.800,1266.71,98.80,99.17,100.00,6.040q,30/09/15,31/12/17i,100.00,+4.4,
105.54,100.70,102.90,102.10,IAGPC,CTG PRE 6M PER Q T,102.20,5.611,574.587,102.20,102.80,100.00,4.396sa,1/11/15,1/05/17i,100.00,+4.2,
1.02,.97,.97,.97,KBCPA,CBND 7% 07-20 3M RD,.97,23.827,23.112,.97,.98,-,-,-,-,-,-,
100.99,92.16,94.00,92.75,MBLPA,CN 6M PER Q RD T-23,93.06,13.657,1274.83,92.61,93.06,100.00,4.759sa,24/03/16,24/03/20i,100.00,+4.9,
104.25,96.00,100.549,99.851,MQGPA,TR PRE 6M PER Q T,100.549,16.007,1601.78,99.86,100.55,100.00,5.349sa,9/12/15,7/06/18i,100.00,+4.3,
94.50,77.50,80.00,78.76,MXUPA,TR PRE 3M PER Q RD,79.99,6.586,523.214,78.76,79.99,100.00,6.040q,16/10/15,undated,100.00,+5.9,
101.30,93.30,96.239,95.221,NABPA,CTG PRE 3M PER RD T-,95.36,48.716,4660.38,95.371,95.60,100.00,3.766q,20/12/15,20/03/19i,100.00,+4.8,
99.999,92.15,94.00,92.87,NABPB,CTG PRE 3M PER RD T-,93.341,56.395,5272.19,93.30,93.50,100.00,3.801q,17/12/15,17/12/20i,100.00,+4.8,
100.80,94.00,97.50,94.60,NABPC,CN 3M PER Q RD T-23,95.97,30.163,2889.96,95.65,96.15,100.00,3.976q,23/12/15,23/03/20i,100.00,+4.6,
16.50,6.25,13.00,13.00,PXUPA,TR PRE 6M PER Q RD,13.00,12.628,164.164,11.75,13.00,100.00,6.910sa,31/12/15,undated,100.00,n/a,
198.55,192.30,198.50,197.00,PCAPA,TR PRE 3M PER Q SU,197.00,44.159,8739.43,196.51,197.00,200.00,2.240q,6/10/15,6/04/16i,200.00,+3.9,
107.50,100.00,103.40,102.60,RHCPA,TR PRE 6M PER Q RD T,103.20,6.303,649.785,102.601,103.30,100.00,4.984sa,20/10/15,undated,100.00,+4.8,
89.94,62.00,67.70,66.52,SVWPA,TR PRE 3M PER Q RD,67.00,10.730,720.471,67.00,67.20,100.00,4.886sa,30/11/15,undated,100.00,+9.4,
106.003,99.30,101.94,101.05,SUNPC,CTG PRE 3M PER RD T,101.13,13.288,1345.60,101.13,101.44,100.00,4.781q,17/12/15,17/12/17i,100.00,+4.2,
105.01,100.45,101.64,100.85,SUNPD,CN 3M 11-23 Q RD,101.60,21.666,2192.00,101.00,101.60,100.00,4.960q,22/11/15,22/11/18i,100.00,+2.5,
101.71,92.15,94.25,93.20,SUNPE,CTG PRE 3M PER RD T,94.25,14.039,1319.56,94.00,94.25,100.00,3.906q,17/12/15,17/06/20i,100.00,+4.9,
103.81,97.551,99.00,97.551,WBCPC,CTG PRE 6M PER RD T,97.551,42.670,4197.25,97.55,98.00,100.00,3.836sa,30/09/15,31/03/18i,100.00,+4.3,
100.70,94.50,96.88,95.351,WBCPD,CN 3M PER Q RD T-19,95.57,38.994,3747.94,95.57,96.00,100.00,3.766q,8/12/15,8/03/19i,100.00,+4.8,
99.85,89.52,90.879,89.52,WBCPE,CN 3M PER Q RD T-22,90.27,23.619,2129.44,89.81,90.27,100.00,3.668q,23/12/15,23/09/22i,100.00,+4.9,
99.00,96.51,98.68,97.62,WBCPF,CN 3M PER Q RD T-21,97.76,50.617,4960.38,97.76,97.999,100.00,4.312q,22/12/15,22/03/21i,100.00,+4.6,
99.95,95.80,98.40,97.601,WCTPA,TR BND 3M PER Q T-16,98.00,25.248,2473.97,97.80,98.00,100.00,2.198q,30/09/15,30/06/16i,100.00,+3.7,
117.00,112.00,114.20,114.00,WHFPB,CON PRE 7.00% PER Q,114.20,1.000,114.200,112.901,114.00,100.00,7.000q,12/12/15,15/12/19h,100.00,n/a,
Australian Government Bonds,
108.907,108.116,108.907,108.116,GSBG37,TB 3.75% 04-37 6M,108.116,.010,1.085,102.00,108.793,100.00,3.750sa,21/10/15,21/04/37h,100.00,3.3,
93.38,92.828,93.38,92.828,GSBK35,TB 2.75% 06-35 6M,92.828,.014,1.303,92.965,93.345,100,2.75,21/12/15,21/06/35,-,-,
104.125,104.125,104.125,104.125,GSBS19,TB 2.75% 10-19 6M,104.125,.293,30.509,103.625,104.154,100.00,2.750sa,21/10/15,21/10/19h,100.00,2.0,

