Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4706.7 at 16:47 20/11/2009  Report at 19:06 Friday 20/11/2009. Processed 19:59 Friday 20/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
92.00,58.00,91.98,90.00,SAKHA,Sthn Cross Air skies,91.00,84.066,7650.5,90.00,90.75,100.00,5.170q,27/01/10,1/01/12i,100,7.1
72.00,35.00,71.00,68.50,SUNHB,Suncorp-Metway cap. note,68.50,4.636,326.875,60.50,70.10,100.00,4.80q,15/02/10,undated,100,3.9
107.85,101.20,105.40,104.62,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.20,20.181,2113.39,104.62,105.25,100.00,8.255q,17/02/10,1/05/14i,100,1.3
98.80,84.20,98.20,97.60,WOWHB,Woolworths Ltd perp.frn,97.602,8.788,859.452,97.60,98.30,100.00,4.555q,15/12/09,15/09/11i,100,3.1
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,0.82,0.82,AGIG,Ainsworth Game Tech 8% cn11,0.82,1.116,-,0.75,0.95,1.30,8.0sa,31/12/09,31/12/09m,1.3,n/a
2.07,0.945,2.07,2.07,AZZG,Antares Energy 10% cn13,2.07,5,10.35,2.05,-,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.815,0.14,0.78,0.76,AXOG,Aurox Res 7%cnjun10,0.76,43.77,33.445,0.765,0.78,0.95,7.0sa,31/12/09,30/06/10m,0.95,57.4
0.55,0.11,0.545,0.50,BECG,Becton Prop Grp 9.5% cn10,0.54,35.976,19.302,0.54,0.569,0.65,9.5sa,31/12/09,30/06/10m,0.65,54.8
0.23,0.13,0.23,0.23,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.13,-,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
72.50,58.00,68.00,68.00,CAAG,Capral Ltd 10% cn 12,68.00,-,-,-,-,100.00,10.0sa,31/03/10,29/03/12m,100,31.2
0.19,0.105,0.19,0.19,CBDG,CBD Energy Ltd 12.5% cn,0.19,19.621,3.727,0.17,0.19,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,0.80,0.80,CCYG,China Century Capitl 12%  cn10,0.80,-,-,0.605,-,1.00,12.0q,31/03/10,30/09/10m,1,45.7
1.048,0.65,1.00,1.00,DRAG,Dragon Min Ltd 10% cn11,1.00,189.519,189.519,0.955,1.048,1.05,10.0q,31/12/09,10/02/11m,1.05,15.8
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.59,2.15,2.30,2.23,HSKG,Heemskirk Cons 8% cn11,2.30,5.199,11.607,2.30,2.50,3.00,12.0q,31/03/10,29/04/11m,3,30.5
98.90,51.00,98.45,97.65,IANG,IAG Finance (Nz) exch.note,98.00,37.387,3662.92,98.00,98.14,100.00,3.259q,15/12/09,15/03/10i,100,11.1
0.12,0.06,0.088,0.085,MSTG,Metal Storm Ltd 10% cn11,0.088,11.22,-,0.088,0.16,0.14,12.0q,1/09/09,1/09/09m,-,n/a
0.12,0.12,0.12,0.12,MSTGA,  sec cn11,0.12,-,-,0.09,0.16,0.135,-,-,9/01/2011,-,-
95.50,60.00,94.00,92.06,NFNG,Nufarm Finance (Nz) exc.nov11,92.11,84.95,7924.95,92.11,92.75,100.00,6.190sa,15/04/10,24/11/11i,100,6.7
0.10,0.04,0.065,0.06,RSNG,Renison Cons 12% cn12,0.065,200,13,0.065,0.099,0.33,0.12,-,31/3/2012,-,-
1.12,0.50,1.12,1.011,RSGG,Resolute Min 12% cn12,1.04,4118.5,4497.88,0.68,1.095,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,68.00,98.00,97.00,SKAG,Skycity Invest aces,98.00,78.68,7632.02,97.00,98.00,100.00,3.994q,15/12/09,15/12/10h,100,5.6
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12%  cn11,0.55,-,-,-,-,0.55,12.0q,23/01/10,30/6/11m,0.55,13.0
0.16,0.04,0.12,0.10,VHLG,Virax Hldgs cn dec09,0.12,5,-,0.10,0.14,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.00,85.50,99.47,98.52,ANZPB,ANZ Banking Grp pref,99.30,93.871,9294.21,99.00,99.30,100.00,4.101q,15/12/09,15/06/14i,100,0.7
86.50,31.20,86.00,84.21,AAZPB,Australand Assets assets,86.00,4.926,420.373,85.00,86.00,100.00,8.170q,31/12/09,undated,100,n/a
102.95,95.00,101.25,100.00,BOQPA,Bank of Qld reset prf,101.00,0.166,16.675,100.00,101.00,100.00,5.124sa,15/04/10,15/10/10h,100,7.1
91.60,64.60,91.45,89.50,BOQPC,  pref,89.50,4.498,407.46,89.50,90.00,100.00,4.403sa,15/04/10,17/12/12i,100,6.1
0.429,0.04,0.38,0.38,BEPPA,BBI Eps Ltd pref,0.38,-,-,-,-,1.00,4.520q,1/01/10,1/07/12h,1.039,44.2
102.60,91.10,100.20,99.70,BENPA,Bendigo & Adelaide pref,99.70,6.609,660.912,99.00,99.70,100.00,6.16sa,1/05/10,1/11/12h,100,9.1
88.50,55.00,87.00,85.00,BENPB,  pref,85.51,2.332,199.681,85.51,87.50,100.00,3.469q,15/12/09,15/06/15h,100,2.4
90.99,55.00,89.00,86.55,BENPC,  pref,86.55,2.467,217.396,86.55,87.50,100.00,3.899q,10/01/10,10/10/14i,100,5.5
1.90,0.95,1.80,1.80,CAMPA,Clime Capital 7.5% pref,1.80,27.9,50.22,1.80,1.85,2.40,5.250q,6/01/10,30/04/17i,2.4,6.3
0.59,0.26,0.57,0.56,CMIPC,CMI Ltd pref.cl.a,0.56,52.55,29.468,0.35,0.57,1.20,11.67q,3/03/08,undated,-,n/a
206.98,204.52,205.99,205.10,CBAPA,C'wlth Bank  of Aust  perls v,205.10,40.904,8414.18,205.10,205.30,200.00,5.086q,1/02/10,31/10/14i,200,1.1
194.80,160.50,190.90,187.00,CBAPB,  perls iv,187.00,21.962,4155.37,186.90,189.20,200.00,3.492q,31/01/10,31/10/12i,200,2.3
86.00,41.00,86.00,83.50,DXRPA,Dexus Rents Tr rents,85.60,5.536,471.036,85.60,86.00,100.00,4.670q,17/01/10,1/07/12i,100,8.2
61.80,19.65,58.70,56.05,ELDPA,Elders Ltd hybrids,56.80,11.071,632.552,56.95,57.50,100.00,3.913q,31/12/09,30/06/11i,100,43.0
89.00,48.001,85.00,83.20,FXJPB,Fairfax Media Ltd pref,83.40,10.196,860.267,83.40,83.80,100.00,5.930sa,30/04/10,30/04/11i,100,15.9
69.99,12.01,64.50,62.80,GMPPA,Goodman Plus Tr stepup pf,64.01,14.577,933.784,64.01,65.00,100.00,5.210q,21/12/09,21/03/13i,100,18.2
80.40,46.00,75.50,74.70,GNSPA,Gunns Ltd forests,75.45,6.916,518.954,74.70,75.45,100.00,6.181q,14/01/10,undated,100,n/a
102.54,90.00,101.15,99.51,IAGPA,Insurance Aust Grp 5.63%pref,100.00,13.998,1410.46,99.85,100.00,100.00,5.63sa,15/12/09,15/06/12h,100,9.7
111.00,78.50,109.00,107.60,MQCPA,Macq Cps Tr pref,108.01,20.937,2267.63,107.80,108.01,100.00,11.10sa,31/12/09,30/06/13h,100,9.9
107.50,96.60,107.50,107.30,MAZPA,Marest tickets,107.40,34.882,3745.44,107.40,107.50,100.00,6.475sa,18/02/10,1/01/10h,105.26,4.5
0.07,0.023,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.06,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
75.50,17.20,75.50,73.00,MXUPA,Multiplex Sites sites,75.00,13.186,980.327,74.51,75.00,100.00,5.270q,18/01/10,1/04/10i,100,95.7
96.25,62.00,92.80,91.80,ORIPB,Orica Ltd pref,91.80,79.197,7287.08,91.80,92.00,100.00,4.710sa,30/11/09,30/11/11i,100,6.0
48.00,11.00,48.00,43.50,PXUPA,PaperlinX Sps Tr pref,46.00,22.219,1010.6,45.21,46.00,100.00,5.685sa,31/12/09,30/06/12i,100,42.0
188.00,125.00,176.00,172.50,PCAPA,Preferred Capital perls iii,172.50,9.402,1634.4,172.15,172.50,200.00,3.269q,6/01/10,6/04/16i,200,4.1
99.00,72.00,96.00,94.55,RHCPA,Ramsay Health Care cares,95.50,42.088,3998.52,95.50,96.00,100.00,5.019sa,20/04/10,20/10/10i,100,9.2
97.50,72.50,95.00,93.25,SEVPC,Seven Network    pref,95.00,22.716,2138.41,95.00,95.489,100.00,4.003sa,30/11/09,31/05/10i,100,12.9
103.50,90.00,98.60,98.00,SUNPA,Suncorp-Metway 5.068%prf,98.00,7.141,701.818,98.00,98.50,100.00,5.068sa,14/03/10,14/09/11h,100,9.3
99.00,65.00,96.95,95.55,SUNPB,  pref,95.70,24.948,2394.03,95.60,96.85,100.00,4.591q,15/12/09,14/06/13m,100,2.9
98.989,64.00,98.97,98.00,TTXPA,Taps Tr taps,98.05,16.235,1599.37,98.05,98.50,100.00,5.37q,21/01/10,30/06/10h,100,5.9
72.50,27.90,68.50,65.24,TPAPA,Transpacific Sps stepup pf,65.24,10.362,695.809,65.24,67.00,100.00,5.096sa,15/04/10,1/10/11i,100,31.5
0.027,0.013,0.026,0.026,WASPA,Wasabi Energy Ltd pref,0.026,-,-,-,-,-,-,-,-,-,-
103.50,90.30,102.00,100.00,WBCPA,Westpac Banking pref,100.05,47.046,4726.42,100.05,101.00,100.00,4.437q,31/12/09,26/09/13i,100,1.1
108.50,100.00,106.85,104.11,WBCPB,  pref ii,105.50,28.311,2998.87,105.00,105.50,100.00,5.033q,31/12/09,30/09/14i,100,0.4
94.40,60.50,88.19,85.02,WCTPA,Westpac Tps Tr pref,85.50,16.743,1449.76,85.50,86.00,100.00,3.059q,31/12/09,30/06/16i,100,4.1
84.499,50.00,65.01,64.997,WFLPA,Willmott Forests pref,64.997,0.352,22.88,65.10,66.90,100.00,7.0sa,31/03/10,30/09/14h,65.93,16.3
