101.27,98.50,100.09,98.97,ANZPF, CN 6M PER Q RD T-23,99.21,27.230,2702.97,99.21,99.39,100.00,4.186sa,24/09/15,24/03/23i,100.00,+4.1,
110.15,103.00,105.99,104.80,BOQPD,CTG PRE 6M PER RD T,105.70,6.971,733.653,105.60,105.70,100.00,5.159sa,15/10/15,15/04/18i,100.00,+3.5,
110.00,101.90,102.89,102.35,BENPD,CTG PRE 6M PER RD T,102.50,16.748,1716.37,102.451,102.50,100.00,5.084sa,13/12/15,13/12/17i,100.00,+4.1,
100.00,92.40,96.75,94.04,BENPE, CTG PRE 6M PER RD T,96.00,13.324,1279.00,95.77,96.00,100.00,3.836sa,30/11/15,30/11/20i,100.00,+4.2,
99.39,96.70,99.08,97.90,BENPF, CTG PRE 6M PER RD T,98.40,16.808,1653.73,98.40,99.24,100.00,4.384sa,15/12/15,15/06/21i,100.00,+4.4,
99.98,94.17,96.55,95.10,CGFPA,CTG PRE 3M PER Q T,95.60,13.910,1334.39,95.60,96.00,100.00,3.871q,25/08/15,25/05/20i,100.00,+4.7,
2.11,1.35,1.415,1.37,CAMPA,CTG PRE 7.50% PER 3M,1.40,45.500,63.005,1.37,1.42,2.40,5.570q,6/10/15,30/04/17i,1.25,n/a,
107.40,99.93,102.69,100.70,CBAPC,CN 3M PER Q RD T-20,102.10,56.587,5755.66,102.10,102.50,100.00,4.171q,17/09/15,15/12/18i,100.00,+3.3,
98.49,90.39,93.39,92.52,CBAPD, CN 3M PER Q RD T-24,93.30,95.112,8848.42,93.30,93.40,100.00,3.471q,15/09/15,15/12/22i,100.00,+4.1,
76.00,38.00,73.05,73.00,ELDPA,CTG PRE 3M PER Q T,73.01,10.450,762.878,73.10,74.00,100.00,3.035q,30/09/15,undated,100.00,n/a,
105.95,100.15,102.00,100.80,GMPPA,HY 3M PER Q T SD,101.70,5.503,556.983,101.40,101.68,100.00,6.040q,30/09/15,31/12/17i,100.00,+3.3,
107.00,100.70,104.10,102.30,IAGPC,CTG PRE 6M PER Q T,103.50,10.941,1127.11,103.50,103.80,100.00,4.396sa,1/08/15,1/05/17i,100.00,+2.7,
1.00,.98,1.00,.98,KBCPA,CBND 7% 07-20 3M RD,.98,40.501,39.730,.98,1.04,-,-,-,-,-,-,
100.99,96.00,98.94,98.20,MBLPA,CN 6M PER Q RD T-23,98.60,11.709,1154.49,98.55,98.60,100.00,4.781sa,24/09/15,24/03/20i,100.00,+3.9,
107.00,99.65,101.65,100.85,MQGPA,TR PRE 6M PER Q T,100.92,13.507,1366.16,100.92,101.29,100.00,5.349sa,9/09/15,7/06/18i,100.00,+3.7,
94.50,82.05,84.10,83.30,MXUPA,TR PRE 3M PER Q RD,83.30,11.234,938.230,83.00,83.98,100.00,6.040q,15/07/15,undated,100.00,+5.4,
104.249,96.62,98.70,97.60,NABPA,CTG PRE 3M PER RD T-,98.30,62.034,6086.69,98.13,98.30,100.00,3.740qtly,20/09/15,20/03/19i,100.00,+3.8,
105.30,95.30,97.05,96.15,NABPB, CTG PRE 3M PER RD T-,97.00,44.514,4306.79,96.85,97.00,100.00,3.786qtly,17/09/15,17/12/20i,100.00,+4.0,
100.80,96.34,98.503,97.60,NABPC, CN 3M PER Q RD T-23,98.25,48.135,4725.06,98.25,98.50,100.00,3.950qtly,23/09/15,23/03/20i,100.00,+4.0,
16.50,6.25,8.30,7.06,PXUPA,TR PRE 6M PER Q RD,7.28,.985,7.001,7.28,9.00,100.00,6.910sa,31/12/15,undated,100.00,n/a,
198.55,192.26,198.00,197.00,PCAPA,TR PRE 3M PER Q SU,197.45,26.663,5262.84,197.40,197.45,200.00,2.240q,6/10/15,6/04/16i,200.00,+2.9,
109.49,102.20,104.00,102.77,RHCPA,TR PRE 6M PER Q RD T,104.00,3.442,355.769,103.55,104.00,100.00,4.984sa,20/10/15,undated,100.00,+4.3,
92.74,76.55,79.70,78.30,SVWPA,TR PRE 3M PER Q RD,78.30,18.553,1463.43,78.30,78.80,100.00,4.886sa,30/11/15,undated,100.00,+7.4,
108.60,101.15,102.95,101.96,SUNPC,CTG PRE 3M PER RD T,102.60,25.799,2640.43,102.60,102.75,100.00,4.766qtly,17/09/15,17/12/17i,100.00,+3.7,
105.73,101.40,102.95,102.52,SUNPD, CN 3M 11-23 Q RD,102.85,18.039,1853.83,102.56,103.00,100.00,4.980sa,22/08/15,22/11/18i,100.00,+2.2,
105.39,95.30,99.00,97.55,SUNPE, CTG PRE 3M PER RD T,98.30,12.349,1215.27,98.25,98.70,100.00,3.891qtly,17/09/15,17/06/20i,100.00,+3.9,
106.93,97.652,101.95,100.401,WBCPC,CTG PRE 6M PER RD T,101.45,39.620,4006.95,101.33,101.75,100.00,3.836sa,30/09/15,31/03/18i,100.00,+3.3,
104.90,97.30,98.98,97.90,WBCPD, CN 3M PER Q RD T-21,98.77,47.855,4711.98,98.62,98.77,100.00,3.740qtly,8/09/15,8/03/19i,100.00,+3.8,
103.99,93.20,94.999,93.90,WBCPE, CN 3M PER Q RD T-22,94.10,40.466,3820.47,94.10,94.47,100.00,3.635qtly,23/09/15,23/09/22i,100.00,+4.2,
99.28,95.50,98.45,97.80,WCTPA,C PRE 3M 09-55 Q RD,98.00,21.720,2129.09,97.95,98.00,100.00,2.198q,30/09/15,30/06/16i,100.00,+3.3,
117.00,112.00,113.20,113.05,WHFPB,CON PRE 7.00% PER Q,113.20,.300,33.930,113.20,113.90,100.00,7.000q,12/09/15,15/12/19h,100.00,n/a,
Australian Government Bonds,
108.738,108.738,108.738,108.738,GSBA18,TB 5.50% 01-18 6M,108.738,.200,21.748,108.65,108.738,100.00,5.500s.a.,22/07/15,21/01/18h,100.00,1.9,
108.975,108.948,108.975,108.948,GSBC17, TB 6.00% 02-17 6M,108.948,.087,9.480,108.70,110.00,100.00,6.000s.a.,15/08/15,15/02/17h,100.00,1.8,
101.52,101.52,101.52,101.52,GSBG29, TB 3.25% 04-29 6M,101.52,.096,9.746,100.564,101.064,100.00,3.250s.a.,21/07/15,21/04/29h,100.00,3.2,
103.023,103.023,103.023,103.023,GSBK16, TB 4.75% 06-16 6M,103.023,.031,3.194,102.90,103.019,100.00,4.750s.a.,17/09/15,15/04/16h,100.00,1.8,
101.865,101.865,101.865,101.865,GSBS15, TB 4.75% 10-15 6M,101.865,.028,2.852,101.814,101.864,100.00,4.750s.a.,21/07/15,21/10/15h,100.00,1.9,
194.503,194.503,194.503,194.503,GSIO20,TIB +4.00% 08-20 3M,194.503,.100,19.450,194.153,194.503,161.82,4.000q,20/08/15,20/08/20h,161.82,.1,

