Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4651.4 at 16:47 11/12/2009  Report at 19:07 Friday 11/12/2009. Processed 19:09 Sunday 13/12/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
0.10,0.04,0.065,0.065,RSNG,Renison Cons 12% cn12,0.065,-,-,0.071,0.099,0.33,0.12,-,31/3/2012,-,-
1.25,0.50,1.03,1.03,RSGG,Resolute Min 12% cn12,1.03,10,10.3,0.825,1.10,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,70.00,97.50,97.00,SKAG,Skycity Invest aces,97.00,20.563,2004.61,97.00,97.50,100.00,3.994q,15/12/09,15/12/10h,100,5.5
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12%  cn11,0.55,-,-,-,-,0.55,12.0q,23/01/10,30/6/11m,0.55,13.5
0.16,0.04,0.14,0.08,VHLG,Virax Hldgs cn dec11,0.08,3.938,-,0.10,0.14,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.00,85.50,97.30,95.50,ANZPB,ANZ Banking Grp pref,97.05,82.174,7932.52,96.98,97.05,100.00,4.101q,15/12/09,15/06/14i,100,0.7
86.50,31.20,85.00,84.05,AAZPB,Australand Assets assets,84.51,4.624,390.931,84.70,85.00,100.00,8.170q,31/12/09,undated,100,n/a
102.95,95.00,100.25,99.50,BOQPA,Bank of Qld reset prf,100.25,0.895,89.146,99.50,100.25,100.00,5.124sa,15/04/10,15/10/10h,100,8.6
93.50,64.60,93.30,90.00,BOQPC,  pref,91.20,4.67,425.121,89.50,91.00,100.00,4.403sa,15/04/10,17/12/12i,100,5.6
102.60,91.55,97.50,96.30,BENPA,Bendigo & Adelaide pref,96.35,14.587,1410.22,96.35,97.00,100.00,6.16sa,1/05/10,1/11/12h,100,10.7
88.50,55.00,83.50,82.50,BENPB,  pref,83.50,2.258,187.538,82.50,84.00,100.00,3.469q,15/12/09,15/06/15h,100,2.8
90.99,55.00,87.00,85.20,BENPC,  pref,85.60,3.02,258.883,85.10,85.60,100.00,3.899q,10/01/10,10/10/14i,100,6.0
1.90,0.95,1.80,1.77,CAMPA,Clime Capital 7.5% pref,1.77,16.34,29.081,1.75,1.80,2.40,5.250q,6/01/10,30/04/17i,2.4,6.8
0.59,0.26,0.475,0.465,CMIPC,CMI Ltd pref.cl.a,0.475,2088.29,991.752,0.465,0.49,1.20,11.67q,3/03/08,undated,-,n/a
206.98,202.50,205.30,204.50,CBAPA,C'wlth Bank  of Aust  perls v,204.90,33.713,6905.44,204.80,204.90,200.00,5.086q,1/02/10,31/10/14i,200,1.0
194.80,160.50,190.00,188.00,CBAPB,  perls iv,188.50,18.712,3538.25,188.10,189.80,200.00,3.492q,31/01/10,31/10/12i,200,1.9
86.00,41.00,84.51,83.00,DXRPA,Dexus Rents Tr rents,83.50,4.47,375.275,83.00,83.50,100.00,4.670q,17/01/10,1/07/12i,100,9.7
60.50,19.65,56.30,54.00,ELDPA,Elders Ltd hybrids,55.50,10.026,555.861,55.503,55.99,100.00,3.913q,31/12/09,30/06/11i,100,47.0
89.00,48.001,87.25,85.00,FXJPB,Fairfax Media Ltd pref,87.25,9.132,786.529,86.00,87.25,100.00,5.930sa,30/04/10,30/04/11i,100,13.0
69.99,12.01,69.54,64.20,GMPPA,Goodman Plus Tr stepup pf,69.30,8.312,548.888,65.20,68.25,100.00,5.210q,21/12/09,21/03/13i,100,15.0
80.40,46.00,74.80,73.01,GNSPA,Gunns Ltd forests,73.01,4.999,372.858,73.26,74.60,100.00,6.181q,14/01/10,undated,100,n/a
102.54,93.00,97.29,95.50,IAGPA,Insurance Aust Grp 5.63%pref,95.60,5.663,546.311,95.60,95.80,100.00,5.63sa,15/12/09,15/06/12h,100,10.1
111.00,78.50,110.00,108.70,MQCPA,Macq Cps Tr pref,109.10,20.384,2227.56,109.01,109.95,100.00,11.10sa,31/12/09,30/06/13h,100,9.7
107.80,96.60,107.80,107.65,MAZPA,Marest tickets,107.714,80.79,8702.51,107.717,107.80,100.00,6.475sa,18/02/10,1/01/10h,105.26,4.3
0.07,0.023,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
77.50,17.20,77.05,75.05,MXUPA,Multiplex Sites sites,76.50,12.236,931.743,75.60,76.50,100.00,5.270q,18/01/10,1/04/10i,100,109.9
96.25,62.00,92.50,91.60,ORIPB,Orica Ltd pref,92.00,67.616,6220.43,91.65,92.80,100.00,4.710sa,31/05/10,30/11/11i,100,5.8
51.75,11.00,51.75,41.30,PXUPA,PaperlinX Sps Tr pref,51.00,38.953,1778.37,49.50,51.00,100.00,5.685sa,31/12/09,30/06/12i,100,37.7
188.00,125.00,177.00,172.50,PCAPA,Preferred Capital perls iii,177.00,7.527,1317.26,177.00,178.00,200.00,3.269q,6/01/10,6/04/16i,200,3.7
99.00,76.00,97.00,96.00,RHCPA,Ramsay Health Care cares,96.50,4.843,468.158,96.20,96.90,100.00,5.019sa,20/04/10,20/10/10i,100,8.7
97.50,74.00,94.999,93.16,SEVPC,Seven Network    pref,93.16,25.636,2410.23,93.16,94.30,100.00,4.844sa,31/05/10,31/05/10i,100,19.8
103.50,90.00,95.70,94.15,SUNPA,Suncorp-Metway 5.068%prf,95.20,1.7,161.796,94.25,95.18,100.00,5.068sa,14/03/10,14/09/11h,100,11.5
99.00,65.00,94.49,92.75,SUNPB,  pref,93.50,74.733,7044.14,92.90,93.50,100.00,4.591q,15/12/09,14/06/13m,100,3.0
99.10,64.00,99.10,98.24,TTXPA,Taps Tr taps,98.80,25.634,2538.88,98.80,99.86,100.00,5.37q,21/01/10,30/06/10h,100,5.4
72.50,27.90,61.20,59.00,TPAPA,Transpacific Sps stepup pf,59.00,21.937,1305.51,59.00,60.00,100.00,5.096sa,15/04/10,1/10/11i,100,40.1
103.50,90.30,99.40,97.50,WBCPA,Westpac Banking pref,98.80,36.615,3614.96,98.80,99.00,100.00,4.437q,31/12/09,26/09/13i,100,1.3
108.50,100.00,106.35,104.80,WBCPB,  pref ii,104.80,20.518,2172.43,104.80,105.50,100.00,5.033q,31/12/09,30/09/14i,100,0.4
94.40,60.50,87.80,84.20,WCTPA,Westpac Tps Tr pref,87.50,16.917,1449.82,86.60,87.50,100.00,3.059q,31/12/09,30/06/16i,100,3.6
84.499,50.00,65.00,65.00,WFLPA,Willmott Forests pref,65.00,1.444,93.86,65.00,66.60,100.00,7.0sa,31/03/10,30/09/14h,59.34,15.0
