Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:06 Friday 25/6/2010. Processed 21:05 Sunday 27/6/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
72.00,58.00,67.00,63.62,BENHB,Bendigo & Adelaide cap. note,65.00,2.396,156.989,63.621,65.00,100.00,5.66q,30/08/10,undated,100,4.7
80.00,32.00,74.00,72.00,GINHA,Generator Income gennote2,73.20,3.192,232.134,73.21,74.50,100.00,6.468q,8/07/10,8/10/11m,100,30.5
99.75,93.15,99.75,99.20,HLCHA,Halcyon Sec hlcnte10,99.75,1.394,138.379,99.55,100.399,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,65.00,72.89,70.05,MBLHB,Macq Bank Ltd inc sec,70.50,9.073,647.064,70.00,71.40,100.00,6.24q,15/07/10,undated,100,4.8
0.231,0.10,0.166,0.163,MFNHA,Macq Fortress frn aug35,0.163,586,96.422,0.163,0.185,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,70.63,75.35,74.752,NABHA,National Aust Bank natincsec,75.20,103.426,7763.54,75.10,75.20,100.00,6.10q,16/08/10,undated,100,3.7
97.00,47.50,91.00,91.00,NXBHC,Nexus Bonds Ltd nexus3,91.00,-,-,92.20,94.988,100.00,7.66q,14/09/10,14/12/10m,100,25.4
62.50,51.65,62.50,62.00,NXBHD,  nexus4,62.50,0.29,18.105,61.81,63.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,74.00,91.80,90.00,SAKHA,Sthn Cross Air skies,90.50,4.963,449.738,90.00,90.50,100.00,6.218q,27/07/10,1/01/12i,100,10.1
72.00,58.06,65.00,63.25,SUNHB,Suncorp-Metway cap. note,63.60,3.946,253.632,63.60,65.00,100.00,5.56q,15/08/10,undated,100,4.6
107.95,102.20,104.25,103.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,103.60,7.108,736.743,103.00,103.60,100.00,8.477q,17/08/10,1/05/14i,100,3.5
98.80,94.50,97.40,96.35,WOWHB,Woolworths Ltd perp.frn,97.40,43.211,4189.32,97.40,97.50,100.00,6.008q,15/09/10,15/09/11i,100,3.6
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.875,0.875,AGIG,Ainsworth Game Tech 10% cn11,0.875,0.858,-,0.76,0.87,1.30,8.0sa,30/06/10,31/12/11m,1.3,38.6
2.07,1.70,2.00,2.00,AZZG,Antares Energy 10% cn13,2.00,10,20,1.90,2.00,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.977,0.65,0.947,0.944,AXOG,Aurox Res 7%cnjun10,0.947,330.996,313.123,-,-,0.95,7.0sa,30/06/10,30/06/10m,0.95,n/a
0.58,0.30,0.40,0.30,BECG,Becton Prop Grp 9.5% cn12,0.30,200.934,73.45,0.305,0.40,0.65,9.5sa,30/06/10,30/06/10m,-,n/a
0.23,0.12,0.12,0.12,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,0.225,1.00,7.0sa,23/12/07,23/12/10m,1,n/a
0.19,0.105,0.16,0.16,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.12,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.90,0.90,CCYG,China Century Capitl 12%  cn10,0.90,-,-,-,0.91,1.00,12.0q,30/09/10,30/09/10m,1,76.7
1.05,0.83,1.05,1.04,DRAG,Dragon Min Ltd 10% cn11,1.05,2238.11,2349.79,1.05,1.055,1.05,10.0q,30/06/10,10/02/11m,1.05,10.0
0.60,0.60,0.60,0.60,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.45,2.42,HSKG,Heemskirk Cons 8% cn11,2.45,244.551,595.749,2.45,2.56,3.00,12.0q,30/09/10,29/04/11m,3,38.9
103.00,74.20,100.80,99.00,IANG,IAG Finance (Nz) exch.note,99.80,23.348,2331.74,99.80,100.50,100.00,6.236q,15/09/10,15/12/19h,100,4.1
0.14,0.07,0.14,0.14,MSTG,Metal Storm Ltd 10% cn11,0.14,-,-,0.075,0.13,0.14,12.0q,22/09/10,1/09/11m,0.14,6.9
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.006,0.145,0.135,-,-,9/01/2011,-,-
95.50,72.05,79.95,75.80,NFNG,Nufarm Finance (Nz) exc.nov11,75.80,8.505,663.95,75.80,76.25,100.00,6.710sa,15/10/10,24/11/11i,100,25.6
0.12,0.04,0.10,0.10,RSNG,Renison Cons 12% cn12,0.10,-,-,0.03,0.09,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,1.08,0.96,RSGG,Resolute Min 12% cn12,1.065,4.5,4.83,1.01,1.18,0.50,12.0q,21/12/10,31/12/12m,-,n/a
99.75,91.00,99.499,98.60,SKAG,Skycity Invest aces,99.00,1.7,167.676,98.60,99.00,100.00,5.011q,15/09/10,15/12/10h,100,5.2
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/07/10,30/6/11m,0.55,39.1
0.27,0.05,0.27,0.10,VHLG,Virax Hldgs cn dec11,0.10,8.546,-,0.10,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,102.00,101.051,ANZPA,ANZ Banking Grp pref,101.799,78.131,7936.38,101.60,101.90,100.00,5.606q,15/09/10,15/12/16i,100,2.8
103.00,95.50,100.249,98.75,ANZPB,  pref,100.249,40.043,3974.04,100.05,100.30,100.00,5.186q,15/09/10,15/06/14i,100,2.5
90.50,56.00,89.00,83.11,AAZPB,Australand Assets assets,83.11,14.455,1238.84,83.11,85.50,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.50,100.10,100.00,BOQPA,Bank of Qld reset prf,100.01,2.42,242.062,100.01,100.95,100.00,5.124sa,15/10/10,15/10/10h,100,12.6
93.50,81.50,90.49,85.50,BOQPC,  pref,86.00,7.684,683.492,85.70,87.75,100.00,4.767sa,15/10/10,17/12/12i,100,8.8
102.60,95.00,100.00,99.49,BENPA,Bendigo & Adelaide pref,99.50,3.949,393.811,99.50,100.60,100.00,6.16sa,1/11/10,1/11/12h,100,9.7
90.00,67.00,87.05,86.00,BENPB,  pref,87.00,1.202,104.445,87.00,87.25,100.00,4.486q,15/09/10,15/06/15h,100,4.4
92.50,68.51,90.00,85.50,BENPC,  pref,86.50,1.887,167.609,85.90,86.50,100.00,4.401q,10/07/10,10/10/14i,100,5.7
1.90,1.30,1.90,1.85,CAMPA,Clime Capital 7.5% pref,1.90,18.55,34.817,1.845,1.90,2.40,5.250q,6/07/10,30/04/17i,2.4,5.7
0.59,0.26,0.395,0.387,CMIPC,CMI Ltd pref.cl.a,0.387,37.317,14.491,0.325,0.40,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,208.25,206.51,CBAPA,C'wlth Bank  of Aust  perls v,208.25,31.812,6584.27,207.61,208.49,200.00,5.621q,1/08/10,31/10/14i,200,2.7
196.60,184.50,193.00,191.80,CBAPB,  perls iv,193.00,17.672,3406.54,192.70,193.00,200.00,3.976q,31/07/10,31/10/12i,200,3.2
86.00,71.50,84.999,82.63,DXRPA,Dexus Rents Tr rents,83.00,3.378,281.672,83.00,84.99,100.00,5.718q,15/07/10,1/07/12i,100,11.4
65.003,27.00,54.20,37.50,ELDPA,Elders Ltd hybrids,40.00,79.767,3460.67,39.35,41.50,100.00,4.708q,30/06/10,30/06/11i,100,117.1
93.70,60.00,88.65,85.60,FXJPB,Fairfax Media Ltd pref,86.00,19.187,1667.2,85.50,87.00,100.00,6.450sa,31/10/10,30/04/11i,100,22.6
75.00,37.55,68.00,67.50,GMPPA,Goodman Plus Tr stepup pf,68.00,5.689,386.508,67.60,67.95,100.00,6.800q,21/09/10,21/03/13i,100,18.1
81.00,50.55,74.40,69.01,GNSPA,Gunns Ltd forests,69.01,102.982,7214.26,68.01,69.49,100.00,6.719q,14/07/10,undated,100,n/a
102.54,94.50,99.50,98.00,IAGPA,Insurance Aust Grp 5.63%pref,99.25,20.922,2055.34,98.50,99.25,100.00,5.63sa,15/12/10,15/06/12h,100,8.6
111.00,101.101,106.90,104.75,MQCPA,Macq Cps Tr pref,106.201,21.635,2292,106.20,106.51,100.00,11.10sa,30/06/10,30/06/13h,100,8.7
0.07,0.025,0.068,0.068,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,-,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,38.00,79.80,76.50,MXUPA,Multiplex Sites sites,77.00,27.098,2127.07,76.55,77.00,100.00,8.318q,15/07/10,undated,100,6.8
96.45,87.65,92.20,91.50,ORIPB,Orica Ltd pref,91.75,59.067,5417.56,91.71,91.75,100.00,5.358sa,30/11/10,30/11/11i,100,7.9
74.50,18.20,66.00,61.70,PXUPA,PaperlinX Sps Tr pref,61.70,6.142,394.042,61.55,62.99,100.00,6.810sa,30/06/10,30/06/12i,100,34.5
188.00,160.00,170.00,165.25,PCAPA,Preferred Capital perls iii,165.40,17.212,2878.82,165.40,166.00,200.00,3.863q,6/07/10,6/04/16i,200,5.1
99.00,90.00,96.70,95.00,RHCPA,Ramsay Health Care cares,95.25,17.741,1700.57,95.51,96.00,100.00,5.294sa,20/10/10,20/10/10i,100,24.2
88.99,76.00,80.75,78.60,SVWPA,Seven Grp Hldgs pref,78.91,21.064,1681.8,79.10,80.00,100.00,6.790sa,30/11/10,31/05/10i,100,8.0
100.30,94.15,99.50,99.10,SUNPA,Suncorp-Metway 5.068%prf,99.50,1.512,150.334,99.55,100.00,100.00,5.068sa,14/09/10,14/09/11h,100,9.6
99.75,85.30,96.30,93.751,SUNPB,  pref,95.321,31.403,2990.55,95.32,96.00,100.00,5.676q,15/09/10,14/06/13m,100,4.9
101.20,90.50,100.822,100.822,TTXPA,Taps Tr taps,100.822,-,-,-,-,100.00,6.42q,30/06/10,30/06/10h,100,n/a
77.00,32.40,67.75,63.001,TPAPA,Transpacific Sps stepup pf,64.00,17.144,1145.28,63.01,64.999,100.00,5.784sa,15/10/10,1/10/11i,100,48.0
103.50,97.50,102.90,100.101,WBCPA,Westpac Banking pref,102.90,20.806,2098.8,101.70,102.90,100.00,4.773q,30/06/10,26/09/13i,100,1.4
108.50,102.50,107.29,105.95,WBCPB,  pref ii,106.00,31.092,3307.17,105.71,106.00,100.00,5.753q,30/06/10,30/09/14i,100,2.1
94.40,77.05,85.05,82.51,WCTPA,Westpac Tps Tr pref,83.00,25.846,2159.92,83.05,83.50,100.00,3.793q,30/06/10,30/06/16i,100,5.2
70.10,55.00,56.25,56.00,WFLPA,Willmott Forests pref,56.00,0.214,11.999,55.00,63.99,100.00,7.0sa,30/09/10,30/09/14h,47.62,16.8
