Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4754.5 at 16:47 9/10/2009 Report at 19:40 Friday 9/10/2009. Processed 16:02 Sunday 11/10/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
0.20,0.021,0.185,0.18,MFNHA,Macq Fortress frn aug35,0.185,30,5.45,0.185,0.215,1.00,n/a,31/12/09,31/08/35m,1,n/a
85.99,56.00,85.99,81.60,NABHA,National Aust Bank natincsec,84.65,33.564,2801.36,84.65,84.75,100.00,4.53q,16/11/09,undated,100,2.6
95.40,60.00,94.00,93.25,NXBHB,Nexus Bonds Ltd frn dec09,93.26,1.715,160.525,95.00,99.499,100.00,6.61q,16/12/09,16/12/09m,100,50.0
75.50,45.00,75.50,75.00,NXBHC, nexus3,75.50,0.266,19.983,67.50,82.00,100.00,6.11q,14/12/09,14/12/10m,100,29.8
60.00,39.00,59.80,59.00,NXBHD, nexus4,59.00,0.25,14.758,57.551,59.80,100.00,5.79q,20/11/09,23/06/15m,100,n/a
84.85,58.00,84.60,83.00,SAKHA,Sthn Cross Air skies,84.40,12.172,1020.32,84.00,84.40,100.00,5.170q,27/10/09,1/01/12i,100,10.3
73.00,35.00,68.00,63.50,SUNHB,Suncorp-Metway cap. note,67.60,6.812,449.681,68.50,70.00,100.00,4.03q,15/11/09,undated,100,4.0
107.30,101.20,106.65,106.10,TAHHA,Tabcorp Hldgs Ltd bondmay14,106.30,17.135,1822.24,106.30,106.64,100.00,7.288q,17/11/09,1/05/14i,100,0.3
98.40,84.20,98.40,96.90,WOWHB,Woolworths Ltd perp.frn,98.30,14.475,1413.16,98.30,98.40,100.00,4.555q,15/12/09,15/09/11i,100,2.2
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,0.79,0.73,AGIG,Ainsworth Game Tech 8% cn11,0.79,4,3.12,0.75,0.82,1.30,8.0sa,31/12/09,31/12/09m,1.3,503.1
2.02,0.64,2.02,1.95,AZZG,Antares Energy 10% cn13,2.02,184.111,370.524,2.02,2.05,2.00,10.0q,31/10/09,31/10/09h,2,n/a
0.815,0.14,0.80,0.77,AXOG,Aurox Res 7%cnjun10,0.80,38,29.889,0.80,0.825,0.95,7.0sa,31/12/09,30/06/10m,0.95,37.8
0.55,0.11,0.50,0.40,BECG,Becton Prop Grp 9.5% cn10,0.50,15,7.277,0.43,0.50,0.65,9.5sa,31/12/09,30/06/10m,0.65,58.8
0.23,0.23,0.23,0.23,BPKG,Bremer Park Ltd 7% cn10,0.23,-,-,0.13,-,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
72.50,58.00,68.00,65.00,CAAG,Capral Ltd 10% cn 12,68.00,0.15,10.1,72.00,90.00,100.00,10.0sa,31/03/10,29/03/12m,100,29.4
0.12,0.105,0.12,0.12,CBDG,CBD Energy Ltd 12.5% cn,0.12,-,-,0.105,0.145,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,0.64,0.64,CCYG,China Century Capitl 12% cn10,0.64,-,-,0.675,-,1.00,12.0q,31/03/10,30/09/10m,1,70.2
1.029,0.65,1.029,1.029,DRAG,Dragon Min Ltd 10% cn11,1.029,-,-,0.971,0.995,1.05,10.0q,31/12/09,10/02/11m,1.05,12.0
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
12.00,1.20,12.00,1.20,GOAG,Gold Aura Ltd 10% cn11,0.12,-,100000,700.00,-,500.00,0.1,-,14/7/2011,-,-
2.59,2.15,2.21,2.21,HSKG,Heemskirk Cons 8% cn11,2.21,26.03,57.525,2.20,2.21,3.00,12.0q,31/03/10,29/04/11m,3,31.1
92.20,51.00,92.20,90.50,IANG,IAG Finance (Nz) exch.note,91.50,14.603,1331.23,91.00,91.50,100.00,3.259q,15/12/09,15/03/10i,100,24.3
0.12,0.06,0.081,0.081,MSTG,Metal Storm Ltd 10% cn11,0.081,-,-,0.081,0.14,0.14,12.0q,1/09/09,1/09/09m,-,n/a
-,-,-,-,MSTGA, sec cn11,-,-,-,0.08,0.90,0.135,-,-,9/01/2011,-,-
107.50,59.50,104.80,103.91,MYFG,Myer Grp Finance exc.nte13,104.77,94.528,9889.63,104.77,104.80,100.00,10.19sa,15/01/10,15/03/13m,100,9.4
95.50,60.00,92.00,90.50,NFNG,Nufarm Finance (Nz) exc.nov11,92.00,14.438,1316.67,91.50,92.00,100.00,5.017sa,15/10/09,24/11/11i,100,6.3
0.10,0.04,0.075,0.075,RSNG,Renison Cons 12% cn12,0.075,-,-,0.062,0.098,0.33,0.12,-,31/3/2012,-,-
0.89,0.50,0.72,0.68,RSGG,Resolute Min 12% cn12,0.72,277.727,190.508,0.69,0.75,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.00,68.00,96.50,94.99,SKAG,Skycity Invest aces,95.001,5.84,555.532,95.001,95.90,100.00,3.994q,15/12/09,15/12/10h,100,7.4
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12% cn11,0.55,-,-,0.40,0.60,0.55,12.0q,23/10/09,30/6/11m,0.55,14.1
0.16,0.04,0.14,0.14,VHLG,Virax Hldgs cn dec09,0.14,16.978,2.376,0.14,0.16,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
100.00,85.50,100.00,99.253,ANZPB,ANZ Banking Grp pref,100.00,69.591,6945.82,99.90,99.95,100.00,4.101q,15/12/09,15/06/14i,100,0.3
86.50,31.20,86.50,77.51,AAZPB,Australand Assets assets,86.50,15.195,1271.94,86.40,86.50,100.00,8.170q,31/12/09,undated,100,n/a
90.00,64.60,87.00,85.50,BOQPC,Bank of Qld pref,86.60,2.212,192.24,86.70,87.00,100.00,3.582sa,15/10/09,17/12/12i,100,6.8
102.95,85.15,101.00,100.01,BOQPA, reset prf,101.00,0.707,71.079,101.00,101.00,100.00,5.124sa,15/10/09,15/10/10h,100,6.3
0.40,0.04,0.195,0.195,BEPPA,BBI Eps Ltd pref,0.195,-,-,-,-,1.00,4.520q,1/01/10,1/07/12h,1.039,74.3
85.99,55.00,84.00,82.50,BENPC,Bendigo & Adelaide pref,84.00,6.831,566.215,84.00,84.49,100.00,3.409q,10/10/09,10/10/14i,100,6.4
87.20,55.00,87.20,85.00,BENPB, pref,85.00,0.815,69.528,83.10,85.00,100.00,3.469q,15/12/09,15/06/15h,100,2.7
102.60,89.00,102.60,102.40,BENPA, pref,102.50,10.454,1071.9,101.60,102.50,100.00,6.16sa,1/11/09,1/11/12h,100,9.4
1.90,0.95,1.90,1.90,CAMPA,Clime Capital 7.5% pref,1.90,-,-,1.72,2.00,2.40,5.250q,6/01/10,30/04/17i,2.4,4.8
0.905,0.26,0.59,0.51,CMIPC,CMI Ltd pref.cl.a,0.57,176.313,100.004,0.575,0.60,1.20,11.67q,3/03/08,undated,-,n/a
193.50,160.50,192.80,191.50,CBAPB,C'wlth Bank  of Aust  perls iv,192.80,10.994,2113.04,191.60,192.85,200.00,2.977q,31/10/09,31/10/12i,200,0.4
85.15,41.00,85.15,84.40,DXRPA,Dexus Rents Tr rents,84.40,4.915,416.573,82.00,85.10,100.00,4.670q,16/10/09,1/07/12i,100,8.3
60.00,20.00,52.50,50.50,ELDPA,Elders Ltd hybrids,52.40,23.951,1226.74,52.00,52.45,100.00,3.913q,31/12/09,30/06/11i,100,45.2
89.00,48.001,88.50,85.50,FXJPB,Fairfax Media Ltd pref,87.00,11.088,957.676,85.80,88.00,100.00,4.607sa,31/10/09,30/04/11i,100,13.1
74.00,12.01,68.99,66.40,GMPPA,Goodman Plus Tr stepup pf,67.75,25.194,1701.08,66.50,67.75,100.00,5.210q,21/12/09,21/03/13i,100,15.3
77.50,46.00,75.80,73.80,GNSPA,Gunns Ltd forests,74.71,5.889,441.18,74.70,74.89,100.00,5.703q,14/10/09,undated,100,n/a
102.30,90.00,102.00,100.99,IAGPA,Insurance Aust Grp 5.63%pref,102.00,12.409,1258.65,101.00,102.00,100.00,5.63sa,15/12/09,15/06/12h,100,8.3
106.499,96.20,106.25,106.00,MAZPA,Macq (Tickets) tickets,106.20,25.206,2672.94,106.20,106.499,100.00,6.475sa,18/02/10,1/01/10h,105.26,6.3
110.50,78.50,109.90,108.564,MQCPA,Macq Cps Tr pref,109.90,17.96,1959.03,109.90,110.00,100.00,11.10sa,31/12/09,30/06/13h,100,8.9
0.05,0.023,0.05,0.05,MSCPA,Minerals Corp 7.0% pref,0.05,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
70.50,17.20,70.50,68.00,MXUPA,Multiplex Sites sites,68.99,41.778,2886.69,68.52,68.99,100.00,5.270q,15/10/09,1/04/10i,100,91.6
96.00,62.00,96.00,94.25,ORIPB,Orica Ltd pref,94.50,16.059,1521.71,94.30,95.00,100.00,4.710sa,30/11/09,30/11/11i,100,5.2
60.00,11.00,45.00,42.00,PXUPA,PaperlinX Sps Tr pref,45.00,6.72,290.091,42.25,45.00,100.00,5.685sa,31/12/09,30/06/12i,100,40.6
177.04,125.00,173.99,170.00,PCAPA,Preferred Capital perls iii,172.00,13.894,2381.08,172.00,173.99,200.00,3.269q,6/01/10,6/04/16i,200,4.0
99.00,71.00,96.50,95.50,RHCPA,Ramsay Health Care cares,96.00,8.528,817.706,96.00,96.35,100.00,4.116sa,20/10/09,20/10/10i,100,7.0
101.24,87.50,99.711,99.711,STOPB,Santos Ltd prf fuels,99.711,-,-,-,-,-,-,-,-,-,-
97.00,72.50,96.29,95.15,SEVPC,Seven Network    pref,95.60,12.928,1236.95,95.60,95.85,100.00,4.003sa,30/11/09,31/05/10i,100,13.7
103.50,90.00,100.00,99.00,SUNPA,Suncorp-Metway 5.068%prf,100.00,4.068,405.214,99.70,100.00,100.00,5.068sa,14/03/10,14/09/11h,100,7.6
98.00,65.00,98.00,94.50,SUNPB, pref,97.50,23.529,2261.05,97.50,98.00,100.00,4.591q,15/12/09,14/06/13m,100,1.9
97.50,64.00,97.50,97.00,TTXPA,Taps Tr taps,97.50,3.442,334.91,97.00,97.49,100.00,5.37q,21/10/09,30/06/10h,100,5.0
71.00,27.90,70.00,64.50,TPAPA,Transpacific Sps stepup pf,70.00,12.554,828.246,68.00,70.00,100.00,5.096sa,15/04/10,1/10/11i,100,21.9
0.022,0.013,0.02,0.016,WASPA,Wasabi Energy Ltd pref,0.016,1855.87,36.708,0.018,0.023,-,-,-,-,-,-
102.50,90.30,99.00,98.30,WBCPA,Westpac Banking pref,98.80,29.16,2880.31,98.85,99.00,100.00,3.934q,31/12/09,26/09/13i,100,0.4
108.50,100.00,108.00,105.00,WBCPB, pref ii,107.40,25.254,2692.9,106.50,107.40,100.00,5.033q,31/12/09,30/09/14i,100,-0.2
90.00,60.50,87.50,85.00,WCTPA,Westpac Tps Tr pref,86.00,9.794,842.84,86.05,87.00,100.00,3.059q,31/12/09,30/06/16i,100,3.9
84.499,50.00,69.49,68.50,WFLPA,Willmott Forests pref,69.49,3.028,207.949,68.50,69.48,100.00,7.0sa,30/09/09,30/09/09h,65.93,n/a
