103.50,96.50,102.45,100.843,ANZPB,  pref cps1,101.90,11.554,1172.29,101.70,102.42,,,,,,,,
103.50,99.05,103.49,102.61,ANZPC,  pref cps3,103.49,19.132,1974.21,103.05,103.49,,,,,,,,
98.00,81.25,91.00,90.00,AAZPB,Australand Assets,91.00,5.630,508.766,90.00,91.00,,,,,,,,
96.99,77.00,85.90,82.00,BOQPC,Bank Of Queensland,83.25,1.298,107.298,82.51,85.15,,,,,,,,
109.00,99.99,102.20,101.70,BENPA,Bendigo And Adelaide,102.20,.210,21.462,102.25,102.95,,,,,,,,
95.50,85.00,93.30,93.25,BENPB,  pref,93.30,.160,14.927,92.31,92.50,,,,,,,,
97.00,88.497,94.60,94.00,BENPC,  pref,94.50,.872,82.341,94.50,95.00,,,,,,,,
1.975,1.62,1.85,1.833,CAMPA,Clime Capital,1.85,15.897,29.409,1.83,1.895,,,,,,,,
.73,.38,.61,.61,CMIPC,CMI Ltd,.61,,,.61,.63,,,,,,,,
211.93,195.01,210.00,208.50,CBAPA,Commonwealth Bank,208.77,9.223,1929.23,208.77,209.50,,,,,,,,
200.40,192.50,200.40,199.80,CBAPB,  perls iv,199.95,3.744,749.122,199.95,200.20,,,,,,,,
99.00,90.50,98.50,97.00,DXRPA,Dexus Rents Tr,98.50,1.192,116.170,97.25,99.00,,,,,,,,
67.00,30.00,33.00,31.50,ELDPA,Elders Ltd,33.00,.885,28.215,33.00,33.50,,,,,,,,
83.10,69.05,83.00,82.00,GMPPA,Goodman Plus Tr,83.00,4.030,331.998,82.90,83.00,,,,,,,,
79.00,29.65,33.00,31.00,GNSPA,Gunns Ltd,33.00,2.200,68.750,31.00,34.00,,,,,,,,
104.50,99.70,101.50,100.80,IAGPA,Insurance Aust,101.45,1.828,185.125,100.90,101.45,,,,,,,,
110.50,96.00,103.00,101.90,MQCPA,Macq Cps Tr,102.50,12.459,1275.56,102.00,102.50,,,,,,,,
87.96,67.50,74.90,73.50,MXUPA,Multiplex Sites,74.00,4.727,350.835,74.02,74.87,,,,,,,,
70.60,16.25,18.20,17.50,PXUPA,Paperlinx Sps Tr,17.50,27.193,488.928,17.00,17.90,,,,,,,,
189.00,175.00,186.00,184.60,PCAPA,Preferred Capital,186.00,6.024,1118.86,185.20,186.00,,,,,,,,
104.00,97.00,103.75,103.25,RHCPA,Ramsay Health Care,103.55,2.008,208.105,103.55,103.75,,,,,,,,
96.25,81.00,86.93,84.70,SVWPA,Seven Grp Hldgs,86.011,6.026,514.181,86.01,86.90,,,,,,,,
103.00,89.50,102.50,99.50,SBKPA,Suncorp-Metway,99.88,1.656,168.772,99.88,100.00,,,,,,,,
102.99,91.00,102.179,101.50,SBKPB,  pref,101.80,4.939,502.572,101.80,102.10,,,,,,,,
78.00,54.00,76.01,75.50,TPAPA,Transpacific Sps,76.00,2.017,153.100,75.001,76.849,,,,,,,,
103.99,96.50,101.97,100.701,WBCPA,Westpac Banking,101.201,7.306,740.706,101.20,101.98,,,,,,,,
110.00,99.60,106.50,104.52,WBCPB,  pref ii,106.40,11.519,1209.21,105.51,106.25,,,,,,,,
94.75,83.26,93.70,92.50,WCTPA,Westpac Tps Tr,93.70,5.785,541.246,92.75,93.70,,,,,,,,
,
