123.301,110.00,113.20,111.61,AFIG,CBND 6.25% 02-17 6M,111.61,1.684,189.117,112.00,113.20,100.00,6.25sa,29/02/16,28/02/17h,-,n/a,
1.03,.985,.99,.99,CGRG,CBND 9.00% 01-20 6M,.99,-,-,.96,-,1,9.00,-,29/01/20,-,-,
103.20,98.85,102.00,101.80,CTNG,CBND 5.50% 03-20 6M,101.80,.320,32.576,96.10,101.80,100,5.50,30/09/15,31/03/20,-,-,
25.25,23.50,25.00,25.00,CGNG,CBND 10.00% 08-17 6M,25.00,-,-,-,23.50,25,10.00,6/07/15,21/08/17,-,-,
105.20,99.22,101.60,100.19,IANG,CBND 3M PER X,100.65,17.641,1776.60,100.30,100.65,100.00,4.326q,15/12/15,15/12/19h,100.00,+4.1,
.339,.145,.30,.30,KBLGA,CBND 12.00% 02-17 6M,.30,40.000,12.000,.30,.33,.38,12.00,30/06/15,16/02/17,-,-,
10.30,7.80,8.30,8.00,LKOGA,10% CN 31-MAR-17,8.00,.600,4.860,7.90,8.00,10,10.00,8/10/15,31/03/17,-,-,
91.00,79.00,82.701,81.955,NFNG,CBND 6M PER Q X,82.001,2.769,227.546,82.001,82.701,100.00,6.120sa,15/04/16,undated,100.00,+5.5,
107.45,102.00,104.30,104.20,PPCG,CBND 9.50% 06-16 6M,104.20,.560,58.352,104.30,104.50,100.00,9.5sa,16/12/15,16/06/16h,100.00,8.5,
1.00,1.00,1.00,1.00,RSGG,CBND 10.00% 12-17 3M,-,-,-,.95,-,1,10.00,22/09/15,15/12/17,-,-,
.50,.40,.45,.45,SKSG,CBND 10.00% 06-17 3M,.45,-,-,.40,.45,.35,10.00,5/10/15,30/06/17,-,-,
Hybrid Securities,
103.10,98.051,100.65,100.07,ANZPA,CTG PRE 3M PER T,100.14,102.112,10251.4,100.10,100.14,100.00,3.696q,15/12/15,15/12/16i,100.00,+3.6,
102.60,96.80,100.00,99.20,ANZPC,CTG PRE 6M PER T,99.404,43.582,4340.32,99.35,99.85,100.00,3.703sa,1/03/16,1/09/17i,100.00,+3.9,
102.68,91.10,98.00,95.202,ANZPD,CN 6M PER Q RD T-21,96.00,30.966,2991.06,95.20,96.30,100.00,3.920sa,1/03/16,1/09/21i,100.00,+4.4,
101.00,89.74,93.989,92.80,ANZPE,CN 6M PER Q RD T-22,93.50,46.775,4368.67,93.50,93.68,100.00,3.815sa,24/03/16,24/03/22i,100.00,+4.6,
101.27,90.90,96.50,94.81,ANZPF,CN 6M PER Q RD T-23,95.99,19.443,1859.34,95.65,96.45,100.00,4.074sa,24/03/16,24/03/23i,100.00,+4.4,
107.90,101.30,104.71,103.20,BOQPD,CTG PRE 6M PER RD T,103.26,10.959,1139.82,103.25,103.99,100.00,5.117sa,15/04/16,15/04/18i,100.00,+3.8,
107.25,100.00,104.90,103.621,BENPD,CTG PRE 6M PER RD T,104.00,10.678,1110.92,103.70,103.98,100.00,5.084sa,13/12/15,13/12/17i,100.00,+4.3,
100.00,92.18,96.50,95.00,BENPE,CTG PRE 6M PER RD T,95.12,8.968,857.225,95.10,96.50,100.00,3.822sa,30/11/15,30/11/20i,100.00,+4.9,
100.32,95.00,99.60,98.00,BENPF,CTG PRE 6M PER RD T,99.45,8.715,862.333,98.70,99.45,100.00,4.384sa,15/12/15,15/06/21i,100.00,+4.6,
99.98,93.00,95.94,94.80,CGFPA,CTG PRE 3M PER Q T,95.92,11.148,1061.73,95.92,96.00,100.00,3.864q,25/11/15,25/05/20i,100.00,+4.7,
2.04,1.35,1.405,1.38,CAMPA,CTG PRE 7.50% PER 3M,1.395,92.519,128.687,1.38,1.40,2.40,5.570q,6/01/16,30/04/17i,1.23,n/a,
104.94,98.11,100.70,99.75,CBAPC,CN 3M PER Q RD T-20,100.25,86.995,8701.34,100.05,100.25,100.00,4.186q,17/12/15,15/12/18i,100.00,+4.0,
97.95,86.40,91.38,89.60,CBAPD,CN 3M PER Q RD T-24,90.80,82.717,7488.20,90.76,90.80,100.00,3.486q,15/12/15,15/12/22i,100.00,+4.6,
80.50,54.15,78.00,76.55,ELDPA,CTG PRE 3M PER Q T,76.55,.193,14.868,76.55,79.00,100.00,3.052q,31/12/15,undated,100.00,n/a,
105.30,98.20,100.28,99.75,GMPPA,HY 3M PER Q T SD,99.95,26.346,2635.73,99.95,100.10,100.00,6.060q,31/12/15,31/12/17i,100.00,+4.2,
105.54,100.00,100.78,100.00,IAGPC,CTG PRE 6M PER Q T,100.30,24.562,2465.25,100.20,100.30,100.00,4.396sa,1/05/16,1/05/17i,100.00,+3.8,
1.02,.90,1.005,1.00,KBCPA,CBND 7% 07-20 3M RD,1.005,65.717,65.964,1.005,1.01,-,-,-,-,-,-,
100.99,92.16,95.80,94.05,MBLPA,CN 6M PER Q RD T-23,95.60,9.774,929.997,95.60,95.93,100.00,4.759sa,24/03/16,24/03/20i,100.00,+4.4,
104.25,96.00,101.39,100.12,MQGPA,TR PRE 6M PER Q T,100.49,22.413,2264.06,100.14,100.49,100.00,5.349sa,9/12/15,7/06/18i,100.00,+4.6,
94.50,73.50,78.40,76.00,MXUPA,TR PRE 3M PER Q RD,77.90,15.893,1227.48,76.50,77.90,100.00,6.060q,18/01/16,undated,100.00,+5.9,
101.30,93.30,97.70,96.10,NABPA,CTG PRE 3M PER RD T-,96.10,67.811,6560.56,96.07,96.80,100.00,3.766q,20/12/15,20/03/19i,100.00,+4.7,
99.999,92.15,95.819,94.521,NABPB,CTG PRE 3M PER RD T-,95.30,36.282,3454.26,95.00,95.30,100.00,3.801q,17/12/15,17/12/20i,100.00,+4.5,
100.80,94.00,98.30,96.66,NABPC,CN 3M PER Q RD T-23,96.80,33.797,3291.03,96.70,96.80,100.00,3.976q,23/12/15,23/03/20i,100.00,+4.5,
16.50,6.25,14.50,13.00,PXUPA,TR PRE 6M PER Q RD,13.00,13.261,184.084,10.75,13.00,100.00,6.910sa,31/12/15,undated,100.00,n/a,
198.71,194.60,198.71,198.18,PCAPA,TR PRE 3M PER Q SU,198.18,24.691,4900.26,198.10,198.18,200.00,2.247q,6/01/16,6/04/16i,200.00,+3.9,
107.50,100.00,103.50,102.45,RHCPA,TR PRE 6M PER Q RD T,103.49,9.038,931.440,103.01,103.49,100.00,4.935sa,20/04/16,undated,100.00,+4.6,
89.94,62.00,71.50,69.30,SVWPA,TR PRE 3M PER Q RD,71.00,7.494,529.440,70.50,71.00,100.00,4.886sa,30/11/15,undated,100.00,+8.8,
107.99,99.30,103.58,102.00,SUNPC,CTG PRE 3M PER RD T,102.57,19.232,1969.36,102.02,102.57,100.00,4.781q,17/12/15,17/12/17i,100.00,+3.8,
105.01,100.45,102.40,100.90,SUNPD,CN 3M 11-23 Q RD,101.80,34.003,3452.55,101.80,102.20,100.00,4.960q,22/11/15,22/11/18i,100.00,+2.6,
101.71,92.15,99.00,96.11,SUNPE,CTG PRE 3M PER RD T,98.50,22.335,2192.23,98.50,98.90,100.00,3.906q,17/12/15,17/06/20i,100.00,+4.0,
103.81,97.551,99.799,99.20,WBCPC,CTG PRE 6M PER RD T,99.38,30.695,3052.11,99.35,99.38,100.00,3.843sa,31/12/15,31/03/18i,100.00,+3.7,
100.70,94.50,97.25,96.60,WBCPD,CN 3M PER Q RD T-19,96.979,57.578,5587.22,96.60,96.978,100.00,3.766q,8/12/15,8/03/19i,100.00,+4.5,
99.85,88.60,96.00,92.30,WBCPE,CN 3M PER Q RD T-22,93.45,30.588,2867.52,93.00,94.05,100.00,3.668q,23/12/15,23/09/22i,100.00,+4.4,
99.95,96.51,99.80,99.051,WBCPF,CN 3M PER Q RD T-21,99.29,34.060,3388.63,99.08,99.60,100.00,4.312q,22/12/15,22/03/21i,100.00,+4.4,
99.95,96.50,98.90,98.50,WCTPA,TR BND 3M PER Q T-16,98.59,23.592,2327.44,98.56,98.59,100.00,2.212q,31/12/15,30/06/16i,100.00,+3.7,
117.00,112.00,114.51,113.50,WHFPB,CON PRE 7.00% PER Q,114.06,.552,63.162,114.06,114.90,100.00,7.000q,12/12/15,15/12/19h,100.00,n/a,
Australian Government Bonds,
-,-,-,-,GSBA18,TB 5.50% 01-18 6M,109.725,-,-,109.583,109.748,100.00,5.500sa,22/01/16,21/01/18h,100.00,1.7,
-,-,-,-,GSBC17,TB 6.00% 02-17 6M,106.825,-,-,106.55,106.827,100.00,6.000sa,15/11/15,15/02/17h,100.00,1.7,
-,-,-,-,GSBM22,TB 5.75% 07-22 6M,123.306,-,-,123.027,123.301,100.00,5.750sa,15/01/16,15/07/22h,100.00,2.3,
-,-,-,-,GSIO20,TIB +4.00% 08-20 3M,193.899,-,-,193.612,193.962,162.50,4.000q,20/11/15,20/08/20h,162.50,.1,

