Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4646.9 at 16:47 30/10/2009  Report at 19:06 Friday 30/10/2009. Processed 19:03 Sunday 1/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
-,-,-,-,MSTGA,  sec cn11,-,-,-,0.081,0.16,0.135,-,-,9/01/2011,-,-
107.50,59.50,104.70,104.70,MYFG,Myer Grp Finance exc.nte13,104.70,-,-,-,-,100.00,10.19sa,15/01/10,15/03/13m,100,9.6
95.50,60.00,92.99,90.06,NFNG,Nufarm Finance (Nz) exc.nov11,91.50,21.003,1923.01,90.16,92.00,100.00,6.190sa,15/04/10,24/11/11i,100,6.6
0.10,0.04,0.10,0.10,RSNG,Renison Cons 12% cn12,0.10,-,-,0.06,0.077,0.33,0.12,-,31/3/2012,-,-
0.89,0.50,0.82,0.675,RSGG,Resolute Min 12% cn12,0.70,102.202,74.957,0.69,0.795,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,68.00,97.50,96.001,SKAG,Skycity Invest aces,97.50,7.26,706.857,97.00,97.999,100.00,3.994q,15/12/09,15/12/10h,100,5.6
0.55,0.50,0.55,0.55,SURG,Sun Res NL 12%  cn11,0.55,-,-,0.40,0.60,0.55,12.0q,23/01/10,30/6/11m,0.55,12.5
0.16,0.04,0.14,0.14,VHLG,Virax Hldgs cn dec09,0.14,-,-,0.10,0.15,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.00,85.50,102.05,99.10,ANZPB,ANZ Banking Grp pref,102.05,80.083,8047.17,102.05,102.50,100.00,4.101q,15/12/09,15/06/14i,100,-0.3
86.50,31.20,85.00,81.75,AAZPB,Australand Assets assets,82.00,10.083,842.554,82.10,83.50,100.00,8.170q,31/12/09,undated,100,n/a
102.95,91.00,101.20,97.50,BOQPA,Bank of Qld reset prf,97.50,1.411,140.369,97.50,100.75,100.00,5.124sa,15/04/10,15/10/10h,100,10.6
91.50,64.60,91.50,90.00,BOQPC,  pref,91.00,7.143,648.775,91.00,91.50,100.00,4.403sa,15/04/10,17/12/12i,100,5.3
0.41,0.04,0.399,0.35,BEPPA,BBI Eps Ltd pref,0.385,62456.6,23957.3,0.383,0.39,1.00,4.520q,1/01/10,1/07/12h,1.039,42.1
102.60,90.00,101.00,100.00,BENPA,Bendigo & Adelaide pref,100.10,0.959,95.929,100.10,101.00,100.00,6.16sa,1/11/09,1/11/12h,100,8.8
87.50,55.00,86.00,85.00,BENPB,  pref,85.00,0.605,51.965,85.00,89.50,100.00,3.469q,15/12/09,15/06/15h,100,2.6
89.50,55.00,89.50,87.00,BENPC,  pref,88.00,1.995,177.423,88.00,89.50,100.00,3.899q,10/01/10,10/10/14i,100,5.0
1.90,0.95,1.80,1.77,CAMPA,Clime Capital 7.5% pref,1.80,40,72,1.80,1.85,2.40,5.250q,6/01/10,30/04/17i,2.4,6.3
0.59,0.26,0.585,0.58,CMIPC,CMI Ltd pref.cl.a,0.58,79.517,46.146,0.56,0.59,1.20,11.67q,3/03/08,undated,-,n/a
206.40,204.52,205.90,205.06,CBAPA,C'wlth Bank  of Aust  perls v,205.35,80.545,16550.9,205.25,205.35,200.00,5.086q,1/02/10,31/10/14i,200,0.9
194.80,160.50,190.00,187.10,CBAPB,  perls iv,189.00,32.677,6165.96,189.00,189.95,200.00,2.977q,31/10/09,31/10/12i,200,0.7
85.50,41.00,85.50,84.50,DXRPA,Dexus Rents Tr rents,85.00,3.141,267.146,83.20,85.51,100.00,4.670q,17/01/10,1/07/12i,100,8.3
74.00,19.65,59.00,57.55,ELDPA,Elders Ltd hybrids,57.60,24.457,1434.69,57.60,58.00,100.00,3.913q,31/12/09,30/06/11i,100,40.2
89.00,48.001,85.00,83.50,FXJPB,Fairfax Media Ltd pref,84.00,13.303,1119.79,84.00,85.00,100.00,4.607sa,31/10/09,30/04/11i,100,16.7
69.99,12.01,67.50,63.50,GMPPA,Goodman Plus Tr stepup pf,65.50,9.933,650.469,64.51,65.50,100.00,5.210q,21/12/09,21/03/13i,100,17.0
80.40,46.00,80.40,73.75,GNSPA,Gunns Ltd forests,75.50,13.316,1031.08,75.05,76.50,100.00,6.181q,14/01/10,undated,100,n/a
102.54,90.00,102.00,99.50,IAGPA,Insurance Aust Grp 5.63%pref,101.10,20.45,2048.48,100.01,100.50,100.00,5.63sa,15/12/09,15/06/12h,100,8.9
106.65,96.60,106.65,106.30,MAZPA,Macq (Tickets) tickets,106.65,97.673,10400.5,106.40,106.65,100.00,6.475sa,18/02/10,1/01/10h,105.26,6.1
111.00,78.50,109.00,108.04,MQCPA,Macq Cps Tr pref,108.10,15.374,1668.77,108.10,108.30,100.00,11.10sa,31/12/09,30/06/13h,100,9.7
0.07,0.023,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
74.80,17.20,74.80,71.15,MXUPA,Multiplex Sites sites,71.65,54.417,3944.47,71.65,72.00,100.00,5.270q,18/01/10,1/04/10i,100,94.2
96.25,62.00,96.00,92.81,ORIPB,Orica Ltd pref,92.81,8.788,829.879,92.76,93.75,100.00,4.710sa,30/11/09,30/11/11i,100,6.5
54.90,11.00,41.05,35.00,PXUPA,PaperlinX Sps Tr pref,39.00,15.106,598.211,39.00,39.99,100.00,5.685sa,31/12/09,30/06/12i,100,50.0
188.00,125.00,178.78,174.90,PCAPA,Preferred Capital perls iii,177.85,11.88,2099.81,177.40,177.85,200.00,3.269q,6/01/10,6/04/16i,200,3.4
99.00,71.00,97.00,95.50,RHCPA,Ramsay Health Care cares,95.50,13.866,1332.75,95.50,95.82,100.00,5.019sa,20/04/10,20/10/10i,100,8.3
97.50,72.50,97.20,95.25,SEVPC,Seven Network    pref,96.00,20.135,1938.8,95.50,96.69,100.00,4.003sa,30/11/09,31/05/10i,100,14.8
103.50,90.00,99.50,97.00,SUNPA,Suncorp-Metway 5.068%prf,98.12,9.749,950.926,98.12,98.20,100.00,5.068sa,14/03/10,14/09/11h,100,9.0
99.00,65.00,96.399,93.55,SUNPB,  pref,95.40,43.112,4087.3,93.55,95.40,100.00,4.591q,15/12/09,14/06/13m,100,2.6
98.949,64.00,98.949,97.10,TTXPA,Taps Tr taps,98.949,3.024,295.029,97.211,98.949,100.00,5.37q,21/01/10,30/06/10h,100,3.4
72.50,27.90,72.00,67.00,TPAPA,Transpacific Sps stepup pf,67.00,6.986,482.188,67.00,70.00,100.00,5.096sa,15/04/10,1/10/11i,100,28.5
0.027,0.013,0.026,0.026,WASPA,Wasabi Energy Ltd pref,0.026,-,-,-,-,-,-,-,-,-,-
102.50,90.30,100.50,99.70,WBCPA,Westpac Banking pref,100.40,53.972,5406.54,100.10,100.40,100.00,3.934q,31/12/09,26/09/13i,100,-0.1
108.50,100.00,108.00,106.10,WBCPB,  pref ii,107.90,20.638,2210.4,107.30,107.90,100.00,5.033q,31/12/09,30/09/14i,100,-0.3
94.40,60.50,89.00,87.00,WCTPA,Westpac Tps Tr pref,88.40,14.776,1297.73,87.44,88.40,100.00,3.059q,31/12/09,30/06/16i,100,3.4
84.499,50.00,67.00,66.00,WFLPA,Willmott Forests pref,66.00,0.2,13.349,66.00,68.50,100.00,7.0sa,30/09/09,30/09/09h,59.34,n/a
