Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4462.1 at 16:37 20/8/2010  Report at 19:07 Friday 20/8/2010. Processed 11:33 Sunday 22/8/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
80.50,44.00,80.00,77.90,GINHA,Generator Income gennote2,78.66,5.144,408.131,78.65,79.80,100.00,6.840q,8/10/10,8/10/11m,100,26.2
83.00,67.10,74.00,73.20,MBLHB,Macq Bank Ltd inc sec,74.00,14.514,1069.38,73.45,73.70,100.00,6.58q,15/10/10,undated,100,4.3
0.231,0.15,0.159,0.155,MFNHA,Macq Fortress frn aug35,0.159,9,1.431,0.16,0.179,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,78.449,77.304,NABHA,National Aust Bank natincsec,77.70,53.828,4188.37,77.50,77.70,100.00,6.00q,15/11/10,undated,100,3.2
98.00,55.00,97.00,97.00,NXBHC,Nexus Bonds Ltd nexus3,97.00,0.5,48.5,96.71,97.00,100.00,7.66q,14/09/10,14/12/10m,100,18.4
65.50,55.00,65.50,65.00,NXBHD,  nexus4,65.50,0.15,9.825,65.50,67.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,82.01,94.30,93.56,SAKHA,Sthn Cross Air skies,94.25,30.793,2901.08,93.56,94.40,100.00,6.640q,27/10/10,1/01/12i,100,7.3
72.00,58.06,65.75,64.25,SUNHB,Suncorp-Metway cap. note,65.75,4.288,277.726,65.45,65.95,100.00,5.50q,15/11/10,undated,100,4.0
107.95,102.20,104.95,104.25,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.35,17.052,1779.52,104.35,104.90,100.00,8.990q,17/11/10,1/05/14i,100,2.9
99.20,95.00,99.20,98.70,WOWHB,Woolworths Ltd perp.frn,99.00,22.433,2220.47,98.90,99.00,100.00,6.008q,15/09/10,15/09/11i,100,3.3
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.93,0.90,AGIG,Ainsworth Game Tech 10% cn11,0.93,6.038,5.615,0.94,0.97,1.30,8.0sa,31/12/10,31/12/11m,1.3,38.0
2.07,1.81,2.00,2.00,AZZG,Antares Energy 10% cn13,2.00,-,-,1.82,2.00,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.30,0.36,0.332,BECG,Becton Prop Grp 9.5% cn12,0.36,10,3.6,0.351,0.395,0.65,9.5sa,31/12/10,30/06/12m,0.65,34.6
0.23,0.12,0.12,0.12,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.105,0.16,0.16,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.12,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.90,0.90,CCYG,China Century Capitl 12%  cn10,0.90,-,-,0.83,0.89,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.055,0.90,1.051,1.051,DRAG,Dragon Min Ltd 10% cn11,1.051,-,-,1.051,1.065,1.05,10.0q,30/09/10,10/02/11m,1.05,13.3
0.60,0.60,0.60,0.60,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.70,2.15,2.70,2.67,HSKG,Heemskirk Cons 8% cn11,2.67,35,93.75,2.65,2.80,3.00,12.0q,30/09/10,29/04/11m,3,33.1
103.50,80.51,103.39,102.15,IANG,IAG Finance (Nz) exch.note,103.00,14.655,1506.76,102.11,102.90,100.00,6.236q,15/09/10,15/12/19h,100,3.8
0.14,0.08,0.08,0.08,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.07,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,79.0
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.007,0.145,0.135,-,-,9/01/2011,-,-
95.50,58.00,63.20,60.74,NFNG,Nufarm Finance (Nz) exc.nov11,61.00,35.998,2229.83,60.50,62.00,100.00,6.710sa,15/10/10,24/11/11i,100,52.7
0.12,0.04,0.09,0.09,RSNG,Renison Cons 12% cn12,0.09,-,-,0.025,0.09,0.33,0.12,-,31/3/2012,-,-
1.28,0.675,0.90,0.785,RSGG,Resolute Min 12% cn12,0.90,335,266.105,0.83,0.88,0.50,12.0q,21/12/10,31/12/12m,-,n/a
100.00,93.251,100.00,99.30,SKAG,Skycity Invest aces,99.76,9.77,976.924,99.80,100.599,100.00,5.011q,15/09/10,15/12/10h,100,7.6
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/10/10,30/6/11m,0.55,41.9
0.27,0.06,0.10,0.10,VHLG,Virax Hldgs cn dec11,0.10,-,-,-,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
104.90,99.00,104.90,103.753,ANZPA,ANZ Banking Grp pref,104.75,68.408,7125.96,104.75,104.90,100.00,5.606q,15/09/10,15/12/16i,100,2.5
103.00,95.50,102.10,101.551,ANZPB,  pref,101.85,47.312,4819.97,101.801,101.85,100.00,5.186q,15/09/10,15/06/14i,100,2.4
90.50,73.00,88.90,87.10,AAZPB,Australand Assets assets,88.90,16.601,1461.56,88.05,88.89,100.00,9.640q,30/09/10,undated,100,n/a
102.95,97.50,102.40,101.20,BOQPA,Bank of Qld reset prf,102.00,1.882,191.921,101.30,102.30,100.00,5.124sa,15/10/10,15/10/10h,100,12.0
93.50,81.50,90.20,89.25,BOQPC,  pref,89.25,6.421,577.424,89.25,89.90,100.00,4.767sa,15/10/10,17/12/12i,100,8.0
103.00,95.00,103.00,101.80,BENPA,Bendigo & Adelaide pref,101.90,1.5,152.88,101.90,102.49,100.00,6.16sa,1/11/10,1/11/12h,100,9.2
93.45,80.00,93.45,90.00,BENPB,  pref,90.00,4.892,445.214,90.00,91.00,100.00,4.486q,15/09/10,15/06/15h,100,3.8
92.50,81.50,92.20,90.75,BENPC,  pref,91.00,3.353,306.676,91.05,92.50,100.00,4.646q,10/10/10,10/10/14i,100,4.7
1.90,1.67,1.81,1.77,CAMPA,Clime Capital 7.5% pref,1.77,38.521,68.585,1.78,1.85,2.40,5.250q,6/10/10,30/04/17i,2.4,7.0
0.59,0.331,0.36,0.35,CMIPC,CMI Ltd pref.cl.a,0.36,4.742,1.707,0.36,0.37,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,209.00,208.00,CBAPA,C'wlth Bank  of Aust  perls v,208.95,20.555,4287.56,208.70,209.00,200.00,5.690q,1/11/10,31/10/14i,200,2.3
196.60,185.00,195.20,194.00,CBAPB,  perls iv,195.20,21.494,4182.01,195.05,195.20,200.00,4.045q,31/10/10,31/10/12i,200,2.4
87.70,79.15,87.70,85.00,DXRPA,Dexus Rents Tr rents,87.70,4.265,367.551,86.00,87.70,100.00,6.140q,17/10/10,1/07/12i,100,9.6
65.003,37.50,53.00,42.70,ELDPA,Elders Ltd hybrids,50.80,43.5,2121.33,49.50,50.89,100.00,5.027q,30/09/10,30/06/11i,100,96.9
93.70,75.35,90.00,89.15,FXJPB,Fairfax Media Ltd pref,90.00,69.666,6259.41,89.51,90.00,100.00,6.450sa,31/10/10,30/04/11i,100,21.7
75.00,58.51,73.09,72.00,GMPPA,Goodman Plus Tr stepup pf,72.15,20.698,1494.48,72.00,72.50,100.00,6.800q,21/09/10,21/03/13i,100,16.9
81.00,50.55,72.00,69.001,GNSPA,Gunns Ltd forests,69.50,6.345,454.641,69.50,70.00,100.00,6.916q,14/10/10,undated,100,n/a
102.54,94.50,101.60,100.60,IAGPA,Insurance Aust Grp 5.63%pref,101.50,17.351,1755.99,101.20,101.50,100.00,5.63sa,15/12/10,15/06/12h,100,8.1
111.00,103.51,110.00,107.001,MQCPA,Macq Cps Tr pref,108.00,9.612,1036.47,108.10,109.60,100.00,11.10sa,31/12/10,30/06/13h,100,8.5
86.90,51.99,79.95,78.20,MXUPA,Multiplex Sites sites,78.20,27.019,2138.62,78.20,79.15,100.00,8.740q,18/10/10,undated,100,6.7
96.99,89.05,96.50,95.75,ORIPB,Orica Ltd pref,96.00,25.602,2462.51,96.05,96.20,100.00,6.415sa,30/11/10,30/11/11i,100,6.1
74.50,35.00,58.50,57.50,PXUPA,PaperlinX Sps Tr pref,58.00,38.778,2256.71,58.00,58.25,100.00,7.365sa,31/12/10,30/06/12i,100,38.3
188.00,160.00,179.00,177.90,PCAPA,Preferred Capital perls iii,178.80,10.431,1862.57,178.50,178.80,200.00,4.109q,6/10/10,6/04/16i,200,3.6
99.00,92.16,95.60,94.60,RHCPA,Ramsay Health Care cares,95.60,15.689,1493.96,95.20,95.50,100.00,5.294sa,20/10/10,20/10/10i,100,51.1
88.99,75.20,85.00,84.10,SVWPA,Seven Grp Hldgs pref,85.00,21.328,1804.43,84.70,85.00,100.00,6.790sa,30/11/10,31/05/10i,100,7.1
102.24,94.15,102.24,101.50,SUNPA,Suncorp-Metway 5.068%prf,102.24,2.582,263.258,101.751,102.24,100.00,5.068sa,14/09/10,14/09/11h,100,8.3
100.00,90.71,100.00,98.60,SUNPB,  pref,100.00,33.984,3383.18,99.90,100.00,100.00,5.676q,15/09/10,14/06/13m,100,3.9
77.00,56.96,61.10,60.00,TPAPA,Transpacific Sps stepup pf,61.00,9.98,607.69,61.00,62.50,100.00,5.784sa,15/10/10,1/10/11i,100,63.3
103.50,97.50,101.00,100.50,WBCPA,Westpac Banking pref,101.00,57.253,5774.25,100.95,101.00,100.00,5.068q,30/09/10,26/09/13i,100,2.4
115.00,102.50,107.69,106.861,WBCPB,  pref ii,107.69,16.997,1822.35,107.11,107.60,100.00,6.048q,30/09/10,30/09/14i,100,2.0
94.40,77.05,89.89,88.35,WCTPA,Westpac Tps Tr pref,89.488,22.229,1982.25,88.62,89.49,100.00,4.088q,30/09/10,30/06/16i,100,3.5
