Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4586.3 at 16:37 6/8/2010  Report at 19:06 Friday 6/8/2010. Processed 17:46 Sunday 8/8/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,3812.00,n/a,2/10/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,103.00,103.00,LEPHC,ALE Prop Grp frn3mth14,103.00,0.977,100.631,100.20,102.90,100.00,8.64,-,20/8/2014,-,-
34.15,10.196,30.80,30.001,AFPHA,Alpha Financial Prod ser1frn12,30.61,0.3,9.211,30.70,39.50,100.00,7.14sa,20/09/10,20/03/12m,100,98.1
114.00,106.10,108.60,107.50,AQNHA,AMP Grp Finance frn apr19,108.50,8.048,867.77,109.00,109.50,100.00,9.600q,17/08/10,15/05/14i,100,2.1
72.00,62.00,66.00,65.00,BENHB,Bendigo & Adelaide cap. note,65.00,3.771,247.667,65.00,66.90,100.00,5.66q,30/08/10,undated,100,4.7
80.50,44.00,80.50,76.01,GINHA,Generator Income gennote2,80.50,9.511,745.282,79.45,81.499,100.00,6.840q,8/10/10,8/10/11m,100,22.9
83.00,67.10,73.60,72.60,MBLHB,Macq Bank Ltd inc sec,73.60,10.036,734.828,73.20,74.00,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.14,0.17,0.154,MFNHA,Macq Fortress frn aug35,0.16,936.05,146.482,0.16,0.17,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,78.60,77.00,NABHA,National Aust Bank natincsec,78.50,62.161,4850.96,78.35,78.50,100.00,6.10q,16/08/10,undated,100,3.1
97.00,51.00,96.10,95.20,NXBHC,Nexus Bonds Ltd nexus3,96.10,0.405,38.92,96.25,97.00,100.00,7.66q,14/09/10,14/12/10m,100,18.6
65.00,55.00,65.00,64.999,NXBHD,  nexus4,65.00,0.2,13,64.10,65.999,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,82.00,94.55,93.06,SAKHA,Sthn Cross Air skies,94.10,4.661,439.044,94.11,94.70,100.00,6.640q,27/10/10,1/01/12i,100,7.1
72.00,58.06,66.50,64.00,SUNHB,Suncorp-Metway cap. note,65.75,7.807,508.545,65.00,65.75,100.00,5.56q,15/08/10,undated,100,4.3
107.95,102.20,105.90,104.20,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.20,9.779,1023.13,104.20,105.00,100.00,8.477q,17/08/10,1/05/14i,100,2.9
98.90,95.00,98.90,98.20,WOWHB,Woolworths Ltd perp.frn,98.90,17.17,1693.24,98.70,99.00,100.00,6.008q,15/09/10,15/09/11i,100,3.1
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.90,0.90,AGIG,Ainsworth Game Tech 10% cn11,0.90,40,36,0.87,0.92,1.30,8.0sa,31/12/10,31/12/11m,1.3,39.7
2.07,1.81,2.00,2.00,AZZG,Antares Energy 10% cn13,2.00,-,-,1.82,2.00,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.30,0.395,0.36,BECG,Becton Prop Grp 9.5% cn12,0.395,1,-,0.332,0.395,0.65,9.5sa,31/12/10,30/06/12m,0.65,28.2
0.23,0.12,0.225,0.225,BPKG,Bremer Park Ltd 7% cn10,0.225,-,-,0.12,0.18,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.105,0.16,0.16,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.11,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.90,0.88,CCYG,China Century Capitl 12%  cn10,0.90,126.744,113.769,0.80,0.90,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.055,0.86,1.05,1.05,DRAG,Dragon Min Ltd 10% cn11,1.05,-,-,1.05,1.08,1.05,10.0q,30/09/10,10/02/11m,1.05,12.4
0.60,0.60,0.60,0.60,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.65,2.15,2.65,2.62,HSKG,Heemskirk Cons 8% cn11,2.62,8.7,23.004,2.64,2.80,3.00,12.0q,30/09/10,29/04/11m,3,34.3
103.50,80.10,103.50,101.40,IANG,IAG Finance (Nz) exch.note,101.70,34.812,3547.42,101.70,102.49,100.00,6.236q,15/09/10,15/12/19h,100,3.9
0.14,0.08,0.08,0.08,MSTG,Metal Storm Ltd 10% cn11,0.08,60,4.8,0.062,0.13,0.14,12.0q,22/09/10,1/09/11m,0.14,75.4
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.007,0.145,0.135,-,-,9/01/2011,-,-
95.50,58.00,66.00,64.75,NFNG,Nufarm Finance (Nz) exc.nov11,64.75,7.916,516.645,64.00,68.00,100.00,6.710sa,15/10/10,24/11/11i,100,44.4
0.12,0.04,0.09,0.09,RSNG,Renison Cons 12% cn12,0.09,-,-,0.023,0.089,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,0.82,0.80,RSGG,Resolute Min 12% cn12,0.815,140.9,114.238,0.79,0.815,0.50,12.0q,21/12/10,31/12/12m,-,n/a
99.75,93.251,99.50,99.20,SKAG,Skycity Invest aces,99.20,13.072,1296.96,99.20,99.50,100.00,5.011q,15/09/10,15/12/10h,100,7.9
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/10/10,30/6/11m,0.55,39.8
0.27,0.06,0.10,0.10,VHLG,Virax Hldgs cn dec11,0.10,-,-,0.10,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
104.50,99.00,104.50,103.611,ANZPA,ANZ Banking Grp pref,104.15,43.583,4540.15,104.15,104.30,100.00,5.606q,15/09/10,15/12/16i,100,2.5
103.00,95.50,102.49,101.20,ANZPB,  pref,101.99,27.361,2781.95,101.90,101.99,100.00,5.186q,15/09/10,15/06/14i,100,2.3
90.50,73.00,90.45,86.80,AAZPB,Australand Assets assets,88.00,10.484,918.917,87.70,88.00,100.00,9.640q,30/09/10,undated,100,n/a
102.95,97.50,100.75,100.45,BOQPA,Bank of Qld reset prf,100.75,0.7,70.4,100.86,101.00,100.00,5.124sa,15/10/10,15/10/10h,100,16.7
93.50,81.50,90.30,88.10,BOQPC,  pref,88.10,5.843,520.547,88.10,89.00,100.00,4.767sa,15/10/10,17/12/12i,100,8.4
102.60,95.00,102.50,99.60,BENPA,Bendigo & Adelaide pref,102.50,3.484,353.182,102.50,103.00,100.00,6.16sa,1/11/10,1/11/12h,100,8.8
90.00,79.454,90.00,87.50,BENPB,  pref,89.50,4.486,403.076,89.50,90.00,100.00,4.486q,15/09/10,15/06/15h,100,4.2
92.50,76.00,90.25,89.25,BENPC,  pref,90.25,1.676,150.43,90.15,90.50,100.00,4.646q,10/10/10,10/10/14i,100,4.8
1.90,1.60,1.76,1.75,CAMPA,Clime Capital 7.5% pref,1.76,2.515,4.426,1.77,1.85,2.40,5.250q,6/10/10,30/04/17i,2.4,7.0
0.59,0.331,0.34,0.336,CMIPC,CMI Ltd pref.cl.a,0.34,9.7,3.287,0.346,0.36,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,208.10,207.00,CBAPA,C'wlth Bank  of Aust  perls v,208.00,20.732,4303.91,207.85,208.00,200.00,5.723q,1/11/10,31/10/14i,200,2.4
196.60,184.50,195.00,193.40,CBAPB,  perls iv,194.70,19.203,3731.95,194.50,194.70,200.00,4.078q,31/10/10,31/10/12i,200,2.4
86.00,79.15,85.50,84.10,DXRPA,Dexus Rents Tr rents,85.05,8.536,725.21,85.05,85.50,100.00,6.140q,17/10/10,1/07/12i,100,11.0
65.003,37.50,41.00,39.00,ELDPA,Elders Ltd hybrids,40.503,16.741,661.851,39.20,40.503,100.00,5.027q,30/09/10,30/06/11i,100,125.7
93.70,70.30,88.50,87.65,FXJPB,Fairfax Media Ltd pref,88.10,8.995,792.629,88.10,88.45,100.00,6.450sa,31/10/10,30/04/11i,100,23.5
75.00,57.90,73.10,71.20,GMPPA,Goodman Plus Tr stepup pf,72.40,9.649,699.127,71.20,72.40,100.00,6.800q,21/09/10,21/03/13i,100,16.4
81.00,50.55,70.00,68.00,GNSPA,Gunns Ltd forests,68.00,4.625,320.404,68.00,68.75,100.00,6.916q,14/10/10,undated,100,n/a
102.54,94.50,101.50,100.60,IAGPA,Insurance Aust Grp 5.63%pref,101.50,20.359,2057.19,101.00,101.50,100.00,5.63sa,15/12/10,15/06/12h,100,7.9
111.00,103.51,108.00,106.751,MQCPA,Macq Cps Tr pref,107.80,17.977,1932.48,107.00,107.80,100.00,11.10sa,31/12/10,30/06/13h,100,8.5
86.90,51.99,78.30,76.96,MXUPA,Multiplex Sites sites,78.20,14.749,1147.15,78.00,78.20,100.00,8.740q,18/10/10,undated,100,6.7
96.99,89.05,96.99,95.80,ORIPB,Orica Ltd pref,96.96,10.358,997.797,96.10,96.96,100.00,6.415sa,30/11/10,30/11/11i,100,5.0
74.50,35.00,61.10,58.50,PXUPA,PaperlinX Sps Tr pref,59.00,12.765,752.985,59.00,59.40,100.00,7.365sa,31/12/10,30/06/12i,100,36.2
188.00,160.00,179.94,178.35,PCAPA,Preferred Capital perls iii,178.35,12.234,2192.14,178.35,178.75,200.00,4.109q,6/10/10,6/04/16i,200,3.6
99.00,92.16,94.89,93.56,RHCPA,Ramsay Health Care cares,93.70,11.985,1130.4,93.70,94.30,100.00,5.294sa,20/10/10,20/10/10i,100,51.3
88.99,75.20,84.75,83.261,SVWPA,Seven Grp Hldgs pref,84.50,13.943,1170.7,84.00,84.50,100.00,6.790sa,30/11/10,31/05/10i,100,7.2
102.00,94.15,102.00,100.00,SUNPA,Suncorp-Metway 5.068%prf,100.70,4.983,500.473,100.75,101.51,100.00,5.068sa,14/09/10,14/09/11h,100,9.5
99.75,90.71,99.08,97.75,SUNPB,  pref,98.95,22.968,2258.33,98.86,98.95,100.00,5.676q,15/09/10,14/06/13m,100,4.1
77.00,56.96,61.03,58.60,TPAPA,Transpacific Sps stepup pf,60.00,16.123,964.542,59.50,60.50,100.00,5.784sa,15/10/10,1/10/11i,100,62.4
103.50,97.50,101.99,101.00,WBCPA,Westpac Banking pref,101.50,63.153,6396.92,101.40,101.50,100.00,5.068q,30/09/10,26/09/13i,100,2.2
115.00,102.50,108.00,106.021,WBCPB,  pref ii,107.25,30.944,3308.15,107.10,107.25,100.00,6.048q,30/09/10,30/09/14i,100,2.0
94.40,77.05,90.00,89.11,WCTPA,Westpac Tps Tr pref,89.60,21.979,1972.03,89.60,89.65,100.00,4.088q,30/09/10,30/06/16i,100,3.4
