Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:07 Friday 19/2/2010. Processed 14:55 Sunday 21/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
0.12,0.06,0.102,0.102,MSTG,Metal Storm Ltd 10% cn11,0.102,-,-,0.103,0.14,0.14,12.0q,22/03/10,1/09/11m,0.14,33.9
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.015,0.14,0.135,-,-,9/01/2011,-,-
95.50,61.10,82.60,80.50,NFNG,Nufarm Finance (Nz) exc.nov11,80.50,4.766,388.587,80.51,82.00,100.00,6.190sa,15/04/10,24/11/11i,100,17.6
0.10,0.04,0.076,0.076,RSNG,Renison Cons 12% cn12,0.076,-,-,0.076,0.14,0.33,0.12,-,31/3/2012,-,-
1.25,0.62,1.09,1.09,RSGG,Resolute Min 12% cn12,1.09,-,-,0.90,1.06,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,76.00,98.97,98.21,SKAG,Skycity Invest aces,98.97,0.534,52.596,98.255,98.97,100.00,4.55q,15/03/10,15/12/10h,100,5.3
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/04/10,30/6/11m,0.55,31.0
0.20,0.04,0.20,0.18,VHLG,Virax Hldgs cn dec11,0.20,42.872,8.574,0.08,0.23,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
100.60,99.00,100.60,99.05,ANZPA,ANZ Banking Grp pref,99.60,139.184,13933.6,99.57,99.60,100.00,5.023q,15/03/10,15/12/16i,100,3.1
103.00,85.50,99.90,97.56,ANZPB,  pref,98.00,25.15,2489.7,98.00,98.10,100.00,4.725q,15/03/10,15/06/14i,100,2.9
87.503,31.20,87.503,84.00,AAZPB,Australand Assets assets,85.00,32.325,2776.59,84.50,85.75,100.00,8.910q,31/03/10,undated,100,n/a
102.95,96.05,100.00,99.81,BOQPA,Bank of Qld reset prf,99.81,3.668,366.787,100.00,101.80,100.00,5.124sa,15/04/10,15/10/10h,100,12.0
93.50,64.60,91.003,85.50,BOQPC,  pref,89.00,5.607,495.131,89.00,91.00,100.00,4.403sa,15/04/10,17/12/12i,100,7.2
102.60,91.55,99.00,98.40,BENPA,Bendigo & Adelaide pref,99.00,1.772,175.027,98.40,99.00,100.00,6.16sa,1/05/10,1/11/12h,100,10.4
90.00,55.00,88.00,87.00,BENPB,  pref,87.98,1.09,95.541,87.50,87.94,100.00,4.025q,15/03/10,15/06/15h,100,2.8
91.00,55.00,91.00,88.00,BENPC,  pref,88.40,2.45,218.396,88.40,89.00,100.00,4.129q,10/04/10,10/10/14i,100,5.2
1.90,0.95,1.78,1.765,CAMPA,Clime Capital 7.5% pref,1.78,21.834,38.777,1.76,1.78,2.40,5.250q,6/04/10,30/04/17i,2.4,6.7
0.59,0.26,0.44,0.44,CMIPC,CMI Ltd pref.cl.a,0.44,16.647,7.324,0.44,0.47,1.20,11.67q,3/03/08,undated,-,n/a
208.90,202.50,206.90,204.40,CBAPA,C'wlth Bank  of Aust  perls v,206.00,27.595,5660.25,205.60,206.00,200.00,5.446q,1/05/10,31/10/14i,200,2.8
194.80,160.50,190.00,187.10,CBAPB,  perls iv,189.50,12.986,2453.33,189.50,190.00,200.00,3.801q,30/04/10,31/10/12i,200,3.4
86.00,41.00,83.30,81.80,DXRPA,Dexus Rents Tr rents,82.00,13.472,1105.42,81.80,83.30,100.00,5.410q,17/04/10,1/07/12i,100,11.1
63.75,19.65,56.50,54.56,ELDPA,Elders Ltd hybrids,55.56,12.866,717.243,55.56,55.80,100.00,4.417q,31/03/10,30/06/11i,100,52.7
90.30,48.001,88.50,87.60,FXJPB,Fairfax Media Ltd pref,87.71,52.984,4659.09,87.71,88.00,100.00,5.930sa,30/04/10,30/04/11i,100,15.6
75.00,12.01,73.38,71.25,GMPPA,Goodman Plus Tr stepup pf,73.38,7.84,566.043,72.00,73.38,100.00,5.940q,21/03/10,21/03/13i,100,14.1
81.00,46.00,78.81,77.12,GNSPA,Gunns Ltd forests,77.90,4.533,353.794,77.80,78.00,100.00,6.456q,14/04/10,undated,100,n/a
102.54,93.00,99.00,97.25,IAGPA,Insurance Aust Grp 5.63%pref,98.00,12.301,1204.2,97.31,98.00,100.00,5.63sa,15/06/10,15/06/12h,100,9.8
111.00,78.50,106.50,105.40,MQCPA,Macq Cps Tr pref,105.90,19.939,2114.09,105.90,106.20,100.00,11.10sa,30/06/10,30/06/13h,100,9.6
0.07,0.025,0.07,0.07,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,17.20,79.90,77.00,MXUPA,Multiplex Sites sites,79.00,34.953,2763.18,77.05,79.00,100.00,6.010q,18/04/10,1/04/10i,100,n/a
96.25,62.20,95.10,93.65,ORIPB,Orica Ltd pref,94.00,63.489,5998.78,94.10,94.50,100.00,5.358sa,31/05/10,30/11/11i,100,5.9
67.50,18.20,67.50,63.00,PXUPA,PaperlinX Sps Tr pref,67.50,121.722,7989.32,65.60,67.50,100.00,6.810sa,30/06/10,30/06/12i,100,22.7
188.00,125.00,172.45,170.70,PCAPA,Preferred Capital perls iii,171.90,11.368,1950.07,170.90,171.95,200.00,3.626q,6/04/10,6/04/16i,200,4.3
99.00,79.00,98.00,97.00,RHCPA,Ramsay Health Care cares,98.00,8.503,829.021,97.70,98.00,100.00,5.019sa,20/04/10,20/10/10i,100,10.3
97.50,77.00,96.499,95.10,SEVPC,Seven Network    pref,96.20,12.943,1239.79,95.10,96.20,100.00,4.844sa,31/05/10,31/05/10i,100,24.4
100.30,90.00,100.00,98.00,SUNPA,Suncorp-Metway 5.068%prf,98.00,1.381,135.817,98.00,98.75,100.00,5.068sa,14/03/10,14/09/11h,100,11.0
99.00,65.00,95.00,94.251,SUNPB,  pref,94.949,34.505,3270.72,94.70,94.95,100.00,5.149q,15/03/10,14/06/13m,100,4.3
99.85,64.00,99.749,99.30,TTXPA,Taps Tr taps,99.32,1.492,148.278,99.32,99.60,100.00,6.11q,21/04/10,30/06/10h,100,6.6
72.50,32.40,70.00,68.00,TPAPA,Transpacific Sps stepup pf,70.00,11.007,756.563,69.35,70.00,100.00,5.096sa,15/04/10,1/10/11i,100,32.4
103.50,90.30,100.00,98.701,WBCPA,Westpac Banking pref,98.999,32.604,3243.88,98.70,99.00,100.00,4.557q,31/03/10,26/09/13i,100,3.1
108.50,100.00,106.95,105.20,WBCPB,  pref ii,105.61,16.948,1798.85,105.61,105.85,100.00,5.537q,31/03/10,30/09/14i,100,2.7
94.40,60.50,87.95,87.00,WCTPA,Westpac Tps Tr pref,87.20,7.726,674.167,87.00,87.40,100.00,3.577q,31/03/10,30/06/16i,100,3.9
84.499,50.00,69.50,68.00,WFLPA,Willmott Forests pref,69.50,1.91,130.896,70.00,71.00,100.00,7.0sa,31/03/10,30/09/14h,65.2,15.2
