Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4479.0 at 16:37 28/5/2010  Report at 19:07 Friday 28/5/2010. Processed 15:12 Sunday 30/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,-,-,-,-,3790.00,n/a,1/07/10,1/10/14m,-,n/a
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,4020.00,n/a,1/07/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,101.00,100.00,LEPHC,ALE Prop Grp frn3mth14,101.00,2.184,219.037,99.00,102.80,100.00,8.64,-,20/8/2014,-,-
34.15,5.25,34.00,26.00,AFPHA,Alpha Financial Prod ser1frn12,30.00,3.013,92.765,28.00,50.00,100.00,7.14sa,20/09/10,20/03/12m,100,85.9
114.00,105.51,109.80,107.00,AQNHA,AMP Grp Finance frn apr19,107.00,6.074,660.348,107.00,107.50,100.00,9.600q,17/08/10,15/05/14i,100,2.8
72.00,57.00,64.10,63.00,BENHB,Bendigo & Adelaide cap. note,63.00,0.422,26.901,63.00,64.50,100.00,.00q,30/08/10,undated,100,4.8
80.00,24.01,71.00,66.50,GINHA,Generator Income gennote2,71.00,4.465,314.17,67.50,73.00,100.00,6.468q,8/07/10,8/10/11m,100,30.9
99.00,92.75,99.00,98.601,HLCHA,Halcyon Sec hlcnte10,98.75,1.63,161.031,98.70,99.00,100.00,8.03q,3/08/10,3/08/10m,100,15.0
83.00,62.50,72.00,70.00,MBLHB,Macq Bank Ltd inc sec,71.01,9.435,668.303,71.01,72.00,100.00,6.24q,15/07/10,undated,100,5.0
0.231,0.07,0.17,0.15,MFNHA,Macq Fortress frn aug35,0.17,95.26,14.624,0.16,0.17,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,69.95,74.699,73.20,NABHA,National Aust Bank natincsec,73.994,74.914,5514.77,73.75,73.995,100.00,6.10q,16/08/10,undated,100,3.8
97.00,47.00,93.50,92.10,NXBHC,Nexus Bonds Ltd nexus3,93.50,2.21,205.011,93.50,94.95,100.00,7.18q,14/06/10,14/12/10m,100,19.5
62.50,45.50,62.50,60.55,NXBHD,  nexus4,62.50,0.375,23.097,61.80,63.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,71.70,91.55,90.75,SAKHA,Sthn Cross Air skies,91.25,7.442,679.285,91.25,91.50,100.00,6.218q,27/07/10,1/01/12i,100,8.8
72.00,53.00,65.60,62.80,SUNHB,Suncorp-Metway cap. note,63.01,2.205,143.296,63.31,64.90,100.00,5.56q,15/08/10,undated,100,4.7
107.95,102.20,103.95,102.67,TAHHA,Tabcorp Hldgs Ltd bondmay14,103.90,7.28,752.487,103.75,103.90,100.00,8.477q,17/08/10,1/05/14i,100,3.2
98.80,92.00,98.15,97.05,WOWHB,Woolworths Ltd perp.frn,97.55,10.615,1034.56,97.55,98.00,100.00,5.530q,15/06/10,15/09/11i,100,4.1
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.95,0.90,AGIG,Ainsworth Game Tech 10% cn11,0.95,12,11.2,0.865,0.95,1.30,8.0sa,30/06/10,31/12/11m,1.3,34.4
2.07,1.50,2.05,2.05,AZZG,Antares Energy 10% cn13,2.05,-,-,2.01,2.05,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.975,0.49,0.96,0.95,AXOG,Aurox Res 7%cnjun10,0.96,201.809,193.026,0.955,0.96,0.95,7.0sa,30/06/10,30/06/10m,0.95,n/a
0.58,0.36,0.46,0.38,BECG,Becton Prop Grp 9.5% cn10,0.45,105.177,42.327,0.42,0.45,0.65,9.5sa,30/06/10,30/06/10m,0.65,n/a
0.23,0.12,0.12,0.12,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,0.16,0.16,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,-,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.92,0.92,CCYG,China Century Capitl 12%  cn10,0.92,-,-,-,0.91,1.00,12.0q,30/09/10,30/09/10m,1,48.1
1.048,0.83,1.03,1.03,DRAG,Dragon Min Ltd 10% cn11,1.03,-,-,0.99,1.048,1.05,10.0q,30/06/10,10/02/11m,1.05,15.6
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,0.36,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.26,2.26,HSKG,Heemskirk Cons 8% cn11,2.26,2.5,5.65,2.26,2.45,3.00,12.0q,30/09/10,29/04/11m,3,46.2
103.00,68.85,101.90,99.25,IANG,IAG Finance (Nz) exch.note,101.70,19.075,1911.52,101.70,102.00,100.00,5.901q,15/06/10,15/12/19h,100,4.0
0.14,0.067,0.14,0.14,MSTG,Metal Storm Ltd 10% cn11,0.14,-,-,0.094,0.12,0.14,12.0q,22/06/10,1/09/11m,0.14,8.6
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.016,0.145,0.135,-,-,9/01/2011,-,-
95.50,71.60,75.00,72.05,NFNG,Nufarm Finance (Nz) exc.nov11,74.40,8.828,653.915,74.75,75.50,100.00,6.710sa,15/10/10,24/11/11i,100,25.4
0.12,0.04,0.10,0.10,RSNG,Renison Cons 12% cn12,0.10,-,-,0.03,0.10,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,1.07,1.01,RSGG,Resolute Min 12% cn12,1.07,45,47.55,1.07,1.12,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,89.10,99.45,98.421,SKAG,Skycity Invest aces,99.45,0.131,13.003,99.26,99.79,100.00,4.676q,15/06/10,15/12/10h,100,6.3
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.30,-,0.55,12.0q,23/07/10,30/6/11m,0.55,35.9
0.27,0.05,0.27,0.27,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.27,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,101.10,99.70,ANZPA,ANZ Banking Grp pref,99.901,129.949,13007.4,99.90,100.69,100.00,5.271q,15/06/10,15/12/16i,100,3.1
103.00,95.50,99.48,96.75,ANZPB,  pref,98.95,31.679,3109.84,98.52,98.95,100.00,4.851q,15/06/10,15/06/14i,100,2.7
90.50,49.40,85.50,83.00,AAZPB,Australand Assets assets,84.00,19.436,1639.53,84.00,85.00,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.20,100.00,99.12,BOQPA,Bank of Qld reset prf,99.31,0.237,23.54,99.40,100.65,100.00,5.124sa,15/10/10,15/10/10h,100,12.0
93.50,81.50,90.50,81.50,BOQPC,  pref,87.00,6.81,594.756,86.50,87.50,100.00,4.767sa,15/10/10,17/12/12i,100,7.9
102.60,94.20,100.00,97.50,BENPA,Bendigo & Adelaide pref,97.50,2.522,248.964,97.50,99.00,100.00,6.16sa,1/11/10,1/11/12h,100,10.4
90.00,65.50,86.00,81.01,BENPB,  pref,82.00,0.987,81.514,82.00,83.30,100.00,4.151q,15/06/10,15/06/15h,100,5.0
92.50,68.00,85.00,82.75,BENPC,  pref,84.05,4.482,374.412,83.50,84.05,100.00,4.401q,10/07/10,10/10/14i,100,6.8
1.90,1.25,1.72,1.70,CAMPA,Clime Capital 7.5% pref,1.70,7,11.9,1.69,1.72,2.40,5.250q,6/07/10,30/04/17i,2.4,7.7
0.59,0.26,0.40,0.386,CMIPC,CMI Ltd pref.cl.a,0.395,66.807,26.192,0.396,0.40,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,205.00,203.11,CBAPA,C'wlth Bank  of Aust  perls v,204.00,37.295,7601.88,204.00,205.00,200.00,5.621q,1/08/10,31/10/14i,200,3.1
196.60,181.80,191.95,189.60,CBAPB,  perls iv,191.10,12.62,2407.67,191.00,191.10,200.00,3.976q,31/07/10,31/10/12i,200,3.4
86.00,64.01,84.70,82.60,DXRPA,Dexus Rents Tr rents,83.00,2.113,175.886,83.00,84.10,100.00,5.718q,17/07/10,1/07/12i,100,11.7
65.003,22.50,58.989,55.50,ELDPA,Elders Ltd hybrids,55.90,10.985,622.449,56.00,57.75,100.00,4.708q,30/06/10,30/06/11i,100,65.2
93.70,58.05,90.10,88.50,FXJPB,Fairfax Media Ltd pref,90.10,86.116,7665.57,90.10,90.50,100.00,5.930sa,31/10/10,30/04/11i,100,14.1
75.00,24.00,69.99,66.00,GMPPA,Goodman Plus Tr stepup pf,69.99,8.995,611,69.50,69.99,100.00,6.173q,21/06/10,21/03/13i,100,17.2
81.00,50.55,60.00,50.55,GNSPA,Gunns Ltd forests,60.00,41.755,2301.91,59.00,60.00,100.00,6.719q,14/07/10,undated,100,n/a
102.54,94.50,99.50,96.82,IAGPA,Insurance Aust Grp 5.63%pref,97.10,10.91,1061.97,97.10,98.90,100.00,5.63sa,15/06/10,15/06/12h,100,9.5
111.00,99.70,109.35,107.06,MQCPA,Macq Cps Tr pref,109.35,16.949,1829.52,108.50,109.35,100.00,11.10sa,30/06/10,30/06/13h,100,9.3
0.07,0.025,0.068,0.068,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,0.068,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,37.65,80.00,75.10,MXUPA,Multiplex Sites sites,77.00,47.642,3704.96,75.35,78.00,100.00,8.318q,18/07/10,undated,100,7.1
96.45,77.50,92.50,89.05,ORIPB,Orica Ltd pref,92.20,17.757,1623.4,91.65,92.20,100.00,5.358sa,31/05/10,30/11/11i,100,9.4
74.50,18.20,71.95,69.00,PXUPA,PaperlinX Sps Tr pref,70.00,20.409,1438.78,70.00,70.99,100.00,6.810sa,30/06/10,30/06/12i,100,24.6
188.00,160.00,171.48,165.01,PCAPA,Preferred Capital perls iii,165.20,14.338,2417.88,165.20,167.00,200.00,3.863q,6/07/10,6/04/16i,200,5.3
99.00,89.90,95.99,95.00,RHCPA,Ramsay Health Care cares,95.35,19.197,1826.97,95.02,95.45,100.00,5.294sa,20/10/10,20/10/10i,100,18.1
88.99,76.25,82.50,76.25,SVWPA,Seven Grp Hldgs pref,80.00,44.115,3508.68,80.00,80.20,100.00,6.419sa,31/05/10,31/05/10i,100,8.6
100.30,94.15,99.10,97.25,SUNPA,Suncorp-Metway 5.068%prf,99.10,1.555,151.947,98.60,99.10,100.00,5.068sa,14/09/10,14/09/11h,100,9.3
99.75,82.49,97.00,93.00,SUNPB,  pref,95.00,28.026,2654.05,94.50,95.00,100.00,5.341q,15/06/10,14/06/13m,100,4.2
101.00,88.50,100.90,100.501,TTXPA,Taps Tr taps,100.60,4.377,440.425,100.601,101.00,100.00,6.42q,30/06/10,30/06/10h,100,n/a
77.00,32.40,68.20,65.36,TPAPA,Transpacific Sps stepup pf,67.50,22.928,1533.72,67.20,69.00,100.00,5.784sa,15/10/10,1/10/11i,100,39.4
103.50,97.00,102.32,100.00,WBCPA,Westpac Banking pref,100.999,32.678,3286.84,100.06,101.00,100.00,4.773q,30/06/10,26/09/13i,100,2.5
108.50,102.50,106.25,103.50,WBCPB,  pref ii,105.00,15.274,1603.73,104.51,105.00,100.00,5.753q,30/06/10,30/09/14i,100,2.9
94.40,77.05,85.25,81.90,WCTPA,Westpac Tps Tr pref,82.00,15.055,1245.46,82.00,82.30,100.00,3.793q,30/06/10,30/06/16i,100,5.3
78.10,55.101,56.25,55.22,WFLPA,Willmott Forests pref,56.25,0.96,53.9,55.401,56.50,100.00,7.0sa,30/09/10,30/09/14h,49.82,16.9
