ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4803.3 at 14:41 24/12/2009  Report at 15:42 Thursday 24/12/2009. Processed 16:18 Thursday 24/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ADU,521.692,67.917,24.363,0.128,-,-,-10.25,-,-,-,-,,Adamus Res,,0.45,1,0.44,0.45,0.45,0.425,-0.54,0.53,0.16
ADD,183.268,51.851,45.986,0.008,0.03,1.5,-0.3,-,-,-,-,,Adavale Resource,,0.046,,0.04,0.045,0.046,0.046,-2.81,0.065,0.014
ADE,510.148,53.118,45.965,0.023,-,-,1.39,9.0,-,-,-,,Adelaide Energy,,0.125,,0.12,0.125,0.125,0.115,-2.81,0.16,0.037
ADN,3833.78,127.821,43.698,0.028,-,-,4.86,5.1,-,-,-,,Adelaide Res,,0.25,-6.5,0.25,0.26,0.33,0.245,-23.45,0.395,0.046
ADI,875.686,77.077,32.779,0.023,-,-,-5.87,-,-,-,-,,Adelphi Energy,,0.155,3.5,0.15,0.155,0.155,0.13,26.35,0.185,0.045
ABY,684.733,377.168,373.292,0.385,1.42,0.9,-17.34,-,-,-,-,,Aditya Birla,,1.23,0.5,1.22,1.23,1.255,1.185,-2.40,1.65,0.096
ADY,9947.18,6850.89,4149.63,0.031,-,-,-2.73,-,-,-,-,,Admiralty Res,,0.015,,0.015,0.016,0.016,0.015,-2.81,0.054,0.009
AVD,61.342,21.779,8.701,0.011,0.04,1.8,-1.06,-,-,-,-,,Advance Energy,,0.072,0.4,0.05,0.07,0.072,0.07,3.07,0.125,0.029
AED,602.202,126.797,265.018,0.097,-,-,-66.9,-,-,-,-,,AED Oil Ltd,,0.585,-1,0.58,0.595,0.605,0.575,-4.49,1.305,0.50
AFR,746.235,130.624,28.261,0.037,-,-,-1.5,-,-,-,-,,African Energy Res cdi,,0.13,1,0.13,0.135,0.135,0.115,5.52,0.24,0.011
ALG,15,0.853,0.619,0.004,-,-,-1.12,-,-,-,-,,Alamar Res Ltd,,0.19,,0.18,0.24,0.19,0.19,-2.81,0.23,0.14
AUQ,84.651,22.507,17.061,0.015,-,-,-11.01,-,-,-,-,,Alara Res Ltd,,0.185,-0.5,0.185,0.19,0.19,0.185,-5.44,0.25,0.032
ALY,1249.52,183.619,11.08,0.043,-,-,-3.27,-,-,-,-,,Alchemy Resource,,0.65,-8,0.64,0.66,0.775,0.65,-13.77,1.27,0.04
ALYO,109,28.085,1.57,0.009,-,-,-,-,-,-,-,,  opt aug10,,0.40,-8,0.37,0.45,0.50,0.40,-19.48,0.96,0.001
AYN,5136.65,278.35,115.334,0.025,-,-,-8.29,-,-,-,-,,Alcyone Res Ltd,,0.041,,0.04,0.042,0.041,0.04,-2.81,0.06,0.04
AYNOB,-,-,0.294,-,-,-,-,-,-,-,-,,  opt sep11,,-,,0.002,-,0.021,0.021,-2.81,0.021,0.021
ALK,586.389,73.888,76.209,0.082,-,-,-0.25,-,-,-,-,,Alkane Res Ltd,,0.33,-2,0.33,0.335,0.35,0.33,-8.53,0.49,0.125
AGS,1080.91,195.378,107.259,0.212,-,-,-8.3,-,-,-,-,,Alliance Res,,0.62,-2,0.595,0.62,0.66,0.59,-5.94,0.98,0.363
ALD,5265.15,100.061,86.537,0.347,0.29,1.2,-1.92,-,-,-,-,,Allied Gold Ltd,,0.335,0.5,0.325,0.335,0.35,0.32,-1.30,0.57,0.29
AYR,25,19.49,12.031,0.002,-,-,-0.82,-,-,-,-,,Alloy Res,,0.027,-0.3,0.027,0.032,0.03,0.027,-12.81,0.045,0.011
AJM,136.884,32.534,28.366,0.044,-,-,-4.6,-,-,-,-,,Altura Min Ltd,,0.225,0.5,0.225,0.245,0.23,0.22,-0.54,0.37,0.065
AJMO,18.4,3.038,7.44,-,-,-,-,-,-,-,-,,  opt may10,,0.04,-2.5,0.018,0.06,0.065,0.04,-41.27,0.08,0.01
AWC,40654.5,3894.53,1979.36,4.38,1.30,1.4,9.42,19.1,12,0.79,6.69,,Alumina Ltd,,1.795,9.5,1.79,1.795,1.795,1.71,2.78,2.00,0.683
AMU,1240.44,122.188,47.978,0.078,0.48,0.5,3.5,7.3,-,-,-,,Amadeus Energy,,0.255,0.5,0.255,0.26,0.26,0.25,-0.81,0.43,0.205
AXZ,5,4.437,4.674,0.009,-,-,-5.32,-,-,-,-,,Amex Res,,0.20,3,0.17,0.20,0.20,0.17,14.83,0.25,0.08
AMX,1050.16,69.602,21.818,0.087,-,-,-6.37,-,-,-,-,,Ampella Min,,0.59,4,0.59,0.60,0.60,0.535,4.46,0.69,0.068
AMXO,38,3.432,-,0.006,-,-,-,-,-,-,-,,  opt jul10,,0.39,-1,0.40,0.455,0.41,0.39,-5.31,0.50,0.03
AHR,180,6.453,2.246,0.004,-,-,-1.57,-,-,-,-,,Anchor Res,,0.14,-2.5,0.15,0.17,0.165,0.14,-17.96,0.193,0.032
AHRN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AHRO,-,1.581,0.66,-,-,-,-,-,-,-,-,,  opt mar10,,0.002,,0.006,-,0.002,0.002,-2.81,0.03,0.001
AND,1455.94,145.659,73.58,1.193,-,-,-1.8,-,-,-,-,,Andean Res Ltd,,2.55,-1,2.50,2.56,2.56,2.30,-3.20,2.72,0.78
ATM,-,0.014,0.023,2.022,-,-,0.36,294.4,2.94,0.12,2.77,,Aneka Tambang cdi 1:5,,1.06,,1.11,-,1.06,1.06,-2.81,2.50,0.97
AAR,148.3,197.033,348.736,0.015,-,-,-0.16,-,-,-,-,,Anglo Aust,,0.029,-0.2,0.029,0.03,0.029,0.029,-9.26,0.044,0.02
AGP,0.743,0.003,0.006,0.294,-,-,45.18,6.1,15.87,2.85,5.77,,Anglo Pacific Grp,,2.75,16.9,2.75,-,2.75,2.581,3.72,3.50,2.581
AGG,6.295,6.571,5.837,0.812,-,-,-71.44,-,3.33,-,0.37,,Anglogold Ashanti cdi 5:1,,9.10,10,9.00,10.00,9.40,8.62,-1.70,11.50,6.80
AZZ,5477.48,161.828,122.527,0.14,-,-,0.26,219.2,-,-,-,,Antares Energy,,0.57,14,0.565,0.57,0.57,0.44,29.75,0.57,0.035
AVM,78.732,11.737,2.244,0.032,-,-,-370.7,-,-,-,-,,Anvil Min cdi,,3.42,12,3.43,3.47,3.48,3.25,0.82,3.62,0.97
AAL,-,3.77,4.215,0.005,-,-,-0.75,-,-,-,-,,Apac Coal,,0.045,,0.035,0.059,0.045,0.045,-2.81,0.115,0.03
AXM,68325.8,1993.06,234.143,0.116,-,-,-31.41,-,-,-,-,,Apex Min NL,,0.035,0.3,0.034,0.035,0.036,0.029,6.56,0.414,0.029
AXMO,6314.72,353.406,-,0.007,-,-,-,-,-,-,-,,  opt nov12,,0.011,,0.011,0.012,0.012,0.011,-2.81,0.025,0.01
AZO,1243.45,9.068,-,0.038,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.46,3,0.46,0.47,0.48,0.415,4.16,0.50,0.35
AON,250,22.081,21.876,0.023,-,-,-8.92,-,-,-,-,,Apollo Min Ltd,,0.215,-1.5,0.22,0.23,0.245,0.215,-9.33,0.40,0.125
AQP,3338.77,306.811,151.463,3.237,-,-,-16.39,-,12.08,-,1.73,,Aquarius Platinum,,7.00,54,6.90,7.00,7.05,6.56,5.55,7.05,3.002
AQA,2717.86,143.734,74.207,3.297,-,-,-10.5,-,-,-,-,,Aquila Res,,10.23,134,10.20,10.24,10.30,9.05,12.26,10.455,1.727
AQABN,-,-,-,-,-,-,-,-,-,-,-,,  bns def,,-,,-,-,-,-,-,-,-
ARU,416.468,152.821,79.686,0.187,-,-,-7.7,-,-,-,-,,Arafura Resource,,0.72,2,0.72,0.73,0.745,0.705,0.04,1.285,0.245
AAG,20,5.983,5.51,0.016,-,-,-3.81,-,-,-,-,,Aragon Res,,0.20,,0.16,0.20,0.20,0.20,-2.81,0.27,0.055
AAGO,-,1.984,2.036,-,-,-,-,-,-,-,-,,  opt sep10,,0.03,,0.03,-,0.03,0.03,-2.81,0.05,0.002
ARX,639.338,68.462,596.428,0.012,-,-,16.13,0.2,-,-,-,,ARC Explore Ltd,,0.035,0.1,0.035,0.036,0.036,0.033,0.13,0.044,0.007
ARXO,-,6.46,16.962,-,-,-,-,-,-,-,-,,  opt jun12,,0.005,,0.003,0.005,0.005,0.005,-2.81,0.01,0.001
ARXOA,666.034,7.265,-,0.001,-,-,-,-,-,-,-,,  opt jan11,,0.014,0.1,0.014,0.015,0.014,0.013,4.88,0.016,0.01
AXE,62.5,7.423,13.393,0.009,-,-,-1.8,-,-,-,-,,Archer Explore,,0.14,-0.5,0.14,0.15,0.145,0.14,-6.26,0.17,0.05
AXEO,340.086,2.466,1.864,-,-,-,-,-,-,-,-,,  opt feb10,,0.003,,0.002,0.005,0.003,0.002,-2.81,0.025,0.002
ARD,95.523,11.656,18.124,0.005,-,-,-3.8,-,-,-,-,,Argent Min,,0.13,-1,0.13,0.15,0.15,0.13,-9.96,0.20,0.04
ARDO,270,8.668,5.859,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.035,-0.5,0.035,0.04,0.04,0.03,-15.31,0.06,0.01
AXT,87.988,15.166,17.557,0.004,-,-,-0.42,-,-,-,-,,Argo Explore,,0.05,-1,0.05,0.07,0.057,0.046,-19.48,0.08,0.027
ARE,318.468,76.428,64.641,0.012,-,-,-0.79,-,-,-,-,,Argonaut Res,,0.07,-0.3,0.07,0.073,0.073,0.07,-6.92,0.105,0.042
AGY,-,8.518,8.683,0.005,-,-,-1.41,-,-,-,-,,Argosy Min cdi,,0.05,,0.05,0.06,0.05,0.05,-2.81,0.13,0.025
AOE,5478.83,940.699,949.118,2.93,0.82,4.9,52,7.7,-,-,-,,Arrow Energy,,4.00,5,3.99,4.00,4.04,3.94,-1.55,4.73,2.05
ARV,559.189,71.196,10.649,0.012,-,-,-8.47,-,-,-,-,,Artemis Res,,0.07,-0.1,0.07,0.071,0.074,0.07,-4.22,0.199,0.026
ARVOB,212.437,3.911,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.033,-0.3,0.033,0.039,0.036,0.033,-11.15,0.04,0.019
ATN,710,618.245,56.685,0.01,-,-,-0.78,-,-,-,-,,Ashburton Min,,0.022,,0.022,0.023,0.022,0.02,-2.81,0.099,0.004
ATNN,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
ATNOA,4310,98.642,25.362,-,-,-,-,-,-,-,-,,  opt feb10,,0.001,,0.001,0.002,0.001,0.001,-2.81,0.025,0.001
ARO,1962.5,627.531,217.078,0.009,-,-,-0.24,-,-,-,-,,Astro Res NL,,0.009,-0.1,0.009,0.01,0.01,0.009,-12.81,0.016,0.002
AROOB,-,55.321,144.96,-,-,-,-,-,-,-,-,,  opt nov12,,0.003,,0.002,0.003,0.003,0.003,-2.81,0.004,0.001
AHN,120,6.85,2.85,0.003,-,-,-4.08,-,-,-,-,,Athena Res,,0.055,0.5,0.055,0.067,0.055,0.05,7.19,0.08,0.017
ATV,1421.47,194.232,23.656,0.022,-,-,-0.74,-,-,-,-,,Atlantic Gold NL,,0.056,-0.6,0.056,0.059,0.062,0.055,-12.49,0.10,0.04
ATVCD,-,0.085,0.021,-,-,-,-,-,-,-,-,,  ctg,,0.03,,-,0.03,0.03,0.03,-2.81,0.03,0.011
ATVOA,40,18.154,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.025,-0.4,0.022,0.03,0.029,0.025,-16.61,0.045,0.016
AGO,4250.47,537.978,377.85,0.836,-,-,-21.3,-,-,-,-,,Atlas Iron Ltd,,1.87,7,1.855,1.87,1.87,1.785,1.08,2.10,0.77
AXY,7492.87,129.841,18.274,0.02,-,-,-3.02,-,-,-,-,,Atom Energy Ltd,,0.095,1,0.094,0.097,0.095,0.085,8.95,0.125,0.017
AXYO,165.77,8.273,19.661,-,-,-,-,-,-,-,-,,  opt oct10,,0.007,,0.007,0.01,0.009,0.007,-2.81,0.01,0.001
ATQ,379.623,28.441,20.203,0.011,-,-,-4.7,-,-,-,-,,Atomic Res,,0.11,0.5,0.11,0.115,0.13,0.10,1.95,0.17,0.068
ATQO,125,2.15,2.158,-,-,-,-,-,-,-,-,,  opt aug11,,0.023,-1.2,0.023,0.049,0.035,0.023,-37.10,0.035,0.001
ACZ,-,1.804,5.261,0.005,-,-,-0.71,-,-,-,-,,Atticus Resource,,0.17,,0.17,0.20,0.17,0.17,-2.81,0.26,0.125
ACZO,-,1.226,4.444,0.001,-,-,-,-,-,-,-,,  opt sep12,,0.043,,0.043,0.12,0.043,0.043,-2.81,0.09,0.02
ADX,1934.53,193.927,113.262,0.028,-,-,-1.6,-,-,-,-,,Audax Res,,0.096,-0.3,0.094,0.096,0.105,0.093,-5.84,0.175,0.017
AUK,30,26.328,11.164,0.01,-,-,-1.34,-,-,-,-,,Augur Res Ltd,,0.09,0.5,0.09,0.094,0.09,0.085,3.07,0.09,0.007
AUKO,-,0.309,0.463,-,-,-,-,-,-,-,-,,  opt jun10,,0.012,,-,0.011,0.012,0.012,-2.81,0.012,0.009
AUJ,290,8.455,11.697,0.005,-,-,0.26,57.7,-,-,-,,Augustus Min,,0.15,-3,0.15,0.20,0.18,0.15,-19.48,0.22,0.10
AEE,578.25,29.983,9.636,0.012,-,-,-4.46,-,-,-,-,,Aura Energy,,0.14,0.5,0.135,0.145,0.14,0.13,0.89,0.26,0.08
AGU,65,87.935,8.217,0.009,-,-,-4.41,-,-,-,-,,Aurium Res,,0.031,-0.1,0.027,0.031,0.031,0.03,-5.94,0.075,0.011
AGUO,-,21.792,4.986,-,-,-,-,-,-,-,-,,  opt may10,,0.001,,0.001,0.002,0.001,0.001,-2.81,0.024,0.001
AGUOA,-,-,-,-,-,-,-,-,-,-,-,,  opt sep12,,-,,0.006,-,-,-,-,-,-
ARM,1257.11,50.564,9.452,0.057,-,-,-5,-,-,-,-,,Aurora Min Ltd,,0.71,-7.5,0.70,0.71,0.79,0.685,-12.37,0.79,0.07
AUT,437.953,21.428,44.437,0.049,-,-,-8.9,-,-,-,-,,Aurora Oil & Gas,,0.24,-2,0.24,0.25,0.26,0.235,-10.50,0.305,0.10
AXO,700.15,60.37,86.241,0.051,-,-,-19.38,-,-,-,-,,Aurox Res,,0.265,1.5,0.26,0.265,0.275,0.255,3.19,0.49,0.09
AUC,911.871,3.193,-,0.011,-,-,-,-,-,-,-,,Ausgold Ltd,,0.205,-3,0.205,0.21,0.24,0.20,-15.58,0.25,0.20
AOA,43,2.67,-,0.008,-,-,-,-,-,-,-,,Ausmon Resources,,0.29,0.5,0.275,0.285,0.29,0.28,-1.06,0.34,0.18
AOAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun14,,-,,0.002,-,-,-,-,-,-
AQD,38.147,44.273,52.327,0.031,-,-,-1.92,-,-,-,-,,Ausquest Ltd,,0.135,-0.5,0.135,0.14,0.145,0.135,-6.38,0.195,0.08
AQR,128.158,16.794,18.612,0.01,-,-,-0.9,-,-,-,-,,Aussie Q Res,,0.085,0.9,0.085,0.09,0.09,0.076,9.03,0.10,0.03
ABZ,-,-,-,0.006,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.31,,0.31,0.32,-,-,-,-,-
AGV,-,4.99,4.987,0.002,-,-,-2.4,-,-,-,-,,Aust Gold Invest,,0.045,,0.02,0.035,0.05,0.05,-2.81,0.115,0.03
AUZ,98949.1,2552.69,449.809,0.006,-,-,-0.75,-,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,-2.81,0.02,0.001
AUZO,1600,39.885,-,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,-2.81,0.001,0.001
AOC,-,9.14,10.285,0.005,-,-,-4.1,-,-,-,-,,Aust Oil Co,,0.095,,0.082,0.095,0.095,0.095,-2.81,0.135,0.036
AOM,8996,58.669,102.186,0.009,-,-,-0.16,-,-,-,-,,Aust Oriental,,0.004,-0.2,0.004,0.005,0.005,0.004,-36.15,0.009,0.003
ARW,2242.35,811.378,252.874,0.009,0.01,1.5,-2.65,-,-,-,-,,Aust Renewable,,0.015,-0.2,0.015,0.017,0.017,0.015,-14.58,0.033,0.004
AOK,1359.78,81.727,61.849,0.022,-,-,-4.22,-,-,-,-,,Austex Oil Ltd,,0.165,-1,0.165,0.17,0.18,0.15,-8.53,0.20,0.05
AKK,5511.56,126.586,144.414,0.008,-,-,-3.44,-,-,-,-,,Austin Explore,,0.05,-0.7,0.049,0.05,0.054,0.047,-15.09,0.096,0.02
AKKO,1767.75,2.715,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.017,-0.6,0.017,0.018,0.022,0.015,-28.90,0.024,0.015
APG,806.188,211.499,199.523,0.038,-,-,-0.28,-,-,-,-,,Austpac Res NL,,0.048,0.2,0.047,0.049,0.05,0.046,1.54,0.059,0.028
AAF,3193,828.178,390.634,0.007,-,-,-0.6,-,-,-,-,,Austral Africa Res,,0.004,,0.004,0.005,0.005,0.004,-2.81,0.007,0.001
AGD,0.5,3.144,0.962,0.02,-,-,-2.53,-,-,-,-,,Austral Gold,,0.12,-1,0.085,0.18,0.12,0.12,-10.50,0.23,0.065
AZX,-,2.035,2.948,0.006,-,-,-15.3,-,-,-,-,,Auzex Res,,0.155,,0.15,0.20,0.155,0.155,-2.81,0.26,0.11
AZXO,-,0.677,0.827,-,-,-,-,-,-,-,-,,  opt sep10,,0.015,,0.001,0.063,0.015,0.015,-2.81,0.07,0.006
AVI,332.738,34.55,13.737,0.027,-,-,-5.87,-,-,-,-,,Avalon Min,,0.23,0.3,0.23,0.24,0.25,0.21,-1.71,0.297,0.054
AVB,5340.75,681.327,3.748,0.008,-,-,-1.45,-,-,-,-,,Avanco Res Ltd,,0.028,0.5,0.027,0.028,0.029,0.025,18.93,0.045,0.006
AVBO,-,6.026,1.956,-,-,-,-,-,-,-,-,,  opt jun10,,0.001,,0.001,0.004,0.001,0.001,-2.81,0.15,0.001
AVBOB,5335.81,145.378,-,0.003,-,-,-,-,-,-,-,,  opt apr12,,0.017,0.3,0.015,0.018,0.017,0.014,18.62,0.027,0.004
AVA,-,93.25,59.332,0.008,-,-,-2.78,-,-,-,-,,Aviva Corp,,0.064,,0.062,0.064,0.064,0.064,-2.81,0.215,0.061
AVO,2665.77,296.033,176.723,0.504,0.61,3.0,-6.97,-,-,-,-,,Avoca Res,,1.845,12.5,1.84,1.845,1.845,1.71,4.46,2.26,1.415
AVZ,50,21.061,5.128,0.006,-,-,-5.2,-,-,-,-,,Avonlea Min,,0.11,-1,0.095,0.12,0.12,0.11,-11.15,0.17,0.03
AWE,5327.84,661.721,667.581,1.425,1.80,1.5,17.36,15.7,-,-,-,,AWE Ltd,,2.73,-2,2.71,2.73,2.75,2.63,-3.54,3.06,2.11
AXC,453.488,13.578,24.349,0.002,-,-,-1.4,-,-,-,-,,AXG Min Ltd,,0.022,-0.3,0.022,0.027,0.023,0.021,-14.81,0.04,0.015
AXCO,-,5.029,19.488,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,0.002,0.004,0.001,0.001,-2.81,0.006,0.001
AVQ,1182.14,7.354,21.7,0.003,-,-,-9.67,-,-,-,-,,Axiom Min Ltd cdi,,0.014,0.1,0.014,0.019,0.015,0.013,4.88,0.03,0.011
AZM,583.868,144.072,40.152,0.046,-,-,-2.8,-,-,-,-,,Azumah Res,,0.26,1,0.255,0.26,0.265,0.245,1.19,0.325,0.05
AZS,578.077,81.437,77.699,0.012,-,-,-1.9,-,-,-,-,,Azure Min,,0.054,0.9,0.052,0.053,0.054,0.041,17.19,0.113,0.036
BND,174.117,14.515,1.802,0.064,-,-,-0.22,-,-,-,-,,Bandanna Energy,,0.50,-1,0.50,0.52,0.51,0.50,-4.77,0.66,0.165
BMN,12003.4,252.749,181.856,0.136,-,-,-6.22,-,-,-,-,,Bannerman Res,,0.675,-2.5,0.66,0.675,0.72,0.635,-6.38,1.485,0.555
BKP,34588.2,1933.24,53.083,0.011,-,-,-0.15,-,-,-,-,,Baraka Pet,,0.006,,0.005,0.006,0.006,0.005,-2.81,0.03,0.003
BAR,341.349,105.007,82.599,0.029,-,-,-1.78,-,-,-,-,,Barra Res,,0.093,0.1,0.093,0.094,0.094,0.088,-1.73,0.22,0.041
BARO,-,10.47,8.467,-,-,-,-,-,-,-,-,,  opt dec10,,0.007,,0.007,0.01,0.007,0.007,-2.81,0.04,0.002
BSE,47.7,11.245,2.701,0.004,-,-,-3.53,-,-,-,-,,Base Iron Ltd,,0.12,,0.10,0.12,0.12,0.12,-2.81,0.13,0.045
BSM,1150.45,76.347,56.906,0.029,-,-,18.46,1.3,-,-,-,,Bass Metals Ltd,,0.24,,0.235,0.24,0.245,0.24,-2.81,0.349,0.089
BSMN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
BSMOA,27.25,0.78,0.348,-,-,-,-,-,-,-,-,,  opt apr10,,0.03,-0.6,0.02,0.03,0.036,0.03,-19.48,0.08,0.02
BAS,4865.45,147.302,68.431,0.011,-,-,-0.7,-,-,-,-,,Bass Strait Oil Co,,0.038,0.4,0.037,0.038,0.038,0.035,8.95,0.068,0.013
BSR,398.828,53.553,21.301,0.035,-,-,-0.9,-,-,-,-,,Bassari Res,,0.33,3,0.31,0.33,0.33,0.285,7.19,0.42,0.034
BTV,1274.54,36.334,76.838,0.017,-,-,4.8,2.6,-,-,-,,Batavia Min,,0.125,1.5,0.125,0.135,0.135,0.11,10.82,0.135,0.062
BTVO,1627.31,5.845,1.115,0.002,-,-,-,-,-,-,-,,  opt jun12,,0.04,0.5,0.04,0.045,0.045,0.035,11.47,0.05,0.008
BAU,937.759,126.983,39.683,0.182,-,-,-4.4,-,-,-,-,,Bauxite Resource,,0.85,-3,0.85,0.86,0.95,0.85,-6.22,1.345,0.17
BCI,639.163,61.28,23.37,0.094,-,-,-2.2,-,-,-,-,,BC Iron Ltd,,1.12,1,1.12,1.13,1.125,1.10,-1.91,1.476,0.19
BCD,480.862,111.183,90.273,0.047,0.09,1.3,2.29,5.0,-,-,-,,BCD Res NL,,0.115,-0.5,0.115,0.12,0.12,0.115,-6.98,0.21,0.105
BPT,8117.06,1652.03,1521.16,0.967,-,-,25.21,3.6,1.75,14.41,1.96,p,Beach Energy Ltd,,0.895,2,0.89,0.895,0.90,0.86,-0.53,0.956,0.678
BPTO,309.157,66.929,49.059,0.002,-,-,-,-,-,-,-,,  opt jun10,,0.015,-0.3,0.015,0.018,0.019,0.013,-19.48,0.052,0.012
BCN,19014.7,1998.97,14.576,0.015,-,-,-3.44,-,-,-,-,,Beacon Min,,0.021,,0.021,0.022,0.022,0.021,-2.81,0.034,0.003
BCNO,-,41.004,4.899,-,-,-,-,-,-,-,-,,  opt aug10,,0.002,,0.001,0.003,0.002,0.002,-2.81,0.015,0.001
BCNOA,5782.6,902.957,-,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.013,,0.012,0.014,0.013,0.013,-2.81,0.021,0.001
BDR,713.813,55.908,34.786,0.021,-,-,-4,-,-,-,-,,Beadell Resource,,0.225,0.5,0.225,0.24,0.24,0.21,-0.54,0.32,0.041
BDG,2681.02,310.858,251.927,0.127,0.15,1.7,1.7,14.7,0.5,3.40,2.00,,Bendigo Min Ltd,,0.25,1.5,0.245,0.25,0.255,0.23,3.57,0.32,0.135
BKY,313.068,94.724,61.287,0.147,-,-,-9.47,-,-,-,-,,Berkeley Res,,1.19,1.5,1.19,1.195,1.20,1.15,-1.54,1.50,0.20
BKYO,-,6.898,-,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,,0.55,0.65,0.55,0.55,-2.81,0.76,0.40
BHP,22711.4,3814.05,4048.79,142.533,8.84,4.8,130.15,32.6,113.63,1.15,2.68,f,BHP Billiton Ltd,,42.47,187,42.46,42.47,42.65,40.95,1.79,42.65,26.64
BFE,175.989,43.948,17.512,0.014,-,-,-3.48,-,-,-,-,,Black Fire Min,,0.125,-0.5,0.125,0.135,0.125,0.115,-6.66,0.20,0.025
BFEO,-,11.262,9.407,-,-,-,-,-,-,-,-,,  opt jun10,,0.015,,0.015,0.022,0.015,0.015,-2.81,0.038,0.002
