Challenger Div Pro,stapled units,CDI,F,-,2.15,2.05,-,4,-,2.0,2.0,25 Jun,29 Jun,30 Aug,0,,
Challenger Infra,stapled units,CIF,F,-,5.0,5.0,-,-,-,7.0,7.0,25 Jun,29 Jun,30 Aug,0,,
Charter Hall Grp,stapled us prohibit.,CHC,F,9.1,-,18.2,-,4,-,8.0,8.5,25 Jun,29 Jun,28 Aug,0,,
Charter Hall Ret REIT,units,CQR,F,13.1,-,26.1,-,4,-,12.0,12.8,25 Jun,29 Jun,21 Aug,0,,
Clime Capital,ordinary,CAM,Q1,1.0,-,1.0,100,3,-,3.0,1.0,3 Jul,9 Jul,30 Jul,0,,
Clime Capital,7.5% non-cum. pref,CAMPA,Q1,4.75,-,4.75,100,-,-,14.25,4.75,3 Jul,9 Jul,27 Jul,0,,
Collins Foods,ordinary,CKF,F,6.5,-,6.5,100,-,-,-,-,9 Jul,13 Jul,27 Jul,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q1,262.89,-,262.89,100,-,-,870.61,267.25,18 Jul,24 Jul,31 Jul,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,Q1,179.97,-,179.97,100,-,-,412.96,186.12,18 Jul,24 Jul,31 Jul,0,,
C'wlth Prop Office,ordinary units,CPA,F,-,3.2,2.89,-,-,-,2.75,2.75,25 Jun,29 Jun,28 Aug,0,,
Countplus,ordinary,CUP,Q1,3.0,-,3.0,100,-,-,5.0,3.0,23 Jul,27 Jul,15 Aug,0,,
Cromwell Property,stapled securities,CMW,F,1.75,-,7.0,-,3,-,5.25,1.75,25 Jun,29 Jun,16 Aug,0,,
CS GP100 Aust Tr,ordinary units,CSJ,F,-,0.5714,-,-,-,-,-,-,25 Jun,29 Jun,18 Jul,0,,
CS100 Emrg Mkt Infr,units fully paid,CSU,F,-,1.8414,-,-,-,-,-,-,25 Jun,29 Jun,18 Jul,0,,
CSR,ordinary,CSR,F,7.0,-,13.0,100,3,-,9.13,5.3,7 Jun,14 Jun,9 Jul,0,,
DEXUS Prop Grp,stapled units,DXS,F,2.68,-,5.35,-,4,-,2.59,2.59,25 Jun,29 Jun,31 Aug,0,,
Dragon Mountain Gold,ordinary,DMG,I,44.97,-,44.97,-,-,-,-,-,9 Jul,13 Jul,20 Jul,1,,
DUET Grp,stapled us prohibit.,DUE,F,8.0,-,16.0,-,3,-,10.0,10.0,25 Jun,29 Jun,14 Aug,0,,
Ethane Pipeline,stapled securities,EPX,F,4.15,-,16.15,-,-,-,11.7,3.96,25 Jun,29 Jun,13 Jul,0,,
Euroz,ordinary,EZL,F,6.5,-,8.0,100,-,-,3.0,15.0,16 Jul,20 Jul,27 Jul,1,,
Finbar Grp,ordinary,FRI,F,5.5,-,9.0,100,3,-,3.0,5.5,19 Jul,25 Jul,4 Sep,1,,
FKP Prop Grp,stapled securities,FKP,F,-,1.4,1.4,-,3,-,1.4,1.6,25 Jun,29 Jun,28 Sep,0,,
G8 Education,ordinary,GEM,F,1.5,-,5.0,100,3,-,3.0,1.0,25 Jun,29 Jun,9 Jul,0,,
Generation Healthcare,units,GHC,F,3.34,-,6.68,-,3,-,-,-,25 Jun,29 Jun,31 Aug,0,,
Goodman Grp,stapled us prohibit.,GMG,F,-,9.0,1.8,-,4,-,1.5,2.0,25 Jun,29 Jun,27 Aug,0,,
GrainCorp,a class ordinary,GNC,I,30.0,-,30.0,100,-,-,20.0,-,2 Jul,6 Jul,20 Jul,0,,
Greencap,ordinary,GCG,F,0.25,-,0.5,100,3,-,-,-,3 Aug,10 Aug,27 Aug,0,,
Growthpoint Prop,ord/unit stapled sec,GOZ,F,8.9,-,17.6,-,3,-,8.4,8.7,25 Jun,29 Jun,31 Aug,0,,
Growthpoint Prop,stapled new,GOZNA,F,7.6,-,7.6,-,3,-,4.5,-,25 Jun,29 Jun,31 Aug,0,,
Hastings Divers,stapled security,HDF,F,2.5,-,10.0,-,-,-,5.5,2.5,25 Jun,29 Jun,6 Aug,0,,
Hastings High Yld,ordinary units,HHY,F,3.75,-,15.0,-,4,-,7.4,3.7,25 Jun,29 Jun,24 Aug,0,,
HGL,ordinary,HNG,I,4.0,-,4.0,100,3,-,6.0,-,25 Jun,29 Jun,13 Jul,0,,
IMF (Aust),ordinary,IMF,F,10.0,-,10.0,100,-,-,10.0,5.0,23 Aug,29 Aug,13 Sep,0,,
Insurance Aust Grp,conv pref shs,IAGPC,I,282.01,-,282.01,100,-,-,-,-,18 Oct,24 Oct,1 Nov,0,,
Investa Office Fd,stapled securities,IOF,F,9.7,-,10.675,-,4,-,1.95,0.975,25 Jun,29 Jun,31 Aug,0,,
iShares China 25,cdi 1:1,IZZ,I,70.1735,-,70.1735,-,-,-,54.3223,-,21 Jun,25 Jun,12 Jul,0,,
iShares Glb Cons,cdi 1:1,IXI,I,79.824,-,79.824,-,-,-,69.0281,-,21 Jun,25 Jun,12 Jul,0,,
iShares Glb Health,cdi 1:1,IXJ,I,78.0026,-,78.0026,-,-,-,63.0094,-,21 Jun,25 Jun,12 Jul,0,,
iShares Glb Telco,cdi 1:1,IXP,I,130.5779,-,130.5779,-,-,-,136.683,-,21 Jun,25 Jun,12 Jul,0,,
iShares Global 100,cdi 1:1,IOO,I,88.9447,-,88.9447,-,-,-,88.9025,-,21 Jun,25 Jun,12 Jul,0,,
iShares MSCI Aus 200,ishares msci aus 200,IOZ,Q1,23.247,-,23.247,74.35,3,-,62.9212,11.3121,2 Jul,6 Jul,17 Jul,0,,
iShares MSCI BRIC,cdi 1:1,IBK,F,54.767,-,77.4251,-,-,-,3.0131,43.1515,22 Jun,26 Jun,13 Jul,0,,
iShares MSCI EAFE,cdi 1:1,IVE,F,95.8516,-,143.1389,-,-,-,45.8566,90.4115,22 Jun,26 Jun,13 Jul,0,,
iShares MSCI Em Mkt,cdi 1:1,IEM,F,39.0681,-,67.8913,-,-,-,2.129,36.5227,22 Jun,26 Jun,13 Jul,0,,
iShares MSCI Hong Kong,cdi 1:1,IHK,F,30.9063,-,45.3296,-,-,-,14.6186,18.8091,22 Jun,26 Jun,13 Jul,0,,
iShares MSCI Japan,cdi 1:1,IJP,F,7.3335,-,16.1331,-,-,-,6.2206,6.9945,22 Jun,26 Jun,13 Jul,0,,
iShares MSCI Singapore,cdi 1:1,ISG,F,16.3547,-,39.3794,-,-,-,26.0578,14.9773,22 Jun,26 Jun,13 Jul,0,,
iShares Russell 2000,cdi 1:1,IRU,F,31.9599,-,103.4117,-,-,-,58.3208,19.9011,27 Jun,29 Jun,18 Jul,0,,
iShares S&P 500,cdi 1:1,IVV,F,52.7562,-,220.8791,-,-,-,154.2533,47.6261,20 Jun,22 Jun,11 Jul,0,,
iShares S&P Asia 50,cdi 1:1,IAA,I,35.2207,-,35.2207,-,-,-,35.6181,-,21 Jun,25 Jun,12 Jul,0,,
iShares S&P Europe 350,cdi 1:1,IEU,I,78.6069,-,78.6069,-,-,-,71.1453,-,21 Jun,25 Jun,12 Jul,0,,
iShares S&P High Div,ishares s&p high div,IHD,Q1,22.484,-,22.484,83.27,3,-,67.078,3.5174,2 Jul,6 Jul,17 Jul,0,,
iShares S&P Mcap 400,cdi 1:1,IJH,F,24.1485,-,99.5624,-,-,-,65.9976,18.8376,20 Jun,22 Jun,11 Jul,0,,
iShares S&P Mcap 600,cdi 1:1,IJR,F,22.3537,-,76.3876,-,-,-,51.3272,11.0355,20 Jun,22 Jun,11 Jul,0,,
iShares S&P/ASX 20,ishares s&p/asx20,ILC,Q1,23.1682,-,23.1682,84.02,3,-,67.2498,17.7766,2 Jul,6 Jul,17 Jul,0,,
iShares Small Ords,ishares small ords,ISO,F,7.1807,-,11.5263,58.57,3,-,-,8.8236,2 Jul,6 Jul,17 Jul,0,,
iShares UBS Comp Bnd,etf units,IAF,Q1,131.3605,-,131.3605,-,3,-,-,-,2 Jul,6 Jul,17 Jul,0,,
iShares UBS Gov Infl,etf units,ILB,Q1,59.0631,-,59.0631,-,3,-,-,-,2 Jul,6 Jul,17 Jul,0,,
iShares UBS Treasury,etf units,IGB,Q1,114.5722,-,114.5722,-,3,-,-,-,2 Jul,6 Jul,17 Jul,0,,
James Hardie Ind,chess depositary int,JHX,F,37.449,-,41.4622,-,-,-,-,-,25 Jun,29 Jun,23 Jul,0,,
LinQ Res Fund,units,LRF,F,-,2.5,0.5,100,3,-,1.5,3.0,25 Jun,29 Jun,31 Aug,0,,
Macquarie Winton,ordinary units,MWG,F,-,0.55,-,-,-,-,-,1.5767,25 Jun,29 Jun,30 Jul,0,,
Merchant House,ordinary,MHI,F,0.5,-,1.0,-,-,-,0.5,0.5,20 Aug,24 Aug,30 Aug,1,,
Metcash,ordinary,MTS,F,16.5,-,28.0,100,4,-,11.0,16.0,3 Jul,9 Jul,16 Jul,0,,
Mirvac Grp,stapled securities,MGR,F,-,2.4,2.0,-,4,-,4.0,-,25 Jun,29 Jun,27 Jul,0,,
Multiplex Sites,sites,MXUPA,F,-,203.0,-,-,-,-,-,-,25 Jun,29 Jun,16 Jul,0,,
National Aust Bank,ordinary,NAB,I,90.0,-,90.0,100,3,3,84.0,-,31 May,6 Jun,16 Jul,0,,
Norfolk Grp,ordinary,NFK,F,2.0,-,3.5,-,-,-,-,2.0,10 Jul,16 Jul,31 Jul,0,,
Ozgrowth,ordinary,OZG,F,0.8,-,1.0,100,-,-,0.5,1.2,2 Aug,9 Aug,16 Aug,1,,
Programmed Maint,ordinary,PRG,F,8.0,-,13.0,100,-,-,3.0,6.0,2 Jul,6 Jul,27 Jul,0,,
Reef Casino Tr,units,RCT,I,-,9.0,-,-,-,-,9.0,-,25 Jun,29 Jun,20 Sep,0,,
Russell Aust Semi Bnd,etf units,RSM,F,38.4536,-,38.4536,-,3,-,-,-,25 Jun,29 Jun,13 Jul,0,,
Russell Aust Sel Corp Bnd,etf units,RCB,F,28.93,-,28.93,-,3,-,-,-,25 Jun,29 Jun,13 Jul,0,,
Russell Aust Govt Bnd,etf units,RGB,F,29.1775,-,29.1775,-,3,-,-,-,25 Jun,29 Jun,13 Jul,0,,
Russell  Aust Value,etf units,RVL,F,38.0674,-,92.7732,77.85,3,-,-,3.9834,25 Jun,29 Jun,13 Jul,0,,
Russell High Div,etf units,RDV,F,42.7121,-,135.2841,73.43,3,-,57.0213,71.0672,25 Jun,29 Jun,13 Jul,0,,
Singapore Tel,chess depositary int,SGT,F,-,-,5.2291,-,-,-,5.2141,14.9357,1 Aug,8 Aug,24 Aug,0,,
SPDR 200 Financials,etf units,OZF,F,10.1613,-,68.6647,81.18,3,-,-,-,25 Jun,29 Jun,9 Jul,0,,
SPDR 200 Fund,etf units,STW,F,65.0019,-,170.7918,71.58,3,-,78.1209,97.6375,25 Jun,29 Jun,9 Jul,0,,
SPDR 200 Resources,etf units,OZR,F,10.0172,-,17.6236,89.02,3,-,-,-,25 Jun,29 Jun,9 Jul,0,,
SPDR 50 Fund,etf units,SFY,F,61.5614,-,182.6332,75.83,3,-,82.2733,87.8142,25 Jun,29 Jun,9 Jul,0,,
SPDR Prop Fund,etf units,SLF,F,13.094,-,47.5367,-,4,-,28.6243,11.4888,25 Jun,29 Jun,28 Aug,0,,
SPDR Small Ords,etf units,SSO,F,19.3588,-,45.5286,57.93,3,-,-,3.7828,25 Jun,29 Jun,9 Jul,0,,
SPDR MSCI Aus Sel HDY,etf units,SYI,F,26.5871,-,145.1364,80.21,3,-,18.0572,27.268,25 Jun,29 Jun,9 Jul,0,,
Stockland,units/ord stapled,SGP,F,-,12.0,12.0,-,4,-,11.8,11.9,25 Jun,29 Jun,31 Aug,0,,
Suncorp-Metway,pref shares,SBKPB,Q1,119.1,-,119.1,100,-,-,420.05,135.5,27 Aug,31 Aug,14 Sep,0,,
Sydney Airport,stapled us prohibit.,SYD,I,11.0,-,11.0,-,4,-,-,-,25 Jun,29 Jun,16 Aug,0,,
Thorn Grp,ordinary,TGA,F,5.5,-,9.5,100,-,-,3.54,4.95,8 Jun,15 Jun,18 Jul,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,F,-,-,369.0,-,-,-,300.0,297.0,24 Sep,28 Sep,15 Oct,0,,
Transurban Grp,triple stapled sec.,TCL,F,15.0,-,29.5,23.34,3,-,13.0,14.0,25 Jun,29 Jun,14 Aug,0,,
Trojan Equity,ordinary,TJN,F,13.5,-,13.5,100,4,-,12.27,-,27 Jun,3 Jul,10 Jul,0,,
TTA Hldgs,ordinary,TTA,F,0.4,-,0.4,100,-,-,-,0.4,9 Jul,13 Jul,27 Jul,0,,
Van Eyk Blueprint,ordinary units,VBP,F,-,53.0,1.0,-,3,-,1.0,63.6509,25 Jun,29 Jun,26 Jul,0,,
Vietnam Industrial,ordinary,VII,I,6.3,-,6.3,-,-,-,-,-,6 Jul,12 Jul,18 Sep,0,,
Viterra Inc,cdi 1:1,VTA,I,6.1535,-,6.1535,-,-,-,4.1225,-,2 Jul,6 Jul,26 Jul,0,,
Vngd Aust Govt Bond,etf units,VGB,Q1,110.6556,-,110.6556,-,3,-,-,-,2 Jul,5 Jul,19 Jul,0,,
Vngd Aust High Yield,etf units,VHY,Q1,41.4652,-,41.4652,65.58,3,-,215.7001,58.62,2 Jul,5 Jul,19 Jul,0,,
Vngd MSCI Aust Large Co,etf units,VLC,Q1,31.1227,-,31.1227,59.59,3,-,119.1264,33.4675,2 Jul,5 Jul,19 Jul,0,,
Vngd Aust Property,etf units,VAP,Q1,86.6935,-,86.6935,5.88,3,-,212.054,77.5789,2 Jul,5 Jul,19 Jul,0,,
Vngd Aust Shares,etf units,VAS,Q1,46.0153,-,46.0153,71.41,3,-,200.8645,43.7976,2 Jul,5 Jul,19 Jul,0,,
Vngd MSCI Aust Small Co,etf units,VSO,F,65.901,-,149.2262,33.75,3,-,-,45.0341,2 Jul,5 Jul,19 Jul,0,,
Vngd US Total Market,cdi 1:1,VTS,F,29.2433,-,110.0083,-,-,-,77.8659,22.95,26 Jun,28 Jun,18 Jul,0,,
Westoz Inv,ordinary,WIC,F,3.0,-,4.0,100,4,-,3.0,8.0,2 Aug,9 Aug,16 Aug,1,,
Westpac Banking,preferred,WBCPA,Q1,-,104.92,-,100,-,-,-,-,17 Sep,21 Sep,2 Oct,0,,
Westpac Banking,preferred ii,WBCPB,Q1,-,129.62,-,100,-,-,-,-,17 Sep,21 Sep,2 Oct,0,,
Westpac Banking,conv pref shs,WBCPC,F,-,282.05,-,100,-,-,-,-,17 Sep,21 Sep,2 Oct,1,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q1,-,80.22,-,100,-,-,300.99,91.8,10 Sep,14 Sep,2 Oct,0,,
,
