Investa Office Fd,stapled securities,IOF,I,0.975,-,1.95,-,4,-,2.925,0.975,22 Dec,30 Dec,28 Feb,0,,
Ironbark Capital,ordinary,IBC,F,0.5,-,0.5,100,4,-,1.5,-,15 Jun,21 Jun,29 Jun,0,,
Korvest,ordinary,KOV,I,23.0,-,23.0,100,4,-,11.0,-,20 Feb,24 Feb,9 Mar,0,,
Landmark White,ordinary,LMW,I,1.0,-,1.0,100,-,-,1.0,-,15 Mar,21 Mar,4 Apr,1,,
Legend Corp,ordinary,LGD,I,1.0,-,1.0,100,4,-,0.8,-,5 Apr,13 Apr,27 Apr,1,,
Mesbon China Nylon,ordinary,MES,F,1.0,-,1.0,-,3,-,-,-,5 Mar,9 Mar,30 Mar,0,,
Milton Corp,ordinary,MLT,I,38.0,-,38.0,100,-,-,37.0,-,9 Feb,15 Feb,29 Feb,0,,
Mount Gibson Iron,ordinary,MGX,I,2.0,-,2.0,100,3,-,-,-,30 Mar,5 Apr,20 Apr,1,,
Navitas,ordinary,NVT,I,9.4,-,9.4,100,-,-,8.7,-,9 Feb,15 Feb,29 Feb,0,,
Newcrest Min,ordinary,NCM,I,12.0,-,12.0,-,3,-,10.0,-,19 Mar,23 Mar,17 Apr,1,,
News Corp,b voting cdi,NWS,I,-,-,-,-,-,-,6.4793,-,7 Mar,14 Mar,18 Apr,1,,
News Corp,a non-voting cdi,NWSLV,I,-,-,-,-,-,-,6.4793,-,7 Mar,14 Mar,18 Apr,1,,
Nick Scali,ordinary,NCK,I,4.5,-,4.5,100,-,-,4.5,-,5 Mar,9 Mar,30 Mar,1,,
Ozgrowth,ordinary,OZG,I,0.2,-,0.2,100,-,-,0.5,-,25 Jan,1 Feb,15 Feb,0,,
Preferred Capital,perls iii,PCAPA,Q3,-,200.23,415.45,-,-,-,622.85,207.5,28 Mar,3 Apr,10 Apr,0,,
Reckon,ordinary,RKN,F,4.5,-,8.0,90.00,-,-,3.5,4.5,13 Feb,17 Feb,2 Mar,1,,
Reef Casino Tr,units,RCT,F,-,11.0,9.0,-,-,-,-,11.0,22 Dec,30 Dec,20 Mar,0,,
Rio Tinto,ordinary,RIO,F,84.2,-,134.01,100,3,-,49.27,61.94,29 Feb,6 Mar,12 Apr,1,,
Royal Wolf Hldgs,ordinary,RWH,I,3.5,-,3.5,68.60,-,-,-,-,14 Mar,20 Mar,3 Apr,1,,
Royalco Res,ordinary,RCO,I,2.0,-,2.0,100,-,-,2.0,-,3 Feb,9 Feb,13 Feb,0,,
Spark Infrastructure,stapled note & unit,SKI,F,-,-,4.75,-,-,-,6.72,6.82,29 Feb,6 Mar,15 Mar,0,,
SPDR Prop Fund,etf units,SLF,I,2.718,-,12.3552,-,4,-,28.6243,11.4888,30 Dec,6 Jan,6 Mar,0,,
Stockland,units/ord stapled,SGP,I,12.0,-,12.0,-,4,-,11.8,-,22 Dec,30 Dec,29 Feb,0,,
Suncorp-Metway,pref shares,SBKPB,Q3,134.41,-,420.05,100,-,-,143.43,144.03,27 Feb,2 Mar,14 Mar,0,,
Supply Net,ordinary,SNL,I,3.0,-,3.0,100,4,-,2.0,-,9 Mar,16 Mar,30 Mar,0,,
Swick Min Services,ordinary,SWK,I,0.5,-,0.5,100,-,-,-,-,23 Feb,29 Feb,31 Mar,0,,
Sydney Airport,stapled us prohibit.,SYD,F,10.0,-,10.0,-,4,-,-,-,22 Dec,30 Dec,16 Feb,0,,
Tabcorp Hldgs,ordinary,TAH,I,13.0,-,13.0,100,3,-,24.0,-,14 Feb,20 Feb,26 Mar,1,,
Techniche,ordinary,TCN,F,0.125,-,0.125,-,-,-,-,-,24 Jan,31 Jan,14 Feb,0,,
Telstra Corp,ordinary,TLS,I,14.0,-,14.0,100,4,-,14.0,-,20 Feb,24 Feb,23 Mar,1,,
Trafalgar Corp,stapled securities,TGP,I,7.0,-,7.0,-,4,-,-,-,30 Jan,3 Feb,14 Feb,0,,
Transfield Services,ordinary,TSE,I,-,-,-,-,-,-,5.0,-,15 Mar,21 Mar,24 Apr,1,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,-,-,-,300.0,-,26 Mar,30 Mar,18 Apr,0,,
Transurban Grp,triple stapled sec.,TCL,I,14.5,-,14.5,24.14,3,-,13.0,-,22 Dec,30 Dec,14 Feb,0,,
Van Eyk Blueprint,ordinary units,VBP,I,1.0,-,1.0,-,3,-,1.0,-,22 Dec,30 Dec,9 Mar,0,,
Viterra Inc,cdi 1:1,VTA,F,6.001,-,10.1235,-,-,-,-,4.3095,23 Jan,30 Jan,22 Feb,0,,
WAM Capital,ordinary,WAM,I,5.5,-,5.5,100,3,-,5.0,-,9 Mar,16 Mar,23 Mar,0,,
WAM Research,ordinary,WAX,I,3.25,-,3.25,100,3,-,3.0,-,10 Apr,16 Apr,23 Apr,1,,
Webjet,ordinary,WEB,I,6.0,-,6.0,100,-,-,5.0,-,22 Mar,28 Mar,12 Apr,1,,
Westfield Grp,ord/unit stapled sec,WDC,F,-,24.2,24.2,-,4,-,32.0,31.56,9 Feb,15 Feb,29 Feb,0,,
Westfield Retail Tr,unit stapled,WRT,F,-,8.4,8.1,-,-,-,-,0.44,9 Feb,15 Feb,29 Feb,0,,
Westoz Inv,ordinary,WIC,I,1.0,-,1.0,100,4,-,3.0,-,25 Jan,1 Feb,15 Feb,0,,
Westpac Banking,preferred,WBCPA,Q3,-,118.91,-,-,-,-,-,-,19 Mar,23 Mar,2 Apr,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,143.34,-,-,-,-,-,-,19 Mar,23 Mar,2 Apr,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,94.47,206.52,-,-,-,103.75,102.76,9 Mar,16 Mar,2 Apr,0,,
,
