BWP Trust,ordinary units,BWP,I,-,6.9,-,-,3,-,6.63,-,21 Dec,31 Dec,26 Feb,0,,
Carindale Prop,unit,CDP,I,-,13.9,-,-,-,-,13.9,-,21 Dec,31 Dec,28 Feb,0,,
Cedar Woods Prop,ordinary,CWP,I,-,-,-,-,3,3,11.0,-,28 Mar,5 Apr,30 Apr,0,,
Centro Retail Aust,ord/unit stapled sec,CRF,I,6.6,-,6.6,-,-,-,-,-,21 Dec,31 Dec,28 Feb,0,,
CFS Retail Prop,stapled securities,CFX,I,-,6.8,-,-,4,-,6.5,-,21 Dec,31 Dec,28 Feb,0,,
Challenger Div Pro,stapled units,CDI,I,-,8.6,-,-,4,-,2.05,-,21 Dec,31 Dec,28 Feb,0,,
Charter Hall Grp,stapled us prohibit.,CHC,I,9.8,-,9.8,-,3,-,9.1,-,21 Dec,31 Dec,26 Feb,0,,
Charter Hall Ret REIT,units,CQR,I,13.3,-,13.3,-,3,-,13.0,-,21 Dec,31 Dec,15 Feb,0,,
Collection House,ordinary,CLH,I,3.6,-,3.6,100,3,-,3.2,-,4 Mar,8 Mar,5 Apr,1,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,F,216.77,-,956.75,100,-,-,870.61,267.25,17 Apr,23 Apr,30 Apr,0,,
C'wlth Bank  of Aust,perp.exc.(perls vi),CBAPC,Q3,119.1,-,197.8,100,-,-,-,-,1 Mar,7 Mar,15 Mar,0,,
C'wlth Prop Office,ordinary units,CPA,I,-,3.2,-,-,-,-,2.89,-,21 Dec,31 Dec,28 Feb,0,,
Corum Grp,ordinary,COO,I,0.6,-,0.6,-,-,-,-,-,11 Feb,15 Feb,26 Feb,1,,
Countplus,ordinary,CUP,Q3,3.0,-,9.0,100,-,-,3.0,3.0,14 Jan,18 Jan,15 Feb,0,,
Credit Corp Grp,ordinary,CCP,I,20.0,-,20.0,100,4,-,13.0,-,6 Mar,13 Mar,22 Mar,1,,
Cromwell Property,stapled securities,CMW,I,1.8125,-,3.625,-,3,-,5.25,1.75,21 Dec,31 Dec,13 Feb,0,,
Cromwell Property,new,CMWN,I,0.3546,-,0.3546,-,3,-,0.4667,0.875,21 Dec,31 Dec,13 Feb,0,,
DEXUS Prop Grp,stapled units,DXS,I,2.89,-,2.89,-,4,-,2.67,-,21 Dec,31 Dec,28 Feb,0,,
Djerriwarrh Invest,ordinary,DJW,I,10.0,-,10.0,100,4,-,10.0,-,29 Jan,4 Feb,19 Feb,0,,
DUET Grp,stapled us prohibit.,DUE,I,8.25,-,8.25,-,3,-,8.0,-,21 Dec,31 Dec,12 Feb,0,,
GUD Hldgs,ordinary,GUD,I,36.0,-,36.0,100,4,-,30.0,-,14 Feb,20 Feb,6 Mar,0,,
Generation Healthcare,units,GHC,I,3.67,-,3.67,-,3,-,3.34,-,21 Dec,31 Dec,28 Feb,0,,
Goodman Grp,stapled us prohibit.,GMG,I,-,9.7,-,-,4,-,1.8,-,21 Dec,31 Dec,28 Feb,0,,
GPT Grp,stapled sec.,GPT,Q3,-,5.0,9.6,-,4,-,13.6,4.6,7 Jan,11 Jan,15 Mar,0,,
Growthpoint Prop,ord/unit stapled sec,GOZ,I,9.0,-,9.0,-,3,-,8.7,-,21 Dec,31 Dec,28 Feb,0,,
Hastings High Yld,ordinary units,HHY,I,1.75,-,40.75,-,4,-,11.25,3.75,21 Dec,31 Dec,8 Feb,0,,
Insurance Aust Grp,conv pref shs,IAGPC,F,247.5,-,529.51,100,-,-,-,-,17 Apr,23 Apr,1 May,0,,
Investa Office Fd,stapled securities,IOF,I,8.75,-,8.75,-,4,-,1.95,0.975,21 Dec,31 Dec,28 Feb,0,,
Ironbark Capital,ordinary,IBC,F,1.5,-,3.5,100,4,-,-,1.0,14 Jun,20 Jun,28 Jun,0,,
Joyce Corp,ordinary,JYC,F,0.65,-,2.15,-,-,-,-,2.0,11 Feb,15 Feb,28 Feb,0,,
Katana Capital,ordinary,KAT,Q3,1.0,-,2.0,-,3,-,2.25,0.5,17 Jan,23 Jan,12 Feb,0,,
Korvest,ordinary,KOV,I,26.0,-,26.0,100,4,-,23.0,-,21 Feb,27 Feb,13 Mar,0,,
Milton Corp,ordinary,MLT,I,39.0,-,39.0,100,-,-,38.0,-,14 Feb,20 Feb,6 Mar,0,,
Mirrabooka Invest,ordinary,MIR,I,3.5,-,3.5,100,3,-,3.5,-,22 Jan,29 Jan,12 Feb,0,,
Newhaven Hotels,ordinary,NHH,I,2.0,-,2.0,100,-,-,2.0,-,22 Jan,29 Jan,8 Feb,0,,
Preferred Capital,perls iii,PCAPA,Q3,141.36,-,456.83,100,-,-,615.68,177.25,22 Mar,28 Mar,8 Apr,0,,
Reef Casino Tr,units,RCT,F,-,12.0,9.0,-,-,-,9.0,11.0,21 Dec,31 Dec,21 Mar,0,,
ResMed Inc,cdi  10:1,RMD,Q3,-,-,1.3906,-,-,-,-,-,13 Feb,19 Feb,19 Mar,0,,
Rio Tinto,ordinary,RIO,F,-,-,68.51,-,3,-,49.81,84.2,6 Mar,13 Mar,11 Apr,0,,
Spark Infrastructure,stapled note & unit,SKI,F,-,-,5.25,-,-,-,4.75,5.25,28 Feb,6 Mar,15 Mar,0,,
SPDR Prop Fund,etf units,SLF,I,20.8897,-,29.6116,-,4,-,34.4427,13.094,31 Dec,7 Jan,8 Mar,0,,
Stockland,units/ord stapled,SGP,I,-,12.0,-,-,4,-,12.0,-,21 Dec,31 Dec,28 Feb,0,,
Suncorp Grp,conv pref share cps2,SUNPC,Q3,133.77,-,195.18,100,-,-,-,-,4 Mar,8 Mar,18 Mar,0,,
Suncorp-Metway,pref shares,SBKPB,Q3,109.95,-,347.55,100,-,-,420.05,135.5,25 Feb,1 Mar,14 Mar,0,,
Supply Net,ordinary,SNL,I,3.5,-,3.5,100,4,-,3.0,-,27 Mar,4 Apr,18 Apr,1,,
Sydney Airport,stapled us prohibit.,SYD,F,10.0,-,21.0,-,4,-,-,10.0,21 Dec,31 Dec,14 Feb,0,,
Titan Energy Service,ordinary,TTN,I,2.0,-,2.0,100,3,-,-,-,6 Feb,12 Feb,4 Mar,1,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,-,-,-,369.0,-,22 Mar,28 Mar,16 Apr,0,,
Transurban Grp,triple stapled sec.,TCL,I,15.5,-,15.5,22.58,3,-,14.5,-,21 Dec,31 Dec,14 Feb,0,,
US Masters Res Prop Fd,ordinary units,URF,F,5.0,-,5.0,-,3,-,-,-,21 Dec,31 Dec,14 Mar,0,,
Van Eyk Blueprint,ordinary units,VBP,I,10.0,-,10.0,-,3,-,1.0,-,21 Dec,31 Dec,8 Feb,0,,
Westfield Grp,ord/unit stapled sec,WDC,F,-,24.75,24.75,-,4,-,24.2,24.2,8 Feb,14 Feb,28 Feb,1,,
Westfield Retail Tr,unit stapled,WRT,F,-,9.5,9.25,-,-,-,8.1,8.4,8 Feb,14 Feb,28 Feb,1,,
Westpac Banking,preferred,WBCPA,Q3,-,93.38,-,100,-,-,-,-,18 Mar,22 Mar,2 Apr,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,117.54,-,100,-,-,-,-,18 Mar,22 Mar,2 Apr,0,,
Westpac Banking,conv pref shs,WBCPC,I,-,226.88,-,100,-,-,-,-,18 Mar,22 Mar,2 Apr,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,69.21,155.91,100,-,-,300.99,91.8,7 Mar,14 Mar,2 Apr,0,,
Woolworths,ordinary,WOW,I,-,-,-,-,-,-,59.0,-,18 Mar,22 Mar,26 Apr,0,,
,
