C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,F,290.4,-,1149.86,100,-,-,306.57,256.97,15 Apr,21 Apr,2 May,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,F,208.38,-,819.07,100,-,-,471.63,177.65,15 Apr,21 Apr,2 May,0,,
C'wlth Prop Office,ordinary units,CPA,I,-,2.75,-,-,-,-,2.65,-,23 Dec,31 Dec,24 Feb,0,,
ConnectEast,stapled,CEU,I,1.0,-,1.0,-,-,-,1.0,-,23 Dec,31 Dec,25 Feb,0,,
Crane Grp,ordinary,CRG,I,50.0,-,50.0,100,4,-,18.0,-,10 Feb,16 Feb,7 Mar,0,,
Cromwell Grp,stapled securities,CMW,I,1.75,-,3.5,-,3,-,6.0,2.0,23 Dec,31 Dec,16 Feb,0,,
DEXUS Prop Grp,stapled units,DXS,I,2.59,-,2.59,-,4,-,2.65,-,23 Dec,31 Dec,25 Feb,0,,
Djerriwarrh Invest,ordinary,DJW,I,10.0,-,10.0,100,3,-,10.0,-,28 Jan,3 Feb,18 Feb,0,,
DUET Grp,stapled us prohibit.,DUE,I,10.0,-,10.0,-,3,-,10.0,-,23 Dec,31 Dec,15 Feb,0,,
Eldorado Gold,cdi 1:1,EAU,F,4.256,-,4.256,-,-,-,-,-,7 Feb,11 Feb,25 Feb,0,,
FKP Prop Grp,stapled securities,FKP,I,-,1.4,-,-,3,-,0.5,-,23 Dec,31 Dec,31 Mar,0,,
GUD Hldgs,ordinary,GUD,I,29.0,-,29.0,100,3,-,28.0,-,17 Feb,23 Feb,9 Mar,0,,
Goodman Grp,stapled us prohibit.,GMG,I,-,1.5,-,-,4,-,1.5,-,23 Dec,31 Dec,28 Feb,0,,
Growthpoint Prop,ord/unit stapled sec,GOZ,I,-,8.4,-,-,4,-,-,5.5,23 Dec,31 Dec,28 Feb,0,,
Growthpoint Prop,new,GOZNA,I,-,4.5,-,-,-,-,-,-,23 Dec,31 Dec,28 Feb,0,,
Hastings High Yld,ordinary units,HHY,I,3.7,-,7.4,-,3,-,10.9,3.7,23 Dec,31 Dec,9 Feb,0,,
Infigen Energy,stapled securities,IFN,I,-,1.0,-,-,3,-,-,4.5,23 Dec,31 Dec,17 Mar,0,,
ING Industrial Fd,units,IIF,I,0.8025,-,1.605,-,4,-,0.8025,0.8025,23 Dec,31 Dec,28 Feb,0,,
ING Office Fd,stapled securities,IOF,I,0.975,-,1.95,-,4,-,2.925,0.975,23 Dec,31 Dec,28 Feb,0,,
ING Real Est Hlth,units,IHF,I,3.825,-,3.825,-,3,-,3.825,-,23 Dec,31 Dec,28 Feb,0,,
Katana Capital,ordinary,KAT,Q3,1.0,-,2.0,100,3,-,1.5,-,1 Feb,7 Feb,28 Feb,0,,
Korvest,ordinary,KOV,I,11.0,-,11.0,100,4,-,17.0,-,21 Feb,25 Feb,11 Mar,0,,
MAp Grp,stapled us prohibit.,MAP,F,10.0,-,22.5,-,4,-,13.0,8.0,23 Dec,31 Dec,17 Feb,0,,
Mirrabooka Invest,ordinary,MIR,I,3.5,-,3.5,100,4,-,3.5,-,20 Jan,27 Jan,11 Feb,0,,
Navitas,ordinary,NVT,I,8.7,-,8.7,100,-,-,8.1,-,8 Feb,14 Feb,28 Feb,1,,
NetComm,ordinary,NTC,I,0.5,-,0.5,100,3,-,1.0,-,17 Dec,23 Dec,15 Apr,0,,
News Corp,b voting cdi,NWS,I,-,-,-,-,-,-,6.9634,-,9 Mar,16 Mar,20 Apr,1,,
News Corp,a non-voting cdi,NWSLV,I,-,-,-,-,-,-,6.9634,-,9 Mar,16 Mar,20 Apr,1,,
Orica,step up preference,ORIPB,I,329.0,-,329.0,-,-,-,288.0,-,10 May,16 May,31 May,0,,
Ozgrowth,ordinary,OZG,I,0.5,-,0.5,100,-,-,0.3,-,25 Jan,1 Feb,15 Feb,0,,
Preferred Capital,perls iii,PCAPA,Q3,-,-,414.63,-,-,-,487.82,192.61,24 Mar,30 Mar,6 Apr,0,,
Rabinov Prop Tr,units,RBV,I,-,4.0,-,-,-,-,-,-,23 Dec,31 Dec,10 Feb,0,,
Reef Casino Tr,units,RCT,F,-,11.0,-,-,-,-,11.0,13.0,23 Dec,31 Dec,24 Mar,0,,
Royalco Res,ordinary,RCO,I,2.0,-,2.0,100,-,-,-,-,15 Feb,21 Feb,25 Feb,0,,
Spark Infrastructure,stapled note & unit,SKI,F,-,-,6.72,-,-,-,6.72,6.84,2 Mar,8 Mar,15 Mar,1,,
SPDR Prop Fd,etf units,SLF,Q3,11.8254,-,32.553,-,-,-,28.7526,22.1381,5 Jan,11 Jan,8 Mar,0,,
Stockland,units/ord stapled,SGP,I,-,11.6,-,-,4,-,10.8,-,23 Dec,31 Dec,28 Feb,0,,
Suncorp Grp,pref shares,SUNPB,Q3,143.43,-,424.91,100,-,-,359.66,134.62,28 Feb,4 Mar,14 Mar,0,,
Suncorp-Metway,pref shares,SBKPB,Q3,143.43,-,143.43,100,-,-,-,-,28 Feb,4 Mar,14 Mar,0,,
Supply Net,ordinary,SNL,I,2.0,-,2.0,100,3,-,1.0,-,10 Mar,17 Mar,31 Mar,1,,
Tabcorp Hldgs,ordinary,TAH,I,24.0,-,24.0,100,3,-,30.0,-,8 Feb,14 Feb,21 Mar,1,,
Transfield Serv Infr,stapled securities,TSI,I,-,4.1,-,-,3,-,6.0,-,23 Dec,31 Dec,16 Mar,0,,
Transfield Services,ordinary,TSE,I,-,-,-,-,-,-,5.0,-,9 Mar,16 Mar,20 Apr,1,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,-,-,-,254.0,-,25 Mar,31 Mar,15 Apr,0,,
Transurban Grp,triple stapled sec.,TCL,I,13.0,-,13.0,-,3,-,12.0,-,23 Dec,31 Dec,15 Feb,0,,
Van Eyk Blueprint,ordinary units,VBP,I,-,1.0,-,-,3,-,2.3,-,23 Dec,31 Dec,29 Mar,0,,
Viterra Inc,cdi 1:1,VTA,F,4.3095,-,4.3095,-,-,-,-,-,14 Jan,20 Jan,10 Feb,0,,
WAM Active,ordinary,WAA,I,4.0,-,4.0,100,3,-,3.0,-,17 Mar,23 Mar,31 Mar,0,,
WAM Capital,ordinary,WAM,I,5.0,-,5.0,100,3,-,4.0,-,28 Feb,4 Mar,11 Mar,0,,
WAM Research,ordinary,WAX,I,3.0,-,3.0,100,3,-,-,-,15 Mar,21 Mar,28 Mar,0,,
Westfield Grp,ord/unit stapled sec,WDC,F,-,31.56,32.0,-,4,-,47.0,47.0,8 Feb,14 Feb,28 Feb,1,,
Westfield Retail Tr,unit stapled,WRT,F,-,0.44,-,-,-,-,-,-,8 Feb,14 Feb,28 Feb,1,,
Westoz Inv,ordinary,WIC,I,3.0,-,3.0,100,4,-,2.5,-,25 Jan,1 Feb,15 Feb,0,,
Westpac Banking,preferred,WBCPA,Q3,-,127.04,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,151.2,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,102.87,103.75,-,-,-,238.41,94.56,9 Mar,16 Mar,31 Mar,0,,
,
