Brisbane Broncos,ordinary,BBL,F,0.5,-,0.5,100,-,-,-,0.5,21 Mar,25 Mar,15 Apr,0,,
Bunnings W'house,ordinary units,BWP,I,6.18,-,6.18,-,3,-,6.1,-,23 Dec,31 Dec,25 Feb,0,,
Cardno,ordinary,CDD,I,17.0,-,17.0,70.00,3,-,14.0,-,7 Mar,11 Mar,25 Mar,1,,
Carindale Prop,unit,CDP,I,13.9,-,13.9,-,-,-,13.61,-,23 Dec,31 Dec,28 Feb,0,,
Cellestis,ordinary,CST,I,2.0,-,2.0,100,-,-,1.5,-,21 Feb,25 Feb,11 Mar,1,,
Cellnet Grp,ordinary,CLT,I,1.0,-,1.0,100,4,-,-,-,21 Feb,25 Feb,11 Mar,0,,
CFS Retail Prop,units,CFX,I,6.3,-,6.3,0.82,3,-,6.2,-,23 Dec,31 Dec,24 Feb,0,,
Challenger Div Pro,stapled units,CDI,I,2.0,-,2.0,-,4,-,-,-,23 Dec,31 Dec,28 Feb,0,,
Challenger Infra,stapled units,CIF,I,7.0,-,7.0,-,-,-,7.0,-,23 Dec,31 Dec,28 Feb,0,,
Chandler Macleod,ordinary,CMG,I,0.8,-,0.8,100,-,-,0.35,-,25 Mar,31 Mar,14 Apr,0,,
Charter Hall Grp,stapled us prohibit.,CHC,I,8.0,-,8.0,-,4,-,1.6,-,23 Dec,31 Dec,28 Feb,0,,
Charter Hall Off REIT,unit,CQO,I,9.25,-,9.25,-,4,-,-,-,23 Dec,31 Dec,23 Feb,0,,
Charter Hall Ret REIT,units,CQR,I,12.0,-,12.0,-,4,-,-,-,23 Dec,31 Dec,22 Feb,0,,
Coal & Allied Ind,ordinary,CNA,F,138.0,-,588.0,100,-,-,160.0,350.0,25 Feb,3 Mar,18 Mar,0,,
Cochlear,ordinary,COH,I,105.0,-,105.0,60.00,-,-,95.0,-,21 Feb,25 Feb,15 Mar,0,,
Codan,ordinary,CDA,I,4.0,-,4.0,100,-,-,3.5,-,11 Mar,18 Mar,1 Apr,0,,
Colorpak,ordinary,CKL,I,1.5,-,1.5,100,4,-,1.5,-,28 Feb,4 Mar,4 Apr,0,,
C'wlth Bank  of Aust,ordinary,CBA,I,132.0,-,132.0,100,3,-,120.0,-,14 Feb,18 Feb,1 Apr,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,F,290.4,-,1149.86,100,-,-,306.57,256.97,15 Apr,21 Apr,2 May,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,F,208.38,-,819.07,100,-,-,471.63,177.65,15 Apr,21 Apr,2 May,0,,
C'wlth Prop Office,ordinary units,CPA,I,2.75,-,2.75,-,-,-,2.65,-,23 Dec,31 Dec,24 Feb,0,,
Computershare,ordinary,CPU,I,14.0,-,14.0,60.00,-,-,14.0,-,15 Feb,21 Feb,15 Mar,0,,
ConnectEast,stapled,CEU,I,1.0,-,1.0,-,-,-,1.0,-,23 Dec,31 Dec,25 Feb,0,,
Consolidated Media,ordinary,CMJ,I,10.5,-,10.5,-,-,-,10.5,-,28 Mar,1 Apr,15 Apr,1,,
Country Road,ordinary,CTY,I,5.64,-,5.64,100,-,-,5.19,-,24 Feb,2 Mar,16 Mar,1,,
Crane Grp,ordinary,CRG,,50.0,-,122.0,-,-,-,18.0,-,10 Feb,16 Feb,7 Mar,0,,
Credit Corp Grp,ordinary,CCP,I,10.0,-,10.0,100,4,-,3.0,-,11 Mar,18 Mar,1 Apr,1,,
CSG,ordinary,CSV,I,2.5,-,2.5,100,3,-,2.5,-,7 Mar,11 Mar,13 Apr,1,,
CSL,ordinary,CSL,I,35.0,-,35.0,-,4,-,35.0,-,8 Mar,15 Mar,8 Apr,1,,
DEXUS Prop Grp,stapled units,DXS,I,2.59,-,2.59,-,4,-,2.65,-,23 Dec,31 Dec,25 Feb,0,,
Diversified United Inv,ordinary,DUI,I,6.0,-,6.0,100,3,-,6.0,-,22 Feb,28 Feb,15 Mar,1,,
DKN Financial Grp,ordinary,DKN,I,2.0,-,2.0,-,-,-,2.0,-,8 Mar,15 Mar,31 Mar,1,,
Domino's Pizza,ordinary,DMP,I,10.4,-,10.4,100,4,-,6.0,-,22 Feb,28 Feb,14 Mar,1,,
DWS Advanced,ordinary,DWS,I,6.0,-,6.0,100,-,-,5.0,-,11 Mar,18 Mar,4 Apr,1,,
Eldorado Gold,cdi 1:1,EAU,F,4.256,-,4.256,-,-,-,-,-,7 Feb,11 Feb,28 Feb,0,,
Embelton,ordinary,EMB,I,12.5,-,12.5,100,-,-,11.0,-,21 Mar,25 Mar,15 Apr,1,,
Essa Aust,ordinary,ESS,I,12.0,-,12.0,100,-,-,-,-,10 Feb,16 Feb,28 Feb,0,,
Ethane Pipeline,stapled securities,EPX,Q3,3.97,-,11.7,-,-,-,11.17,4.42,25 Mar,31 Mar,15 Apr,1,,
FFI Hldgs,ordinary,FFI,I,10.0,-,10.0,100,4,-,10.0,-,15 Apr,21 Apr,28 Apr,1,,
Finbar Grp,ordinary,FRI,I,3.0,-,3.0,100,3,-,2.0,-,28 Feb,4 Mar,8 Apr,1,,
FKP Prop Grp,stapled securities,FKP,I,-,1.4,-,-,3,-,0.5,-,23 Dec,31 Dec,31 Mar,0,,
Fletcher Bldg,ordinary,FBU,I,10.2325,-,10.2325,100,4,-,9.8878,-,28 Feb,4 Mar,1 Apr,1,,
FlexiGroup,ordinary,FXL,I,5.0,-,5.0,100,4,-,3.0,-,9 Mar,16 Mar,15 Apr,0,,
Forge Grp,ordinary,FGE,I,4.0,-,4.0,100,-,-,2.0,-,10 Mar,17 Mar,31 Mar,1,,
Foster's Grp,ordinary,FGL,I,12.0,-,12.0,100,3,-,12.0,-,22 Feb,28 Feb,1 Apr,1,,
GUD Hldgs,ordinary,GUD,I,29.0,-,29.0,100,3,-,28.0,-,17 Feb,23 Feb,9 Mar,0,,
GEO Prop Grp,stapled securities,GPM,I,1.0,-,1.0,-,4,-,-,1.0,23 Feb,1 Mar,15 Mar,1,,
Global Min,ordinary,GMI,I,2.0,-,2.0,100,4,-,1.0,-,28 Feb,4 Mar,21 Mar,1,,
Goodman Grp,stapled us prohibit.,GMG,I,-,1.5,-,-,4,-,1.5,-,23 Dec,31 Dec,28 Feb,0,,
Growthpoint Prop,ord/unit stapled sec,GOZ,I,-,8.4,-,-,4,-,-,5.5,23 Dec,31 Dec,28 Feb,0,,
Growthpoint Prop,new,GOZNA,I,-,4.5,-,-,-,-,-,-,23 Dec,31 Dec,28 Feb,0,,
GWA Grp,ordinary,GWA,I,9.5,-,9.5,100,4,-,-,-,11 Mar,18 Mar,5 Apr,1,,
Hansen Tech,ordinary,HSN,I,3.0,-,3.0,66.67,3,-,2.0,-,1 Mar,7 Mar,28 Mar,1,,
HydroMet Corp,ordinary,HMC,I,0.075,-,0.075,100,4,-,-,-,7 Mar,11 Mar,25 Mar,1,,
Hyperion Flagship,ordinary,HIP,I,4.25,-,4.25,100,3,-,4.25,-,21 Feb,25 Feb,11 Mar,1,,
Industrea,ordinary,IDL,I,1.0,-,1.0,100,3,-,0.3,-,1 Mar,7 Mar,28 Mar,1,,
Infigen Energy,stapled securities,IFN,I,-,1.0,-,-,3,-,-,4.5,23 Dec,31 Dec,17 Mar,0,,
Infomedia,ordinary,IFM,I,1.2,-,1.2,100,-,-,1.2,-,23 Feb,1 Mar,15 Mar,1,,
ING Industrial Fd,units,IIF,I,0.8025,-,1.605,-,4,-,0.8025,0.8025,23 Dec,31 Dec,28 Feb,0,,
ING Office Fd,stapled securities,IOF,I,0.975,-,1.95,-,4,-,2.925,0.975,23 Dec,31 Dec,28 Feb,0,,
ING Real Est Hlth,units,IHF,I,3.825,-,3.825,-,3,-,3.825,-,23 Dec,31 Dec,28 Feb,0,,
Ironbark Capital,ordinary,IBC,I,1.5,-,1.5,100,4,-,1.2,-,28 Feb,4 Mar,15 Mar,1,,
JB Hi-Fi,ordinary,JBH,I,48.0,-,48.0,100,-,-,33.0,-,11 Feb,17 Feb,4 Mar,0,,
K2 Asset Mgt,ordinary,KAM,I,6.0,-,6.0,80.00,-,-,-,-,10 Feb,16 Feb,23 Feb,0,,
Katana Capital,ordinary,KAT,Q3,1.0,-,2.0,100,3,-,1.5,-,1 Feb,7 Feb,28 Feb,0,,
Korvest,ordinary,KOV,I,11.0,-,11.0,100,4,-,17.0,-,21 Feb,25 Feb,11 Mar,0,,
Kresta Hldgs,ordinary,KRS,I,0.5,-,0.5,100,-,-,2.0,-,12 Apr,18 Apr,28 Apr,1,,
Landmark White,ordinary,LMW,I,1.0,-,1.0,100,-,-,1.5,-,25 Feb,3 Mar,17 Mar,1,,
Legend Corp,ordinary,LGD,I,0.8,-,0.8,100,4,-,-,-,21 Mar,25 Mar,29 Apr,0,,
Leighton Hldgs,ordinary,LEI,I,60.0,-,60.0,100,-,-,65.0,-,11 Mar,18 Mar,31 Mar,1,,
Lend Lease Grp,unit/ord stapled,LLC,I,20.0,-,20.0,50.00,3,-,20.0,-,4 Mar,10 Mar,30 Mar,1,,
Little World Beverages,ordinary,LWB,I,5.0,-,5.0,100,-,-,4.5,-,9 Mar,16 Mar,21 Mar,1,,
Macquarie Radio,ordinary,MRN,I,5.0,-,5.0,100,-,-,4.0,-,22 Feb,28 Feb,18 Mar,1,,
Matrix C & E,ordinary,MCE,I,3.0,-,3.0,100,-,-,2.0,-,11 Apr,15 Apr,29 Apr,1,,
McMillan Shakespeare,ordinary,MMS,I,16.0,-,16.0,100,-,-,10.0,-,11 Mar,18 Mar,31 Mar,1,,
Mermaid Marine,ordinary,MRM,I,4.0,-,4.0,100,3,-,3.0,-,28 Feb,4 Mar,25 Mar,1,,
Minara Resources,ordinary,MRE,F,5.0,-,5.0,100,-,-,-,-,28 Feb,4 Mar,22 Mar,1,,
Mincor Res,ordinary,MCR,I,2.0,-,2.0,100,-,-,3.0,-,22 Feb,28 Feb,25 Mar,1,,
Mineral Res,ordinary,MIN,I,15.0,-,15.0,100,-,-,6.4,-,10 Mar,17 Mar,7 Apr,1,,
Navitas,ordinary,NVT,I,8.7,-,8.7,100,-,-,8.1,-,8 Feb,14 Feb,28 Feb,0,,
NetComm,ordinary,NTC,I,0.5,-,0.5,100,3,-,1.0,-,17 Dec,23 Dec,15 Apr,0,,
Newcrest Min,ordinary,NCM,I,10.0,-,10.0,-,3,-,5.0,-,21 Mar,25 Mar,15 Apr,0,,
News Corp,b voting cdi,NWS,I,-,-,-,-,-,-,6.9634,-,9 Mar,16 Mar,20 Apr,0,,
News Corp,a non-voting cdi,NWSLV,I,-,-,-,-,-,-,6.9634,-,9 Mar,16 Mar,20 Apr,0,,
Nick Scali,ordinary,NCK,I,4.5,-,4.5,100,-,-,4.5,-,3 Mar,9 Mar,30 Mar,0,,
Noni B,ordinary,NBL,I,1.0,-,1.0,100,-,-,6.0,-,8 Apr,14 Apr,28 Apr,1,,
Oakton,ordinary,OKN,I,3.5,-,3.5,100,-,-,2.5,-,11 Mar,18 Mar,31 Mar,0,,
Orica,step up preference,ORIPB,I,329.0,-,329.0,-,-,-,288.0,-,10 May,16 May,31 May,0,,
OZ Minerals,ordinary,OZL,F,4.0,-,7.0,-,4,-,-,-,17 Feb,23 Feb,9 Mar,0,,
Patties Foods,ordinary,PFL,I,3.5,-,3.5,100,-,-,3.0,-,11 Mar,18 Mar,14 Apr,1,,
Platinum Capital,ordinary,PMC,I,4.0,-,4.0,100,3,-,5.0,-,16 Feb,22 Feb,8 Mar,1,,
Preferred Capital,perls iii,PCAPA,Q3,-,-,414.63,-,-,-,487.82,192.61,24 Mar,30 Mar,6 Apr,0,,
Premium Investors,ordinary,PRV,I,3.5,-,3.5,100,3,-,1.5,-,24 Feb,2 Mar,30 Mar,0,,
Primary Health Care,ordinary,PRY,I,3.0,-,3.0,100,3,3,15.0,-,21 Mar,25 Mar,11 Apr,1,,
Prime Financial,ordinary,PFG,I,0.75,-,0.75,100,-,-,0.75,-,8 Mar,15 Mar,12 Apr,1,,
Prime Media Grp,ordinary,PRT,I,2.1,-,2.1,100,-,-,1.2,-,8 Mar,15 Mar,29 Mar,1,,
QMASTOR,ordinary,QML,I,0.25,-,0.25,-,-,-,0.25,-,23 Feb,1 Mar,29 Apr,1,,
Reckon,ordinary,RKN,F,4.5,-,8.0,90.00,-,-,3.0,4.0,14 Feb,18 Feb,4 Mar,0,,
Reef Casino Tr,units,RCT,F,11.0,-,11.0,-,-,-,11.0,13.0,23 Dec,31 Dec,24 Mar,0,,
Retail Food Grp,ordinary,RFG,I,7.0,-,7.0,100,3,-,5.25,-,17 Mar,23 Mar,6 Apr,1,,
Ridley Corp,ordinary,RIC,I,3.75,-,3.75,-,4,-,3.5,-,7 Mar,11 Mar,31 Mar,0,,
Rio Tinto,ordinary,RIO,F,61.94,-,111.21,100,3,-,-,51.56,2 Mar,8 Mar,31 Mar,0,,
Royalco Res,ordinary,RCO,I,2.0,-,2.0,100,-,-,-,-,15 Feb,21 Feb,25 Feb,0,,
SAI Global,ordinary,SAI,I,6.3,-,6.3,100,3,-,5.8,-,18 Feb,24 Feb,28 Mar,1,,
Salmat,ordinary,SLM,I,11.5,-,11.5,100,4,-,11.0,-,9 Mar,16 Mar,6 Apr,1,,
Santos,ordinary,STO,F,15.0,-,37.0,100,3,-,22.0,20.0,23 Feb,1 Mar,31 Mar,1,,
Sims Metal Mgt,ordinary,SGM,I,12.0,-,12.0,42.00,3,-,10.0,-,11 Mar,18 Mar,8 Apr,1,,
SMS Management,ordinary,SMX,I,13.5,-,13.5,100,-,-,12.5,-,24 Feb,2 Mar,30 Mar,1,,
Snowball Grp,ordinary,SNO,I,1.5,-,1.5,100,-,-,1.25,-,25 Mar,31 Mar,29 Apr,1,,
Spark Infrastructure,stapled note & unit,SKI,F,-,-,6.72,-,-,-,6.72,6.84,2 Mar,8 Mar,15 Mar,0,,
SPDR Prop Fd,etf units,SLF,Q3,11.8254,-,32.553,-,-,-,28.7526,22.1381,5 Jan,11 Jan,8 Mar,0,,
Specialty Fashion,ordinary,SFH,I,4.0,-,4.0,100,4,-,4.0,-,7 Mar,11 Mar,25 Mar,1,,
Spotless Grp,ordinary,SPT,I,5.0,-,5.0,60.00,3,-,5.0,-,28 Feb,4 Mar,13 Apr,1,,
Stockland,units/ord stapled,SGP,I,11.8,-,11.8,-,4,-,10.8,-,23 Dec,31 Dec,28 Feb,0,,
STW Comms,ordinary,SGN,F,4.2,-,6.5,100,4,-,1.5,2.0,4 Apr,8 Apr,21 Apr,0,,
Suncorp Grp,pref shares,SUNPB,Q3,143.43,-,424.91,100,-,-,359.66,134.62,28 Feb,4 Mar,14 Mar,0,,
Suncorp-Metway,pref shares,SBKPB,Q3,143.43,-,143.43,100,-,-,-,-,28 Feb,4 Mar,14 Mar,0,,
Supply Net,ordinary,SNL,I,2.0,-,2.0,100,3,-,1.0,-,10 Mar,17 Mar,31 Mar,0,,
Symex Hldgs,ordinary,SYM,I,1.0,-,1.0,100,3,-,1.0,-,15 Mar,21 Mar,12 Apr,1,,
Tabcorp Hldgs,ordinary,TAH,I,24.0,-,24.0,100,3,-,30.0,-,8 Feb,14 Feb,21 Mar,0,,
Tamawood,ordinary,TWD,I,8.0,-,8.0,100,3,-,8.0,-,10 May,16 May,3 Jun,1,,
Telecom Corp of NZ,ordinary,TEL,Q3,2.6333,-,9.4932,-,4,-,12.4621,4.1541,21 Feb,25 Feb,11 Mar,0,,
Telstra Corp,ordinary,TLS,I,14.0,-,14.0,100,4,-,14.0,-,21 Feb,25 Feb,25 Mar,0,,
The Reject Shop,ordinary,TRS,I,23.0,-,23.0,100,-,-,39.0,-,24 Mar,30 Mar,18 Apr,1,,
Transfield Serv Infr,stapled securities,TSI,I,4.1,-,4.1,-,3,-,6.0,-,23 Dec,31 Dec,16 Mar,0,,
Transfield Services,ordinary,TSE,I,-,-,-,-,-,-,5.0,-,9 Mar,16 Mar,20 Apr,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,-,-,-,254.0,-,25 Mar,31 Mar,15 Apr,0,,
Van Eyk Blueprint,ordinary units,VBP,I,-,1.0,-,-,3,-,2.3,-,23 Dec,31 Dec,29 Mar,0,,
WAM Active,ordinary,WAA,I,4.0,-,4.0,100,3,-,3.0,-,17 Mar,23 Mar,31 Mar,0,,
WAM Capital,ordinary,WAM,I,5.0,-,5.0,100,3,-,4.0,-,28 Feb,4 Mar,11 Mar,0,,
WAM Research,ordinary,WAX,I,3.0,-,3.0,100,3,-,-,-,15 Mar,21 Mar,28 Mar,0,,
Webjet,ordinary,WEB,I,5.0,-,5.0,100,-,-,5.0,-,24 Mar,30 Mar,14 Apr,0,,
Wellcom Grp,ordinary,WLL,I,7.5,-,7.5,100,-,-,6.0,-,15 Mar,21 Mar,31 Mar,1,,
Wesfarmers,ordinary,WES,I,65.0,-,65.0,100,3,-,55.0,-,22 Feb,28 Feb,31 Mar,1,,
Wesfarmers,partially protected,WESN,I,65.0,-,65.0,100,3,-,55.0,-,22 Feb,28 Feb,31 Mar,1,,
Western Areas,ordinary,WSA,I,10.0,-,10.0,-,-,-,3.0,-,22 Feb,28 Feb,28 Mar,1,,
Westfield Grp,ord/unit stapled sec,WDC,F,31.56,-,63.56,-,4,-,47.0,47.0,8 Feb,14 Feb,28 Feb,0,,
Westfield Retail Tr,unit stapled,WRT,F,0.44,-,0.44,-,-,-,-,-,8 Feb,14 Feb,28 Feb,0,,
Westpac Banking,preferred,WBCPA,Q3,-,127.04,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,151.2,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,102.87,103.75,-,-,-,238.41,94.56,9 Mar,16 Mar,31 Mar,0,,
Wide Bay Aust,ordinary,WBB,I,30.0,-,30.0,100,3,-,32.0,-,7 Mar,11 Mar,30 Mar,1,,
Wilson HTM Inv,ordinary,WIG,I,2.0,-,2.0,100,-,-,3.0,-,4 Apr,8 Apr,27 Apr,1,,
,
