Aust Education,units,AEU,F,2.65,-,10.0,-,-,-,2.15,-,25 Jun,29 Jun,20 Jul,0,,
Aust Enhanced,units,AYF,F,11.25,-,47.5,41.37,3,-,37.5,12.5,25 Jun,29 Jun,16 Jul,0,,
Aust Infrastructure Fd,units/ordinary,AIX,F,-,5.5,5.0,-,4,-,5.0,5.0,25 Jun,29 Jun,30 Aug,0,,
Bendigo & Adelaide Bk,reset conv pref,BENPA,F,309.68,-,616.84,100,-,-,305.47,310.53,11 Oct,17 Oct,1 Nov,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,Q1,91.81,-,91.81,100,-,-,331.68,104.87,21 Aug,27 Aug,17 Sep,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,Q1,94.0,-,94.0,100,-,-,340.0,105.0,18 Sep,24 Sep,10 Oct,0,,
BetaShares Agriculture,etf units,QAG,F,24.679,-,24.679,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
BetaShares Commods,etf units,QCB,F,28.8066,-,28.8066,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
BetaShares ASX Fin,etf units,QFN,F,8.3148,-,50.8726,85.71,3,-,-,7.5864,2 Jul,6 Jul,18 Jul,0,,
BetaShares ASX Res,etf units,QRE,F,4.1045,-,10.8061,93.49,3,-,-,4.122,2 Jul,6 Jul,18 Jul,0,,
BetaShares Euro,etf units,EEU,,-,-,-,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
BetaShares Gold,etf units,QAU,,-,-,-,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
BetaShares GBP,etf units,POU,,-,-,-,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
BetaShares US Dollar,etf units,USD,,-,-,-,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
BetaShares Aust HIC,etf units,AAA,F,17.9618,-,36.7377,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
BetaShares Crude Oil,etf units,OOO,F,109.4755,-,109.4755,-,-,-,-,-,2 Jul,6 Jul,18 Jul,0,,
Brookfield,ordinary unit,BPA,F,-,2.0,-,-,-,-,-,-,25 Jun,29 Jun,31 Jul,0,,
BWP Trust,ordinary units,BWP,F,-,8.0,6.63,-,3,-,6.18,5.8,25 Jun,29 Jun,29 Aug,0,,
Carindale Prop,unit,CDP,F,-,13.9,13.9,-,-,-,13.9,13.9,25 Jun,29 Jun,31 Aug,0,,
Cedar Woods Prop,ordinary,CWP,F,-,-,11.0,-,3,3,11.0,12.0,28 Sep,5 Oct,31 Oct,0,,
Centro Retail Aust,ord/unit stapled sec,CRF,F,6.5,-,6.5,-,-,-,-,-,25 Jun,29 Jun,28 Aug,0,,
Century Aust,ordinary,CYA,F,1.4,-,2.7,100,3,-,6.2,-,26 Jul,1 Aug,15 Aug,0,,
CFS Retail Prop,stapled securities,CFX,F,-,6.6,6.5,-,4,-,6.3,6.4,25 Jun,29 Jun,28 Aug,0,,
Challenger Div Pro,stapled units,CDI,F,-,2.15,2.05,-,4,-,2.0,2.0,25 Jun,29 Jun,30 Aug,0,,
Challenger Infra,stapled units,CIF,F,-,5.0,5.0,-,-,-,7.0,7.0,25 Jun,29 Jun,30 Aug,0,,
Charter Hall Grp,stapled us prohibit.,CHC,F,9.1,-,18.2,-,4,-,8.0,8.5,25 Jun,29 Jun,28 Aug,0,,
Charter Hall Ret REIT,units,CQR,F,13.1,-,26.1,-,4,-,12.0,12.8,25 Jun,29 Jun,21 Aug,0,,
Clime Capital,ordinary,CAM,Q1,1.0,-,1.0,100,3,-,3.0,1.0,3 Jul,9 Jul,30 Jul,0,,
Clime Capital,7.5% non-cum. pref,CAMPA,Q1,4.75,-,4.75,100,-,-,14.25,4.75,3 Jul,9 Jul,27 Jul,0,,
Collins Foods,ordinary,CKF,F,6.5,-,6.5,100,-,-,-,-,9 Jul,13 Jul,27 Jul,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q1,262.89,-,262.89,100,-,-,870.61,267.25,18 Jul,24 Jul,31 Jul,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,Q1,179.97,-,179.97,100,-,-,412.96,186.12,18 Jul,24 Jul,31 Jul,0,,
C'wlth Prop Office,ordinary units,CPA,F,-,3.2,2.89,-,-,-,2.75,2.75,25 Jun,29 Jun,28 Aug,0,,
Countplus,ordinary,CUP,Q1,3.0,-,3.0,100,-,-,5.0,3.0,23 Jul,27 Jul,15 Aug,0,,
Cromwell Property,stapled securities,CMW,F,1.75,-,7.0,-,3,-,5.25,1.75,25 Jun,29 Jun,16 Aug,0,,
CS GP100 Aust Tr,ordinary units,CSJ,F,-,0.5714,-,-,-,-,-,-,25 Jun,29 Jun,18 Jul,0,,
CS100 Emrg Mkt Infr,units fully paid,CSU,F,-,1.8414,-,-,-,-,-,-,25 Jun,29 Jun,18 Jul,0,,
DEXUS Prop Grp,stapled units,DXS,F,2.68,-,5.35,-,4,-,2.59,2.59,25 Jun,29 Jun,31 Aug,0,,
Dragon Mountain Gold,ordinary,DMG,I,44.97,-,44.97,-,-,-,-,-,9 Jul,13 Jul,20 Jul,0,,
DUET Grp,stapled us prohibit.,DUE,F,8.0,-,16.0,-,3,-,10.0,10.0,25 Jun,29 Jun,14 Aug,0,,
E-Pay Asia,ordinary,EPY,I,8.0,-,8.0,-,-,-,-,-,1 Aug,8 Aug,15 Aug,1,,
Euroz,ordinary,EZL,F,6.5,-,8.0,100,-,-,3.0,15.0,16 Jul,20 Jul,27 Jul,0,,
Finbar Grp,ordinary,FRI,F,5.5,-,9.0,100,3,-,3.0,5.5,19 Jul,25 Jul,4 Sep,0,,
FKP Prop Grp,stapled securities,FKP,F,-,1.4,1.4,-,3,-,1.4,1.6,25 Jun,29 Jun,28 Sep,0,,
Generation Healthcare,units,GHC,F,3.34,-,6.68,-,3,-,-,-,25 Jun,29 Jun,31 Aug,0,,
Goodman Grp,stapled us prohibit.,GMG,F,-,9.0,1.8,-,4,-,1.5,2.0,25 Jun,29 Jun,27 Aug,0,,
GrainCorp,a class ordinary,GNC,I,30.0,-,30.0,100,-,-,20.0,-,2 Jul,6 Jul,20 Jul,0,,
Greencap,ordinary,GCG,F,0.25,-,0.5,100,3,-,-,-,3 Aug,10 Aug,27 Aug,0,,
Growthpoint Prop,ord/unit stapled sec,GOZ,F,8.9,-,17.6,-,3,-,8.4,8.7,25 Jun,29 Jun,31 Aug,0,,
Growthpoint Prop,stapled new,GOZNA,F,7.6,-,7.6,-,3,-,4.5,-,25 Jun,29 Jun,31 Aug,0,,
Hastings Divers,stapled security,HDF,F,2.5,-,10.0,-,-,-,5.5,2.5,25 Jun,29 Jun,6 Aug,0,,
Hastings High Yld,ordinary units,HHY,F,3.75,-,15.0,-,4,-,7.4,3.7,25 Jun,29 Jun,24 Aug,0,,
IMF (Aust),ordinary,IMF,F,10.0,-,10.0,100,-,-,10.0,5.0,23 Aug,29 Aug,13 Sep,0,,
Insurance Aust Grp,conv pref shs,IAGPC,I,282.01,-,282.01,100,-,-,-,-,18 Oct,24 Oct,1 Nov,0,,
Investa Office Fd,stapled securities,IOF,F,9.7,-,10.675,-,4,-,1.95,0.975,25 Jun,29 Jun,31 Aug,0,,
iShares MSCI Aus 200,ishares msci aus 200,IOZ,Q1,23.247,-,23.247,74.35,3,-,62.9212,11.3121,2 Jul,6 Jul,17 Jul,0,,
iShares Russell 2000,cdi 1:1,IRU,F,31.1797,-,102.6315,-,-,-,58.3208,19.9011,27 Jun,29 Jun,18 Jul,0,,
iShares S&P High Div,ishares s&p high div,IHD,Q1,22.484,-,22.484,83.27,3,-,67.078,3.5174,2 Jul,6 Jul,17 Jul,0,,
iShares S&P/ASX 20,ishares s&p/asx20,ILC,Q1,23.1682,-,23.1682,84.02,3,-,67.2498,17.7766,2 Jul,6 Jul,17 Jul,0,,
iShares Small Ords,ishares small ords,ISO,F,7.1807,-,11.5263,58.57,3,-,-,8.8236,2 Jul,6 Jul,17 Jul,0,,
iShares UBS Comp Bnd,etf units,IAF,Q1,131.3605,-,131.3605,-,3,-,-,-,2 Jul,6 Jul,17 Jul,0,,
iShares UBS Gov Infl,etf units,ILB,Q1,59.0631,-,59.0631,-,3,-,-,-,2 Jul,6 Jul,17 Jul,0,,
iShares UBS Treasury,etf units,IGB,Q1,114.5722,-,114.5722,-,3,-,-,-,2 Jul,6 Jul,17 Jul,0,,
James Hardie Ind,chess depositary int,JHX,F,37.449,-,41.4622,-,-,-,-,-,25 Jun,29 Jun,23 Jul,0,,
LinQ Res Fund,units,LRF,F,-,2.5,0.5,100,3,-,1.5,3.0,25 Jun,29 Jun,31 Aug,0,,
Macquarie Winton,ordinary units,MWG,F,-,0.55,-,-,-,-,-,1.5767,25 Jun,29 Jun,30 Jul,0,,
Merchant House,ordinary,MHI,F,0.5,-,1.0,-,-,-,0.5,0.5,20 Aug,24 Aug,30 Aug,0,,
Metcash,ordinary,MTS,F,16.5,-,28.0,100,4,-,11.0,16.0,3 Jul,9 Jul,16 Jul,0,,
Mirrabooka Invest,ordinary,MIR,F,6.5,-,10.0,100,3,-,3.5,6.5,18 Jul,24 Jul,3 Aug,1,,
Mirvac Grp,stapled securities,MGR,F,-,2.4,2.0,-,4,-,4.0,-,25 Jun,29 Jun,27 Jul,0,,
Multiplex Sites,sites,MXUPA,F,-,203.0,-,-,-,-,-,-,25 Jun,29 Jun,16 Jul,0,,
National Aust Bank,ordinary,NAB,I,90.0,-,90.0,100,3,3,84.0,-,31 May,6 Jun,16 Jul,0,,
Norfolk Grp,ordinary,NFK,F,2.0,-,3.5,-,-,-,-,2.0,10 Jul,16 Jul,31 Jul,0,,
Ozgrowth,ordinary,OZG,F,0.8,-,1.0,100,-,-,0.5,1.2,2 Aug,9 Aug,16 Aug,0,,
Preferred Capital,perls iii,PCAPA,Q1,167.59,-,167.59,100,-,-,615.68,177.25,24 Sep,28 Sep,8 Oct,1,,
Programmed Maint,ordinary,PRG,F,8.0,-,13.0,100,-,-,3.0,6.0,2 Jul,6 Jul,27 Jul,0,,
Reef Casino Tr,units,RCT,I,-,9.0,-,-,-,-,9.0,-,25 Jun,29 Jun,20 Sep,0,,
Singapore Tel,chess depositary int,SGT,F,-,-,5.2291,-,-,-,5.2141,14.9357,1 Aug,8 Aug,24 Aug,0,,
SPDR Prop Fund,etf units,SLF,F,13.094,-,47.5367,-,4,-,28.6243,11.4888,25 Jun,29 Jun,28 Aug,0,,
Stockland,units/ord stapled,SGP,F,-,12.0,12.0,-,4,-,11.8,11.9,25 Jun,29 Jun,31 Aug,0,,
Suncorp-Metway,pref shares,SBKPB,Q1,119.1,-,119.1,100,-,-,420.05,135.5,27 Aug,31 Aug,14 Sep,0,,
Sydney Airport,stapled us prohibit.,SYD,I,11.0,-,11.0,-,4,-,-,-,25 Jun,29 Jun,16 Aug,0,,
Thorn Grp,ordinary,TGA,F,5.5,-,9.5,100,-,-,3.54,4.95,8 Jun,15 Jun,18 Jul,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,F,-,-,369.0,-,-,-,300.0,297.0,24 Sep,28 Sep,15 Oct,0,,
Transurban Grp,triple stapled sec.,TCL,F,15.0,-,29.5,23.34,3,-,13.0,14.0,25 Jun,29 Jun,14 Aug,0,,
TTA Hldgs,ordinary,TTA,F,0.4,-,0.4,100,-,-,-,0.4,9 Jul,13 Jul,27 Jul,0,,
Van Eyk Blueprint,ordinary units,VBP,F,-,53.0,1.0,-,3,-,1.0,63.6509,25 Jun,29 Jun,26 Jul,0,,
Vietnam Industrial,ordinary,VII,I,6.3,-,6.3,-,-,-,-,-,6 Jul,12 Jul,18 Sep,0,,
Viterra Inc,cdi 1:1,VTA,I,6.1366,-,6.1366,-,-,-,4.1225,-,2 Jul,6 Jul,26 Jul,0,,
Vngd Aust Govt Bond,etf units,VGB,Q1,110.6556,-,110.6556,-,3,-,-,-,2 Jul,5 Jul,19 Jul,0,,
Vngd Aust High Yield,etf units,VHY,Q1,41.4652,-,41.4652,65.58,3,-,215.7001,58.62,2 Jul,5 Jul,19 Jul,0,,
Vngd MSCI Aust Large Co,etf units,VLC,Q1,31.1227,-,31.1227,59.59,3,-,119.1264,33.4675,2 Jul,5 Jul,19 Jul,0,,
Vngd Aust Property,etf units,VAP,Q1,86.6935,-,86.6935,5.88,3,-,212.054,77.5789,2 Jul,5 Jul,19 Jul,0,,
Vngd Aust Shares,etf units,VAS,Q1,46.0153,-,46.0153,71.41,3,-,200.8645,43.7976,2 Jul,5 Jul,19 Jul,0,,
Vngd MSCI Aust Small Co,etf units,VSO,F,65.901,-,149.2262,33.75,3,-,-,45.0341,2 Jul,5 Jul,19 Jul,0,,
Vngd US Total Market,cdi 1:1,VTS,F,28.645,-,109.41,-,-,-,77.8659,22.95,26 Jun,28 Jun,18 Jul,0,,
Westoz Inv,ordinary,WIC,F,3.0,-,4.0,100,4,-,3.0,8.0,2 Aug,9 Aug,16 Aug,0,,
Westpac Banking,preferred,WBCPA,Q1,-,104.92,-,100,-,-,-,-,17 Sep,21 Sep,2 Oct,0,,
Westpac Banking,preferred ii,WBCPB,Q1,-,129.62,-,100,-,-,-,-,17 Sep,21 Sep,2 Oct,0,,
Westpac Banking,conv pref shs,WBCPC,F,-,282.05,-,100,-,-,-,-,17 Sep,21 Sep,2 Oct,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q1,-,80.22,-,100,-,-,300.99,91.8,10 Sep,14 Sep,2 Oct,0,,
,
