Milton Corp,ordinary,MLT,I,8.2,-,8.2,100,3,-,39.0,-,13 Feb,19 Feb,4 Mar,0,,
Mincor Res,ordinary,MCR,I,2.0,-,2.0,100,-,-,2.0,-,18 Feb,24 Feb,21 Mar,1,,
Mirvac Grp,stapled securities,MGR,I,-,4.4,-,-,3,-,4.2,-,23 Dec,31 Dec,27 Feb,0,,
My Net Fone,ordinary,MNF,I,2.0,-,2.0,100,4,-,1.5,-,20 Feb,26 Feb,12 Mar,1,,
National Aust Bank,pref share,NABPA,Q3,100.43,-,306.67,100,-,-,-,110.24,27 Feb,5 Mar,20 Mar,0,,
National Aust Bank,cps ii,NABPB,Q3,100.8,-,100.8,100,-,-,-,-,21 Feb,27 Feb,17 Mar,0,,
Navitas,ordinary,NVT,I,9.4,-,9.4,100,3,-,9.3,-,24 Feb,28 Feb,14 Mar,0,,
Nick Scali,ordinary,NCK,I,6.0,-,6.0,100,-,-,6.0,-,27 Feb,5 Mar,26 Mar,1,,
Noni B,ordinary,NBL,I,1.5,-,1.5,100,-,-,2.5,-,7 Mar,14 Mar,28 Mar,1,,
OZ Minerals,ordinary,OZL,F,10.0,-,20.0,-,4,-,10.0,20.0,20 Feb,26 Feb,13 Mar,1,,
Ozgrowth,ordinary,OZG,I,0.75,-,0.75,100,-,-,0.5,-,28 Jan,3 Feb,17 Feb,0,,
Pacific Energy,ordinary,PEA,I,1.0,-,1.0,100,-,-,-,-,20 Feb,26 Feb,12 Mar,1,,
Preferred Capital,perls iii,PCAPA,Q3,128.21,-,390.04,100,-,-,456.83,143.75,25 Mar,31 Mar,7 Apr,0,,
P-REIT,ordinary units,PXT,I,0.75,-,0.75,-,-,-,-,-,11 Mar,17 Mar,7 Apr,1,,
Primary Health Care,ordinary,PRY,I,9.0,-,9.0,100,3,3,6.5,-,17 Mar,21 Mar,7 Apr,1,,
REA Grp,ordinary,REA,I,22.0,-,22.0,100,4,-,16.0,-,26 Feb,4 Mar,18 Mar,0,,
Reckon,ordinary,RKN,F,4.75,-,8.75,90.00,-,-,3.75,4.75,17 Feb,21 Feb,6 Mar,1,,
Reef Casino Tr,units,RCT,F,17.5,-,28.0,-,-,-,9.0,12.0,23 Dec,31 Dec,19 Mar,0,,
ResMed Inc,cdi  10:1,RMD,Q3,2.3588,-,4.612,-,-,-,1.3906,1.3953,13 Feb,19 Feb,19 Mar,0,,
Royal Wolf Hldgs,ordinary,RWH,I,5.0,-,5.0,-,-,-,4.5,-,13 Mar,19 Mar,3 Apr,0,,
Royalco Res,ordinary,RCO,I,1.0,-,1.0,100,-,-,2.0,-,20 Feb,26 Feb,28 Feb,0,,
Scott Corp,ordinary,SCC,I,5.0,-,5.0,100,4,-,1.5,-,17 Feb,21 Feb,27 Feb,1,,
Skilled Grp,ordinary,SKE,I,7.5,-,7.5,100,4,-,7.0,-,24 Mar,28 Mar,11 Apr,1,,
SkyCity Entertain,ordinary,SKC,I,7.8348,-,7.8348,100,3,-,7.3512,-,17 Mar,21 Mar,4 Apr,1,,
Slater & Gordon,ordinary,SGH,I,3.0,-,3.0,100,3,-,2.75,-,7 Mar,14 Mar,24 Apr,1,,
SPDR Prop Fund,etf units,SLF,I,12.415,-,20.2746,3.50,4,-,37.4214,10.5176,31 Dec,7 Jan,10 Mar,0,,
Stockland,units/ord stapled,SGP,I,12.0,-,12.0,-,3,-,12.0,-,23 Dec,31 Dec,28 Feb,0,,
STW Comms,ordinary,SGN,F,5.3,-,8.6,100,4,-,3.3,5.0,27 Mar,2 Apr,16 Apr,1,,
Suncorp Grp,conv pref share cps2,SUNPC,Q3,124.96,-,382.19,100,-,-,195.18,135.5,3 Mar,7 Mar,17 Mar,0,,
Suncorp Grp,sub.note 22-nov-23,SUNPD,Q3,139.97,-,420.19,-,-,-,-,-,10 Feb,14 Feb,24 Feb,0,,
Supply Net,ordinary,SNL,I,4.0,-,4.0,100,4,-,3.5,-,27 Mar,2 Apr,16 Apr,0,,
Tabcorp Hldgs,ordinary,TAH,I,8.0,-,8.0,100,3,-,11.0,-,11 Feb,17 Feb,24 Mar,0,,
Tassal Grp,ordinary,TGR,I,5.5,-,5.5,50.00,-,-,4.5,-,7 Mar,14 Mar,28 Mar,1,,
Techniche,ordinary,TCN,F,0.1,-,0.1,-,-,-,-,-,23 Dec,31 Dec,28 Feb,0,,
Telstra Corp,ordinary,TLS,I,14.5,-,14.5,100,4,-,14.0,-,24 Feb,28 Feb,28 Mar,1,,
ThinkSmart,ordinary,TSM,I,3.6,-,3.6,100,-,-,-,-,4 Feb,10 Feb,19 Feb,0,,
Titan Energy Service,ordinary,TTN,I,3.5,-,3.5,100,3,-,2.0,-,12 Feb,18 Feb,7 Mar,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,100,-,-,323.0,-,25 Mar,31 Mar,15 Apr,0,,
21st Century Fox,b voting cdi,FOX,I,-,-,-,-,-,-,-,-,5 Mar,12 Mar,16 Apr,0,,
21st Century Fox,a non-voting cdi,FOXLV,I,-,-,-,-,-,-,-,-,5 Mar,12 Mar,16 Apr,0,,
US Masters Res Prop Fd,ordinary units,URF,I,5.0,-,5.0,-,3,-,-,5.0,23 Dec,31 Dec,24 Mar,0,,
WAM Active,ordinary,WAA,I,4.8,-,4.8,100,3,-,4.75,-,11 Apr,17 Apr,30 Apr,0,,
WAM Capital,ordinary,WAM,I,6.5,-,6.5,100,3,-,6.0,-,18 Mar,24 Mar,31 Mar,0,,
WAM Research,ordinary,WAX,I,3.75,-,3.75,100,3,-,3.5,-,11 Apr,17 Apr,30 Apr,0,,
Watermark Mkt fd,ordinary,WMK,I,2.5,-,2.5,100,3,-,-,-,17 Mar,21 Mar,4 Apr,1,,
Webjet,ordinary,WEB,I,6.25,-,6.25,100,-,-,6.0,-,21 Mar,27 Mar,11 Apr,1,,
Westfield Grp,ord/unit stapled sec,WDC,F,-,25.5,25.5,-,4,-,24.75,24.75,7 Feb,13 Feb,28 Feb,0,,
Westfield Retail Tr,unit stapled,WRT,F,-,9.925,9.925,-,-,-,9.25,9.5,7 Feb,13 Feb,28 Feb,0,,
Westoz Inv,ordinary,WIC,I,4.5,-,4.5,100,4,-,3.0,-,28 Jan,3 Feb,17 Feb,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,110.55,-,100,-,-,-,-,17 Mar,21 Mar,31 Mar,0,,
Westpac Banking,conv pref shs,WBCPC,I,-,203.32,-,-,-,-,-,-,17 Mar,21 Mar,31 Mar,0,,
Westpac Banking,conv perpetual note,WBCPD,Q3,-,99.91,-,-,-,-,-,109.74,24 Feb,28 Feb,11 Mar,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,62.22,67.18,100,-,-,225.12,70.68,7 Mar,14 Mar,31 Mar,0,,
,
