Countplus,ordinary,CUP,I,2.0,-,2.0,100,-,-,-,-,30 May,3 Jun,1 Jul,0,,
Cromwell Grp,stapled securities,CMW,Q3,1.75,-,5.25,-,3,-,6.0,2.0,25 Mar,31 Mar,18 May,0,,
Cromwell Grp,new,CMWN,I,0.4667,-,0.4667,-,3,-,-,-,25 Mar,31 Mar,18 May,0,,
CTI Logistics,ordinary,CLX,I,3.0,-,3.0,100,4,4,3.0,-,15 Apr,21 Apr,6 May,0,,
Customers,ordinary,CUS,I,3.0,-,3.0,-,-,-,-,-,1 Apr,7 Apr,21 Apr,0,,
David Jones,ordinary,DJS,I,13.0,-,13.0,100,3,-,12.0,-,6 Apr,12 Apr,9 May,0,,
Envestra,ordinary,ENV,I,2.75,-,2.75,-,3,-,2.75,-,15 Mar,21 Mar,29 Apr,0,,
FFI Hldgs,ordinary,FFI,I,10.0,-,10.0,100,4,-,10.0,-,15 Apr,21 Apr,28 Apr,0,,
Freedom Foods grp,ordinary,FNP,I,0.5,-,0.5,100,3,-,-,-,26 May,1 Jun,24 Jun,0,,
GBST Hldgs,ordinary,GBT,I,2.0,-,2.0,100,-,-,-,-,6 Apr,12 Apr,29 Apr,0,,
Gowing Bros,ordinary,GOW,I,5.5,-,5.5,100,4,4,5.0,-,1 Apr,7 Apr,21 Apr,0,,
Greencross,ordinary,GXL,I,3.0,-,3.0,100,3,-,-,2.0,11 Mar,18 Mar,29 Apr,0,,
Harvey Norman,ordinary,HVN,I,6.0,-,6.0,100,-,-,7.0,-,11 Apr,15 Apr,2 May,0,,
Hastings Divers,stapled security,HDF,Q3,2.5,-,8.5,-,4,-,9.0,3.0,25 Mar,31 Mar,29 Apr,0,,
Hastings High Yld,ordinary units,HHY,Q3,3.7,-,11.1,-,3,-,10.9,3.7,25 Mar,31 Mar,10 May,0,,
Henderson Grp,cdi 1:1,HGG,F,-,-,3.1365,-,-,-,3.6025,7.0892,2 May,6 May,27 May,0,,
iiNet,ordinary,IIN,I,5.0,-,5.0,100,-,-,3.0,-,11 Mar,18 Mar,20 Apr,0,,
Integrated Legal,ordinary,IAW,I,0.3,-,0.3,100,3,-,0.25,-,5 Apr,11 Apr,2 May,0,,
ING Office Fd,stapled securities,IOF,Q3,0.975,-,2.925,-,4,-,4.075,0.975,25 Mar,31 Mar,29 Apr,0,,
Joyce Corp,ordinary,JYC,I,2.0,-,2.0,-,4,-,-,2.0,11 Apr,15 Apr,29 Apr,0,,
Jumbo Interactive,ordinary,JIN,I,0.5,-,0.5,100,3,-,-,-,5 Apr,11 Apr,6 May,0,,
Katana Capital,ordinary,KAT,F,1.0,-,3.0,100,3,-,1.5,-,11 Apr,15 Apr,4 May,0,,
Koon Hldgs,chess depositary int,KNH,F,-,-,0.7116,-,-,-,0.7203,1.0275,12 May,18 May,6 Jun,0,,
Kresta Hldgs,ordinary,KRS,I,0.5,-,0.5,100,-,-,2.0,-,12 Apr,18 Apr,28 Apr,0,,
Legend Corp,ordinary,LGD,I,0.8,-,0.8,100,4,-,-,-,21 Mar,25 Mar,29 Apr,0,,
Ludowici,ordinary,LDW,F,10.0,-,20.0,100,4,-,6.0,6.0,18 Apr,27 Apr,9 May,0,,
Matrix C & E,ordinary,MCE,I,3.0,-,3.0,100,-,-,2.0,-,11 Apr,15 Apr,29 Apr,0,,
Mirvac Grp,stapled securities,MGR,Q3,-,2.0,2.0,-,-,-,6.0,2.0,25 Mar,31 Mar,29 Apr,0,,
Money3 Corp,ordinary,MNY,I,1.75,-,1.75,100,3,-,1.6,-,8 Mar,15 Mar,29 Apr,0,,
Multiplex European,units,MUE,Q3,-,0.625,-,-,-,-,-,-,25 Mar,31 Mar,29 Apr,0,,
Myer Hldgs,ordinary,MYR,I,11.0,-,11.0,100,-,-,10.5,-,25 Mar,31 Mar,12 May,0,,
National Can Ind,ordinary,NCI,I,1.0,-,1.0,100,-,-,3.0,-,31 Mar,6 Apr,20 Apr,0,,
New Hope Corp,ordinary,NHC,I,5.25,-,5.25,100,-,-,5.0,-,11 Apr,15 Apr,4 May,0,,
News Corp,b voting cdi,NWS,I,6.4793,-,6.4793,-,4,-,6.9634,-,9 Mar,16 Mar,20 Apr,0,,
News Corp,a non-voting cdi,NWSLV,I,6.4793,-,6.4793,-,4,-,6.9634,-,9 Mar,16 Mar,20 Apr,0,,
Noni B,ordinary,NBL,I,1.0,-,1.0,100,-,-,6.0,-,8 Apr,14 Apr,28 Apr,0,,
OM Hldgs,ordinary,OMH,I,2.0,-,2.0,100,-,-,-,2.0,11 Apr,15 Apr,13 May,0,,
Orica,step up preference,ORIPB,I,329.0,-,329.0,-,-,-,288.0,-,10 May,16 May,31 May,0,,
Pacific Star Network,ordinary,PNW,I,0.1,-,0.1,-,-,-,-,-,7 Mar,11 Mar,18 Apr,0,,
Peet,ordinary,PPC,I,4.0,-,4.0,100,3,-,4.0,-,29 Mar,4 Apr,20 Apr,0,,
Preferred Capital,perls iii,PCAPA,F,-,-,622.85,-,-,-,487.82,192.61,23 Jun,29 Jun,6 Jul,0,,
Premier Invest,ordinary,PMV,I,18.0,-,18.0,100,4,-,38.0,-,11 Apr,15 Apr,6 May,0,,
QMASTOR,ordinary,QML,I,0.25,-,0.25,-,-,-,0.25,-,23 Feb,1 Mar,29 Apr,0,,
Ramsay Health Care,cares,RHCPA,I,344.04,-,344.04,100,-,-,249.8,-,1 Apr,7 Apr,20 Apr,0,,
Russell High Div,etf units,RDV,Q3,8.8927,-,57.0213,21.83,3,-,-,5.6364,30 Mar,5 Apr,18 Apr,0,,
Scott Corp,ordinary,SCC,I,1.5,-,1.5,100,3,-,2.0,-,4 Apr,8 Apr,29 Apr,0,,
Seek,ordinary,SEK,I,6.8,-,6.8,100,-,-,5.2,-,23 Mar,29 Mar,19 Apr,0,,
Sigma Pharmaceutical,ordinary,SIP,I,15.0,-,15.0,100,4,-,3.0,-,5 Apr,11 Apr,11 May,0,,
Slater & Gordon,ordinary,SGH,I,2.2,-,2.2,100,-,-,2.0,-,1 Mar,7 Mar,27 Apr,0,,
Snowball Grp,ordinary,SNO,I,1.5,-,1.5,100,-,-,1.25,-,25 Mar,31 Mar,29 Apr,0,,
Soul Pattinson,ordinary,SOL,I,15.0,-,15.0,100,-,-,14.0,-,15 Apr,21 Apr,12 May,0,,
SPDR Prop Fd,etf units,SLF,Q3,8.238,-,28.6243,-,4,-,39.8844,12.1667,31 Mar,6 Apr,3 Jun,0,,
Steamships Trading,ordinary,SST,F,-,-,18.5136,-,-,-,24.0568,31.1866,4 May,10 May,24 May,0,,
Sthn Cross Media,ordinary,SXL,I,7.0,-,7.0,100,3,-,-,-,7 Mar,11 Mar,25 May,0,,
Stratatel,ordinary,STE,I,0.2,-,0.2,-,3,-,0.13,-,5 Apr,11 Apr,2 May,0,,
Structural Systems,ordinary,STS,I,1.5,-,1.5,100,4,-,-,-,11 Mar,18 Mar,13 May,0,,
STW Comms,ordinary,SGN,F,4.2,-,6.5,100,4,-,1.5,2.0,4 Apr,8 Apr,21 Apr,0,,
Suncorp-Metway,pref shares,SBKPB,F,144.03,-,287.46,100,-,-,-,-,30 May,3 Jun,14 Jun,0,,
Sylvastate,ordinary,SYL,I,10.5,-,10.5,100,4,-,10.5,-,5 Apr,11 Apr,29 Apr,0,,
Tamawood,ordinary,TWD,I,8.0,-,8.0,100,3,-,8.0,-,10 May,16 May,3 Jun,0,,
Tasmania Mines,ordinary,TMM,I,6.0,-,6.0,100,-,-,-,-,4 Apr,8 Apr,29 Apr,0,,
TFS Corp,ordinary,TFC,I,1.25,-,1.25,100,3,-,1.25,-,30 May,3 Jun,17 Jun,0,,
The Reject Shop,ordinary,TRS,I,23.0,-,23.0,100,-,-,39.0,-,24 Mar,30 Mar,18 Apr,0,,
ThinkSmart,ordinary,TSM,F,3.5,-,3.5,45.00,-,-,1.5,2.0,11 Apr,15 Apr,29 Apr,0,,
TPG Telecom,ordinary,TPM,I,2.25,-,2.25,100,3,-,2.0,-,13 Apr,19 Apr,24 May,0,,
Transfield Services,ordinary,TSE,I,5.0,-,5.0,100,4,-,5.0,-,9 Mar,16 Mar,20 Apr,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,F,-,-,-,100,-,-,-,287.0,26 Sep,30 Sep,17 Oct,0,,
United Overseas Aust,ordinary,UOS,F,1.5,-,1.5,-,3,-,0.5,1.5,10 May,16 May,27 May,0,,
Vealls,income,VELIN,I,5.0,-,5.0,100,-,-,4.9,-,12 Apr,18 Apr,29 Apr,0,,
Vealls,7.0% cum. preference,VELPA,I,0.35,-,0.35,100,-,-,0.35,-,12 Apr,18 Apr,29 Apr,0,,
Vngd Aust Property,etf units,VAP,F,119.4472,-,140.3969,5.59,3,-,-,-,1 Apr,6 Apr,20 Apr,0,,
Vngd Aust Shares,etf units,VAS,F,47.564,-,268.4639,64.26,3,-,117.9749,49.79,1 Apr,6 Apr,20 Apr,0,,
Vngd US Total Market,cdi 1:1,VTS,Q3,22.95,-,77.8659,-,-,-,77.5929,26.0689,28 Mar,30 Mar,20 Apr,0,,
Warehouse Grp,ordinary,WHS,I,11.4038,-,11.4038,-,-,-,13.2864,-,4 Apr,8 Apr,20 Apr,0,,
Waterco,ordinary,WAT,I,4.0,-,4.0,100,3,-,3.0,-,2 May,6 May,3 Jun,0,,
Westpac Banking,preferred,WBCPA,F,-,127.2,-,-,-,-,-,-,17 Jun,23 Jun,30 Jun,0,,
Westpac Banking,preferred ii,WBCPB,F,-,151.63,-,-,-,-,-,-,17 Jun,23 Jun,30 Jun,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,F,-,102.76,206.62,-,-,-,238.41,94.56,8 Jun,15 Jun,30 Jun,0,,
Whitefield,ordinary,WHF,F,8.5,-,17.0,100,4,-,8.5,8.5,5 Apr,11 Apr,29 Apr,0,,
Whitefield,8.0% cumulative prf,WHFPA,F,4.0,-,8.0,100,-,-,4.0,4.0,5 Apr,11 Apr,29 Apr,0,,
WHK Grp,ordinary,WHG,I,3.0,-,3.0,100,4,-,2.0,-,28 Mar,1 Apr,5 May,0,,
Wilson HTM Inv,ordinary,WIG,I,2.0,-,2.0,100,-,-,3.0,-,4 Apr,8 Apr,27 Apr,0,,
Woolworths,ordinary,WOW,I,57.0,-,57.0,100,3,-,53.0,-,21 Mar,25 Mar,29 Apr,0,,
,
