Telecom Corp of NZ,ordinary,TEL,Q3,-,-,6.8599,-,4,-,12.4621,4.1541,21 Feb,25 Feb,11 Mar,1,,
Telstra Corp,ordinary,TLS,I,14.0,-,14.0,100,4,-,14.0,-,21 Feb,25 Feb,25 Mar,1,,
Transfield Serv Infr,stapled securities,TSI,I,-,4.1,-,-,3,-,6.0,-,23 Dec,31 Dec,16 Mar,0,,
Transfield Services,ordinary,TSE,I,-,-,-,-,-,-,5.0,-,9 Mar,16 Mar,20 Apr,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,-,-,-,254.0,-,25 Mar,31 Mar,15 Apr,0,,
Transurban Grp,triple stapled sec.,TCL,I,13.0,-,13.0,-,3,-,12.0,-,23 Dec,31 Dec,15 Feb,0,,
Van Eyk Blueprint,ordinary units,VBP,I,-,1.0,-,-,3,-,2.3,-,23 Dec,31 Dec,29 Mar,0,,
WAM Active,ordinary,WAA,I,4.0,-,4.0,100,3,-,3.0,-,17 Mar,23 Mar,31 Mar,0,,
WAM Capital,ordinary,WAM,I,5.0,-,5.0,100,3,-,4.0,-,28 Feb,4 Mar,11 Mar,0,,
WAM Research,ordinary,WAX,I,3.0,-,3.0,100,3,-,-,-,15 Mar,21 Mar,28 Mar,0,,
Webjet,ordinary,WEB,I,5.0,-,5.0,100,-,-,5.0,-,24 Mar,30 Mar,14 Apr,1,,
Westfield Grp,ord/unit stapled sec,WDC,F,-,31.56,32.0,-,4,-,47.0,47.0,8 Feb,14 Feb,28 Feb,0,,
Westfield Retail Tr,unit stapled,WRT,F,-,0.44,-,-,-,-,-,-,8 Feb,14 Feb,28 Feb,0,,
Westoz Inv,ordinary,WIC,I,3.0,-,3.0,100,4,-,2.5,-,25 Jan,1 Feb,15 Feb,0,,
Westpac Banking,preferred,WBCPA,Q3,-,127.04,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,151.2,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,102.87,103.75,-,-,-,238.41,94.56,9 Mar,16 Mar,31 Mar,0,,
,
