Bank of Qld,ordinary,BOQ,F,30.0,-,58.0,100,3,-,26.0,26.0,7 Nov,13 Nov,4 Dec,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,I,71.2,-,145.91,100,-,-,256.98,83.45,19 Nov,25 Nov,16 Dec,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,I,77.0,-,158.0,100,-,-,264.0,85.0,17 Dec,23 Dec,10 Jan,0,,
Bendigo & Adelaide Bk,conv pref share,BENPD,I,273.62,-,273.62,100,-,-,65.49,-,22 Nov,28 Nov,13 Dec,0,,
BetaSharesFinancials,etf units,QFN,I,-,43.152,-,-,3,-,38.0981,-,14 Nov,20 Nov,16 Jan,0,,
Bisalloy Steel,ordinary,BIS,F,4.0,-,4.0,100,3,-,-,-,31 Oct,7 Nov,25 Nov,0,,
Brickworks,ordinary,BKW,F,27.0,-,40.5,100,-,-,13.5,27.0,31 Oct,7 Nov,28 Nov,0,,
BT Invest Mgt,ordinary,BTT,F,10.0,-,18.0,50.00,3,-,5.5,7.0,2 Dec,6 Dec,19 Dec,0,,
Clough,ordinary,CLO,I,14.0,-,14.0,100,-,-,-,2.6,22 Nov,28 Nov,3 Dec,1,,
C'wlth Bank  of Aust,perp.exc.(perls vi),CBAPC,I,111.34,-,227.45,100,-,-,197.8,122.26,2 Dec,6 Dec,16 Dec,0,,
Countplus,ordinary,CUP,Q3,3.0,-,9.0,100,-,-,9.0,3.0,13 Jan,17 Jan,14 Feb,0,,
CSR,ordinary,CSR,I,5.0,-,5.0,-,3,-,3.0,-,19 Nov,25 Nov,17 Dec,0,,
Desane Grp Hldgs,ordinary,DGH,F,1.0,-,1.0,-,-,-,-,1.0,8 Nov,14 Nov,26 Nov,0,,
DuluxGroup,ordinary,DLX,F,9.5,-,17.5,100,3,-,7.5,8.0,22 Nov,28 Nov,18 Dec,0,,
Ethane Pipeline,stapled securities,EPX,I,3.29,-,6.58,77.20,-,-,11.8465,3.5,23 Dec,31 Dec,15 Jan,1,,
FFI Hldgs,ordinary,FFI,I,25.0,-,25.0,100,3,-,10.0,12.0,2 Dec,6 Dec,20 Dec,0,,
Fisher & Paykel Health,ordinary,FPH,I,-,-,-,-,3,-,4.2617,-,2 Dec,6 Dec,19 Dec,1,,
Funtastic,ordinary,FUN,F,0.5,-,1.0,100,4,-,-,-,14 Nov,20 Nov,27 Nov,0,,
GrainCorp,a class ordinary,GNC,F,20.0,-,45.0,100,-,-,30.0,35.0,26 Nov,2 Dec,16 Dec,0,,
Harvey Norman,ordinary,HVN,F,4.5,-,9.0,100,-,-,5.0,4.0,28 Oct,1 Nov,2 Dec,0,,
HGL,ordinary,HNG,F,2.0,-,4.0,100,3,-,4.0,2.0,26 Nov,2 Dec,13 Dec,1,,
Incitec Pivot,ordinary,IPL,F,5.8,-,9.2,75.00,3,-,3.3,9.1,21 Nov,27 Nov,18 Dec,0,,
Infratil,ordinary,IFZ,I,3.3266,-,3.3266,-,3,-,2.5522,-,25 Nov,29 Nov,13 Dec,0,,
Insurance Aust Grp,conv pref shs,IAGPC,I,229.62,-,229.62,100,-,-,282.01,247.5,15 Apr,23 Apr,1 May,0,,
IPE,ordinary,IPE,I,3.0,-,3.0,100,-,-,2.25,-,12 Nov,18 Nov,5 Dec,0,,
Ironbark Capital,ordinary,IBC,I,1.25,-,1.25,100,4,-,2.0,-,11 Dec,17 Dec,27 Dec,0,,
James Hardie Ind,chess depositary int,JHX,I,-,-,-,-,-,-,4.7465,-,13 Dec,19 Dec,28 Mar,0,,
Macquarie Grp,ordinary,MQG,I,100.0,-,100.0,40.00,3,-,75.0,-,11 Nov,15 Nov,12 Dec,0,,
Macquarie Grp,non-cum capital note,MQGPA,I,291.63,-,291.63,-,-,-,-,-,25 Nov,29 Nov,9 Dec,0,,
National Aust Bank,ordinary,NAB,F,97.0,-,190.0,100,3,3,90.0,90.0,7 Nov,13 Nov,18 Dec,0,,
National Aust Bank,pref share,NABPA,I,100.38,-,206.24,100,-,-,-,110.24,29 Nov,5 Dec,20 Dec,0,,
Orica,ordinary,ORI,F,55.0,-,94.0,100,3,-,38.0,54.0,19 Nov,25 Nov,13 Dec,0,,
Preferred Capital,perls iii,PCAPA,I,124.56,-,261.83,100,-,-,456.83,143.75,20 Dec,30 Dec,6 Jan,0,,
Redflex Hldgs,ordinary,RDF,F,3.0,-,5.0,66.67,-,-,3.0,5.0,14 Nov,20 Nov,2 Dec,0,,
ResMed Inc,cdi  10:1,RMD,I,2.2532,-,2.2532,-,-,-,-,1.3906,13 Nov,19 Nov,18 Dec,0,,
Ruralco Hldgs,ordinary,RHL,F,10.0,-,20.0,100,4,-,10.0,10.0,25 Nov,29 Nov,20 Dec,1,,
Seven Grp Hldgs,conv. red. pref.,SVWPA,I,264.27,-,264.27,100,-,-,281.0,-,11 Nov,15 Nov,2 Dec,0,,
Shenhua Int'l,ordinary,SHU,F,2.5,-,2.5,-,-,-,-,2.5,4 Nov,11 Nov,29 Nov,0,,
Singapore Tel,chess depositary int,SGT,I,-,-,-,-,-,-,5.3181,-,17 Dec,23 Dec,15 Jan,1,,
Soul Pattinson WH,ordinary,SOL,F,28.0,-,46.0,100,-,-,17.0,27.0,12 Nov,18 Nov,9 Dec,0,,
SP AusNet,stapled securities,SPN,I,4.18,-,4.18,33.33,3,-,4.1,-,18 Nov,22 Nov,23 Dec,0,,
SPDR Prop Fund,etf units,SLF,Q1,7.8596,-,7.8596,-,4,-,37.4214,10.5176,30 Sep,4 Oct,6 Dec,0,,
SteriHealth,ordinary,STP,F,7.0,-,7.0,100,-,-,-,7.0,28 Oct,1 Nov,28 Nov,0,,
Suncorp Grp,conv pref share cps2,SUNPC,I,126.12,-,257.23,100,-,-,195.18,135.5,4 Dec,10 Dec,17 Dec,0,,
Tamawood,ordinary,TWD,F,13.0,-,21.0,100,4,-,8.0,13.0,14 Nov,20 Nov,4 Dec,0,,
Techniche,ordinary,TCN,F,0.1,-,0.1,-,-,-,-,-,23 Dec,31 Dec,28 Feb,0,,
Thorn Grp,ordinary,TGA,I,4.5,-,4.5,100,3,-,4.5,-,19 Dec,27 Dec,17 Jan,1,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,100,-,-,323.0,-,25 Mar,31 Mar,15 Apr,0,,
Waterco,ordinary,WAT,F,4.0,-,7.0,100,3,-,3.0,4.0,11 Nov,15 Nov,16 Dec,0,,
WDS,ordinary,WDS,I,1.0,-,1.0,100,-,-,1.25,1.5,25 Nov,29 Nov,19 Dec,1,,
Westpac Banking,ordinary,WBC,F,98.0,-,194.0,100,3,-,82.0,84.0,8 Nov,14 Nov,19 Dec,0,,
Westpac Banking,preferred ii,WBCPB,I,-,112.16,-,100,-,-,-,-,17 Dec,23 Dec,31 Dec,0,,
Westpac Banking,conv pref shs,WBCPC,I,-,203.32,-,-,-,-,-,-,17 Mar,21 Mar,31 Mar,0,,
Westpac Banking,conv perpetual note,WBCPD,I,-,100.78,-,100,-,-,-,109.74,25 Nov,29 Nov,9 Dec,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,I,-,62.75,67.18,100,-,-,225.12,70.68,6 Dec,12 Dec,31 Dec,0,,
Whitefield,ordinary,WHF,I,8.5,-,8.5,100,3,-,8.5,-,21 Nov,27 Nov,12 Dec,1,,
Whitefield,8.0% cumulative prf,WHFPA,I,4.0,-,4.0,100,-,-,4.0,-,21 Nov,27 Nov,12 Dec,1,,
Whitefield,cnv.reset.prf,WHFPB,I,350.0,-,350.0,100,-,-,218.63,-,21 Nov,27 Nov,12 Dec,1,,
Z Energy,ordinary,ZNZ,I,6.8262,-,6.8262,-,-,-,-,-,18 Nov,22 Nov,4 Dec,0,,
Zicom Grp,ordinary,ZGL,F,0.55,-,1.0,-,-,-,0.45,0.55,11 Nov,15 Nov,29 Nov,0,,
,
