Insurance Aust Grp,conv pref shs,IAGPC,F,247.5,-,529.51,100,-,-,-,-,17 Apr,23 Apr,1 May,0,,
Investa Office Fd,stapled securities,IOF,I,8.75,-,8.75,-,4,-,1.95,0.975,21 Dec,31 Dec,28 Feb,0,,
Ironbark Capital,ordinary,IBC,F,1.5,-,3.5,100,4,-,-,1.0,14 Jun,20 Jun,28 Jun,0,,
Joyce Corp,ordinary,JYC,F,0.65,-,2.15,-,-,-,-,2.0,11 Feb,15 Feb,28 Feb,0,,
Katana Capital,ordinary,KAT,Q3,1.0,-,2.0,-,3,-,2.25,0.5,17 Jan,23 Jan,12 Feb,1,,
Korvest,ordinary,KOV,I,26.0,-,26.0,100,4,-,23.0,-,21 Feb,27 Feb,13 Mar,1,,
Milton Corp,ordinary,MLT,I,39.0,-,39.0,100,-,-,38.0,-,14 Feb,20 Feb,6 Mar,1,,
Mirrabooka Invest,ordinary,MIR,I,3.5,-,3.5,100,3,-,3.5,-,22 Jan,29 Jan,12 Feb,1,,
Newhaven Hotels,ordinary,NHH,I,2.0,-,2.0,100,-,-,2.0,-,22 Jan,29 Jan,8 Feb,0,,
Norfolk Grp,ordinary,NFK,I,1.0,-,1.0,-,-,-,1.5,-,8 Jan,14 Jan,31 Jan,0,,
Ozgrowth,ordinary,OZG,I,0.5,-,0.5,100,-,-,0.2,-,14 Jan,18 Jan,1 Feb,0,,
Preferred Capital,perls iii,PCAPA,Q3,141.36,-,456.83,100,-,-,615.68,177.25,22 Mar,28 Mar,8 Apr,0,,
Reef Casino Tr,units,RCT,F,-,12.0,9.0,-,-,-,9.0,11.0,21 Dec,31 Dec,21 Mar,0,,
ResMed Inc,cdi  10:1,RMD,Q3,-,-,1.3906,-,-,-,-,-,13 Feb,19 Feb,19 Mar,1,,
Rio Tinto,ordinary,RIO,F,-,-,68.51,-,3,-,49.81,84.2,6 Mar,13 Mar,11 Apr,1,,
Spark Infrastructure,stapled note & unit,SKI,F,-,-,5.25,-,-,-,4.75,5.25,28 Feb,6 Mar,15 Mar,1,,
SPDR Prop Fund,etf units,SLF,I,20.8897,-,29.6116,-,4,-,34.4427,13.094,31 Dec,7 Jan,8 Mar,0,,
Stockland,units/ord stapled,SGP,I,-,12.0,-,-,4,-,12.0,-,21 Dec,31 Dec,28 Feb,0,,
Suncorp Grp,conv pref share cps2,SUNPC,Q3,133.77,-,195.18,100,-,-,-,-,4 Mar,8 Mar,18 Mar,0,,
Suncorp-Metway,pref shares,SBKPB,Q3,109.95,-,347.55,100,-,-,420.05,135.5,25 Feb,1 Mar,14 Mar,0,,
Sydney Airport,stapled us prohibit.,SYD,F,10.0,-,21.0,-,4,-,-,10.0,21 Dec,31 Dec,14 Feb,0,,
Tower,ordinary,TWR,F,4.0621,-,7.3865,-,4,-,3.052,1.536,14 Jan,18 Jan,1 Feb,0,,
Transurban Grp,triple stapled sec.,TCL,I,15.5,-,15.5,22.58,3,-,14.5,-,21 Dec,31 Dec,14 Feb,0,,
US Masters Res Prop Fd,ordinary units,URF,F,5.0,-,5.0,-,3,-,-,-,21 Dec,31 Dec,14 Mar,0,,
Van Eyk Blueprint,ordinary units,VBP,I,10.0,-,10.0,-,3,-,1.0,-,21 Dec,31 Dec,8 Feb,0,,
Westoz Inv,ordinary,WIC,I,3.0,-,3.0,100,4,-,1.0,-,14 Jan,18 Jan,1 Feb,0,,
Westpac Banking,preferred,WBCPA,Q3,-,93.38,-,100,-,-,-,-,18 Mar,22 Mar,2 Apr,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,117.54,-,100,-,-,-,-,18 Mar,22 Mar,2 Apr,0,,
Westpac Banking,conv pref shs,WBCPC,I,-,226.88,-,100,-,-,-,-,18 Mar,22 Mar,2 Apr,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,69.21,155.91,100,-,-,300.99,91.8,7 Mar,14 Mar,2 Apr,0,,
Woolworths,ordinary,WOW,I,-,-,-,-,-,-,59.0,-,18 Mar,22 Mar,26 Apr,0,,
,
