MAp Grp,stapled us prohibit.,MAP,F,10.0,-,22.5,-,4,-,13.0,8.0,23 Dec,31 Dec,17 Feb,0,,
Merchant House,ordinary,MHI,I,0.5,-,0.5,-,-,-,0.5,-,17 Jan,21 Jan,27 Jan,0,,
Mirrabooka Invest,ordinary,MIR,I,3.5,-,3.5,100,4,-,3.5,-,20 Jan,27 Jan,11 Feb,0,,
Mirvac Grp,stapled securities,MGR,I,-,2.0,2.0,-,4,-,6.0,2.0,23 Dec,31 Dec,28 Jan,0,,
Multiplex European,units,MUE,I,-,0.625,-,-,-,-,-,-,23 Dec,31 Dec,31 Jan,0,,
NetComm,ordinary,NTC,I,0.5,-,0.5,100,3,-,1.0,-,17 Dec,23 Dec,15 Apr,0,,
Newhaven Hotels,ordinary,NHH,I,4.0,-,4.0,100,-,-,4.0,-,11 Jan,17 Jan,31 Jan,0,,
Orica,step up preference,ORIPB,I,329.0,-,329.0,-,-,-,288.0,-,10 May,16 May,31 May,0,,
Ozgrowth,ordinary,OZG,I,0.5,-,0.5,100,-,-,0.3,-,25 Jan,1 Feb,15 Feb,0,,
Preferred Capital,perls iii,PCAPA,Q3,-,-,414.63,-,-,-,487.82,192.61,24 Mar,30 Mar,6 Apr,0,,
Programmed Maint,ordinary,PRG,I,3.0,-,3.0,100,4,-,3.0,-,5 Jan,11 Jan,27 Jan,0,,
Rabinov Prop Tr,units,RBV,I,-,4.0,-,-,-,-,-,-,23 Dec,31 Dec,10 Feb,0,,
Reef Casino Tr,units,RCT,F,-,11.0,-,-,-,-,11.0,13.0,23 Dec,31 Dec,24 Mar,0,,
Royalco Res,ordinary,RCO,I,2.0,-,2.0,100,-,-,-,-,15 Feb,21 Feb,25 Feb,1,,
SPDR Prop Fd,etf units,SLF,Q3,11.8254,-,32.553,-,-,-,28.7526,22.1381,5 Jan,11 Jan,8 Mar,0,,
Stockland,units/ord stapled,SGP,I,-,11.6,-,-,4,-,10.8,-,23 Dec,31 Dec,28 Feb,0,,
Suncorp-Metway,pref shares,SUNPB,Q3,143.43,-,424.91,100,-,-,359.66,134.62,28 Feb,4 Mar,14 Mar,0,,
Suncorp-Metway,pref shares,SBKPB,Q3,143.43,-,143.43,100,-,-,-,-,28 Feb,4 Mar,14 Mar,0,,
TFS Corp,ordinary,TFC,F,3.5,-,4.75,100,3,-,1.25,3.0,25 Nov,1 Dec,31 Jan,0,,
Tower,ordinary,TWR,F,4.5558,-,7.7974,-,3,-,-,7.0793,10 Jan,14 Jan,25 Jan,0,,
Transfield Serv Infr,stapled securities,TSI,I,-,4.1,-,-,3,-,6.0,-,23 Dec,31 Dec,16 Mar,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,-,-,-,254.0,-,25 Mar,31 Mar,15 Apr,0,,
Transurban,triple stapled sec.,TCL,I,13.0,-,13.0,-,3,-,12.0,-,23 Dec,31 Dec,15 Feb,0,,
Van Eyk Blueprint,ordinary units,VBP,I,-,1.0,-,-,3,-,2.3,-,23 Dec,31 Dec,29 Mar,0,,
Viterra Inc,cdi 1:1,VTA,F,4.3661,-,4.3661,-,-,-,-,-,14 Jan,20 Jan,10 Feb,0,,
WAM Active,ordinary,WAA,I,4.0,-,4.0,100,3,-,3.0,-,17 Mar,23 Mar,31 Mar,0,,
WAM Capital,ordinary,WAM,I,5.0,-,5.0,100,3,-,4.0,-,28 Feb,4 Mar,11 Mar,0,,
WAM Research Ltd,ordinary,WAX,I,3.0,-,3.0,100,3,-,-,-,15 Mar,21 Mar,28 Mar,0,,
Westoz Inv,ordinary,WIC,I,3.0,-,3.0,100,4,-,2.5,-,25 Jan,1 Feb,15 Feb,0,,
Westpac Banking,preferred,WBCPA,Q3,-,127.04,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac Banking,preferred ii,WBCPB,Q3,-,151.2,-,-,-,-,-,-,18 Mar,24 Mar,31 Mar,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,Q3,-,102.87,103.75,-,-,-,238.41,94.56,9 Mar,16 Mar,31 Mar,0,,
,
