Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4462.1 at 16:37 20/8/2010  Report at 19:06 Friday 20/8/2010. Processed 11:43 Sunday 22/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Dec,12,1.13,0.11,0.25,-,3,41.70,-0.12,2.72,,,
Dec,12,1.31,0.16,-,-,25,40.40,-0.19,4.14,,,
Dec,12,1.66,0.30,-,-,-,38.40,-0.39,7.64,,,
Dec,12,1.75,0.35,-,-,-,37.60,-0.41,6.48,,,
Dec,12,1.96,0.48,0.44,-,25,37.60,-0.53,4.40,,,
Dec,12,2.18,0.64,0.55,-,114,37.60,-0.60,2.85,,,
Sep,14,1.70,0.44,-,-,-,43.00,-0.34,5.76,,,
Sep,14,1.80,0.50,0.63,-,72,43.00,-0.36,5.17,,,
Amcor Ltd Last Sale Price $6.52,,,,,,,,,,,,
Aug,10,5.75,-,-,-,-,13.30,-,-,,,
Aug,10,6.00,-,0.29,-,103,13.30,-,235.92,,,
Aug,10,6.25,0.03,0.07,-,157,18.90,-0.04,19.99,,,
Aug,10,6.50,0.14,0.14,-,49,2.00,-0.07,115.96,,,
Aug,10,6.75,0.40,0.25,12,310,15.00,-1.00,131.96,,,
Aug,10,7.00,0.65,0.41,-,12,15.00,-1.00,131.96,,,
Aug,10,7.25,0.90,-,-,-,15.00,-1.00,131.96,,,
Sep,10,4.75,-,0.24,-,1,25.30,-,38.39,,,
Sep,10,5.25,0.00,0.22,-,5,24.90,-,0.16,,,
Sep,10,5.50,0.00,0.10,-,21,24.60,-,0.64,,,
Sep,10,5.75,0.01,0.11,-,32,24.40,-0.04,2.40,,,
Sep,10,6.00,0.06,0.19,-,339,24.20,-0.11,8.80,,,
Sep,10,6.25,0.12,0.33,-,209,21.80,-0.23,18.39,,,
Sep,10,6.50,0.23,0.31,-,106,19.90,-0.44,36.79,,,
Sep,10,6.75,0.40,0.52,-,27,12.80,-0.83,27.19,,,
Sep,10,7.00,0.65,0.54,10,20,12.80,-1.00,26.39,,,
Sep,10,7.25,0.90,-,-,-,12.80,-1.00,26.39,,,
Oct,10,5.50,0.01,0.09,-,7,21.50,-0.02,0.80,,,
Oct,10,5.75,0.04,-,-,4,21.40,-0.07,2.80,,,
Oct,10,6.00,0.08,0.09,150,150,21.30,-0.15,6.40,,,
Oct,10,6.25,0.17,-,-,-,21.20,-0.27,13.20,,,
Oct,10,6.50,0.28,0.20,-,6,20.30,-0.43,22.79,,,
Oct,10,6.75,0.44,-,-,-,18.70,-0.63,16.79,,,
Oct,10,7.00,0.65,-,-,-,2.00,-1.00,13.20,,,
Oct,10,7.25,0.90,-,-,-,2.00,-1.00,13.20,,,
Nov,10,5.75,0.08,-,-,-,24.60,-0.12,4.57,,,
Nov,10,6.00,0.14,-,-,-,24.40,-0.20,8.28,,,
Nov,10,6.25,0.20,-,-,-,21.30,-0.29,11.42,,,
Nov,10,6.50,0.32,-,-,-,20.80,-0.43,18.28,,,
Nov,10,6.75,0.47,0.22,20,26,19.80,-0.59,13.71,,,
Nov,10,7.00,0.69,-,-,-,21.50,-0.72,11.71,,,
Nov,10,7.25,0.90,-,-,20,16.70,-1.00,9.43,,,
Dec,10,5.50,0.06,0.07,-,100,25.20,-0.09,2.67,,,
Dec,10,5.75,0.10,-,-,-,23.50,-0.13,4.22,,,
Dec,10,6.00,0.14,0.26,-,-,22.30,-0.20,6.44,,,
Dec,10,6.25,0.22,0.26,-,35,20.90,-0.30,9.77,,,
Dec,10,6.50,0.34,0.21,-,96,20.10,-0.42,14.88,,,
Dec,10,6.75,0.48,0.84,-,200,19.30,-0.57,11.33,,,
Dec,10,7.00,0.67,-,-,-,18.10,-0.75,8.44,,,
Dec,10,7.25,0.90,-,-,-,18.10,-0.92,7.55,,,
Jan,11,6.00,0.14,-,-,-,20.20,-0.20,5.04,,,
Jan,11,6.25,0.24,-,-,-,20.20,-0.30,8.35,,,
Jan,11,6.50,0.36,-,-,-,20.20,-0.42,12.69,,,
Jan,11,6.75,0.52,-,-,-,20.20,-0.54,10.08,,,
Jan,11,7.00,0.70,-,-,-,20.20,-0.68,7.82,,,
Mar,11,5.50,0.14,0.19,-,18,25.80,-0.14,3.74,,,
Mar,11,5.75,0.20,0.25,-,2,24.90,-0.18,5.29,,,
Mar,11,6.00,0.28,0.50,-,3,23.90,-0.25,7.09,,,
Mar,11,6.25,0.37,0.48,-,2,23.30,-0.32,9.55,,,
Mar,11,6.50,0.49,0.54,-,62,22.90,-0.41,12.64,,,
Mar,11,6.75,0.65,0.75,-,50,22.90,-0.51,10.71,,,
Mar,11,7.00,0.81,-,-,-,23.30,-0.60,8.64,,,
Mar,11,7.25,1.00,-,-,-,23.30,-0.70,7.09,,,
Jun,11,5.75,0.28,-,-,-,25.00,-0.20,5.09,,,
Jun,11,6.00,0.36,0.48,-,37,24.30,-0.26,6.54,,,
Jun,11,6.25,0.46,0.60,-,6,23.80,-0.32,8.36,,,
Jun,11,6.50,0.58,0.68,-,10,23.50,-0.40,10.63,,,
Jun,11,6.75,0.73,-,-,-,23.40,-0.48,9.09,,,
Jun,11,7.00,0.90,-,-,-,23.40,-0.56,7.54,,,
Jun,11,7.25,1.07,-,-,-,23.50,-0.65,6.18,,,
AMP Ltd Last Sale Price $4.95,,,,,,,,,,,,
Aug,10,4.50,0.00,-,-,4,35.90,-0.02,1.05,,,
Aug,10,4.75,0.02,0.03,109,33,35.70,-0.17,21.07,,,
Aug,10,5.00,0.11,0.11,726,205,33.60,-0.58,63.20,,,
Aug,10,5.25,0.31,0.32,1483,1025,37.80,-0.88,10.53,,,
Aug,10,5.50,0.56,0.57,253,705,49.60,-0.95,5.27,,,
Aug,10,5.75,0.80,0.80,584,549,50.80,-1.00,-,,,
Aug,10,6.00,1.05,0.66,3,117,52.00,-1.00,-,,,
Aug,10,6.25,1.30,0.65,7,19,53.20,-1.00,-,,,
Aug,10,6.50,1.55,1.16,-,120,54.40,-1.00,-,,,
Aug,10,7.00,2.05,1.22,-,15,56.80,-1.00,-,,,
Sep,10,4.00,0.00,0.58,-,8,30.70,-,0.84,,,
Sep,10,4.50,0.06,0.03,-,160,30.30,-0.13,11.59,,,
Sep,10,4.75,0.12,0.13,258,105,26.00,-0.27,25.28,,,
Sep,10,5.00,0.28,0.27,410,1203,28.50,-0.51,47.40,,,
Sep,10,5.25,0.49,0.45,65,627,33.60,-0.69,40.03,,,
Sep,10,5.50,0.71,0.69,346,518,33.90,-0.84,33.71,,,
Sep,10,5.75,0.96,0.59,91,208,45.00,-0.85,34.76,,,
Sep,10,6.00,1.19,1.22,146,591,36.20,-1.00,29.49,,,
Sep,10,6.25,1.44,1.45,294,836,44.80,-0.98,29.49,,,
Sep,10,6.50,1.69,1.08,-,120,45.70,-1.00,29.49,,,
Sep,10,6.75,1.94,-,-,25,46.50,-1.00,28.44,,,
Sep,10,7.00,2.19,0.71,-,153,47.40,-1.00,28.44,,,
Sep,10,7.25,2.44,1.04,-,59,48.20,-1.00,28.44,,,
Sep,10,7.50,2.69,2.02,-,106,49.10,-1.00,28.44,,,
Sep,10,8.00,3.19,2.03,-,44,50.00,-1.00,28.44,,,
Sep,10,8.50,3.68,3.42,4,38,50.80,-1.00,27.39,,,
Sep,10,9.00,4.18,3.12,-,37,51.70,-1.00,27.39,,,
Oct,10,4.50,0.09,-,-,-,27.20,-0.17,9.48,,,
Oct,10,4.75,0.19,0.18,50,-,27.20,-0.31,19.49,,,
Oct,10,5.00,0.32,0.30,270,238,26.10,-0.49,27.91,,,
Oct,10,5.25,0.51,0.39,86,601,28.40,-0.65,22.12,,,
Oct,10,5.50,0.72,0.58,31,227,29.60,-0.78,18.43,,,
Oct,10,5.75,0.95,0.42,-,24,30.70,-0.88,16.33,,,
Oct,10,6.00,1.20,0.45,-,60,30.80,-0.98,15.27,,,
Oct,10,6.25,1.44,0.59,6,46,30.90,-1.00,14.75,,,
Oct,10,6.50,1.69,1.29,-,20,31.00,-1.00,14.22,,,
Nov,10,4.50,0.13,0.14,15,-,28.30,-0.21,9.78,,,
Nov,10,4.75,0.21,-,-,-,26.40,-0.32,15.80,,,
Nov,10,4.76,0.19,-,-,-,24.50,-0.32,14.30,,,
Nov,10,5.00,0.32,0.33,5,130,23.40,-0.48,20.32,,,
Nov,10,5.01,0.33,-,-,100,24.50,-0.48,19.94,,,
Nov,10,5.25,0.50,-,-,1200,23.40,-0.65,14.67,,,
Nov,10,5.26,0.50,-,-,-,24.50,-0.65,13.92,,,
Nov,10,5.50,0.71,0.42,-,44,23.40,-0.82,12.04,,,
Nov,10,5.51,0.69,-,-,100,24.50,-0.80,10.16,,,
Nov,10,5.75,0.94,0.45,-,45,23.40,-0.97,10.53,,,
Dec,10,4.00,0.04,0.13,-,147,28.70,-0.07,2.63,,,
Dec,10,4.25,0.09,0.09,-,96,28.50,-0.14,4.97,,,
Dec,10,4.50,0.16,0.16,14,2,28.20,-0.22,9.07,,,
Dec,10,4.75,0.23,-,-,-,25.70,-0.33,13.46,,,
Dec,10,5.00,0.34,0.34,10,8,23.30,-0.47,16.97,,,
Dec,10,5.25,0.51,0.28,-,853,22.30,-0.63,12.00,,,
Dec,10,5.50,0.70,0.70,2,833,21.40,-0.82,9.07,,,
Dec,10,5.75,0.94,0.51,80,116,22.10,-0.96,8.49,,,
Dec,10,6.00,1.19,0.91,47,29,22.80,-1.00,8.19,,,
Dec,10,6.25,1.44,0.45,-,242,22.90,-1.00,7.90,,,
Dec,10,6.50,1.69,1.36,-,35,23.00,-1.00,7.90,,,
Dec,10,6.75,1.94,1.11,-,44,23.10,-1.00,7.90,,,
Dec,10,7.00,2.19,0.94,-,70,23.10,-1.00,7.90,,,
Dec,10,7.25,2.44,1.39,-,13,23.20,-1.00,7.90,,,
Dec,10,8.00,3.18,2.03,-,10,23.30,-1.00,7.61,,,
Dec,10,8.25,3.43,2.25,16,38,23.40,-1.00,7.61,,,
Jan,11,4.50,0.17,-,-,-,26.30,-0.23,7.56,,,
Jan,11,4.75,0.27,-,-,-,26.30,-0.33,12.14,,,
Jan,11,5.00,0.39,-,-,-,25.60,-0.45,15.57,,,
Jan,11,5.25,0.53,-,-,-,23.00,-0.60,10.30,,,
Jan,11,5.50,0.73,-,-,5,23.30,-0.74,8.24,,,
Jan,11,5.75,0.95,-,-,5,22.70,-0.90,6.87,,,
Jan,11,6.00,1.19,-,-,1,24.60,-0.98,6.41,,,
Mar,11,4.50,0.27,-,-,-,27.90,-0.25,9.17,,,
Mar,11,4.75,0.36,0.40,-,12,26.30,-0.33,12.40,,,
Mar,11,5.00,0.49,0.52,2,19,25.10,-0.44,14.95,,,
Mar,11,5.25,0.65,0.46,-,1,24.60,-0.56,11.89,,,
Mar,11,5.50,0.82,0.50,5,475,23.20,-0.70,9.17,,,
Mar,11,5.75,1.03,0.68,-,408,23.30,-0.83,7.82,,,
Mar,11,6.00,1.25,0.94,-,97,23.40,-0.96,6.80,,,
Mar,11,6.25,1.48,1.16,-,118,23.50,-1.00,5.95,,,
Mar,11,6.50,1.71,1.25,-,582,23.60,-1.00,5.44,,,
Mar,11,6.75,1.95,1.11,-,185,23.60,-1.00,5.10,,,
Mar,11,7.00,2.19,1.41,-,40,23.60,-1.00,4.76,,,
Mar,11,7.25,2.44,2.00,-,37,23.60,-1.00,4.59,,,
Mar,11,7.50,2.68,2.30,-,65,23.60,-1.00,4.42,,,
Mar,11,8.25,3.43,2.48,-,6,23.70,-1.00,4.42,,,
Mar,11,8.50,3.68,3.41,-,23,23.70,-1.00,4.42,,,
Mar,11,9.50,4.68,3.56,-,-,23.70,-1.00,4.42,,,
Mar,11,9.83,4.91,-,-,24,24.50,-1.00,0.85,,,
Jun,11,4.50,0.33,0.33,32,70,27.70,-0.26,7.78,,,
Jun,11,4.75,0.42,0.38,5,55,26.70,-0.34,10.17,,,
Jun,11,5.00,0.55,0.55,21,4,25.60,-0.42,11.97,,,
Jun,11,5.25,0.70,0.52,1,3,25.20,-0.52,9.70,,,
Jun,11,5.50,0.88,0.65,1,90,24.90,-0.63,7.90,,,
Jun,11,5.75,1.08,-,-,10,24.90,-0.74,6.58,,,
Jun,11,6.00,1.28,-,-,14,24.90,-0.85,5.63,,,
Sep,11,6.00,1.35,1.05,-,10,25.50,-0.79,5.36,,,
Sep,11,6.50,1.77,-,-,50,25.70,-0.97,4.00,,,
Sep,11,7.00,2.23,-,-,10,26.30,-1.00,3.18,,,
Sep,11,8.50,3.68,2.96,-,1,29.90,-1.00,2.36,,,
Sep,11,9.00,4.17,2.72,-,9,26.30,-1.00,2.27,,,
Sep,11,11.00,6.17,5.46,-,2,26.30,-1.00,2.18,,,
Dec,11,5.00,0.64,0.65,7,29,23.30,-0.44,8.80,,,
Dec,11,6.00,1.39,0.93,-,8,25.90,-0.75,5.12,,,
Dec,11,7.00,2.23,1.25,-,190,24.10,-1.00,2.63,,,
Dec,11,7.50,2.69,1.54,-,17,24.30,-1.00,2.11,,,
Dec,11,8.00,3.18,1.90,16,12,25.00,-1.00,1.96,,,
Dec,11,8.50,3.68,2.45,4,285,26.80,-1.00,1.96,,,
Dec,11,10.00,5.17,3.48,-,175,34.00,-1.00,1.88,,,
Dec,11,10.50,5.67,4.52,-,-,36.50,-1.00,1.88,,,
Dec,11,11.00,6.17,4.62,-,107,36.80,-1.00,1.81,,,
Dec,11,11.50,6.67,1.98,-,72,37.10,-1.00,1.81,,,
Dec,12,4.50,0.70,0.60,-,1312,30.70,-0.28,6.04,,,
Dec,12,5.00,0.95,0.41,-,1396,29.70,-0.40,7.81,,,
Dec,12,5.50,1.25,1.00,-,274,28.70,-0.47,6.04,,,
Dec,12,8.00,3.25,1.95,-,1,28.70,-1.00,1.73,,,
Dec,12,8.50,3.71,2.35,-,24,28.70,-1.00,1.34,,,
Mar,13,6.00,1.63,1.21,-,75,28.40,-0.61,4.45,,,
Mar,13,6.25,1.81,1.51,-,148,28.40,-0.66,3.95,,,
Dec,13,3.00,0.28,0.19,-,40,33.60,-0.10,1.66,,,
Dec,13,3.50,0.44,0.28,-,39,32.90,-0.13,2.63,,,
Dec,13,4.00,0.68,0.68,5,10,34.10,-0.19,4.12,,,
Jun,14,5.75,1.68,1.60,-,45,31.60,-0.46,4.61,,,
Jun,14,6.00,1.85,1.45,-,9,31.20,-0.55,4.17,,,
Sep,14,7.50,2.90,1.73,-,10,28.30,-1.00,1.72,,,
Sep,14,7.75,3.09,1.86,-,6,27.70,-1.00,1.43,,,
Dec,14,5.00,1.09,-,-,-,27.20,-0.36,4.85,,,
ANZ Banking Grp Last Sale Price $22.78,,,,,,,,,,,,
Aug,10,15.00,-,0.10,-,31,49.30,-,21.75,,,
Aug,10,16.00,-,0.02,-,1,48.70,-,4.58,,,
Aug,10,17.00,-,0.01,-,164,48.10,-,2.29,,,
Aug,10,18.00,-,0.01,-,387,47.50,-,2.29,,,
Aug,10,18.50,-,0.01,-,369,46.90,-,2.29,,,
Aug,10,19.00,-,0.03,100,369,46.40,-,5.72,,,
Aug,10,19.50,0.00,0.01,102,704,45.80,-,0.23,,,
Aug,10,20.00,0.01,0.01,151,608,45.20,-0.01,1.14,,,
Aug,10,20.50,0.01,0.02,108,367,44.60,-0.03,3.43,,,
Aug,10,21.00,0.02,0.03,370,630,38.80,-0.05,4.58,,,
Aug,10,21.50,0.04,0.03,149,368,32.70,-0.08,8.01,,,
Aug,10,22.00,0.09,0.07,2062,1329,30.80,-0.18,20.60,,,
Aug,10,22.50,0.18,0.13,456,496,26.30,-0.34,41.20,,,
Aug,10,23.00,0.40,0.32,340,612,24.00,-0.61,40.06,,,
Aug,10,23.50,0.75,1.22,11,117,21.60,-0.87,6.87,,,
Aug,10,24.00,1.22,1.69,57,190,2.00,-1.00,-,,,
Aug,10,24.50,1.72,3.90,-,72,2.00,-1.00,-,,,
Aug,10,25.00,2.22,3.79,-,25,2.00,-1.00,-,,,
Aug,10,25.50,2.72,4.22,-,-,2.00,-1.00,-,,,
Aug,10,26.00,3.22,-,-,-,2.00,-1.00,-,,,
Aug,10,26.50,3.72,4.48,-,-,2.00,-1.00,-,,,
Sep,10,15.00,-,0.01,-,99,36.00,-,0.69,,,
Sep,10,16.00,-,0.01,-,82,35.80,-,0.69,,,
Sep,10,18.00,0.01,0.21,-,186,35.30,-0.01,0.46,,,
Sep,10,18.50,0.02,0.12,-,280,35.10,-0.02,0.92,,,
Sep,10,19.00,0.04,0.09,12,125,34.80,-0.04,1.60,,,
Sep,10,19.50,0.07,0.11,72,145,34.60,-0.06,2.98,,,
Sep,10,20.00,0.11,0.12,51,761,34.40,-0.09,4.81,,,
Sep,10,20.50,0.14,0.18,6,108,32.00,-0.12,6.41,,,
Sep,10,21.00,0.20,0.17,297,684,30.40,-0.16,8.93,,,
Sep,10,21.50,0.26,0.23,303,630,28.00,-0.22,11.90,,,
Sep,10,22.00,0.38,0.36,682,599,26.90,-0.30,17.40,,,
Sep,10,22.50,0.52,0.59,362,321,24.80,-0.40,23.58,,,
Sep,10,23.00,0.73,0.69,77,486,23.70,-0.52,23.35,,,
Sep,10,23.50,1.00,0.90,54,122,22.30,-0.65,12.82,,,
Sep,10,24.00,1.35,1.22,17,233,21.20,-0.78,5.72,,,
Sep,10,24.50,1.76,2.19,10,113,21.20,-0.89,2.06,,,
Sep,10,25.00,2.23,2.58,21,274,21.20,-0.98,0.46,,,
Sep,10,25.50,2.72,3.51,3,80,21.20,-1.00,-,,,
Sep,10,26.00,3.22,2.15,-,8,21.20,-1.00,-,,,
Sep,10,27.00,4.22,4.04,-,-,21.20,-1.00,-,,,
Oct,10,16.00,0.01,0.12,-,-,33.80,-,0.14,,,
Oct,10,17.00,0.02,-,-,12,33.60,-0.02,0.46,,,
Oct,10,18.00,0.06,0.12,10,410,33.30,-0.04,1.26,,,
Oct,10,18.50,0.09,-,-,9,33.20,-0.06,1.95,,,
Oct,10,19.00,0.13,0.23,3,56,33.00,-0.08,2.98,,,
Oct,10,19.01,0.03,0.73,-,2,23.70,-0.03,0.57,,,
Oct,10,19.50,0.19,0.19,-,172,32.90,-0.11,4.35,,,
Oct,10,19.51,0.04,-,-,-,21.70,-0.04,0.80,,,
Oct,10,20.00,0.24,0.40,25,975,31.60,-0.14,5.49,,,
Oct,10,20.01,0.05,-,-,15,20.60,-0.05,1.14,,,
Oct,10,20.50,0.30,0.40,20,124,30.20,-0.17,6.87,,,
Oct,10,20.51,0.31,0.52,-,1,30.60,-0.18,7.10,,,
Oct,10,21.00,0.39,0.58,3,117,28.90,-0.22,8.81,,,
Oct,10,21.50,0.48,0.64,25,211,27.60,-0.27,11.10,,,
