Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4475.1 at 16:36 23/7/2010  Report at 19:07 Friday 23/7/2010. Processed 19:36 Saturday 24/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Sep,10,16.50,1.78,-,-,-,16.30,-1.00,7.58,,,
Oct,10,13.00,0.07,-,-,-,20.30,-0.07,1.87,,,
Oct,10,13.50,0.10,0.14,-,3,17.30,-0.10,2.50,,,
Oct,10,14.00,0.21,-,-,4,17.20,-0.18,5.25,,,
Oct,10,14.50,0.36,0.56,-,2,16.10,-0.30,8.99,,,
Oct,10,15.00,0.61,-,-,75,16.00,-0.47,13.11,,,
Oct,10,15.50,0.94,-,-,-,15.60,-0.66,8.87,,,
Oct,10,16.00,1.35,-,-,-,15.60,-0.86,6.49,,,
Nov,10,13.00,0.16,-,-,-,22.70,-0.11,3.11,,,
Nov,10,13.50,0.25,0.69,-,1,21.90,-0.17,4.76,,,
Nov,10,14.00,0.27,-,-,-,17.50,-0.20,5.25,,,
Nov,10,14.50,0.63,-,-,-,22.60,-0.35,12.14,,,
Nov,10,15.00,0.64,-,-,-,15.30,-0.46,10.69,,,
Nov,10,15.50,1.20,-,-,-,22.60,-0.56,11.75,,,
Nov,10,16.00,1.55,-,-,-,22.60,-0.67,8.94,,,
Dec,10,13.00,0.11,0.55,-,22,18.30,-0.08,1.67,,,
Dec,10,13.50,0.17,0.60,-,59,17.30,-0.13,2.78,,,
Dec,10,14.00,0.28,-,-,1,16.70,-0.21,4.53,,,
Dec,10,14.50,0.45,0.60,-,3,15.90,-0.31,7.15,,,
Dec,10,15.00,0.69,1.23,-,99,15.60,-0.45,9.46,,,
Dec,10,15.50,1.01,-,-,-,15.70,-0.61,6.68,,,
Dec,10,16.00,1.40,1.30,-,3,15.80,-0.78,4.93,,,
Dec,10,16.50,1.83,-,-,-,15.90,-0.96,3.74,,,
Dec,10,17.00,2.29,-,-,-,15.90,-1.00,3.18,,,
Mar,11,12.50,0.17,0.58,-,3,20.50,-0.09,1.65,,,
Mar,11,13.00,0.25,-,-,-,20.20,-0.13,2.50,,,
Mar,11,13.50,0.35,-,-,-,19.50,-0.18,3.55,,,
Mar,11,14.00,0.50,0.51,-,12,19.00,-0.25,4.95,,,
Mar,11,14.50,0.69,0.84,-,8,18.90,-0.34,6.94,,,
Mar,11,15.00,0.92,0.97,-,5,18.40,-0.43,8.29,,,
Mar,11,15.50,1.24,-,-,-,18.70,-0.53,6.44,,,
Mar,11,16.00,1.55,1.44,-,10,18.10,-0.66,4.65,,,
Mar,11,16.50,1.94,-,-,-,18.10,-0.78,3.50,,,
Jun,11,13.50,0.47,0.63,-,4,20.10,-0.21,3.46,,,
Jun,11,14.00,0.64,1.60,-,78,19.90,-0.27,4.66,,,
Jun,11,14.50,0.84,-,-,-,19.70,-0.34,6.16,,,
Jun,11,15.00,1.08,1.11,7,16,19.40,-0.42,7.21,,,
Jun,11,15.50,1.36,-,-,-,19.10,-0.51,5.57,,,
Jun,11,16.00,1.70,-,-,-,19.40,-0.60,4.41,,,
Dec,12,13.00,1.00,1.24,-,7,24.50,-0.20,2.79,,,
Dec,12,17.00,3.06,2.71,-,4,24.00,-0.60,2.68,,,
Dec,12,18.00,3.95,3.44,-,19,26.40,-0.63,2.39,,,
Jun,14,16.00,2.44,2.20,-,23,21.70,-0.45,2.30,,,
Jun,14,16.50,2.88,3.65,-,3,23.00,-0.50,2.21,,,
Jul,10,1.40,-,0.05,-,326,14.10,-,153.36,,,
Jul,10,1.50,-,0.01,10,739,14.10,-,30.67,,,
Jul,10,1.60,-,0.01,-,85,14.10,-,46.01,,,
Jul,10,1.70,0.03,0.03,5,190,27.20,-0.48,76.68,,,
Jul,10,1.80,0.10,0.14,57,144,2.80,-1.00,-,,,
Jul,10,1.90,0.20,-,-,-,2.00,-1.00,-,,,
Jul,10,2.00,0.30,0.22,-,24,42.50,-1.00,-,,,
Aug,10,1.40,0.00,-,-,60,31.70,-0.02,0.61,,,
Aug,10,1.50,0.01,-,-,-,30.80,-0.08,3.68,,,
Aug,10,1.60,0.02,0.04,-,1430,29.90,-0.22,12.27,,,
Aug,10,1.70,0.04,0.04,5,5,20.70,-0.46,24.54,,,
Aug,10,1.80,0.12,-,-,27,25.30,-0.76,9.20,,,
Aug,10,1.90,0.20,-,-,-,25.80,-0.96,-,,,
Sep,10,1.40,0.00,0.17,-,118,27.00,-0.03,0.68,,,
Sep,10,1.50,0.01,0.11,25,235,27.00,-0.10,3.41,,,
Sep,10,1.60,0.03,0.11,-,21,26.90,-0.25,10.22,,,
Sep,10,1.70,0.06,0.07,25,305,24.40,-0.45,20.45,,,
Sep,10,1.80,0.13,0.28,20,414,24.30,-0.69,8.52,,,
Sep,10,1.90,0.20,0.25,-,218,21.90,-0.94,-,,,
Sep,10,2.00,0.30,0.29,-,98,21.90,-1.00,-,,,
Oct,10,1.50,0.04,0.04,10,10,34.40,-0.19,7.67,,,
Oct,10,1.60,0.04,-,-,10,27.60,-0.28,9.86,,,
Oct,10,1.70,0.12,-,-,-,36.60,-0.44,26.29,,,
Oct,10,1.80,0.17,-,-,-,36.60,-0.56,16.43,,,
Oct,10,1.90,0.25,-,-,-,36.60,-0.68,9.86,,,
Nov,10,1.50,0.04,-,-,10,34.10,-0.21,7.67,,,
Nov,10,1.60,0.09,-,-,-,35.70,-0.32,14.48,,,
Nov,10,1.70,0.14,-,-,10,36.70,-0.43,23.00,,,
Nov,10,1.80,0.15,-,-,37,26.30,-0.60,8.52,,,
Nov,10,1.90,0.26,-,-,-,36.70,-0.65,10.22,,,
Dec,10,1.31,0.02,0.04,-,8,35.30,-0.09,2.79,,,
Dec,10,1.40,0.03,0.06,-,13,31.60,-0.12,3.49,,,
Dec,10,1.48,0.04,0.07,-,20,29.60,-0.18,4.88,,,
Dec,10,1.57,0.06,0.13,-,12,28.80,-0.27,8.37,,,
Dec,10,1.66,0.09,0.22,-,68,28.20,-0.38,12.55,,,
Dec,10,1.75,0.13,0.16,-,299,26.90,-0.50,11.15,,,
Dec,10,1.96,0.28,0.34,-,132,26.90,-0.79,2.09,,,
Dec,10,2.18,0.48,0.76,-,206,26.90,-1.00,-,,,
Mar,11,1.40,0.05,0.14,-,110,33.20,-0.17,4.38,,,
Mar,11,1.50,0.07,0.12,-,13,31.90,-0.23,6.13,,,
Mar,11,1.60,0.10,-,-,-,30.60,-0.32,8.76,,,
Mar,11,1.70,0.14,0.14,-,10,29.60,-0.41,12.27,,,
Mar,11,1.80,0.20,-,-,-,29.50,-0.52,8.33,,,
Mar,11,1.90,0.26,-,-,-,29.50,-0.62,5.26,,,
Mar,11,2.00,0.34,0.28,-,40,29.50,-0.73,3.07,,,
Jun,11,1.50,0.10,-,-,-,34.10,-0.25,6.39,,,
Jun,11,1.60,0.14,-,-,-,32.90,-0.32,8.63,,,
Jun,11,1.70,0.17,-,-,-,31.70,-0.40,10.86,,,
Jun,11,1.80,0.23,-,-,-,31.70,-0.48,7.99,,,
Jun,11,1.90,0.29,-,-,-,31.70,-0.57,5.75,,,
Dec,12,1.13,0.11,0.25,-,3,43.30,-0.12,2.68,,,
Dec,12,1.31,0.17,-,-,25,42.20,-0.19,4.02,,,
Dec,12,1.66,0.30,-,-,-,39.80,-0.31,7.42,,,
Dec,12,1.75,0.35,-,-,-,39.40,-0.39,7.30,,,
Dec,12,1.96,0.47,0.44,-,25,39.40,-0.44,5.23,,,
Dec,12,2.18,0.63,0.55,-,114,39.40,-0.56,3.53,,,
Sep,14,1.70,0.42,-,-,-,43.00,-0.32,5.91,,,
Sep,14,1.80,0.48,0.63,-,72,43.00,-0.35,5.35,,,
Amcor Ltd Last Sale Price $6.84,,,,,,,,,,,,
Jul,10,5.25,-,-,-,50,21.00,-,-,,,
Jul,10,5.50,-,-,-,50,21.00,-,-,,,
Jul,10,5.75,-,-,-,100,21.00,-,-,,,
Jul,10,6.00,-,0.13,-,510,21.00,-,95.29,,,
Jul,10,6.25,-,0.02,-,120,21.00,-,15.25,,,
Jul,10,6.50,0.00,0.03,277,43,21.00,-0.03,1.52,,,
Jul,10,6.75,0.04,0.30,-,20,21.00,-0.30,26.68,,,
Jul,10,7.00,0.17,-,-,-,17.20,-0.85,7.62,,,
Jul,10,7.25,0.42,-,-,-,38.60,-0.88,11.43,,,
Jul,10,7.50,0.67,-,-,-,40.80,-0.97,3.81,,,
Aug,10,6.00,0.01,0.29,-,103,22.60,-0.02,1.52,,,
Aug,10,6.25,0.04,0.05,-,217,22.10,-0.07,5.34,,,
Aug,10,6.50,0.06,0.05,26,70,17.10,-0.14,9.15,,,
Aug,10,6.75,0.12,0.12,293,293,10.80,-0.29,17.53,,,
Aug,10,7.00,0.31,-,-,-,10.80,-0.76,22.87,,,
Aug,10,7.25,0.55,-,-,-,10.80,-1.00,21.35,,,
Aug,10,7.50,0.80,-,-,-,10.80,-1.00,21.35,,,
Sep,10,4.75,-,0.24,-,1,21.70,-,20.33,,,
Sep,10,5.25,-,0.22,-,5,21.50,-,18.63,,,
Sep,10,5.50,0.00,0.10,17,21,21.30,-,0.17,,,
Sep,10,5.75,0.01,0.11,-,32,21.20,-0.02,0.68,,,
Sep,10,6.00,0.03,0.19,-,339,21.10,-0.05,2.12,,,
Sep,10,6.25,0.06,0.33,-,79,20.90,-0.12,5.08,,,
Sep,10,6.50,0.12,0.18,-,62,19.60,-0.22,10.16,,,
Sep,10,6.75,0.22,0.19,7,20,18.20,-0.38,18.63,,,
Sep,10,7.00,0.36,0.77,-,10,16.90,-0.59,17.36,,,
Sep,10,7.25,0.57,-,-,-,16.90,-0.81,13.55,,,
Sep,10,7.50,0.81,-,-,-,16.90,-1.00,12.28,,,
Oct,10,5.50,0.01,0.09,-,7,20.90,-0.01,0.38,,,
Oct,10,5.75,0.02,-,-,4,20.80,-0.04,1.09,,,
Oct,10,6.00,0.04,0.13,-,10,20.70,-0.08,2.45,,,
Oct,10,6.25,0.10,-,-,-,20.60,-0.15,5.17,,,
Oct,10,6.50,0.17,-,-,-,20.20,-0.25,9.26,,,
Oct,10,6.75,0.27,-,-,-,19.20,-0.38,14.70,,,
Oct,10,7.00,0.43,-,-,-,19.90,-0.54,14.70,,,
Oct,10,7.25,0.61,-,-,-,19.90,-0.69,11.16,,,
Oct,10,7.50,0.83,-,-,-,19.90,-0.84,9.26,,,
Oct,10,7.75,1.06,-,-,-,19.90,-0.99,8.17,,,
Nov,10,6.00,0.11,-,-,-,25.30,-0.14,4.66,,,
Nov,10,6.25,0.16,-,-,-,24.00,-0.20,6.78,,,
Nov,10,6.50,0.23,-,-,-,23.00,-0.29,9.95,,,
Nov,10,6.75,0.29,0.22,6,6,18.80,-0.38,12.28,,,
Nov,10,7.00,0.49,-,-,-,22.40,-0.51,13.98,,,
Nov,10,7.25,0.67,-,-,-,22.40,-0.63,10.80,,,
Nov,10,7.50,0.86,-,-,-,22.40,-0.75,8.47,,,
Nov,10,7.75,1.08,-,-,-,22.40,-0.86,7.20,,,
Dec,10,5.50,0.04,0.07,-,100,25.20,-0.06,1.56,,,
Dec,10,6.00,0.10,0.26,-,-,22.50,-0.13,3.47,,,
Dec,10,6.25,0.14,-,-,1,21.20,-0.19,5.02,,,
Dec,10,6.50,0.22,0.28,5,97,20.10,-0.27,7.45,,,
Dec,10,6.75,0.32,0.84,-,200,19.50,-0.38,11.09,,,
Dec,10,7.00,0.46,-,-,-,18.90,-0.51,10.22,,,
Dec,10,7.25,0.64,-,-,-,18.90,-0.65,7.80,,,
Dec,10,7.50,0.84,-,-,-,18.90,-0.79,6.24,,,
Dec,10,7.75,1.06,-,-,-,18.90,-0.94,5.37,,,
Mar,11,5.50,0.11,0.19,17,18,25.90,-0.10,2.40,,,
Mar,11,5.75,0.15,0.25,-,2,24.90,-0.13,3.27,,,
Mar,11,6.00,0.20,0.50,-,3,23.80,-0.18,4.36,,,
Mar,11,6.25,0.27,0.48,-,2,23.00,-0.23,5.77,,,
Mar,11,6.50,0.36,0.54,-,62,22.70,-0.30,7.84,,,
Mar,11,6.75,0.47,0.75,-,50,22.30,-0.38,10.24,,,
Mar,11,7.00,0.61,-,-,-,22.30,-0.47,9.80,,,
Mar,11,7.25,0.78,-,-,-,22.50,-0.56,7.95,,,
Mar,11,7.50,0.95,-,-,-,22.60,-0.66,6.32,,,
Jun,11,6.00,0.28,0.48,-,37,24.70,-0.20,4.45,,,
Jun,11,6.25,0.35,0.60,1,5,23.70,-0.25,5.56,,,
Jun,11,6.50,0.46,0.68,-,10,23.50,-0.31,7.23,,,
Jun,11,6.75,0.57,-,-,-,23.20,-0.38,9.05,,,
Jun,11,7.00,0.70,-,-,-,23.10,-0.45,8.66,,,
Jun,11,7.25,0.86,-,-,-,23.10,-0.53,7.15,,,
Jun,11,7.50,1.02,-,-,-,23.10,-0.61,5.80,,,
Jul,10,4.75,-,0.06,-,35,24.80,-,58.48,,,
Jul,10,5.00,0.00,0.06,-,251,24.80,-0.01,0.97,,,
Jul,10,5.25,0.03,0.04,41,217,24.80,-0.26,29.24,,,
Jul,10,5.50,0.17,0.14,47,397,24.70,-0.80,14.62,,,
Jul,10,5.75,0.40,0.40,7,815,2.00,-1.00,-,,,
Jul,10,6.00,0.65,0.69,8,349,2.00,-1.00,-,,,
Jul,10,6.02,0.67,-,-,-,2.00,-1.00,-,,,
Jul,10,6.25,0.92,0.90,18,524,79.50,-0.93,14.62,,,
Jul,10,6.50,1.16,1.19,5,83,87.30,-0.96,9.75,,,
Aug,10,4.50,0.01,-,-,4,32.60,-0.03,1.36,,,
Aug,10,4.75,0.03,0.06,-,92,32.20,-0.10,4.87,,,
Aug,10,5.00,0.05,0.07,19,141,28.40,-0.19,9.75,,,
Aug,10,5.25,0.12,0.14,76,373,26.10,-0.37,22.42,,,
Aug,10,5.50,0.23,0.22,22,262,24.00,-0.62,15.59,,,
Aug,10,5.75,0.42,0.48,2,111,24.60,-0.83,4.87,,,
Aug,10,6.00,0.65,0.56,1,152,24.70,-0.99,-,,,
Aug,10,6.25,0.90,0.65,-,20,24.70,-1.00,-,,,
Aug,10,6.50,1.15,1.31,-,120,24.80,-1.00,-,,,
Aug,10,7.00,1.65,1.22,-,15,24.90,-1.00,-,,,
Sep,10,4.00,0.00,0.58,-,8,27.60,-,0.11,,,
Sep,10,4.50,0.02,-,-,160,27.40,-0.05,2.17,,,
Sep,10,4.75,0.06,0.19,-,61,27.30,-0.12,5.96,,,
Sep,10,5.00,0.13,0.17,27,1096,27.10,-0.23,13.54,,,
Sep,10,5.25,0.22,0.28,55,334,25.50,-0.38,23.82,,,
Sep,10,5.50,0.36,0.50,4,255,24.70,-0.57,23.28,,,
Sep,10,5.75,0.54,0.62,3,326,22.10,-0.78,15.16,,,
Sep,10,6.00,0.77,0.55,8,598,22.10,-0.95,12.45,,,
Sep,10,6.25,1.00,0.98,27,838,22.10,-1.00,11.37,,,
Sep,10,6.50,1.25,0.75,-,120,22.10,-1.00,10.83,,,
Sep,10,6.75,1.50,-,-,25,22.10,-1.00,10.83,,,
Sep,10,7.00,1.75,0.71,-,153,22.10,-1.00,10.29,,,
Sep,10,7.25,2.00,1.04,-,59,22.10,-1.00,10.29,,,
Sep,10,7.50,2.25,2.02,-,106,22.10,-1.00,10.29,,,
Sep,10,8.00,2.74,2.03,-,44,22.10,-1.00,9.75,,,
Sep,10,8.50,3.23,3.42,-,38,22.10,-1.00,9.20,,,
Sep,10,9.00,3.73,3.12,-,37,22.10,-1.00,9.20,,,
Oct,10,4.75,0.10,-,-,-,27.80,-0.16,6.61,,,
Oct,10,5.00,0.16,0.17,-,32,25.90,-0.25,11.14,,,
Oct,10,5.25,0.26,0.39,500,520,25.00,-0.38,18.10,,,
Oct,10,5.50,0.40,-,-,-,24.20,-0.54,17.40,,,
Oct,10,5.75,0.57,0.81,-,21,23.50,-0.70,12.18,,,
Oct,10,6.00,0.79,0.45,-,60,23.50,-0.85,9.40,,,
Oct,10,6.25,1.01,0.59,-,43,23.50,-0.99,8.01,,,
Oct,10,6.50,1.25,1.26,-,16,23.50,-1.00,7.31,,,
Nov,10,4.75,0.13,-,-,-,28.00,-0.18,6.77,,,
Nov,10,5.00,0.21,0.19,-,120,27.90,-0.28,11.37,,,
Nov,10,5.25,0.28,-,-,1000,24.90,-0.38,15.43,,,
Nov,10,5.50,0.44,0.42,-,10,25.00,-0.52,15.43,,,
Nov,10,5.75,0.62,0.45,-,5,25.90,-0.64,11.91,,,
Nov,10,6.00,0.80,-,-,-,23.80,-0.80,8.12,,,
Dec,10,4.00,0.04,0.13,-,147,34.20,-0.06,1.99,,,
Dec,10,4.25,0.07,0.09,-,96,31.40,-0.09,2.88,,,
Dec,10,4.75,0.14,-,-,-,27.50,-0.19,6.20,,,
Dec,10,5.00,0.22,0.33,-,8,26.20,-0.27,9.52,,,
Dec,10,5.25,0.31,0.38,10,853,25.00,-0.38,13.73,,,
Dec,10,5.50,0.44,0.49,-,828,23.90,-0.51,12.85,,,
Dec,10,5.75,0.61,0.51,-,36,24.00,-0.64,9.52,,,
Dec,10,6.00,0.81,0.91,-,29,24.00,-0.77,7.31,,,
Dec,10,6.25,1.03,0.45,-,242,24.00,-0.89,5.76,,,
Dec,10,6.50,1.26,1.36,10,35,24.00,-1.00,5.09,,,
Dec,10,6.75,1.50,1.11,-,44,24.00,-1.00,4.43,,,
Dec,10,7.00,1.75,0.94,-,70,24.00,-1.00,4.21,,,
Dec,10,7.25,2.00,1.39,-,13,24.00,-1.00,4.21,,,
Dec,10,8.00,2.74,2.03,-,10,24.00,-1.00,3.99,,,
Dec,10,8.25,2.98,2.25,-,38,24.00,-1.00,3.77,,,
Mar,11,4.75,0.25,0.40,-,12,27.20,-0.22,6.82,,,
Mar,11,5.00,0.33,0.40,-,17,25.80,-0.29,9.05,,,
Mar,11,5.25,0.44,0.46,-,1,25.30,-0.38,12.25,,,
Mar,11,5.50,0.56,0.70,1,440,24.20,-0.48,11.56,,,
Mar,11,5.75,0.73,0.68,1,391,23.90,-0.59,9.19,,,
Mar,11,6.00,0.92,0.94,-,97,23.90,-0.70,7.38,,,
Mar,11,6.25,1.12,1.16,-,115,23.90,-0.81,5.99,,,
Mar,11,6.50,1.33,1.25,-,561,23.90,-0.93,4.87,,,
Mar,11,6.75,1.54,1.11,-,185,23.90,-1.00,4.04,,,
Mar,11,7.00,1.77,1.41,-,40,23.90,-1.00,3.34,,,
Mar,11,7.25,2.00,2.00,-,37,23.90,-1.00,2.92,,,
Mar,11,7.50,2.25,2.30,-,65,23.90,-1.00,2.65,,,
Mar,11,8.25,2.98,2.48,-,6,23.90,-1.00,2.37,,,
Mar,11,8.50,3.23,3.41,-,23,23.90,-1.00,2.37,,,
Mar,11,9.50,4.23,3.56,-,-,23.90,-1.00,2.23,,,
Mar,11,9.83,4.47,-,-,24,24.50,-1.00,-,,,
Jun,11,4.50,0.23,-,-,50,27.70,-0.17,4.57,,,
Jun,11,4.75,0.32,-,-,50,27.60,-0.23,6.40,,,
Jun,11,5.00,0.41,0.40,-,2,26.40,-0.29,8.22,,,
Jun,11,5.25,0.52,0.52,-,1,25.50,-0.37,10.46,,,
Jun,11,5.50,0.64,0.65,-,90,24.50,-0.46,9.95,,,
Jun,11,5.75,0.79,-,-,2,23.90,-0.55,7.92,,,
Jun,11,6.00,0.97,-,-,14,23.90,-0.66,6.50,,,
Sep,11,5.75,0.89,-,-,-,25.70,-0.51,7.70,,,
Sep,11,6.00,1.06,1.05,-,10,25.60,-0.61,6.45,,,
Sep,11,6.50,1.43,-,-,50,24.70,-0.79,4.32,,,
Sep,11,7.00,1.86,-,-,10,25.90,-0.91,3.30,,,
Sep,11,8.50,3.24,2.96,-,1,25.90,-1.00,1.41,,,
Sep,11,9.00,3.73,2.72,-,9,25.90,-1.00,1.34,,,
Sep,11,11.00,5.72,5.46,-,2,25.90,-1.00,1.10,,,
Dec,11,5.00,0.55,0.53,-,25,27.80,-0.31,7.24,,,
Dec,11,6.00,1.11,0.93,-,8,25.70,-0.60,5.99,,,
Dec,11,7.00,1.87,1.25,-,190,24.40,-1.00,2.83,,,
Dec,11,7.50,2.33,1.54,-,17,26.30,-1.00,2.30,,,
Dec,11,8.00,2.77,1.90,-,12,25.10,-1.00,1.58,,,
Dec,11,8.50,3.25,2.45,-,285,26.40,-1.00,1.32,,,
Dec,11,10.00,4.72,3.48,-,175,25.10,-1.00,0.99,,,
Dec,11,10.50,5.22,4.52,-,-,25.10,-1.00,0.99,,,
Dec,11,11.00,5.72,4.62,-,107,25.10,-1.00,0.92,,,
Dec,11,11.50,6.21,1.98,-,72,25.10,-1.00,0.86,,,
Dec,12,4.50,0.55,0.60,-,1312,30.20,-0.20,4.25,,,
Dec,12,5.00,0.76,0.41,-,1386,29.10,-0.29,5.84,,,
Dec,12,5.50,1.00,1.00,-,274,28.10,-0.41,6.61,,,
Dec,12,8.00,2.88,1.95,-,1,28.10,-1.00,1.74,,,
Dec,12,8.50,3.31,2.35,-,24,28.10,-1.00,1.28,,,
Mar,13,6.00,1.37,1.21,-,75,28.40,-0.49,5.01,,,
Mar,13,6.25,1.54,1.51,-,148,28.30,-0.56,4.46,,,
Dec,13,3.00,0.27,0.19,-,40,36.80,-0.08,1.48,,,
Dec,13,3.50,0.41,0.28,-,39,35.60,-0.11,2.22,,,
Dec,13,4.00,0.56,0.38,-,10,34.10,-0.17,3.07,,,
Jun,14,5.75,1.46,1.60,-,45,31.60,-0.39,5.04,,,
Jun,14,6.00,1.61,1.45,-,9,31.20,-0.44,4.54,,,
Sep,14,7.50,2.58,1.73,-,10,28.30,-0.82,1.90,,,
Sep,14,7.75,2.75,1.86,-,6,27.70,-0.84,1.59,,,
Dec,14,5.00,0.90,-,-,-,27.20,-0.27,3.81,,,
ANZ Banking Grp Last Sale Price $22.41,,,,,,,,,,,,
Jul,10,14.00,-,0.06,-,393,36.30,-,13.96,,,
Jul,10,15.00,-,0.01,-,124,36.00,-,2.33,,,
Jul,10,16.00,-,0.01,-,337,35.70,-,2.33,,,
Jul,10,17.00,-,0.01,-,184,35.50,-,3.49,,,
Jul,10,18.00,-,0.01,-,443,35.20,-,2.33,,,
Jul,10,19.00,-,0.02,-,220,34.90,-,4.65,,,
Jul,10,19.50,-,0.01,225,653,34.70,-,2.33,,,
Jul,10,20.00,0.00,0.01,230,751,34.40,-,0.23,,,
Jul,10,20.50,0.01,0.03,149,965,34.10,-0.02,1.63,,,
Jul,10,21.00,0.03,0.03,47,551,33.90,-0.06,5.82,,,
Jul,10,21.50,0.07,0.06,301,561,31.20,-0.14,15.12,,,
Jul,10,22.00,0.14,0.15,600,792,27.10,-0.28,32.57,,,
Jul,10,22.50,0.31,0.29,100,469,23.70,-0.54,51.19,,,
Jul,10,23.00,0.65,0.62,61,229,22.60,-0.81,12.80,,,
Jul,10,23.50,1.11,1.25,58,203,27.00,-0.92,4.65,,,
Jul,10,24.00,1.59,2.91,4,182,27.40,-1.00,-,,,
Jul,10,24.50,2.09,3.25,-,14,27.80,-1.00,-,,,
Jul,10,25.00,2.59,3.07,-,-,28.30,-1.00,-,,,
Jul,10,25.50,3.09,4.35,-,-,28.70,-1.00,-,,,
Jul,10,26.00,3.59,3.65,-,-,29.10,-1.00,-,,,
Jul,10,27.00,4.59,4.00,-,-,30.00,-1.00,-,,,
Aug,10,15.00,0.00,0.10,-,31,43.00,-,-,,,
Aug,10,17.00,0.01,0.19,-,130,42.50,-0.01,0.70,,,
Aug,10,18.00,0.04,0.04,17,114,42.20,-0.04,2.09,,,
Aug,10,18.50,0.05,-,-,65,39.40,-0.04,2.33,,,
Aug,10,19.00,0.07,0.40,-,160,36.50,-0.06,3.02,,,
Aug,10,19.50,0.10,0.09,19,611,35.60,-0.08,4.65,,,
Aug,10,20.00,0.13,0.12,15,481,32.90,-0.11,5.82,,,
Aug,10,20.50,0.18,0.20,2,375,31.40,-0.15,8.38,,,
Aug,10,21.00,0.24,0.33,68,435,28.90,-0.20,11.17,,,
Aug,10,21.50,0.34,0.32,483,465,27.60,-0.28,16.05,,,
Aug,10,22.00,0.47,0.47,68,824,25.80,-0.37,22.10,,,
Aug,10,22.50,0.67,0.64,46,111,24.20,-0.48,26.76,,,
Aug,10,23.00,0.94,0.92,60,315,23.60,-0.61,16.05,,,
Aug,10,23.50,1.28,1.39,5,103,23.50,-0.73,9.07,,,
Aug,10,24.00,1.59,1.48,-,159,12.80,-1.00,-,,,
Aug,10,24.50,2.09,3.90,-,72,2.00,-1.00,-,,,
Aug,10,25.00,2.59,3.79,-,26,2.00,-1.00,-,,,
Aug,10,25.50,3.09,4.22,-,-,2.00,-1.00,-,,,
Aug,10,26.50,4.09,4.48,-,-,2.00,-1.00,-,,,
Sep,10,15.00,0.00,0.14,-,89,34.70,-,-,,,
Sep,10,16.00,0.01,0.06,-,86,34.60,-,0.18,,,
Sep,10,18.00,0.07,0.21,-,186,34.30,-0.05,1.68,,,
Sep,10,18.50,0.10,0.12,-,280,34.20,-0.07,2.59,,,
Sep,10,19.00,0.15,0.23,20,68,34.00,-0.09,3.88,,,
Sep,10,19.50,0.20,0.22,-,78,32.70,-0.12,5.04,,,
Sep,10,20.00,0.26,0.30,176,722,31.40,-0.16,6.59,,,
