Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:06 Friday 12/2/2010. Processed 18:33 Sunday 14/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Sep,10,5.75,0.39,-,-,-,23.10,-0.32,10.46,,,
Sep,10,6.00,0.52,0.52,-,5,22.70,-0.42,14.12,,,
Sep,10,6.25,0.68,0.56,-,57,22.60,-0.52,11.54,,,
Sep,10,6.50,0.85,0.71,-,3,22.20,-0.64,9.51,,,
Sep,10,6.75,1.04,-,-,-,21.90,-0.76,7.88,,,
Dec,10,5.25,0.28,-,-,-,25.10,-0.20,5.41,,,
Dec,10,5.50,0.36,0.34,-,4,24.00,-0.25,6.95,,,
Dec,10,5.75,0.47,-,-,-,23.30,-0.32,8.98,,,
Dec,10,6.00,0.59,-,-,-,22.70,-0.40,11.39,,,
Dec,10,6.25,0.73,-,-,-,21.90,-0.50,9.27,,,
Dec,10,6.50,0.91,-,-,90,22.00,-0.60,7.92,,,
Dec,10,6.75,1.10,0.84,-,200,21.80,-0.71,6.66,,,
AMP Ltd Last Sale Price $6.16,,,,,,,,,,,,
Feb,10,5.25,0.01,0.03,-,210,48.60,-0.04,3.39,,,
Feb,10,5.50,0.03,0.06,-,632,47.80,-0.09,10.58,,,
Feb,10,5.75,0.04,0.10,40,722,40.70,-0.17,19.05,,,
Feb,10,6.00,0.13,0.11,990,2399,42.50,-0.35,52.90,,,
Feb,10,6.25,0.28,0.28,426,1991,51.70,-0.53,82.53,,,
Feb,10,6.50,0.51,0.38,424,1314,65.30,-0.64,69.83,,,
Feb,10,6.51,0.53,0.42,2,44,68.00,-0.64,74.07,,,
Feb,10,6.75,0.75,0.73,-,372,80.40,-0.70,67.72,,,
Feb,10,6.76,0.77,0.81,-,-,83.50,-0.69,71.95,,,
Feb,10,7.00,0.98,0.90,10,694,90.80,-0.74,61.37,,,
Feb,10,7.25,1.25,-,-,10,108.40,-0.75,67.72,,,
Mar,10,4.00,-,0.35,-,5,33.50,-,49.38,,,
Mar,10,4.50,0.00,0.02,-,397,33.30,-,0.14,,,
Mar,10,4.75,0.00,0.99,-,472,33.20,-,0.42,,,
Mar,10,5.00,0.01,0.14,-,917,33.10,-0.02,1.41,,,
Mar,10,5.25,0.03,0.04,-,94,33.10,-0.06,4.23,,,
Mar,10,5.50,0.07,0.09,-,1159,33.00,-0.13,10.58,,,
Mar,10,5.75,0.14,0.14,10,222,32.20,-0.23,19.75,,,
Mar,10,6.00,0.23,0.22,405,1098,29.50,-0.36,31.74,,,
Mar,10,6.25,0.37,0.35,57,315,29.40,-0.52,39.50,,,
Mar,10,6.50,0.56,0.51,384,728,30.40,-0.67,31.04,,,
Mar,10,6.75,0.79,0.71,1,80,33.10,-0.78,27.51,,,
Mar,10,7.00,1.01,0.76,-,741,34.80,-0.86,24.69,,,
Mar,10,7.25,1.25,1.08,-,5,37.40,-0.91,23.28,,,
Mar,10,7.50,1.49,1.48,-,64,37.70,-0.97,21.16,,,
Mar,10,7.75,1.74,1.64,-,18,37.90,-1.00,20.46,,,
Mar,10,8.25,2.23,2.21,25,60,38.20,-1.00,19.75,,,
Mar,10,8.50,2.48,2.32,-,67,38.40,-1.00,19.75,,,
Mar,10,9.83,3.80,3.59,-,36,71.80,-1.00,18.34,,,
Mar,10,11.50,5.47,-,-,2,39.20,-1.00,18.34,,,
Apr,10,5.25,0.06,0.16,-,10,29.10,-0.09,4.23,,,
Apr,10,5.50,0.11,0.23,-,50,29.10,-0.16,8.08,,,
Apr,10,5.75,0.19,0.16,1,91,29.00,-0.25,14.24,,,
Apr,10,6.00,0.29,0.25,-,79,28.40,-0.37,22.32,,,
Apr,10,6.25,0.43,0.40,196,198,28.30,-0.49,26.16,,,
Apr,10,6.50,0.60,0.52,2,229,28.70,-0.62,20.39,,,
Apr,10,6.75,0.81,0.70,-,200,30.00,-0.72,17.31,,,
Apr,10,7.00,1.02,1.06,-,2,30.20,-0.82,14.24,,,
Apr,10,7.25,1.25,0.89,-,16,30.30,-0.91,12.70,,,
May,10,5.50,0.17,0.29,-,1,31.20,-0.20,9.31,,,
May,10,5.75,0.26,0.29,-,1,31.50,-0.28,14.39,,,
May,10,6.00,0.36,0.26,-,55,31.10,-0.38,20.60,,,
May,10,6.25,0.47,0.34,-,10,28.50,-0.48,21.73,,,
May,10,6.50,0.68,0.43,-,40,31.60,-0.57,18.90,,,
May,10,6.75,0.86,-,-,20,32.10,-0.66,15.52,,,
May,10,7.00,1.08,-,-,-,32.80,-0.74,13.26,,,
Jun,10,4.81,0.04,0.22,5,5,30.60,-0.06,2.00,,,
Jun,10,5.05,0.10,0.46,-,190,32.20,-0.11,4.23,,,
Jun,10,5.29,0.14,0.10,-,171,30.60,-0.15,6.01,,,
Jun,10,5.53,0.20,0.19,2,101,30.60,-0.22,8.91,,,
Jun,10,5.77,0.29,0.37,-,14,30.60,-0.29,12.92,,,
Jun,10,6.02,0.50,0.29,-,196,36.80,-0.39,22.28,,,
Jun,10,6.26,0.60,0.40,-,69,35.00,-0.46,22.50,,,
Jun,10,6.50,0.69,0.52,-,236,29.70,-0.56,15.59,,,
Jun,10,6.74,0.88,0.66,-,83,31.40,-0.64,13.37,,,
Jun,10,6.98,1.08,1.04,-,49,31.80,-0.71,11.36,,,
Jun,10,7.22,1.28,1.30,-,108,32.60,-0.78,10.02,,,
Jun,10,7.46,1.50,1.01,-,1643,33.50,-0.83,8.91,,,
Jun,10,7.94,1.95,1.91,-,20,35.10,-0.92,7.57,,,
Jun,10,8.42,2.42,4.17,-,26,39.50,-0.95,7.35,,,
Jun,10,8.66,2.66,4.89,-,187,41.30,-0.97,7.13,,,
Jun,10,8.90,2.90,4.11,-,185,42.70,-0.98,6.91,,,
Jun,10,9.14,3.13,2.94,-,5,45.00,-0.99,6.91,,,
Jun,10,9.38,3.37,3.02,-,341,46.20,-1.00,6.68,,,
Jun,10,9.62,3.61,3.47,-,409,48.40,-1.00,6.68,,,
Jun,10,10.11,4.10,3.06,-,627,52.80,-1.00,6.68,,,
Jun,10,10.59,4.58,1.47,-,165,56.90,-1.00,6.68,,,
Jun,10,11.07,5.06,1.62,-,49,59.40,-1.00,6.68,,,
Jun,10,11.55,5.54,7.18,-,30,63.00,-1.00,6.68,,,
Jun,10,12.51,6.50,2.84,-,-,69.90,-1.00,6.46,,,
Jun,10,12.99,6.97,3.21,-,-,73.10,-1.00,6.46,,,
Jun,10,13.96,7.95,4.03,-,-,77.90,-1.00,6.46,,,
Jun,10,14.92,8.90,4.22,-,-,83.70,-1.00,6.46,,,
Jul,10,5.50,0.25,-,-,-,32.10,-0.23,8.82,,,
Jul,10,5.75,0.34,-,-,-,31.30,-0.30,11.82,,,
Jul,10,6.00,0.46,0.40,-,1,31.30,-0.37,16.05,,,
Jul,10,6.25,0.59,-,-,-,31.20,-0.45,17.63,,,
Jul,10,6.50,0.75,-,-,-,31.40,-0.53,14.46,,,
Jul,10,6.75,0.91,-,-,-,30.30,-0.62,11.29,,,
Jul,10,7.00,1.13,-,-,-,32.00,-0.68,10.05,,,
Sep,10,4.00,0.06,0.58,-,8,37.60,-0.04,1.45,,,
Sep,10,4.50,0.07,-,-,60,31.40,-0.06,1.98,,,
Sep,10,5.00,0.17,0.27,-,892,31.30,-0.14,4.50,,,
Sep,10,5.25,0.25,0.25,-,78,31.20,-0.18,6.48,,,
Sep,10,5.50,0.32,0.25,-,183,30.40,-0.24,8.46,,,
Sep,10,5.75,0.41,0.44,-,30,29.80,-0.30,10.98,,,
Sep,10,6.00,0.52,0.56,1,208,28.60,-0.37,13.62,,,
Sep,10,6.25,0.65,0.55,-,20,28.10,-0.44,14.81,,,
Sep,10,6.50,0.81,0.63,-,25,28.50,-0.52,12.56,,,
Sep,10,6.75,0.98,-,-,20,28.50,-0.60,10.45,,,
Sep,10,7.00,1.17,1.20,-,176,28.50,-0.68,8.73,,,
Sep,10,7.25,1.38,-,-,67,28.80,-0.75,7.54,,,
Sep,10,7.50,1.58,2.81,-,89,28.80,-0.83,6.35,,,
Sep,10,8.00,2.02,-,25,-,28.80,-0.98,4.76,,,
Sep,10,9.00,2.98,2.84,-,36,29.60,-1.00,3.70,,,
Dec,10,4.00,0.09,0.18,-,122,36.20,-0.06,1.60,,,
Dec,10,5.50,0.39,0.38,-,1,29.40,-0.24,7.34,,,
Dec,10,5.75,0.50,-,-,-,29.20,-0.30,9.31,,,
Dec,10,6.00,0.60,0.47,-,13,28.30,-0.36,11.38,,,
Dec,10,6.25,0.73,0.69,55,69,27.80,-0.43,12.13,,,
Dec,10,6.50,0.89,-,-,30,27.80,-0.50,10.35,,,
Dec,10,6.75,1.05,-,-,30,27.80,-0.57,8.75,,,
Dec,10,7.00,1.24,-,-,-,27.90,-0.64,7.52,,,
Mar,11,6.50,1.00,1.12,-,331,29.20,-0.47,9.56,,,
Mar,11,7.00,1.36,1.41,-,71,30.40,-0.59,7.59,,,
Mar,11,7.50,1.74,1.69,-,79,30.60,-0.72,5.76,,,
Dec,11,6.00,0.94,0.72,-,15,31.20,-0.33,8.25,,,
Dec,11,7.00,1.54,1.25,-,190,30.30,-0.56,6.11,,,
Dec,11,7.50,1.91,1.54,-,17,30.60,-0.62,4.93,,,
Dec,11,8.00,2.29,1.90,-,12,30.60,-0.74,3.93,,,
Dec,11,8.50,2.70,2.24,-,260,30.80,-0.80,3.14,,,
Dec,11,10.00,4.04,3.48,-,175,32.30,-1.00,1.70,,,
Dec,11,10.50,4.51,-,-,6,33.10,-1.00,1.48,,,
Dec,11,11.00,5.00,4.62,-,107,34.30,-1.00,1.35,,,
Dec,11,11.50,5.49,1.98,-,72,35.70,-1.00,1.27,,,
Dec,12,4.50,0.51,1.52,-,1299,34.00,-0.17,2.87,,,
Dec,12,5.00,0.69,0.55,-,1331,33.40,-0.19,3.92,,,
Dec,12,5.50,0.90,0.83,-,89,32.70,-0.27,5.11,,,
Dec,12,8.00,2.48,1.95,-,1,32.70,-0.61,3.61,,,
Dec,12,8.50,2.86,2.40,-,21,32.70,-0.74,2.95,,,
Dec,13,3.00,0.22,0.19,-,40,36.80,-0.05,0.91,,,
Dec,13,3.50,0.32,0.28,-,39,35.60,-0.09,1.35,,,
Dec,13,4.00,0.44,0.38,-,10,34.10,-0.10,1.83,,,
Jun,14,5.75,1.16,2.28,-,133,32.10,-0.27,4.29,,,
Jun,14,6.00,1.25,1.45,-,9,31.20,-0.30,4.64,,,
Sep,14,7.50,2.07,1.73,-,10,28.30,-0.55,2.56,,,
Sep,14,7.75,2.21,1.86,-,6,27.70,-0.64,2.20,,,
ANZ Banking Grp Last Sale Price $20.59,,,,,,,,,,,,
Feb,10,17.00,-,0.01,-,25,30.10,-,1.27,,,
Feb,10,17.50,0.00,0.16,-,15,30.10,-,0.13,,,
Feb,10,18.00,0.00,0.04,-,96,30.10,-,0.38,,,
Feb,10,19.00,0.04,-,-,-,30.10,-0.07,4.43,,,
Feb,10,19.50,0.10,0.12,455,294,30.00,-0.15,12.66,,,
Feb,10,20.00,0.22,0.22,878,846,29.90,-0.28,27.22,,,
Feb,10,20.50,0.38,0.40,483,453,27.90,-0.44,48.12,,,
Feb,10,21.00,0.64,0.70,131,809,26.50,-0.63,28.49,,,
Feb,10,21.50,1.00,1.09,256,782,26.20,-0.80,11.40,,,
Feb,10,22.00,1.45,1.50,88,595,28.20,-0.90,5.06,,,
Feb,10,22.50,1.92,1.90,56,432,28.40,-0.97,1.27,,,
Feb,10,23.00,2.41,2.48,98,243,28.60,-1.00,-,,,
Feb,10,23.01,2.39,1.21,-,20,23.60,-1.00,-,,,
Feb,10,23.50,2.91,2.00,30,88,28.80,-1.00,-,,,
Feb,10,23.51,2.90,2.66,-,65,29.90,-1.00,-,,,
Feb,10,24.00,3.41,1.91,31,9,29.00,-1.00,-,,,
Feb,10,24.50,3.91,2.76,-,-,29.20,-1.00,-,,,
Feb,10,25.00,4.41,3.12,5,3,29.40,-1.00,-,,,
Feb,10,26.50,5.91,4.33,-,-,30.00,-1.00,-,,,
Mar,10,12.00,-,0.19,-,17,36.50,-,8.02,,,
Mar,10,12.50,-,1.40,-,20,36.30,-,59.09,,,
Mar,10,13.00,-,0.01,-,86,36.20,-,0.42,,,
Mar,10,13.50,-,0.10,-,213,36.00,-,4.22,,,
Mar,10,14.00,-,-,-,20,35.90,-,-,,,
Mar,10,14.50,0.00,1.35,-,17,35.70,-,-,,,
Mar,10,15.00,0.00,0.08,-,194,35.60,-,-,,,
Mar,10,15.50,0.01,0.11,-,15,35.40,-,0.21,,,
Mar,10,16.00,0.01,0.03,20,277,35.30,-0.01,0.42,,,
Mar,10,16.50,0.03,0.17,-,41,35.10,-0.02,1.06,,,
Mar,10,17.00,0.04,0.05,150,168,35.00,-0.04,1.69,,,
Mar,10,17.50,0.07,0.07,5,249,34.80,-0.07,3.17,,,
Mar,10,17.51,0.06,-,-,-,32.90,-0.06,2.53,,,
Mar,10,18.00,0.13,0.13,122,302,34.70,-0.10,5.28,,,
Mar,10,18.01,0.11,-,-,-,32.70,-0.09,4.43,,,
Mar,10,18.50,0.18,0.20,12,188,33.20,-0.14,7.60,,,
Mar,10,18.51,0.15,-,-,-,31.30,-0.13,6.33,,,
Mar,10,19.00,0.26,0.15,-,137,31.60,-0.19,10.76,,,
Mar,10,19.01,0.23,-,-,10,30.40,-0.19,9.71,,,
Mar,10,19.50,0.34,0.36,112,241,29.50,-0.26,14.35,,,
Mar,10,20.00,0.47,0.49,504,696,28.20,-0.34,20.05,,,
Mar,10,20.50,0.67,0.72,88,135,27.40,-0.44,28.28,,,
Mar,10,21.00,0.92,0.84,492,939,26.70,-0.55,21.53,,,
