Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:07 Friday 11/6/2010. Processed 19:33 Friday 11/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Oct,10,15.00,0.73,-,-,-,17.20,-0.47,10.35,,,
Oct,10,15.50,1.04,-,-,-,17.20,-0.61,7.11,,,
Oct,10,16.00,1.42,-,-,-,17.20,-0.77,4.82,,,
Nov,10,13.00,0.20,-,-,-,21.90,-0.13,3.00,,,
Nov,10,13.50,0.30,0.69,-,1,21.10,-0.18,4.39,,,
Nov,10,14.00,0.52,-,-,-,22.60,-0.27,7.53,,,
Nov,10,14.50,0.63,-,-,-,19.90,-0.35,9.14,,,
Nov,10,15.00,0.98,-,-,-,22.60,-0.45,12.28,,,
Nov,10,15.50,1.28,-,-,-,22.60,-0.55,9.36,,,
Nov,10,16.00,1.63,-,-,-,22.60,-0.65,7.09,,,
Dec,10,13.00,0.24,0.55,-,22,21.80,-0.14,3.01,,,
Dec,10,13.50,0.34,0.60,1,58,20.90,-0.19,4.26,,,
Dec,10,14.00,0.48,-,-,1,20.30,-0.26,6.02,,,
Dec,10,14.50,0.72,0.63,1,13,21.10,-0.35,9.02,,,
Dec,10,15.00,0.91,1.23,-,99,19.50,-0.45,9.65,,,
Dec,10,15.50,1.25,-,-,-,20.50,-0.55,7.64,,,
Dec,10,16.00,1.61,1.30,-,3,21.00,-0.65,5.89,,,
Dec,10,16.50,1.99,-,-,-,21.00,-0.75,4.32,,,
Dec,10,17.00,2.40,-,-,-,21.00,-0.86,3.20,,,
Mar,11,12.50,0.30,0.58,-,3,23.70,-0.13,2.57,,,
Mar,11,13.00,0.39,-,-,-,22.90,-0.17,3.34,,,
Mar,11,13.50,0.55,-,-,-,22.90,-0.23,4.66,,,
Mar,11,14.00,0.71,0.51,-,12,22.60,-0.29,6.08,,,
Mar,11,14.50,0.82,1.10,-,25,20.30,-0.35,7.06,,,
Mar,11,15.00,1.18,0.97,-,5,22.20,-0.43,8.86,,,
Mar,11,15.50,1.46,-,-,-,22.00,-0.51,6.98,,,
Mar,11,16.00,1.78,1.44,-,10,22.20,-0.59,5.52,,,
Mar,11,16.50,2.14,-,-,-,22.20,-0.68,4.28,,,
Jun,11,14.00,0.84,1.60,-,78,22.60,-0.32,5.46,,,
Dec,12,13.00,1.16,1.24,2,7,26.30,-0.22,3.07,,,
Dec,12,17.00,3.29,2.71,-,4,26.50,-0.56,3.04,,,
Dec,12,18.00,3.98,3.44,-,19,26.40,-0.63,2.22,,,
Jun,14,16.00,2.41,2.20,-,23,21.70,-0.47,2.11,,,
Jun,14,16.50,2.86,3.65,-,3,23.00,-0.50,2.02,,,
Asciano Grp Last Sale Price $1.58,,,,,,,,,,,,
Jun,10,1.10,-,-,-,55,40.20,-,-,,,
Jun,10,1.20,-,-,-,140,40.20,-,-,,,
Jun,10,1.30,-,0.14,-,135,40.20,-,231.01,,,
Jun,10,1.40,0.00,0.01,100,140,40.20,-0.05,3.30,,,
Jun,10,1.50,0.01,0.03,25,689,40.20,-0.23,24.75,,,
Jun,10,1.60,0.06,0.05,260,1955,40.20,-0.54,66.00,,,
Jun,10,1.70,0.14,0.17,42,1187,49.80,-0.77,33.00,,,
Jun,10,1.80,0.24,0.23,118,245,75.30,-0.80,33.00,,,
Jun,10,1.90,0.34,0.20,-,45,100.80,-0.81,41.25,,,
Jun,10,2.00,0.46,0.36,20,234,126.30,-0.81,57.75,,,
Jun,10,2.25,0.69,0.70,1,2,151.80,-0.86,41.25,,,
Jul,10,1.40,0.01,0.05,300,26,34.30,-0.14,7.07,,,
Jul,10,1.50,0.04,0.09,-,15,34.30,-0.30,18.86,,,
Jul,10,1.60,0.09,0.08,15,30,35.50,-0.50,33.00,,,
Jul,10,1.70,0.17,0.16,50,110,41.90,-0.65,21.22,,,
Jul,10,1.80,0.24,0.29,-,132,42.60,-0.78,9.43,,,
Jul,10,1.90,0.33,-,-,40,43.20,-0.88,4.71,,,
Jul,10,2.00,0.42,0.22,-,10,43.90,-0.95,2.36,,,
Aug,10,1.40,0.03,-,-,-,35.20,-0.18,9.00,,,
Aug,10,1.50,0.06,-,-,-,34.40,-0.32,16.50,,,
Aug,10,1.60,0.10,0.10,12,10,30.90,-0.48,22.50,,,
Aug,10,1.70,0.17,-,-,-,37.80,-0.62,16.50,,,
Aug,10,1.80,0.25,-,-,10,36.00,-0.76,7.50,,,
Sep,10,1.40,0.04,0.17,-,118,34.60,-0.20,8.80,,,
Sep,10,1.50,0.07,0.11,-,235,34.40,-0.33,15.40,,,
Sep,10,1.60,0.11,0.11,2,-,31.70,-0.47,19.80,,,
Sep,10,1.70,0.17,0.20,20,275,31.70,-0.62,11.00,,,
Sep,10,1.80,0.25,0.28,10,608,31.70,-0.76,5.50,,,
Sep,10,1.90,0.33,0.16,-,218,31.70,-0.88,2.20,,,
Sep,10,2.00,0.42,0.47,20,98,31.70,-0.99,-,,,
Oct,10,1.40,0.06,-,-,-,37.60,-0.24,9.90,,,
Oct,10,1.50,0.10,-,-,-,37.40,-0.34,15.68,,,
Oct,10,1.60,0.14,-,-,10,36.60,-0.45,19.80,,,
Oct,10,1.70,0.19,-,-,-,34.70,-0.57,11.55,,,
Oct,10,1.80,0.27,-,-,-,36.60,-0.67,8.25,,,
Nov,10,1.40,0.07,-,-,-,37.20,-0.24,8.94,,,
Nov,10,1.50,0.10,-,-,10,36.70,-0.34,13.75,,,
Nov,10,1.60,0.14,-,-,-,34.10,-0.45,16.50,,,
Nov,10,1.70,0.20,-,-,10,35.70,-0.55,11.69,,,
Nov,10,1.80,0.28,-,-,-,36.70,-0.65,8.25,,,
Dec,10,1.40,0.08,-,-,-,37.90,-0.25,9.43,,,
Dec,10,1.48,0.11,0.13,-,20,36.70,-0.32,12.38,,,
Dec,10,1.57,0.14,0.13,-,12,35.60,-0.41,16.50,,,
Dec,10,1.66,0.19,0.22,20,68,35.70,-0.50,12.96,,,
Dec,10,1.75,0.25,0.16,18,299,35.70,-0.59,8.84,,,
Dec,10,1.96,0.41,0.51,-,126,35.70,-0.78,2.95,,,
Dec,10,2.18,0.60,0.76,-,206,35.70,-0.96,0.59,,,
Mar,11,1.40,0.11,0.14,-,110,37.90,-0.26,8.45,,,
Mar,11,1.50,0.13,0.12,-,10,34.70,-0.33,10.46,,,
Mar,11,1.60,0.19,-,-,-,36.70,-0.42,13.68,,,
Mar,11,1.70,0.25,0.14,-,10,36.70,-0.50,10.06,,,
Mar,11,1.80,0.31,-,-,-,36.70,-0.58,7.24,,,
Mar,11,2.00,0.46,0.28,-,40,36.70,-0.74,3.22,,,
Dec,12,1.13,0.15,0.25,-,3,46.30,-0.17,3.75,,,
Dec,12,1.31,0.22,-,-,25,45.10,-0.26,5.50,,,
Dec,12,1.40,0.26,-,-,-,44.80,-0.27,6.50,,,
Dec,12,1.66,0.39,-,-,-,43.40,-0.38,7.63,,,
Dec,12,1.75,0.44,-,-,-,43.40,-0.40,6.75,,,
Dec,12,1.96,0.57,0.44,-,25,43.40,-0.51,4.88,,,
Dec,12,2.18,0.73,0.55,-,114,43.40,-0.57,3.38,,,
Sep,14,1.70,0.47,-,-,-,43.00,-0.35,5.08,,,
Sep,14,1.80,0.53,0.63,-,72,43.00,-0.37,4.49,,,
Amcor Ltd Last Sale Price $6.31,,,,,,,,,,,,
Jun,10,3.89,-,0.07,-,1,34.50,-,30.99,,,
Jun,10,4.12,-,0.50,-,6,34.10,-,206.59,,,
Jun,10,4.35,-,0.14,-,4,33.70,-,55.78,,,
Jun,10,4.81,-,0.28,-,1,32.80,-,115.69,,,
Jun,10,5.03,-,0.66,-,6,32.30,-,272.70,,,
Jun,10,5.26,-,0.10,-,11,31.90,-,41.32,,,
Jun,10,5.49,0.00,0.04,-,210,31.50,-,0.41,,,
Jun,10,5.72,0.01,0.02,-,35,31.00,-0.04,2.48,,,
Jun,10,5.95,0.03,0.05,5,90,30.60,-0.14,10.33,,,
Jun,10,6.18,0.07,0.17,20,129,26.20,-0.31,26.86,,,
Jun,10,6.41,0.17,0.21,-,246,24.80,-0.61,28.92,,,
Jun,10,6.64,0.34,0.17,-,26,23.70,-0.88,6.20,,,
Jun,10,6.87,0.56,-,-,-,23.70,-1.00,-,,,
Jun,10,7.09,0.78,-,-,-,23.70,-1.00,-,,,
Jul,10,5.25,0.01,-,-,50,29.90,-0.03,1.18,,,
Jul,10,5.50,0.03,-,-,50,29.80,-0.08,2.95,,,
Jul,10,5.75,0.06,-,-,100,29.00,-0.16,7.08,,,
Jul,10,6.00,0.12,0.13,510,36,28.70,-0.27,14.17,,,
Jul,10,6.25,0.19,0.19,-,29,25.30,-0.41,21.84,,,
Jul,10,6.50,0.31,0.45,5,15,23.80,-0.60,14.17,,,
Jul,10,6.75,0.48,0.30,-,20,22.50,-0.79,4.72,,,
Jul,10,7.00,0.69,-,-,-,22.50,-0.94,0.59,,,
Jul,10,7.25,0.94,-,-,-,22.50,-1.00,-,,,
Aug,10,5.50,0.04,-,-,-,23.00,-0.07,3.00,,,
Aug,10,5.75,0.09,-,-,-,22.80,-0.15,6.39,,,
Aug,10,6.00,0.14,0.29,-,103,20.40,-0.24,10.52,,,
Aug,10,6.25,0.22,0.18,6,106,17.60,-0.39,16.53,,,
Aug,10,6.50,0.34,-,-,-,12.80,-0.68,11.27,,,
Aug,10,6.75,0.55,-,-,-,2.00,-1.00,7.89,,,
Aug,10,7.00,0.79,-,-,-,2.00,-1.00,7.51,,,
Aug,10,7.25,1.04,-,-,-,2.00,-1.00,7.51,,,
Sep,10,4.75,0.03,0.24,-,1,33.60,-0.04,1.65,,,
Sep,10,5.25,0.06,0.22,-,5,28.90,-0.09,3.31,,,
Sep,10,5.50,0.10,0.10,-,38,27.60,-0.13,5.23,,,
Sep,10,5.75,0.15,0.11,-,32,26.60,-0.20,8.26,,,
Sep,10,6.00,0.25,0.23,300,71,26.60,-0.30,13.50,,,
Sep,10,6.25,0.34,0.33,-,79,25.00,-0.41,19.01,,,
Sep,10,6.50,0.49,0.33,-,37,24.50,-0.54,16.53,,,
Sep,10,6.75,0.67,0.59,-,10,24.50,-0.66,12.40,,,
Sep,10,7.00,0.86,0.77,-,10,24.50,-0.78,9.64,,,
Sep,10,7.25,1.08,-,-,-,24.50,-0.89,7.71,,,
Oct,10,5.50,0.06,-,-,-,20.20,-0.09,2.27,,,
Oct,10,5.75,0.11,-,-,4,20.20,-0.17,4.54,,,
Oct,10,6.00,0.16,-,-,-,17.30,-0.25,6.40,,,
Oct,10,6.25,0.27,-,-,-,17.30,-0.39,11.16,,,
Oct,10,6.50,0.42,-,-,-,17.30,-0.56,9.50,,,
Oct,10,6.75,0.61,-,-,-,17.30,-0.73,7.02,,,
Oct,10,7.00,0.82,-,-,-,17.30,-0.92,5.37,,,
Oct,10,7.25,1.05,-,-,-,17.30,-1.00,4.54,,,
Nov,10,5.50,0.14,-,-,-,26.60,-0.16,4.82,,,
Nov,10,5.75,0.22,-,-,-,26.60,-0.23,7.40,,,
Nov,10,6.00,0.32,-,-,-,26.60,-0.31,10.85,,,
Nov,10,6.25,0.44,-,-,-,26.60,-0.40,15.15,,,
Nov,10,6.50,0.58,-,-,-,26.60,-0.50,13.60,,,
Nov,10,6.75,0.75,-,-,-,26.60,-0.59,10.67,,,
Nov,10,7.00,0.94,-,-,-,26.60,-0.68,8.44,,,
Dec,10,5.50,0.17,0.26,-,2,27.40,-0.18,5.16,,,
Dec,10,5.75,0.23,-,-,-,26.30,-0.24,6.94,,,
Dec,10,6.00,0.32,0.26,-,-,25.30,-0.31,9.44,,,
Dec,10,6.25,0.43,-,-,1,24.50,-0.40,12.69,,,
Dec,10,6.50,0.56,0.42,-,91,24.00,-0.50,10.92,,,
Dec,10,6.75,0.73,0.84,-,200,24.00,-0.60,8.56,,,
Dec,10,7.00,0.92,-,-,-,24.00,-0.70,6.64,,,
Dec,10,7.25,1.12,-,-,-,24.00,-0.80,5.31,,,
Mar,11,5.50,0.28,-,-,-,28.30,-0.21,5.54,,,
Mar,11,5.75,0.35,-,-,-,27.70,-0.26,7.16,,,
Mar,11,6.00,0.46,0.50,3,3,27.20,-0.32,9.17,,,
Mar,11,6.25,0.57,0.48,-,2,26.80,-0.39,11.49,,,
Mar,11,6.50,0.70,0.54,-,42,26.50,-0.46,10.38,,,
Mar,11,6.75,0.86,0.75,-,50,26.50,-0.54,8.47,,,
Mar,11,7.00,1.03,-,-,-,26.50,-0.62,6.85,,,
Mar,11,7.25,1.22,-,-,-,26.50,-0.70,5.54,,,
Jun,10,4.81,0.00,0.04,155,155,42.20,-0.02,1.38,,,
Jun,10,5.05,0.01,0.01,155,415,41.80,-0.06,6.90,,,
Jun,10,5.29,0.03,0.04,135,282,37.60,-0.15,13.79,,,
Jun,10,5.53,0.08,0.13,63,551,33.50,-0.32,36.79,,,
Jun,10,5.77,0.19,0.23,142,315,32.10,-0.59,41.38,,,
Jun,10,6.02,0.36,0.54,249,505,27.60,-0.88,6.90,,,
Jun,10,6.26,0.59,0.78,38,415,27.60,-1.00,-,,,
Jun,10,6.50,0.83,1.00,19,313,27.60,-1.00,-,,,
Jun,10,6.74,1.07,1.15,-,1220,27.60,-1.00,-,,,
Jun,10,6.98,1.31,1.02,-,9,27.60,-1.00,-,,,
Jun,10,7.22,1.55,0.96,-,54,27.60,-1.00,-,,,
Jun,10,7.46,1.79,1.68,-,795,27.60,-1.00,-,,,
Jun,10,7.94,2.27,1.96,-,-,27.60,-1.00,-,,,
Jun,10,8.18,2.51,2.11,-,-,27.60,-1.00,-,,,
Jun,10,8.42,2.75,2.44,-,-,27.60,-1.00,-,,,
Jun,10,8.66,2.99,3.12,-,146,27.60,-1.00,-,,,
Jun,10,8.90,3.23,2.89,-,43,27.60,-1.00,-,,,
Jun,10,9.14,3.47,2.94,-,-,27.60,-1.00,-,,,
Jun,10,9.38,3.71,3.23,-,-,27.60,-1.00,-,,,
Jun,10,9.62,3.95,3.80,-,163,27.60,-1.00,-,,,
Jun,10,10.11,4.44,3.06,-,627,27.60,-1.00,-,,,
Jun,10,10.59,4.92,1.47,-,-,27.60,-1.00,-,,,
Jun,10,11.07,5.40,1.62,-,-,27.60,-1.00,-,,,
Jun,10,11.55,5.88,5.25,-,30,27.60,-1.00,-,,,
Jun,10,12.51,6.84,2.84,-,-,27.60,-1.00,-,,,
Jun,10,12.99,7.32,3.21,-,-,27.60,-1.00,-,,,
Jun,10,13.96,8.29,4.03,-,-,27.60,-1.00,-,,,
Jun,10,14.92,9.25,4.22,-,-,27.60,-1.00,-,,,
Jul,10,5.00,0.06,0.15,-,5,36.70,-0.14,7.88,,,
Jul,10,5.25,0.09,0.17,19,97,32.40,-0.22,11.82,,,
Jul,10,5.50,0.17,0.27,129,269,31.20,-0.35,21.68,,,
Jul,10,5.75,0.27,0.27,16,744,29.90,-0.51,24.96,,,
Jul,10,6.00,0.43,0.40,58,460,29.70,-0.67,13.14,,,
Jul,10,6.25,0.62,0.78,-,592,29.40,-0.81,5.26,,,
Jul,10,6.50,0.84,0.91,17,219,29.40,-0.92,1.31,,,
Jul,10,6.75,1.08,-,-,14,29.40,-1.00,-,,,
Aug,10,5.00,0.07,-,-,-,32.20,-0.16,6.27,,,
Aug,10,5.25,0.14,0.22,9,60,32.00,-0.25,11.29,,,
Aug,10,5.50,0.22,0.32,30,100,31.00,-0.36,17.97,,,
Aug,10,5.75,0.33,0.39,10,46,30.00,-0.49,20.90,,,
Aug,10,6.00,0.47,0.17,-,156,29.60,-0.62,12.12,,,
Aug,10,6.25,0.66,0.85,10,72,29.60,-0.74,6.69,,,
Aug,10,6.50,0.86,-,-,120,29.60,-0.85,2.93,,,
Aug,10,7.00,1.33,1.22,-,25,29.60,-1.00,-,,,
Sep,10,4.00,0.03,0.58,-,8,40.00,-0.04,1.53,,,
Sep,10,4.50,0.07,-,-,60,38.10,-0.09,4.29,,,
Sep,10,5.00,0.17,0.19,-,1021,35.30,-0.20,10.12,,,
Sep,10,5.25,0.23,0.38,40,274,33.90,-0.28,14.41,,,
Sep,10,5.50,0.34,0.35,-,397,33.10,-0.37,20.54,,,
Sep,10,5.75,0.44,0.56,120,313,29.90,-0.48,21.76,,,
Sep,10,6.00,0.63,0.69,20,488,32.40,-0.58,18.09,,,
Sep,10,6.25,0.80,0.84,4,731,32.30,-0.68,13.49,,,
Sep,10,6.50,1.00,0.75,1,115,32.90,-0.76,10.73,,,
Sep,10,6.75,1.22,-,-,25,32.80,-0.84,8.28,,,
Sep,10,7.00,1.44,0.71,-,163,32.80,-0.92,6.44,,,
Sep,10,7.25,1.67,1.04,-,59,32.90,-0.99,5.21,,,
Sep,10,7.50,1.90,1.50,-,114,32.90,-1.00,4.29,,,
Sep,10,8.00,2.38,2.03,-,44,32.90,-1.00,3.07,,,
Sep,10,8.50,2.87,2.50,-,38,32.90,-1.00,2.45,,,
Sep,10,9.00,3.37,3.12,-,37,33.00,-1.00,2.15,,,
Oct,10,5.00,0.19,0.23,20,20,33.40,-0.21,8.74,,,
Oct,10,5.25,0.25,-,-,-,30.90,-0.28,11.50,,,
Oct,10,5.50,0.35,-,-,-,30.20,-0.36,16.09,,,
Oct,10,5.75,0.50,-,-,-,31.20,-0.46,19.08,,,
Oct,10,6.00,0.67,0.45,-,21,32.10,-0.55,15.40,,,
Oct,10,6.25,0.83,0.59,15,24,31.60,-0.64,11.73,,,
Oct,10,6.50,1.01,-,-,2,30.10,-0.75,8.28,,,
Nov,10,5.00,0.20,-,-,-,32.00,-0.21,7.86,,,
Nov,10,5.25,0.28,-,-,-,30.80,-0.28,10.54,,,
Nov,10,5.50,0.37,-,-,-,29.60,-0.36,14.18,,,
Nov,10,5.75,0.52,-,-,-,30.50,-0.45,16.86,,,
Nov,10,6.00,0.71,-,-,-,33.00,-0.53,14.56,,,
Nov,10,6.25,0.88,-,-,-,33.00,-0.61,11.50,,,
Dec,10,4.00,0.07,0.13,-,147,38.30,-0.07,2.13,,,
Dec,10,4.25,0.09,0.09,-,96,36.50,-0.09,2.96,,,
Dec,10,5.00,0.22,-,-,-,31.40,-0.22,7.23,,,
Dec,10,5.25,0.29,0.41,424,283,30.20,-0.28,9.69,,,
Dec,10,5.50,0.40,0.47,1,206,29.40,-0.36,12.97,,,
Dec,10,5.75,0.51,0.49,1,14,28.10,-0.45,13.96,,,
Dec,10,6.00,0.66,0.63,-,37,27.60,-0.54,10.67,,,
Dec,10,6.25,0.83,0.45,5,225,27.60,-0.64,8.21,,,
Dec,10,6.50,1.02,1.18,-,65,27.60,-0.73,6.24,,,
Dec,10,6.75,1.23,1.11,-,74,27.60,-0.82,4.76,,,
Dec,10,7.00,1.45,0.94,-,70,27.60,-0.91,3.78,,,
Dec,10,7.25,1.67,1.39,-,31,27.60,-1.00,2.96,,,
Dec,10,8.00,2.38,2.03,-,10,27.60,-1.00,1.64,,,
Dec,10,8.25,2.63,2.25,-,38,27.60,-1.00,1.48,,,
Mar,11,5.00,0.32,0.34,-,-,30.50,-0.23,7.07,,,
Mar,11,5.25,0.41,-,-,-,29.50,-0.29,9.08,,,
Mar,11,5.50,0.51,0.54,-,385,28.60,-0.36,11.33,,,
Mar,11,5.75,0.63,0.68,-,390,28.10,-0.43,12.34,,,
Mar,11,6.00,0.77,0.93,-,34,27.30,-0.51,9.87,,,
Mar,11,6.25,0.94,1.16,-,95,27.30,-0.60,7.96,,,
Mar,11,6.50,1.12,1.25,19,561,27.30,-0.68,6.50,,,
Mar,11,6.75,1.31,1.11,-,185,27.30,-0.76,5.16,,,
Mar,11,7.00,1.51,1.41,-,40,27.30,-0.85,4.15,,,
Mar,11,7.25,1.73,2.00,-,34,27.30,-0.93,3.25,,,
Mar,11,7.50,1.95,1.66,-,95,27.30,-1.00,2.58,,,
Mar,11,8.25,2.64,2.48,-,6,27.30,-1.00,1.35,,,
Mar,11,9.50,3.86,3.56,-,-,27.30,-1.00,0.56,,,
Mar,11,9.83,4.10,-,-,24,24.50,-1.00,-,,,
Jun,11,5.00,0.41,-,-,-,31.70,-0.24,6.98,,,
Jun,11,5.25,0.52,-,-,-,31.30,-0.33,8.77,,,
Jun,11,5.50,0.60,-,-,-,29.40,-0.34,10.22,,,
Jun,11,6.50,1.25,-,-,-,30.80,-0.60,7.24,,,
Sep,11,5.75,0.79,-,-,-,28.70,-0.44,9.60,,,
Sep,11,6.00,0.93,1.05,4,7,28.10,-0.46,8.11,,,
Sep,11,6.25,1.10,-,-,-,28.20,-0.57,6.96,,,
Sep,11,6.50,1.25,-,-,50,27.70,-0.61,5.75,,,
Sep,11,7.00,1.61,-,-,10,26.60,-0.78,3.79,,,
Sep,11,8.50,2.90,2.96,-,1,26.80,-1.00,1.01,,,
Sep,11,9.00,3.38,2.72,-,9,26.70,-1.00,0.68,,,
Dec,11,5.00,0.51,0.58,-,22,30.40,-0.23,5.86,,,
Dec,11,6.00,0.98,0.93,-,8,27.90,-0.46,7.47,,,
Dec,11,7.00,1.66,1.25,-,190,27.20,-0.74,3.79,,,
Dec,11,7.50,2.06,1.54,-,17,26.80,-0.89,2.59,,,
Dec,11,8.00,2.48,1.90,-,12,26.80,-1.00,1.72,,,
Dec,11,8.50,2.92,2.45,-,285,26.30,-1.00,1.03,,,
Dec,11,10.00,4.36,3.48,-,175,26.80,-1.00,0.29,,,
Dec,11,10.50,4.84,4.52,-,-,26.80,-1.00,0.17,,,
Dec,11,11.00,5.34,4.62,-,107,26.80,-1.00,-,,,
Dec,11,11.50,5.83,1.98,-,72,26.80,-1.00,-,,,
Dec,12,4.50,0.50,0.45,-,1309,31.50,-0.19,3.45,,,
Dec,12,5.00,0.69,0.41,-,1386,30.40,-0.27,4.77,,,
Dec,12,5.50,0.91,0.93,-,185,29.40,-0.32,6.31,,,
Dec,12,8.00,2.63,1.95,-,1,29.40,-0.85,2.12,,,
Dec,12,8.50,3.04,2.35,-,24,29.40,-1.00,1.50,,,
Mar,13,6.00,1.22,1.21,-,75,29.10,-0.42,5.61,,,
Mar,13,6.25,1.45,1.48,-,148,31.20,-0.44,5.45,,,
Dec,13,3.00,0.24,0.19,-,40,36.80,-0.06,1.20,,,
Dec,13,3.50,0.35,0.28,-,39,35.60,-0.10,1.77,,,
Dec,13,4.00,0.50,0.38,-,10,34.10,-0.16,2.47,,,
Jun,14,5.75,1.27,2.28,-,37,31.20,-0.37,5.21,,,
Jun,14,6.00,1.42,1.45,-,9,31.20,-0.39,4.75,,,
Sep,14,7.50,2.34,1.73,-,10,28.30,-0.67,2.07,,,
Sep,14,7.75,2.50,1.86,-,6,27.70,-0.80,1.72,,,
ANZ Banking Grp Last Sale Price $23.04,,,,,,,,,,,,
Jun,10,10.00,-,0.01,-,158,44.80,-,1.13,,,
Jun,10,11.00,-,0.06,-,30,44.70,-,6.79,,,
Jun,10,12.00,-,0.01,-,63,44.60,-,1.13,,,
Jun,10,13.00,-,0.02,-,113,44.50,-,2.26,,,
Jun,10,14.00,-,0.03,-,498,44.40,-,2.83,,,
Jun,10,15.00,-,0.01,-,450,44.30,-,1.70,,,
Jun,10,15.50,-,2.13,-,39,44.20,-,241.02,,,
Jun,10,16.00,-,0.07,-,691,44.10,-,7.92,,,
Jun,10,16.50,-,0.01,-,181,44.00,-,1.70,,,
Jun,10,17.00,-,0.02,-,499,43.90,-,2.26,,,
Jun,10,17.50,-,0.03,200,301,43.80,-,2.83,,,
Jun,10,18.00,0.00,0.01,191,345,43.70,-,0.11,,,
Jun,10,18.01,-,0.07,-,18,30.00,-,7.92,,,
Jun,10,18.50,0.00,0.03,217,255,43.70,-,0.23,,,
Jun,10,19.00,0.01,0.15,104,661,43.60,-,0.57,,,
Jun,10,19.01,-,0.90,-,11,30.00,-,101.84,,,
Jun,10,19.50,0.01,0.17,-,672,43.50,-0.02,1.70,,,
Jun,10,20.00,0.03,0.10,167,1753,43.40,-0.04,3.39,,,
Jun,10,20.50,0.06,0.06,112,378,42.50,-0.06,6.22,,,
Jun,10,21.00,0.07,0.08,375,869,38.60,-0.09,8.49,,,
Jun,10,21.50,0.11,0.12,158,439,35.40,-0.14,12.45,,,
