Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4925.9 at 16:34 1/4/2010  Report at 17:16 Thursday 1/4/2010. Processed 18:30 Thursday 1/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Jun,10,15.00,0.35,-,-,1,15.40,-0.41,10.12,,,
Jun,10,15.50,0.57,0.59,10,10,13.60,-0.64,4.13,,,
Jun,10,16.00,0.99,1.11,-,5,15.40,-0.82,1.71,,,
Jul,10,13.00,0.05,-,-,20,19.20,-0.06,1.01,,,
Jul,10,13.50,0.09,-,-,20,18.60,-0.11,1.82,,,
Jul,10,14.00,0.16,-,-,-,17.50,-0.17,3.13,,,
Jul,10,14.50,0.26,0.30,-,2,16.80,-0.27,5.25,,,
Jul,10,15.00,0.41,0.40,1,1,15.20,-0.41,8.17,,,
Jul,10,15.50,0.73,-,-,-,17.20,-0.56,6.16,,,
Jul,10,16.00,1.07,-,-,-,17.20,-0.72,2.83,,,
Jul,10,16.50,1.48,-,-,-,17.20,-0.88,0.91,,,
Aug,10,13.00,0.03,-,-,-,16.10,-0.05,0.49,,,
Aug,10,13.50,0.07,-,-,-,16.10,-0.09,1.23,,,
Aug,10,14.00,0.20,-,-,-,17.80,-0.19,3.19,,,
Aug,10,14.50,0.28,-,-,-,16.10,-0.27,4.66,,,
Aug,10,15.00,0.51,-,-,-,16.90,-0.41,8.26,,,
Aug,10,15.50,0.73,-,-,-,15.90,-0.56,4.91,,,
Aug,10,16.00,1.05,-,-,-,15.60,-0.73,1.96,,,
Sep,10,12.50,0.07,0.29,-,5,19.70,-0.05,0.96,,,
Sep,10,13.00,0.11,0.15,-,3,18.60,-0.08,1.44,,,
Sep,10,13.50,0.17,1.06,-,5,17.80,-0.13,2.34,,,
Sep,10,14.00,0.27,0.26,17,16,17.10,-0.19,3.65,,,
Sep,10,14.50,0.40,0.39,5,20,16.20,-0.28,5.44,,,
Sep,10,15.00,0.58,0.59,-,13,15.50,-0.40,7.98,,,
Sep,10,15.50,0.87,0.83,-,13,15.90,-0.54,6.06,,,
Sep,10,16.00,1.22,-,-,13,16.30,-0.69,3.92,,,
Dec,10,13.00,0.21,0.66,-,18,19.50,-0.12,1.90,,,
Dec,10,13.50,0.30,0.29,-,4,18.90,-0.17,2.72,,,
Dec,10,14.00,0.42,-,-,-,18.30,-0.23,3.81,,,
Dec,10,14.50,0.58,1.00,-,10,17.80,-0.30,5.26,,,
Dec,10,15.00,0.79,0.74,17,145,17.50,-0.39,7.12,,,
Dec,10,15.50,1.04,-,-,-,17.30,-0.50,5.58,,,
Dec,10,16.00,1.35,1.30,3,3,17.20,-0.62,3.81,,,
Mar,11,14.00,0.58,0.57,10,10,19.60,-0.25,3.92,,,
Mar,11,14.50,0.74,-,-,-,19.00,-0.31,5.01,,,
Mar,11,15.00,0.95,0.97,5,5,18.80,-0.39,6.46,,,
Mar,11,15.50,1.23,-,-,-,18.90,-0.47,5.41,,,
Mar,11,16.00,1.53,-,-,-,19.00,-0.57,4.09,,,
Jun,11,14.00,0.69,1.60,-,78,20.10,-0.24,3.72,,,
Dec,12,13.00,0.98,-,-,-,24.50,-0.20,2.39,,,
Dec,12,17.00,2.93,3.89,-,1,24.10,-0.57,2.43,,,
Dec,12,18.00,3.63,3.60,5,11,24.30,-0.64,1.70,,,
Jun,14,16.00,2.24,2.20,20,23,21.70,-0.43,2.05,,,
Jun,14,16.50,2.67,3.65,-,3,23.00,-0.49,1.94,,,
Apr,10,1.60,0.00,0.05,-,330,32.70,-0.04,2.03,,,
Apr,10,1.70,0.01,-,-,-,32.30,-0.14,6.77,,,
Apr,10,1.80,0.03,0.03,64,550,28.60,-0.31,20.30,,,
Apr,10,1.90,0.07,0.08,44,67,27.80,-0.58,23.68,,,
Apr,10,2.00,0.15,0.15,10,30,27.80,-0.82,6.77,,,
May,10,1.60,0.01,-,-,-,32.40,-0.09,3.44,,,
May,10,1.70,0.03,0.03,-,32,32.20,-0.20,10.33,,,
May,10,1.80,0.06,0.07,-,121,30.20,-0.34,18.94,,,
May,10,1.90,0.10,0.11,60,58,29.30,-0.53,20.66,,,
May,10,2.00,0.17,-,-,-,29.30,-0.71,10.33,,,
Jun,10,1.10,-,-,-,55,32.10,-,-,,,
Jun,10,1.20,-,-,-,140,32.00,-,-,,,
Jun,10,1.30,0.00,0.14,-,135,31.90,-,0.23,,,
Jun,10,1.40,0.00,0.12,-,95,31.80,-0.02,0.69,,,
Jun,10,1.50,0.01,-,-,160,31.70,-0.06,1.85,,,
Jun,10,1.60,0.02,0.04,-,113,31.60,-0.13,4.62,,,
Jun,10,1.70,0.04,0.13,-,155,31.60,-0.23,9.23,,,
Jun,10,1.80,0.07,0.07,-,157,30.70,-0.36,17.31,,,
Jun,10,1.90,0.12,0.17,-,103,29.90,-0.51,18.47,,,
Jun,10,2.00,0.19,0.19,-,84,29.90,-0.66,10.39,,,
Jun,10,2.25,0.40,0.37,-,3,29.90,-0.96,1.15,,,
Jul,10,1.60,0.06,-,-,-,40.60,-0.20,8.99,,,
Jul,10,1.70,0.06,-,-,-,33.00,-0.26,9.81,,,
Jul,10,1.80,0.09,0.12,-,3,29.60,-0.36,13.90,,,
Jul,10,1.90,0.14,-,-,-,31.60,-0.48,17.17,,,
Jul,10,2.00,0.20,0.22,-,10,29.00,-0.62,8.99,,,
Aug,10,1.60,0.04,-,-,-,34.10,-0.18,5.97,,,
Aug,10,1.70,0.08,-,-,-,35.40,-0.28,10.61,,,
Aug,10,1.80,0.11,-,-,-,33.10,-0.37,14.59,,,
Aug,10,1.90,0.17,-,-,-,34.10,-0.47,16.57,,,
Aug,10,2.00,0.23,-,-,-,34.10,-0.57,11.27,,,
Sep,10,1.40,0.03,0.17,-,68,37.70,-0.09,2.79,,,
Sep,10,1.60,0.07,-,-,-,36.50,-0.21,7.25,,,
Sep,10,1.70,0.09,-,-,-,34.60,-0.28,10.03,,,
Sep,10,1.80,0.13,0.12,86,86,34.80,-0.37,14.49,,,
Sep,10,1.90,0.18,0.14,19,109,34.30,-0.46,15.61,,,
Sep,10,2.00,0.24,-,-,100,34.00,-0.55,11.15,,,
Dec,10,1.48,0.07,0.13,-,20,38.00,-0.16,4.78,,,
Dec,10,1.66,0.12,-,-,50,36.80,-0.27,8.45,,,
Dec,10,1.75,0.15,0.17,-,266,36.40,-0.33,11.02,,,
Dec,10,1.96,0.26,0.26,-,86,36.00,-0.48,11.39,,,
Dec,10,2.18,0.40,0.76,-,206,36.10,-0.64,5.88,,,
Mar,11,1.70,0.17,-,-,-,38.30,-0.30,9.04,,,
Mar,11,1.80,0.21,-,-,-,38.00,-0.35,11.51,,,
Mar,11,1.90,0.26,-,-,-,37.50,-0.42,11.79,,,
Mar,11,2.00,0.32,-,-,-,37.60,-0.48,9.59,,,
Dec,12,1.13,0.12,0.25,-,3,46.40,-0.11,2.37,,,
Dec,12,1.31,0.17,-,-,25,44.40,-0.17,3.25,,,
Dec,12,1.66,0.29,-,-,-,42.80,-0.27,5.82,,,
Dec,12,1.75,0.34,-,-,-,42.80,-0.28,6.71,,,
Dec,12,1.96,0.45,-,-,-,42.20,-0.38,6.90,,,
Dec,12,2.18,0.58,0.55,-,114,42.50,-0.43,5.23,,,
Sep,14,1.70,0.38,-,-,-,43.00,-0.25,4.49,,,
Sep,14,1.80,0.43,0.63,-,72,43.00,-0.27,5.15,,,
Apr,10,5.49,-,0.07,-,100,19.50,-,13.81,,,
Apr,10,5.72,0.00,0.03,-,166,19.50,-0.02,0.39,,,
Apr,10,5.95,0.01,0.04,-,103,19.50,-0.08,2.96,,,
Apr,10,6.18,0.04,0.04,5,110,17.10,-0.22,7.89,,,
Apr,10,6.41,0.12,0.20,37,31,15.60,-0.51,16.77,,,
Apr,10,6.64,0.28,-,-,-,15.60,-0.83,2.96,,,
Apr,10,6.87,0.49,-,-,-,15.60,-1.00,-,,,
May,10,5.26,0.00,-,-,3,20.00,-,0.10,,,
May,10,5.49,0.00,-,-,-,19.80,-0.02,0.40,,,
May,10,5.72,0.01,0.16,-,22,19.70,-0.06,1.51,,,
May,10,5.95,0.04,0.04,8,53,19.50,-0.15,4.01,,,
May,10,6.18,0.08,0.45,-,25,17.90,-0.28,8.03,,,
May,10,6.41,0.17,-,-,-,17.00,-0.48,13.55,,,
May,10,6.64,0.31,-,-,-,17.00,-0.71,5.02,,,
May,10,6.87,0.50,-,-,-,17.00,-0.92,1.00,,,
Jun,10,3.89,-,0.07,-,1,19.90,-,5.05,,,
Jun,10,4.12,-,0.50,-,6,19.80,-,33.65,,,
Jun,10,4.35,-,0.14,-,4,19.70,-,9.09,,,
Jun,10,4.81,-,0.28,-,1,19.50,-,18.85,,,
Jun,10,5.03,0.00,0.66,-,6,19.40,-,-,,,
Jun,10,5.26,0.00,0.10,-,11,19.30,-0.01,0.20,,,
Jun,10,5.49,0.01,0.12,-,59,19.20,-0.04,0.61,,,
Jun,10,5.72,0.03,0.17,-,35,19.20,-0.09,1.68,,,
Jun,10,5.95,0.06,0.19,-,38,19.10,-0.18,4.04,,,
Jun,10,6.18,0.12,0.16,-,35,18.20,-0.30,7.74,,,
Jun,10,6.41,0.20,0.45,-,30,17.70,-0.46,11.78,,,
Jun,10,6.64,0.34,-,-,-,17.60,-0.65,5.38,,,
Jun,10,6.87,0.52,-,-,-,17.60,-0.84,1.68,,,
Jun,10,7.09,0.71,-,-,-,17.60,-1.00,0.34,,,
Jun,10,7.32,0.94,-,-,-,17.60,-1.00,-,,,
Jul,10,5.25,0.01,-,-,50,22.50,-0.04,0.72,,,
Jul,10,5.50,0.03,-,-,50,21.00,-0.08,1.43,,,
Jul,10,5.75,0.05,-,-,-,19.50,-0.13,2.38,,,
Jul,10,6.00,0.10,0.19,-,4,19.20,-0.22,4.77,,,
Jul,10,6.25,0.19,-,-,-,19.40,-0.36,8.82,,,
Jul,10,6.50,0.33,-,-,-,21.00,-0.50,10.01,,,
Jul,10,6.75,0.48,-,-,-,21.00,-0.65,5.48,,,
Jul,10,7.00,0.67,-,-,-,21.00,-0.79,2.38,,,
Aug,10,5.50,-,-,-,-,8.50,-,-,,,
Aug,10,5.75,0.01,-,-,-,8.50,-0.01,0.19,,,
Aug,10,6.00,0.03,-,-,-,8.50,-0.06,1.16,,,
Aug,10,6.25,0.20,-,-,-,14.90,-0.33,7.54,,,
Aug,10,6.50,0.31,-,-,-,13.50,-0.53,7.34,,,
Aug,10,6.75,0.51,-,-,-,15.60,-0.71,5.41,,,
Aug,10,7.00,0.71,-,-,-,15.60,-0.93,3.48,,,
Sep,10,4.75,0.01,0.24,-,1,22.90,-0.02,0.33,,,
Sep,10,5.25,0.04,0.22,-,5,21.80,-0.06,1.30,,,
Sep,10,5.50,0.07,0.32,-,18,20.30,-0.10,2.11,,,
Sep,10,5.75,0.12,-,-,2,19.80,-0.16,3.74,,,
Sep,10,6.00,0.20,0.20,1,6,20.30,-0.25,6.34,,,
Sep,10,6.25,0.28,0.29,35,62,18.50,-0.35,8.94,,,
Sep,10,6.50,0.41,0.42,35,3,18.30,-0.49,9.26,,,
Sep,10,6.75,0.57,-,-,-,18.40,-0.63,6.50,,,
Sep,10,7.00,0.76,-,-,-,18.40,-0.79,4.39,,,
Dec,10,5.50,0.13,0.34,2,6,21.80,-0.14,2.68,,,
Dec,10,5.75,0.18,-,-,-,21.00,-0.20,3.86,,,
Dec,10,6.00,0.26,0.42,-,1,20.50,-0.27,5.46,,,
Dec,10,6.25,0.35,-,-,-,19.80,-0.36,7.50,,,
Dec,10,6.50,0.47,-,-,90,19.60,-0.46,7.61,,,
Dec,10,6.75,0.63,0.84,-,200,19.50,-0.58,5.57,,,
Dec,10,7.00,0.81,-,-,-,19.50,-0.70,4.07,,,
Mar,11,5.75,0.28,-,-,-,22.80,-0.22,4.39,,,
Mar,11,6.00,0.36,-,-,-,22.40,-0.29,5.75,,,
Mar,11,6.25,0.47,-,-,-,22.10,-0.36,7.51,,,
Mar,11,6.50,0.60,0.65,17,17,22.10,-0.44,7.67,,,
Mar,11,6.75,0.76,0.75,50,50,22.40,-0.52,6.15,,,
Mar,11,7.00,0.92,-,-,-,22.50,-0.61,4.79,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
Apr,10,5.25,0.00,0.04,15,60,26.10,-,0.20,,,
Apr,10,5.50,0.01,0.11,-,62,25.40,-0.03,1.01,,,
Apr,10,5.75,0.02,0.02,44,513,24.70,-0.09,4.02,,,
Apr,10,6.00,0.03,0.04,6,434,17.60,-0.16,6.03,,,
Apr,10,6.25,0.10,0.10,133,852,15.70,-0.45,19.10,,,
Apr,10,6.50,0.27,0.25,85,574,16.80,-0.79,5.03,,,
Apr,10,6.75,0.50,0.48,-,228,19.10,-0.98,1.01,,,
Apr,10,7.00,0.74,0.71,-,45,19.30,-1.00,-,,,
Apr,10,7.25,0.99,1.23,-,16,19.50,-1.00,-,,,
May,10,5.25,0.01,0.02,-,55,25.50,-0.03,0.82,,,
May,10,5.50,0.02,0.02,-,21,25.10,-0.07,2.05,,,
May,10,5.75,0.04,0.04,-,209,21.60,-0.13,3.58,,,
May,10,6.00,0.07,0.07,15,514,19.80,-0.25,7.67,,,
May,10,6.25,0.16,0.15,19,225,18.60,-0.44,16.37,,,
May,10,6.50,0.30,0.25,20,100,18.00,-0.68,6.65,,,
May,10,6.75,0.51,-,-,20,18.00,-0.90,1.53,,,
May,10,7.00,0.74,-,-,6,18.00,-1.00,-,,,
Jun,10,4.81,0.00,0.22,-,5,22.40,-,-,,,
Jun,10,5.05,0.00,0.06,-,256,22.30,-0.01,0.27,,,
Jun,10,5.29,0.01,0.03,10,254,22.30,-0.04,0.69,,,
Jun,10,5.53,0.03,0.04,-,187,22.20,-0.09,2.06,,,
Jun,10,5.77,0.07,0.06,35,216,21.60,-0.17,4.46,,,
Jun,10,6.02,0.13,0.11,20,239,20.80,-0.29,8.57,,,
Jun,10,6.26,0.20,0.21,15,105,19.30,-0.44,14.06,,,
Jun,10,6.50,0.34,0.46,-,326,18.90,-0.62,6.86,,,
Jun,10,6.74,0.52,0.55,-,1263,19.40,-0.79,2.74,,,
Jun,10,6.98,0.73,1.04,-,49,19.40,-0.96,0.69,,,
Jun,10,7.22,0.96,0.81,10,54,19.50,-1.00,-,,,
Jun,10,7.46,1.20,1.17,-,1109,19.50,-1.00,-,,,
Jun,10,7.94,1.68,1.96,-,-,19.60,-1.00,-,,,
Jun,10,8.18,1.92,2.11,-,-,19.60,-1.00,-,,,
Jun,10,8.42,2.16,2.44,-,1,19.70,-1.00,-,,,
Jun,10,8.66,2.40,2.51,-,146,19.70,-1.00,-,,,
Jun,10,8.90,2.64,2.89,-,83,19.80,-1.00,-,,,
Jun,10,9.14,2.88,2.94,-,-,19.80,-1.00,-,,,
Jun,10,9.38,3.12,3.23,-,261,19.90,-1.00,-,,,
Jun,10,9.62,3.36,3.65,-,163,19.90,-1.00,-,,,
Jun,10,10.11,3.85,3.06,-,627,20.00,-1.00,-,,,
Jun,10,10.59,4.33,1.47,-,-,20.00,-1.00,-,,,
Jun,10,11.07,4.81,1.62,-,-,20.10,-1.00,-,,,
Jun,10,11.55,5.29,5.25,-,30,20.10,-1.00,-,,,
Jun,10,12.51,6.25,2.84,-,-,20.20,-1.00,-,,,
Jun,10,12.99,6.73,3.21,-,-,20.30,-1.00,-,,,
Jun,10,13.96,7.70,4.03,-,-,20.40,-1.00,-,,,
Jun,10,14.92,8.66,4.22,-,-,20.50,-1.00,-,,,
Jul,10,5.50,0.07,-,-,-,24.30,-0.13,3.16,,,
Jul,10,5.75,0.11,0.07,14,16,23.10,-0.20,5.10,,,
Jul,10,6.00,0.15,0.14,33,42,20.80,-0.29,7.29,,,
Jul,10,6.25,0.26,-,-,3,21.10,-0.43,12.39,,,
Jul,10,6.50,0.38,0.30,3,51,19.50,-0.59,6.56,,,
Jul,10,6.75,0.63,-,-,14,25.60,-0.66,6.56,,,
Jul,10,7.00,0.81,-,-,-,25.60,-0.77,3.40,,,
Aug,10,5.50,0.07,-,-,-,23.20,-0.14,2.76,,,
Aug,10,5.75,0.14,-,-,-,23.90,-0.22,5.32,,,
Aug,10,6.00,0.20,-,-,1,22.90,-0.31,8.08,,,
Aug,10,6.25,0.27,-,-,25,20.20,-0.42,10.44,,,
Aug,10,6.50,0.41,-,-,-,20.50,-0.56,6.70,,,
Aug,10,6.75,0.63,-,-,-,23.90,-0.65,5.32,,,
Aug,10,7.00,0.81,-,-,-,23.90,-0.76,2.76,,,
Sep,10,4.00,0.01,0.58,-,8,30.80,-0.01,0.23,,,
Sep,10,4.50,0.03,-,-,60,30.40,-0.04,0.83,,,
Sep,10,5.00,0.06,0.27,-,892,26.60,-0.07,1.82,,,
Sep,10,5.25,0.08,0.11,-,133,25.40,-0.11,2.65,,,
Sep,10,5.50,0.12,0.10,17,417,24.20,-0.16,3.98,,,
Sep,10,5.75,0.18,0.18,-,70,23.30,-0.23,5.96,,,
Sep,10,6.00,0.26,0.25,93,209,22.10,-0.31,8.45,,,
Sep,10,6.25,0.36,0.36,59,186,21.40,-0.42,11.93,,,
Sep,10,6.50,0.50,0.62,-,40,21.20,-0.54,8.61,,,
Sep,10,6.75,0.67,-,-,25,21.10,-0.67,5.80,,,
Sep,10,7.00,0.85,1.06,-,178,21.10,-0.79,3.81,,,
Sep,10,7.25,1.05,1.27,-,84,21.10,-0.92,2.15,,,
Sep,10,7.50,1.27,1.50,-,114,21.10,-1.00,1.16,,,
Sep,10,8.00,1.74,2.03,-,44,21.10,-1.00,-,,,
Sep,10,8.50,2.24,2.50,-,38,21.10,-1.00,-,,,
Sep,10,9.00,2.74,3.12,-,37,21.10,-1.00,-,,,
Dec,10,4.00,0.03,0.07,-,122,33.00,-0.03,0.66,,,
Dec,10,5.25,0.14,0.14,-,71,26.20,-0.15,3.17,,,
Dec,10,5.50,0.19,0.38,-,61,25.00,-0.19,4.15,,,
Dec,10,5.75,0.25,0.25,-,19,23.40,-0.25,5.35,,,
Dec,10,6.00,0.34,0.36,-,13,23.10,-0.32,7.32,,,
Dec,10,6.25,0.44,0.46,-,210,22.30,-0.41,9.61,,,
Dec,10,6.50,0.57,0.48,1,40,22.10,-0.50,7.32,,,
Dec,10,6.75,0.73,0.70,-,60,21.90,-0.61,5.24,,,
Dec,10,7.00,0.91,-,-,-,21.70,-0.72,3.60,,,
Dec,10,7.25,1.10,1.39,-,31,21.70,-0.83,2.40,,,
Dec,10,8.00,1.75,2.03,-,10,21.70,-1.00,0.22,,,
Dec,10,8.25,1.99,2.25,-,38,21.70,-1.00,-,,,
Mar,11,5.50,0.27,-,-,15,24.90,-0.20,4.40,,,
Mar,11,5.75,0.34,0.28,24,24,24.00,-0.26,5.54,,,
Mar,11,6.00,0.43,-,-,5,23.20,-0.32,7.00,,,
Mar,11,6.25,0.54,-,-,-,22.80,-0.40,8.79,,,
Mar,11,6.50,0.68,0.80,-,532,22.50,-0.48,7.08,,,
Mar,11,6.75,0.82,1.11,-,135,22.30,-0.57,5.46,,,
Mar,11,7.00,1.00,1.41,-,60,22.20,-0.67,4.15,,,
Mar,11,7.25,1.18,-,-,42,22.20,-0.77,3.01,,,
Mar,11,7.50,1.37,1.66,-,95,22.20,-0.87,2.12,,,
Mar,11,9.50,3.24,3.56,-,-,22.20,-1.00,-,,,
Mar,11,9.83,3.44,-,-,24,24.50,-1.00,-,,,
Sep,11,7.00,1.12,-,-,-,23.30,-0.60,4.05,,,
Sep,11,9.00,2.77,2.72,-,9,25.10,-1.00,0.27,,,
Dec,11,6.00,0.63,0.72,-,15,24.60,-0.32,5.78,,,
Dec,11,7.00,1.16,1.25,-,190,23.20,-0.59,3.88,,,
Dec,11,7.50,1.51,1.54,-,17,23.20,-0.76,2.49,,,
Dec,11,8.00,1.90,1.90,-,12,23.20,-0.88,1.43,,,
Dec,11,8.50,2.31,2.45,-,285,23.20,-1.00,0.65,,,
Dec,11,10.00,3.74,3.48,-,175,23.20,-1.00,-,,,
Dec,11,10.50,4.24,4.52,-,-,23.20,-1.00,-,,,
Dec,11,11.00,4.74,4.62,-,107,23.20,-1.00,-,,,
Dec,11,11.50,5.24,1.98,-,72,23.20,-1.00,-,,,
Dec,12,4.50,0.31,0.45,-,1279,28.80,-0.11,1.82,,,
Dec,12,5.00,0.45,0.41,60,1331,27.90,-0.18,2.61,,,
Dec,12,5.50,0.60,0.63,10,79,26.70,-0.23,3.52,,,
Dec,12,8.00,2.09,1.95,-,1,26.70,-0.72,2.05,,,
Dec,12,8.50,2.47,2.40,-,21,26.70,-0.85,1.35,,,
Mar,13,6.00,0.86,1.02,-,24,26.60,-0.30,4.59,,,
Mar,13,6.25,0.98,-,-,-,26.30,-0.35,5.23,,,
Dec,13,3.00,0.19,0.19,-,40,36.80,-0.05,0.79,,,
Dec,13,3.50,0.28,0.28,-,39,35.60,-0.09,1.18,,,
Dec,13,4.00,0.38,0.38,-,10,34.10,-0.10,1.63,,,
Jun,14,5.75,1.06,2.28,-,133,32.10,-0.27,3.99,,,
Jun,14,6.00,1.15,1.45,-,9,31.20,-0.28,4.31,,,
Sep,14,7.50,1.93,1.73,-,10,28.30,-0.55,2.44,,,
Sep,14,7.75,2.06,1.86,-,6,27.70,-0.58,2.05,,,
ANZ Banking Grp Last Sale Price $25.29,,,,,,,,,,,,
Apr,10,16.00,-,0.02,-,200,27.50,-,1.00,,,
Apr,10,17.00,-,0.17,-,150,27.40,-,8.21,,,
Apr,10,17.50,-,0.01,-,200,27.20,-,0.75,,,
Apr,10,18.01,-,0.01,-,150,31.90,-,0.50,,,
Apr,10,18.50,-,0.01,-,54,27.10,-,0.50,,,
Apr,10,19.00,-,0.11,-,50,27.00,-,5.47,,,
Apr,10,19.50,-,0.01,-,261,26.90,-,0.50,,,
Apr,10,19.51,-,0.36,-,2,28.30,-,17.92,,,
Apr,10,20.00,-,0.01,-,628,26.80,-,0.50,,,
Apr,10,20.50,0.00,0.01,-,462,26.70,-,-,,,
Apr,10,21.00,0.00,0.01,2,398,26.50,-,0.15,,,
Apr,10,21.50,0.01,0.01,-,1266,26.40,-0.01,0.35,,,
Apr,10,22.00,0.01,0.02,24,362,26.30,-0.02,0.75,,,
Apr,10,22.50,0.03,0.04,6,423,25.10,-0.04,1.49,,,
Apr,10,23.00,0.04,0.06,44,388,23.60,-0.06,2.24,,,
Apr,10,23.50,0.07,0.09,88,275,21.40,-0.09,3.23,,,
Apr,10,24.00,0.12,0.15,387,897,20.20,-0.15,5.97,,,
Apr,10,24.50,0.20,0.24,379,525,19.00,-0.24,9.95,,,
Apr,10,25.00,0.34,0.39,966,685,18.20,-0.37,17.17,,,
Apr,10,25.50,0.56,0.64,100,206,17.30,-0.53,17.42,,,
Apr,10,26.00,0.89,0.97,62,143,17.70,-0.69,8.96,,,
Apr,10,26.50,1.25,1.20,1,7,16.00,-0.88,2.24,,,
Apr,10,27.00,1.72,1.57,1,11,16.00,-1.00,0.25,,,
Apr,10,28.00,2.71,-,-,-,16.00,-1.00,-,,,
Apr,10,28.50,3.21,-,-,-,16.00,-1.00,-,,,
Apr,10,29.00,3.71,3.52,1,-,16.00,-1.00,-,,,
May,10,16.00,-,0.03,-,453,23.60,-,0.63,,,
May,10,17.00,-,0.01,-,104,23.60,-,0.25,,,
May,10,18.00,-,0.02,-,100,23.50,-,0.51,,,
May,10,19.00,0.00,0.13,-,13,23.40,-,-,,,
May,10,19.50,0.00,0.15,-,41,23.40,-,-,,,
May,10,20.00,0.01,0.04,10,325,23.40,-,0.13,,,
May,10,20.50,0.01,0.04,5,154,23.30,-,0.25,,,
May,10,21.00,0.02,0.12,-,330,23.30,-0.02,0.51,,,
May,10,21.50,0.04,0.08,8,72,23.20,-0.03,1.14,,,
May,10,22.00,0.08,0.10,19,484,23.20,-0.05,2.03,,,
May,10,22.50,0.14,0.33,-,110,23.20,-0.08,3.42,,,
May,10,23.00,0.21,0.17,10,90,23.10,-0.12,5.32,,,
May,10,23.50,0.32,0.36,678,312,22.70,-0.17,7.98,,,
May,10,23.51,0.33,0.37,-,3,23.10,-0.17,8.23,,,
May,10,24.00,0.43,0.50,520,733,21.70,-0.23,10.89,,,
May,10,24.01,0.44,-,-,3,22.10,-0.23,11.14,,,
May,10,24.50,0.58,0.65,39,162,20.60,-0.30,14.69,,,
May,10,24.51,0.59,-,-,-,21.10,-0.31,15.07,,,
May,10,25.00,0.82,0.78,4,32,20.60,-0.39,20.76,,,
May,10,25.50,1.10,1.11,2,74,20.40,-0.50,22.41,,,
May,10,25.51,1.06,1.15,6,-,19.80,-0.50,21.27,,,
May,10,26.00,1.45,1.28,2,8,20.90,-0.60,18.61,,,
May,10,26.01,1.39,-,-,-,19.80,-0.61,16.96,,,
May,10,26.50,1.82,1.78,-,-,20.90,-0.69,15.45,,,
May,10,27.00,2.23,2.51,-,1,21.00,-0.78,13.04,,,
May,10,27.50,2.67,-,-,-,21.00,-0.87,11.52,,,
May,10,28.00,3.12,-,-,-,21.10,-0.94,10.38,,,
May,10,28.50,3.59,3.61,2,2,21.10,-1.00,9.62,,,
May,10,29.00,4.07,4.09,7,7,21.20,-1.00,9.12,,,
May,10,30.00,5.05,5.09,7,7,21.20,-1.00,8.61,,,
Jun,10,10.00,-,0.01,-,158,28.00,-,0.17,,,
Jun,10,11.00,-,0.06,-,30,28.00,-,1.02,,,
Jun,10,12.00,-,0.01,-,63,27.90,-,0.17,,,
Jun,10,13.00,-,0.02,-,113,27.80,-,0.34,,,
Jun,10,14.00,-,0.02,-,497,27.70,-,0.34,,,
Jun,10,15.00,-,0.01,-,450,27.50,-,0.25,,,
