Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4507.4 at 16:36 30/7/2010  Report at 19:06 Friday 30/7/2010. Processed 18:29 Saturday 31/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Aug,10,4.50,0.00,-,-,4,28.30,-0.01,0.49,,,
Aug,10,4.75,0.01,0.06,-,92,27.90,-0.06,2.46,,,
Aug,10,5.00,0.04,0.06,85,202,27.50,-0.19,11.07,,,
Aug,10,5.25,0.11,0.11,66,387,23.50,-0.41,25.83,,,
Aug,10,5.50,0.25,0.24,201,431,23.40,-0.70,12.30,,,
Aug,10,5.75,0.47,0.43,78,189,29.10,-0.85,6.15,,,
Aug,10,6.00,0.70,0.56,12,164,29.70,-0.97,1.23,,,
Aug,10,6.25,0.95,0.65,3,23,30.20,-1.00,-,,,
Aug,10,6.50,1.20,1.31,-,120,30.80,-1.00,-,,,
Aug,10,7.00,1.70,1.22,-,15,32.00,-1.00,-,,,
Sep,10,4.00,0.00,0.58,-,8,28.80,-,0.25,,,
Sep,10,4.50,0.03,-,-,160,28.60,-0.05,3.07,,,
Sep,10,4.75,0.07,0.19,-,61,28.50,-0.13,7.99,,,
Sep,10,5.00,0.13,0.10,10,1100,26.80,-0.25,15.99,,,
Sep,10,5.25,0.23,0.23,225,549,24.90,-0.41,28.29,,,
Sep,10,5.50,0.40,0.50,-,255,25.00,-0.61,23.98,,,
Sep,10,5.75,0.59,0.62,-,326,23.30,-0.82,17.22,,,
Sep,10,6.00,0.82,0.55,1,597,23.30,-0.98,14.76,,,
Sep,10,6.25,1.06,0.98,6,838,23.30,-1.00,13.53,,,
Sep,10,6.50,1.30,0.75,11,120,23.30,-1.00,12.91,,,
Sep,10,6.75,1.55,-,-,25,23.30,-1.00,12.91,,,
Sep,10,7.00,1.80,0.71,-,153,23.30,-1.00,12.91,,,
Sep,10,7.25,2.06,1.04,-,59,23.30,-1.00,12.91,,,
Sep,10,7.50,2.30,2.02,-,106,23.30,-1.00,12.30,,,
Sep,10,8.00,2.80,2.03,-,44,23.30,-1.00,12.30,,,
Sep,10,8.50,3.29,3.42,-,38,23.30,-1.00,11.68,,,
Sep,10,9.00,3.79,3.12,-,37,23.30,-1.00,11.68,,,
Oct,10,4.75,0.10,-,-,-,27.70,-0.17,7.57,,,
Oct,10,5.00,0.19,0.19,10,32,28.30,-0.28,14.38,,,
Oct,10,5.25,0.28,0.39,-,520,25.30,-0.41,21.19,,,
Oct,10,5.50,0.43,0.44,203,200,24.50,-0.57,17.41,,,
Oct,10,5.75,0.62,0.81,-,21,24.20,-0.73,12.87,,,
Oct,10,6.00,0.83,0.45,-,60,24.20,-0.88,10.22,,,
Oct,10,6.25,1.06,0.59,-,43,24.20,-1.00,8.70,,,
Oct,10,6.50,1.31,1.29,4,16,24.20,-1.00,8.32,,,
Nov,10,4.75,0.13,-,-,-,27.50,-0.19,7.23,,,
Nov,10,5.00,0.20,0.19,10,120,25.60,-0.28,11.29,,,
Nov,10,5.25,0.30,-,-,1200,24.70,-0.41,17.36,,,
Nov,10,5.50,0.44,0.42,-,10,23.40,-0.56,13.89,,,
Nov,10,5.75,0.65,0.45,-,5,25.40,-0.68,11.29,,,
Nov,10,6.00,0.84,-,-,-,23.30,-0.85,8.10,,,
Dec,10,4.00,0.04,0.13,-,147,33.20,-0.06,2.11,,,
Dec,10,4.25,0.07,0.09,-,96,30.80,-0.09,3.05,,,
Dec,10,4.75,0.14,-,-,-,27.30,-0.20,6.79,,,
Dec,10,5.00,0.23,0.33,-,8,26.20,-0.29,10.54,,,
Dec,10,5.25,0.34,0.28,3,853,25.80,-0.41,15.93,,,
Dec,10,5.50,0.47,0.49,-,828,24.40,-0.53,12.65,,,
Dec,10,5.75,0.66,0.51,-,36,24.60,-0.66,9.60,,,
Dec,10,6.00,0.85,0.91,-,29,24.00,-0.80,7.26,,,
Dec,10,6.25,1.08,0.45,10,242,23.80,-0.93,5.86,,,
Dec,10,6.50,1.31,1.36,-,35,23.40,-1.00,5.15,,,
Dec,10,6.75,1.55,1.11,-,44,22.00,-1.00,4.92,,,
Dec,10,7.00,1.80,0.94,-,70,21.70,-1.00,4.92,,,
Dec,10,7.25,2.05,1.39,-,13,21.70,-1.00,4.68,,,
Dec,10,8.00,2.79,2.03,-,10,21.70,-1.00,4.45,,,
Dec,10,8.25,3.04,2.25,-,38,21.70,-1.00,4.45,,,
Jan,11,4.75,0.16,-,-,-,25.70,-0.20,5.87,,,
Jan,11,5.00,0.25,-,-,-,25.70,-0.30,9.27,,,
Jan,11,5.25,0.36,-,-,-,25.70,-0.40,13.81,,,
Jan,11,5.50,0.52,-,-,-,25.70,-0.51,11.92,,,
Jan,11,5.75,0.69,-,-,-,25.70,-0.63,8.89,,,
Mar,11,4.75,0.26,0.40,-,12,27.40,-0.23,7.38,,,
Mar,11,5.00,0.35,0.40,-,17,26.50,-0.31,10.13,,,
Mar,11,5.25,0.46,0.46,-,1,25.40,-0.39,13.31,,,
Mar,11,5.50,0.60,0.70,-,440,24.60,-0.50,11.57,,,
Mar,11,5.75,0.77,0.68,1,392,24.50,-0.61,9.26,,,
Mar,11,6.00,0.96,0.94,-,97,24.50,-0.72,7.52,,,
Mar,11,6.25,1.16,1.16,3,118,24.50,-0.83,6.08,,,
Mar,11,6.50,1.38,1.25,21,582,24.50,-0.94,5.06,,,
Mar,11,6.75,1.60,1.11,-,185,24.50,-1.00,4.20,,,
Mar,11,7.00,1.83,1.41,-,40,24.50,-1.00,3.62,,,
Mar,11,7.25,2.06,2.00,-,37,24.50,-1.00,3.18,,,
Mar,11,7.50,2.30,2.30,10,65,24.50,-1.00,2.89,,,
Mar,11,8.25,3.04,2.48,-,6,24.50,-1.00,2.75,,,
Mar,11,8.50,3.29,3.41,-,23,24.50,-1.00,2.60,,,
Mar,11,9.50,4.29,3.56,-,-,24.50,-1.00,2.46,,,
Mar,11,9.83,4.53,-,-,24,24.50,-1.00,-,,,
Jun,11,4.50,0.26,-,-,50,28.80,-0.19,5.34,,,
Jun,11,4.75,0.33,-,-,50,27.60,-0.24,6.91,,,
Jun,11,5.00,0.42,0.40,-,2,26.60,-0.31,8.90,,,
Jun,11,5.25,0.53,0.52,-,1,25.40,-0.39,11.09,,,
Jun,11,5.50,0.67,0.65,-,90,24.60,-0.48,9.73,,,
Jun,11,5.75,0.83,-,-,2,24.40,-0.57,7.95,,,
Jun,11,6.00,1.01,-,-,14,24.40,-0.67,6.59,,,
Sep,11,5.75,0.93,-,-,-,25.90,-0.57,7.66,,,
Sep,11,6.00,1.09,1.05,-,10,25.00,-0.62,6.21,,,
Sep,11,6.50,1.47,-,-,50,24.50,-0.81,4.27,,,
Sep,11,7.00,1.91,-,-,10,25.60,-1.00,3.31,,,
Sep,11,8.50,3.29,2.96,-,1,25.60,-1.00,1.53,,,
Sep,11,9.00,3.79,2.72,-,9,25.60,-1.00,1.45,,,
Sep,11,11.00,5.78,5.46,-,2,25.60,-1.00,1.21,,,
Dec,11,5.00,0.57,0.53,-,25,27.90,-0.32,7.68,,,
Dec,11,6.00,1.14,0.93,-,8,25.50,-0.60,5.86,,,
Dec,11,7.00,1.92,1.25,-,190,24.50,-1.00,2.90,,,
Dec,11,7.50,2.36,1.54,-,17,24.80,-1.00,2.16,,,
Dec,11,8.00,2.83,1.90,-,12,25.40,-1.00,1.68,,,
Dec,11,8.50,3.31,2.45,-,285,27.20,-1.00,1.48,,,
Dec,11,10.00,4.79,3.48,-,175,34.40,-1.00,1.28,,,
Dec,11,10.50,5.29,4.52,-,-,37.00,-1.00,1.21,,,
Dec,11,11.00,5.79,4.62,-,107,37.20,-1.00,1.15,,,
Dec,11,11.50,6.28,1.98,-,72,37.50,-1.00,1.08,,,
Dec,12,4.50,0.56,0.60,-,1312,30.00,-0.21,4.41,,,
Dec,12,5.00,0.77,0.41,10,1396,28.90,-0.30,6.06,,,
Dec,12,5.50,1.03,1.00,-,274,28.20,-0.42,6.57,,,
Dec,12,8.00,2.93,1.95,-,1,28.20,-1.00,1.81,,,
Dec,12,8.50,3.37,2.35,-,24,28.20,-1.00,1.34,,,
Mar,13,6.00,1.39,1.21,-,75,28.10,-0.51,4.88,,,
Mar,13,6.25,1.58,1.51,10,148,28.40,-0.57,4.42,,,
Dec,13,3.00,0.28,0.19,-,40,36.80,-0.10,1.56,,,
Dec,13,3.50,0.42,0.28,-,39,35.60,-0.11,2.33,,,
Dec,13,4.00,0.57,0.38,-,10,34.10,-0.17,3.20,,,
Jun,14,5.75,1.49,1.60,-,45,31.60,-0.40,4.99,,,
Jun,14,6.00,1.64,1.45,-,9,31.20,-0.44,4.51,,,
Sep,14,7.50,2.62,1.73,-,10,28.30,-0.82,1.90,,,
Sep,14,7.75,2.80,1.86,-,6,27.70,-0.85,1.59,,,
Dec,14,5.00,0.93,-,-,-,27.20,-0.28,3.97,,,
ANZ Banking Grp Last Sale Price $23.05,,,,,,,,,,,,
Aug,10,15.00,-,0.10,-,31,34.60,-,5.37,,,
Aug,10,16.00,-,0.02,1,1,34.30,-,1.13,,,
Aug,10,17.00,-,0.01,97,130,34.00,-,0.57,,,
Aug,10,18.00,0.00,0.01,74,119,33.80,-,0.11,,,
Aug,10,18.50,0.00,-,-,65,33.50,-,0.23,,,
Aug,10,19.00,0.01,0.03,15,165,33.20,-0.01,0.57,,,
Aug,10,19.50,0.02,0.04,12,606,32.90,-0.03,1.13,,,
Aug,10,20.00,0.04,0.12,-,476,32.60,-0.05,2.26,,,
Aug,10,20.50,0.06,0.09,1,375,29.70,-0.06,3.11,,,
Aug,10,21.00,0.07,0.09,64,418,27.40,-0.09,4.24,,,
Aug,10,21.50,0.11,0.13,131,317,25.00,-0.13,6.22,,,
Aug,10,22.00,0.20,0.20,484,1082,24.50,-0.21,11.31,,,
Aug,10,22.50,0.29,0.30,215,209,22.30,-0.31,16.68,,,
Aug,10,23.00,0.46,0.46,267,380,20.50,-0.45,25.73,,,
Aug,10,23.50,0.69,0.74,21,116,18.70,-0.62,13.57,,,
Aug,10,24.00,1.03,1.11,83,172,17.60,-0.80,4.52,,,
Aug,10,24.50,1.47,3.90,-,72,17.60,-0.94,0.85,,,
Aug,10,25.00,1.95,3.79,-,26,17.60,-1.00,-,,,
Aug,10,25.50,2.45,4.22,-,-,17.60,-1.00,-,,,
Aug,10,26.00,2.95,-,-,-,17.60,-1.00,-,,,
Aug,10,26.50,3.45,4.48,-,-,17.60,-1.00,-,,,
Sep,10,15.00,0.00,0.14,-,89,36.40,-,-,,,
Sep,10,16.00,0.00,0.03,20,75,36.30,-,-,,,
Sep,10,18.00,0.04,0.21,-,186,35.90,-0.03,1.13,,,
Sep,10,18.50,0.05,0.12,-,280,34.20,-0.04,1.41,,,
Sep,10,19.00,0.07,0.11,3,68,32.60,-0.05,1.84,,,
Sep,10,19.50,0.09,0.22,1,78,31.30,-0.07,2.40,,,
Sep,10,20.00,0.12,0.12,93,725,30.00,-0.09,3.39,,,
Sep,10,20.50,0.16,0.26,15,98,28.50,-0.12,4.52,,,
Sep,10,21.00,0.22,0.22,325,455,27.40,-0.16,6.22,,,
Sep,10,21.50,0.28,0.35,37,369,25.50,-0.20,7.92,,,
Sep,10,22.00,0.38,0.37,70,261,24.00,-0.27,10.60,,,
Sep,10,22.50,0.50,0.52,193,287,22.60,-0.34,14.14,,,
Sep,10,23.00,0.69,0.75,280,422,21.80,-0.44,19.37,,,
Sep,10,23.50,0.92,0.90,2,85,20.70,-0.55,13.15,,,
Sep,10,24.00,1.22,1.28,11,224,20.20,-0.67,7.63,,,
Sep,10,24.50,1.60,2.71,5,103,20.20,-0.78,4.10,,,
Sep,10,25.00,2.01,2.01,11,313,20.20,-0.88,1.70,,,
Sep,10,25.50,2.46,1.90,-,81,20.20,-0.97,0.42,,,
Sep,10,26.00,2.95,2.15,-,8,20.20,-1.00,-,,,
Sep,10,26.50,3.45,-,-,-,20.20,-1.00,-,,,
Sep,10,27.00,3.95,4.04,-,-,20.20,-1.00,-,,,
Oct,10,16.00,0.00,0.12,-,-,28.10,-,-,,,
Oct,10,17.00,0.01,-,-,12,27.90,-,0.17,,,
Oct,10,18.00,0.03,0.26,-,13,27.80,-0.03,0.52,,,
Oct,10,19.00,0.09,0.22,7,61,27.60,-0.06,1.48,,,
Oct,10,19.01,0.04,0.73,-,2,23.70,-0.04,0.70,,,
Oct,10,19.50,0.13,0.32,8,166,27.50,-0.08,2.26,,,
Oct,10,20.00,0.19,0.85,-,861,27.40,-0.11,3.31,,,
Oct,10,20.01,0.07,-,-,5,20.60,-0.06,1.13,,,
Oct,10,20.50,0.27,0.31,5,76,27.30,-0.15,4.70,,,
Oct,10,20.51,0.11,-,-,-,20.60,-0.09,1.91,,,
Oct,10,21.00,0.38,0.41,1,103,27.20,-0.20,6.53,,,
Oct,10,21.50,0.47,0.47,19,174,26.20,-0.24,8.27,,,
Oct,10,22.00,0.60,0.67,103,109,25.30,-0.30,10.44,,,
Oct,10,22.50,0.73,0.78,42,235,24.00,-0.36,12.70,,,
Oct,10,23.00,0.92,0.93,16,90,23.20,-0.43,16.01,,,
Oct,10,23.50,1.13,1.14,11,23,22.10,-0.52,11.83,,,
Oct,10,24.00,1.41,2.20,6,32,21.40,-0.61,7.92,,,
Oct,10,24.01,1.39,-,-,-,21.80,-0.61,7.40,,,
