Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4882.7 at 14:54 31/12/2009  Report at 16:46 Thursday 31/12/2009. Processed 17:10 Thursday 31/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Jan,10,5.95,0.04,0.04,4,128,20.80,-0.18,8.08,,,
Jan,10,6.18,0.10,0.11,105,97,19.20,-0.40,20.20,,,
Jan,10,6.41,0.23,-,-,-,18.90,-0.69,10.10,,,
Jan,10,6.64,0.42,0.56,-,-,18.90,-0.92,2.02,,,
Feb,10,5.26,0.00,0.11,-,31,19.40,-,0.41,,,
Feb,10,5.49,0.01,0.14,-,116,19.20,-0.03,1.54,,,
Feb,10,5.72,0.04,0.19,-,10,18.90,-0.10,4.63,,,
Feb,10,5.95,0.09,0.10,-,37,16.30,-0.19,9.25,,,
Feb,10,6.18,0.16,0.18,50,30,12.20,-0.37,16.45,,,
Feb,10,6.41,0.31,0.30,40,-,2.00,-1.00,13.36,,,
Feb,10,6.64,0.54,-,-,-,2.00,-1.00,12.85,,,
Mar,10,3.66,-,0.32,-,6,24.10,-,22.06,,,
Mar,10,4.12,-,0.04,-,1,23.80,-,2.41,,,
Mar,10,4.35,-,0.12,-,500,23.60,-,7.93,,,
Mar,10,4.58,0.00,0.87,-,31,23.50,-,-,,,
Mar,10,5.03,0.01,-,-,36,23.20,-0.02,0.69,,,
Mar,10,5.26,0.03,0.07,-,103,23.10,-0.05,1.72,,,
Mar,10,5.49,0.06,0.09,-,66,23.00,-0.10,3.79,,,
Mar,10,5.72,0.11,0.14,-,308,22.80,-0.17,7.24,,,
Mar,10,5.95,0.17,0.26,-,42,21.40,-0.27,12.06,,,
Mar,10,6.18,0.28,0.36,-,20,21.20,-0.41,19.64,,,
Mar,10,6.41,0.42,0.42,10,30,20.20,-0.57,16.54,,,
Mar,10,6.64,0.59,-,-,-,20.20,-0.73,12.75,,,
Apr,10,5.49,0.11,-,-,-,25.40,-0.15,5.13,,,
Apr,10,5.72,0.17,-,-,-,25.40,-0.22,8.30,,,
Apr,10,5.95,0.26,-,-,-,25.40,-0.31,12.69,,,
Apr,10,6.18,0.38,-,-,-,25.40,-0.41,18.31,,,
Apr,10,6.41,0.52,-,-,-,25.40,-0.52,16.36,,,
Apr,10,6.64,0.68,-,-,-,25.40,-0.63,12.94,,,
May,10,5.49,0.10,-,-,-,22.30,-0.13,3.76,,,
May,10,5.72,0.18,-,-,-,24.10,-0.22,7.13,,,
May,10,5.95,0.25,-,-,-,22.30,-0.30,9.70,,,
May,10,6.18,0.36,-,-,-,22.30,-0.41,14.25,,,
May,10,6.41,0.50,-,-,-,22.30,-0.52,12.67,,,
May,10,6.64,0.66,-,-,-,22.30,-0.63,9.90,,,
Jun,10,3.89,-,0.07,-,1,22.10,-,2.50,,,
Jun,10,4.12,0.00,0.50,-,6,22.00,-,-,,,
Jun,10,4.35,0.00,0.14,-,4,22.00,-,-,,,
Jun,10,4.81,0.01,0.28,-,1,21.90,-0.03,0.50,,,
Jun,10,5.03,0.03,0.66,-,6,21.80,-0.05,1.00,,,
Jun,10,5.26,0.06,0.35,-,7,21.70,-0.09,2.00,,,
Jun,10,5.49,0.11,0.44,-,49,21.70,-0.14,3.50,,,
Jun,10,5.72,0.17,-,-,-,21.60,-0.21,5.66,,,
Jun,10,5.95,0.26,-,-,-,21.70,-0.30,8.65,,,
Jun,10,6.18,0.36,0.44,-,17,20.90,-0.40,11.98,,,
Jun,10,6.41,0.49,-,-,-,20.70,-0.51,10.32,,,
Jun,10,6.64,0.66,-,-,-,20.70,-0.63,8.16,,,
Sep,10,4.75,0.06,0.24,-,1,23.70,-0.05,1.32,,,
Sep,10,5.50,0.20,0.32,-,1,21.80,-0.17,4.28,,,
Sep,10,5.75,0.30,-,-,-,22.40,-0.25,6.58,,,
Sep,10,6.00,0.41,-,-,-,22.50,-0.33,9.11,,,
Sep,10,6.25,0.55,0.56,6,57,22.30,-0.42,11.52,,,
Sep,10,6.50,0.70,0.71,3,3,22.30,-0.51,9.44,,,
Sep,10,6.75,0.88,-,-,-,22.50,-0.61,7.79,,,
Dec,10,5.50,0.30,-,-,-,24.40,-0.21,4.99,,,
Dec,10,5.75,0.41,-,-,-,24.40,-0.27,6.71,,,
Dec,10,6.00,0.54,-,-,-,24.60,-0.33,8.76,,,
Dec,10,6.25,0.66,-,-,-,24.10,-0.41,10.39,,,
Dec,10,6.50,0.81,-,-,-,24.40,-0.48,8.92,,,
Dec,10,6.75,0.98,-,-,-,24.40,-0.56,7.53,,,
Jan,10,5.00,-,0.03,-,346,31.40,-,5.58,,,
Jan,10,5.25,-,0.06,-,453,30.90,-,11.15,,,
Jan,10,5.50,0.00,0.06,-,238,30.40,-,0.19,,,
Jan,10,5.75,0.00,0.01,3,544,29.80,-0.02,0.74,,,
Jan,10,6.00,0.01,0.01,88,462,29.30,-0.06,2.79,,,
Jan,10,6.25,0.02,0.03,94,691,24.00,-0.10,3.72,,,
Jan,10,6.50,0.07,0.06,21,422,23.40,-0.24,12.08,,,
Jan,10,6.51,0.07,0.09,10,32,23.90,-0.25,13.01,,,
Jan,10,6.75,0.15,0.15,101,76,22.50,-0.45,27.89,,,
Jan,10,6.76,0.16,-,-,-,22.70,-0.46,28.82,,,
Jan,10,7.00,0.32,-,-,35,25.30,-0.66,16.73,,,
Jan,10,7.01,0.29,-,-,-,21.40,-0.70,10.23,,,
Jan,10,7.25,0.54,-,-,-,30.00,-0.78,10.23,,,
Jan,10,7.50,0.75,-,-,-,30.40,-0.90,3.72,,,
Feb,10,5.25,0.01,0.03,-,149,32.10,-0.02,0.47,,,
Feb,10,5.50,0.01,0.02,-,202,32.00,-0.04,1.42,,,
Feb,10,5.75,0.03,0.06,-,251,31.90,-0.08,2.84,,,
Feb,10,6.00,0.06,0.09,18,415,31.40,-0.13,5.68,,,
Feb,10,6.25,0.12,0.11,26,173,31.30,-0.22,10.88,,,
Feb,10,6.50,0.20,0.21,27,742,32.60,-0.33,19.39,,,
Feb,10,6.51,0.22,-,-,-,33.30,-0.34,20.34,,,
Feb,10,6.75,0.34,0.33,49,110,34.80,-0.44,32.16,,,
Feb,10,6.76,0.34,0.36,4,4,34.30,-0.45,31.69,,,
Feb,10,7.00,0.52,0.51,3,239,38.50,-0.54,26.96,,,
Feb,10,7.01,0.53,-,-,-,39.70,-0.54,27.43,,,
Feb,10,7.25,0.72,-,-,10,42.80,-0.62,22.70,,,
Feb,10,7.50,0.91,-,-,-,43.20,-0.69,16.55,,,
Mar,10,4.00,-,0.35,-,5,29.20,-,22.20,,,
Mar,10,4.50,0.00,0.06,-,470,29.10,-,-,,,
Mar,10,4.75,0.00,0.99,-,472,29.10,-,0.13,,,
Mar,10,5.00,0.01,0.14,-,827,29.10,-0.01,0.32,,,
Mar,10,5.25,0.01,0.10,-,149,29.10,-0.02,0.95,,,
Mar,10,5.50,0.03,0.06,-,1108,29.10,-0.05,1.90,,,
Mar,10,5.75,0.06,0.07,60,147,28.90,-0.09,3.81,,,
Mar,10,6.00,0.11,0.10,10,720,28.80,-0.15,6.98,,,
Mar,10,6.25,0.18,0.17,12,188,28.60,-0.23,11.42,,,
Mar,10,6.50,0.28,0.32,45,331,28.20,-0.33,17.44,,,
Mar,10,6.75,0.41,0.48,5,38,28.30,-0.44,25.69,,,
Mar,10,7.00,0.58,1.38,-,66,30.50,-0.54,22.20,,,
Mar,10,7.25,0.76,1.08,-,5,30.40,-0.64,17.44,,,
Mar,10,7.50,0.95,-,-,81,30.40,-0.73,13.95,,,
Mar,10,7.75,1.16,1.64,-,18,30.40,-0.82,11.42,,,
Mar,10,8.25,1.61,2.21,-,60,30.40,-0.97,8.25,,,
Mar,10,8.50,1.85,2.32,-,67,30.40,-1.00,7.29,,,
Mar,10,9.83,3.13,3.59,-,36,38.80,-1.00,4.76,,,
Mar,10,11.50,4.80,-,-,2,30.40,-1.00,4.44,,,
Apr,10,5.25,0.04,0.16,-,10,30.10,-0.05,1.57,,,
Apr,10,5.50,0.07,0.23,-,50,30.00,-0.08,2.92,,,
Apr,10,5.75,0.11,0.24,-,29,29.90,-0.13,4.72,,,
Apr,10,6.00,0.16,-,-,25,29.20,-0.18,7.19,,,
Apr,10,6.25,0.24,0.21,2,7,29.00,-0.25,10.78,,,
Apr,10,6.50,0.34,-,-,150,28.70,-0.34,15.28,,,
Apr,10,6.75,0.47,-,-,-,28.50,-0.43,20.89,,,
Apr,10,7.00,0.61,-,-,-,28.50,-0.52,17.07,,,
Apr,10,7.25,0.78,-,-,-,28.50,-0.62,13.48,,,
May,10,5.50,0.13,0.29,-,1,34.00,-0.12,4.55,,,
May,10,6.00,0.20,-,-,5,29.90,-0.20,7.47,,,
May,10,6.25,0.34,-,-,-,33.50,-0.28,12.57,,,
May,10,6.50,0.40,-,-,-,29.70,-0.34,14.39,,,
May,10,6.75,0.58,-,-,-,33.60,-0.42,21.31,,,
May,10,7.00,0.73,-,-,-,33.60,-0.49,18.40,,,
May,10,7.25,0.90,-,-,-,33.60,-0.56,15.12,,,
Jun,10,4.81,0.01,0.22,-,2,23.30,-,0.18,,,
Jun,10,5.05,0.01,0.46,-,190,23.30,-0.02,0.46,,,
Jun,10,5.29,0.03,0.10,45,230,23.30,-0.04,0.77,,,
Jun,10,5.53,0.05,0.19,-,101,23.30,-0.07,1.53,,,
Jun,10,5.77,0.09,0.37,-,14,23.30,-0.11,2.76,,,
Jun,10,6.02,0.14,0.28,-,178,23.30,-0.17,4.44,,,
Jun,10,6.26,0.33,0.33,10,10,29.80,-0.28,9.96,,,
Jun,10,6.50,0.43,0.64,-,221,29.80,-0.34,13.17,,,
Jun,10,6.74,0.50,1.56,-,40,26.50,-0.41,15.16,,,
Jun,10,6.98,0.57,0.95,-,43,22.90,-0.51,11.03,,,
Jun,10,7.22,0.74,1.30,-,108,23.70,-0.60,8.88,,,
Jun,10,7.46,0.89,1.23,-,1520,21.50,-0.73,6.13,,,
Jun,10,7.70,1.09,-,-,-,20.90,-0.86,4.75,,,
Jun,10,7.94,1.29,1.70,-,20,20.90,-0.98,3.83,,,
Jun,10,8.42,1.75,4.17,-,26,20.90,-1.00,3.06,,,
Jun,10,8.66,1.98,4.89,-,187,20.90,-1.00,2.76,,,
Jun,10,8.90,2.22,4.11,-,185,20.90,-1.00,2.76,,,
Jun,10,9.14,2.46,2.94,-,5,20.90,-1.00,2.60,,,
Jun,10,9.38,2.69,3.02,-,341,20.90,-1.00,2.45,,,
Jun,10,9.62,2.93,3.47,-,409,20.90,-1.00,2.45,,,
Jun,10,10.11,3.42,3.06,-,627,20.90,-1.00,2.30,,,
Jun,10,10.59,3.89,1.47,-,165,20.90,-1.00,2.14,,,
Jun,10,11.07,4.37,1.62,-,49,20.90,-1.00,1.99,,,
Jun,10,11.55,4.84,7.18,-,30,20.90,-1.00,1.99,,,
Jun,10,12.51,5.79,2.84,-,-,20.90,-1.00,1.68,,,
Jun,10,12.99,6.27,3.21,-,-,20.90,-1.00,1.53,,,
Jun,10,13.96,7.24,4.03,-,-,20.90,-1.00,1.38,,,
Jun,10,14.92,8.19,4.22,-,-,20.90,-1.00,1.07,,,
Sep,10,4.00,0.01,0.58,-,8,31.30,-0.01,0.30,,,
Sep,10,4.50,0.04,-,-,60,31.30,-0.04,0.91,,,
Sep,10,5.00,0.11,0.27,-,892,31.30,-0.08,2.12,,,
Sep,10,5.25,0.15,0.22,-,85,31.20,-0.11,3.03,,,
Sep,10,5.50,0.21,0.22,8,182,31.20,-0.15,4.24,,,
Sep,10,5.75,0.28,0.34,-,10,30.80,-0.19,5.65,,,
Sep,10,6.00,0.36,0.64,10,167,30.30,-0.23,7.27,,,
Sep,10,6.25,0.45,-,-,15,29.90,-0.29,9.09,,,
Sep,10,6.50,0.55,0.99,50,15,29.10,-0.34,11.11,,,
Sep,10,6.75,0.68,-,-,-,28.90,-0.40,13.63,,,
Sep,10,7.00,0.82,1.20,10,176,29.00,-0.47,11.91,,,
Sep,10,7.25,0.97,-,-,67,28.90,-0.53,10.00,,,
Sep,10,7.50,1.15,2.81,-,89,28.90,-0.60,8.38,,,
Sep,10,9.00,2.40,2.84,-,36,31.00,-0.93,3.33,,,
Dec,10,4.00,0.03,0.18,-,122,30.80,-0.02,0.45,,,
Dec,10,6.00,0.45,-,-,-,30.70,-0.25,6.78,,,
Dec,10,6.25,0.55,-,-,-,30.10,-0.29,8.21,,,
Dec,10,6.50,0.65,-,-,-,29.60,-0.34,9.79,,,
Dec,10,6.75,0.78,-,-,-,29.10,-0.39,11.67,,,
Dec,10,7.00,0.91,-,-,-,28.80,-0.45,10.17,,,
Dec,10,7.25,1.06,-,-,-,28.80,-0.51,8.73,,,
Dec,10,7.75,1.41,-,-,-,28.80,-0.63,6.40,,,
Mar,11,6.50,0.81,1.12,-,331,32.30,-0.33,9.67,,,
Mar,11,7.00,1.01,1.41,-,71,29.80,-0.45,9.43,,,
Mar,11,7.50,1.39,1.69,-,79,32.00,-0.56,7.93,,,
Dec,11,6.00,0.72,0.72,15,-,31.00,-0.29,5.41,,,
Dec,11,7.00,1.25,1.25,-,190,31.00,-0.42,7.58,,,
Dec,11,7.50,1.68,1.90,-,10,34.40,-0.45,7.09,,,
Dec,11,8.50,2.37,-,-,250,34.30,-0.60,4.78,,,
Dec,11,10.00,3.56,3.84,-,175,34.30,-0.83,2.46,,,
Dec,11,10.50,3.98,-,-,6,34.30,-0.90,1.90,,,
Dec,11,11.00,4.42,4.62,-,107,34.30,-1.00,1.46,,,
Dec,11,11.50,4.88,1.98,-,72,34.30,-1.00,1.12,,,
Dec,12,4.50,0.48,1.52,-,1299,37.60,-0.11,2.41,,,
Dec,12,5.00,0.64,0.82,-,1328,36.50,-0.17,3.15,,,
Dec,12,5.50,0.81,1.13,-,99,35.40,-0.19,4.02,,,
Dec,12,8.50,2.42,2.58,-,19,31.90,-0.60,3.43,,,
Dec,13,3.00,0.28,0.30,-,32,43.40,-0.05,1.02,,,
Dec,13,3.50,0.36,0.39,-,33,40.80,-0.09,1.34,,,
Jun,14,5.75,1.09,2.28,-,133,35.60,-0.23,3.59,,,
Jun,14,6.00,1.22,1.45,-,9,35.60,-0.25,4.00,,,
Sep,14,7.50,2.04,2.15,-,10,35.00,-0.39,4.10,,,
Sep,14,7.75,2.19,2.40,-,6,34.70,-0.42,3.77,,,
ANZ Banking Grp Last Sale Price $22.88,,,,,,,,,,,,
Jan,10,5.00,-,0.04,-,6,26.20,-,1.93,,,
Jan,10,6.00,-,0.17,-,20,25.90,-,9.35,,,
Jan,10,8.50,-,0.55,-,12,25.70,-,30.26,,,
Jan,10,9.00,-,0.27,-,5,25.60,-,14.85,,,
Jan,10,10.00,-,0.04,-,40,25.30,-,1.93,,,
Jan,10,11.00,-,0.12,-,7,25.10,-,6.33,,,
Jan,10,13.00,-,0.58,-,96,24.80,-,31.91,,,
Jan,10,13.50,-,-,-,40,24.60,-,-,,,
Jan,10,14.00,-,0.09,-,138,24.50,-,4.95,,,
Jan,10,15.00,-,0.01,-,215,24.30,-,0.55,,,
Jan,10,15.50,-,0.44,-,184,24.10,-,24.20,,,
Jan,10,16.00,-,0.01,-,411,24.00,-,0.83,,,
Jan,10,16.50,-,-,-,8,23.80,-,-,,,
Jan,10,17.00,-,0.13,-,28,23.70,-,7.15,,,
Jan,10,17.50,-,0.13,-,65,23.50,-,7.15,,,
Jan,10,18.00,-,0.07,-,328,23.40,-,3.85,,,
Jan,10,18.01,-,0.17,-,15,27.00,-,9.08,,,
Jan,10,18.50,-,0.04,-,625,23.20,-,1.93,,,
Jan,10,19.00,0.00,0.04,-,266,23.00,-,-,,,
Jan,10,19.50,0.00,0.02,33,407,22.90,-,0.11,,,
Jan,10,20.00,0.01,0.06,-,476,22.70,-0.01,0.39,,,
Jan,10,20.50,0.02,0.04,51,753,22.60,-0.03,1.10,,,
Jan,10,21.00,0.04,0.06,129,913,22.40,-0.07,2.48,,,
Jan,10,21.50,0.09,0.09,75,562,20.80,-0.12,4.68,,,
Jan,10,21.51,0.09,0.68,-,11,20.80,-0.12,4.68,,,
Jan,10,22.00,0.15,0.16,127,875,19.40,-0.20,8.25,,,
Jan,10,22.50,0.27,0.29,151,394,18.20,-0.33,14.85,,,
Jan,10,23.00,0.47,0.47,114,313,17.00,-0.51,18.98,,,
Jan,10,23.50,0.78,0.84,19,87,17.10,-0.69,8.80,,,
Jan,10,24.00,1.18,2.00,-,88,17.10,-0.86,3.03,,,
Jan,10,24.50,1.63,-,-,12,17.20,-0.99,0.55,,,
Jan,10,25.00,2.12,2.20,2,45,17.20,-1.00,-,,,
Jan,10,25.50,2.62,-,-,-,17.20,-1.00,-,,,
Jan,10,26.00,3.12,3.45,-,30,17.20,-1.00,-,,,
Jan,10,26.50,3.62,10.74,-,20,17.20,-1.00,-,,,
Feb,10,17.50,0.00,0.16,-,15,25.00,-,-,,,
Feb,10,18.00,0.00,0.15,-,91,24.80,-,-,,,
Feb,10,19.50,0.04,0.18,10,68,24.60,-0.04,0.98,,,
Feb,10,20.00,0.07,0.09,1,758,24.40,-0.06,1.82,,,
Feb,10,20.50,0.11,0.11,39,107,24.20,-0.10,3.08,,,
Feb,10,21.00,0.14,0.17,35,267,22.10,-0.13,3.92,,,
Feb,10,21.50,0.23,0.25,80,262,21.70,-0.19,6.44,,,
Feb,10,22.00,0.33,0.34,63,422,20.70,-0.27,9.24,,,
Feb,10,22.50,0.48,0.50,71,202,20.00,-0.37,13.57,,,
Feb,10,23.00,0.70,0.70,32,188,19.50,-0.48,16.23,,,
Feb,10,23.01,0.69,-,-,-,19.50,-0.48,15.67,,,
Feb,10,23.50,1.04,1.05,17,112,21.00,-0.59,11.75,,,
Feb,10,23.51,0.95,-,-,75,19.10,-0.61,9.10,,,
Feb,10,24.00,1.38,1.37,12,21,21.20,-0.69,7.28,,,
Feb,10,24.01,1.28,-,-,-,18.80,-0.73,4.34,,,
Feb,10,24.50,1.76,3.29,-,12,21.30,-0.79,4.06,,,
Feb,10,25.00,2.19,3.12,-,7,21.50,-0.88,2.10,,,
Feb,10,25.50,2.65,-,-,4,21.60,-0.96,0.70,,,
Feb,10,26.00,3.13,-,-,-,21.80,-1.00,0.14,,,
Feb,10,26.50,3.62,4.33,-,2,21.90,-1.00,-,,,
Mar,10,12.00,-,0.19,-,17,29.90,-,3.57,,,
Mar,10,12.50,-,1.40,-,20,29.70,-,26.28,,,
Mar,10,13.00,-,0.23,-,86,29.60,-,4.32,,,
Mar,10,13.50,-,0.10,-,213,29.50,-,1.88,,,
Mar,10,14.00,-,-,-,20,29.40,-,-,,,
Mar,10,14.50,-,1.35,-,17,29.30,-,25.24,,,
Mar,10,15.00,0.00,0.08,-,194,29.10,-,-,,,
Mar,10,15.50,0.00,0.11,-,15,29.00,-,-,,,
Mar,10,16.00,0.00,0.12,-,237,28.90,-,-,,,
Mar,10,16.50,0.01,0.17,-,41,28.80,-,0.11,,,
Mar,10,17.00,0.01,0.12,-,53,28.60,-0.01,0.19,,,
Mar,10,17.50,0.02,0.20,-,26,28.50,-0.02,0.38,,,
Mar,10,18.00,0.04,0.13,-,271,28.40,-0.03,0.66,,,
Mar,10,18.50,0.06,0.23,-,159,28.30,-0.04,1.13,,,
Mar,10,19.00,0.10,0.33,-,132,28.20,-0.06,1.78,,,
Mar,10,19.50,0.14,0.14,30,213,28.00,-0.09,2.63,,,
Mar,10,20.00,0.18,0.35,-,733,26.80,-0.11,3.38,,,
Mar,10,20.50,0.23,0.34,-,93,25.60,-0.15,4.41,,,
Mar,10,21.00,0.30,0.33,11,448,24.40,-0.19,5.72,,,
Mar,10,21.50,0.42,0.45,14,125,24.00,-0.24,7.88,,,
Mar,10,22.00,0.56,0.59,19,435,23.40,-0.31,10.51,,,
Mar,10,22.50,0.72,0.79,29,102,22.70,-0.38,13.61,,,
Mar,10,23.00,0.94,1.12,-,97,22.10,-0.46,15.30,,,
