Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:06 Friday 26/2/2010. Processed 17:04 Sunday 28/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Mar,10,5.26,0.01,0.03,11,92,23.50,-0.02,1.76,,,
Mar,10,5.49,0.04,0.09,-,41,23.40,-0.10,7.69,,,
Mar,10,5.71,0.09,-,-,-,22.10,-0.23,19.78,,,
Mar,10,5.72,0.10,0.12,26,374,22.60,-0.25,20.88,,,
Mar,10,5.94,0.20,0.24,6,6,21.70,-0.48,41.77,,,
Mar,10,5.95,0.21,0.17,110,156,21.90,-0.49,41.77,,,
Mar,10,6.17,0.38,-,-,-,21.90,-0.73,29.68,,,
Mar,10,6.18,0.39,0.42,56,76,22.50,-0.73,30.78,,,
Mar,10,6.41,0.60,0.60,20,110,22.60,-0.92,26.38,,,
Mar,10,6.64,0.82,-,-,-,22.60,-1.00,25.28,,,
Apr,10,5.26,0.04,-,-,-,23.10,-0.08,3.42,,,
Apr,10,5.49,0.07,0.10,15,40,22.20,-0.16,7.33,,,
Apr,10,5.72,0.14,0.12,23,41,21.20,-0.29,14.17,,,
Apr,10,5.95,0.27,0.20,13,13,21.30,-0.47,23.94,,,
Apr,10,6.18,0.42,0.45,-,20,21.30,-0.65,17.10,,,
Apr,10,6.41,0.61,-,-,-,21.30,-0.82,13.19,,,
Apr,10,6.64,0.83,-,-,-,21.40,-0.97,11.72,,,
May,10,5.26,0.06,-,-,3,22.70,-0.11,3.72,,,
May,10,5.49,0.11,-,-,-,22.70,-0.20,7.44,,,
May,10,5.72,0.19,0.16,15,15,21.80,-0.31,12.51,,,
May,10,5.95,0.30,0.35,-,-,21.80,-0.46,18.94,,,
May,10,6.18,0.45,0.45,-,13,21.40,-0.61,13.53,,,
May,10,6.41,0.63,-,-,-,21.40,-0.76,10.15,,,
May,10,6.64,0.83,-,-,-,21.40,-0.90,8.45,,,
Jun,10,3.89,0.00,0.07,-,1,27.40,-,-,,,
Jun,10,4.12,0.00,0.50,-,6,27.40,-,0.16,,,
Jun,10,4.35,0.01,0.14,-,4,27.40,-0.01,0.41,,,
Jun,10,4.81,0.04,0.28,-,1,27.20,-0.06,1.81,,,
Jun,10,5.03,0.07,0.66,-,6,27.10,-0.11,3.36,,,
Jun,10,5.26,0.11,0.10,-,6,26.10,-0.16,5.43,,,
Jun,10,5.49,0.14,0.12,10,59,22.50,-0.22,6.98,,,
Jun,10,5.72,0.23,0.17,-,35,22.70,-0.32,11.64,,,
Jun,10,5.95,0.32,0.30,-,8,20.80,-0.45,15.26,,,
Jun,10,6.18,0.48,0.33,-,35,21.90,-0.58,11.90,,,
Jun,10,6.41,0.64,0.45,-,30,20.50,-0.74,8.28,,,
Jun,10,6.64,0.84,-,-,-,20.90,-0.87,6.72,,,
Jul,10,5.25,0.12,-,-,50,24.60,-0.17,4.60,,,
Jul,10,5.50,0.17,-,-,50,23.40,-0.24,6.99,,,
Jul,10,5.75,0.26,-,-,-,21.90,-0.34,10.39,,,
Jul,10,6.00,0.39,-,-,-,21.90,-0.46,12.79,,,
Jul,10,6.25,0.55,-,-,-,21.90,-0.60,9.19,,,
Jul,10,6.50,0.74,-,-,-,21.90,-0.73,6.79,,,
Jul,10,6.75,0.95,-,-,-,21.90,-0.86,5.40,,,
Aug,10,5.50,0.25,-,-,-,23.30,-0.25,8.29,,,
Aug,10,5.75,0.36,-,-,-,23.30,-0.35,12.18,,,
Aug,10,6.00,0.50,-,-,-,23.30,-0.45,14.54,,,
Aug,10,6.25,0.67,-,-,-,23.30,-0.57,11.67,,,
Aug,10,6.50,0.85,-,-,-,23.30,-0.68,9.47,,,
Sep,10,4.75,0.10,0.24,-,1,26.80,-0.09,2.78,,,
Sep,10,5.25,0.20,0.22,-,5,24.90,-0.19,5.86,,,
Sep,10,5.50,0.28,0.32,-,18,23.40,-0.25,8.06,,,
Sep,10,5.75,0.39,-,-,-,23.10,-0.35,11.28,,,
Sep,10,6.00,0.50,0.52,-,5,21.40,-0.45,12.46,,,
Sep,10,6.25,0.68,0.56,-,57,22.60,-0.56,10.55,,,
Sep,10,6.50,0.86,0.71,-,3,22.20,-0.68,8.50,,,
Sep,10,6.75,1.05,-,-,-,21.90,-0.81,6.89,,,
Dec,10,5.25,0.26,-,-,-,23.80,-0.20,5.21,,,
Dec,10,5.50,0.36,0.34,-,4,24.00,-0.27,7.36,,,
Dec,10,5.75,0.47,-,-,-,23.30,-0.34,9.51,,,
Dec,10,6.00,0.59,-,-,-,22.70,-0.43,10.74,,,
Dec,10,6.25,0.73,-,-,-,21.90,-0.53,8.49,,,
Dec,10,6.50,0.92,-,-,90,22.00,-0.64,7.05,,,
Dec,10,6.75,1.11,0.84,-,200,21.80,-0.75,5.83,,,
AMP Ltd Last Sale Price $5.94,,,,,,,,,,,,
Mar,10,4.00,-,0.35,-,5,35.40,-,76.81,,,
Mar,10,4.50,-,0.02,-,397,34.50,-,4.39,,,
Mar,10,4.75,0.00,0.99,-,472,34.00,-,0.22,,,
Mar,10,5.00,0.01,0.14,-,917,33.60,-0.02,1.10,,,
Mar,10,5.25,0.02,0.02,84,89,33.10,-0.07,4.39,,,
Mar,10,5.50,0.04,0.04,223,1220,28.60,-0.14,7.68,,,
Mar,10,5.75,0.09,0.09,413,484,26.30,-0.29,18.65,,,
Mar,10,6.00,0.18,0.19,762,1910,24.00,-0.53,26.33,,,
Mar,10,6.25,0.35,0.36,373,573,24.60,-0.76,9.88,,,
Mar,10,6.50,0.57,0.60,237,1402,25.30,-0.93,2.19,,,
Mar,10,6.75,0.81,0.73,94,133,24.70,-1.00,-,,,
Mar,10,7.00,1.06,0.76,50,764,24.70,-1.00,-,,,
Mar,10,7.25,1.31,1.08,2,5,24.70,-1.00,-,,,
Mar,10,7.50,1.56,1.45,55,31,24.70,-1.00,-,,,
Mar,10,7.75,1.81,1.64,-,18,24.70,-1.00,-,,,
Mar,10,8.25,2.31,2.10,10,56,24.70,-1.00,-,,,
Mar,10,8.50,2.56,2.32,49,23,24.70,-1.00,-,,,
Mar,10,9.83,3.87,3.59,10,26,71.80,-1.00,-,,,
Mar,10,11.50,5.56,-,-,2,24.70,-1.00,-,,,
Apr,10,5.25,0.04,0.16,-,55,27.60,-0.11,3.90,,,
Apr,10,5.50,0.08,0.11,22,62,26.50,-0.20,7.80,,,
Apr,10,5.75,0.14,0.16,275,281,24.80,-0.33,14.14,,,
Apr,10,6.00,0.26,0.29,368,282,24.70,-0.49,19.02,,,
Apr,10,6.25,0.41,0.33,297,475,23.80,-0.67,9.27,,,
Apr,10,6.50,0.60,0.60,320,418,24.90,-0.81,4.39,,,
Apr,10,6.75,0.82,0.88,11,211,25.10,-0.93,1.46,,,
Apr,10,7.00,1.06,1.01,1,2,25.20,-1.00,-,,,
Apr,10,7.25,1.31,1.23,16,16,25.20,-1.00,-,,,
May,10,5.25,0.07,-,-,-,27.40,-0.14,4.39,,,
May,10,5.50,0.13,0.29,-,1,27.30,-0.23,8.44,,,
May,10,5.75,0.20,0.29,18,19,26.50,-0.34,13.51,,,
May,10,6.00,0.31,0.26,6,61,25.90,-0.48,16.88,,,
May,10,6.25,0.45,0.46,45,55,24.90,-0.62,9.45,,,
May,10,6.50,0.63,0.43,-,40,24.90,-0.75,4.73,,,
May,10,6.75,0.84,-,-,20,25.80,-0.86,2.36,,,
May,10,7.00,1.07,-,-,4,25.80,-0.97,0.68,,,
May,10,7.25,1.31,-,-,10,25.90,-1.00,-,,,
Jun,10,4.81,0.02,0.22,-,5,25.60,-0.05,1.03,,,
Jun,10,5.05,0.04,0.46,-,190,25.60,-0.10,2.32,,,
Jun,10,5.29,0.09,0.14,-,154,25.60,-0.16,4.39,,,
Jun,10,5.53,0.14,0.16,43,101,25.60,-0.25,7.49,,,
Jun,10,5.77,0.23,0.27,-,34,25.60,-0.36,11.88,,,
Jun,10,6.02,0.35,0.29,-,196,25.60,-0.47,14.20,,,
Jun,10,6.26,0.49,0.50,7,76,25.00,-0.60,8.78,,,
Jun,10,6.50,0.66,0.66,-,256,25.20,-0.71,5.16,,,
Jun,10,6.74,0.85,0.66,1200,1263,25.20,-0.82,2.58,,,
Jun,10,6.98,1.06,1.04,-,49,25.20,-0.92,1.03,,,
Jun,10,7.22,1.28,1.27,41,84,25.20,-1.00,0.26,,,
Jun,10,7.46,1.52,1.01,1200,2760,25.20,-1.00,-,,,
Jun,10,7.94,2.00,1.96,1,10,25.20,-1.00,-,,,
Jun,10,8.42,2.48,2.44,1,21,25.30,-1.00,-,,,
Jun,10,8.66,2.72,2.51,16,146,25.30,-1.00,-,,,
Jun,10,8.90,2.96,2.89,33,145,25.30,-1.00,-,,,
Jun,10,9.14,3.20,2.94,-,-,25.30,-1.00,-,,,
Jun,10,9.38,3.44,3.23,9,261,25.30,-1.00,-,,,
Jun,10,9.62,3.68,3.65,6,163,25.30,-1.00,-,,,
Jun,10,10.11,4.17,3.06,-,627,25.30,-1.00,-,,,
Jun,10,10.59,4.65,1.47,-,15,25.40,-1.00,-,,,
Jun,10,11.07,5.13,1.62,-,49,25.40,-1.00,-,,,
Jun,10,11.55,5.61,7.18,-,30,25.40,-1.00,-,,,
Jun,10,12.51,6.57,2.84,-,-,25.40,-1.00,-,,,
Jun,10,12.99,7.05,3.21,-,-,25.40,-1.00,-,,,
Jun,10,13.96,8.02,4.03,-,-,25.40,-1.00,-,,,
Jun,10,14.92,8.98,4.22,-,-,25.50,-1.00,-,,,
Jul,10,5.25,0.15,-,-,-,30.20,-0.20,5.99,,,
Jul,10,5.50,0.19,-,-,-,27.50,-0.26,7.58,,,
Jul,10,5.75,0.28,-,-,6,27.00,-0.35,11.17,,,
Jul,10,6.00,0.39,0.35,19,40,26.20,-0.45,13.17,,,
Jul,10,6.25,0.55,-,-,-,27.60,-0.55,9.58,,,
Jul,10,6.50,0.72,0.69,-,35,27.60,-0.65,6.38,,,
Jul,10,6.75,0.91,-,-,14,27.60,-0.75,3.79,,,
Aug,10,5.25,0.13,-,-,-,26.50,-0.19,4.39,,,
Aug,10,5.50,0.20,-,-,-,26.50,-0.27,6.92,,,
Aug,10,5.75,0.30,-,-,-,26.50,-0.35,10.13,,,
Aug,10,6.00,0.44,-,-,-,27.40,-0.45,12.66,,,
Aug,10,6.25,0.56,-,-,-,26.50,-0.54,8.44,,,
Sep,10,4.00,0.04,0.58,-,8,35.70,-0.04,1.17,,,
Sep,10,4.50,0.07,-,-,60,32.10,-0.08,2.19,,,
Sep,10,5.00,0.16,0.27,-,892,30.10,-0.16,4.54,,,
Sep,10,5.25,0.22,0.25,60,138,29.10,-0.21,6.29,,,
Sep,10,5.50,0.29,0.25,185,337,28.10,-0.28,8.49,,,
Sep,10,5.75,0.39,0.44,-,80,27.50,-0.35,11.27,,,
Sep,10,6.00,0.49,0.56,-,209,26.20,-0.44,12.58,,,
Sep,10,6.25,0.66,0.55,-,20,27.50,-0.53,10.24,,,
Sep,10,6.50,0.82,0.63,1,26,27.50,-0.61,7.61,,,
Sep,10,6.75,1.00,-,-,20,27.50,-0.70,5.56,,,
Sep,10,7.00,1.20,1.14,-,176,27.50,-0.79,3.95,,,
Sep,10,7.25,1.40,-,-,69,27.50,-0.87,2.63,,,
Sep,10,7.50,1.60,1.43,41,120,26.20,-1.00,1.17,,,
Sep,10,8.00,2.06,2.03,1,26,27.50,-1.00,0.15,,,
Sep,10,8.50,2.56,2.50,4,38,27.50,-1.00,-,,,
Sep,10,9.00,3.06,2.84,-,27,37.00,-1.00,0.15,,,
Dec,10,4.00,0.03,0.18,-,122,26.90,-0.03,0.51,,,
Dec,10,5.25,0.25,-,-,-,26.90,-0.22,5.10,,,
Dec,10,5.50,0.34,0.38,-,1,26.90,-0.28,6.94,,,
Dec,10,5.75,0.46,0.41,1,1,26.90,-0.35,9.29,,,
Dec,10,6.00,0.57,0.47,-,17,26.30,-0.42,10.41,,,
Dec,10,6.25,0.72,0.69,30,99,26.60,-0.50,8.37,,,
Dec,10,6.50,0.87,-,-,30,26.10,-0.59,6.33,,,
Dec,10,6.75,1.04,-,-,30,26.10,-0.67,4.80,,,
Dec,10,7.25,1.43,1.39,31,31,26.10,-0.84,2.45,,,
Dec,10,8.00,2.08,1.93,2,2,26.10,-1.00,0.41,,,
Dec,10,8.25,2.31,2.25,16,38,26.10,-1.00,0.10,,,
Mar,11,6.50,0.96,1.12,-,341,27.90,-0.58,6.35,,,
Mar,11,6.75,1.14,1.11,5,5,27.70,-0.61,5.09,,,
Mar,11,7.00,1.31,1.41,40,60,27.80,-0.71,4.00,,,
Mar,11,7.25,1.50,-,-,42,27.70,-0.75,3.06,,,
Mar,11,7.50,1.69,1.66,16,95,27.10,-0.82,2.04,,,
Mar,11,9.50,3.56,3.56,10,-,27.10,-1.00,-,,,
Dec,11,6.00,0.86,0.72,-,15,29.40,-0.42,7.44,,,
Dec,11,7.00,1.48,1.25,-,190,29.00,-0.60,3.88,,,
Dec,11,7.50,1.85,1.54,-,17,29.00,-0.72,2.63,,,
Dec,11,8.00,2.06,1.90,-,12,18.20,-1.00,-,,,
Dec,11,8.50,2.56,2.45,25,285,12.80,-1.00,-,,,
Dec,11,10.00,4.06,3.48,-,175,7.40,-1.00,-,,,
Dec,11,10.50,4.56,4.52,6,-,2.00,-1.00,-,,,
Dec,11,11.00,5.06,4.62,-,107,2.00,-1.00,-,,,
Dec,11,11.50,5.56,1.98,-,72,2.00,-1.00,-,,,
Dec,12,4.50,0.39,1.52,-,1279,31.10,-0.17,2.33,,,
Dec,12,5.00,0.56,0.55,-,1331,30.80,-0.20,3.37,,,
Dec,12,5.50,0.81,0.83,-,89,31.80,-0.28,4.87,,,
Dec,12,8.00,2.31,1.95,-,1,28.90,-0.75,1.49,,,
Dec,12,8.50,2.73,2.40,-,21,29.40,-0.85,0.99,,,
Dec,13,3.00,0.19,0.19,-,40,36.80,-0.06,0.84,,,
Dec,13,3.50,0.28,0.28,-,39,35.60,-0.09,1.24,,,
Dec,13,4.00,0.39,0.38,-,10,34.10,-0.11,1.72,,,
Jun,14,5.75,1.06,2.28,-,133,32.10,-0.29,4.14,,,
Jun,14,6.00,1.17,1.45,-,9,31.20,-0.36,4.29,,,
Sep,14,7.50,1.99,1.73,-,10,28.30,-0.63,1.58,,,
Sep,14,7.75,2.15,1.86,-,6,27.70,-0.65,1.23,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
Mar,10,12.00,-,0.19,-,17,39.30,-,10.70,,,
Mar,10,12.50,-,1.40,-,20,39.10,-,78.87,,,
Mar,10,13.00,-,0.01,-,86,39.00,-,0.56,,,
Mar,10,13.50,-,0.10,-,213,38.80,-,5.63,,,
Mar,10,14.00,-,-,-,20,38.70,-,-,,,
Mar,10,14.50,-,1.35,-,17,38.50,-,75.77,,,
Mar,10,15.00,-,0.08,-,194,38.30,-,4.51,,,
Mar,10,15.50,-,0.11,-,15,38.20,-,6.20,,,
Mar,10,16.00,-,0.03,-,277,38.00,-,1.69,,,
Mar,10,16.50,-,0.17,-,41,37.90,-,9.86,,,
Mar,10,17.00,0.00,0.01,4,168,37.70,-,-,,,
Mar,10,17.50,0.00,0.02,-,359,37.60,-,0.11,,,
Mar,10,18.00,0.00,0.05,-,518,37.40,-,0.23,,,
Mar,10,18.50,0.01,0.01,150,304,37.20,-0.01,0.51,,,
Mar,10,19.00,0.01,0.01,225,154,35.60,-0.02,0.85,,,
Mar,10,19.01,0.01,0.06,-,10,32.00,-,0.39,,,
Mar,10,19.50,0.02,0.03,38,217,33.30,-0.02,1.13,,,
Mar,10,20.00,0.03,0.09,469,1120,31.00,-0.03,1.69,,,
Mar,10,20.50,0.04,0.05,302,369,28.60,-0.05,2.25,,,
Mar,10,21.00,0.06,0.07,589,1276,26.50,-0.08,3.38,,,
Mar,10,21.50,0.10,0.10,344,429,24.80,-0.12,5.63,,,
Mar,10,22.00,0.18,0.19,658,916,24.50,-0.20,10.14,,,
Mar,10,22.50,0.29,0.32,347,336,23.40,-0.30,16.62,,,
Mar,10,23.00,0.47,0.51,224,282,22.60,-0.43,26.76,,,
Mar,10,23.50,0.71,0.77,69,213,21.70,-0.57,20.00,,,
Mar,10,23.51,0.71,-,-,19,21.80,-0.58,19.44,,,
Mar,10,24.00,1.06,3.02,15,722,22.30,-0.71,11.55,,,
Mar,10,24.50,1.46,3.23,-,-,22.40,-0.82,5.63,,,
Mar,10,25.00,1.90,4.25,-,-,22.50,-0.92,1.97,,,
Mar,10,25.50,2.37,2.56,-,-,22.50,-1.00,0.28,,,
Mar,10,26.00,2.86,4.51,-,1,22.60,-1.00,-,,,
Mar,10,26.50,3.36,5.02,-,-,22.70,-1.00,-,,,
Mar,10,27.00,3.86,4.16,-,-,22.70,-1.00,-,,,
Mar,10,28.00,4.86,5.83,-,-,22.80,-1.00,-,,,
Mar,10,32.00,8.86,8.91,1,-,23.00,-1.00,-,,,
Apr,10,16.00,0.00,0.02,50,200,32.40,-,-,,,
Apr,10,17.00,0.01,0.17,-,150,32.30,-,0.20,,,
Apr,10,17.50,0.01,0.01,200,-,32.10,-0.01,0.38,,,
Apr,10,18.50,0.04,-,-,4,30.60,-0.03,0.88,,,
Apr,10,19.00,0.04,0.11,12,50,28.80,-0.04,1.13,,,
Apr,10,19.50,0.07,0.23,-,74,29.00,-0.06,1.88,,,
Apr,10,19.51,0.07,0.36,-,2,28.30,-0.06,1.75,,,
Apr,10,20.00,0.11,0.16,412,483,27.70,-0.08,2.63,,,
Apr,10,20.50,0.13,0.17,59,365,25.50,-0.10,3.13,,,
