Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4651.5 at 16:42 24/9/2010  Report at 19:09 Friday 24/9/2010. Processed 22:25 Sunday 26/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
Mar,11,17.00,1.27,-,-,-,15.60,-0.72,2.77,,,
Jun,11,13.50,0.15,0.30,-,5,18.80,-0.09,1.26,,,
Jun,11,14.00,0.23,1.60,-,78,18.80,-0.14,1.97,,,
Jun,11,14.50,0.34,-,-,-,18.30,-0.18,2.81,,,
Jun,11,15.00,0.46,0.44,-,11,17.80,-0.25,3.86,,,
Jun,11,15.50,0.64,-,-,-,17.50,-0.33,5.36,,,
Jun,11,16.00,0.89,0.80,-,20,17.90,-0.42,7.00,,,
Jun,11,16.50,1.13,-,-,-,17.30,-0.52,4.86,,,
Jun,11,17.00,1.44,-,-,-,17.30,-0.63,3.27,,,
Sep,11,15.00,0.51,-,-,-,16.00,-0.23,3.11,,,
Sep,11,15.50,0.69,-,-,-,16.00,-0.32,4.26,,,
Sep,11,16.00,0.92,-,-,-,16.00,-0.44,5.37,,,
Sep,11,16.50,1.19,-,-,-,16.00,-0.50,3.92,,,
Sep,11,17.00,1.49,-,-,-,16.00,-0.64,2.71,,,
Dec,12,13.00,0.72,1.24,-,7,24.20,-0.17,2.03,,,
Dec,12,17.00,2.43,2.71,-,4,24.00,-0.46,3.86,,,
Dec,12,18.00,3.24,3.44,-,19,26.30,-0.56,3.33,,,
Jun,14,16.00,1.99,2.20,-,23,21.70,-0.37,3.23,,,
Jun,14,16.50,2.37,3.65,-,3,23.00,-0.42,3.04,,,
Asciano Grp Last Sale Price $1.63,,,,,,,,,,,,
Oct,10,1.40,0.01,-,-,300,41.00,-0.10,6.42,,,
Oct,10,1.50,0.01,0.03,-,113,26.50,-0.14,6.42,,,
Oct,10,1.60,0.03,0.04,7,450,18.70,-0.35,16.04,,,
Oct,10,1.70,0.09,0.07,407,418,21.00,-0.75,6.42,,,
Oct,10,1.80,0.17,0.10,5,52,5.40,-1.00,-,,,
Nov,10,1.40,0.01,-,-,140,30.50,-0.09,3.57,,,
Nov,10,1.50,0.03,-,-,10,29.90,-0.22,8.91,,,
Nov,10,1.60,0.04,0.04,175,781,23.40,-0.39,16.04,,,
Nov,10,1.70,0.09,0.11,100,155,19.30,-0.69,5.35,,,
Nov,10,1.80,0.17,-,-,97,5.60,-1.00,-,,,
Dec,10,1.31,0.00,0.04,-,8,26.60,-0.04,0.99,,,
Dec,10,1.40,0.01,0.03,-,213,26.30,-0.10,2.47,,,
Dec,10,1.48,0.03,0.07,-,20,26.10,-0.19,6.17,,,
Dec,10,1.57,0.06,0.05,500,512,25.90,-0.34,13.58,,,
Dec,10,1.66,0.09,0.07,20,205,23.60,-0.52,13.58,,,
Dec,10,1.75,0.14,0.16,-,299,22.70,-0.73,4.94,,,
Dec,10,1.85,0.23,-,-,-,22.20,-0.94,-,,,
Dec,10,1.96,0.34,0.33,-,138,22.70,-1.00,-,,,
Dec,10,2.18,0.56,0.76,-,206,22.70,-1.00,-,,,
Jan,11,1.40,0.01,-,-,-,24.40,-0.11,2.67,,,
Jan,11,1.50,0.04,-,-,70,23.60,-0.22,6.24,,,
Jan,11,1.60,0.07,-,-,-,24.00,-0.39,12.48,,,
Jan,11,1.70,0.12,-,-,-,23.00,-0.58,8.02,,,
Jan,11,1.80,0.19,-,-,-,22.60,-0.78,2.67,,,
Feb,11,1.40,0.03,-,-,-,26.20,-0.14,3.65,,,
Feb,11,1.50,0.05,-,-,-,26.20,-0.25,7.29,,,
Feb,11,1.60,0.09,-,-,-,26.20,-0.39,13.13,,,
Feb,11,1.70,0.12,0.10,3,3,20.50,-0.58,6.56,,,
Feb,11,1.80,0.21,-,-,-,26.20,-0.70,5.10,,,
Mar,11,1.40,0.03,0.14,-,110,24.80,-0.14,3.09,,,
Mar,11,1.50,0.04,0.12,-,13,22.90,-0.24,4.94,,,
Mar,11,1.60,0.09,-,-,116,23.60,-0.38,10.49,,,
Mar,11,1.70,0.13,0.09,-,330,22.10,-0.55,6.79,,,
Mar,11,1.80,0.20,-,-,10,21.20,-0.75,2.47,,,
Mar,11,2.00,0.38,0.28,-,60,19.00,-1.00,-,,,
Jun,11,1.40,0.04,-,-,-,27.30,-0.18,3.70,,,
Jun,11,1.50,0.07,-,-,-,26.70,-0.27,6.17,,,
Jun,11,1.60,0.12,-,-,-,26.40,-0.38,9.46,,,
Jun,11,1.70,0.16,-,-,-,24.00,-0.51,6.58,,,
Jun,11,1.80,0.23,-,-,6,24.90,-0.64,4.11,,,
Sep,11,1.40,0.03,-,-,-,19.80,-0.14,1.82,,,
Sep,11,1.50,0.06,-,-,-,19.80,-0.23,3.63,,,
Sep,11,1.60,0.10,-,-,-,19.80,-0.35,6.05,,,
Sep,11,1.70,0.15,-,-,-,19.80,-0.50,4.54,,,
Sep,11,1.80,0.22,-,-,-,19.80,-0.67,2.42,,,
Dec,12,1.13,0.12,0.25,-,3,41.70,-0.13,3.29,,,
Dec,12,1.31,0.17,-,-,25,40.40,-0.20,4.80,,,
Dec,12,1.40,0.21,-,-,-,39.30,-0.27,5.76,,,
Dec,12,1.66,0.33,-,-,-,38.40,-0.39,8.09,,,
Dec,12,1.75,0.38,-,-,-,37.60,-0.41,6.86,,,
Dec,12,1.96,0.51,0.44,-,25,37.60,-0.54,4.80,,,
Dec,12,2.18,0.67,0.55,-,114,37.60,-0.63,3.02,,,
Sep,14,1.70,0.48,-,-,-,43.00,-0.35,6.22,,,
Sep,14,1.80,0.54,0.63,-,72,43.00,-0.37,5.53,,,
Amcor Ltd Last Sale Price $6.60,,,,,,,,,,,,
Oct,10,5.50,0.00,0.09,-,7,28.20,-0.01,0.47,,,
Oct,10,5.75,0.01,-,-,4,27.80,-0.04,1.58,,,
Oct,10,6.00,0.03,0.09,-,150,27.40,-0.11,4.74,,,
Oct,10,6.25,0.06,-,-,20,23.40,-0.19,8.69,,,
Oct,10,6.50,0.12,0.12,30,46,21.80,-0.37,18.96,,,
Oct,10,6.75,0.25,0.21,20,33,21.20,-0.61,15.01,,,
Oct,10,7.00,0.42,-,-,-,20.60,-0.83,3.95,,,
Oct,10,7.25,0.65,-,-,-,20.60,-1.00,-,,,
Oct,10,7.50,0.90,-,-,-,20.60,-1.00,-,,,
Nov,10,5.75,0.02,-,-,-,24.40,-0.07,1.76,,,
Nov,10,6.00,0.05,-,-,-,24.30,-0.14,4.39,,,
Nov,10,6.25,0.09,0.11,3,63,22.80,-0.24,7.90,,,
Nov,10,6.50,0.17,-,-,60,21.80,-0.38,14.92,,,
Nov,10,6.75,0.29,0.22,-,26,21.40,-0.56,12.29,,,
Nov,10,7.00,0.46,-,-,-,20.90,-0.74,4.83,,,
Nov,10,7.25,0.67,-,-,20,20.90,-0.90,1.32,,,
Nov,10,7.50,0.90,-,-,-,20.90,-1.00,-,,,
Dec,10,5.25,0.01,0.05,-,20,24.80,-0.02,0.43,,,
Dec,10,5.50,0.02,0.07,-,200,24.70,-0.05,1.22,,,
Dec,10,5.75,0.04,0.06,-,25,24.60,-0.10,2.43,,,
Dec,10,6.00,0.08,0.26,-,-,24.50,-0.17,4.86,,,
Dec,10,6.25,0.14,0.12,33,68,23.30,-0.26,8.20,,,
Dec,10,6.50,0.20,0.19,16,115,21.60,-0.38,12.46,,,
Dec,10,6.75,0.33,0.38,28,225,21.30,-0.53,10.64,,,
Dec,10,7.00,0.48,0.31,-,5,21.00,-0.69,5.17,,,
Dec,10,7.25,0.68,-,-,-,21.00,-0.83,1.82,,,
Dec,10,7.50,0.91,-,-,-,21.00,-0.97,0.30,,,
Jan,11,6.00,0.07,-,-,-,20.20,-0.16,3.07,,,
Jan,11,6.25,0.17,-,-,-,23.80,-0.28,7.68,,,
Jan,11,6.50,0.22,-,-,-,20.20,-0.38,9.66,,,
Jan,11,6.75,0.34,-,-,-,20.20,-0.52,8.56,,,
Jan,11,7.00,0.51,-,-,-,20.20,-0.66,4.61,,,
Jan,11,7.25,0.69,-,-,-,20.20,-0.80,1.98,,,
Jan,11,7.50,0.91,-,-,-,20.20,-0.94,0.44,,,
Feb,11,6.00,0.15,-,-,-,25.70,-0.22,5.39,,,
Feb,11,6.25,0.31,-,-,-,30.80,-0.32,11.13,,,
Feb,11,6.50,0.41,-,-,-,30.80,-0.40,14.90,,,
Feb,11,6.75,0.55,-,-,-,30.80,-0.48,14.18,,,
Feb,11,7.00,0.69,-,-,-,30.80,-0.55,10.59,,,
Feb,11,7.25,0.86,-,-,-,30.80,-0.63,7.54,,,
Feb,11,7.50,1.04,-,-,-,30.80,-0.71,5.03,,,
Mar,11,5.50,0.08,0.19,-,18,24.60,-0.10,2.43,,,
Mar,11,5.75,0.12,0.25,-,2,23.80,-0.15,3.65,,,
Mar,11,6.00,0.15,0.17,6,9,21.50,-0.19,4.56,,,
Mar,11,6.25,0.24,0.34,-,5,21.90,-0.28,7.29,,,
Mar,11,6.50,0.33,0.54,-,62,20.60,-0.38,10.03,,,
Mar,11,6.75,0.47,0.38,-,65,20.80,-0.49,9.57,,,
Mar,11,7.00,0.63,-,-,-,21.10,-0.61,6.84,,,
Mar,11,7.25,0.81,-,-,-,21.40,-0.72,4.86,,,
Mar,11,7.50,1.00,-,-,-,21.40,-0.84,3.19,,,
Jun,11,5.75,0.18,-,-,-,24.20,-0.18,3.65,,,
Jun,11,6.00,0.24,0.48,-,37,23.40,-0.23,4.86,,,
Jun,11,6.25,0.31,0.60,-,6,22.10,-0.29,6.28,,,
Jun,11,6.50,0.41,0.68,-,10,21.80,-0.37,8.41,,,
Jun,11,6.75,0.56,-,-,-,22.30,-0.46,8.20,,,
Jun,11,7.00,0.70,0.94,-,50,22.00,-0.56,6.08,,,
Jun,11,7.25,0.88,-,-,-,22.10,-0.65,4.56,,,
Jun,11,7.50,1.06,1.10,-,1,22.10,-0.75,3.24,,,
Sep,11,6.00,0.29,-,-,-,21.80,-0.23,4.32,,,
Sep,11,6.25,0.39,-,-,-,21.80,-0.32,5.81,,,
Sep,11,6.50,0.51,-,-,-,21.80,-0.36,7.53,,,
Sep,11,6.75,0.64,-,-,-,21.80,-0.46,7.30,,,
Sep,11,7.00,0.79,-,-,-,21.80,-0.52,5.74,,,
AMP Ltd Last Sale Price $5.09,,,,,,,,,,,,
Oct,10,4.50,0.01,0.02,10,166,24.60,-0.04,1.43,,,
Oct,10,4.75,0.03,0.04,570,743,24.40,-0.15,6.15,,,
Oct,10,5.00,0.09,0.09,167,1431,22.20,-0.36,18.44,,,
Oct,10,5.25,0.22,0.20,749,1401,21.20,-0.66,11.27,,,
Oct,10,5.26,0.24,-,-,-,24.50,-0.64,14.34,,,
Oct,10,5.50,0.42,0.39,59,231,21.50,-0.91,2.05,,,
Oct,10,5.75,0.66,0.75,-,3,21.60,-1.00,-,,,
Oct,10,5.76,0.66,0.63,-,35,24.50,-1.00,-,,,
Oct,10,6.00,0.91,0.45,-,12,21.60,-1.00,-,,,
Oct,10,6.25,1.16,0.59,-,-,21.60,-1.00,-,,,
Oct,10,6.50,1.41,1.29,-,-,21.70,-1.00,-,,,
Nov,10,4.50,0.04,0.07,10,50,28.20,-0.12,3.98,,,
Nov,10,4.75,0.07,0.10,6,46,25.00,-0.21,7.40,,,
Nov,10,4.76,0.07,-,-,-,25.30,-0.22,7.97,,,
Nov,10,5.00,0.14,0.13,204,1457,23.90,-0.38,15.94,,,
Nov,10,5.01,0.14,-,-,100,23.80,-0.39,15.94,,,
Nov,10,5.25,0.26,0.22,102,1483,22.10,-0.59,11.38,,,
Nov,10,5.26,0.26,-,-,-,22.40,-0.60,10.24,,,
Nov,10,5.50,0.44,0.48,10,97,21.70,-0.81,3.41,,,
Nov,10,5.51,0.45,-,-,110,24.00,-0.78,3.41,,,
Nov,10,5.75,0.66,0.45,2,12,21.70,-0.99,-,,,
Nov,10,5.76,0.66,-,-,9,24.00,-0.94,-,,,
Nov,10,6.00,0.91,-,-,12,21.70,-1.00,-,,,
Dec,10,4.00,0.01,0.13,-,147,26.00,-0.02,0.47,,,
Dec,10,4.25,0.01,0.07,-,96,25.90,-0.06,1.18,,,
Dec,10,4.50,0.04,0.07,-,33,25.70,-0.13,3.55,,,
Dec,10,4.75,0.10,0.09,5,25,25.50,-0.24,7.88,,,
Dec,10,5.00,0.17,0.14,144,139,23.80,-0.38,13.79,,,
Dec,10,5.25,0.29,0.29,40,895,23.00,-0.56,10.64,,,
Dec,10,5.50,0.46,0.45,42,898,21.80,-0.75,3.55,,,
Dec,10,5.75,0.67,0.64,2,101,21.80,-0.93,0.79,,,
Dec,10,6.00,0.91,0.95,-,2,21.80,-1.00,-,,,
Dec,10,6.25,1.16,0.45,-,11,21.80,-1.00,-,,,
Dec,10,6.50,1.41,1.43,8,8,21.80,-1.00,-,,,
Dec,10,6.75,1.66,1.11,-,39,21.80,-1.00,-,,,
Dec,10,7.00,1.91,0.94,-,-,21.80,-1.00,-,,,
Dec,10,7.25,2.16,1.39,-,7,21.80,-1.00,-,,,
Dec,10,7.75,2.66,-,-,1,21.80,-1.00,-,,,
Dec,10,8.00,2.91,2.96,-,-,21.80,-1.00,-,,,
Dec,10,8.25,3.16,3.46,-,-,21.80,-1.00,-,,,
Jan,11,4.50,0.06,-,-,35,24.10,-0.14,3.41,,,
Jan,11,4.75,0.12,0.16,-,43,23.90,-0.25,6.54,,,
Jan,11,5.00,0.19,0.28,-,14,22.60,-0.38,10.81,,,
Jan,11,5.25,0.30,-,-,-,21.10,-0.54,8.25,,,
Jan,11,5.50,0.47,-,-,5,21.10,-0.72,3.41,,,
Jan,11,5.75,0.68,-,-,50,21.10,-0.89,0.85,,,
Feb,11,4.50,0.09,-,-,-,26.40,-0.18,4.19,,,
Feb,11,4.75,0.15,-,-,10,25.60,-0.27,6.98,,,
Feb,11,5.00,0.20,-,-,-,21.00,-0.37,9.08,,,
Feb,11,5.25,0.28,0.36,-,3,17.50,-0.55,5.35,,,
Feb,11,5.50,0.41,0.53,-,5,13.40,-0.94,0.23,,,
Feb,11,5.75,0.66,-,-,-,8.20,-1.00,-,,,
Mar,11,4.50,0.15,0.14,50,50,27.40,-0.20,5.91,,,
Mar,11,4.75,0.22,0.40,-,12,25.30,-0.27,8.47,,,
Mar,11,5.00,0.30,0.28,1,108,23.80,-0.38,12.02,,,
Mar,11,5.25,0.45,0.40,20,97,23.90,-0.50,11.23,,,
Mar,11,5.50,0.59,0.50,-,511,22.20,-0.65,7.09,,,
Mar,11,5.75,0.77,0.68,-,498,21.40,-0.82,4.33,,,
Mar,11,6.00,0.99,0.94,5,257,22.30,-0.94,3.15,,,
Mar,11,6.25,1.20,1.33,-,220,20.80,-1.00,1.58,,,
Mar,11,6.50,1.44,1.38,7,644,21.00,-1.00,0.99,,,
Mar,11,6.75,1.68,1.71,-,185,21.00,-1.00,0.59,,,
Mar,11,7.00,1.92,1.41,-,40,21.00,-1.00,0.20,,,
Mar,11,7.25,2.16,2.00,-,42,21.00,-1.00,-,,,
Mar,11,7.50,2.41,2.40,2,25,21.00,-1.00,-,,,
Mar,11,8.00,2.91,-,-,2,21.10,-1.00,-,,,
Mar,11,8.25,3.16,2.48,-,-,21.10,-1.00,-,,,
Mar,11,8.50,3.41,3.41,-,1,21.10,-1.00,-,,,
Mar,11,9.00,3.91,-,-,10,21.10,-1.00,-,,,
Mar,11,9.50,4.41,3.56,-,-,21.10,-1.00,-,,,
Mar,11,9.83,4.67,4.84,-,21,50.40,-1.00,-,,,
Jun,11,4.50,0.19,0.33,-,82,25.80,-0.21,4.86,,,
Jun,11,4.75,0.28,0.38,-,56,25.70,-0.29,7.22,,,
Jun,11,5.00,0.36,0.44,-,23,24.30,-0.37,9.59,,,
Jun,11,5.25,0.51,0.78,7,49,24.20,-0.48,9.06,,,
Jun,11,5.50,0.65,0.65,-,91,23.30,-0.59,6.30,,,
Jun,11,5.75,0.83,-,-,15,23.30,-0.71,4.47,,,
Jun,11,6.00,1.03,1.01,-,46,23.30,-0.83,3.15,,,
Jun,11,6.50,1.46,1.43,-,24,23.30,-1.00,1.31,,,
Sep,11,4.50,0.30,-,-,-,28.60,-0.23,5.90,,,
Sep,11,4.75,0.39,-,-,-,27.40,-0.33,7.54,,,
Sep,11,5.00,0.50,-,-,-,26.40,-0.35,9.57,,,
Sep,11,5.25,0.64,-,-,-,26.40,-0.46,9.18,,,
Sep,11,5.50,0.79,-,-,-,26.40,-0.58,7.34,,,
Sep,11,5.75,0.96,0.77,-,1,26.40,-0.62,5.80,,,
Sep,11,6.00,1.14,1.05,-,25,26.40,-0.74,4.45,,,
Sep,11,6.50,1.54,1.51,-,56,26.40,-0.91,2.51,,,
Sep,11,7.00,1.97,-,-,10,26.40,-1.00,1.16,,,
Sep,11,7.25,2.20,2.16,-,25,26.40,-1.00,0.77,,,
Sep,11,8.50,3.41,3.40,-,2,26.40,-1.00,-,,,
Sep,11,8.61,3.40,3.38,-,21,25.00,-1.00,-,,,
Sep,11,9.00,3.91,2.72,-,9,26.40,-1.00,-,,,
Sep,11,11.00,5.91,5.46,-,-,26.40,-1.00,-,,,
Dec,11,5.00,0.51,0.55,5,665,25.00,-0.35,7.96,,,
Dec,11,6.00,1.16,0.93,-,8,25.90,-0.72,3.94,,,
Dec,11,6.50,1.53,-,-,42,24.40,-0.91,1.97,,,
Dec,11,7.00,1.96,1.25,-,190,24.10,-1.00,0.79,,,
Dec,11,7.50,2.42,1.54,-,26,24.30,-1.00,0.24,,,
Dec,11,8.00,2.91,1.90,-,12,25.00,-1.00,-,,,
Dec,11,8.50,3.42,3.54,-,105,33.50,-1.00,0.16,,,
Dec,11,10.00,4.91,3.48,-,161,34.00,-1.00,-,,,
Dec,11,10.50,5.41,4.52,-,-,36.50,-1.00,-,,,
Dec,11,11.00,5.91,4.62,-,107,36.80,-1.00,-,,,
Dec,11,11.50,6.41,1.98,-,72,37.10,-1.00,-,,,
Dec,12,4.50,0.58,0.60,-,1312,30.70,-0.28,5.08,,,
Dec,12,5.00,0.81,0.41,-,1396,29.70,-0.33,7.05,,,
Dec,12,5.50,1.06,1.00,-,274,28.70,-0.45,5.73,,,
Dec,12,8.00,2.96,1.95,-,1,28.70,-1.00,0.44,,,
Dec,12,8.50,3.42,2.35,-,23,28.70,-1.00,-,,,
Mar,13,6.00,1.44,1.21,-,75,28.40,-0.57,4.14,,,
Mar,13,6.25,1.60,1.66,-,156,27.90,-0.63,3.44,,,
Dec,13,3.00,0.23,0.19,-,40,33.60,-0.07,1.42,,,
Dec,13,3.50,0.38,0.28,-,39,32.90,-0.11,2.27,,,
Dec,13,4.00,0.59,0.68,-,15,34.10,-0.18,3.61,,,
Dec,13,4.50,0.82,-,-,-,34.10,-0.26,5.00,,,
Jun,14,5.75,1.52,1.60,-,45,31.60,-0.45,4.52,,,
Jun,14,6.00,1.67,1.45,-,9,31.20,-0.49,3.95,,,
Sep,14,7.50,2.46,2.62,-,22,22.50,-1.00,0.25,,,
Sep,14,7.75,2.77,1.86,-,6,27.70,-1.00,0.54,,,
Dec,14,5.00,1.00,-,-,-,27.20,-0.32,4.61,,,
Dec,14,5.50,1.27,-,-,-,27.20,-0.42,3.99,,,
ANZ Banking Grp Last Sale Price $23.60,,,,,,,,,,,,
Oct,10,15.00,-,0.01,-,110,44.50,-,0.22,,,
Oct,10,16.00,0.00,0.01,-,30,44.30,-,-,,,
Oct,10,16.50,0.00,0.01,-,100,44.00,-,0.13,,,
Oct,10,17.00,0.01,0.01,22,12,43.80,-,0.22,,,
Oct,10,18.00,0.01,0.01,100,410,38.70,-,0.35,,,
Oct,10,18.50,0.01,0.02,504,65,38.70,-0.02,0.66,,,
Oct,10,19.00,0.02,0.03,68,79,36.50,-0.02,0.88,,,
Oct,10,19.01,-,0.73,-,2,21.60,-,32.26,,,
Oct,10,19.50,0.03,0.05,17,200,34.40,-0.03,1.10,,,
Oct,10,20.00,0.04,0.05,570,1038,32.20,-0.04,1.55,,,
Oct,10,20.01,0.00,-,-,5,21.00,-,-,,,
Oct,10,20.50,0.05,0.06,35,171,30.10,-0.05,2.21,,,
Oct,10,20.51,0.01,0.52,-,1,20.70,-,0.22,,,
Oct,10,21.00,0.07,0.07,31,155,27.90,-0.07,2.87,,,
Oct,10,21.01,0.01,-,-,-,20.30,-0.02,0.66,,,
Oct,10,21.50,0.10,0.08,8,476,26.20,-0.10,4.20,,,
Oct,10,22.00,0.14,0.13,109,320,24.00,-0.14,5.97,,,
Oct,10,22.01,0.07,-,-,10,20.00,-0.10,3.31,,,
Oct,10,22.50,0.19,0.22,198,590,21.60,-0.20,8.40,,,
Oct,10,23.00,0.28,0.28,941,1140,19.70,-0.30,12.37,,,
Oct,10,23.01,0.28,-,-,5,19.70,-0.30,12.37,,,
Oct,10,23.50,0.44,0.45,246,207,18.40,-0.43,19.44,,,
Oct,10,24.00,0.66,0.59,318,517,16.50,-0.60,11.27,,,
Oct,10,24.01,0.65,0.70,15,29,16.60,-0.60,10.61,,,
Oct,10,24.50,1.00,1.09,4,25,15.90,-0.78,4.20,,,
Oct,10,25.00,1.42,1.42,10,54,15.60,-0.94,0.66,,,
Oct,10,25.01,1.37,-,-,15,14.80,-0.97,-,,,
Oct,10,25.50,1.91,3.16,-,4,17.30,-1.00,0.22,,,
Oct,10,26.00,2.40,-,-,-,17.40,-1.00,-,,,
Oct,10,26.01,2.31,-,-,-,14.80,-1.00,-,,,
Oct,10,26.50,2.90,-,-,-,17.60,-1.00,-,,,
Oct,10,27.00,3.40,-,-,-,17.80,-1.00,-,,,
Nov,10,16.00,-,0.11,-,100,26.20,-,2.70,,,
Nov,10,18.00,0.01,0.58,-,1,25.80,-,0.15,,,
Nov,10,19.00,0.03,0.06,5,48,25.60,-0.01,0.61,,,
Nov,10,19.50,0.04,-,-,2,25.50,-0.03,1.10,,,
Nov,10,20.00,0.08,0.10,38,44,25.30,-0.04,1.96,,,
Nov,10,20.50,0.14,0.44,-,18,25.10,-0.07,3.31,,,
Nov,10,21.00,0.21,0.20,2,283,24.90,-0.10,5.16,,,
Nov,10,21.50,0.27,0.29,19,62,23.20,-0.13,6.63,,,
Nov,10,22.00,0.37,0.35,36,169,22.10,-0.18,9.08,,,
Nov,10,22.50,0.51,0.41,307,393,21.00,-0.24,12.52,,,
Nov,10,23.00,0.69,0.64,87,336,20.00,-0.33,16.94,,,
Nov,10,23.01,0.69,-,-,-,20.30,-0.33,17.06,,,
Nov,10,23.50,0.92,0.91,189,248,18.90,-0.43,22.59,,,
Nov,10,23.51,0.91,-,-,2,18.80,-0.43,22.22,,,
Nov,10,24.00,1.22,1.22,110,226,18.10,-0.54,20.01,,,
Nov,10,24.01,1.20,1.20,4,4,18.00,-0.55,19.27,,,
Nov,10,24.50,1.58,1.28,3,35,17.40,-0.67,16.57,,,
Nov,10,24.51,1.71,-,-,-,22.80,-0.62,19.64,,,
Nov,10,25.00,1.99,-,-,14,17.10,-0.80,14.48,,,
Nov,10,25.01,2.11,-,-,1,23.10,-0.71,17.06,,,
Nov,10,25.50,2.44,-,-,2,17.10,-0.92,13.26,,,
Nov,10,25.51,2.52,-,-,-,23.20,-0.79,14.98,,,
Nov,10,26.00,2.92,2.65,-,8,17.10,-1.00,12.64,,,
Nov,10,27.50,4.38,3.46,-,692,17.10,-1.00,11.78,,,
Nov,10,28.00,4.88,6.79,-,817,17.10,-1.00,11.66,,,
Nov,10,29.00,5.87,8.06,-,100,17.10,-1.00,11.54,,,
Nov,10,29.50,6.37,5.97,-,166,17.10,-1.00,11.54,,,
