.14,.06,-,-,MSTG,Metal Storm 10% cn11,.077,-,-,.077,-,.135,.10,-,1/9/2011,-,-,,
.15,.07,-,-,MSTGA,  sec cn11,.075,-,-,.065,.08,.135,-,-,1/9/2011,-,-,,
80.00,50.00,76.00,76.00,NFNG,Nufarm Finance (NZ) exc.nov11,76.00,7,56.848,75.20,76.00,100,.07,-,15/4/2100,-,-,,
.16,.06,-,-,RSNG,Renison Cons 12% cn12,.12,-,-,.12,.18,.33,.12,-,31/3/2012,-,-,,
1.50,.765,-,-,RSGG,Resolute Min 12% cn12,1.125,-,-,1.13,1.55,.50,.12,-,31/12/2012,-,-,,
.45,.45,-,-,SURG,Sun Resources 12%  cn11,.45,-,-,.45,-,.55,.12,-,30/6/2011,-,-,,
.27,.043,-,-,VHLG,Virax Hldgs cn dec11,.045,-,-,.055,-,.10,-,-,31/12/2011,-,-,,
Hybrid Securities,,
,
106.00,100.00,103.45,103.101,ANZPA,ANZ Banking Grp pref,103.45,101,1041.15,103.40,103.50,-,-,-,-,-,-,,
103.90,97.90,101.60,101.001,ANZPB,  pref,101.20,47,479.387,101.20,101.30,-,-,-,-,-,-,,
98.00,81.50,95.00,94.00,AAZPB,Australand Assets assets,95.00,11,99.482,94.55,95.00,-,-,-,-,-,-,,
99.90,85.00,95.00,94.15,BOQPC,Bank of Qld pref,94.15,24,221.938,94.16,94.30,-,-,-,-,-,-,,
105.25,98.50,102.30,102.00,BENPA,Bendigo & Adelaide pref,102.00,6,57.016,102.00,102.20,-,-,-,-,-,-,,
96.50,81.61,92.00,92.00,BENPB,  pref,92.00,-,4.600,91.00,93.00,-,-,-,-,-,-,,
97.50,83.75,93.85,93.45,BENPC,  pref,93.45,10,90.368,93.45,94.38,-,-,-,-,-,-,,
1.98,1.72,-,-,CAMPA,Clime Capital 7.5% pref,1.89,-,-,1.88,1.89,-,-,-,-,-,-,,
.73,.331,-,-,CMIPC,CMI pref.cl.a,.425,-,-,.405,.435,-,-,-,-,-,-,,
214.99,203.53,208.75,207.55,CBAPA,C'wlth Bank  of Aust perls v,207.60,26,544.628,207.60,208.65,-,-,-,-,-,-,,
198.50,190.00,196.83,196.25,CBAPB,  perls iv,196.83,61,1193.47,196.83,196.85,-,-,-,-,-,-,,
97.50,82.25,96.00,95.799,DXRPA,DEXUS Rents Tr rents,96.00,8,72.487,96.00,96.20,-,-,-,-,-,-,,
67.00,37.50,53.00,52.50,ELDPA,Elders hybrids,53.00,12,61.645,52.15,53.00,-,-,-,-,-,-,,
83.10,67.25,82.53,82.00,GMPPA,Goodman Plus Tr stepup pf,82.00,39,316.653,81.77,82.95,-,-,-,-,-,-,,
84.00,59.00,66.70,66.65,GNSPA,Gunns forests,66.70,5,30.000,67.00,69.35,-,-,-,-,-,-,,
104.20,97.50,101.05,100.90,IAGPA,Insurance Aust Grp 5.63%pref,100.95,87,881.501,100.90,100.95,-,-,-,-,-,-,,
110.65,104.50,109.99,109.50,MQCPA,Macquarie CPS Tr pref,109.551,72,794.519,109.64,109.915,-,-,-,-,-,-,,
87.96,72.50,86.00,85.00,MXUPA,Multiplex Sites sites,86.00,15,132.588,85.50,86.00,-,-,-,-,-,-,,
102.05,89.55,99.90,99.50,ORIPB,Orica pref,99.50,20,195.051,99.45,99.95,-,-,-,-,-,-,,
70.60,35.00,39.20,38.65,PXUPA,PaperlinX SPS Tr pref,39.00,12,47.619,39.00,39.20,-,-,-,-,-,-,,
189.70,161.50,185.75,184.75,PCAPA,Preferred Capital perls iii,185.75,27,504.344,185.30,185.75,-,-,-,-,-,-,,
104.00,92.16,102.00,100.10,RHCPA,Ramsay Health Care cares,100.52,27,268.058,100.80,101.90,-,-,-,-,-,-,,
96.25,75.20,91.90,91.50,SVWPA,Seven Grp Hldgs pref,91.70,28,260.135,91.70,91.90,-,-,-,-,-,-,,
103.00,99.05,101.30,101.30,SBKPA,Suncorp-Metway 5.068%prf,101.30,1,14.182,101.30,101.95,-,-,-,-,-,-,,
102.50,94.80,100.20,100.00,SBKPB,  pref,100.20,69,686.421,100.05,100.20,-,-,-,-,-,-,,
76.89,58.00,68.98,67.11,TPAPA,Transpacific SPS Tr stepup pf,68.98,12,80.372,68.50,68.98,-,-,-,-,-,-,,
104.99,99.201,102.60,102.051,WBCPA,Westpac Banking pref,102.15,26,267.754,101.95,102.60,-,-,-,-,-,-,,
115.00,104.00,107.539,106.55,WBCPB,  pref ii,107.539,107,1140.49,107.30,107.55,-,-,-,-,-,-,,
95.23,81.75,93.65,93.00,WCTPA,Westpac TPS Tr pref,93.21,43,396.237,93.00,93.65,-,-,-,-,-,-,,
Note: 1) Yields are indicative only. No account is taken of transaction costs, optionality or likely market movements at conversion/maturity. These may have a significant impact for certain securities or where there is a short term remaining.,
2) Some securities have a multiple maturity/conversion dates at the issuers option. In this case the date which is least advantageous to the holder is used. Key: h - at the discretion of the holder; i - at the discretion of the issuer; m - on maturity,
3) Some securities have currently suspended coupon payment. In these cases the implied yield assumes these payments were made. We are working closely with the ASX to resolve this issue.,
Disclaimer: Information provided by Ord Minnett Ltd is indicative only and subject to market fluctuations. While every care has been taken, Ord Minnett Ltd, and John Fairfax Publications Pty Ltd, and their respective related corporations and officers, will not accept liability for any loss resulting from any inaccuracy contained therein.,
,
