108.00,101.30,107.00,107.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.00,3,26.750,105.40,107.00,100,8.90,-,1/5/2014,-,-,,
104.95,102.90,104.90,104.70,WOWHC,Woolworths Ltd frn nov36,104.80,20,210.334,104.80,104.90,100,7.85,-,24/11/2036,-,-,,
Convertible Notes,,
,
.97,.85,-,-,AYIG,A1 Invest & Res 12%  cn12,.90,-,-,-,.89,1,.12,-,30/9/2012,-,-,,
1.07,1.07,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1,.10,-,4/1/2015,-,-,,
1.35,1.111,-,-,AGIG,Ainsworth Game Tech 10% cn14,1.34,-,-,-,-,1.30,.10,-,31/12/2014,-,-,,
2.05,1.98,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,2.05,-,2,.10,-,31/10/2013,-,-,,
105.00,101.15,105.00,104.20,AFIG,Aust Foundat 6.25% cn,104.90,39,411.288,104.50,104.90,100,.06,-,28/2/2017,-,-,,
.15,.15,-,-,DVAG,Diversa Ltd 11% cn14,.15,-,-,-,.15,.11,.11,-,30/9/2014,-,-,,
.60,.60,-,-,FARGA,FAR Ltd 15% cn12,.60,-,-,-,-,.45,.15,-,31/1/2012,-,-,,
103.00,91.50,97.10,97.10,HLNG,Healthscope Notes 11.25% cn,97.10,4,39.423,96.85,97.10,100,.11,-,17/6/2016,-,-,,
105.25,96.00,105.10,104.50,IANG,IAG Finance (Nz) exch.note,105.10,4,36.695,104.50,105.20,100,.06,-,31/12/2036,-,-,,
1.83,1.635,1.72,1.69,IMFG,IMF (Aust) Ltd 10.25% cn,1.69,500,85.070,1.69,1.72,1.65,.10,-,31/12/2014,-,-,,
.43,.365,-,-,KBLGA,KBL Min Ltd 10% cn,.383,-,-,.373,.399,.38,.10,-,5/8/2016,-,-,,
.10,.035,-,-,MSTG,Metal Storm Ltd 10% cn12,.051,-,-,.055,.135,.135,.10,-,1/3/2012,-,-,,
.08,.04,-,-,MSTGA,  sec cn12,.05,-,-,.05,-,.135,-,-,1/3/2012,-,-,,
81.00,69.00,77.40,75.00,NFNG,Nufarm Finance (Nz) exc.nov11,77.10,13,102.261,75.11,77.10,100,.07,-,15/4/2100,-,-,,
100.50,88.01,90.00,88.01,PPCG,Peet Ltd 9.5% cn,88.01,1,8.935,88.00,90.00,100,.10,-,16/6/2016,-,-,,
.16,.045,-,-,RSNG,Renison Cons 12% cn12,.05,-,-,.045,.12,.33,.12,-,31/3/2012,-,-,,
2.13,1.02,-,-,RSGG,Resolute Min 12% cn12,1.87,-,-,-,-,.50,.12,-,31/12/2012,-,-,,
.055,.04,-,-,VHLG,Virax Hldgs cn dec11,.04,-,-,-,-,.10,-,-,31/12/2011,-,-,,
Hybrid Securities,,
,
105.799,96.80,103.50,103.26,ANZPA,ANZ Banking Grp pref cps2,103.40,17,172.839,103.30,103.50,-,-,-,-,-,-,,
103.50,96.50,101.40,101.003,ANZPB,  pref cps1,101.003,14,141.856,101.002,101.39,-,-,-,-,-,-,,
103.50,99.05,103.30,102.80,ANZPC,  pref cps3,103.30,20,209.662,102.80,103.00,-,-,-,-,-,-,,
98.00,81.25,-,-,AAZPB,Australand Assets assets,91.00,-,-,89.80,91.00,-,-,-,-,-,-,,
96.99,77.00,-,-,BOQPC,Bank Of Queensland pref,85.90,-,-,82.50,85.80,-,-,-,-,-,-,,
109.00,99.99,101.70,101.70,BENPA,Bendigo And Adelaide pref,101.70,3,25.425,102.20,102.95,-,-,-,-,-,-,,
95.50,85.00,-,-,BENPB,  pref,93.25,-,-,92.05,93.25,-,-,-,-,-,-,,
97.00,88.497,94.00,94.00,BENPC,  pref,94.00,1,9.400,94.00,94.49,-,-,-,-,-,-,,
1.975,1.62,-,-,CAMPA,Clime Capital 7.5% pref,1.88,-,-,1.82,1.85,-,-,-,-,-,-,,
.73,.38,-,-,CMIPC,CMI Ltd pref.cl.a,.61,-,-,.61,.63,-,-,-,-,-,-,,
211.93,195.01,208.90,208.00,CBAPA,Commonwealth Bank perls v,208.90,4,93.718,208.50,208.90,-,-,-,-,-,-,,
200.40,192.50,200.40,199.77,CBAPB,  perls iv,200.00,7,131.320,199.77,200.40,-,-,-,-,-,-,,
99.00,90.50,97.00,96.99,DXRPA,Dexus Rents Tr rents,97.00,14,138.707,97.00,99.00,-,-,-,-,-,-,,
67.00,30.00,32.00,31.10,ELDPA,Elders Ltd hybrids,32.00,5,16.108,31.00,32.00,-,-,-,-,-,-,,
83.10,69.05,-,-,GMPPA,Goodman Plus Tr stepup pf,82.00,-,-,82.00,82.50,-,-,-,-,-,-,,
79.00,29.65,-,-,GNSPA,Gunns Ltd forests,35.00,-,-,30.00,34.00,-,-,-,-,-,-,,
104.50,99.70,100.80,100.65,IAGPA,Insurance Aust 5.63%pref,100.67,8,79.662,100.65,101.25,-,-,-,-,-,-,,
110.50,96.00,102.60,102.25,MQCPA,Macq Cps Tr pref,102.60,9,91.441,102.00,102.60,-,-,-,-,-,-,,
87.96,67.50,74.30,73.00,MXUPA,Multiplex Sites sites,74.00,32,238.393,73.50,74.87,-,-,-,-,-,-,,
70.60,16.25,17.89,17.89,PXUPA,Paperlinx Sps Tr pref,17.89,2,3.578,16.41,17.89,-,-,-,-,-,-,,
189.00,175.00,185.50,185.05,PCAPA,Preferred Capital perls iii,185.50,1,11.855,185.25,185.50,-,-,-,-,-,-,,
104.00,97.00,103.75,103.25,RHCPA,Ramsay Health Care cares,103.75,8,81.774,103.25,103.75,-,-,-,-,-,-,,
96.25,81.00,85.00,84.71,SVWPA,Seven Grp Hldgs pref,85.00,38,326.706,84.71,85.00,-,-,-,-,-,-,,
103.00,89.50,102.00,102.00,SBKPA,Suncorp-Metway 4.2105prf,102.00,5,49.368,99.50,102.00,-,-,-,-,-,-,,
102.99,91.00,102.10,101.60,SBKPB,  pref,101.90,9,88.136,101.60,102.40,-,-,-,-,-,-,,
78.00,54.00,75.00,75.00,TPAPA,Transpacific Sps stepup pf,75.00,3,20.625,75.00,75.75,-,-,-,-,-,-,,
103.99,96.50,101.999,100.651,WBCPA,Westpac Banking pref,101.98,20,205.015,101.00,101.98,-,-,-,-,-,-,,
110.00,99.60,105.22,104.80,WBCPB,  pref ii,105.10,34,355.965,104.75,105.10,-,-,-,-,-,-,,
94.95,83.26,93.50,93.00,WCTPA,Westpac Tps Tr pref,93.50,48,448.420,93.00,93.50,-,-,-,-,-,-,,
Note: 1) Yields are indicative only. No account is taken of transaction costs, optionality or likely market movements at conversion/maturity. These may have a significant impact for certain securities or where there is a short term remaining.,
2) Some securities have a multiple maturity/conversion dates at the issuers option. In this case the date which is least advantageous to the holder is used. Key: h - at the discretion of the holder; i - at the discretion of the issuer; m - on maturity,
3) Some securities have currently suspended coupon payment. In these cases the implied yield assumes these payments were made. We are working closely with the ASX to resolve this issue.,
Disclaimer: Information provided by Ord Minnett Ltd is indicative only and subject to market fluctuations. While every care has been taken, Ord Minnett Ltd, and John Fairfax Publications Pty Ltd, and their respective related corporations and officers, will not accept liability for any loss resulting from any inaccuracy contained therein.,
,
