Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4974.1 at 16:36 6/4/2010  Report at 19:06 Tuesday 6/4/2010. Processed 20:08 Tuesday 6/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.32,-,-,2.32,2.45,3.00,12.0q,30/09/10,29/04/11m,3,35.9
101.20,62.30,100.55,100.10,IANG,IAG Finance (Nz) exch.note,100.55,93,936.477,100.42,100.60,100.00,5.901q,15/06/10,15/12/19h,100,4.0
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.095,-,-,0.096,0.10,0.14,12.0q,22/06/10,1/09/11m,0.14,40.8
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.016,0.14,0.135,-,-,9/01/2011,-,-
95.50,65.10,81.00,80.00,NFNG,Nufarm Finance (Nz) exc.nov11,80.00,17,134.431,79.00,81.00,100.00,6.190sa,15/04/10,24/11/11i,100,17.2
0.12,0.04,-,-,RSNG,Renison Cons 12% cn12,0.116,-,-,0.10,0.11,0.33,0.12,-,31/3/2012,-,-
1.25,0.67,1.11,1.11,RSGG,Resolute Min 12% cn12,1.11,420,46.618,0.935,1.19,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,85.00,-,-,SKAG,Skycity Invest aces,99.01,-,-,98.045,99.00,100.00,4.676q,15/06/10,15/12/10h,100,4.5
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.20,-,0.55,12.0q,23/04/10,30/6/11m,0.55,34.7
0.27,0.04,-,-,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.26,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
102.51,99.00,102.51,102.02,ANZPA,ANZ Banking Grp pref,102.30,204,2086.61,102.30,102.50,100.00,5.271q,15/06/10,15/12/16i,100,2.8
103.00,93.15,100.38,99.90,ANZPB,  pref,100.031,74,745.421,100.03,100.39,100.00,4.851q,15/06/10,15/06/14i,100,2.7
87.503,41.00,85.00,84.60,AAZPB,Australand Assets assets,84.90,27,227.953,84.90,86.00,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.20,99.55,99.55,BOQPA,Bank of Qld reset prf,99.55,2,19.91,99.55,100.50,100.00,5.124sa,15/04/10,15/10/10h,100,8.0
93.50,72.00,90.00,90.00,BOQPC,  pref,90.00,4,39.51,89.40,89.75,100.00,4.403sa,15/04/10,17/12/12i,100,6.0
102.60,94.20,101.80,101.30,BENPA,Bendigo & Adelaide pref,101.30,5,52.998,101.30,102.20,100.00,6.16sa,1/05/10,1/11/12h,100,9.9
90.00,61.05,87.99,87.99,BENPB,  pref,87.99,-,1.231,87.15,87.99,100.00,4.151q,15/06/10,15/06/15h,100,3.0
92.50,62.00,90.50,90.50,BENPC,  pref,90.50,-,4.525,90.50,90.95,100.00,4.129q,10/04/10,10/10/14i,100,4.4
1.90,1.02,-,-,CAMPA,Clime Capital 7.5% pref,1.80,-,-,1.71,1.75,2.40,5.250q,6/07/10,30/04/17i,2.4,5.9
0.59,0.26,0.46,0.46,CMIPC,CMI Ltd pref.cl.a,0.46,10,-,0.445,0.465,1.20,11.67q,n/a,undated,-,n/a
209.50,202.50,209.00,208.20,CBAPA,C'wlth Bank  of Aust  perls v,209.00,24,510.658,208.70,209.00,200.00,5.446q,1/05/10,31/10/14i,200,2.7
194.80,175.10,194.50,193.99,CBAPB,  perls iv,194.50,27,531.021,194.25,194.60,200.00,3.801q,30/04/10,31/10/12i,200,2.8
86.00,51.10,82.20,81.01,DXRPA,Dexus Rents Tr rents,82.20,22,179.023,81.50,82.20,100.00,5.718q,19/04/10,1/07/12i,100,11.0
63.75,20.00,56.50,56.30,ELDPA,Elders Ltd hybrids,56.50,6,34.433,56.55,56.60,100.00,4.708q,30/06/10,30/06/11i,100,54.9
93.70,51.50,93.70,92.50,FXJPB,Fairfax Media Ltd pref,92.50,70,652.88,92.35,92.50,100.00,5.930sa,30/04/10,30/04/11i,100,12.4
75.00,23.50,71.00,69.20,GMPPA,Goodman Plus Tr stepup pf,71.00,29,201.451,70.46,71.00,100.00,6.173q,21/06/10,21/03/13i,100,15.4
81.00,52.50,55.25,54.95,GNSPA,Gunns Ltd forests,54.95,84,461.59,54.85,55.25,100.00,6.456q,14/04/10,undated,100,n/a
102.54,94.50,99.75,99.50,IAGPA,Insurance Aust Grp 5.63%pref,99.75,70,696.732,98.76,99.75,100.00,5.63sa,15/06/10,15/06/12h,100,9.5
111.00,94.00,108.90,108.20,MQCPA,Macq Cps Tr pref,108.90,18,190.64,108.80,108.85,100.00,11.10sa,30/06/10,30/06/13h,100,8.9
0.07,0.025,-,-,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,0.068,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,29.00,79.00,78.50,MXUPA,Multiplex Sites sites,78.50,39,308.799,78.50,79.10,100.00,8.318q,19/04/10,undated,100,6.7
96.45,64.50,96.45,95.75,ORIPB,Orica Ltd pref,96.00,23,216.897,96.00,96.45,100.00,5.358sa,31/05/10,30/11/11i,100,5.3
67.50,18.20,62.00,61.50,PXUPA,PaperlinX Sps Tr pref,62.00,7,40.882,62.50,63.00,100.00,6.810sa,30/06/10,30/06/12i,100,29.3
188.00,153.55,170.95,169.35,PCAPA,Preferred Capital perls iii,169.35,49,828.785,170.40,170.95,200.00,3.863q,6/07/10,6/04/16i,200,4.5
99.00,83.10,94.25,94.08,RHCPA,Ramsay Health Care cares,94.25,51,481.379,94.10,94.25,100.00,5.019sa,20/04/10,20/10/10i,100,14.3
97.50,79.55,86.999,85.12,SEVPC,Seven Network    pref,86.20,70,603.002,86.01,86.15,100.00,4.844sa,31/05/10,31/05/10i,100,136.0
100.30,92.60,98.50,98.00,SUNPA,Suncorp-Metway 5.068%prf,98.50,23,223.04,98.00,98.50,100.00,5.068sa,14/09/10,14/09/11h,100,8.8
99.75,77.50,98.75,97.75,SUNPB,  pref,98.10,25,245.359,98.20,98.75,100.00,5.341q,15/06/10,14/06/13m,100,2.9
101.00,79.50,99.25,99.13,TTXPA,Taps Tr taps,99.25,111,1098.91,99.13,99.50,100.00,6.42q,23/04/10,30/06/10h,100,6.0
77.00,32.40,70.50,69.20,TPAPA,Transpacific Sps stepup pf,70.50,12,85.792,70.11,71.00,100.00,5.784sa,15/10/10,1/10/11i,100,26.9
103.50,96.00,100.30,100.00,WBCPA,Westpac Banking pref,100.30,86,864.515,100.03,100.30,100.00,4.773q,30/06/10,26/09/13i,100,2.4
108.50,100.00,105.999,105.401,WBCPB,  pref ii,105.899,40,419.451,105.52,106.00,100.00,5.753q,30/06/10,30/09/14i,100,2.3
94.40,72.75,89.49,86.99,WCTPA,Westpac Tps Tr pref,89.44,13,112.358,87.15,89.10,100.00,3.793q,30/06/10,30/06/16i,100,3.3
84.499,58.12,-,-,WFLPA,Willmott Forests pref,61.00,-,-,58.51,61.00,100.00,7.0sa,30/09/10,30/09/14h,51.28,13.8
