1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1,.10,-,4/1/2015,-,-,,
1.30,.765,-,-,AGIG,Ainsworth Game Tech 10% cn11,1.25,-,-,1.12,1.20,1.30,.10,-,31/12/2011,-,-,,
2.06,1.98,-,-,AZZG,Antares Energy 10% cn13,1.98,-,-,2.00,-,2,.10,-,31/10/2013,-,-,,
.565,.195,-,-,BECG,Becton Prop 9.5% cn12,.28,-,-,.22,.25,.65,.10,-,30/6/2012,-,-,,
.18,.13,-,-,CBDG,CBD Energy 12.5% cn,.145,-,-,-,-,.10,.13,-,28/1/2011,-,-,,
.95,.82,-,-,CCYG,China Century Capitl 12%  cn12,.90,-,-,.65,.90,1,.12,-,30/9/2012,-,-,,
.60,.60,-,-,FARGA,First Aust Res 15% cn12,.60,-,-,.40,-,.45,.15,-,31/1/2012,-,-,,
100.50,99.85,100.00,100.00,HLNG,Healthscope Notes 11.25% cn,100.00,4,36.000,99.99,100.00,100,.11,-,17/6/2016,-,-,,
2.90,2.20,-,-,HSKG,Heemskirk Cons 8% cn11,2.90,-,-,2.83,2.92,3,.08,-,29/4/2011,-,-,,
106.00,97.05,104.00,103.697,IANG,IAG Finance (NZ) exch.note,104.00,22,230.338,103.31,104.00,100,.06,-,31/12/2036,-,-,,
1.75,1.70,1.75,1.745,IMFG,IMF (Aust) 10.25% cn,1.745,125,21.862,1.74,1.79,1.65,.10,-,31/12/2014,-,-,,
.14,.065,-,-,MSTG,Metal Storm 10% cn11,.10,-,-,.08,.13,.135,.10,-,1/9/2011,-,-,,
.15,.071,-,-,MSTGA,  sec cn11,.08,-,-,.08,.105,.135,-,-,1/9/2011,-,-,,
87.84,50.00,71.40,71.25,NFNG,Nufarm Finance (NZ) exc.nov11,71.25,19,134.677,71.25,71.99,100,.07,-,15/4/2100,-,-,,
.12,.06,-,-,RSNG,Renison Cons 12% cn12,.10,-,-,.10,.12,.33,.12,-,31/3/2012,-,-,,
1.47,.765,-,-,RSGG,Resolute Min 12% cn12,1.32,-,-,1.345,1.40,.50,.12,-,31/12/2012,-,-,,
.55,.45,-,-,SURG,Sun Res 12%  cn11,.45,-,-,-,-,.55,.12,-,30/6/2011,-,-,,
.27,.05,-,-,VHLG,Virax Hldgs cn dec11,.05,-,-,.05,-,.10,-,-,31/12/2011,-,-,,
Hybrid Securities,,
,
106.00,99.05,105.49,104.75,ANZPA,ANZ Banking Grp pref,105.49,86,907.312,105.00,105.49,-,-,-,-,-,-,,
103.90,96.75,102.15,101.70,ANZPB,  pref,101.70,63,640.663,101.70,102.149,-,-,-,-,-,-,,
93.00,81.30,-,-,AAZPB,Australand Assets assets,90.20,-,-,90.22,91.00,-,-,-,-,-,-,,
99.90,81.50,-,-,BOQPC,Bank of Qld pref,96.00,-,-,96.00,96.80,-,-,-,-,-,-,,
105.25,95.00,-,-,BENPA,Bendigo & Adelaide pref,102.40,-,-,102.20,102.60,-,-,-,-,-,-,,
96.00,81.01,-,-,BENPB,  pref,96.00,-,-,94.75,96.00,-,-,-,-,-,-,,
97.50,82.00,95.39,95.39,BENPC,  pref,95.39,-,3.816,95.26,95.39,-,-,-,-,-,-,,
1.96,1.69,-,-,CAMPA,Clime Capital 7.5% pref,1.96,-,-,1.94,1.97,-,-,-,-,-,-,,
.52,.331,-,-,CMIPC,CMI pref.cl.a,.52,-,-,.52,.54,-,-,-,-,-,-,,
214.99,201.75,209.60,209.00,CBAPA,C'wlth Bank  of Aust perls v,209.00,21,434.475,209.00,209.99,-,-,-,-,-,-,,
198.50,187.00,197.74,197.73,CBAPB,  perls iv,197.74,2,44.293,197.05,197.74,-,-,-,-,-,-,,
92.20,79.15,92.20,92.00,DXRPA,DEXUS Rents Tr rents,92.20,3,27.640,91.501,93.00,-,-,-,-,-,-,,
65.003,37.50,49.50,49.30,ELDPA,Elders hybrids,49.30,17,82.027,49.30,49.40,-,-,-,-,-,-,,
99.80,83.00,99.20,99.00,FXJPB,Fairfax Media pref,99.20,4,37.934,98.61,99.20,-,-,-,-,-,-,,
79.80,65.00,74.65,74.50,GMPPA,Goodman Plus Tr stepup pf,74.65,8,58.929,74.25,74.90,-,-,-,-,-,-,,
84.00,50.55,78.75,78.50,GNSPA,Gunns forests,78.75,2,15.746,75.20,78.90,-,-,-,-,-,-,,
104.20,96.00,100.65,100.60,IAGPA,Insurance Aust Grp 5.63%pref,100.60,6,55.544,100.60,100.80,-,-,-,-,-,-,,
110.65,104.50,105.60,105.35,MQCPA,Macquarie CPS Tr pref,105.35,8,79.063,105.50,105.90,-,-,-,-,-,-,,
86.90,72.50,79.00,78.45,MXUPA,Multiplex Sites sites,78.50,14,109.757,78.50,78.95,-,-,-,-,-,-,,
100.00,89.05,99.997,99.99,ORIPB,Orica pref,99.997,4,36.399,99.50,100.00,-,-,-,-,-,-,,
74.50,53.70,58.95,58.70,PXUPA,PaperlinX SPS Tr pref,58.95,10,58.879,58.60,58.95,-,-,-,-,-,-,,
189.70,161.50,186.00,185.211,PCAPA,Preferred Capital perls iii,185.50,14,257.626,185.222,185.50,-,-,-,-,-,-,,
101.00,92.16,100.20,100.15,RHCPA,Ramsay Health Care cares,100.20,13,130.052,100.10,100.20,-,-,-,-,-,-,,
92.50,75.20,91.47,91.01,SVWPA,Seven Grp Hldgs pref,91.45,11,103.528,91.44,91.45,-,-,-,-,-,-,,
103.00,95.70,-,-,SUNPA,Suncorp-Metway 5.068%prf,102.30,-,-,-,-,-,-,-,-,-,-,,
103.50,93.00,-,-,SUNPB,  pref,101.018,-,-,-,-,-,-,-,-,-,-,,
102.25,102.25,102.25,102.25,SBKPA,Suncorp-Metway def,102.25,-,1.534,102.25,104.00,-,-,-,-,-,-,,
101.50,101.00,101.50,101.01,SBKPB,  def,101.50,5,54.302,101.00,102.50,-,-,-,-,-,-,,
77.00,58.00,72.00,70.00,TPAPA,Transpacific SPS Tr stepup pf,72.00,8,54.831,70.001,72.00,-,-,-,-,-,-,,
104.99,98.00,103.50,102.56,WBCPA,Westpac Banking pref,103.45,23,235.104,102.95,103.70,-,-,-,-,-,-,,
115.00,103.10,108.00,107.50,WBCPB,  pref ii,108.00,2,22.125,107.51,108.00,-,-,-,-,-,-,,
95.23,81.00,94.50,94.00,WCTPA,Westpac TPS Tr pref,94.50,4,41.029,93.00,94.50,-,-,-,-,-,-,,
Note: 1) Yields are indicative only. No account is taken of transaction costs, optionality or likely market movements at conversion/maturity. These may have a significant impact for certain securities or where there is a short term remaining.,
2) Some securities have a multiple maturity/conversion dates at the issuers option. In this case the date which is least advantageous to the holder is used. Key: h - at the discretion of the holder; i - at the discretion of the issuer; m - on maturity,
3) Some securities have currently suspended coupon payment. In these cases the implied yield assumes these payments were made. We are working closely with the ASX to resolve this issue.,
Disclaimer: Information provided by Ord Minnett Ltd is indicative only and subject to market fluctuations. While every care has been taken, Ord Minnett Ltd, and John Fairfax Publications Pty Ltd, and their respective related corporations and officers, will not accept liability for any loss resulting from any inaccuracy contained therein.,
,
