Industrial Market - Daily,,,,,,,,,,,,,,,,,,
XAO 4651.5 at 16:42 24/9/2010  Report at 19:06 Friday 24/9/2010. Processed 10:33 Sunday 26/9/2010.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio,
5.98,4.83,-,-,FIX,Aii200finxareit etf unt,5.31,,-,5.12,5.30,-,,-,-,-,-,-,
3.97,3.21,-,-,IDD,Aii200industrials etf unt,3.78,,-,3.72,3.76,-,,-,-,-,-,-,
5.65,4.60,-,-,RSR,Aii200res etf unt,5.32,,-,5.28,5.32,-,,-,-,-,-,-,
4.83,3.90,-,-,MAM,Aii300metals&Min etf unt,4.54,,-,4.49,4.53,-,,-,-,-,-,-,
0.22,0.08,0.135,0.125,AGI,Ainsworth Game Tech,0.135,1,910,0.125,0.135,-,,-,0.01,-,-1,-,
1.145,0.83,-,-,AIZ,Air New Zealand,0.99,,-,0.975,1.02,5.45,,1.13,1.15,5.51,6.17,16.0,
0.11,0.065,-,-,AIG,Aircruising Aust,0.065,,-,0.001,0.08,-,,-,-0.11,-,-3.63,-,
5.08,1.70,2.09,2.01,AJL,AJ Lucas Grp,2.04,-4,792,2.01,2.08,5.5,,-,1.19,2.70,-11,-,
0.81,0.345,0.465,0.45,ACL,Alchemia Ltd,0.46,,475,0.45,0.49,-,,-,0.07,-,-5,-,
47.10,11.50,-,-,AAI,Alcoa Inc cdi,12.75,,-,12.00,13.80,11.4,,-,-,0.89,-14.02,-,
2.43,1.95,2.08,2.07,LEP,ALE Prop Grp stp,2.08,,632,2.07,2.09,24,,-,2.10,11.54,-10.94,-,
5.91,2.25,2.69,2.65,ALS,Alesco Corp,2.66,-4,6082,2.62,2.70,7,,-,0.60,2.63,-132.84,-,
0.205,0.01,0.19,0.19,AJX,Alexium Int Grp,0.19,0.5,1478,0.175,0.19,-,,-,0.03,-,-3.54,-,
0.105,0.041,0.089,0.086,AEJ,Alinta Energy Grp stp,0.087,-0.2,38116,0.087,0.088,-,,-,-1.13,-,-76.57,-,
0.195,0.014,0.017,0.017,ABQ,Allied Brands Ltd,0.017,,2054,0.018,0.019,0.5,,-,-0.07,29.41,-18.9,-,
0.005,0.001,-,-,ABQO,  opt dec10,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.41,0.048,0.41,0.39,AEA,Altera Res Ltd,0.39,,2810,0.39,0.405,-,,-,-,-,-2.67,-,
0.16,0.06,-,-,AEAO,  opt feb12,0.11,,-,0.105,0.20,-,,-,-,-,-,-,
1.15,0.93,1.095,1.08,AIQ,Alternative Invest unt,1.08,-1,66,1.08,1.10,47,,-,1.46,43.52,-2.79,-,
0.345,0.15,-,-,ALU,Altium Ltd,0.235,,-,0.205,0.25,-,,-,0.03,-,-13.61,-,
0.078,0.033,-,-,AMA,AMA Grp Ltd,0.046,,-,0.046,0.048,-,,-,0.08,-,2.01,2.3,
6.24,4.561,5.85,5.73,AHD,Amalgamated Hldgs,5.83,1,217,5.72,5.83,37,f,1.79,4.57,6.35,66.4,8.8,
0.63,0.33,0.33,0.33,AMO,Ambertech Ltd,0.33,,45,0.32,0.35,3.5,,1.49,0.56,10.61,5.2,6.3,
0.42,0.26,-,-,AMB,Ambition Grp Ltd,0.35,,-,0.32,0.395,-,,-,0.15,-,-10.32,-,
106.00,100.00,-,-,AKS,Amcbf One,106.00,,-,106.00,110.00,-,f,-,-,-,-,-,
105.00,103.19,-,-,AKU,Amcbf Thr,104.00,,-,104.01,105.00,-,f,-,-,-,-,-,
102.69,100.00,-,-,AKT,Amcbf Two,102.65,,-,102.65,-,-,f,-,-,-,-,-,
0.72,0.595,0.65,0.65,AMH,Amcil Ltd,0.65,-2,45,0.65,0.665,2,f,1.87,0.71,3.08,3.73,17.4,
0.365,0.195,0.355,0.35,AMM,Amcom Telecomm,0.35,-0.5,3334,0.345,0.35,1.4,f,1.95,0.16,4.00,2.73,12.8,
7.04,5.27,6.64,6.41,AMC,Amcor Ltd,6.60,12,52903,6.60,6.62,29.5,,0.54,1.49,4.47,15.8,41.8,
4.01,2.059,4.00,3.95,AEC,Ammtec Ltd,3.96,-4,1950,3.85,4.00,17.5,f,1.16,1.11,4.42,20.34,19.5,
1.13,0.675,0.85,0.845,AGF,AMP Capital China unt,0.845,-0.5,995,0.845,0.85,8.47,,-,1.03,10.02,-1.38,-,
6.97,4.85,5.12,5.08,AMP,AMP Ltd,5.09,-3,114505,5.08,5.11,31,p,1.28,0.90,6.09,39.8,12.8,
0.295,0.115,-,-,ANQ,Anaeco Ltd,0.13,,-,0.125,0.13,-,,-,-,-,-4.4,-,
0.004,0.001,-,-,ANQOA,  opt may12,0.001,,-,0.001,-,-,,-,-,-,-,-,
0.115,0.019,0.023,0.023,ALT,Analytica Ltd,0.023,,1211,0.02,0.023,-,,-,-,-,-0.31,-,
13.73,9.67,13.18,12.77,ANN,Ansell Ltd,13.00,-5,5160,12.85,13.08,30.5,,2.94,2.22,2.35,89.6,14.5,
0.055,0.032,0.038,0.036,ANO,Antaria Ltd,0.038,0.2,900,0.036,0.041,-,,-,0.01,-,-5.04,-,
0.105,0.006,0.045,0.044,ADO,Anteo Diagnostics,0.045,,1311,0.044,0.047,-,,-,-,-,-0.62,-,
0.07,0.001,-,-,ADOO,  opt sep10,0.034,,-,-,-,-,,-,-,-,-,-,
0.025,0.005,-,-,ADOOA,  opt feb11,0.015,,-,0.01,0.022,-,,-,-,-,-,-,
0.20,0.013,0.014,0.013,ANP,Antisense Therapeutic,0.014,-0.1,6550,0.013,0.014,-,,-,-,-,-0.59,-,
26.23,19.95,23.76,23.47,ANZ,ANZ Banking Grp,23.60,-27,135817,23.60,23.66,108,f,1.34,9.99,4.58,144.8,16.3,
13.55,9.45,12.60,12.60,APE,AP Eagers Ltd,12.60,,2,12.65,12.99,63,f,1.90,8.60,5.00,120,10.5,
0.022,0.009,-,-,APP,APA Financial,0.016,,-,0.017,0.021,-,,-,-,-,0.41,3.9,
3.99,3.00,3.94,3.88,APA,APA Grp stp,3.89,-4,6312,3.88,3.95,32.75,,0.59,1.28,8.42,19.4,20.1,
0.115,0.024,0.028,0.027,AEZ,APN European Retail stp,0.027,,1755,0.027,0.028,-,,-,0.16,-,-12.21,-,
2.61,1.68,1.985,1.96,APN,APN News & Media,1.98,1,8089,1.975,1.99,9,,1.86,-0.75,4.55,16.7,11.9,
0.41,0.165,0.23,0.23,APD,APN Prop Grp,0.23,,200,0.225,0.235,1.25,,-,0.19,5.43,-4.49,-,
0.04,0.007,0.019,0.017,AOP,Apollo Cons,0.019,0.2,150237,0.018,0.019,-,,-,-,-,0.08,23.8,
0.352,0.12,-,-,AQL,Aquacarotene Ltd,0.20,,-,0.16,0.18,-,,-,0.15,-,6.52,3.1,
0.044,0.008,-,-,APB,Arafura Pearls,0.018,,-,0.016,0.018,-,,-,0.05,-,-6,-,
7.60,4.104,7.40,7.24,ARP,ARB Corp,7.30,4,849,7.28,7.30,19.5,f,2.37,1.39,2.67,46.28,15.8,
1.845,0.92,1.02,1.00,AAD,Ardent Leisure stp,1.01,-1.5,7888,1.00,1.03,10.75,,0.59,0.92,10.64,6.3,16.0,
7.05,5.51,5.80,5.72,ARG,Argo Invest,5.80,8,878,5.78,5.80,25,f,1.04,5.84,4.31,26,22.3,
0.732,0.006,0.06,0.06,ASV,Argus Solutions,0.06,-1,14,0.05,0.09,-,,-,-0.06,-,-5.88,-,
0.37,0.23,0.30,0.30,ARA,Ariadne Aust,0.30,,34,0.30,0.315,1.5,,1.83,0.33,5.00,2.75,10.9,
5.75,3.34,3.68,3.61,ALL,Aristocrat Leisure,3.64,-4,10294,3.61,3.69,3.5,,-,0.15,0.96,-15,-,
0.023,0.007,-,-,AEM,Artist & Entertain,0.011,,-,0.009,0.01,-,,-,-,-,-0.4,-,
0.30,0.042,-,-,AKW,Arturus Capital,0.08,,-,-,-,-,,-,0.25,-,21.65,0.4,
0.345,0.17,0.29,0.28,APH,Ascent Pharmahealth,0.29,1,437,0.28,0.30,-,,-,0.08,-,4.4,6.6,
1.94,1.435,1.625,1.60,AIO,Asciano Grp stp,1.625,0.5,146310,1.615,1.63,-,,-,0.08,-,-31.6,-,
0.40,0.085,0.12,0.12,AFA,ASF Grp Ltd,0.12,-0.5,150,0.11,0.125,-,,-,0.03,-,-1.02,-,
1.55,0.81,1.335,1.315,ASZ,ASG Grp Ltd,1.335,1,2286,1.31,1.34,6.5,f,1.35,-,4.87,8.77,15.2,
0.19,0.04,0.09,0.09,AJJ,Asia Liver Trans,0.09,,180,0.08,0.09,0.5,,-,0.01,5.56,-0.25,-,
0.001,0.001,-,-,AJJO,  opt sep10,-,,-,-,-,-,,-,-,-,-,-,
1.07,0.98,-,-,AUF,Asian Masters Fund,1.06,,-,1.05,1.06,1,,-,1.00,0.94,-0.21,-,
0.37,0.14,-,-,AKF,ASK Funding Ltd,0.14,,-,0.16,0.205,0.36,f,4.17,0.34,2.57,1.5,9.3,
0.575,0.42,0.48,0.47,APZ,Aspen Grp stp,0.475,,2454,0.47,0.48,4.2,,0.54,0.66,8.84,2.25,21.1,
0.18,0.10,-,-,ASP,Aspermont Ltd,0.14,,-,0.11,0.12,-,,-,-0.04,-,0.46,30.4,
1.165,0.75,1.15,1.12,AIR,Astivita Renewables,1.12,-3,177,1.13,1.185,-,,-,0.46,-,27.61,4.1,
0.95,0.51,0.90,0.90,AKR,Astra Capital Ltd,0.90,-5,6,0.84,0.945,-,,-,1.63,-,-0.03,-,
0.515,0.28,0.305,0.30,AJA,Astro Jap Prop stp,0.30,-1,1568,0.30,0.305,7,,-,0.64,23.33,-22.02,-,
2.39,1.625,-,-,ATR,Astron Ltd,2.10,,-,2.05,2.17,-,,-,-,-,1.8,116.7,
37.16,28.02,32.76,31.68,ASX,ASX Ltd,32.71,72,22271,32.60,32.75,173.1,f,1.10,3.49,5.29,190.4,17.2,
0.215,0.081,-,-,ACG,Atcor Medical,0.12,,-,0.09,0.12,-,,-,0.04,-,-1.2,-,
0.145,0.08,0.12,0.115,ATP,Atlas Southsea Pearl,0.115,-0.5,1422,0.115,0.12,-,,-,0.16,-,-5.06,-,
0.02,0.01,-,-,ATW,Atos Wellness,0.012,,-,0.012,0.019,-,,-,0.01,-,-1.04,-,
1.654,1.395,-,-,AIA,Auckland Airport,1.58,,-,1.50,1.65,6.68,,0.29,1.19,4.23,1.95,81.0,
2.00,1.40,-,-,AFV,Aurora Funds Ltd,1.40,,-,1.40,1.54,-,,-,-,-,-,-,
7.50,0.977,-,-,AIB,Aurora Global Tr unt,1.17,,-,-,1.20,23.5,,0.27,1.23,20.09,6.38,18.3,
5.40,4.70,-,-,AUP,Aurora Prop unt,5.40,,-,-,5.40,63,,-,5.41,11.67,-,-,
7.35,1.035,-,-,ABW,Aurora SAE ord unt,1.135,,-,1.105,1.115,12,,1.17,1.08,10.57,14.03,8.1,
1.12,0.965,0.995,0.985,AOD,Aurora Sandringham ,0.995,-1.5,765,0.985,0.995,7.7,,-,0.98,7.74,-1.54,-,
1.72,1.55,-,-,AQF,AUS Gov Index Fund,1.60,,-,1.60,-,-,,-,-,-,-,-,
2.34,1.455,2.18,2.13,ASL,Ausdrill Ltd,2.18,3,7899,2.15,2.19,11,f,2.16,1.78,5.05,23.71,9.2,
5.94,1.71,2.88,2.72,AAX,Ausenco Ltd,2.72,-21,12539,2.70,2.73,4.5,,-,0.50,1.65,-10.35,-,
1.70,1.22,1.65,1.61,AAC,Aust Agriculture,1.62,-2,4362,1.60,1.62,-,,-,-,-,-13.4,-,
0.016,0.003,-,-,AAK,Aust China Hldgs,0.005,,-,0.003,0.004,-,,-,0.02,-,0.03,16.7,
0.004,0.001,-,-,AAKO,  opt dec13,0.001,,-,-,0.001,-,,-,-,-,-,-,
0.735,0.365,0.71,0.70,AEU,Aust Education unt,0.70,-1,2225,0.70,0.71,0.67,,4.01,1.36,0.96,2.69,26.0,
6.55,5.90,-,-,AYF,Aust Enhanced unt,6.35,,-,6.12,6.39,50,p,3.00,6.59,7.87,150,4.2,
34.275,18.345,-,-,AEF,Aust Ethical,23.50,,-,23.50,28.50,100,f,1.03,8.11,4.26,103,22.8,
5.41,4.52,4.70,4.67,AFI,Aust Foundation,4.70,1,1570,4.69,4.70,21,f,0.89,4.50,4.47,18.6,25.3,
2.09,1.535,1.915,1.88,AIX,Aust Infra unt,1.88,-4,9581,1.88,1.92,10,p,3.32,2.61,5.32,33.22,5.7,
1.222,1.015,-,-,ALF,Aust Leaders,1.08,,-,1.07,1.08,8,f,2.42,1.30,7.41,19.35,5.6,
0.068,0.001,-,-,ALFO,  opt nov10,0.001,,-,0.001,0.002,-,,-,-,-,-,-,
0.939,0.365,0.48,0.46,API,Aust Pharmaceutical,0.475,1.5,3441,0.47,0.48,3,f,2.03,0.79,6.32,6.1,7.8,
0.52,0.295,0.49,0.49,APK,Aust Power,0.49,-1,397,0.49,0.50,-,,-,-0.15,-,-3.1,-,
7.90,6.37,6.50,6.50,AUI,Aust United Invest,6.50,-2,1,6.50,6.52,25.5,f,1.09,6.76,3.92,27.7,23.5,
0.40,0.195,0.355,0.355,AVG,Aust Vintage Ltd,0.355,,72,0.355,0.365,-,,-,0.96,-,7.1,5.0,
2.77,1.935,2.45,2.38,ASB,Austal Ltd,2.39,-7,2135,2.38,2.42,6,f,3.38,1.41,2.51,20.3,11.8,
1.465,0.835,0.935,0.92,AUN,Austar United,0.925,-1,28440,0.92,0.935,-,,-,-0.28,-,3.5,26.4,
5.65,4.54,5.00,4.89,AUB,Austbrokers Hldgs,5.00,,1115,4.88,5.00,22.5,f,1.57,1.23,4.50,35.3,14.2,
1.925,1.365,1.64,1.63,AEO,Austereo Grp Ltd,1.64,,33,1.63,1.665,9.7,f,1.41,-0.01,5.91,13.66,12.0,
4.44,1.98,4.15,4.10,ANG,Austin Engineer,4.13,-4,896,4.10,4.14,9.5,f,2.97,0.65,2.30,28.25,14.6,
0.33,0.10,-,-,ACK,Austock Grp Ltd,0.11,,-,0.105,0.13,-,,-,0.19,-,-5.07,-,
1.25,0.75,-,-,AYX,Austofix Grp Ltd,0.95,,-,-,0.93,-,,-,0.15,-,-3,-,
3.05,2.20,2.82,2.72,ALZ,Australand Prop stp,2.72,-10,7259,2.70,2.78,12,,1.24,3.44,4.41,14.9,18.3,
0.055,0.008,-,-,AIY,Authorised Invest,0.03,,-,0.009,0.03,-,,-,0.02,-,-0.86,-,
0.016,0.01,-,-,AIYO,  opt feb13,0.016,,-,-,-,-,,-,-,-,-,-,
0.065,0.04,-,-,ATJ,Auto Tech Ltd,0.044,,-,0.047,0.051,-,,-,0.01,-,-2.46,-,
0.011,0.003,-,-,ATJO,  opt jun11,0.003,,-,0.003,0.01,-,,-,-,-,-,-,
0.11,0.041,0.068,0.068,AIE,Autodom Ltd,0.068,0.8,355,0.061,0.079,-,,-,0.09,-,-2.98,-,
2.88,1.935,2.31,2.26,AHE,Automotive Hldgs,2.30,-2,22584,2.27,2.31,17,f,1.57,0.80,7.39,26.7,8.6,
0.235,0.024,0.03,0.029,AVX,Avexa Ltd,0.029,-0.1,6176,0.029,0.032,-,,-,0.03,-,-5.4,-,
0.195,0.099,0.11,0.105,AVH,Avita Medical Ltd,0.11,-0.5,1099,0.105,0.11,-,,-,0.01,-,-5.46,-,
0.63,0.38,0.53,0.51,AVJ,AVJennings,0.53,1,14,0.51,0.53,1.5,f,3.46,1.08,2.83,5.19,10.2,
1.49,0.865,1.48,1.475,AWB,AWB Ltd,1.475,,29429,1.475,1.48,-,,-,1.85,-,3.67,40.2,
0.011,0.003,-,-,AWL,AWH Corp Ltd,0.004,,-,0.004,0.005,-,,-,-,-,-0.13,-,
6.72,4.05,5.24,5.19,AXA,AXA Asia Pacific,5.24,5,49514,5.22,5.25,18.5,p,1.66,1.01,3.53,30.79,17.0,
0.071,0.017,-,-,AXI,Axiom Prop,0.03,,-,0.03,0.032,-,,-,0.02,-,-3.23,-,
13.49,9.68,11.05,10.88,BOQ,Bank of Qld,11.01,-9,7632,10.95,11.10,52,f,1.78,7.20,4.72,92.4,11.9,
0.02,0.01,-,-,BBX,BBX Hldgs,0.01,,-,-,0.01,-,,-,0.01,-,2.02,0.5,
0.135,0.036,0.043,0.041,BEC,Becton Prop Grp stp,0.043,0.1,1294,0.041,0.043,-,,-,-,-,-41.18,-,
1.40,0.78,0.855,0.85,BFG,Bell Financial Grp,0.85,-1,2149,0.85,0.86,8.5,f,1.42,0.22,10.00,12.1,7.0,
1.30,1.00,-,-,BET,Belmont Hldgs,1.00,,-,0.90,-,3.5,f,-,1.48,3.50,-2.47,-,
10.48,7.72,9.24,9.15,BEN,Bendigo & Adelaide,9.21,,8897,9.17,9.23,58,f,1.16,5.27,6.30,67.4,13.7,
0.09,0.021,0.022,0.021,BLT,Benitec Ltd,0.021,-0.3,10461,0.02,0.022,-,,-,-,-,-1.21,-,
0.037,0.006,-,-,BLTO,  opt apr14,0.006,,-,0.005,-,-,,-,-,-,-,-,
0.006,0.001,-,-,BLTOA,  opt apr11,0.001,,-,0.001,-,-,,-,-,-,-,-,
0.31,0.22,0.235,0.235,BEL,Bentley Capital,0.235,,414,0.235,0.25,2,f,2.16,0.41,8.51,4.32,5.4,
0.719,0.35,-,-,BER,Berklee Ltd,0.50,,-,0.36,0.595,2,f,2.35,1.19,4.00,4.7,10.6,
0.78,0.50,-,-,BYI,Beyond Intl,0.72,,-,0.72,0.85,6,,1.40,0.44,8.33,8.4,8.6,
0.024,0.007,-,-,BSI,Beyond Sportswear,0.007,,-,0.009,0.013,-,,-,-0.01,-,0.17,4.1,
0.22,0.095,-,-,BGL,Bigair Grp Ltd,0.18,,-,0.175,0.18,-,,-,0.07,-,1.7,10.6,
12.32,7.31,8.00,7.88,BBG,Billabong Intl,7.97,-2,4247,7.95,8.01,36,p,1.62,0.40,4.52,58.3,13.7,
0.228,0.08,-,-,BDM,Biodiem Ltd,0.14,,-,0.14,0.155,-,,-,0.05,-,-4.4,-,
0.069,0.02,-,-,BOD,bioMD Ltd,0.024,,-,0.023,0.032,-,,-,0.01,-,-0.91,-,
0.016,0.003,-,-,BODOA,  opt dec11,0.003,,-,0.003,0.013,-,,-,-,-,-,-,
0.43,0.235,0.285,0.28,BNO,Bionomics Ltd,0.28,,915,0.28,0.285,-,,-,0.05,-,-2.7,-,
0.06,0.01,0.011,0.01,BPO,BioProspect Ltd,0.011,,48950,0.01,0.011,-,,-,-,-,-0.65,-,
3.336,0.85,0.955,0.945,BTA,Biota Hldgs,0.95,,3506,0.945,0.95,-,,-,0.54,-,9.2,10.3,
0.31,0.125,0.14,0.13,BTC,Biotech Capital,0.14,1,256,0.13,0.15,2,,-,0.21,14.29,-7.28,-,
0.175,0.051,-,-,BIT,Biotron Ltd,0.055,,-,0.055,0.064,-,,-,0.01,-,-1.61,-,
0.037,0.007,-,-,BITO,  opt dec11,0.015,,-,0.009,0.015,-,,-,-,-,-,-,
0.26,0.15,-,-,BIS,Bisalloy Steel,0.175,,-,0.165,0.175,-,,-,0.04,-,0.01,1750.0,
0.05,0.03,-,-,BSN,Bisan Ltd,0.034,,-,0.03,0.05,-,,-,0.02,-,-1.24,-,
1.32,1.086,1.225,1.20,BKI,BKI Invest Ltd,1.205,-0.5,2270,1.205,1.215,5.25,f,1.44,1.32,4.36,7.57,15.9,
0.013,0.004,-,-,BKM,BKM Management,0.008,,-,0.008,0.011,-,,-,-,-,-0.1,-,
26.92,19.95,26.31,26.19,BKL,Blackmores Ltd,26.22,2,56,26.10,26.50,112,f,1.31,4.13,4.27,146.8,17.9,
0.029,0.013,-,-,BIV,Blue Capital Ltd,0.021,,-,0.022,0.024,-,,-,0.03,-,-0.71,-,
3.40,2.03,2.34,2.29,BSL,BlueScope Steel,2.29,-5,147404,2.29,2.30,5,f,1.38,2.53,2.18,6.9,33.2,
0.28,0.082,0.145,0.135,BLG,Bluglass Ltd,0.145,,2077,0.135,0.145,-,,-,0.03,-,-2.82,-,
4.10,2.43,3.25,3.14,BLY,Boart Longyear,3.16,-12,36872,3.15,3.18,2.22,p,3.67,1.50,0.70,8.15,38.8,
0.21,0.055,-,-,BNE,Bone Medical Ltd,0.055,,-,0.04,0.055,-,,-,-0.02,-,-2.1,-,
0.70,0.21,0.425,0.42,BOL,Boom Logistics,0.425,0.5,2891,0.415,0.425,-,,-,0.53,-,2.1,20.2,
6.40,4.15,4.76,4.66,BLD,Boral Ltd,4.73,1,39254,4.71,4.76,13.5,f,-,3.92,2.85,-15.2,-,
0.181,0.059,0.089,0.086,BPH,BPH Corp Ltd,0.089,0.3,620,0.086,0.089,-,,-,0.08,-,-0.14,-,
8.67,5.48,8.42,8.29,BKN,Bradken Ltd,8.42,1,5295,8.40,8.43,34,f,1.59,2.10,4.04,54.1,15.6,
0.35,0.19,-,-,BRC,Brain Resource,0.19,,-,0.195,0.225,-,,-,-0.02,-,2.4,7.9,
8.37,5.11,6.36,6.16,BXB,Brambles Ltd,6.24,,63844,6.23,6.30,25,p,1.48,0.88,4.01,36.96,16.9,
0.025,0.013,-,-,BNV,Brand New Vintage,0.015,,-,0.015,0.02,-,,-,0.02,-,-0.11,-,
0.273,0.085,0.14,0.135,BVA,Bravura Solutions,0.14,1,534,0.14,0.145,-,,-,-0.04,-,-3.39,-,
0.015,0.008,-,-,BPK,Bremer Park Ltd,0.01,,-,0.002,0.03,-,,-,-,-,-,-,
2.63,1.425,2.60,2.55,BRG,Breville Grp Ltd,2.60,,160,2.49,2.64,11,,1.59,0.63,4.23,17.44,14.9,
15.40,11.03,11.90,11.85,BKW,Brickworks Ltd,11.85,-5,1207,11.85,11.87,40,f,2.42,9.28,3.38,96.7,12.3,
0.45,0.225,0.29,0.28,BYL,Brierty Ltd,0.29,,1313,0.29,0.30,1.5,f,3.03,0.35,5.17,4.54,6.4,
0.40,0.29,-,-,BBL,Brisbane Broncos,0.29,,-,0.28,0.39,0.5,,1.02,0.12,1.72,0.51,56.9,
1.40,0.93,-,-,BCS,Brisconnection Tr stp,0.93,,-,0.93,1.00,-,,-,-2.12,-,14.58,6.4,
0.005,0.002,-,-,BRO,Broad Invest,0.003,,-,0.003,0.004,-,,-,-,-,-0.05,-,
0.18,0.038,0.061,0.059,BAO,Brookfield Aust Opp unt,0.059,-0.2,182,0.059,0.061,-,,-,-,-,-7.86,-,
