ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4596.9 at 16:34 29/1/2010  Report at 19:06 Friday 29/1/2010. Processed 19:16 Sunday 31/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AFT,38403.6,308.493,4.5,0.012,-,-,-0.03,-,-,-,-,,AFT Corp,,0.002,0.1,0.001,0.002,0.002,0.001,103.70,0.002,0.001
AGK,7861.57,23.334,22.346,6.217,6.00,2.3,358,3.9,54,6.63,3.90,f,AGL Energy Ltd,,13.85,6,13.85,13.91,13.97,13.55,4.10,15.46,12.83
AGJ,20,0.045,-,0.015,0.38,0.4,-3.63,-,2.42,-,14.24,,Agricultural Land unt,,0.17,,0.17,-,0.17,0.17,3.67,0.28,0.13
AHC,-,-,-,0.013,3.31,0.7,17.79,12.6,-,-,-,,AHC Ltd,,2.25,,2.25,-,2.25,2.25,3.67,2.45,1.295
AGI,419.175,0.796,0.978,0.049,0.02,8.8,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.175,-0.5,0.165,0.175,0.18,0.165,0.89,0.22,0.05
AIZ,397.701,2.235,0.863,1.084,1.18,0.9,1.61,62.7,5.22,0.31,5.17,,Air New Zealand fpo nz,,1.01,6,1.01,1.07,1.02,0.935,9.98,1.12,0.55
AIG,-,-,0.015,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,0.07,-,0.11,0.11,3.67,0.12,0.098
AJL,2262.72,4.977,2.222,0.21,2.11,1.5,249.7,1.3,10.5,23.78,3.24,f,AJ Lucas Grp,,3.24,-49,3.22,3.35,3.68,3.16,-9.47,5.60,2.03
ACL,471.274,3.896,6.397,0.141,0.03,24.7,-5.2,-,-,-,-,,Alchemia Ltd,,0.74,-2,0.715,0.74,0.77,0.71,1.04,0.81,0.116
AAI,-,-,-,39.404,-,-,-251.67,-,31.58,-,0.69,,Alcoa Inc cdi,,45.50,,-,45.25,45.50,45.50,3.67,47.10,44.00
LEP,255.475,3.889,0.825,0.341,3.08,0.7,31.51,7.1,30,1.05,13.33,,ALE Prop Grp stpld,,2.25,-7,2.24,2.26,2.34,2.23,0.65,2.43,1.416
ALS,1456.25,4.374,3.775,0.408,0.65,6.7,-17.36,-,14,-,3.23,f,Alesco Corp,,4.34,-25,4.34,4.45,4.52,4.19,-1.78,5.91,0.60
AEJ,6281.02,25.377,114.69,0.058,-1.48,-,-20.34,-,-,-,-,,Alinta Energy Grp stp,,0.08,-0.3,0.08,0.081,0.083,0.079,0.05,0.13,0.032
ABQ,789.488,4.587,0.935,0.027,0.05,2.8,2.8,5.0,0.5,5.60,3.57,f,Allied Brands Ltd,,0.14,-1,0.14,0.15,0.15,0.14,-3.00,0.245,0.10
ABQO,1152,4.103,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,0.001,0.002,0.001,0.001,3.67,0.029,0.001
AEA,21,0.759,-,0.003,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.13,,0.13,0.15,0.13,0.13,3.67,0.15,0.014
AIQ,839.797,1.641,-,0.129,1.46,0.7,-33.96,-,47,-,47.72,,Alternative Invest unt,,0.985,-5,0.98,1.03,1.035,0.98,-1.16,1.45,0.575
ALU,35.285,0.207,0.218,0.021,0.12,2.0,-0.47,-,2,-,8.33,,Altium Ltd,,0.24,-2.5,0.23,0.26,0.265,0.24,-5.77,0.50,0.235
AMA,582.271,1.994,4.91,0.015,-0.23,-,-43.5,-,-,-,-,,AMA Grp Ltd,,0.055,0.1,0.055,0.059,0.056,0.053,5.52,0.078,0.017
AHD,58.99,0.93,0.504,0.867,4.48,1.2,53.5,10.4,32,1.67,5.72,f,Amalgamated Hldgs,,5.59,-16,5.61,5.70,5.75,5.42,0.88,6.24,3.598
AMO,17.2,0.379,0.016,0.016,0.57,0.9,5.9,8.8,3.5,1.69,6.73,f,Ambertech Ltd,,0.52,2,0.50,0.56,0.52,0.50,7.67,0.57,0.32
AMB,57.016,0.321,0.058,0.025,0.13,2.8,-52.3,-,-,-,-,,Ambition Grp Ltd,,0.37,-2,0.37,0.40,0.385,0.37,-1.46,0.40,0.096
AMH,405.476,0.84,0.333,0.129,0.74,0.9,2.63,25.1,2,1.31,3.03,,Amcil Ltd,,0.66,-2,0.66,0.685,0.695,0.66,0.73,0.72,0.43
AMM,8654.28,36.968,6.658,0.233,0.18,1.8,2.25,14.4,0.8,2.81,2.46,f,Amcom Telecomm,,0.325,1,0.325,0.33,0.345,0.31,6.84,0.345,0.10
AMC,23648,84.232,52.366,7.191,1.61,3.7,25.3,23.3,34,0.74,5.77,,Amcor Ltd,,5.89,-14,5.88,5.90,5.98,5.78,1.35,6.35,3.50
AEC,157.802,1.339,1.265,0.097,0.77,3.5,27.1,9.9,16,1.69,5.97,f,Ammtec Ltd,,2.68,-12,2.68,2.80,2.85,2.65,-0.62,3.00,1.30
AGF,1153.23,5.109,1.908,0.296,1.33,0.7,4.35,21.5,3.9,1.12,4.17,,AMP Capital China unt,,0.935,-5,0.94,0.945,0.985,0.92,-1.41,1.265,0.73
AMP,31108.6,114.465,75.849,12.825,0.67,9.3,29.6,21.1,30,0.99,4.79,p,AMP Ltd,,6.26,-29,6.24,6.28,6.47,6.20,-0.76,6.97,3.52
ANQ,338.197,1.028,0.297,0.034,0.02,12.8,-5.6,-,-,-,-,,Anaeco Ltd,,0.255,1,0.23,0.255,0.255,0.235,7.75,0.39,0.11
ANQO,-,-,-,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.2,0.001,-,0.005,0.005,-36.33,0.023,0.003
ANQOA,-,-,-,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.001,-,0.004,0.004,3.67,0.016,0.001
ALT,487.455,3.102,4.517,0.015,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.04,-0.4,0.04,0.043,0.042,0.04,-5.42,0.083,0.019
ANN,3367.51,14.087,15.293,1.364,1.98,5.2,89.2,11.5,28,3.19,2.72,,Ansell Ltd,,10.28,21,10.20,10.35,10.47,10.00,5.75,10.98,7.51
ANO,13.017,0.063,0.168,0.009,0.03,1.3,0.77,5.2,-,-,-,,Antaria Ltd,,0.04,,0.04,0.047,0.04,0.04,3.67,0.065,0.029
ADO,110940,1500.41,0.799,0.016,0.01,3.8,-1.1,-,-,-,-,,Anteo Diagnostics,,0.038,-2.2,0.038,0.039,0.065,0.038,-33.00,0.105,0.004
ADOO,23543.5,286.889,-,0.006,-,-,-,-,-,-,-,,  opt sep10,,0.026,-1.1,0.025,0.027,0.041,0.025,-26.06,0.07,0.001
ADOOA,-,0.404,-,0.002,-,-,-,-,-,-,-,,  opt feb11,,0.025,,0.006,0.035,0.025,0.025,3.67,0.025,0.018
ANP,669.285,2.329,1.29,0.03,0.01,5.1,-0.46,-,-,-,-,,Antisense Therapeutic,,0.051,-0.3,0.052,0.053,0.057,0.051,-1.89,0.075,0.029
ANZ,35367,144.883,122.129,55.043,10.72,2.0,170.4,12.8,102,1.67,4.69,f,ANZ Banking Grp,,21.73,-92,21.72,21.79,22.40,21.68,-0.39,25.25,11.83
APE,5.52,0.021,0.039,0.388,8.41,1.5,36.1,36.0,44,0.82,3.38,f,AP Eagers Ltd,,13.00,90,12.50,12.99,13.00,12.10,11.11,13.00,4.45
APP,213.08,1.342,0.063,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.022,1.2,0.013,0.02,0.022,0.011,123.70,0.028,0.009
APA,5572.36,16.74,10.119,1.623,1.18,2.7,16.2,19.7,31,0.52,9.72,,APA Grp stpld,,3.19,-5,3.19,3.25,3.26,3.17,2.12,3.68,2.50
AEZ,1209.97,11.761,22.822,0.037,0.33,0.2,-56.84,-,-,-,-,,APN European Retail stpld,,0.068,-0.6,0.068,0.07,0.075,0.066,-4.44,0.115,0.014
APN,6714.64,21.425,8.634,1.369,-1.23,-,-13.1,-,12,-,5.22,,APN News & Media,,2.30,-6,2.30,2.34,2.35,2.26,1.12,2.61,0.866
APD,242.565,0.823,1.293,0.043,0.20,1.5,-18.08,-,-,-,-,,APN Prop Grp,,0.30,-6,0.34,0.365,0.37,0.30,-13.00,0.41,0.09
AOP,2779.29,27.586,-,0.004,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.009,-0.1,0.009,0.01,0.01,0.009,-6.33,0.04,0.009
AQL,3719.5,6.276,0.7,0.003,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.011,-0.4,0.01,0.015,0.015,0.011,-23.00,0.018,0.008
APB,710,2.284,2.218,0.011,0.22,0.2,2,2.0,-,-,-,,Arafura Pearls,,0.041,-0.2,0.041,0.046,0.047,0.041,-0.98,0.08,0.035
ARP,488.134,1.898,0.473,0.378,1.22,4.3,33.86,15.4,16.5,2.05,3.16,f,ARB Corp,,5.22,-19,5.16,5.22,5.45,5.18,0.16,5.48,2.368
AAD,3205.48,11.334,7.287,0.491,1.18,1.4,-0.32,-,14.3,-,8.85,,Ardent Leisure Grp stp,,1.615,-8.5,1.60,1.62,1.695,1.60,-1.33,1.845,0.79
ARG,611.005,2.565,2.751,3.934,6.56,1.0,-11.1,-,27,-,4.02,f,Argo Invest,,6.72,-10,6.72,6.77,6.91,6.71,2.20,7.05,4.52
ASV,139.318,0.514,0.411,0.017,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.25,2,0.245,0.25,0.27,0.23,12.36,1.098,0.006
ARA,154.251,0.438,0.245,0.056,0.30,0.9,-4.51,-,1,-,3.64,,Ariadne Aust,,0.275,-1.5,0.27,0.28,0.29,0.275,-1.51,0.37,0.205
ALL,6978.45,33.144,17.091,2.118,0.35,11.3,-0.2,-,14.5,-,3.65,f,Aristocrat Leisure,,3.97,-10,3.92,4.04,4.06,3.92,1.21,5.75,3.16
ARJ,77.972,0.274,0.117,0.009,1.08,0.4,8.07,4.9,7,1.15,17.72,f,ARK Fund Ltd (The),,0.395,-2.5,0.395,0.445,0.445,0.395,-2.29,0.80,0.395
AEM,4716.23,24.773,15.27,0.004,-,-,2.83,0.4,-,-,-,,Artist & Entertain,,0.012,-0.3,0.011,0.013,0.015,0.012,-16.33,0.025,0.004
AKW,3.12,0.74,0.766,0.008,0.43,0.4,51.76,0.4,-,-,-,,Arturus Capital,,0.185,1,0.13,0.205,0.185,0.175,9.38,0.30,0.07
APH,228.075,0.83,1.612,0.049,0.04,4.9,3.1,6.3,-,-,-,,Ascent Pharmahealth,,0.195,-0.5,0.195,0.20,0.21,0.195,1.17,0.26,0.12
AIO,78755.8,247.428,58.202,5.004,-1.41,-,-32.5,-,-,-,-,,Asciano Grp stpld,,1.71,-7,1.69,1.71,1.785,1.665,-0.27,1.94,0.32
AFA,974.661,3.041,0.107,0.031,0.01,17.5,-2.61,-,-,-,-,,ASF Grp Ltd,,0.175,-2.5,0.175,0.20,0.27,0.175,-8.83,0.43,0.06
ASZ,1023.13,5.257,5.391,0.166,0.05,23.9,8.52,14.0,5.5,1.55,4.60,f,ASG Grp Ltd,,1.195,-3.5,1.195,1.22,1.295,1.195,0.82,1.30,0.345
AJJ,-,0.125,0.07,0.018,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.095,,0.075,0.10,0.095,0.095,3.67,0.267,0.007
AJJO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,3.67,0.002,0.001
AUF,129.972,0.765,0.109,0.096,1.02,1.0,0.76,132.9,-,-,-,,Asian Masters Fund,,1.01,-4,1.01,1.05,1.06,1.01,-0.14,1.06,0.77
AKF,7.251,0.039,0.922,0.02,0.35,0.9,5.4,5.6,1.3,4.15,4.33,f,ASK Funding Ltd,,0.30,4,0.23,0.30,0.30,0.295,19.05,0.37,0.125
APZ,1493.27,21.307,6.296,0.275,0.68,0.7,-22.53,-,5.18,-,10.91,,Aspen Grp stpld,,0.475,-0.5,0.475,0.48,0.48,0.47,2.63,0.575,0.218
ASP,7.5,0.267,-,0.031,-0.06,-,-0.22,-,-,-,-,,Aspermont Ltd,,0.13,,0.13,0.155,0.13,0.13,3.67,0.271,0.11
AIR,51.082,0.277,-,0.026,-,-,-,-,-,-,-,,Astivita Renewables,,1.11,12,1.00,1.10,1.12,0.98,15.79,1.15,0.75
AKR,40.464,0.183,1.103,0.015,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.70,2.5,0.68,0.71,0.70,0.68,7.37,1.10,0.008
AJA,12072.5,34.135,25.762,0.173,0.93,0.4,-71.94,-,9,-,26.47,,Astro Jap Prop stp,,0.34,-6,0.34,0.345,0.405,0.34,-11.33,0.515,0.16
ATR,54.185,0.151,0.046,0.126,0.03,64.0,-3.9,-,-,-,-,,Astron Ltd,,1.92,11.5,1.80,1.93,1.92,1.80,10.04,2.70,1.41
ASX,3836.6,13.039,11.022,5.872,2.66,12.8,183.2,18.6,164.9,1.11,4.84,f,ASX Ltd,,34.08,31,34.05,34.36,34.92,33.26,4.59,37.90,23.52
ACG,203.334,0.408,0.53,0.018,0.05,3.5,-1.7,-,-,-,-,,Atcor Medical,,0.175,-0.5,0.165,0.18,0.18,0.17,0.89,0.24,0.155
ATI,5327.97,37.084,10.044,0.038,0.01,3.1,-0.11,-,-,-,-,,Atlantic Ltd,,0.031,-0.5,0.03,0.031,0.035,0.03,-10.22,0.048,0.005
ATIO,2623.36,16.576,-,0.006,-,-,-,-,-,-,-,,  opt dec11,,0.021,-0.3,0.02,0.021,0.024,0.021,-8.83,0.039,0.003
ATP,2058.9,2.597,0.205,0.013,0.20,0.5,-4.39,-,-,-,-,,Atlas Southsea Pearl,,0.105,-3,0.11,0.13,0.135,0.10,-18.55,0.185,0.075
ATW,-,1.81,-,0.003,0.01,1.8,-0.12,-,-,-,-,,Atos Wellness,,0.018,,0.019,0.04,0.018,0.018,3.67,0.04,0.01
AIA,3.94,2.836,6.672,1.796,1.21,1.2,2.74,53.5,6.7,0.41,4.57,,Auckland Airport fpo nz,,1.465,-1.5,1.46,1.52,1.465,1.46,2.65,1.66,1.175
AIB,-,0.035,-,0.014,1.22,0.9,-13.91,-,51.5,-,46.40,,Aurora Global Tr unt,,1.11,,1.13,1.15,1.11,1.11,3.67,7.50,0.977
AUP,13.113,0.051,0.013,0.018,5.28,0.9,-,-,-,-,-,,Aurora Prop unt,,4.85,-20,4.85,5.05,5.20,4.85,-0.29,5.40,4.35
ABW,-,0.05,0.016,0.009,1.23,1.0,-57.97,-,20.5,-,16.87,,Aurora Sand Au Tr ord unt,,1.215,,1.145,1.155,1.215,1.215,3.67,7.35,0.867
AOD,74.574,0.361,1.544,0.045,1.05,1.0,-6.57,-,4,-,3.92,f,Aurora Sandringham ,,1.02,-2,1.015,1.025,1.035,1.02,1.74,1.17,1.02
ASL,1455.41,7.49,1.435,0.394,1.73,1.1,23.23,8.1,11,2.11,5.84,f,Ausdrill Ltd,,1.885,-10,1.865,1.92,2.09,1.83,-1.37,2.20,0.675
AAX,4206.38,10.6,7.811,0.494,0.76,5.3,43.94,9.2,18.5,2.38,4.57,f,Ausenco Ltd,,4.05,-6,4.00,4.05,4.35,4.00,2.21,5.95,1.855
AET,192.007,6.362,0.065,0.054,-,-,-32.9,-,-,-,-,,Ausmelt Ltd,,1.35,-0.5,1.35,1.355,1.355,1.35,3.30,1.485,0.10
AAC,2492.77,9.435,4.062,0.336,2.55,0.5,-25.7,-,-,-,-,,Aust Agriculture,,1.27,-4,1.255,1.295,1.38,1.27,0.61,1.95,1.16
AAK,3441.21,9.374,4.926,0.033,0.02,0.5,0.32,3.1,-,-,-,,Aust China Hldgs,,0.01,0.1,0.009,0.01,0.01,0.009,14.78,0.016,0.002
AAKO,-,-,-,0.006,-,-,-,-,-,-,-,,  opt dec13,,0.002,,0.001,0.002,0.002,0.002,3.67,0.005,0.001
AEU,338.106,1.28,2.729,0.063,1.33,0.3,-21.5,-,4,-,8.60,,Aust Education unt,,0.465,2.5,0.46,0.465,0.47,0.445,9.35,0.54,0.145
AYF,15.661,0.033,0.018,0.022,6.78,0.9,-157,-,60,-,9.45,p,Aust Enhanced unt,,6.35,16,6.36,6.45,6.36,6.30,6.25,6.45,5.00
AEF,-,0.002,-,0.031,8.53,3.6,121.6,25.5,147,0.83,4.74,f,Aust Ethical,,31.00,,20.00,30.00,31.00,31.00,3.67,37.00,17.00
AFI,1145.73,4.782,5.295,5.184,5.04,1.0,10.61,49.6,21,0.51,3.99,f,Aust Foundation,,5.26,-10,5.26,5.30,5.40,5.25,1.80,5.41,3.45
AIX,5411.6,31.089,11.176,1.05,3.14,0.6,26.33,6.9,13,2.03,7.14,,Aust Infra unt,,1.82,-6.5,1.815,1.84,1.885,1.805,0.22,1.95,0.991
ALF,175.025,0.649,0.624,0.075,1.51,0.8,11.85,9.6,5,2.37,4.39,f,Aust Leaders,,1.14,-2,1.135,1.15,1.16,1.135,1.94,1.265,0.55
ALFO,277.941,1.675,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.04,-1.4,0.041,0.048,0.048,0.04,-22.26,0.10,0.04
API,2519.82,15.503,1.287,0.315,0.84,0.8,5.9,10.9,2,2.95,3.10,f,Aust Pharmaceutical,,0.645,-3.5,0.64,0.655,0.675,0.645,-1.48,0.939,0.312
APK,563.634,1.67,0.171,0.041,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.40,4.5,0.40,0.41,0.41,0.35,16.34,0.41,0.12
AUI,8.38,0.06,0.052,0.719,7.63,1.0,14,52.3,25,0.56,3.42,f,Aust United Invest,,7.32,-17,7.35,7.45,7.45,7.32,1.40,7.90,4.25
AVG,377.69,2.094,0.236,0.042,0.88,0.4,-96,-,-,-,-,,Aust Vintage Ltd,,0.33,2,0.32,0.33,0.34,0.305,10.12,0.49,0.125
ASB,674.06,3.81,1.711,0.453,1.24,1.9,5,48.2,6,0.83,2.49,f,Austal Ltd,,2.41,4,2.41,2.44,2.51,2.35,5.36,3.12,1.425
AUN,6375.21,26.328,27.83,1.603,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.28,-6,1.26,1.29,1.335,1.26,-0.81,1.465,0.65
AUB,98.201,0.319,0.289,0.262,0.88,5.7,31.7,15.9,20.5,1.55,4.06,f,Austbrokers Hldgs,,5.05,5,5.05,5.20,5.23,4.94,4.67,5.65,3.40
AEO,848.296,9.089,1.747,0.576,-0.01,-,11.98,13.9,9.1,1.32,5.45,f,Austereo Grp Ltd,,1.67,7,1.67,1.69,1.685,1.57,8.04,1.785,1.04
ANG,418.664,2.328,1.787,0.201,0.63,4.6,31.39,9.2,8,3.92,2.76,f,Austin Engineer,,2.90,1,2.87,2.90,3.06,2.80,4.01,3.47,0.78
ACK,4.85,0.173,0.035,0.037,0.19,1.5,-17.6,-,-,-,-,,Austock Grp Ltd,,0.28,-1,0.27,0.28,0.29,0.28,0.22,0.35,0.15
AYX,1.35,0.011,-,0.005,0.26,3.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.00,-20,1.00,1.25,1.00,1.00,-13.00,1.25,0.75
ALZ,19298.3,60.785,23.259,1.298,0.92,0.5,-15.55,-,8,-,17.78,,Australand Prop stpld,,0.45,-2.5,0.445,0.45,0.48,0.44,-1.60,0.585,0.174
AIY,-,-,-,0.002,0.03,1.0,-0.23,-,-,-,-,,Authorised Invest,,0.03,,0.023,0.035,0.03,0.03,3.67,0.034,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,0.005,-,-,-,-,-
AIYOA,-,-,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,3.67,0.01,0.01
ATJ,100,1.995,0.03,0.008,0.01,5.0,-5.55,-,-,-,-,,Auto Tech Ltd,,0.05,0.3,0.045,0.049,0.05,0.047,10.05,0.151,0.028
ATJO,-,-,-,-,-,-,-,-,-,-,-,,  optjun11d,,-,,-,-,-,-,-,-,-
AIE,82.498,0.673,0.115,0.004,0.12,0.6,2.32,3.1,-,-,-,,Autodom Ltd,,0.071,-0.8,0.07,0.079,0.071,0.071,-6.46,0.11,0.02
AHE,347.038,3.71,4.14,0.537,0.69,3.4,12.4,19.2,14,0.89,5.88,f,Automotive Hldgs,,2.38,-7,2.32,2.38,2.48,2.30,0.81,2.60,0.535
AAT,68.8,0.109,0.03,0.013,-,-,-1.63,-,-,-,-,,Autron Corp,,0.017,,0.017,0.02,0.017,0.017,3.67,0.025,0.01
AVX,9305.63,44.165,15.193,0.127,0.03,5.0,-7.87,-,-,-,-,,Avexa Ltd,,0.15,-1.5,0.15,0.155,0.175,0.15,-5.42,0.235,0.054
AVH,1688.8,3.956,2.512,0.017,0.05,3.2,-5.49,-,-,-,-,,Avita Medical Ltd,,0.16,-0.5,0.155,0.16,0.17,0.155,0.64,0.275,0.068
AVJ,102.415,0.683,0.298,0.137,1.04,0.5,-4.68,-,-,-,-,,AVJennings,,0.50,-2,0.495,0.50,0.51,0.485,-0.18,0.63,0.16
AWB,22163.2,94.99,14.885,0.866,1.81,0.6,18.5,5.7,5,3.70,4.72,,AWB Ltd,,1.06,-10,1.06,1.065,1.15,1.055,-4.95,1.946,0.592
AWL,2385.13,14.287,1.421,0.008,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.007,0.2,0.006,0.007,0.007,0.005,43.67,0.007,0.002
AXA,28515.5,96.915,33.223,13.581,0.96,6.8,-7.39,-,18.5,-,2.82,p,AXA Asia Pacific,,6.57,-1,6.55,6.61,6.64,6.53,3.52,6.72,2.52
AXI,128.885,0.718,0.348,0.017,0.06,0.7,-2.76,-,-,-,-,,Axiom Prop,,0.04,,0.036,0.04,0.04,0.04,3.67,0.08,0.021
