ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:06 Friday 19/2/2010. Processed 14:56 Sunday 21/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AGJ,-,0.048,-,0.015,0.38,0.4,-3.63,-,2.42,-,14.24,,Agricultural Land unt,,0.17,,0.17,-,0.17,0.17,-1.47,0.28,0.13
AHC,57.249,0.057,-,0.013,3.31,0.7,17.79,12.6,-,-,-,,AHC Ltd,,2.25,,2.25,2.40,2.25,2.25,-1.47,2.45,1.295
AGI,69.428,1.044,1.017,0.043,0.02,7.8,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.155,1.5,0.155,0.16,0.155,0.15,9.24,0.22,0.05
AIZ,284.244,2.89,1.04,1.127,1.18,0.9,1.61,65.2,5.22,0.31,4.97,,Air New Zealand fpo nz,,1.05,3,0.99,1.02,1.05,1.035,1.47,1.12,0.55
AIG,-,-,0.015,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,-,-,0.11,0.11,-1.47,0.12,0.098
AJL,434.985,9.22,4.163,0.217,2.11,1.6,249.7,1.3,5.5,45.40,1.65,,AJ Lucas Grp,,3.33,2,3.31,3.36,3.47,3.27,-0.87,5.60,2.03
ACL,737.328,7.102,10.477,0.118,0.03,20.7,-5.2,-,-,-,-,,Alchemia Ltd,,0.62,-2.5,0.615,0.62,0.66,0.61,-5.35,0.81,0.116
AAI,-,-,-,39.187,-,-,-251.67,-,12.39,-,0.27,,Alcoa Inc cdi,,45.25,,-,45.20,45.25,45.25,-1.47,47.10,44.00
LEP,669.006,6.526,1.561,0.332,3.08,0.7,31.51,7.0,30,1.05,13.70,,ALE Prop Grp stpld,,2.19,-7,2.18,2.20,2.25,2.18,-4.57,2.43,1.416
ALS,1540.51,8.434,16.346,0.397,0.65,6.5,-17.36,-,14,-,3.31,f,Alesco Corp,,4.23,-1,4.19,4.25,4.48,4.16,-1.71,5.91,0.60
AEJ,7988.28,45.005,151.781,0.062,-1.48,-,-20.34,-,-,-,-,,Alinta Energy Grp stp,,0.085,0.4,0.081,0.085,0.085,0.073,3.47,0.13,0.032
ABQ,425.429,8.484,2.14,0.026,0.05,2.7,2.8,4.8,0.5,5.60,3.70,f,Allied Brands Ltd,,0.135,-0.5,0.13,0.14,0.14,0.13,-5.04,0.245,0.10
ABQO,547.565,4.651,0.007,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,-,0.001,0.001,0.001,-1.47,0.005,0.001
AEA,245.819,1.351,0.003,0.007,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.16,3,0.13,0.165,0.16,0.125,21.61,0.16,0.014
AEAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jan12,,-,,0.03,0.06,-,-,-,-,-
AIQ,3048.34,4.974,0.279,0.133,1.46,0.7,-33.96,-,47,-,46.08,,Alternative Invest unt,,1.02,-2.5,1.02,1.05,1.045,1.02,-3.86,1.45,0.575
ALU,3.2,0.26,0.252,0.025,0.12,2.4,-0.47,-,2,-,7.02,,Altium Ltd,,0.285,0.5,0.25,0.28,0.285,0.275,0.32,0.50,0.235
AMA,1754.3,7.274,7.789,0.019,-0.23,-,-43.5,-,-,-,-,,AMA Grp Ltd,,0.069,1.1,0.063,0.07,0.072,0.058,17.50,0.078,0.017
AHD,325.628,11.307,1.6,0.945,4.48,1.4,53.5,11.4,35,1.53,5.75,f,Amalgamated Hldgs,,6.09,14,6.06,6.10,6.17,5.96,0.88,6.24,3.598
AMO,14.3,0.417,0.086,0.014,0.57,0.8,5.9,8.0,3.5,1.69,7.45,f,Ambertech Ltd,,0.47,-3,0.46,0.50,0.50,0.47,-7.47,0.57,0.35
AMB,70,0.515,0.142,0.027,0.13,3.1,-52.3,-,-,-,-,,Ambition Grp Ltd,,0.40,,0.35,0.40,0.40,0.40,-1.47,0.40,0.096
AMH,255.666,1.501,0.786,0.128,0.74,0.9,-1.14,-,2,-,3.05,,Amcil Ltd,,0.655,-1,0.655,0.67,0.665,0.65,-2.97,0.72,0.43
AMM,3483.95,65.777,11.958,0.211,0.18,1.6,2.25,13.1,0.8,2.81,2.71,f,Amcom Telecomm,,0.295,0.5,0.295,0.30,0.30,0.29,0.25,0.345,0.105
AMC,17705,171.168,104.504,7.205,1.61,3.7,25.3,23.3,34,0.74,5.76,,Amcor Ltd,,5.90,-10,5.86,5.90,6.14,5.82,-3.14,6.35,3.50
AEC,130.829,1.703,1.527,0.096,1.05,2.5,19.39,13.6,16.5,1.18,6.25,f,Ammtec Ltd,,2.64,-5,2.62,2.63,2.74,2.52,-3.33,3.00,1.30
AGF,536.809,8.176,4.511,0.29,1.33,0.7,4.35,21.0,3.9,1.12,4.26,,AMP Capital China unt,,0.915,1,0.90,0.92,0.915,0.885,-0.37,1.265,0.73
AMP,36548.9,216.297,136.76,12.906,0.80,7.9,37.1,17.0,30,1.24,4.76,p,AMP Ltd,,6.30,14,6.28,6.32,6.35,6.14,0.80,6.97,3.52
ANQ,149.149,2.032,1.41,0.033,0.02,10.5,-5.6,-,-,-,-,,Anaeco Ltd,,0.21,-4,0.21,0.225,0.26,0.21,-17.47,0.39,0.175
ANQO,-,-,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,-0.4,-,-,0.005,0.005,-81.47,0.023,0.001
ANQOA,-,-,-,-,-,-,-,-,-,-,-,,  opt may12,,0.001,-0.3,-,-,0.004,0.004,-76.47,0.016,0.001
ALT,1228.5,5.085,6.543,0.013,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.035,-0.5,0.034,0.038,0.041,0.032,-13.97,0.083,0.019
ANN,7370.72,28.861,30.302,1.525,1.92,6.0,81.7,14.1,29,2.82,2.52,,Ansell Ltd,,11.52,120,11.43,11.52,11.60,10.05,10.16,11.60,7.51
ANO,169.109,3.18,0.168,0.009,0.03,1.3,0.77,5.1,-,-,-,,Antaria Ltd,,0.039,0.2,0.039,0.042,0.042,0.037,3.94,0.065,0.029
ADO,178676,1955.26,0.849,0.023,0.01,5.3,-1.1,-,-,-,-,,Anteo Diagnostics,,0.053,0.3,0.052,0.054,0.065,0.049,4.53,0.105,0.004
ADOO,17653.8,340.723,-,0.008,-,-,-,-,-,-,-,,  opt sep10,,0.037,0.4,0.037,0.04,0.048,0.033,10.65,0.07,0.001
ADOOA,-,0.404,-,0.002,-,-,-,-,-,-,-,,  opt feb11,,0.025,,0.005,0.044,0.025,0.025,-1.47,0.025,0.018
ANP,2251.71,173.49,2.139,0.031,-,-,-0.55,-,-,-,-,,Antisense Therapeutic,,0.053,0.1,0.048,0.052,0.054,0.049,0.45,0.20,0.029
ANZ,40899.5,273.227,238.6,55.626,10.72,2.0,170.4,12.9,102,1.67,4.64,f,ANZ Banking Grp,,21.96,137,21.90,21.97,22.33,20.37,5.18,25.25,12.06
APE,2.973,0.036,0.095,0.385,8.41,1.5,36.1,35.7,44,0.82,3.41,f,AP Eagers Ltd,,12.90,39,12.66,12.90,12.90,12.50,1.65,13.00,4.45
APP,-,1.588,0.063,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.016,,0.017,0.019,0.016,0.016,-1.47,0.028,0.009
APA,3498.83,27.748,19.825,1.608,1.18,2.7,16.2,19.5,31,0.52,9.81,,APA Grp stpld,,3.16,-8,3.16,3.24,3.27,3.16,-3.94,3.68,2.50
AEZ,2820.68,20.682,29.663,0.031,0.33,0.2,-56.84,-,-,-,-,,APN European Retail stpld,,0.057,0.2,0.056,0.058,0.06,0.052,2.17,0.115,0.014
APN,5174.33,39.475,22.987,1.405,-1.23,-,-13.1,-,12,-,5.08,,APN News & Media,,2.36,5,2.32,2.38,2.44,2.26,0.69,2.61,0.866
APD,129,1.238,2.956,0.045,0.20,1.6,-18.08,-,-,-,-,,APN Prop Grp,,0.315,-2.5,0.305,0.32,0.315,0.28,-8.82,0.41,0.09
AOP,1380,37.231,-,0.004,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.008,-0.1,0.008,0.009,0.009,0.008,-12.58,0.04,0.008
AQL,216.9,6.592,0.7,0.003,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.013,,0.012,0.015,0.013,0.013,-1.47,0.018,0.008
APB,149.235,4.172,2.318,0.007,0.22,0.1,2,1.5,-,-,-,,Arafura Pearls,,0.029,-0.5,0.027,0.029,0.033,0.029,-16.18,0.058,0.025
ARP,253.169,2.966,0.659,0.402,1.22,4.5,40.44,13.7,17.5,2.31,3.15,f,ARB Corp,,5.55,25,5.48,5.55,5.55,5.27,3.25,5.55,2.368
AAD,4572.45,24.063,11.103,0.453,1.10,1.4,2.73,54.6,14.3,0.19,9.60,,Ardent Leisure Grp stp,,1.49,-14,1.45,1.49,1.675,1.435,-10.06,1.845,0.79
ARG,691.121,4.941,4.479,3.817,6.56,1.0,-11.1,-,25,-,3.83,f,Argo Invest,,6.52,6,6.52,6.58,6.58,6.38,-0.54,7.05,4.52
ASV,22.69,0.697,0.448,0.019,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.27,2,0.22,0.25,0.27,0.25,6.53,1.098,0.006
ARA,98.961,3.048,0.459,0.051,0.30,0.8,-4.51,-,1,-,4.00,,Ariadne Aust,,0.25,-0.5,0.25,0.275,0.26,0.24,-3.43,0.37,0.205
ALL,6115.57,69.696,32.299,2.294,0.35,12.3,-0.2,-,14.5,-,3.37,f,Aristocrat Leisure,,4.30,-9,4.30,4.44,4.69,4.30,-3.52,5.75,3.16
ARJ,-,0.367,0.231,0.01,1.08,0.4,8.07,5.1,7,1.15,17.07,f,ARK Fund Ltd (The),,0.41,,-,-,0.41,0.41,-1.47,0.80,0.395
AEM,473.9,37.485,19.797,0.003,-,-,2.83,0.4,-,-,-,,Artist & Entertain,,0.01,-0.2,0.009,0.01,0.012,0.01,-18.14,0.025,0.004
AKW,43.025,0.97,0.927,0.008,0.43,0.5,51.76,0.4,-,-,-,,Arturus Capital,,0.195,4,0.135,0.17,0.195,0.155,24.34,0.30,0.07
APH,261.161,1.819,2.145,0.044,0.04,4.4,3.1,5.6,-,-,-,,Ascent Pharmahealth,,0.175,,0.175,0.195,0.18,0.17,-1.47,0.26,0.12
AIO,55755.5,422.967,160.123,5.135,-1.41,-,-32.5,-,-,-,-,,Asciano Grp stpld,,1.755,2,1.75,1.76,1.81,1.69,-0.32,1.94,0.32
AFA,1621.15,7.932,0.32,0.032,0.01,10.5,-2.61,-,-,-,-,,ASF Grp Ltd,,0.105,,0.10,0.12,0.12,0.105,-1.47,0.43,0.06
ASZ,3955.99,11.728,7.208,0.168,0.06,20.1,9.43,12.8,6,1.57,4.98,f,ASG Grp Ltd,,1.205,-3.5,1.20,1.22,1.24,1.175,-4.29,1.30,0.42
AJJ,-,0.142,0.352,0.019,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.10,,0.011,0.099,0.10,0.10,-1.47,0.267,0.007
AJJO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,-1.47,0.002,0.001
AUF,88,1.208,0.233,0.095,1.02,1.0,-1.19,-,-,-,-,,Asian Masters Fund,,0.98,-4,0.99,1.03,1.02,0.98,-5.39,1.06,0.77
AKF,53.28,0.285,0.922,0.015,0.35,0.7,5.4,4.3,1.3,4.15,5.65,f,ASK Funding Ltd,,0.23,,0.225,0.23,0.24,0.225,-1.47,0.37,0.125
APZ,3389.19,32.988,20.361,0.261,0.68,0.7,-22.53,-,5.18,-,11.51,,Aspen Grp stpld,,0.45,,0.445,0.45,0.455,0.445,-1.47,0.575,0.218
ASP,3.6,0.27,-,0.037,-0.06,-,-0.22,-,-,-,-,,Aspermont Ltd,,0.155,2.5,0.10,0.15,0.155,0.13,17.76,0.271,0.11
AIR,86.999,0.497,-,0.02,-,-,-,-,-,-,-,,Astivita Renewables,,0.86,-16,0.80,0.90,1.07,0.86,-17.16,1.15,0.75
AKR,31.8,0.425,7.072,0.015,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.70,,0.655,0.80,0.70,0.70,-1.47,1.10,0.008
AJA,5416.82,58.626,59.489,0.178,0.93,0.4,-71.94,-,9,-,25.71,,Astro Jap Prop stp,,0.35,-1,0.345,0.35,0.36,0.34,-4.25,0.515,0.16
ATR,35.376,0.291,0.087,0.135,0.03,69.0,-3.9,-,-,-,-,,Astron Ltd,,2.07,-3,2.07,2.08,2.10,2.02,-2.90,2.70,1.50
ASX,5330.27,27.232,23.383,6.315,2.66,13.8,183.2,20.0,163.6,1.12,4.46,f,ASX Ltd,,36.65,80,36.48,36.72,37.00,34.92,0.76,37.90,25.20
ACG,125,0.661,1.773,0.017,0.05,3.3,-1.7,-,-,-,-,,Atcor Medical,,0.165,-0.5,0.165,0.17,0.17,0.16,-4.41,0.24,0.155
ATI,6932.12,53.8,12.554,0.037,0.01,3.0,-0.11,-,-,-,-,,Atlantic Ltd,,0.03,0.4,0.03,0.031,0.03,0.028,13.91,0.048,0.005
ATIO,3874,31.356,-,0.006,-,-,-,-,-,-,-,,  opt dec11,,0.02,0.5,0.02,0.021,0.02,0.017,31.86,0.039,0.003
ATP,118.256,3.463,0.498,0.014,0.20,0.5,-4.39,-,-,-,-,,Atlas Southsea Pearl,,0.11,-0.5,0.105,0.11,0.125,0.11,-5.82,0.16,0.075
ATW,-,1.81,-,0.003,0.01,1.8,-0.12,-,-,-,-,,Atos Wellness,,0.018,,-,-,0.018,0.018,-1.47,0.04,0.01
AIA,4241.07,15.343,7.696,1.82,1.21,1.2,2.74,52.2,6.7,0.41,4.69,,Auckland Airport fpo nz,,1.43,-1,1.41,1.45,1.44,1.41,-2.16,1.654,1.171
AIB,38.5,0.14,0.005,0.014,1.22,0.9,-13.91,-,51.5,-,45.98,,Aurora Global Tr unt,,1.12,2,1.135,1.25,1.12,1.10,0.35,7.50,0.977
AUP,5.146,0.07,0.02,0.018,5.28,0.9,-,-,-,-,-,,Aurora Prop unt,,4.97,2,5.00,5.20,4.97,4.95,-1.07,5.40,4.35
ABW,33.282,0.132,0.025,0.009,1.23,0.9,-57.97,-,20.5,-,17.60,,Aurora Sand Au Tr ord unt,,1.165,2.5,1.16,1.17,1.17,1.14,0.72,7.35,0.867
AOD,273.931,1.037,2.327,0.046,1.05,1.0,-6.57,-,4,-,3.86,f,Aurora Sandringham ,,1.035,-0.5,1.035,1.045,1.05,1.03,-1.95,1.17,1.005
AQF,29.375,0.212,-,0.03,-,-,-,-,-,-,-,,AUS Gov Index Fund,,1.68,6,1.68,2.00,1.68,1.62,2.23,1.68,1.62
ASL,1634.93,13.898,3.159,0.409,1.73,1.1,23.23,8.4,11,2.11,5.61,f,Ausdrill Ltd,,1.96,11,1.95,1.96,1.98,1.755,4.48,2.20,0.675
AAX,2148.45,19.921,13.732,0.489,0.76,5.3,43.94,9.1,18.5,2.38,4.61,f,Ausenco Ltd,,4.01,15,4.00,4.08,4.20,3.79,2.42,5.95,1.855
AET,76.604,7.219,0.154,0.054,-,-,-32.9,-,-,-,-,,Ausmelt Ltd,,1.35,,-,-,1.35,1.35,-1.47,1.485,0.10
AAC,3925.58,19.287,7.718,0.351,2.42,0.5,-20.3,-,-,-,-,,Aust Agriculture,,1.33,-2,1.32,1.345,1.365,1.315,-2.95,1.95,1.16
AAK,600,12.11,12.576,0.027,0.02,0.4,0.32,2.5,-,-,-,,Aust China Hldgs,,0.008,,0.007,0.008,0.008,0.008,-1.47,0.016,0.002
AAKO,-,2.1,-,0.006,-,-,-,-,-,-,-,,  opt dec13,,0.002,,0.001,0.002,0.002,0.002,-1.47,0.005,0.001
AEU,455.878,3.53,3.929,0.061,1.33,0.3,-21.5,-,4,-,8.79,,Aust Education unt,,0.455,-1,0.455,0.46,0.465,0.445,-3.62,0.54,0.145
AYF,10.035,0.064,0.025,0.022,7.50,0.9,-157,-,60,-,9.38,p,Aust Enhanced unt,,6.40,,6.30,6.40,6.40,6.30,-1.47,6.45,5.00
AEF,0.454,0.003,-,0.026,8.53,3.1,121.6,21.6,147,0.83,5.59,f,Aust Ethical,,26.30,-70,26.00,26.99,27.00,26.30,-4.06,37.00,17.00
AFI,1599.29,10.352,8.628,4.947,5.04,1.0,8.93,56.2,21,0.43,4.18,f,Aust Foundation,,5.02,-2,5.02,5.07,5.12,5.01,-1.87,5.41,3.45
AIX,6403.02,58.454,21.49,1.073,3.14,0.6,26.33,7.1,13,2.03,6.99,,Aust Infra unt,,1.86,2,1.85,1.875,1.875,1.80,-0.38,1.95,0.991
ALF,132.628,1.191,1.013,0.078,1.51,0.8,53.65,2.2,7,7.66,5.86,f,Aust Leaders,,1.195,2.5,1.19,1.20,1.195,1.18,0.67,1.265,0.55
ALFO,325.088,3.441,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.041,0.1,0.041,0.044,0.046,0.04,1.03,0.10,0.035
API,2416.52,27.083,2.403,0.293,0.84,0.7,5.9,10.2,2,2.95,3.33,f,Aust Pharmaceutical,,0.60,-1,0.585,0.60,0.61,0.59,-3.11,0.939,0.312
APK,93.472,2.743,0.296,0.044,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.43,3,0.41,0.43,0.43,0.39,6.03,0.45,0.12
AUI,11.333,0.1,0.114,0.71,7.10,1.0,18.7,38.7,25,0.75,3.46,f,Aust United Invest,,7.23,13,7.20,7.45,7.23,7.20,0.36,7.90,4.25
AVG,944.187,3.903,0.701,0.044,0.98,0.3,11.2,3.0,-,-,-,,Aust Vintage Ltd,,0.34,3,0.34,0.35,0.37,0.31,8.21,0.49,0.125
ASB,861.827,10.44,2.496,0.457,1.24,2.0,5,48.6,6,0.83,2.47,f,Austal Ltd,,2.43,-5,2.42,2.45,2.50,2.40,-3.49,3.12,1.425
AUN,8723.54,67.269,58.598,1.572,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.255,1.5,1.245,1.26,1.265,1.21,-0.26,1.465,0.65
AUB,22.818,0.703,0.572,0.258,0.88,5.6,31.7,15.7,20.5,1.55,4.12,f,Austbrokers Hldgs,,4.97,-13,4.95,4.97,5.10,4.97,-4.02,5.65,3.40
AEO,1005.25,12.946,2.521,0.576,-0.57,-,11.98,13.9,9.1,1.32,5.45,f,Austereo Grp Ltd,,1.67,2,1.65,1.67,1.715,1.60,-0.26,1.785,1.04
ANG,1248.33,5.153,2.834,0.211,0.52,5.8,26.32,11.6,8.5,3.10,2.80,f,Austin Engineer,,3.04,11,2.95,3.06,3.04,2.76,2.28,3.47,0.80
ACK,106,0.309,0.168,0.027,0.19,1.1,-17.6,-,-,-,-,,Austock Grp Ltd,,0.20,-6,0.215,0.25,0.25,0.20,-24.55,0.35,0.16
AYX,5.34,0.025,-,0.006,0.26,4.0,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.05,5,1.05,1.25,1.05,1.00,3.53,1.25,0.75
ALZ,20079,132.976,48.173,1.399,0.68,0.7,-13.4,-,8,-,16.49,,Australand Prop stpld,,0.485,1.5,0.485,0.49,0.495,0.47,1.72,0.585,0.174
AIY,-,-,-,0.002,0.03,1.0,-0.23,-,-,-,-,,Authorised Invest,,0.03,,0.023,0.03,0.03,0.03,-1.47,0.034,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,0.005,-,-,-,-,-
AIYOA,-,-,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,-1.47,0.01,0.01
ATJ,126.5,3.706,0.04,0.008,0.01,5.5,-5.55,-,-,-,-,,Auto Tech Ltd,,0.055,-0.3,0.048,0.055,0.06,0.055,-6.64,0.151,0.028
ATJO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,-,,0.002,-,-,-,-,-,-
AIE,143.666,1.042,1.375,0.004,0.12,0.7,2.32,3.5,-,-,-,,Autodom Ltd,,0.081,,0.081,0.089,0.081,0.081,-1.47,0.11,0.02
AHE,634.661,7.066,9.653,0.521,0.69,3.3,12.4,18.6,14,0.89,6.06,f,Automotive Hldgs,,2.31,,2.30,2.32,2.35,2.25,-1.47,2.60,0.56
AAT,-,0.437,0.03,0.01,-,-,-1.63,-,-,-,-,,Autron Corp,,0.013,,0.011,0.014,0.013,0.013,-1.47,0.025,0.01
AVX,13316.4,116.755,25.871,0.119,0.03,4.7,-7.87,-,-,-,-,,Avexa Ltd,,0.14,1,0.135,0.14,0.15,0.13,6.22,0.235,0.054
AVH,520.524,5.871,3.55,0.017,0.05,3.1,-5.49,-,-,-,-,,Avita Medical Ltd,,0.155,-0.5,0.155,0.16,0.16,0.15,-4.60,0.275,0.068
AVJ,203.803,1.253,0.571,0.135,1.06,0.5,0.09,544.4,-,-,-,,AVJennings,,0.49,-0.5,0.49,0.50,0.50,0.49,-2.48,0.63,0.16
AWB,26367.9,162.724,42.545,0.842,1.81,0.6,18.5,5.6,5,3.70,4.85,,AWB Ltd,,1.03,4,1.03,1.04,1.115,0.98,2.57,1.337,0.592
AWL,1975,23.855,1.521,0.007,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.006,0.1,0.006,0.007,0.006,0.005,18.53,0.007,0.002
AXA,21229.4,178.572,68.66,13.188,1.12,5.7,34.89,18.3,18.5,1.89,2.90,p,AXA Asia Pacific,,6.38,4,6.38,6.39,6.41,6.27,-0.84,6.72,2.52
AXI,215,2.191,1.906,0.014,0.06,0.5,-2.76,-,-,-,-,,Axiom Prop,,0.032,0.2,0.032,0.042,0.032,0.032,5.20,0.08,0.021
