ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4773.4 at 16:35 5/3/2010  Report at 19:08 Friday 5/3/2010. Processed 11:19 Sunday 7/3/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AEAO,78.4,0.078,-,0.001,-,-,-,-,-,-,-,,  opt jan12,,0.075,,0.065,0.085,0.075,0.065,-,0.075,0.065
AIQ,1202.41,8.662,0.488,0.137,1.46,0.7,-33.96,-,47,-,44.98,,Alternative Invest unt,,1.045,1.5,1.025,1.07,1.07,1.025,-1.17,1.45,0.575
ALU,14.019,0.884,0.293,0.026,0.09,3.2,-6.97,-,2,-,6.90,,Altium Ltd,,0.29,1.5,0.20,0.27,0.29,0.255,2.83,0.50,0.235
AMA,95.281,8.162,8.869,0.017,-0.23,-,-43.5,-,-,-,-,,AMA Grp Ltd,,0.064,0.1,0.064,0.065,0.065,0.063,-1.04,0.078,0.017
AHD,2019.11,13.62,2.286,0.875,4.65,1.2,68.5,8.2,35,1.96,6.21,f,Amalgamated Hldgs,,5.64,-3,5.55,5.70,5.99,5.42,-3.16,6.24,3.598
AMO,114.792,1.614,0.122,0.018,0.61,1.0,9.3,6.5,5.5,1.69,9.17,f,Ambertech Ltd,,0.60,4,0.60,0.63,0.60,0.555,4.51,0.60,0.35
AMB,51.889,0.687,0.248,0.027,0.14,2.9,-13.07,-,-,-,-,,Ambition Grp Ltd,,0.40,5,0.35,0.40,0.40,0.35,11.66,0.40,0.101
AMH,105.067,1.862,0.92,0.132,0.74,0.9,-1.14,-,2,-,2.96,,Amcil Ltd,,0.675,2,0.67,0.68,0.675,0.665,0.42,0.72,0.43
AMM,14315.3,84.65,16.241,0.208,0.18,1.6,2.78,10.4,0.9,3.09,3.10,f,Amcom Telecomm,,0.29,0.5,0.285,0.295,0.295,0.265,-0.87,0.345,0.11
AMC,27092.8,232.827,142.887,7.217,2.25,2.6,20.9,28.3,29.5,0.71,4.99,,Amcor Ltd,,5.91,-2,5.89,5.92,6.03,5.73,-2.97,6.35,3.574
AEC,121.674,1.892,1.652,0.093,1.05,2.4,19.39,13.3,16.5,1.18,6.42,f,Ammtec Ltd,,2.57,-3,2.55,2.59,2.61,2.56,-3.78,3.00,1.30
AGF,1111.36,9.854,5.849,0.29,1.33,0.7,10.02,9.1,8.47,1.18,9.26,,AMP Capital China unt,,0.915,,0.90,0.915,0.92,0.89,-2.63,1.265,0.745
AMP,34270.3,305.66,213.049,12.23,0.80,7.5,37.1,16.1,30,1.24,5.03,p,AMP Ltd,,5.97,3,5.96,5.98,6.08,5.84,-2.12,6.97,3.52
ANQ,394.522,2.558,2.971,0.038,0.02,11.7,-5.6,-,-,-,-,,Anaeco Ltd,,0.235,1.5,0.21,0.23,0.235,0.22,4.19,0.39,0.175
ANQO,-,-,0.018,-,-,-,-,-,-,-,-,,  opt may10,,0.001,-0.4,-,0.05,0.005,0.005,-82.63,0.015,0.001
ANQOA,-,-,0.018,-,-,-,-,-,-,-,-,,  opt may12,,0.001,-0.3,-,-,0.004,0.004,-77.63,0.004,0.001
ALT,393,6.077,8.246,0.015,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.037,-0.3,0.037,0.04,0.04,0.035,-10.13,0.083,0.019
ANN,4826.4,41.098,42.307,1.554,1.92,6.1,81.7,14.4,29,2.82,2.47,,Ansell Ltd,,11.74,31,11.68,11.75,11.79,11.32,0.08,11.87,7.58
ANO,-,3.292,0.418,0.009,0.04,1.0,1.46,2.7,-,-,-,,Antaria Ltd,,0.04,,0.04,0.05,0.04,0.04,-2.63,0.065,0.029
ADO,511192,2607.66,1.047,0.031,0.01,6.5,-1.1,-,-,-,-,,Anteo Diagnostics,,0.065,1.3,0.065,0.066,0.078,0.051,22.37,0.105,0.004
ADOO,23979.1,378.759,-,0.01,-,-,-,-,-,-,-,,  opt sep10,,0.048,1.2,0.048,0.049,0.059,0.035,30.70,0.07,0.001
ADOOA,10,0.414,-,0.001,-,-,-,-,-,-,-,,  opt feb11,,0.015,-1,0.02,0.045,0.025,0.015,-42.63,0.025,0.015
ANP,901.63,175.072,2.729,0.028,-,-,-0.55,-,-,-,-,,Antisense Therapeutic,,0.048,-0.2,0.047,0.048,0.05,0.047,-6.63,0.20,0.029
ANZ,42059.9,363.214,327.05,60.363,10.72,2.2,170.4,14.0,102,1.67,4.28,f,ANZ Banking Grp,,23.83,69,23.80,23.83,23.98,23.26,0.35,25.25,12.38
APE,16.284,0.059,0.144,0.373,8.81,1.4,121.6,10.3,62,1.96,4.96,f,AP Eagers Ltd,,12.50,-30,12.50,12.90,12.90,12.49,-4.97,13.00,4.70
APP,17.857,2.31,0.063,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.016,,0.016,0.028,0.016,0.016,-2.63,0.028,0.009
APA,6109.63,39.468,27.977,1.745,-,-,25,13.7,31.75,0.79,9.26,,APA Grp stp,,3.43,-3,3.42,3.45,3.53,3.39,-3.50,3.68,2.52
AEZ,3041.89,27.892,60.22,0.027,0.24,0.2,-11.22,-,-,-,-,,APN European Retail stp,,0.05,-0.3,0.05,0.051,0.053,0.05,-8.29,0.115,0.015
APN,4847.12,50.917,30.685,1.387,-0.78,-,16.7,14.0,4,4.17,1.72,f,APN News & Media,,2.33,4,2.30,2.36,2.38,2.28,-0.88,2.61,0.915
APD,321.9,1.886,6.592,0.04,0.21,1.3,-17.88,-,1.25,-,4.46,f,APN Prop Grp,,0.28,-2,0.275,0.28,0.30,0.275,-9.30,0.41,0.09
AOP,4015.5,45.47,-,0.004,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.008,,0.007,0.008,0.008,0.007,-2.63,0.04,0.007
AQL,83.641,6.867,1.7,0.004,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.015,-0.1,0.014,0.015,0.016,0.015,-8.88,0.018,0.008
APB,596.5,6.08,2.553,0.005,0.22,0.1,2,1.1,-,-,-,,Arafura Pearls,,0.021,,0.021,0.022,0.023,0.021,-2.63,0.058,0.021
ARP,1633.55,5.032,0.925,0.401,1.22,4.5,40.44,13.7,17.5,2.31,3.16,f,ARB Corp,,5.53,-2,5.42,5.65,5.58,5.41,-2.99,5.70,2.368
AAD,3416.52,31.121,19.37,0.436,1.10,1.3,2.73,52.0,14.3,0.19,10.07,,Ardent Leisure stp,,1.42,-2,1.415,1.42,1.49,1.40,-4.02,1.845,0.79
ARG,641.457,6.229,6.333,3.825,6.56,1.0,-11.1,-,25,-,3.84,f,Argo Invest,,6.51,3,6.51,6.53,6.52,6.42,-2.17,7.05,4.60
ASV,27.271,0.927,0.852,0.015,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.22,-5,0.22,0.245,0.25,0.22,-21.15,1.098,0.006
ARA,595.011,3.86,0.481,0.052,0.32,0.8,-2.46,-,1,-,3.92,,Ariadne Aust,,0.255,-2,0.25,0.255,0.27,0.25,-9.90,0.37,0.205
ALL,9439.99,90.366,46.723,2.256,0.07,60.4,-31.3,-,4.5,-,1.06,,Aristocrat Leisure,,4.23,,4.15,4.24,4.41,4.13,-2.63,5.75,3.24
ARJ,-,0.367,0.342,0.01,1.08,0.4,8.07,5.1,7,1.15,17.07,f,ARK Fund Ltd (The),,0.41,,-,-,0.41,0.41,-2.63,0.78,0.395
AEM,4771,48.244,25.547,0.004,-,-,-1.54,-,-,-,-,,Artist & Entertain,,0.012,0.1,0.011,0.012,0.013,0.011,6.46,0.025,0.005
AKW,231.1,1.812,1.59,0.008,0.43,0.5,51.76,0.4,-,-,-,,Arturus Capital,,0.20,3,0.14,0.19,0.20,0.15,15.02,0.30,0.07
APH,1415.28,4.537,2.314,0.065,0.06,4.3,3.7,7.0,-,-,-,,Ascent Pharmahealth,,0.26,1,0.24,0.26,0.26,0.22,1.37,0.285,0.12
AIO,59559.6,580.296,266.437,5.369,0.10,18.3,-41.9,-,-,-,-,,Asciano Grp stp,,1.835,3.5,1.83,1.84,1.89,1.785,-0.68,1.94,0.368
AFA,300.561,9.226,0.611,0.027,0.01,8.8,-2.61,-,-,-,-,,ASF Grp Ltd,,0.088,0.3,0.087,0.09,0.09,0.085,0.90,0.43,0.06
ASZ,1215.6,14.748,8.534,0.174,0.06,20.5,9.43,13.0,6,1.57,4.88,f,ASG Grp Ltd,,1.23,3,1.215,1.24,1.26,1.195,-0.13,1.30,0.425
AJJ,-,0.142,0.462,0.019,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.10,,0.01,0.08,0.10,0.10,-2.63,0.267,0.007
AJJO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,-2.63,0.002,0.001
AUF,51.2,1.312,0.413,0.097,1.02,1.0,-1.19,-,-,-,-,,Asian Masters Fund,,1.00,,1.00,1.025,1.00,1.00,-2.63,1.06,0.77
AKF,23.716,0.424,0.923,0.014,0.35,0.6,5.4,3.9,1.3,4.15,6.19,,ASK Funding Ltd,,0.21,-0.5,0.21,0.25,0.215,0.205,-4.95,0.37,0.125
APZ,9055.85,64.303,27.86,0.293,0.68,0.7,-3.37,-,5.18,-,10.26,,Aspen Grp stp,,0.505,1.5,0.495,0.51,0.51,0.485,0.43,0.575,0.232
ASP,-,0.29,-,0.036,-0.06,-,-0.22,-,-,-,-,,Aspermont Ltd,,0.15,,0.11,0.14,0.15,0.15,-2.63,0.271,0.11
AIR,53.819,0.581,-,0.021,0.38,2.4,8.23,10.9,-,-,-,,Astivita Renewables,,0.90,,0.90,1.00,0.90,0.85,-2.63,1.15,0.75
AKR,21.892,0.448,8.511,0.014,1.62,0.4,-1.87,-,-,-,-,,Astra Capital Ltd,,0.67,,0.67,0.70,0.70,0.67,-2.63,0.90,0.008
AJA,6628.07,73.613,81.055,0.188,0.76,0.5,-36.49,-,8.5,-,22.97,,Astro Jap Prop stp,,0.37,2,0.37,0.375,0.38,0.34,3.09,0.515,0.16
ATR,185.058,0.655,0.129,0.131,2.90,0.7,-11.79,-,-,-,-,,Astron Ltd,,2.00,-6,1.95,2.09,2.11,2.00,-5.54,2.70,1.55
ASX,4277.24,35.85,29.738,6.187,3.19,11.3,180.6,19.9,163.6,1.10,4.56,f,ASX Ltd,,35.91,-55,35.73,35.94,36.39,35.26,-4.14,37.90,26.02
ACG,169.065,0.894,1.987,0.013,0.04,3.3,-3.06,-,-,-,-,,Atcor Medical,,0.13,-2.5,0.14,0.15,0.155,0.13,-18.76,0.24,0.13
ATI,3443.59,81.596,16.703,0.036,0.01,2.9,-0.11,-,-,-,-,,Atlantic Ltd,,0.029,,0.028,0.029,0.03,0.028,-2.63,0.048,0.006
ATIO,850,35.549,-,0.005,-,-,-,-,-,-,-,,  opt dec11,,0.018,0.1,0.018,0.019,0.02,0.018,3.25,0.039,0.003
ATP,68.1,3.804,1.08,0.014,0.20,0.6,-4.39,-,-,-,-,,Atlas Southsea Pearl,,0.115,1,0.115,0.12,0.115,0.105,6.89,0.16,0.079
ATW,-,1.81,-,0.003,0.01,1.8,-0.12,-,-,-,-,,Atos Wellness,,0.018,,-,-,0.018,0.018,-2.63,0.04,0.01
AIA,930.605,17.236,8.174,1.928,1.22,1.2,5.63,26.3,6.7,0.84,4.53,,Auckland Airport,,1.48,3,1.46,1.48,1.50,1.44,-0.56,1.654,1.171
AIB,-,0.148,0.033,0.014,1.22,0.9,-13.91,-,51.5,-,45.37,,Aurora Global Tr unt,,1.135,,1.135,1.25,1.135,1.135,-2.63,7.50,0.977
AUP,17.147,0.089,0.032,0.018,5.28,0.9,-,-,-,-,-,,Aurora Prop unt,,5.00,,5.00,5.20,5.02,5.00,-2.63,5.40,4.35
ABW,12.362,0.16,0.028,0.009,1.23,1.0,-57.97,-,20.5,-,17.01,,Aurora SAE ord unt,,1.205,3,1.205,1.215,1.21,1.175,-0.08,7.35,0.867
AOD,277.465,1.952,3.22,0.046,1.05,1.0,-6.57,-,4,-,3.88,f,Aurora Sandringham ,,1.03,,1.035,1.04,1.045,1.03,-2.63,1.13,1.005
AQF,37.99,0.25,-,0.029,-,-,-,-,-,-,-,,AUS Gov Index Fund,,1.62,-6,1.65,1.70,1.70,1.62,-6.20,1.70,1.62
ASL,1582.2,17.106,5.13,0.422,1.60,1.3,20.62,9.8,11,1.87,5.45,f,Ausdrill Ltd,,2.02,2,1.96,2.02,2.04,1.935,-1.63,2.20,0.675
AAX,1981.15,24.986,20.684,0.479,0.62,6.3,19,20.7,9.5,2.00,2.42,f,Ausenco Ltd,,3.93,3,3.90,3.94,4.03,3.87,-1.86,5.95,2.04
AAC,2907.12,24.316,20.011,0.367,2.42,0.6,-20.3,-,-,-,-,,Aust Agriculture,,1.39,10,1.37,1.40,1.42,1.305,5.12,1.95,1.16
AAK,3599.28,16.854,13.426,0.021,0.02,0.3,0.32,1.9,-,-,-,,Aust China Hldgs,,0.006,-0.1,0.006,0.007,0.007,0.006,-16.91,0.016,0.002
AAKO,75,2.175,-,0.003,-,-,-,-,-,-,-,,  opt dec13,,0.001,-0.1,0.001,0.002,0.002,0.001,-52.63,0.005,0.001
AEU,437.725,4.597,5.999,0.066,1.29,0.4,9.4,5.2,4,2.35,8.16,,Aust Education unt,,0.49,4,0.49,0.495,0.49,0.445,6.26,0.54,0.145
AYF,2.981,0.067,0.025,0.022,7.50,0.8,-157,-,60,-,9.45,p,Aust Enhanced unt,,6.35,-5,6.35,6.46,6.40,6.35,-3.41,6.45,5.00
AEF,0.442,0.005,0.002,0.026,8.11,3.3,139,19.1,182,0.76,6.87,f,Aust Ethical,,26.50,-150,26.60,28.00,28.00,26.50,-7.99,37.00,17.00
AFI,1724.43,13.822,12.044,5.025,5.04,1.0,8.93,56.9,21,0.43,4.13,f,Aust Foundation,,5.08,11,5.08,5.10,5.10,4.96,-0.42,5.41,3.45
AIX,12890.7,78.624,29.286,1.105,2.62,0.7,19.37,9.9,10,1.94,5.22,p,Aust Infra unt,,1.915,6.5,1.91,1.935,2.01,1.845,0.88,2.01,0.991
ALF,119.935,1.615,1.255,0.078,1.51,0.8,53.65,2.2,7,7.66,5.88,f,Aust Leaders,,1.19,,1.19,1.20,1.20,1.185,-2.63,1.265,0.55
ALFO,257.204,4.013,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.039,-0.1,0.039,0.044,0.04,0.039,-5.13,0.10,0.035
API,5609.08,33.781,4.058,0.266,0.84,0.6,5.9,9.2,2,2.95,3.67,f,Aust Pharmaceutical,,0.545,-2,0.545,0.56,0.565,0.525,-6.17,0.939,0.312
APK,102.246,2.918,0.433,0.039,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.38,-3,0.40,0.41,0.405,0.38,-9.95,0.45,0.12
AUI,42.671,0.164,0.194,0.687,7.10,1.0,18.7,37.4,25,0.75,3.58,f,Aust United Invest,,6.99,-6,6.99,7.19,7.00,6.70,-3.48,7.90,4.28
AVG,964.461,5.305,1.743,0.039,0.98,0.3,11.2,2.7,-,-,-,,Aust Vintage Ltd,,0.305,-1.5,0.305,0.32,0.325,0.30,-7.32,0.49,0.125
ASB,580.042,11.321,4.136,0.438,1.30,1.8,4.35,53.6,6,0.72,2.58,,Austal Ltd,,2.33,-11,2.33,2.41,2.46,2.32,-7.14,3.12,1.425
AUN,12018,103.7,82.673,1.441,-0.31,-,4.7,24.5,-,-,-,,Austar United,,1.15,2.5,1.14,1.155,1.16,1.105,-0.41,1.465,0.65
AUB,88.8,0.913,0.959,0.251,0.92,5.3,32.49,14.9,21,1.55,4.34,f,Austbrokers Hldgs,,4.84,-8,4.84,4.89,4.91,4.75,-4.26,5.65,3.40
AEO,1901.19,15.74,3.319,0.569,-0.57,-,11.98,13.8,9.1,1.32,5.52,f,Austereo Grp Ltd,,1.65,,1.62,1.655,1.70,1.60,-2.63,1.785,1.04
ANG,1601.14,7.021,3.193,0.213,0.52,5.9,26.32,11.7,8.5,3.10,2.77,f,Austin Engineer,,3.07,22,3.05,3.07,3.14,2.72,5.09,3.47,0.80
ACK,95.615,0.841,0.421,0.036,0.19,1.4,-17.6,-,-,-,-,,Austock Grp Ltd,,0.27,-3,0.27,0.295,0.30,0.27,-12.63,0.35,0.20
AYX,5,0.031,-,0.006,0.24,5.0,-2.5,-,-,-,-,,Austofix Grp Ltd,,1.20,20,1.05,1.25,1.20,1.20,17.37,1.25,0.75
ALZ,18137,165.517,63.898,1.413,0.68,0.7,-13.4,-,8,-,16.33,,Australand Prop stp,,0.49,0.5,0.49,0.495,0.50,0.485,-1.60,0.585,0.174
AIY,65.833,0.066,-,-,0.03,0.3,0.05,20.0,-,-,-,,Authorised Invest,,0.01,-2,0.013,0.02,0.023,0.008,-69.30,0.034,0.008
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,0.01,-,-,-,-,-
AIYOA,-,-,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,0.001,0.01,0.01,-2.63,0.01,0.01
ATJ,1131.53,5.73,0.04,0.008,0.01,5.2,-5.55,-,-,-,-,,Auto Tech Ltd,,0.052,-0.3,0.05,0.054,0.054,0.048,-8.08,0.151,0.028
ATJO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,-,,0.004,-,-,-,-,-,-
AIE,652.449,2.51,1.7,0.005,0.05,1.7,2.09,4.1,-,-,-,,Autodom Ltd,,0.085,-0.5,0.085,0.09,0.09,0.085,-8.18,0.11,0.02
AHE,2666.71,10.458,10.308,0.517,0.75,3.1,28.14,8.1,17,1.66,7.42,f,Automotive Hldgs,,2.29,-9,2.28,2.34,2.40,2.28,-6.41,2.60,0.56
AAT,-,0.437,0.036,0.01,-,-,-1.63,-,-,-,-,,Autron Corp,,0.013,,-,-,0.013,0.013,-2.63,0.025,0.01
AVX,29663.4,151.219,30.727,0.089,0.04,2.6,-4.17,-,-,-,-,,Avexa Ltd,,0.105,-2.5,0.10,0.105,0.12,0.092,-21.86,0.235,0.054
AVH,521.481,6.903,3.868,0.015,0.05,2.8,-5.49,-,-,-,-,,Avita Medical Ltd,,0.14,-0.5,0.14,0.15,0.15,0.135,-6.08,0.275,0.068
AVJ,96.338,1.422,1.347,0.129,1.06,0.4,0.09,522.2,-,-,-,,AVJennings,,0.47,,0.47,0.48,0.49,0.47,-2.63,0.63,0.16
AWB,21788.8,197.648,62.323,0.879,1.81,0.6,18.5,5.8,5,3.70,4.65,,AWB Ltd,,1.075,5.5,1.07,1.08,1.10,1.015,2.76,1.337,0.613
AWL,1513.67,32.096,8.301,0.009,-,-,-0.2,-,-,-,-,,AWH Corp Ltd,,0.008,-0.1,0.007,0.009,0.008,0.008,-13.74,0.009,0.003
AXA,36018.9,258.23,111.362,13.085,1.12,5.7,34.89,18.1,18.5,1.89,2.92,p,AXA Asia Pacific,,6.33,-12,6.31,6.35,6.37,6.25,-4.49,6.72,2.62
