ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:06 Friday 25/6/2010. Processed 21:02 Sunday 27/6/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ACL,894.949,22.096,41.71,0.097,0.09,5.7,-4.6,-,-,-,-,,Alchemia Ltd,,0.51,-6,0.51,0.525,0.575,0.505,-7.58,0.81,0.299,
AAI,0.4,0.038,-,12.557,-,-,-137.14,-,11.61,-,0.80,,Alcoa Inc cdi,,14.50,-200,-,-,16.50,15.50,-9.18,47.10,14.50,
LEP,324.712,19.723,7.875,0.327,2.39,0.9,95.98,2.2,27,3.55,12.68,,ALE Prop Grp stp,,2.13,-16,2.12,2.14,2.29,2.12,-4.04,2.43,1.871,
ALS,2209.09,52.52,63.483,0.24,0.65,3.9,-17.36,-,7,-,2.75,,Alesco Corp,,2.55,-22,2.54,2.56,2.86,2.46,-5.00,5.91,2.37,
AJX,214.622,25.057,-,0.009,-,-,-0.13,-,-,-,-,,Alexium Int Grp,,0.12,,0.12,0.14,0.13,0.12,2.94,0.205,0.01,
AEJ,33567.6,389.578,693.735,0.052,-1.53,-,-58.71,-,-,-,-,,Alinta Energy Grp stp,,0.064,2,0.063,0.064,0.072,0.045,48.40,0.105,0.041,
ABQ,9536.34,70.689,8.462,0.005,0.06,0.4,2.3,1.1,0.5,4.60,20.00,,Allied Brands Ltd,,0.025,-0.8,0.025,0.028,0.033,0.024,-21.30,0.245,0.024,
ABQO,-,4.651,0.043,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,-,-,0.001,0.001,2.94,0.005,0.001,
AEA,32,8.14,0.836,0.009,-,-,-3,-,-,-,-,,Altera Res Ltd,,0.21,-4,0.14,0.285,0.25,0.21,-13.06,0.36,0.039,
AEAO,-,0.942,-,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.16,,-,-,0.16,0.16,2.94,0.16,0.06,
AIQ,211.595,19.883,3.055,0.135,1.45,0.7,-44.5,-,47,-,45.41,,Alternative Invest unt,,1.035,1,1.035,1.04,1.035,1.025,3.92,1.45,0.91,
ALU,48.52,2.822,0.954,0.02,0.09,2.4,-6.97,-,2,-,9.09,,Altium Ltd,,0.22,-1,0.22,0.24,0.23,0.21,-1.40,0.39,0.20,
AMA,229.474,15.119,18.066,0.011,-0.09,-,7.75,0.5,-,-,-,,AMA Grp Ltd,,0.04,-1.6,-,-,0.055,0.05,-25.63,0.078,0.019,
AHD,108.508,23.903,4.72,0.887,4.65,1.2,68.5,8.2,35,1.96,6.21,f,Amalgamated Hldgs,,5.64,-32,5.60,5.85,5.95,5.60,-2.42,6.24,3.995,
AMO,73.773,1.97,0.33,0.013,0.61,0.7,9.3,4.5,5.5,1.69,13.10,f,Ambertech Ltd,,0.42,2,-,-,0.42,0.38,7.94,0.63,0.38,
AMB,6.879,1.329,1.421,0.02,0.14,2.1,-13.07,-,-,-,-,,Ambition Grp Ltd,,0.30,-7,0.21,0.35,0.37,0.30,-15.97,0.42,0.165,
AKS,-,-,-,0.057,-,-,-,-,-,-,-,,Amcbf One,,104.17,,-,-,104.17,104.17,2.94,104.17,104.17,
AKT,-,-,-,0.036,-,-,-,-,-,-,-,,Amcbf Two,,101.94,,-,-,101.94,101.94,2.94,101.94,101.94,
AMH,94.5,8.466,3.43,0.125,0.71,0.9,-1.14,-,2,-,3.13,,Amcil Ltd,,0.64,1.5,-,-,0.65,0.64,5.34,0.72,0.53,
AMM,1632.06,148.743,100.271,0.229,0.18,1.8,2.78,11.5,0.9,3.09,2.81,f,Amcom Telecomm,,0.32,,0.32,0.325,0.33,0.315,2.94,0.355,0.145,
AMC,28041.9,751.48,373.575,7.902,2.25,2.9,20.9,31.0,29.5,0.71,4.56,,Amcor Ltd,,6.47,-5,6.44,6.48,6.67,6.30,2.18,6.76,4.276,
AEC,207.835,6.235,2.804,0.124,1.05,3.2,19.39,17.5,16.5,1.18,4.85,f,Ammtec Ltd,,3.40,5,-,-,3.40,3.35,4.44,3.40,1.83,
AGF,3092.07,30.595,28.581,0.258,0.99,0.8,10.02,7.6,8.47,1.18,11.07,,AMP Capital China unt,,0.765,3,0.735,0.775,0.79,0.735,7.03,1.265,0.675,
AMP,34536.6,916.281,835.431,11.251,0.80,6.8,37.1,14.6,30,1.24,5.52,p,AMP Ltd,,5.43,-18,5.40,5.44,5.69,5.40,-0.26,6.97,4.55,
ANQ,70.934,5.891,9.758,0.034,-,-,-5.5,-,-,-,-,,Anaeco Ltd,,0.19,1,-,-,0.19,0.15,8.50,0.31,0.15,
ANQOA,-,-,0.019,-,-,-,-,-,-,-,-,,  opt may12,,0.001,-0.3,-,-,0.004,0.004,-72.06,0.004,0.001,
ALT,1338.19,231.055,20.496,0.011,-,-,-0.24,-,-,-,-,,Analytica Ltd,,0.026,-0.3,0.023,0.028,0.03,0.025,-7.40,0.115,0.019,
ANN,2157.01,100.377,98.2,1.758,1.92,7.0,81.7,16.4,29,2.82,2.17,,Ansell Ltd,,13.36,26,13.20,13.42,13.50,13.05,4.93,13.50,8.16,
ANO,185,11.531,7.068,0.009,0.04,0.9,1.46,2.6,-,-,-,,Antaria Ltd,,0.038,0.2,-,-,0.038,0.038,8.50,0.065,0.029,
ADO,15317.5,3104.41,42.444,0.027,-,-,-0.8,-,-,-,-,,Anteo Diagnostics,,0.052,-1.1,0.052,0.057,0.063,0.052,-14.52,0.105,0.006,
ADOO,1394.61,413.364,-,0.007,-,-,-,-,-,-,-,,  opt sep10,,0.044,-0.4,-,-,0.048,0.043,-5.39,0.07,0.001,
ADOOA,-,1.519,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.01,,-,-,0.01,0.01,2.94,0.025,0.005,
ANP,1718.84,336.023,10.723,0.009,-,-,-0.55,-,-,-,-,,Antisense Therapeutic,,0.015,,-,-,0.016,0.015,2.94,0.20,0.013,
ANZ,38778.8,1074.69,1157.17,56.933,9.99,2.2,144.8,15.5,108,1.34,4.81,f,ANZ Banking Grp,,22.47,-67,22.45,22.50,23.68,22.32,0.05,26.23,15.68,
APE,24.819,0.28,0.327,0.371,8.81,1.4,121.6,10.3,62,1.96,4.96,f,AP Eagers Ltd,,12.50,,-,-,12.70,12.50,2.94,13.55,8.10,
APP,52,3.125,0.937,0.001,-,-,0.1,17.0,-,-,-,,APA Financial,,0.017,0.2,-,-,0.017,0.015,16.28,0.023,0.009,
APA,9139.7,131.243,101.339,1.985,-,-,25,14.6,31.75,0.79,8.67,,APA Grp stp,,3.66,-5,3.62,3.66,3.83,3.56,1.60,3.83,2.60,
AEZ,2109.63,79.641,175.457,0.016,0.24,0.1,-11.22,-,-,-,-,,APN European Retail stp,,0.029,-0.2,0.029,0.03,0.032,0.028,-3.51,0.115,0.028,
APN,11678.1,183.153,229.264,1.228,-0.78,-,16.7,12.3,4,4.17,1.95,f,APN News & Media,,2.05,-7,2.04,2.13,2.20,2.04,-0.36,2.61,1.32,
APD,293.962,6.306,12.315,0.023,0.21,0.8,-17.88,-,1.25,-,7.58,f,APN Prop Grp,,0.165,-1.5,-,-,0.19,0.18,-5.39,0.41,0.15,
AOP,1933.5,101.088,-,0.004,-,-,0.18,5.0,-,-,-,,Apollo Cons,,0.009,,0.009,0.01,0.01,0.009,2.94,0.04,0.007,
AQL,50.36,9.364,2.678,0.002,-,-,-0.27,-,-,-,-,,Aquacarotene Ltd,,0.15,,-,-,0.155,0.15,2.94,0.18,0.008,
APB,2060.19,19.17,8.314,0.005,0.12,0.1,-7.66,-,-,-,-,,Arafura Pearls,,0.01,,-,-,0.01,0.01,2.94,0.058,0.008,
ARP,969.578,13.713,5.31,0.422,1.22,4.8,40.44,14.4,17.5,2.31,3.01,f,ARB Corp,,5.82,-41,5.80,5.87,6.30,5.72,-3.64,6.40,3.241,
AAD,7787.44,118.223,48.885,0.329,1.10,1.0,2.73,39.0,14.3,0.19,13.43,,Ardent Leisure stp,,1.065,-8.5,1.02,1.10,1.19,1.035,-4.45,1.845,1.00,
ARG,646.387,18.754,18.076,3.649,5.99,1.0,-11.1,-,25,-,4.15,f,Argo Invest,,6.03,-2,5.97,6.03,6.10,5.90,2.61,7.05,5.61,
ASV,52.286,3.237,3.907,0.007,-,-,-0.44,-,-,-,-,,Argus Solutions,,0.096,-0.9,-,-,0.11,0.095,-5.63,0.878,0.006,
ARA,64,7.036,2.499,0.05,0.32,0.8,-2.46,-,1,-,4.08,,Ariadne Aust,,0.245,-2,-,-,0.265,0.255,-4.60,0.37,0.225,
ALL,7385.89,261.111,215.458,1.99,0.07,53.3,-31.3,-,4.5,-,1.21,,Aristocrat Leisure,,3.73,-23,3.72,3.77,4.00,3.70,-2.86,5.75,3.37,
AEM,1625.16,91.844,51.951,0.004,-,-,-1.54,-,-,-,-,,Artist & Entertain,,0.011,0.1,-,-,0.011,0.008,12.94,0.025,0.008,
AKW,238.18,8.288,6.431,0.004,0.25,0.4,21.65,0.4,-,-,-,,Arturus Capital,,0.09,-3.5,0.09,0.12,0.125,0.075,-25.06,0.30,0.075,
APH,339.337,11.721,8.612,0.071,0.06,4.8,3.7,7.7,-,-,-,,Ascent Pharmahealth,,0.285,-1,0.28,0.305,0.30,0.285,-0.45,0.345,0.12,
AIO,47727,1673.23,1162.91,4.901,0.10,16.8,-41.9,-,-,-,-,,Asciano Grp stp,,1.675,-1.5,1.675,1.68,1.73,1.645,2.06,1.94,1.24,
AFA,439,16.154,2.113,0.039,0.02,6.3,-1.19,-,-,-,-,,ASF Grp Ltd,,0.125,2,-,-,0.135,0.105,21.99,0.43,0.075,
ASZ,715.747,36.965,18.166,0.206,0.06,22.7,9.43,14.4,6,1.57,4.41,f,ASG Grp Ltd,,1.36,-7,1.36,1.38,1.45,1.33,-1.95,1.48,0.555,
AJJ,17.486,3.419,2.753,0.013,0.01,7.0,-0.25,-,0.5,-,7.14,,Asia Liver Trans,,0.07,-2,-,-,0.09,0.07,-19.28,0.267,0.007,
AJJO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,2.94,0.002,0.001,
AUF,88,4.488,1.305,0.107,1.00,1.1,-1.19,-,1,-,0.95,f,Asian Masters Fund,,1.05,1,-,-,1.06,1.04,3.91,1.06,0.97,
AKF,5.72,2.014,2.237,0.016,0.34,0.7,3.2,7.5,1.3,2.46,5.42,,ASK Funding Ltd,,0.24,-1,-,-,0.25,0.24,-1.06,0.37,0.17,
APZ,4561.63,171.4,141.131,0.267,0.68,0.7,-3.37,-,4.2,-,9.13,,Aspen Grp stp,,0.46,-4,0.46,0.475,0.50,0.455,-5.06,0.575,0.27,
ASP,-,0.641,0.105,0.033,-0.03,-,0.88,15.9,-,-,-,,Aspermont Ltd,,0.14,,-,-,0.14,0.14,2.94,0.256,0.10,
AIR,16.213,1.699,-,0.021,0.38,2.4,8.23,11.0,-,-,-,,Astivita Renewables,,0.905,0.5,-,-,0.905,0.905,3.50,1.15,0.75,
AKR,62.505,0.832,18.888,0.016,1.62,0.5,-1.87,-,-,-,-,,Astra Capital Ltd,,0.78,2,-,-,0.76,0.75,5.58,0.85,0.51,
AJA,10112,179.205,345.49,0.165,0.76,0.4,-36.49,-,8.5,-,26.15,,Astro Jap Prop stp,,0.325,-6,0.325,0.335,0.395,0.325,-12.64,0.515,0.32,
ATR,11.23,1.116,1.069,0.123,2.90,0.6,-11.79,-,-,-,-,,Astron Ltd,,1.88,2,-,-,1.905,1.86,4.02,2.70,1.61,
ASX,4334.81,105.245,93.53,5.155,3.19,9.3,180.6,16.4,163.6,1.10,5.51,f,ASX Ltd,,29.70,-90,29.54,29.79,30.89,29.42,0.00,37.77,29.24,
ACG,-,5.447,10.586,0.013,0.04,3.3,-3.06,-,-,-,-,,Atcor Medical,,0.13,-0.5,-,-,0.135,0.135,-0.76,0.22,0.115,
ATI,29038.4,730.029,301.293,0.057,0.01,4.4,-0.12,-,-,-,-,,Atlantic Ltd,,0.044,0.3,0.042,0.044,0.046,0.04,10.26,0.07,0.01,
ATIO,375,127.289,60.593,0.008,-,-,-,-,-,-,-,,  opt dec11,,0.035,0.3,-,-,0.035,0.034,12.32,0.058,0.003,
ATP,251.666,5.729,7.514,0.014,0.13,0.9,-6.75,-,-,-,-,,Atlas Southsea Pearl,,0.115,,-,-,0.125,0.115,2.94,0.145,0.085,
AIA,400.358,34.29,28.993,2.084,1.22,1.3,5.63,28.2,6.68,0.84,4.20,,Auckland Airport,,1.59,2,1.545,1.60,1.59,1.545,4.22,1.654,1.171,
AIB,29.194,0.45,0.057,0.014,1.20,1.0,-5.76,-,23.5,-,20.43,,Aurora Global Tr unt,,1.15,-10,-,-,1.25,1.10,-5.06,7.50,0.977,
AUP,10.44,0.221,0.161,0.019,5.39,1.0,-,-,-,-,-,,Aurora Prop unt,,5.15,5,-,-,5.17,4.99,3.92,5.40,4.35,
ABW,-,0.544,0.049,0.008,1.20,0.9,-30.42,-,23,-,20.26,,Aurora SAE ord unt,,1.135,,-,-,1.135,1.135,2.94,7.35,0.867,
AOD,340.004,6.032,10.139,0.044,1.02,1.0,-4.69,-,5.6,-,5.63,,Aurora Sandringham ,,0.995,-1,-,-,1.025,0.995,1.95,1.12,0.99,
AQF,-,0.283,-,0.033,-,-,-,-,-,-,-,f,AUS Gov Index Fund,,1.61,,-,-,1.61,1.61,2.94,1.72,1.61,
ASL,1034.41,57.743,45.745,0.432,1.60,1.1,20.62,8.2,11,1.87,6.47,f,Ausdrill Ltd,,1.70,-12,1.69,1.70,1.845,1.685,-3.65,2.34,0.855,
AAX,6832.29,118.878,83.328,0.255,0.62,3.4,19,10.9,9.5,2.00,4.57,f,Ausenco Ltd,,2.08,-13,2.06,2.08,2.27,2.05,-2.94,5.95,1.89,
AAC,3817.65,103.613,132.514,0.396,2.42,0.6,-20.3,-,-,-,-,,Aust Agriculture,,1.50,-2,1.50,1.53,1.57,1.50,1.63,1.595,1.18,
AAK,1700,57.965,209.602,0.01,0.02,0.1,0.03,10.0,-,-,-,,Aust China Hldgs,,0.003,-0.1,-,-,0.004,0.004,-22.06,0.016,0.002,
AAKO,-,24.175,-,0.003,-,-,-,-,-,-,-,,  opt dec13,,0.001,,-,-,0.001,0.001,2.94,0.005,0.001,
AEU,533.495,13.244,21.361,0.08,1.29,0.5,9.4,6.3,1.75,5.37,2.97,,Aust Education unt,,0.59,,0.58,0.59,0.61,0.56,2.94,0.66,0.23,
AYF,9.328,0.182,0.084,0.022,6.45,1.0,1,635.0,50,0.02,7.87,p,Aust Enhanced unt,,6.35,-10,6.36,6.44,6.55,6.35,1.39,6.55,5.22,
AEF,3.504,0.021,0.01,0.023,8.11,2.9,139,16.9,182,0.76,7.74,f,Aust Ethical,,23.50,50,-,-,23.50,23.00,5.12,37.00,20.00,
AFI,1425.4,37.006,32.495,4.679,4.98,0.9,8.93,53.0,21,0.43,4.44,f,Aust Foundation,,4.73,-11,4.73,4.79,4.84,4.73,0.67,5.41,4.26,
AFIN,13.287,0.051,-,0.083,-,-,-,-,-,-,-,,  new,,4.63,-4,-,-,4.65,4.63,2.09,4.68,4.51,
AIX,5235.97,212.949,139.01,1.096,2.62,0.7,19.37,9.1,10,1.94,5.67,,Aust Infra unt,,1.765,-1.5,1.73,1.78,1.825,1.68,2.10,2.09,1.18,
ALF,60.041,4.945,7.619,0.071,1.37,0.8,53.65,2.0,7,7.66,6.42,f,Aust Leaders,,1.09,,1.095,1.10,1.15,1.085,2.94,1.265,1.00,
ALFO,55.181,10.315,-,-,-,-,-,-,-,-,-,,  opt nov10,,0.01,,-,-,0.01,0.01,2.94,0.10,0.003,
API,4101.61,84.968,17.327,0.2,0.79,0.5,6.1,6.7,3,2.03,7.32,f,Aust Pharmaceutical,,0.41,-4,0.40,0.42,0.465,0.39,-5.94,0.939,0.39,
APK,180.575,4.752,4.138,0.043,-,-,-3.1,-,-,-,-,,Aust Power,,0.42,2,0.42,0.43,0.43,0.42,7.94,0.50,0.135,
AUI,6.459,0.679,0.624,0.696,7.49,0.9,18.7,36.5,25,0.75,3.67,f,Aust United Invest,,6.82,24,-,-,6.82,6.69,6.59,7.90,5.80,
AVG,433.037,13.601,15.317,0.026,0.98,0.2,11.2,1.8,-,-,-,,Aust Vintage Ltd,,0.20,-1.5,0.195,0.21,0.22,0.195,-4.03,0.49,0.125,
ASB,1006.4,22.36,23.818,0.414,1.30,1.7,4.35,50.6,6,0.72,2.73,,Austal Ltd,,2.20,-9,2.20,2.24,2.47,2.20,-0.99,3.12,1.935,
AUN,4388.69,344.254,291.088,1.241,-0.31,-,4.7,21.0,-,-,-,,Austar United,,0.985,-4.5,0.955,1.02,1.10,0.975,-1.42,1.465,0.78,
AUB,128.331,4.883,10.198,0.259,0.92,5.3,32.49,15.1,21,1.55,4.27,f,Austbrokers Hldgs,,4.92,-4,4.79,4.95,5.00,4.92,2.14,5.65,3.85,
AEO,1847.17,40.576,18.987,0.586,-0.57,-,11.98,14.2,9.1,1.32,5.35,f,Austereo Grp Ltd,,1.70,-3,1.655,1.73,1.74,1.655,1.21,1.925,1.27,
ANG,1226.56,18.93,8.218,0.236,0.52,6.5,26.32,12.9,8.5,3.10,2.50,f,Austin Engineer,,3.40,,3.40,3.44,3.45,3.24,2.94,3.60,1.50,
ACK,99.83,3.346,1.817,0.019,0.24,0.6,-6.58,-,-,-,-,,Austock Grp Ltd,,0.14,-3,0.14,0.16,0.17,0.14,-14.70,0.33,0.14,
AYX,-,0.065,0.006,0.012,0.24,4.2,-2.5,-,-,-,-,,Austofix Grp Ltd,,1.00,,-,-,1.00,1.00,2.94,1.25,0.75,
ALZ,2695.72,325.041,348.362,1.413,0.68,3.6,-13.4,-,12,-,4.90,,Australand Prop stp,,2.45,-18,2.45,2.49,2.66,2.40,-3.90,3.05,1.835,
AIY,-,0.856,0.393,0.003,0.03,1.3,0.05,80.0,-,-,-,,Authorised Invest,,0.04,,-,-,0.04,0.04,2.94,0.055,0.008,
AIYO,-,0.05,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.016,,-,-,0.016,0.016,2.94,0.016,0.01,
ATJ,228,13.299,1.36,0.009,0.02,2.5,-4.29,-,-,-,-,,Auto Tech Ltd,,0.05,,0.05,0.055,0.05,0.046,2.94,0.092,0.028,
ATJO,360.117,0.888,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.005,,-,-,0.005,0.005,2.94,0.011,0.005,
AIE,77.668,3.316,3.776,0.004,0.05,1.3,2.09,3.1,-,-,-,,Autodom Ltd,,0.065,0.2,-,-,0.075,0.063,6.12,0.11,0.02,
AHE,441.609,33.463,26.633,0.524,0.75,3.1,28.14,8.2,17,1.66,7.33,f,Automotive Hldgs,,2.32,-13,2.29,2.32,2.50,2.28,-2.36,2.88,1.35,
AVX,19926.2,718.759,266.788,0.027,0.04,0.8,-4.17,-,-,-,-,,Avexa Ltd,,0.032,0.2,0.032,0.033,0.034,0.03,9.61,0.235,0.024,
AVH,1250.8,19.386,13.268,0.013,0.05,2.4,-3.66,-,-,-,-,,Avita Medical Ltd,,0.12,-1,0.12,0.13,0.135,0.12,-4.75,0.275,0.092,
AVJ,198.57,4.133,7.2,0.122,1.06,0.4,0.09,494.4,-,-,-,,AVJennings,,0.445,-0.5,0.44,0.46,0.46,0.445,1.83,0.63,0.24,
