ANM,249.835,23.886,21.075,0.011,0.01,5.0,-3.07,-,-,-,-,,Advanced Magnesium,,0.05,-0.5,0.05,0.055,0.055,0.05,-12.31,0.124,0.013
ASW,92.75,1.665,2.298,0.011,0.09,3.0,2.1,12.9,2,1.05,7.41,f,Advanced Share,,0.27,3.5,0.26,0.28,0.27,0.25,11.67,0.29,0.15
AEI,-,3.883,6.009,0.016,0.01,16.0,-2.31,-,-,-,-,,Aeris Environmental,,0.16,,0.15,0.16,0.16,0.16,-3.22,0.185,0.05
AVE,210.486,17.642,20.393,0.207,2.07,0.8,-9.7,-,4,-,2.47,,Aevum Ltd,,1.62,21,1.50,1.62,1.62,1.355,11.67,1.645,0.545
AFT,1650,310.673,1789.38,0.006,-,-,-0.03,-,-,-,-,,AFT Corp,,0.001,,0.001,0.001,0.001,0.001,-3.22,0.001,0.001
AGK,8006.3,305.916,328.566,6.338,6.00,2.4,358,3.9,54,6.63,3.82,f,AGL Energy Ltd,,14.12,51,14.12,14.14,14.21,13.55,0.53,15.82,12.14
AGJ,168.605,1.209,0.23,0.015,0.38,0.4,-3.63,-,2.42,-,14.24,,Agricultural Land unt,,0.17,2,0.165,0.175,0.17,0.16,10.11,0.28,0.13
AHC,-,0.09,0.041,0.013,3.31,0.7,17.79,13.2,5,3.56,2.13,,AHC Ltd,,2.35,,2.00,2.34,2.35,2.35,-3.22,2.45,1.295
AGI,441.795,8.758,35.066,0.047,0.02,8.5,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.17,3.5,0.17,0.19,0.175,0.135,22.70,0.175,0.04
AIZ,333.674,14.692,51.245,1.137,1.18,0.9,1.61,65.8,5.22,0.31,4.92,,Air New Zealand fpo nz,,1.06,6,1.07,1.14,1.10,0.99,2.78,1.10,0.55
AIG,-,0.181,0.016,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.10,,-,0.11,0.10,0.10,-3.22,0.13,0.098
AJL,959.891,54.368,37.941,0.319,2.11,2.3,249.7,2.0,10.5,23.78,2.15,f,AJ Lucas Grp,,4.89,20,4.78,4.90,4.92,4.54,1.04,5.60,2.03
ACL,673.459,60.023,32.12,0.085,0.03,17.5,-5.2,-,-,-,-,,Alchemia Ltd,,0.525,,0.525,0.535,0.59,0.52,-3.22,0.60,0.095
AAI,1.034,0.002,-,39.837,-,-,-12.99,-,51.82,-,1.13,,Alcoa Inc cdi,,46.00,-100,-,46.50,47.10,46.00,-5.35,47.10,46.00
LEP,807.748,27.978,21.574,0.33,3.08,0.7,31.51,6.9,30,1.05,13.76,,ALE Prop Grp stpld,,2.18,4,2.18,2.19,2.20,2.10,-1.35,2.463,1.416
ALS,1676.37,89.338,64.352,0.439,0.49,9.6,-13.94,-,7,-,1.49,f,Alesco Corp,,4.70,22,4.70,4.75,4.74,4.36,1.69,6.30,0.60
ABQ,1588.89,30.347,17.246,0.025,0.05,2.9,2.8,5.2,0.5,5.60,3.45,f,Allied Brands Ltd,,0.145,-1,0.14,0.145,0.155,0.14,-9.67,0.385,0.10
ABQO,-,0.045,3.787,-,-,-,-,-,-,-,-,, opt dec10,,0.001,,0.005,0.10,0.001,0.001,-3.22,0.08,0.001
AMA,-,36.619,20.783,0.019,-0.23,-,-43.5,-,2.1,-,29.58,,Allomak Ltd,,0.071,,-,-,0.071,0.071,-3.22,0.27,0.017
AEA,5,1.81,5.134,0.001,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.06,,0.033,0.09,0.06,0.06,-3.22,0.10,0.015
AIQ,156.041,8.973,-,0.131,1.49,0.7,-33.96,-,47,-,47.00,,Alternative Invest unt,,1.00,,0.96,1.00,1.02,0.93,-3.22,1.45,0.575
ALU,44.5,5.041,3.218,0.03,0.12,2.8,-0.47,-,2,-,5.88,,Altium Ltd,,0.34,2.5,0.32,0.34,0.34,0.315,4.71,0.70,0.30
AHD,106.047,7.271,5.997,0.67,4.48,1.2,53.5,9.7,32,1.67,6.17,f,Amalgamated Hldgs,,5.19,4,5.10,5.30,5.32,5.10,-2.45,5.94,3.81
AMO,78,0.594,1.752,0.016,0.57,0.9,5.9,8.6,3.5,1.69,6.86,f,Ambertech Ltd,,0.51,3,0.50,0.51,0.52,0.48,3.03,0.56,0.32
AMB,161.932,2.868,16.587,0.02,0.13,2.3,-52.3,-,1.5,-,5.00,,Ambition Grp Ltd,,0.30,,0.265,0.335,0.31,0.26,-3.22,0.38,0.096
AMH,158.806,9.347,11.35,0.122,0.72,0.9,2.63,25.9,2,1.31,2.94,f,Amcil Ltd,,0.68,1.5,0.67,0.68,0.68,0.66,-0.97,0.70,0.43
AMM,11224.2,160.155,200.937,0.121,0.18,1.3,2.25,10.0,0.8,2.81,3.56,f,Amcom Telecomm,,0.225,1,0.22,0.225,0.25,0.215,1.43,0.25,0.096
AMMO,23057.6,128.881,59.545,0.014,-,-,-,-,-,-,-,, opt dec09,,0.051,2.2,0.048,0.052,0.051,0.029,72.64,0.051,0.002
AMC,28427.4,870.294,736.45,6.543,1.61,3.3,25.3,21.2,34,0.74,6.34,,Amcor Ltd,,5.36,-5,5.36,5.41,5.52,5.27,-4.15,6.082,3.50
AEC,37.926,6.408,2.88,0.088,0.77,3.2,27.1,9.0,16,1.69,6.56,f,Ammtec Ltd,,2.44,-2,2.42,2.44,2.47,2.39,-4.03,3.60,1.30
AGF,1019.94,50.232,56.821,0.342,1.17,0.9,4.35,24.8,3.9,1.12,3.61,,AMP Capital China unt,,1.08,3,1.08,1.09,1.10,1.03,-0.36,1.265,0.61
AMP,45798,1461.73,1575.7,13.782,0.67,10.1,29.6,22.9,30,0.99,4.42,p,AMP Ltd,,6.79,64,6.76,6.79,6.82,6.07,7.18,6.82,3.52
ANQ,939.647,16.961,6.659,0.034,0.02,12.5,-5.6,-,-,-,-,,Anaeco Ltd,,0.25,5,0.235,0.25,0.255,0.195,21.78,0.39,0.075
ANQO,-,0.048,0.015,-,-,-,-,-,-,-,-,, opt may10,,0.003,,0.003,-,0.003,0.003,-3.22,0.023,0.003
ANQOA,-,0.044,0.005,-,-,-,-,-,-,-,-,, opt may12,,0.004,,0.004,-,0.004,0.004,-3.22,0.016,0.001
ALT,605.899,34.361,112.08,0.007,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.019,-0.1,0.019,0.021,0.02,0.019,-8.22,0.08,0.018
ANN,3262.81,168.282,159.508,1.399,1.98,5.2,89.2,11.5,28,3.19,2.73,,Ansell Ltd,,10.26,26,10.26,10.80,10.86,9.67,-0.62,14.10,7.51
ANO,215,12.165,2.371,0.009,0.03,1.4,0.77,5.3,-,-,-,,Antaria Ltd,,0.041,-0.9,0.04,0.055,0.05,0.041,-21.22,0.065,0.02
ADO,1005.51,56.335,-,0.002,0.01,0.9,-1.1,-,-,-,-,,Anteo Diagnostics,,0.009,,0.009,0.01,0.01,0.009,-3.22,0.015,0.004
ADOOA,-,-,-,-,-,-,-,-,-,-,-,, opt feb11,,-,,-,0.009,-,-,-,-,-
ANP,885.897,21.794,110.506,0.029,0.01,5.0,-0.46,-,-,-,-,,Antisense Therapeutic,,0.05,0.2,0.046,0.05,0.051,0.045,0.94,0.056,0.028
ANZ,41101.1,1964.75,2235.86,61.662,10.72,2.3,170.4,14.4,120,1.42,4.87,,ANZ Banking Grp,,24.62,101,24.61,24.64,25.08,23.07,1.06,25.08,11.83
APE,1.22,0.755,0.858,0.317,8.41,1.2,36.1,29.1,44,0.82,4.19,f,AP Eagers Ltd,,10.50,60,10.25,10.50,10.50,9.90,2.84,10.50,4.45
APP,-,1.596,1.889,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.02,,0.018,0.049,0.02,0.02,-3.22,0.081,0.01
APA,6538.32,185.763,192.285,1.537,1.18,2.6,16.2,18.6,31,0.52,10.26,,APA Grp stpld,,3.02,-4,3.02,3.08,3.15,3.00,-4.53,3.39,2.43
AEZ,8202.53,438.426,580.528,0.05,0.33,0.3,-56.84,-,1,-,10.99,,APN European Retail stpld,,0.091,-0.3,0.091,0.092,0.096,0.084,-6.41,0.15,0.014
APN,7892.05,424.3,154.389,1.298,-1.23,-,-13.1,-,12,-,5.50,,APN News & Media,,2.18,11,2.17,2.20,2.27,2.02,2.09,3.125,0.866
APD,566.355,19.049,33.84,0.045,0.20,1.5,-18.08,-,3,-,9.68,,APN Prop Grp,,0.31,2.5,0.31,0.315,0.31,0.29,5.55,0.425,0.09
AOP,20912.3,20.912,4.607,-,-,-,-4.3,-,-,-,-,,Apollo Cons,,0.012,-2.8,0.011,0.012,0.04,0.009,-73.22,0.04,0.009
AQL,514.285,9.875,21.4,0.005,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.018,0.2,0.016,0.018,0.018,0.017,9.28,0.018,0.008
APB,33,13.706,15.749,0.014,0.22,0.3,2,2.9,-,-,-,,Arafura Pearls,,0.059,-0.1,0.056,0.059,0.06,0.059,-4.89,0.085,0.036
ARP,243.829,9.012,9.535,0.324,1.22,4.0,33.86,14.4,16.5,2.05,3.39,f,ARB Corp,,4.87,20,4.87,4.90,5.00,4.50,1.06,5.00,2.55
AAD,5653.88,133.041,55.22,0.429,1.18,1.2,-0.32,-,14.3,-,10.14,,Ardent Leisure Grp stp,,1.41,,1.38,1.42,1.425,1.36,-3.22,1.65,0.79
ARG,681.983,31.377,27.664,3.922,6.38,1.1,-11.1,-,27,-,4.03,f,Argo Invest,,6.70,7,6.70,6.78,6.81,6.56,-2.17,6.88,4.52
ASV,1762.62,16.085,27.885,0.002,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.008,-0.2,0.008,0.009,0.01,0.008,-23.22,0.017,0.007
ARA,58.247,3.844,12.081,0.057,0.30,0.9,-4.51,-,1,-,3.57,,Ariadne Aust,,0.28,0.5,0.275,0.32,0.29,0.275,-1.40,0.30,0.16
ALL,12804.4,417.249,575.349,2.87,0.35,15.4,-0.2,-,14.5,-,2.70,f,Aristocrat Leisure,,5.38,21,5.36,5.41,5.75,5.19,0.84,6.77,3.16
ARJ,33,2.119,2.614,0.014,1.08,0.5,8.07,7.2,7.75,1.04,13.36,f,ARK Fund Ltd (The),,0.58,0.5,0.57,0.60,0.58,0.575,-2.35,0.80,0.44
AEM,693.352,109.603,22.517,0.004,-,-,2.83,0.7,-,-,-,,Artist & Entertain,,0.019,-0.1,0.016,0.019,0.02,0.019,-8.22,0.05,0.003
APH,186.01,12.668,3.426,0.049,0.04,4.9,3.1,6.3,0.5,6.20,2.56,,Ascent Pharmahealth,,0.195,-1.5,0.18,0.195,0.23,0.18,-10.36,0.24,0.12
AIO,101819,3581.86,836.228,4.945,-1.41,-,-32.5,-,23,-,13.61,,Asciano Grp stpld,,1.69,9,1.685,1.69,1.70,1.57,2.40,2.361,0.32
AFA,108.085,9.25,6.851,0.045,0.01,30.0,-2.61,-,-,-,-,,ASF Grp Ltd,,0.30,0.5,0.26,0.30,0.30,0.27,-1.53,0.43,0.036
ASZ,1783.93,45.689,22.294,0.127,0.05,18.3,8.52,10.7,5.5,1.55,6.01,f,ASG Grp Ltd,,0.915,1.5,0.91,0.92,0.94,0.81,-1.56,1.09,0.33
AJJ,215.998,14.428,2.58,0.036,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.19,,0.155,0.20,0.19,0.19,-3.22,0.50,0.083
AJJO,-,-,-,-,-,-,-,-,-,-,-,, opt sep10,,-,,-,0.05,-,-,-,-,-
AUF,74.604,2.955,2.444,0.089,0.95,1.1,0.76,131.6,-,-,-,,Asian Masters Fund,,1.00,-1,0.99,1.00,1.045,1.00,-4.21,1.05,0.77
AKF,45,5.66,-,0.016,0.35,0.7,5.4,4.6,1.3,4.15,5.20,f,ASK Funding Ltd,,0.25,-6.5,0.25,0.31,0.315,0.25,-23.86,0.325,0.125
APZ,10724.5,301.451,104.936,0.307,0.68,0.8,-22.53,-,6.17,-,11.64,,Aspen Grp stpld,,0.53,5.5,0.525,0.535,0.535,0.465,8.36,0.88,0.218
ASP,-,0.312,3.494,0.038,-0.06,-,-0.22,-,0.13,-,0.81,,Aspermont Ltd,,0.16,,0.16,0.20,0.16,0.16,-3.22,0.355,0.148
AKR,4.22,19.551,20.32,0.015,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.70,,0.63,0.75,0.70,0.70,-3.22,1.50,0.50
AJA,8842.31,549.469,222.436,0.249,0.93,0.5,-71.94,-,9,-,18.37,,Astro Jap Prop Tr unt,,0.49,4,0.485,0.49,0.51,0.445,5.67,0.55,0.16
ATR,29.894,1.947,1.516,0.147,0.03,75.0,-3.9,-,10,-,4.44,,Astron Ltd,,2.25,15,2.25,2.34,2.25,2.00,3.92,2.70,1.41
ASX,4225.71,171.701,243.435,6.106,2.66,13.3,183.2,19.4,164.9,1.11,4.65,f,ASX Ltd,,35.46,127,34.90,35.48,35.46,33.29,0.49,37.90,23.52
ACG,54.778,19.16,14.6,0.016,0.05,3.2,-1.7,-,-,-,-,,Atcor Medical,,0.16,,0.16,0.17,0.165,0.16,-3.22,0.24,0.10
ATI,14416,1185.28,71.669,0.034,0.01,3.5,-0.11,-,-,-,-,,Atlantic Ltd,,0.035,-0.2,0.035,0.037,0.04,0.035,-8.63,0.042,0.005
ATIO,11483.9,461.009,-,0.008,-,-,-,-,-,-,-,, opt dec11,,0.025,-0.2,0.025,0.028,0.029,0.024,-10.63,0.031,0.003
ATP,46.921,11.576,12.152,0.015,0.20,0.6,-4.39,-,2,-,16.67,,Atlas Southsea Pearl,,0.12,-1,0.12,0.125,0.135,0.12,-10.91,0.34,0.075
ATW,-,0.927,1.696,0.002,0.01,1.2,-0.12,-,-,-,-,,Atos Wellness,,0.012,,0.01,0.02,0.012,0.012,-3.22,0.04,0.01
AIA,50.184,48.538,74.5,1.923,1.21,1.3,2.74,57.3,5.15,0.53,3.28,,Auckland Airport fpo nz,,1.57,,1.57,1.60,1.62,1.57,-3.22,1.65,1.175
ABW,2.13,0.122,0.174,0.009,7.05,1.0,-57.97,-,43,-,6.14,,Aurora Buy-Write ord ,,7.00,20,7.00,7.35,7.00,6.60,-0.28,7.00,4.50
AIB,4.221,0.114,0.033,0.013,8.24,0.9,-13.91,-,106,-,14.04,,Aurora Infrastructur unt,,7.55,54,7.55,8.50,7.55,7.01,4.48,8.60,7.00
AUP,11.122,0.235,0.212,0.019,5.36,0.9,-,-,-,-,-,,Aurora Prop unt,,5.03,3,5.10,5.70,5.04,5.00,-2.62,5.04,4.20
AOD,333.831,18.536,4.359,0.05,1.09,1.0,-6.57,-,5,-,4.46,f,Aurora Sandringham ,,1.12,1.5,1.11,1.12,1.12,1.105,-1.86,1.245,1.055
ASL,1815.06,80.719,114.72,0.322,1.73,1.1,23.23,7.9,11,2.11,5.98,f,Ausdrill Ltd,,1.84,6,1.83,1.86,1.87,1.715,0.15,1.89,0.675
AAX,2725.98,155.805,55.774,0.639,0.76,6.9,43.94,11.9,18.5,2.38,3.53,f,Ausenco Ltd,,5.24,-12,5.23,5.30,5.47,5.12,-5.46,6.90,1.855
AET,414.058,10.302,3.011,0.012,-,-,-32.9,-,2,-,6.45,,Ausmelt Ltd,,0.31,-1,0.30,0.32,0.325,0.31,-6.35,0.56,0.10
AAC,2510.75,198.63,91.036,0.383,2.55,0.6,-25.7,-,-,-,-,,Aust Agriculture,,1.45,2.5,1.45,1.49,1.49,1.40,-1.47,2.60,1.16
AAK,10636.3,445.918,52.145,0.023,0.06,0.1,0.34,2.4,-,-,-,,Aust China Hldgs,,0.008,-0.1,0.007,0.009,0.01,0.007,-14.33,0.014,0.002
AAKO,-,21.139,-,0.002,-,-,-,-,-,-,-,, opt dec13,,0.003,,0.003,0.004,0.003,0.003,-3.22,0.005,0.001
AEU,444.374,30.91,67.728,0.052,1.33,0.3,-21.5,-,6.7,-,17.40,,Aust Education unt,,0.385,-0.5,0.39,0.40,0.405,0.385,-4.50,0.425,0.145
AYF,3.561,0.194,0.293,0.022,6.28,1.0,-157,-,65,-,10.32,p,Aust Enhanced unt,,6.30,-4,6.22,6.38,6.34,6.22,-3.85,7.35,5.00
AEF,0.024,0.029,0.036,0.033,8.53,3.9,121.6,27.5,147,0.83,4.40,f,Aust Ethical,,33.40,,32.00,33.35,33.40,33.40,-3.22,37.00,17.00
AFI,1261.86,56.544,56.437,4.967,4.79,1.1,10.61,47.5,21,0.51,4.17,f,Aust Foundation,,5.04,6,5.04,5.06,5.12,4.98,-2.02,5.23,3.41
AIX,9655.09,326.408,187.28,0.934,3.14,0.5,26.33,6.2,13,2.03,8.02,p,Aust Infra unt,,1.62,7.5,1.615,1.62,1.65,1.535,1.63,2.054,0.991
ALF,228.134,11.277,15.109,0.084,1.49,0.8,11.85,10.5,5,2.37,4.00,f,Aust Leaders,,1.25,1,1.25,1.265,1.265,1.23,-2.42,1.265,0.55
ALFO,2353.74,11.216,-,0.004,-,-,-,-,-,-,-,, opt nov10,,0.057,-0.3,0.057,0.062,0.062,0.053,-8.22,0.10,0.05
API,1585.27,30.663,115.517,0.238,0.84,1.1,5.9,15.7,1,5.90,1.08,,Aust Pharmaceutical,,0.925,3,0.91,0.925,0.925,0.835,0.13,0.945,0.35
APK,887.922,7.505,18.179,0.036,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.36,4,0.35,0.36,0.36,0.31,9.28,0.38,0.12
AUI,7.748,0.886,0.686,0.73,6.82,1.1,14,53.1,25,0.56,3.36,f,Aust United Invest,,7.43,48,7.43,7.50,7.43,6.95,3.68,7.43,4.25
AVG,511.296,48.315,23.753,0.04,0.88,0.4,-96,-,-,-,-,,Aust Vintage Ltd,,0.315,0.5,0.30,0.315,0.315,0.285,-1.61,0.775,0.125
AWL,2202.5,56.53,88.26,0.005,-,-,-0.31,-,-,-,-,,Aust Wine,,0.005,-0.1,0.004,0.005,0.006,0.004,-19.89,0.007,0.002
ASB,2763.81,45.434,62.774,0.508,1.24,2.2,5,54.0,6,0.83,2.22,f,Austal Ltd,,2.70,15,2.63,2.74,2.77,2.51,2.66,3.12,1.38
AUN,8777.31,478.09,432.412,1.578,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.26,-0.5,1.24,1.295,1.30,1.225,-3.62,1.37,0.60
AUB,160.261,15.111,12.364,0.244,0.88,5.5,31.7,15.3,20.5,1.55,4.24,f,Austbrokers Hldgs,,4.84,6,4.84,4.97,4.95,4.77,-1.97,5.00,3.30
AEO,1123.12,57.676,88.083,0.514,-0.01,-,11.98,12.4,9.1,1.32,6.11,f,Austereo Grp Ltd,,1.49,11,1.49,1.50,1.53,1.375,4.75,1.74,1.02
ANG,504.896,21.694,19.015,0.166,0.63,3.8,31.39,7.6,8,3.92,3.33,f,Austin Engineer,,2.40,23,2.41,2.44,2.47,2.20,7.38,2.50,0.78
ACK,8.44,3.933,14.962,0.04,0.19,1.6,-17.6,-,1,-,3.33,,Austock Grp Ltd,,0.30,,0.295,0.30,0.30,0.295,-3.22,0.35,0.15
AYX,-,0.041,0.025,0.005,0.26,3.3,-6.3,-,-,-,-,,Austofix Grp Ltd,,0.85,,0.85,1.00,0.85,0.85,-3.22,0.85,0.75
ALZ,23230.3,886.088,371.824,1.615,0.92,0.6,-15.55,-,10,-,17.86,,Australand Prop stpld,,0.56,3,0.56,0.565,0.585,0.53,2.44,0.585,0.174
AIY,-,1.633,0.68,0.002,0.03,1.1,-0.23,-,-,-,-,,Authorised Invest,,0.033,,0.023,0.033,0.033,0.033,-3.22,0.057,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,, opt feb13,,-,,-,-,-,-,-,-,-
AIYOA,-,-,0.09,-,-,-,-,-,-,-,-,, opt mar10,,0.01,,-,-,0.01,0.01,-3.22,0.01,0.01
ATJ,489.632,4.065,2.241,0.005,0.01,5.0,-5.55,-,-,-,-,,Auto Tech Ltd,,0.05,,0.055,0.067,0.05,0.046,-3.22,0.206,0.028
ATJN,-,-,-,-,-,-,-,-,-,-,-,, def,,-,,-,-,-,-,-,-,-
AIE,115.999,7.664,9.66,0.004,0.12,0.5,2.32,2.8,-,-,-,,Autodom Ltd,,0.065,-0.5,0.062,0.075,0.07,0.065,-10.36,0.081,0.02
AHE,1426.57,42.326,25.921,0.454,0.69,2.9,-,-,14,-,6.97,f,Automotive Hldgs,,2.01,2,1.98,2.02,2.05,1.95,-2.22,2.09,0.42
AAT,-,1.341,2.108,0.015,-,-,-1.63,-,-,-,-,,Autron Corp,,0.02,,0.02,0.024,0.02,0.02,-3.22,0.03,0.01
AVX,7420.15,370.167,207.493,0.089,0.03,4.3,-7.87,-,-,-,-,,Avexa Ltd,,0.13,2,0.125,0.13,0.13,0.11,14.96,0.171,0.054
AVH,1088.26,39.975,8.109,0.016,0.05,3.2,-5.49,-,-,-,-,,Avita Medical Ltd,,0.16,-1,0.16,0.17,0.17,0.155,-9.10,0.275,0.031
AVJ,433.953,17.548,16.249,0.135,1.04,0.5,-4.68,-,2,-,4.08,,AVJennings,,0.49,10,0.49,0.495,0.50,0.41,22.42,0.50,0.16
AWB,42719.3,442.064,303.065,0.704,1.81,0.7,18.5,6.6,5,3.70,4.10,,AWB Ltd,,1.22,-5,1.22,1.23,1.28,1.20,-7.16,2.995,0.592
AXA,25153,741.665,661.863,9.757,0.96,4.9,-7.39,-,18.5,-,3.92,p,AXA Asia Pacific,,4.72,40,4.70,4.73,4.75,4.19,6.04,5.19,2.52
AXI,564.8,46.846,49.767,0.028,0.06,1.1,-2.76,-,-,-,-,,Axiom Prop,,0.065,-0.5,0.065,0.07,0.071,0.065,-10.36,0.08,0.021
AZU,-,1.279,-,0.012,-,-,-,-,-,-,-,,Azurn Int Ltd,,0.095,,-,-,0.095,0.095,-3.22,0.20,0.095
BBI,-,5483.66,2846.45,0.137,1.84,0.0,-40.69,-,2.5,-,47.17,,Babcock & Br Infr stp,,0.053,,-,-,0.053,0.053,-3.22,0.28,0.024
BBP,12925.2,1013.47,1649.85,0.057,-1.48,-,-20.34,-,-,-,-,,Babcock & Br Pwr stp,,0.078,0.1,0.078,0.08,0.083,0.072,-1.92,0.145,0.024
BLP,178.902,18.566,40.657,0.018,0.66,0.2,-14.95,-,4.12,-,39.24,,Babcock & Br Res stp,,0.105,-1,0.11,0.12,0.11,0.105,-11.92,0.205,0.041
BOQ,3357.49,136.396,89.846,2.585,5.39,2.3,68.1,18.0,64,1.06,5.22,f,Bank of Qld,,12.26,71,12.21,12.33,12.98,11.34,2.93,14.333,6.228
BBX,-,0.124,1.32,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,0.005,0.04,0.02,0.02,-3.22,0.03,0.01
BEC,3933.72,166.797,133.283,0.023,0.23,0.5,-167.28,-,16.3,-,148.18,,Becton Prop Grp stpld,,0.11,,0.11,0.115,0.115,0.105,-3.22,0.405,0.043
BFG,369.368,24.853,13.942,0.268,0.27,4.1,4.9,22.6,4,1.23,3.62,f,Bell Financial Grp,,1.105,17.5,1.09,1.10,1.12,0.96,15.60,1.12,0.37
