ASW,25,1.76,2.661,0.011,0.09,2.9,2.1,12.4,2,1.05,7.69,f,Advanced Share,,0.26,-4,0.265,0.30,0.30,0.26,-8.95,0.30,0.15
AEI,58,4.414,6.116,0.013,0.01,13.0,-2.31,-,-,-,-,,Aeris Environmental,,0.13,-0.5,0.13,0.16,0.135,0.13,0.67,0.185,0.05
AVE,161.199,18.125,39.407,0.197,2.07,0.7,-9.7,-,4,-,2.61,,Aevum Ltd,,1.53,1.5,1.465,1.50,1.55,1.45,5.37,1.67,0.545
AFT,38849,384.474,1792.49,0.006,-,-,-0.03,-,-,-,-,,AFT Corp,,0.001,,0.001,0.001,0.001,0.001,4.38,0.001,0.001
AGK,10142.3,328.636,352.012,6.226,6.00,2.3,358,3.9,54,6.63,3.89,f,AGL Energy Ltd,,13.87,-48,13.87,13.97,14.43,13.60,1.03,15.82,12.83
AGJ,75.02,1.287,0.283,0.013,0.38,0.4,-3.63,-,2.42,-,16.13,,Agricultural Land unt,,0.15,-2,0.14,0.17,0.17,0.15,-7.39,0.28,0.13
AHC,-,0.202,0.041,0.014,3.31,0.7,17.79,13.8,5,3.56,2.04,,AHC Ltd,,2.45,,2.30,2.45,2.45,2.45,4.38,2.45,1.295
AGI,125.603,9.788,35.545,0.046,0.02,8.3,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.165,-0.5,0.165,0.17,0.18,0.16,1.44,0.22,0.04
AIZ,267.157,15.117,49.719,1.089,1.18,0.9,1.61,63.0,5.22,0.31,5.14,,Air New Zealand fpo nz,,1.015,-10,1.01,1.08,1.115,1.01,-4.59,1.12,0.55
AIG,-,0.187,0.051,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,0.11,-,0.11,0.11,4.38,0.12,0.098
AJL,1342.54,58.006,42.75,0.283,2.11,2.1,249.7,1.7,10.5,23.78,2.41,f,AJ Lucas Grp,,4.35,-37,4.30,4.36,4.74,4.20,-3.46,5.60,2.03
ACL,3048.29,63.65,34.944,0.114,0.03,23.7,-5.2,-,-,-,-,,Alchemia Ltd,,0.71,17,0.705,0.71,0.765,0.56,35.86,0.765,0.095
AAI,-,0.002,-,39.837,-,-,-251.67,-,31.58,-,0.69,,Alcoa Inc cdi,,46.00,,-,46.15,46.00,46.00,4.38,47.10,45.617
LEP,709.508,31.199,22.988,0.332,3.08,0.7,31.51,7.0,30,1.05,13.70,,ALE Prop Grp stpld,,2.19,-8,2.15,2.19,2.27,2.18,0.85,2.36,1.416
ALS,2562.04,95.707,69.247,0.477,0.49,10.4,-13.94,-,7,-,1.37,f,Alesco Corp,,5.10,-66,5.08,5.12,5.76,5.02,-7.08,6.10,0.60
ABQ,-,32.633,17.441,0.025,0.05,2.8,2.8,5.0,0.5,5.60,3.57,f,Allied Brands Ltd,,0.14,,-,-,0.14,0.14,4.38,0.325,0.10
ABQO,-,0.051,3.812,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,-,-,0.005,0.005,4.38,0.08,0.001
AMA,1327.15,41.844,38.54,0.018,-0.23,-,-43.5,-,2.1,-,32.31,,Allomak Ltd,,0.065,-0.5,0.065,0.069,0.069,0.065,-2.76,0.09,0.017
AEA,-,1.91,5.134,0.001,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.05,,0.041,0.087,0.05,0.05,4.38,0.10,0.015
AIQ,38.57,9.82,-,0.129,1.45,0.7,-33.96,-,47,-,47.72,,Alternative Invest unt,,0.985,,0.985,1.00,1.00,0.985,4.38,1.45,0.575
ALU,466.945,6.371,3.459,0.022,0.12,2.1,-0.47,-,2,-,8.00,,Altium Ltd,,0.25,-2.5,0.245,0.29,0.28,0.25,-4.71,0.70,0.25
AHD,242.289,7.875,6.141,0.77,4.48,1.3,53.5,11.2,32,1.67,5.36,f,Amalgamated Hldgs,,5.97,12,5.85,6.10,6.20,5.84,6.43,6.20,3.81
AMO,12,0.636,1.88,0.015,0.57,0.9,5.9,8.3,3.5,1.69,7.14,f,Ambertech Ltd,,0.49,-1,0.49,0.52,0.50,0.49,2.38,0.52,0.32
AMB,163.167,3.12,17.613,0.025,0.13,2.8,-52.3,-,1.5,-,4.05,,Ambition Grp Ltd,,0.37,3,0.35,0.385,0.37,0.315,13.20,0.38,0.096
AMH,226.988,9.829,12.167,0.117,0.72,0.9,2.63,24.7,2,1.31,3.08,f,Amcil Ltd,,0.65,-5,0.68,0.70,0.70,0.65,-2.76,0.72,0.43
AMM,3600.4,178.672,205.242,0.122,0.18,1.2,2.25,9.8,0.8,2.81,3.64,f,Amcom Telecomm,,0.22,,0.215,0.22,0.225,0.215,4.38,0.25,0.096
AMMO,2317.9,160.918,61.914,0.012,-,-,-,-,-,-,-,,  opt dec09,,0.047,-0.4,0.047,0.05,0.055,0.045,-3.46,0.055,0.002
AMC,27811,949.533,791.829,7.02,1.61,3.6,25.3,22.7,34,0.74,5.91,,Amcor Ltd,,5.75,3,5.75,5.76,5.78,5.51,4.90,6.082,3.50
AEC,61.568,6.672,3.035,0.095,0.77,3.4,27.1,9.7,16,1.69,6.08,f,Ammtec Ltd,,2.63,-8,2.63,2.69,2.66,2.61,1.43,2.86,1.30
AGF,1127.22,53.064,61.709,0.33,1.21,0.9,4.35,23.9,3.9,1.12,3.75,,AMP Capital China unt,,1.04,-1.5,1.03,1.04,1.08,1.005,2.96,1.265,0.64
AMP,43284.9,1598.65,1671.95,12.189,0.67,8.9,29.6,20.1,30,0.99,5.04,p,AMP Ltd,,5.95,-43,5.94,5.97,6.34,5.87,-2.36,6.97,3.52
ANQ,133.922,17.631,8.318,0.029,0.02,10.8,-5.6,-,-,-,-,,Anaeco Ltd,,0.215,-2,0.23,0.245,0.245,0.215,-4.13,0.39,0.075
ANQO,-,0.048,0.015,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.2,0.003,-,0.005,0.005,-35.62,0.023,0.003
ANQOA,-,0.044,0.005,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.004,-,0.004,0.004,4.38,0.016,0.001
ALT,906,37.137,115.336,0.009,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.023,0.3,0.021,0.024,0.024,0.019,19.38,0.08,0.019
ANN,2680.9,175.933,171.227,1.397,1.98,5.2,89.2,11.6,28,3.19,2.70,,Ansell Ltd,,10.37,-31,10.05,10.42,10.64,10.02,1.48,13.83,7.51
ANO,162,12.367,2.344,0.01,0.03,1.4,0.77,5.5,-,-,-,,Antaria Ltd,,0.042,,0.042,0.05,0.05,0.042,4.38,0.065,0.02
ADO,2949.03,61.027,-,0.002,0.01,0.8,-1.1,-,-,-,-,,Anteo Diagnostics,,0.008,,0.007,0.008,0.01,0.008,4.38,0.015,0.004
ADOO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,0.001,0.005,-,-,-,-,-
ADOOA,-,-,-,-,-,-,-,-,-,-,-,,  opt feb11,,-,,-,0.009,-,-,-,-,-
ANP,10075.9,35.012,112.517,0.038,0.01,6.4,-0.46,-,-,-,-,,Antisense Therapeutic,,0.064,1.8,0.062,0.066,0.075,0.048,43.51,0.075,0.028
ANZ,74936.6,2121.13,2379.4,57.76,10.72,2.2,170.4,13.5,102,1.67,4.42,f,ANZ Banking Grp,,23.06,-79,23.05,23.10,23.96,22.65,1.07,25.25,11.83
APE,30.938,0.819,0.879,0.308,8.41,1.2,36.1,28.5,44,0.82,4.27,f,AP Eagers Ltd,,10.30,-20,10.00,10.70,10.70,10.00,2.47,10.80,4.45
APP,-,1.781,1.889,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.02,,0.02,-,0.02,0.02,4.38,0.081,0.01
APA,4049.25,197.19,202.922,1.613,1.18,2.7,16.2,19.6,31,0.52,9.78,,APA Grp stpld,,3.17,-7,3.16,3.19,3.24,3.06,2.22,3.39,2.43
AEZ,12402.3,471.802,617.941,0.044,0.33,0.2,-56.84,-,1,-,12.35,,APN European Retail stpld,,0.081,-1.1,0.081,0.085,0.092,0.072,-7.58,0.13,0.014
APN,11779.2,451.149,164.998,1.345,-1.23,-,-13.1,-,12,-,5.31,,APN News & Media,,2.26,-23,2.25,2.30,2.49,2.14,-4.86,3.125,0.866
APD,328.652,20.022,35.061,0.045,0.20,1.5,-18.08,-,3,-,9.68,,APN Prop Grp,,0.31,-5,0.33,0.36,0.38,0.30,-9.51,0.40,0.09
AOP,30275.4,183.386,4.607,0.005,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.011,,0.011,0.012,0.013,0.011,4.38,0.04,0.009
AQL,239.562,11.177,22.455,0.004,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.015,,0.015,0.018,0.015,0.013,4.38,0.018,0.008
APB,357.205,15.077,16.703,0.012,0.22,0.2,2,2.5,-,-,-,,Arafura Pearls,,0.05,-0.6,0.05,0.051,0.056,0.05,-6.34,0.085,0.038
ARP,599.943,12.014,9.74,0.349,1.22,4.3,33.86,15.5,16.5,2.05,3.14,f,ARB Corp,,5.25,-7,5.23,5.25,5.35,5.19,3.06,5.40,2.55
AAD,3058.54,143.866,110.544,0.41,1.18,1.1,-0.32,-,14.3,-,10.59,,Ardent Leisure Grp stp,,1.35,-10,1.33,1.38,1.47,1.295,-2.52,1.65,0.79
ARG,758.178,33.603,31.151,3.993,6.38,1.1,-11.1,-,27,-,3.96,f,Argo Invest,,6.82,,6.82,6.89,6.90,6.51,4.38,6.91,4.52
ASV,2275,20.127,28.075,0.002,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.007,-0.1,0.006,0.008,0.008,0.006,-8.12,0.017,0.006
ARA,141.463,4,13.385,0.056,0.30,0.9,-4.51,-,1,-,3.64,,Ariadne Aust,,0.275,-1,0.27,0.275,0.285,0.27,0.87,0.29,0.16
ALL,21956.1,461.881,604.306,2.411,0.35,12.9,-0.2,-,14.5,-,3.21,f,Aristocrat Leisure,,4.52,-39,4.45,4.54,4.86,4.29,-3.56,5.75,3.16
ARJ,15,2.263,2.786,0.017,1.08,0.7,8.07,8.8,7.75,1.04,10.92,f,ARK Fund Ltd (The),,0.71,6,0.69,0.71,0.71,0.65,13.61,0.80,0.44
AEM,1746.41,117.701,31.312,0.004,-,-,2.83,0.6,-,-,-,,Artist & Entertain,,0.018,0.2,0.015,0.018,0.018,0.014,16.88,0.025,0.003
APH,727.81,14.301,4.023,0.056,0.04,5.6,3.1,7.3,0.5,6.20,2.22,,Ascent Pharmahealth,,0.225,-1.5,0.225,0.23,0.26,0.225,-1.87,0.26,0.12
AIO,104400,3868.17,878.32,4.477,-1.41,-,-32.5,-,23,-,15.03,,Asciano Grp stpld,,1.53,-12,1.525,1.53,1.63,1.435,-2.89,1.865,0.32
AFA,119.255,9.914,7.032,0.03,0.01,20.0,-2.61,-,-,-,-,,ASF Grp Ltd,,0.20,-2,0.20,0.24,0.24,0.20,-4.71,0.43,0.036
ASZ,2075.55,52.648,23.752,0.139,0.05,20.0,8.52,11.7,5.5,1.55,5.50,f,ASG Grp Ltd,,1.00,-5.5,0.99,1.015,1.05,0.935,-0.83,1.09,0.33
AJJ,118.124,14.87,5.412,0.028,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.15,,0.13,0.15,0.15,0.14,4.38,0.50,0.007
AJJO,-,0.75,1.857,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,0.045,0.001,0.001,4.38,0.002,0.001
AUF,228.203,3.321,2.516,0.096,0.97,1.0,0.76,132.9,-,-,-,,Asian Masters Fund,,1.01,1,0.93,1.01,1.01,1.00,5.38,1.05,0.77
AKF,28.61,5.763,-,0.022,0.35,1.0,5.4,6.3,1.3,4.15,3.82,f,ASK Funding Ltd,,0.34,1,0.335,0.37,0.34,0.33,7.41,0.34,0.125
APZ,9659.53,325.042,111.378,0.296,0.68,0.8,-22.53,-,6.17,-,12.10,,Aspen Grp stpld,,0.51,-0.5,0.50,0.51,0.52,0.45,3.41,0.722,0.218
ASP,107,0.419,3.671,0.036,-0.06,-,-0.22,-,0.13,-,0.87,,Aspermont Ltd,,0.15,-2,0.155,0.28,0.18,0.15,-7.39,0.296,0.148
AKR,7.367,19.665,38.514,0.014,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.67,1.5,0.655,0.70,0.67,0.655,6.67,1.10,0.008
AJA,10833.9,574.574,571.061,0.224,0.93,0.5,-71.94,-,9,-,20.45,,Astro Jap Prop Tr unt,,0.44,-4.5,0.435,0.445,0.49,0.42,-4.90,0.55,0.16
ATR,16.905,2.038,1.606,0.134,0.03,68.3,-3.9,-,10,-,4.88,,Astron Ltd,,2.05,3,2.00,2.08,2.10,1.98,5.86,2.70,1.41
ASX,4911.94,186.388,254.875,5.837,2.66,12.7,183.2,18.5,164.9,1.11,4.86,f,ASX Ltd,,33.90,-175,33.90,34.20,35.77,33.47,-0.53,37.90,23.52
ACG,1044.1,21.331,15.55,0.021,0.05,4.1,-1.7,-,-,-,-,,Atcor Medical,,0.205,2.5,0.20,0.205,0.205,0.175,18.27,0.24,0.12
ATI,41475.3,1322.43,77.161,0.044,0.01,4.0,-0.11,-,-,-,-,,Atlantic Ltd,,0.04,0.2,0.04,0.041,0.042,0.035,9.64,0.044,0.005
ATIO,14851.2,505.426,-,0.009,-,-,-,-,-,-,-,,  opt dec11,,0.03,0.2,0.03,0.032,0.033,0.025,11.52,0.033,0.003
ATP,265.235,12.285,12.512,0.015,0.20,0.6,-4.39,-,2,-,16.67,,Atlas Southsea Pearl,,0.12,-0.5,0.115,0.13,0.125,0.115,0.38,0.32,0.075
ATW,309.353,2.722,1.696,0.003,0.01,1.7,-0.12,-,-,-,-,,Atos Wellness,,0.017,,0.017,0.025,0.018,0.017,4.38,0.04,0.01
AIA,432.699,50.292,78.58,1.96,1.21,1.3,2.74,58.4,6.7,0.41,4.19,,Auckland Airport fpo nz,,1.60,-2,1.55,1.62,1.62,1.54,3.14,1.66,1.175
ABW,9.314,0.137,0.178,0.009,7.43,1.0,-57.97,-,43,-,5.90,,Aurora Buy-Write ord ,,7.29,19,6.70,7.29,7.29,6.80,7.05,7.29,4.50
AIB,2.934,0.135,0.04,0.014,8.15,1.0,-13.91,-,106,-,13.59,,Aurora Infrastructur unt,,7.80,-10,7.80,8.00,7.90,7.80,3.11,8.60,6.84
AUP,0.2,0.237,0.244,0.02,5.54,1.0,-,-,-,-,-,,Aurora Prop unt,,5.35,3,5.35,5.45,5.35,5.32,4.94,5.35,4.35
AOD,308.782,19.297,5.454,0.047,1.09,1.0,-6.57,-,5,-,4.50,f,Aurora Sandringham ,,1.11,0.5,1.10,1.11,1.115,1.095,4.83,1.245,1.055
ASL,2492.45,88.862,127.465,0.297,1.73,1.0,23.23,7.3,11,2.11,6.47,f,Ausdrill Ltd,,1.70,-1,1.68,1.71,1.76,1.57,3.79,1.95,0.675
AAX,6075.46,170.097,65.583,0.597,0.76,6.4,43.94,11.2,18.5,2.38,3.78,f,Ausenco Ltd,,4.90,-48,4.90,4.92,5.34,4.30,-4.54,5.95,1.855
AET,275.982,12.278,3.284,0.021,-,-,-32.9,-,2,-,3.81,,Ausmelt Ltd,,0.525,1.5,0.53,0.55,0.545,0.50,7.32,0.58,0.10
AAC,3371.04,206.936,100.354,0.385,2.55,0.6,-25.7,-,-,-,-,,Aust Agriculture,,1.455,-4.5,1.455,1.47,1.495,1.385,1.38,2.42,1.16
AAK,2668.26,499.769,88.765,0.02,0.06,0.1,0.34,2.1,-,-,-,,Aust China Hldgs,,0.007,,0.007,0.008,0.007,0.006,4.38,0.014,0.002
AAKO,-,21.139,-,0.002,-,-,-,-,-,-,-,,  opt dec13,,0.003,,0.002,0.004,0.003,0.003,4.38,0.005,0.001
AEU,280.836,31.818,72.223,0.067,1.33,0.4,-21.5,-,6.7,-,13.40,,Aust Education unt,,0.50,1,0.48,0.50,0.52,0.455,6.42,0.54,0.145
AYF,9.548,0.239,0.299,0.022,6.42,1.0,-157,-,65,-,10.30,p,Aust Enhanced unt,,6.31,,6.31,6.39,6.35,6.27,4.38,7.35,5.00
AEF,1.937,0.034,0.038,0.034,8.53,4.0,121.6,28.0,147,0.83,4.32,f,Aust Ethical,,34.00,,33.00,34.00,34.03,34.00,4.38,37.00,17.00
AFI,1531.42,60.372,62.155,5.174,4.79,1.1,10.61,49.5,21,0.51,4.00,f,Aust Foundation,,5.25,-1,5.23,5.26,5.35,5.12,4.19,5.35,3.41
AIX,19165.4,367.304,203.733,1.024,3.14,0.6,26.33,6.7,13,2.03,7.32,p,Aust Infra unt,,1.775,,1.75,1.785,1.855,1.71,4.38,1.855,0.991
ALF,183.54,12.906,16.442,0.08,1.56,0.8,11.85,10.0,5,2.37,4.20,f,Aust Leaders,,1.19,-1,1.18,1.19,1.215,1.18,3.55,1.265,0.55
ALFO,1394.82,15.841,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.051,-0.3,0.05,0.053,0.056,0.05,-1.18,0.10,0.046
API,3982.91,39.968,120.387,0.192,0.84,0.9,5.9,12.6,2,2.95,2.68,f,Aust Pharmaceutical,,0.745,-15,0.73,0.745,0.91,0.70,-12.38,0.935,0.296
APK,210,8.34,18.254,0.036,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.355,0.5,0.34,0.36,0.355,0.33,5.81,0.38,0.12
AUI,17.878,0.939,0.738,0.697,7.28,1.0,14,50.7,25,0.56,3.52,f,Aust United Invest,,7.10,-5,7.11,7.50,7.30,7.10,3.68,7.45,4.25
AVG,487.903,49.984,25.66,0.044,0.88,0.4,-96,-,-,-,-,,Aust Vintage Ltd,,0.34,-1.5,0.34,0.35,0.355,0.32,0.15,0.735,0.125
ASB,796.884,50.73,67.252,0.457,1.24,2.0,5,48.6,6,0.83,2.47,f,Austal Ltd,,2.43,-5,2.43,2.44,2.53,2.35,2.36,3.12,1.425
AUN,10058.9,515.722,464.77,1.641,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.31,-4,1.30,1.34,1.37,1.26,1.42,1.39,0.60
AUB,585.675,17.573,13.651,0.252,0.88,5.5,31.7,15.3,20.5,1.55,4.23,f,Austbrokers Hldgs,,4.85,-15,4.77,4.85,5.02,4.55,1.38,5.65,3.30
AEO,1280.55,63.425,95.97,0.514,-0.01,-,11.98,12.4,9.1,1.32,6.11,f,Austereo Grp Ltd,,1.49,-6,1.44,1.515,1.53,1.44,0.51,1.74,1.02
ANG,727.136,24.113,23.556,0.174,0.63,4.0,31.39,8.0,8,3.92,3.19,f,Austin Engineer,,2.51,-19,2.51,2.56,2.79,2.30,-2.66,2.80,0.78
ACK,231.136,5.079,13.458,0.042,0.19,1.6,-17.6,-,1,-,3.23,,Austock Grp Ltd,,0.31,1,0.31,0.32,0.33,0.31,7.71,0.35,0.15
AYX,-,0.054,0.025,0.005,0.26,3.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.00,,1.00,-,1.00,1.00,4.38,1.00,0.75
ALZ,28915.8,948.037,406.521,1.543,0.92,0.6,-15.55,-,10,-,18.69,,Australand Prop stpld,,0.535,-1.5,0.53,0.535,0.58,0.52,1.65,0.585,0.174
AIY,-,1.633,0.68,0.002,0.03,1.1,-0.23,-,-,-,-,,Authorised Invest,,0.033,,0.023,0.033,0.033,0.033,4.38,0.057,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,-,-,-,-,-,-
AIYOA,-,-,0.09,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,4.38,0.01,0.01
ATJ,285,4.772,7.025,0.01,0.01,6.3,-5.55,-,-,-,-,,Auto Tech Ltd,,0.063,0.3,0.046,0.063,0.063,0.05,9.38,0.179,0.028
AIE,47.532,8.331,9.892,0.005,0.12,0.7,2.32,3.7,-,-,-,,Autodom Ltd,,0.085,-2.5,0.085,0.09,0.11,0.085,-18.35,0.11,0.02
AHE,834.018,47.872,30.341,0.492,0.69,3.2,-,-,14,-,6.42,f,Automotive Hldgs,,2.18,-12,2.17,2.20,2.40,2.10,-0.84,2.40,0.42
AAT,4.825,1.366,2.316,0.015,-,-,-1.63,-,-,-,-,,Autron Corp,,0.02,,0.011,0.02,0.02,0.02,4.38,0.03,0.01
AVX,11006.3,436.023,224.569,0.119,0.03,5.8,-7.87,-,-,-,-,,Avexa Ltd,,0.175,-1.5,0.175,0.18,0.19,0.17,-3.52,0.22,0.054
AVH,792.321,42.142,8.902,0.016,0.05,3.1,-5.49,-,-,-,-,,Avita Medical Ltd,,0.155,-0.5,0.155,0.165,0.165,0.155,1.25,0.275,0.031
AVJ,622.503,18.957,16.74,0.146,1.04,0.5,-4.68,-,2,-,3.77,,AVJennings,,0.53,-3,0.515,0.565,0.63,0.525,-0.98,0.63,0.16
AWB,127284,657.617,315.123,0.709,1.81,0.7,18.5,6.6,5,3.70,4.07,,AWB Ltd,,1.23,1,1.225,1.235,1.275,1.175,5.20,2.995,0.592
AWL,8353,74.255,89.481,0.005,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.005,,0.005,0.006,0.006,0.005,4.38,0.006,0.002
AXA,16437,794.896,695.229,8.764,0.96,4.4,-7.39,-,18.5,-,4.36,p,AXA Asia Pacific,,4.24,-41,4.23,4.24,4.63,4.19,-4.44,5.19,2.52
AXI,227.144,47.83,51.42,0.03,0.06,1.2,-2.76,-,-,-,-,,Axiom Prop,,0.07,,0.065,0.07,0.07,0.065,4.38,0.08,0.021
BBI,107066,6004.8,2987.37,0.096,1.84,0.0,-40.69,-,2.5,-,67.57,,Babcock & Br Infr stp,,0.037,0.1,0.036,0.037,0.037,0.034,7.16,0.27,0.024
BBP,10251.4,1047.2,1714.61,0.053,-1.48,-,-20.34,-,-,-,-,,Babcock & Br Pwr stp,,0.073,-1.2,0.073,0.075,0.086,0.071,-9.74,0.13,0.024
BLP,280,21.074,44.035,0.023,0.66,0.2,-14.95,-,4.12,-,31.69,,Babcock & Br Res stp,,0.13,0.5,0.13,0.14,0.14,0.13,8.38,0.15,0.041
BOQ,2827.99,146.024,98.392,2.605,6.62,1.9,75.9,16.3,52,1.46,4.21,f,Bank of Qld,,12.35,-73,12.30,12.38,13.16,11.90,-1.20,13.938,6.228
BBX,-,0.124,1.32,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,-,0.03,0.02,0.02,4.38,0.03,0.01
BEC,3864.43,183.628,156.772,0.019,0.23,0.4,-167.28,-,16.3,-,179.12,,Becton Prop Grp stpld,,0.091,-0.4,0.089,0.091,0.098,0.086,0.17,0.23,0.043
BFG,355.086,26.377,14.863,0.303,0.27,4.6,4.9,25.5,4,1.23,3.20,f,Bell Financial Grp,,1.25,3,1.25,1.26,1.25,1.15,6.84,1.25,0.37
