ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:07 Friday 12/2/2010. Processed 17:53 Sunday 14/2/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AGI,25.898,0.974,1.009,0.039,0.02,7.0,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.14,,0.14,0.16,0.145,0.14,-1.24,0.22,0.05
AIZ,309.68,2.605,0.974,1.095,1.18,0.9,1.61,63.4,5.22,0.31,5.12,,Air New Zealand fpo nz,,1.02,-0.5,1.03,1.05,1.04,1.00,-1.73,1.12,0.55
AIG,-,-,0.015,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,0.07,-,0.11,0.11,-1.24,0.12,0.098
AJL,1129.94,8.785,2.925,0.216,2.11,1.6,249.7,1.3,5.5,45.40,1.66,,AJ Lucas Grp,,3.31,20,3.28,3.35,3.39,3.05,5.19,5.60,2.03
ACL,869.093,6.364,9.051,0.123,0.03,21.5,-5.2,-,-,-,-,,Alchemia Ltd,,0.645,-2,0.645,0.655,0.675,0.62,-4.25,0.81,0.116
AAI,-,-,-,39.187,-,-,-251.67,-,12.39,-,0.27,,Alcoa Inc cdi,,45.25,,-,45.20,45.25,45.25,-1.24,47.10,44.00
LEP,521.641,5.857,1.422,0.342,3.08,0.7,31.51,7.2,30,1.05,13.27,,ALE Prop Grp stpld,,2.26,2,2.23,2.27,2.35,2.21,-0.35,2.43,1.416
ALS,1007.27,6.893,12.556,0.398,0.65,6.5,-17.36,-,14,-,3.30,f,Alesco Corp,,4.24,7,4.18,4.26,4.57,3.89,0.44,5.91,0.60
AEJ,4942.46,37.017,141.5,0.059,-1.48,-,-20.34,-,-,-,-,,Alinta Energy Grp stp,,0.081,0.4,0.077,0.081,0.081,0.075,3.95,0.13,0.032
ABQ,1978.89,8.059,2.11,0.027,0.05,2.8,2.8,5.0,0.5,5.60,3.57,f,Allied Brands Ltd,,0.14,-0.5,0.135,0.14,0.14,0.12,-4.69,0.245,0.10
ABQO,0.435,4.103,0.007,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,0.001,0.002,0.001,0.001,-1.24,0.005,0.001
AEA,175.079,1.105,0.003,0.004,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.13,2,0.125,0.135,0.13,0.115,16.94,0.15,0.014
AEAO,-,-,-,-,-,-,-,-,-,-,-,,  opt jan12,,-,,0.015,0.05,-,-,-,-,-
AIQ,143.518,1.925,0.012,0.137,1.46,0.7,-33.96,-,47,-,44.98,,Alternative Invest unt,,1.045,4,1.045,1.07,1.05,1.005,2.74,1.45,0.575
ALU,3.165,0.257,0.242,0.025,0.12,2.3,-0.47,-,2,-,7.14,,Altium Ltd,,0.28,,0.23,0.28,0.28,0.28,-1.24,0.50,0.235
AMA,216,5.52,7.361,0.016,-0.23,-,-43.5,-,-,-,-,,AMA Grp Ltd,,0.058,0.5,0.058,0.06,0.058,0.053,8.19,0.078,0.017
AHD,209.481,10.982,1.293,0.923,4.48,1.3,53.5,11.1,32,1.67,5.38,f,Amalgamated Hldgs,,5.95,31,5.85,5.99,5.99,5.64,4.25,6.24,3.598
AMO,22.4,0.402,0.086,0.015,0.57,0.9,5.9,8.5,3.5,1.69,7.00,f,Ambertech Ltd,,0.50,,0.47,0.55,0.50,0.50,-1.24,0.57,0.34
AMB,113.776,0.445,0.131,0.027,0.13,3.1,-52.3,-,-,-,-,,Ambition Grp Ltd,,0.40,1.5,0.35,0.46,0.40,0.385,2.65,0.40,0.096
AMH,88.485,1.246,0.697,0.13,0.74,0.9,-1.14,-,2,-,3.01,,Amcil Ltd,,0.665,1.5,0.665,0.68,0.665,0.65,1.07,0.72,0.43
AMM,10692.1,62.293,10.414,0.208,0.18,1.6,2.25,12.9,0.8,2.81,2.76,f,Amcom Telecomm,,0.29,-2.5,0.29,0.295,0.335,0.29,-9.18,0.345,0.10
AMC,26734.5,153.463,83.323,7.327,1.61,3.7,25.3,23.7,34,0.74,5.67,,Amcor Ltd,,6.00,,5.99,6.00,6.11,5.92,-1.24,6.35,3.50
AEC,142.548,1.573,1.47,0.098,0.77,3.5,27.1,9.9,16,1.69,5.95,f,Ammtec Ltd,,2.69,4,2.69,2.72,2.77,2.57,0.27,3.00,1.30
AGF,819.869,7.639,3.548,0.287,1.33,0.7,4.35,20.8,3.9,1.12,4.31,,AMP Capital China unt,,0.905,-0.5,0.905,0.92,0.935,0.905,-1.79,1.265,0.73
AMP,37676,179.748,108.318,12.62,0.67,9.2,29.6,20.8,30,0.99,4.87,p,AMP Ltd,,6.16,1,6.16,6.18,6.38,6.14,-1.08,6.97,3.52
ANQ,-,1.883,0.687,0.034,0.02,12.5,-5.6,-,-,-,-,,Anaeco Ltd,,0.25,,-,-,0.25,0.25,-1.24,0.39,0.125
ANQO,-,-,-,-,-,-,-,-,-,-,-,,  opt may10,,0.001,-0.4,-,-,0.005,0.005,-81.24,0.023,0.001
ANQOA,-,-,-,-,-,-,-,-,-,-,-,,  opt may12,,0.001,-0.3,-,-,0.004,0.004,-76.24,0.016,0.001
ALT,316.299,3.857,5.923,0.015,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.04,0.2,0.039,0.041,0.041,0.038,4.02,0.083,0.019
ANN,4086.87,21.49,24.542,1.37,1.98,5.2,89.2,11.6,28,3.19,2.71,,Ansell Ltd,,10.32,16,10.13,10.35,10.33,9.95,0.33,10.98,7.51
ANO,2120,3.011,0.168,0.008,0.03,1.2,0.77,4.8,-,-,-,,Antaria Ltd,,0.037,0.5,0.038,0.04,0.037,0.033,14.38,0.065,0.029
ADO,115275,1776.59,0.799,0.021,0.01,5.0,-1.1,-,-,-,-,,Anteo Diagnostics,,0.05,0.8,0.048,0.05,0.054,0.041,17.81,0.105,0.004
ADOO,13600.6,323.069,-,0.007,-,-,-,-,-,-,-,,  opt sep10,,0.033,0.6,0.033,0.035,0.037,0.028,20.98,0.07,0.001
ADOOA,-,0.404,-,0.002,-,-,-,-,-,-,-,,  opt feb11,,0.025,,0.005,0.04,0.025,0.025,-1.24,0.025,0.018
ANP,7491.55,171.238,1.799,0.031,0.01,5.2,-0.46,-,-,-,-,,Antisense Therapeutic,,0.052,-0.5,0.052,0.053,0.06,0.05,-10.01,0.20,0.029
ANZ,43900.9,232.327,203.082,52.155,10.72,1.9,170.4,12.1,102,1.67,4.95,f,ANZ Banking Grp,,20.59,-31,20.58,20.60,21.07,20.13,-2.73,25.25,12.06
APE,6.031,0.033,0.064,0.373,8.41,1.5,36.1,34.7,44,0.82,3.52,f,AP Eagers Ltd,,12.51,1,12.50,12.70,13.00,12.50,-1.16,13.00,4.45
APP,100,1.588,0.063,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.016,0.2,0.015,0.022,0.016,0.014,13.04,0.028,0.009
APA,3042.01,24.249,17.373,1.649,1.18,2.7,16.2,20.0,31,0.52,9.57,,APA Grp stpld,,3.24,3,3.22,3.25,3.32,3.16,-0.31,3.68,2.50
AEZ,3818.57,17.861,27.356,0.03,0.33,0.2,-56.84,-,-,-,-,,APN European Retail stpld,,0.055,-0.8,0.053,0.055,0.062,0.05,-13.94,0.115,0.014
APN,6042.88,34.301,17.772,1.375,-1.23,-,-13.1,-,12,-,5.19,,APN News & Media,,2.31,-1,2.26,2.34,2.34,2.23,-1.67,2.61,0.866
APD,45.925,1.109,2.311,0.049,0.20,1.7,-18.08,-,-,-,-,,APN Prop Grp,,0.34,3.5,0.31,0.34,0.34,0.305,10.23,0.41,0.09
AOP,1355,35.851,-,0.004,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.009,,0.008,0.009,0.009,0.008,-1.24,0.04,0.008
AQL,38,6.376,0.7,0.003,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.013,0.1,0.012,0.013,0.013,0.012,7.09,0.018,0.008
APB,169.368,4.022,2.318,0.009,0.22,0.2,2,1.7,-,-,-,,Arafura Pearls,,0.034,0.2,0.028,0.033,0.036,0.034,3.38,0.058,0.025
ARP,299.603,2.713,0.533,0.384,1.22,4.3,33.86,15.7,16.5,2.05,3.11,f,ARB Corp,,5.30,20,5.25,5.36,5.33,5.11,2.68,5.48,2.368
AAD,2477.36,19.491,9.674,0.495,1.18,1.4,-0.32,-,14.3,-,8.77,,Ardent Leisure Grp stp,,1.63,9,1.57,1.63,1.64,1.415,4.60,1.845,0.79
ARG,825.284,4.25,3.88,3.782,6.56,1.0,-11.1,-,25,-,3.87,f,Argo Invest,,6.46,-23,6.45,6.49,6.71,6.35,-4.68,7.05,4.52
ASV,8.584,0.675,0.448,0.017,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.25,4.5,0.215,0.25,0.25,0.205,20.71,1.098,0.006
ARA,71.22,2.949,0.432,0.052,0.30,0.9,-4.51,-,1,-,3.92,,Ariadne Aust,,0.255,1,0.255,0.26,0.255,0.24,2.84,0.37,0.205
ALL,9855.02,63.58,27.982,2.342,0.35,12.5,-0.2,-,14.5,-,3.30,f,Aristocrat Leisure,,4.39,4,4.37,4.40,4.57,4.31,-0.32,5.75,3.16
ARJ,10,0.367,0.216,0.01,1.08,0.4,8.07,5.1,7,1.15,17.07,f,ARK Fund Ltd (The),,0.41,,0.415,0.44,0.41,0.41,-1.24,0.80,0.395
AEM,10213.3,37.011,19.297,0.004,-,-,2.83,0.4,-,-,-,,Artist & Entertain,,0.012,,0.01,0.012,0.013,0.009,-1.24,0.025,0.004
AKW,32.875,0.927,0.876,0.006,0.43,0.4,51.76,0.3,-,-,-,,Arturus Capital,,0.155,-3.5,0.155,0.19,0.19,0.155,-19.66,0.30,0.07
APH,205,1.558,1.773,0.044,0.04,4.4,3.1,5.6,-,-,-,,Ascent Pharmahealth,,0.175,-2.5,0.18,0.195,0.20,0.175,-13.74,0.26,0.12
AIO,56197.2,367.211,101.125,5.077,-1.41,-,-32.5,-,-,-,-,,Asciano Grp stpld,,1.735,1,1.725,1.74,1.775,1.645,-0.66,1.94,0.32
AFA,2421.41,6.311,0.305,0.023,0.01,10.5,-2.61,-,-,-,-,,ASF Grp Ltd,,0.105,-6.5,0.10,0.115,0.16,0.10,-39.48,0.43,0.06
ASZ,1111.37,7.772,7,0.173,0.05,24.8,8.52,14.6,5.5,1.55,4.44,f,ASG Grp Ltd,,1.24,9,1.22,1.24,1.285,1.11,6.58,1.30,0.42
AJJ,16.666,0.142,0.352,0.019,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.10,0.5,0.031,0.10,0.10,0.095,4.02,0.267,0.007
AJJO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,-1.24,0.002,0.001
AUF,101.478,1.12,0.228,0.099,1.02,1.0,0.76,134.2,-,-,-,,Asian Masters Fund,,1.02,1,1.02,1.03,1.02,1.01,-0.25,1.06,0.77
AKF,162.6,0.232,0.922,0.015,0.35,0.7,5.4,4.3,1.3,4.15,5.65,f,ASK Funding Ltd,,0.23,-0.5,0.235,0.24,0.24,0.23,-3.37,0.37,0.125
APZ,5172.54,29.599,15.296,0.261,0.68,0.7,-22.53,-,5.18,-,11.51,,Aspen Grp stpld,,0.45,,0.445,0.45,0.455,0.44,-1.24,0.575,0.218
ASP,-,0.267,-,0.031,-0.06,-,-0.22,-,-,-,-,,Aspermont Ltd,,0.13,,0.10,0.155,0.13,0.13,-1.24,0.271,0.11
AIR,76.154,0.41,-,0.024,-,-,-,-,-,-,-,,Astivita Renewables,,1.02,4.5,0.98,1.05,1.05,0.985,3.37,1.15,0.75
AKR,182.15,0.393,4.272,0.015,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.70,,0.66,0.75,0.70,0.67,-1.24,1.10,0.008
AJA,5043.72,53.209,52.065,0.183,0.93,0.4,-71.94,-,9,-,25.00,,Astro Jap Prop stp,,0.36,-0.5,0.35,0.36,0.38,0.35,-2.61,0.515,0.16
ATR,44.895,0.256,0.073,0.137,0.03,70.0,-3.9,-,-,-,-,,Astron Ltd,,2.10,20,1.91,2.10,2.10,1.86,9.28,2.70,1.41
ASX,4012.51,21.902,18.467,6.177,2.66,13.5,183.2,19.6,164.9,1.11,4.60,f,ASX Ltd,,35.85,82,35.72,35.85,35.85,34.67,1.10,37.90,24.57
ACG,10.3,0.536,1.664,0.017,0.05,3.4,-1.7,-,-,-,-,,Atcor Medical,,0.17,0.5,0.155,0.17,0.17,0.165,1.79,0.24,0.155
ATI,2063.9,46.868,12.054,0.032,0.01,2.6,-0.11,-,-,-,-,,Atlantic Ltd,,0.026,-0.3,0.025,0.032,0.029,0.026,-11.59,0.048,0.005
ATIO,7382.08,27.482,-,0.004,-,-,-,-,-,-,-,,  opt dec11,,0.015,-0.4,0.015,0.017,0.019,0.013,-22.29,0.039,0.003
ATP,325.8,3.345,0.448,0.014,0.20,0.6,-4.39,-,-,-,-,,Atlas Southsea Pearl,,0.115,1.5,0.115,0.125,0.125,0.115,13.76,0.17,0.075
ATW,-,1.81,-,0.003,0.01,1.8,-0.12,-,-,-,-,,Atos Wellness,,0.018,,-,-,0.018,0.018,-1.24,0.04,0.01
AIA,7534.85,11.102,7.266,1.833,1.21,1.2,2.74,52.6,6.7,0.41,4.65,,Auckland Airport fpo nz,,1.44,-9,1.44,1.45,1.51,1.44,-7.12,1.654,1.171
AIB,0.307,0.101,0.003,0.014,1.22,0.9,-13.91,-,51.5,-,46.82,,Aurora Global Tr unt,,1.10,-0.5,1.10,1.25,1.105,1.10,-1.69,7.50,0.977
AUP,3.794,0.065,0.013,0.018,5.28,0.9,-,-,-,-,-,,Aurora Prop unt,,4.95,5,4.97,5.26,4.95,4.90,-0.22,5.40,4.35
ABW,15.996,0.099,0.025,0.008,1.23,0.9,-57.97,-,20.5,-,17.98,,Aurora Sand Au Tr ord unt,,1.14,2,1.14,1.15,1.145,1.12,0.54,7.35,0.867
AOD,252.06,0.763,2.054,0.046,1.05,1.0,-6.57,-,4,-,3.85,f,Aurora Sandringham ,,1.04,1.5,1.04,1.05,1.05,1.025,0.22,1.17,1.005
AQF,182.75,0.183,-,0.029,-,-,-,-,-,-,-,,AUS Gov Index Fund,,1.62,,1.60,-,1.65,1.62,-,1.65,1.62
ASL,1562.29,12.263,1.693,0.386,1.73,1.1,23.23,8.0,11,2.11,5.95,f,Ausdrill Ltd,,1.85,13,1.84,1.85,1.85,1.62,6.32,2.20,0.675
AAX,2277.33,17.773,12.249,0.47,0.76,5.1,43.94,8.8,18.5,2.38,4.79,f,Ausenco Ltd,,3.86,-4,3.85,3.87,4.01,3.73,-2.27,5.95,1.855
AET,352.74,7.142,0.077,0.054,-,-,-32.9,-,-,-,-,,Ausmelt Ltd,,1.35,,1.35,-,1.355,1.35,-1.24,1.485,0.10
AAC,3070.2,15.361,6.392,0.357,2.42,0.6,-20.3,-,-,-,-,,Aust Agriculture,,1.35,5,1.33,1.36,1.35,1.23,2.60,1.95,1.16
AAK,210.7,11.51,12.576,0.027,0.02,0.4,0.32,2.5,-,-,-,,Aust China Hldgs,,0.008,,0.008,0.009,0.008,0.008,-1.24,0.016,0.002
AAKO,-,2.1,-,0.006,-,-,-,-,-,-,-,,  opt dec13,,0.002,,0.001,0.002,0.002,0.002,-1.24,0.005,0.001
AEU,505.853,3.074,3.755,0.063,1.33,0.3,-21.5,-,4,-,8.60,,Aust Education unt,,0.465,-3.5,0.46,0.48,0.49,0.465,-8.24,0.54,0.145
AYF,10.755,0.054,0.024,0.022,6.78,0.9,-157,-,60,-,9.38,p,Aust Enhanced unt,,6.40,4,6.23,6.41,6.40,6.30,-0.61,6.45,5.00
AEF,0.231,0.003,-,0.027,8.53,3.2,121.6,22.2,147,0.83,5.44,f,Aust Ethical,,27.00,100,26.10,27.00,27.00,27.00,2.60,37.00,17.00
AFI,1978.11,8.753,7.509,4.967,5.04,1.0,8.93,56.4,21,0.43,4.17,f,Aust Foundation,,5.04,,5.03,5.04,5.14,5.02,-1.24,5.41,3.45
AIX,9229.09,52.051,19.306,1.061,3.14,0.6,26.33,7.0,13,2.03,7.07,,Aust Infra unt,,1.84,7,1.83,1.86,1.85,1.72,2.71,1.95,0.991
ALF,209.749,1.058,0.903,0.077,1.51,0.8,53.65,2.2,7,7.66,5.98,f,Aust Leaders,,1.17,3.5,1.16,1.18,1.19,1.14,1.84,1.265,0.55
ALFO,270.031,3.116,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.04,-0.1,0.04,0.047,0.045,0.039,-3.68,0.10,0.035
API,5601,24.667,2.159,0.298,0.84,0.7,5.9,10.3,2,2.95,3.28,f,Aust Pharmaceutical,,0.61,-2,0.60,0.615,0.62,0.565,-4.42,0.939,0.312
APK,155.012,2.649,0.259,0.041,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.40,4,0.385,0.40,0.40,0.36,9.87,0.45,0.12
AUI,13.814,0.089,0.088,0.697,7.10,1.0,14,50.7,25,0.56,3.52,f,Aust United Invest,,7.10,9,7.10,7.20,7.10,7.01,0.04,7.90,4.25
AVG,252.099,2.958,0.527,0.04,0.88,0.4,-96,-,-,-,-,,Aust Vintage Ltd,,0.31,0.5,0.305,0.31,0.32,0.305,0.40,0.49,0.125
ASB,3966.12,9.578,2.072,0.466,1.24,2.0,5,49.6,6,0.83,2.42,f,Austal Ltd,,2.48,4,2.44,2.49,2.48,2.37,0.40,3.12,1.425
AUN,15817.6,58.545,44.943,1.553,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.24,0.5,1.235,1.255,1.285,1.18,-0.84,1.465,0.65
AUB,113.433,0.681,0.458,0.264,0.88,5.8,31.7,16.1,20.5,1.55,4.02,f,Austbrokers Hldgs,,5.10,10,5.02,5.10,5.10,4.90,0.76,5.65,3.40
AEO,135.457,11.941,2.04,0.569,-0.01,-,11.98,13.8,9.1,1.32,5.52,f,Austereo Grp Ltd,,1.65,,1.605,1.70,1.65,1.605,-1.24,1.785,1.04
ANG,536.578,3.905,2.149,0.203,0.63,4.7,31.39,9.3,8,3.92,2.73,f,Austin Engineer,,2.93,23,2.89,2.93,2.93,2.67,7.28,3.47,0.80
ACK,-,0.203,0.077,0.035,0.19,1.4,-17.6,-,-,-,-,,Austock Grp Ltd,,0.26,,0.25,0.29,0.26,0.26,-1.24,0.35,0.15
AYX,3.35,0.019,-,0.005,0.26,3.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.00,,1.05,1.60,1.00,1.00,-1.24,1.25,0.75
ALZ,29120.8,112.897,44.171,1.355,0.68,0.7,-13.4,-,8,-,17.02,,Australand Prop stpld,,0.47,2,0.47,0.475,0.485,0.445,3.20,0.585,0.174
AIY,-,-,-,0.002,0.03,1.0,-0.23,-,-,-,-,,Authorised Invest,,0.03,,0.023,0.03,0.03,0.03,-1.24,0.034,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,0.005,-,-,-,-,-
AIYOA,-,-,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,-1.24,0.01,0.01
ATJ,425.04,3.579,0.04,0.009,0.01,5.8,-5.55,-,-,-,-,,Auto Tech Ltd,,0.058,0.8,0.057,0.058,0.058,0.045,14.76,0.151,0.028
ATJO,-,-,-,-,-,-,-,-,-,-,-,,  optjun11d,,-,,0.001,-,-,-,-,-,-
AIE,20.166,0.899,0.811,0.004,0.12,0.7,2.32,3.5,-,-,-,,Autodom Ltd,,0.081,0.1,0.081,0.09,0.081,0.08,0.01,0.11,0.02
AHE,1711.29,6.432,7.353,0.521,0.69,3.3,12.4,18.6,14,0.89,6.06,f,Automotive Hldgs,,2.31,18,2.31,2.35,2.36,2.11,7.21,2.60,0.56
AAT,96.862,0.437,0.03,0.01,-,-,-1.63,-,-,-,-,,Autron Corp,,0.013,-0.4,0.011,0.014,0.017,0.013,-24.77,0.025,0.01
AVX,24835.5,103.439,23.372,0.11,0.03,4.3,-7.87,-,-,-,-,,Avexa Ltd,,0.13,-0.5,0.13,0.135,0.14,0.105,-4.95,0.235,0.054
AVH,571.507,5.351,3.336,0.017,0.05,3.2,-5.49,-,-,-,-,,Avita Medical Ltd,,0.16,,0.155,0.16,0.16,0.15,-1.24,0.275,0.068
AVJ,185.559,1.049,0.456,0.136,1.06,0.5,0.09,550.0,-,-,-,,AVJennings,,0.495,-0.5,0.48,0.495,0.50,0.48,-2.24,0.63,0.16
AWB,19744.1,136.356,31.394,0.809,1.81,0.5,18.5,5.4,5,3.70,5.05,,AWB Ltd,,0.99,-2,0.985,0.995,1.035,0.98,-3.22,1.337,0.592
AWL,4293,21.88,1.521,0.006,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.005,,0.005,0.006,0.005,0.005,-1.24,0.007,0.002
AXA,32106.7,157.343,49.427,13.105,0.96,6.6,-7.39,-,18.5,-,2.92,p,AXA Asia Pacific,,6.34,-11,6.33,6.34,6.50,6.28,-2.95,6.72,2.52
