ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4721.2 at 16:47 4/12/2009  Report at 19:06 Friday 4/12/2009. Processed 20:45 Friday 4/12/2009.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ADQ,104.98,4.051,1.16,0.008,-,-,-8.68,-,-,-,-,,ADG Global Supply,,0.08,,0.085,0.10,0.08,0.08,-2.70,0.165,0.058
ADL,510.811,11.691,11.901,0.005,0.01,1.2,-2.68,-,-,-,-,,Admerex Ltd,,0.012,0.1,0.01,0.012,0.012,0.01,6.39,0.016,0.004
ADG,18.85,0.928,1.917,0.079,2.37,1.3,27.9,11.3,16,1.74,5.08,f,Adtrans Grp,,3.15,-5,3.25,3.45,3.25,3.15,-4.26,3.25,1.65
ASC,976.009,106.174,67.537,0.006,0.04,0.3,-0.28,-,-,-,-,,Adultshop Com,,0.01,,0.009,0.011,0.011,0.009,-2.70,0.012,0.003
ASCO,518,3.523,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.004,0.1,0.002,0.005,0.004,0.003,30.64,0.004,0.002
ABV,662,101.518,56.286,0.024,0.01,3.1,-0.36,-,-,-,-,,Adv Braking Tech,,0.031,0.3,0.031,0.032,0.032,0.03,8.02,0.038,0.005
AMT,44.901,0.717,1.716,0.011,0.20,3.0,-2.9,-,-,-,-,,Adv Surg Dsgn & Mnft,,0.60,2,0.58,0.60,0.60,0.57,0.75,0.64,0.28
AES,106.666,1.185,8.355,0.029,0.01,6.6,-0.06,-,-,-,-,,Advanced Energy,,0.066,0.1,0.066,0.067,0.067,0.065,-1.16,0.085,0.02
ACE,363.325,23.628,18.192,0.009,-0.04,-,-1.9,-,-,-,-,,Advanced Engine,,0.06,-1,0.06,0.066,0.067,0.06,-16.98,0.093,0.031
ANM,346.401,27.004,28.171,0.012,0.01,5.6,-3.07,-,-,-,-,,Advanced Magnesium,,0.056,,0.056,0.057,0.06,0.056,-2.70,0.124,0.013
ASW,109.125,2.414,3.106,0.014,0.09,3.8,2.1,16.4,2,1.05,5.80,f,Advanced Share,,0.345,2.5,0.325,0.40,0.345,0.325,5.12,0.36,0.15
AEI,13.522,7.154,6.402,0.012,0.01,12.0,-2.31,-,-,-,-,,Aeris Environmental,,0.12,0.5,0.12,0.16,0.12,0.115,1.65,0.185,0.05
AVE,344.688,19.089,41.589,0.177,2.07,0.7,-9.7,-,4,-,2.90,,Aevum Ltd,,1.38,,1.365,1.38,1.41,1.345,-2.70,1.67,0.545
AFT,2000,394.164,1799.93,0.006,-,-,-0.03,-,-,-,-,,AFT Corp,,0.001,,-,0.001,0.001,0.001,-2.70,0.001,0.001
AGK,4872.39,359.964,385.726,6.217,6.00,2.3,358,3.9,54,6.63,3.90,f,AGL Energy Ltd,,13.85,14,13.83,13.86,14.16,13.72,-1.68,15.80,12.83
AGJ,2.895,1.322,0.283,0.014,0.38,0.4,-3.63,-,2.42,-,14.67,,Agricultural Land unt,,0.165,,0.155,0.165,0.165,0.155,-2.70,0.28,0.13
AHC,1.685,0.205,0.041,0.013,3.31,0.7,17.79,12.6,5,3.56,2.22,,AHC Ltd,,2.25,,2.25,2.45,2.25,2.25,-2.70,2.45,1.295
AGI,180.375,10.863,39.126,0.054,0.02,9.8,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.195,3,0.19,0.20,0.195,0.18,15.49,0.22,0.05
AIZ,25.119,15.299,51.82,1.014,1.18,0.8,1.61,58.7,5.22,0.31,5.52,,Air New Zealand fpo nz,,0.945,-4.5,0.945,0.95,1.00,0.945,-7.24,1.12,0.55
AIG,-,0.187,0.051,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,-,-,0.11,0.11,-2.70,0.12,0.098
AJL,1557.34,63.047,48.787,0.268,2.11,2.0,249.7,1.7,10.5,23.78,2.54,f,AJ Lucas Grp,,4.13,-17,4.07,4.13,4.35,3.93,-6.65,5.60,2.03
ACL,758.922,70.184,40.679,0.121,0.03,25.0,-5.2,-,-,-,-,,Alchemia Ltd,*,0.75,9,0.75,0.76,0.75,0.60,10.94,0.75,0.092
ACLR,63.095,0.063,-,0.005,-,-,-,-,-,-,-,,  rts16decd,,0.18,,0.15,0.20,0.18,0.06,-,0.18,0.06
AAI,0.001,0.002,-,38.841,-,-,-251.67,-,31.58,-,0.70,,Alcoa Inc cdi,,44.85,-180,40.00,44.85,46.65,44.85,-6.56,47.10,44.00
LEP,657.051,35.173,25.117,0.342,3.08,0.7,31.51,7.2,30,1.05,13.27,,ALE Prop Grp stpld,,2.26,5,2.26,2.29,2.28,2.20,-0.43,2.36,1.416
ALS,1071.5,102.253,74.855,0.452,0.49,9.8,-13.94,-,7,-,1.46,f,Alesco Corp,,4.81,6,4.70,4.88,4.88,4.65,-1.43,5.91,0.60
ABQ,1040.1,36.38,19.61,0.027,0.05,3.0,2.8,5.4,0.5,5.60,3.33,f,Allied Brands Ltd,,0.15,1,0.145,0.15,0.15,0.14,4.45,0.28,0.10
ABQO,170,0.221,3.858,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.002,0.005,0.005,0.005,-2.70,0.029,0.001
AMA,576.131,47.403,50.81,0.015,-0.23,-,-43.5,-,-,-,-,,Allomak Ltd,,0.054,-0.5,0.054,0.06,0.059,0.054,-11.17,0.078,0.017
AEA,125.9,2.48,5.556,0.002,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.115,0.5,0.115,0.12,0.115,0.11,1.85,0.12,0.015
AIQ,49.602,10.238,-,0.139,1.43,0.7,-33.96,-,47,-,44.34,,Alternative Invest unt,,1.06,-4,1.01,1.07,1.07,1.06,-6.33,1.45,0.575
ALU,123.33,6.871,4.141,0.022,0.12,2.1,-0.47,-,2,-,8.00,,Altium Ltd,,0.25,1,0.25,0.29,0.255,0.24,1.47,0.60,0.235
AHD,244.909,9.546,6.323,0.756,4.48,1.3,53.5,11.0,32,1.67,5.46,f,Amalgamated Hldgs,,5.86,28,5.66,5.86,6.24,5.50,2.32,6.24,3.598
AHDN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AMO,79.5,0.902,2.059,0.015,0.57,0.9,5.9,8.2,3.5,1.69,7.22,f,Ambertech Ltd,,0.485,-1.5,0.485,0.52,0.51,0.485,-5.70,0.55,0.32
AMB,3.69,3.315,18.556,0.021,0.13,2.4,-52.3,-,1.5,-,4.76,,Ambition Grp Ltd,,0.315,-3,0.31,0.34,0.345,0.315,-11.39,0.38,0.096
AMH,335.549,11.454,12.934,0.121,0.72,0.9,2.63,25.7,2,1.31,2.96,f,Amcil Ltd,,0.675,0.5,0.675,0.68,0.69,0.67,-1.95,0.72,0.43
AMM,10665.6,206.788,211.952,0.15,0.18,1.5,2.25,12.0,0.8,2.81,2.96,f,Amcom Telecomm,,0.27,4,0.265,0.27,0.27,0.235,14.69,0.27,0.096
AMMO,14447.8,198.076,64.113,0.018,-,-,-,-,-,-,-,,  opt dec09,,0.07,0.9,0.071,0.082,0.085,0.056,12.06,0.085,0.002
AMC,26290.9,1070.12,905.326,7.349,1.61,3.7,25.3,23.8,34,0.74,5.65,,Amcor Ltd,,6.02,26,6.01,6.04,6.05,5.80,1.82,6.05,3.50
AEC,169.608,7.063,3.335,0.092,0.77,3.3,27.1,9.4,16,1.69,6.30,f,Ammtec Ltd,,2.54,-26,2.50,2.60,2.70,2.50,-11.98,3.00,1.30
AGF,1335.09,59.855,69.351,0.346,1.27,0.9,4.35,25.1,3.9,1.12,3.58,,AMP Capital China unt,,1.09,3,1.08,1.09,1.09,1.06,0.13,1.265,0.73
AMP,38551.8,1887.03,1877.45,12.599,0.67,9.2,29.6,20.8,30,0.99,4.88,p,AMP Ltd,,6.15,23,6.13,6.17,6.28,6.02,1.19,6.97,3.52
ANQ,1204.99,20.396,9.07,0.034,0.02,12.8,-5.6,-,-,-,-,,Anaeco Ltd,,0.255,1,0.25,0.255,0.27,0.24,1.39,0.39,0.09
ANQO,-,0.048,0.015,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.2,0.001,-,0.005,0.005,-42.70,0.023,0.003
ANQOA,-,0.044,0.005,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.001,-,0.004,0.004,-2.70,0.016,0.001
ALT,2581.55,65.365,127.111,0.021,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.055,-1.2,0.053,0.055,0.067,0.052,-20.61,0.083,0.019
ANN,2653.01,189.316,188.777,1.377,1.98,5.2,89.2,11.5,28,3.19,2.73,,Ansell Ltd,,10.26,-19,10.20,10.27,10.84,10.00,-4.51,13.38,7.51
ANO,181.439,12.884,3.546,0.011,0.03,1.7,0.77,6.5,-,-,-,,Antaria Ltd,,0.05,,0.05,0.055,0.05,0.05,-2.70,0.065,0.028
ADO,9221.46,95.398,0.219,0.003,0.01,0.7,-1.1,-,-,-,-,,Anteo Diagnostics,,0.007,,0.007,0.008,0.009,0.007,-2.70,0.013,0.004
ADOO,4911.83,14.158,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.002,,0.002,0.003,0.002,0.002,-2.70,0.004,0.002
ADOOA,-,-,-,-,-,-,-,-,-,-,-,,  opt feb11,,-,,-,0.009,-,-,-,-,-
ANP,522.7,41.773,114.763,0.036,0.01,6.1,-0.46,-,-,-,-,,Antisense Therapeutic,,0.061,0.2,0.058,0.062,0.062,0.058,0.69,0.075,0.029
ANZ,45385,2362.09,2715.72,55.057,10.72,2.1,170.4,12.9,102,1.67,4.64,f,ANZ Banking Grp,,21.98,79,21.90,21.98,22.40,21.63,1.03,25.25,11.83
APE,16.075,0.863,0.953,0.299,8.41,1.2,36.1,27.8,44,0.82,4.39,f,AP Eagers Ltd,,10.02,-83,10.10,10.60,10.70,10.02,-10.35,11.65,4.45
APP,-,1.827,1.889,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.018,,0.021,0.035,0.018,0.018,-2.70,0.081,0.01
APA,3718.44,218.899,219.784,1.654,1.18,2.8,16.2,20.1,31,0.52,9.54,,APA Grp stpld,,3.25,7,3.23,3.30,3.38,3.19,-0.50,3.38,2.50
AEZ,2535.37,491.882,664.715,0.037,0.33,0.2,-56.84,-,1,-,14.71,,APN European Retail stpld,,0.068,-0.1,0.066,0.068,0.072,0.065,-4.15,0.115,0.014
APN,5212.86,493.6,180.424,1.423,-1.23,-,-13.1,-,12,-,5.02,,APN News & Media,,2.39,2,2.36,2.39,2.46,2.29,-1.85,2.61,0.866
APD,62.661,20.532,39.212,0.05,0.20,1.7,-18.08,-,3,-,8.70,,APN Prop Grp,,0.345,-3.5,0.345,0.36,0.38,0.335,-11.91,0.41,0.09
AOP,4822.48,311.738,4.607,0.005,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.011,,0.011,0.012,0.012,0.01,-2.70,0.04,0.009
AQL,50,11.619,24.588,0.003,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.012,,0.012,0.016,0.012,0.012,-2.70,0.018,0.008
APB,124,16.027,17.499,0.012,0.22,0.2,2,2.4,-,-,-,,Arafura Pearls,,0.047,-0.3,0.045,0.049,0.05,0.047,-8.70,0.08,0.038
ARP,1053.73,15.391,10.501,0.352,1.22,4.0,33.86,14.3,16.5,2.05,3.40,f,ARB Corp,,4.85,-25,4.83,4.86,5.12,4.81,-7.60,5.20,2.368
AAD,4434.06,160.996,121.604,0.497,1.18,1.4,-0.32,-,14.3,-,8.75,,Ardent Leisure Grp stp,,1.635,15.5,1.63,1.635,1.69,1.46,7.78,1.69,0.79
ARG,517.782,36.457,35.438,3.922,6.26,1.1,-11.1,-,27,-,4.03,f,Argo Invest,,6.70,11,6.65,6.70,6.72,6.59,-1.03,6.91,4.52
ASV,534,26.291,28.481,0.002,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.008,0.1,0.006,0.008,0.008,0.006,11.59,0.017,0.005
ARA,34.003,4.327,14.04,0.07,0.30,1.1,-4.51,-,1,-,2.94,,Ariadne Aust,,0.34,5,0.33,0.34,0.37,0.29,14.54,0.37,0.16
ALL,10530.2,520.691,654.234,2.022,0.35,10.8,-0.2,-,14.5,-,3.83,f,Aristocrat Leisure,,3.79,-14,3.77,3.85,4.17,3.77,-6.26,5.75,3.16
ARJ,54.531,2.6,3.256,0.014,1.08,0.5,8.07,7.1,7,1.15,12.28,f,ARK Fund Ltd (The),,0.57,-1,0.57,0.585,0.60,0.57,-4.42,0.80,0.44
AEM,418,123.844,38.668,0.003,-,-,2.83,0.5,-,-,-,,Artist & Entertain,,0.014,,0.014,0.015,0.014,0.013,-2.70,0.025,0.003
APH,192.695,15.745,5.442,0.05,0.04,5.0,3.1,6.5,0.5,6.20,2.50,,Ascent Pharmahealth,,0.20,0.5,0.20,0.215,0.215,0.195,-0.13,0.26,0.12
AIO,92430.1,4218.1,1237.87,4.974,-1.41,-,-32.5,-,23,-,13.53,,Asciano Grp stpld,,1.70,9.5,1.695,1.70,1.75,1.615,3.22,1.76,0.32
AFA,54,10.726,7.611,0.029,0.01,19.5,-2.61,-,-,-,-,,ASF Grp Ltd,,0.195,-0.5,0.175,0.195,0.22,0.19,-5.20,0.43,0.036
ASZ,1098.15,59.849,28.584,0.159,0.05,22.9,8.52,13.4,5.5,1.55,4.80,f,ASG Grp Ltd,,1.145,-2,1.12,1.145,1.16,1.12,-4.41,1.195,0.33
AJJ,22.459,15.121,5.663,0.024,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.13,-1,0.10,0.13,0.14,0.13,-9.84,0.50,0.007
AJJO,-,0.75,1.857,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,0.035,0.001,0.001,-2.70,0.002,0.001
AUF,50.75,4.037,2.566,0.093,0.95,1.0,0.76,128.9,-,-,-,,Asian Masters Fund,,0.98,,0.99,1.00,0.98,0.98,-2.70,1.05,0.77
AKF,5744.05,11.538,-,0.021,0.35,0.9,5.4,5.8,1.3,4.15,4.13,f,ASK Funding Ltd,,0.315,-2.5,0.29,0.315,0.34,0.31,-10.05,0.37,0.125
APZ,6151.83,379.717,129.406,0.296,0.68,0.8,-22.53,-,6.17,-,12.10,,Aspen Grp stpld,,0.51,,0.495,0.51,0.515,0.485,-2.70,0.575,0.218
ASP,40.573,0.949,3.674,0.036,-0.06,-,-0.22,-,0.13,-,0.87,,Aspermont Ltd,,0.15,,0.15,0.155,0.15,0.15,-2.70,0.271,0.14
AKR,131.858,20.182,42.749,0.017,1.60,0.5,-0.03,-,-,-,-,,Astra Capital Ltd,,0.80,,0.78,0.85,0.80,0.795,-2.70,1.10,0.008
AJA,11961.6,612.021,632.263,0.221,0.93,0.5,-71.94,-,9,-,20.69,,Astro Jap Prop stp,,0.435,-2,0.43,0.44,0.46,0.43,-7.09,0.515,0.16
ATR,72.073,2.19,1.717,0.111,0.03,56.7,-3.9,-,10,-,5.88,,Astron Ltd,,1.70,-10,1.70,1.75,1.80,1.625,-8.25,2.70,1.41
ASX,4745.46,209.823,272.02,5.7,2.66,12.4,183.2,18.1,164.9,1.11,4.98,f,ASX Ltd,,33.10,40,33.07,33.19,33.97,32.81,-1.47,37.90,23.52
ACG,285,23.151,16.279,0.02,0.05,3.9,-1.7,-,-,-,-,,Atcor Medical,,0.195,,0.19,0.195,0.20,0.195,-2.70,0.24,0.125
ATI,22927.4,1503.99,78.859,0.042,0.01,3.7,-0.11,-,-,-,-,,Atlantic Ltd,,0.037,-0.3,0.037,0.038,0.045,0.037,-10.20,0.048,0.005
ATIO,11936,583.265,-,0.008,-,-,-,-,-,-,-,,  opt dec11,,0.027,-0.2,0.027,0.03,0.031,0.027,-9.59,0.039,0.003
ATP,220.632,13.733,13.22,0.014,0.20,0.6,-4.39,-,2,-,17.39,,Atlas Southsea Pearl,,0.115,1,0.11,0.115,0.115,0.11,6.83,0.22,0.075
ATW,-,2.772,1.696,0.003,0.01,1.7,-0.12,-,-,-,-,,Atos Wellness,,0.017,,0.008,0.029,0.017,0.017,-2.70,0.04,0.01
AIA,1563.75,70.276,81.313,1.814,1.21,1.2,2.74,54.0,6.7,0.41,4.53,,Auckland Airport fpo nz,,1.48,1,1.445,1.46,1.48,1.44,-2.02,1.66,1.175
ABWDA,-,-,-,-,7.25,-,-57.97,-,-,-,-,,Aurora Buy-Write def,,-,,1.225,1.235,-,-,-,-,-
AIBDA,-,0.015,-,0.014,8.07,0.1,-13.91,-,-,-,-,,Aurora Global Tr def,,1.13,,1.13,1.25,1.13,1.13,-2.70,1.13,1.13
AUP,0.197,0.241,0.281,0.02,5.43,1.0,-,-,-,-,-,,Aurora Prop unt,,5.32,-4,4.95,5.08,5.32,5.32,-3.44,5.37,4.35
AOD,438.151,22.312,6.748,0.048,1.08,1.0,-6.57,-,5,-,4.50,f,Aurora Sandringham ,,1.11,2,1.10,1.11,1.11,1.095,-0.86,1.23,1.055
ASL,3723.37,102.969,132.262,0.351,1.73,1.2,23.23,8.6,11,2.11,5.50,f,Ausdrill Ltd,,2.00,26,1.955,2.00,2.02,1.695,12.25,2.02,0.675
AAX,2433.97,191.705,80.608,0.519,0.76,5.6,43.94,9.7,18.5,2.38,4.34,f,Ausenco Ltd,,4.26,-4,4.22,4.30,4.40,4.20,-3.63,5.95,1.855
AET,156.871,13.575,3.496,0.031,-,-,-32.9,-,2,-,2.56,,Ausmelt Ltd,,0.78,2,0.775,0.78,0.78,0.74,-0.06,0.78,0.10
AAC,4068.92,221.8,110.338,0.349,2.55,0.5,-25.7,-,-,-,-,,Aust Agriculture,,1.32,-7,1.32,1.35,1.42,1.32,-7.73,2.07,1.16
AAK,19818.7,587.966,93.82,0.053,0.02,0.8,0.32,5.0,-,-,-,,Aust China Hldgs,,0.016,0.1,0.014,0.016,0.016,0.012,3.97,0.016,0.002
AAKO,7800,32.339,-,0.006,-,-,-,-,-,-,-,,  opt dec13,,0.002,,0.001,0.002,0.002,0.002,-2.70,0.005,0.001
AEU,170.789,33.056,79.992,0.057,1.33,0.3,-21.5,-,6.7,-,15.95,,Aust Education unt,,0.42,-1,0.395,0.42,0.44,0.37,-5.02,0.54,0.145
AYF,69.971,0.342,0.318,0.021,6.59,0.9,-157,-,65,-,10.45,p,Aust Enhanced unt,,6.22,-13,6.23,6.34,6.35,6.20,-4.74,6.45,5.00
AEF,0.599,0.036,0.04,0.033,8.53,3.9,121.6,27.5,147,0.83,4.39,f,Aust Ethical,,33.47,-123,31.00,33.00,34.70,33.47,-6.24,37.00,17.00
AFI,1262.52,66.634,71.757,5.066,4.77,1.1,10.61,48.4,21,0.51,4.09,f,Aust Foundation,,5.14,-8,5.12,5.14,5.25,5.13,-4.23,5.35,3.45
AIX,9926.76,439.689,231.993,0.995,3.14,0.5,26.33,6.6,13,2.03,7.54,p,Aust Infra unt,,1.725,2.5,1.71,1.73,1.80,1.705,-1.23,1.93,0.991
ALF,179.771,14.213,17.979,0.079,1.55,0.8,11.85,10.0,5,2.37,4.20,f,Aust Leaders,,1.19,-0.5,1.18,1.195,1.22,1.18,-3.11,1.265,0.55
ALFO,1691.81,20.079,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.051,0.4,0.048,0.052,0.052,0.046,5.81,0.10,0.045
API,7583.97,85.033,126.617,0.32,0.84,0.8,5.9,11.1,2,2.95,3.05,f,Aust Pharmaceutical,,0.655,3,0.655,0.66,0.665,0.62,2.10,0.939,0.312
APK,144.957,9.001,18.445,0.034,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.34,2,0.34,0.345,0.345,0.32,3.55,0.38,0.12
AUI,3.879,0.992,0.818,0.692,7.19,1.0,14,50.4,25,0.56,3.55,f,Aust United Invest,,7.05,-3,7.05,7.54,7.05,7.05,-3.12,7.90,4.25
AVG,365.128,54.623,27.664,0.035,0.88,0.3,-96,-,-,-,-,,Aust Vintage Ltd,,0.27,1,0.27,0.28,0.29,0.265,1.15,0.49,0.125
ASB,435.682,54.681,72.324,0.438,1.24,1.9,5,46.6,6,0.83,2.58,f,Austal Ltd,,2.33,-9,2.32,2.37,2.44,2.30,-6.42,3.12,1.425
AUN,8043.92,573.464,511.065,1.597,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.275,-4.5,1.27,1.295,1.41,1.255,-6.11,1.465,0.60
AUB,193.808,18.965,14.77,0.266,0.88,5.8,31.7,16.2,20.5,1.55,4.00,f,Austbrokers Hldgs,,5.13,-6,5.10,5.13,5.20,5.07,-3.85,5.65,3.40
AEO,1166.25,74.402,99.841,0.517,-0.01,-,11.98,12.5,9.1,1.32,6.07,f,Austereo Grp Ltd,,1.50,-13,1.50,1.51,1.695,1.50,-10.67,1.74,1.04
ANG,462.47,27.131,24.968,0.2,0.63,4.6,31.39,9.2,8,3.92,2.77,f,Austin Engineer,,2.89,3,2.85,2.90,2.98,2.82,-1.65,2.99,0.78
ACK,35,5.807,13.788,0.04,0.19,1.6,-17.6,-,1,-,3.33,,Austock Grp Ltd,,0.30,-2.5,0.30,0.325,0.30,0.30,-10.39,0.35,0.15
AYX,1.35,0.055,0.025,0.005,0.26,3.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.00,,1.12,1.20,1.00,1.00,-2.70,1.00,0.75
ALZ,27429.1,1056.59,489.868,1.442,0.92,0.5,-15.55,-,10,-,20.00,,Australand Prop stpld,,0.50,-1,0.50,0.505,0.515,0.495,-4.66,0.585,0.174
AIY,-,2.033,0.78,0.002,0.03,1.0,-0.23,-,-,-,-,,Authorised Invest,,0.03,,0.027,0.03,0.03,0.03,-2.70,0.034,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,-,-,-,-,-,-
AIYOA,-,-,0.09,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,-2.70,0.01,0.01
ATJ,582.586,10.679,7.198,0.008,0.01,5.6,-5.55,-,-,-,-,,Auto Tech Ltd,,0.056,0.2,0.05,0.058,0.058,0.047,1.01,0.151,0.028
AIE,177.626,9.259,11.083,0.004,0.12,0.6,2.32,2.9,-,-,-,,Autodom Ltd,,0.067,,0.052,0.08,0.067,0.059,-2.70,0.11,0.02
AHE,739.633,51.547,36.086,0.535,0.69,3.4,12.4,19.1,14,0.89,5.91,f,Automotive Hldgs,,2.37,11,2.32,2.37,2.60,2.22,2.17,2.60,0.48
AAT,7.8,1.427,2.369,0.011,-,-,-1.63,-,-,-,-,,Autron Corp,,0.015,-0.1,0.015,0.016,0.016,0.015,-8.95,0.025,0.01
AVX,17674.3,498.027,263.659,0.129,0.03,5.8,-7.87,-,-,-,-,,Avexa Ltd,,0.175,-3,0.175,0.18,0.19,0.17,-17.33,0.235,0.054
AVH,517.165,46.149,10.506,0.016,0.05,3.2,-5.49,-,-,-,-,,Avita Medical Ltd,,0.16,,0.155,0.16,0.16,0.155,-2.70,0.275,0.035
AVJ,234.953,20.297,17.825,0.148,1.04,0.5,-4.68,-,2,-,3.70,,AVJennings,,0.54,,0.52,0.54,0.55,0.52,-2.70,0.63,0.16
AWB,41187.4,937.517,342.076,0.973,1.81,0.7,18.5,6.4,5,3.70,4.20,,AWB Ltd,,1.19,1.5,1.185,1.195,1.255,1.17,-1.42,2.606,0.592
AWL,7087.22,88.411,95.481,0.006,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.006,,0.006,0.007,0.007,0.005,-2.70,0.007,0.002
AXA,20307.1,1004.88,780.617,11.741,0.96,5.9,-7.39,-,18.5,-,3.26,p,AXA Asia Pacific,,5.68,7,5.65,5.69,5.88,5.61,-1.45,6.00,2.52
AXI,207.659,52.435,52.825,0.019,0.06,0.8,-2.76,-,-,-,-,,Axiom Prop,,0.045,0.1,0.044,0.048,0.045,0.044,-0.42,0.08,0.021
BBI,4192.3,6167.76,4143.72,1.4,-,-,-,-,-,-,-,,Babcock & Br Infr stp,,3.98,-17,3.95,4.00,4.20,3.84,-6.79,4.57,0.031
BBP,-,1053.55,1952.5,0.055,-1.48,-,-20.34,-,-,-,-,,Babcock & Br Pwr stp,,0.076,,-,-,0.076,0.076,-2.70,0.13,0.032
