ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4462.1 at 16:37 20/8/2010  Report at 19:06 Friday 20/8/2010. Processed 11:42 Sunday 22/8/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
RSR,23.843,0.566,-,0.001,-,-,-,-,-,-,-,,Aii200res etf unt,,5.03,-8,5.00,5.05,5.14,5.03,-1.15,5.65,4.60,
MAM,25.334,0.242,-,-,-,-,-,-,-,-,-,,Aii300metals&Min etf unt,,4.24,-12,4.21,4.24,4.36,4.24,-2.33,4.83,3.90,
AGI,110.385,4.341,6.524,0.033,0.01,12.0,-4.95,-,-,-,-,,Ainsworth Game Tech,,0.12,1,0.12,0.13,0.12,0.11,9.51,0.22,0.08,
AIZ,327.227,17.868,10.991,0.996,1.12,0.8,3.9,23.7,5.17,0.75,5.59,,Air New Zealand,,0.925,3,0.925,0.95,0.95,0.91,3.77,1.145,0.83,
AIG,-,-,0.181,-,-0.11,-,-8.38,-,-,-,-,,Aircruising Aust,,0.065,,0.055,0.08,0.065,0.065,0.42,0.11,0.065,
AJL,401.285,21.087,43.581,0.133,1.32,1.5,16,12.7,5.5,2.91,2.71,,AJ Lucas Grp,,2.03,,2.03,2.20,2.20,2.00,0.42,5.60,1.96,
ACL,664.626,32.721,51.656,0.094,0.09,5.4,-4.6,-,-,-,-,,Alchemia Ltd,,0.49,-0.5,0.48,0.50,0.51,0.485,-0.59,0.81,0.345,
AAI,0.065,0.062,-,11.691,-,-,-14.02,-,11.4,-,0.84,,Alcoa Inc cdi,,13.50,3,12.50,13.00,13.50,13.47,0.64,47.10,12.50,
LEP,613.884,22.539,13.549,0.306,2.10,0.9,-10.94,-,24,-,12.03,,ALE Prop Grp stp,,1.995,-1.5,1.985,2.05,2.05,1.955,-0.33,2.43,1.905,
ALS,4174.17,68.426,76.411,0.268,0.60,4.8,-132.84,-,7,-,2.46,,Alesco Corp,,2.85,23,2.82,2.88,2.93,2.56,9.20,5.91,2.25,
AJX,468.169,29.63,-,0.013,-,-,-0.13,-,-,-,-,,Alexium Int Grp,,0.18,2,0.17,0.19,0.19,0.16,12.92,0.205,0.01,
AEJ,5809.5,426.217,773.963,0.043,-1.53,-,-58.71,-,-,-,-,,Alinta Energy Grp stp,,0.053,-0.7,0.053,0.055,0.06,0.053,-11.25,0.105,0.041,
ABQ,2092.46,171.486,20.844,0.007,0.06,0.5,2.3,1.4,0.5,4.60,15.63,,Allied Brands Ltd,,0.032,-0.5,0.032,0.035,0.04,0.029,-13.09,0.205,0.024,
ABQO,-,5.151,0.045,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,-,0.001,0.001,0.001,0.42,0.005,0.001,
AEA,116.417,9.823,1.189,0.012,-,-,-3,-,-,-,-,,Altera Res Ltd,,0.29,2,0.27,0.29,0.32,0.285,7.83,0.36,0.048,
AEAO,-,1.069,-,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.15,,-,0.135,0.15,0.15,0.42,0.16,0.06,
AIQ,124.66,20.709,7.88,0.141,1.53,0.7,-44.5,-,47,-,43.52,,Alternative Invest unt,,1.08,,1.08,1.115,1.085,1.08,0.42,1.15,0.91,
ALU,130,4.749,3.976,0.021,0.09,2.6,-6.97,-,-,-,-,,Altium Ltd,,0.23,,0.175,0.255,0.255,0.23,0.42,0.39,0.20,
AMA,-,29.46,18.066,0.013,-0.09,-,7.75,0.6,-,-,-,,AMA Grp Ltd,,0.05,,0.05,0.059,0.05,0.05,0.42,0.078,0.019,
AHD,310.647,28.202,5.996,0.917,4.65,1.3,68.5,8.5,37,1.85,6.35,f,Amalgamated Hldgs,,5.83,13,5.83,5.90,5.86,5.66,2.70,6.24,4.561,
AMO,30,2.471,0.379,0.012,0.61,0.7,9.3,4.3,5.5,1.69,13.75,f,Ambertech Ltd,,0.40,1,0.40,0.415,0.41,0.39,2.98,0.63,0.34,
AMB,112.065,1.647,1.879,0.022,0.15,2.2,-10.32,-,-,-,-,,Ambition Grp Ltd,,0.33,3,0.30,0.32,0.33,0.28,10.42,0.42,0.26,
AKS,0.045,0.001,-,0.056,-,-,-,-,-,-,-,,Amcbf One,,103.45,145,103.45,103.95,103.45,102.00,1.84,104.17,100.00,
AKU,0.3,0.001,-,0.043,-,-,-,-,-,-,-,,Amcbf Thr,,104.00,81,104.00,-,104.00,104.00,1.21,104.00,103.19,
AKT,0.395,0.002,-,0.036,-,-,-,-,-,-,-,,Amcbf Two,,102.00,,100.15,101.95,102.00,101.95,0.42,102.69,101.00,
AMH,611.638,11.795,7.975,0.119,0.73,0.8,3.73,16.4,2,1.87,3.28,f,Amcil Ltd,,0.61,-1.5,0.61,0.615,0.63,0.605,-1.98,0.72,0.595,
AMM,4033.07,173.499,117.013,0.219,0.18,1.7,2.78,11.0,0.9,3.09,2.95,f,Amcom Telecomm,,0.305,-0.5,0.305,0.315,0.32,0.305,-1.19,0.365,0.19,
AMC,25373.5,927.804,580.533,7.967,2.25,2.9,20.9,31.2,29.5,0.71,4.52,,Amcor Ltd,,6.52,-1,6.51,6.53,6.67,6.46,0.27,7.04,5.27,
AEC,314.316,8.659,4.518,0.129,1.11,3.2,20.34,17.4,17.5,1.16,4.96,f,Ammtec Ltd,,3.53,-2,3.31,3.53,3.55,3.30,-0.14,3.80,2.11,
AGF,1461.36,45.753,40.103,0.292,0.93,0.9,-1.38,-,8.47,-,9.79,,AMP Capital China unt,,0.865,2.5,0.85,0.87,0.875,0.815,3.40,1.17,0.675,
AMP,77591.5,1185.35,1123.78,10.256,0.90,5.5,39.8,12.4,31,1.28,6.26,p,AMP Ltd,,4.95,-38,4.94,4.96,5.44,4.91,-6.71,6.97,4.91,
ANQ,52.858,6.609,13.134,0.028,-,-,-5.5,-,-,-,-,,Anaeco Ltd,,0.155,-1.5,0.15,0.155,0.17,0.155,-8.40,0.295,0.15,
ANQOA,-,-,0.019,-,-,-,-,-,-,-,-,,  opt may12,,0.001,-0.3,-,0.001,0.004,0.004,-74.58,0.004,0.001,
ALT,591.773,239.004,27.281,0.01,-,-,-0.24,-,-,-,-,,Analytica Ltd,,0.025,0.1,0.026,0.028,0.025,0.024,4.59,0.115,0.019,
ANN,2869.82,124.262,132.657,1.679,1.92,6.6,81.7,15.6,29,2.82,2.27,,Ansell Ltd,,12.76,-46,12.69,12.89,13.23,12.57,-3.06,13.73,9.07,
ANO,-,13.572,10.934,0.01,0.04,1.1,1.46,3.1,-,-,-,,Antaria Ltd,,0.045,,0.037,0.042,0.045,0.045,0.42,0.06,0.032,
ADO,4872.5,3218.75,48.097,0.028,-,-,-0.8,-,-,-,-,,Anteo Diagnostics,,0.053,-0.3,0.052,0.053,0.057,0.052,-4.94,0.105,0.006,
ADOO,1823.28,425.278,-,0.005,-,-,-,-,-,-,-,,  opt sep10,,0.035,-0.6,0.037,0.041,0.041,0.035,-14.21,0.07,0.001,
ADOOA,-,1.58,-,0.001,-,-,-,-,-,-,-,,  opt feb11,,0.015,,0.015,0.03,0.015,0.015,0.42,0.025,0.005,
ANP,3687.06,392.231,13.81,0.008,-,-,-0.55,-,-,-,-,,Antisense Therapeutic,,0.014,-0.2,0.014,0.016,0.018,0.014,-12.08,0.20,0.013,
ANZ,46566.2,1373.88,1575.59,58.301,9.99,2.3,144.8,15.7,108,1.34,4.74,f,ANZ Banking Grp,,22.78,60,22.78,22.90,22.96,21.78,3.13,26.23,19.33,
APE,47.422,0.391,0.656,0.374,8.81,1.4,121.6,10.3,62,1.96,4.96,f,AP Eagers Ltd,,12.51,-14,12.51,12.99,12.65,12.50,-0.69,13.55,8.93,
APP,40,3.219,1.147,0.001,-,-,0.1,18.0,-,-,-,,APA Financial,,0.018,-0.1,0.013,0.019,0.019,0.018,-4.84,0.022,0.009,
APA,4880.93,166.376,141.835,2.007,-,-,25,14.8,31.75,0.79,8.58,,APA Grp stp,,3.70,-1,3.70,3.71,3.72,3.67,0.15,3.83,2.67,
AEZ,11719.1,122.092,238.109,0.02,0.24,0.1,-11.22,-,-,-,-,,APN European Retail stp,,0.036,0.3,0.036,0.038,0.044,0.034,9.51,0.115,0.024,
APN,27105.1,258.993,322.115,1.12,-0.75,-,16.7,11.2,9,1.86,4.81,,APN News & Media,,1.87,-17,1.855,1.87,2.05,1.855,-7.91,2.61,1.68,
APD,429.084,10.497,13.999,0.035,0.21,1.0,-17.88,-,1.25,-,5.81,f,APN Prop Grp,,0.215,1.5,0.225,0.23,0.23,0.20,7.92,0.41,0.165,
AOP,4160.08,203.484,-,0.005,-,-,0.18,5.6,-,-,-,,Apollo Cons,,0.01,-0.1,0.01,0.011,0.011,0.01,-8.67,0.04,0.007,
AQL,21.275,9.463,3.581,0.005,-,-,-0.27,-,-,-,-,,Aquacarotene Ltd,,0.175,2.5,0.175,0.20,0.20,0.15,17.09,0.352,0.15,
APB,29.336,25.668,12.008,0.011,0.12,0.1,-7.66,-,-,-,-,,Arafura Pearls,,0.018,,0.014,0.018,0.018,0.018,0.42,0.047,0.008,
ARP,271.962,15.709,7.459,0.451,1.39,4.5,46.28,13.4,19.5,2.37,3.14,f,ARB Corp,,6.22,45,6.21,6.25,6.31,5.70,8.22,6.40,3.891,
AAD,4658.24,150.093,90.671,0.297,1.10,0.9,2.73,35.2,14.3,0.19,14.90,,Ardent Leisure stp,,0.96,1,0.955,0.98,0.97,0.92,1.47,1.845,0.92,
ARG,656.649,24.079,25.905,3.516,6.03,1.0,26,22.3,25,1.04,4.30,f,Argo Invest,,5.81,-3,5.79,5.84,5.98,5.78,-0.09,7.05,5.61,
ASV,150,4.438,10.506,0.005,-,-,-0.44,-,-,-,-,,Argus Solutions,,0.075,1.5,0.07,0.085,0.075,0.061,25.42,0.878,0.006,
ARA,138.293,7.646,3.405,0.056,0.32,0.9,-2.46,-,1,-,3.64,,Ariadne Aust,,0.275,1,0.275,0.29,0.29,0.27,4.19,0.37,0.23,
ALL,10635.7,343.827,316.021,1.829,0.07,49.0,-31.3,-,4.5,-,1.31,,Aristocrat Leisure,,3.43,-2,3.42,3.44,3.59,3.41,-0.16,5.75,3.34,
AEM,2.5,98.106,67.016,0.003,-,-,-1.54,-,-,-,-,,Artist & Entertain,,0.009,0.1,0.009,0.011,0.009,0.008,12.92,0.025,0.007,
AKW,155.9,12.176,6.431,0.004,0.25,0.3,21.65,0.4,-,-,-,,Arturus Capital,,0.08,0.4,0.043,0.08,0.098,0.076,5.68,0.30,0.075,
APH,176.45,13.999,11.043,0.074,0.06,4.9,3.7,8.0,-,-,-,,Ascent Pharmahealth,,0.295,2,0.295,0.30,0.30,0.27,7.69,0.345,0.15,
AIO,44350.1,2098.78,2716.2,4.828,0.10,16.5,-41.9,-,-,-,-,,Asciano Grp stp,,1.65,-3.5,1.645,1.66,1.71,1.64,-1.66,1.94,1.435,
AFA,337,18.621,2.913,0.037,0.02,6.0,-1.19,-,-,-,-,,ASF Grp Ltd,,0.12,,0.11,0.13,0.13,0.12,0.42,0.43,0.08,
ASZ,1223.37,45.817,26.817,0.204,0.06,22.4,9.43,14.3,6.5,1.45,4.83,f,ASG Grp Ltd,,1.345,-5,1.34,1.345,1.43,1.34,-3.16,1.55,0.81,
AJJ,100.514,3.672,2.884,0.013,0.01,6.8,-0.25,-,0.5,-,7.35,,Asia Liver Trans,,0.068,-0.5,0.055,0.06,0.075,0.068,-6.43,0.19,0.007,
AJJO,-,-,0.75,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,0.42,0.001,0.001,
AUF,46.207,5.55,2.52,0.11,1.01,1.0,-1.19,-,1,-,0.95,f,Asian Masters Fund,,1.05,3,1.05,1.20,1.05,1.02,3.36,1.06,0.98,
AKF,-,2.34,5.542,0.014,0.34,0.6,3.2,6.6,1.3,2.46,6.19,,ASK Funding Ltd,,0.21,,-,0.22,0.21,0.21,0.42,0.37,0.205,
APZ,1294.39,207.629,211.128,0.267,0.68,0.7,-3.37,-,4.2,-,9.13,,Aspen Grp stp,,0.46,,0.46,0.465,0.465,0.45,0.42,0.575,0.31,
ASP,10,0.743,0.225,0.028,-0.03,-,0.88,13.6,-,-,-,,Aspermont Ltd,,0.12,2,0.12,0.13,0.12,0.10,20.42,0.20,0.10,
AIR,9.507,2.002,-,0.023,0.46,2.2,27.61,3.6,-,-,-,,Astivita Renewables,,0.99,-0.5,0.92,0.99,0.99,0.97,-0.08,1.165,0.75,
AKR,0.68,0.859,19.153,0.015,1.62,0.5,-1.87,-,-,-,-,,Astra Capital Ltd,,0.735,1.5,0.75,0.90,0.735,0.72,2.50,0.85,0.51,
AJA,1797.64,217.248,458.603,0.158,0.76,0.4,-36.49,-,8.5,-,27.42,,Astro Jap Prop stp,,0.31,,0.305,0.31,0.315,0.305,0.42,0.515,0.29,
ATR,14.447,1.243,1.398,0.121,-,-,1.8,103.1,-,-,-,,Astron Ltd,,1.855,4.5,1.80,1.90,1.90,1.72,2.91,2.70,1.625,
ASX,4579.2,133.151,126.735,5.292,3.49,8.7,190.4,16.0,173.1,1.10,5.68,f,ASX Ltd,,30.49,108,30.36,30.55,30.55,29.03,4.09,37.16,28.02,
ACG,416.211,12.511,12.87,0.014,0.04,3.4,-3.06,-,-,-,-,,Atcor Medical,,0.135,0.5,0.12,0.145,0.135,0.115,4.27,0.215,0.11,
ATP,374.422,8.133,9.807,0.014,0.13,0.8,-6.75,-,-,-,-,,Atlas Southsea Pearl,,0.11,1.2,0.11,0.125,0.12,0.10,12.67,0.145,0.08,
ATW,-,1.91,0.709,0.004,0.02,1.0,-0.4,-,-,-,-,,Atos Wellness,,0.02,,0.013,0.019,0.02,0.02,0.42,0.02,0.01,
AIA,7.95,37.102,38.51,2.025,1.22,1.3,5.63,27.4,6.68,0.84,4.32,,Auckland Airport,,1.545,-0.5,1.54,1.56,1.58,1.545,0.10,1.654,1.385,
AFV,1.04,0.018,-,0.014,-,-,-,-,-,-,-,,Aurora Funds Ltd,,1.60,4,1.21,1.60,1.60,1.56,2.98,2.00,1.56,
AIB,-,0.701,0.09,0.013,1.14,1.0,-5.76,-,23.5,-,20.61,,Aurora Global Tr unt,,1.14,,1.14,1.22,1.14,1.14,0.42,7.50,0.977,
AUP,-,0.271,0.192,0.019,5.34,1.0,-,-,-,-,-,,Aurora Prop unt,,5.23,,5.23,5.35,5.23,5.23,0.42,5.40,4.50,
ABW,32.54,0.762,0.086,0.008,1.05,1.0,-30.42,-,9.5,-,8.80,,Aurora SAE ord unt,,1.08,-2.5,1.075,1.085,1.105,1.08,-1.84,7.35,0.984,
AOD,391.61,9.151,15.137,0.043,1.00,1.0,-4.69,-,6.2,-,6.33,p,Aurora Sandringham ,,0.98,1,0.975,0.98,0.985,0.97,1.45,1.12,0.965,
AQF,20.95,0.406,-,0.041,-,-,-,-,-,-,-,f,AUS Gov Index Fund,,1.60,-1,1.60,-,1.61,1.60,-0.20,1.72,1.58,
ASL,1320.51,75.146,61.323,0.44,1.60,1.1,20.62,8.4,11,1.87,6.36,f,Ausdrill Ltd,,1.73,-2,1.72,1.755,1.785,1.715,-0.72,2.34,1.297,
AAX,2539.01,157.899,124.55,0.285,0.62,3.8,19,12.3,9.5,2.00,4.08,f,Ausenco Ltd,,2.33,5,2.33,2.35,2.43,2.26,2.61,5.95,1.71,
AAC,4334.84,118.669,175.572,0.428,-,-,-13.4,-,-,-,-,,Aust Agriculture,,1.62,9,1.62,1.665,1.69,1.52,6.30,1.69,1.22,
AAK,5115,85.181,307.939,0.014,0.02,0.2,0.03,13.3,-,-,-,,Aust China Hldgs,,0.004,,0.003,0.005,0.004,0.004,0.42,0.016,0.003,
AAKO,-,38.752,7.151,0.003,-,-,-,-,-,-,-,,  opt dec13,,0.001,,-,0.001,0.001,0.001,0.42,0.005,0.001,
AEU,308.353,16.666,25.76,0.09,1.29,0.5,9.4,7.1,-,-,-,,Aust Education unt,,0.67,7,0.66,0.68,0.67,0.61,12.09,0.67,0.31,
AYF,14.1,0.235,0.151,0.021,6.44,1.0,1,630.0,50,0.02,7.94,p,Aust Enhanced unt,,6.30,-12,6.24,6.30,6.33,6.30,-1.45,6.55,5.90,
AEF,1.89,0.034,0.013,0.021,8.11,2.6,139,15.1,182,0.76,8.67,f,Aust Ethical,,21.00,,19.50,21.00,22.50,21.00,0.42,37.00,20.00,
AFI,1469.69,46.778,45.528,4.854,4.70,1.0,18.6,25.9,21,0.89,4.36,f,Aust Foundation,,4.82,5,4.82,4.87,4.86,4.70,1.47,5.41,4.52,
AIX,9915.17,276.038,250.862,1.151,2.62,0.7,19.37,9.6,10,1.94,5.39,,Aust Infra unt,,1.855,,1.83,1.865,1.92,1.83,0.42,2.09,1.45,
ALF,348.156,6.02,9.461,0.077,1.33,0.9,53.65,2.2,8,6.71,6.72,f,Aust Leaders,,1.19,7,1.185,1.19,1.195,1.12,6.67,1.265,1.05,
ALFO,639.727,11.637,-,-,-,-,-,-,-,-,-,,  opt nov10,,0.003,,0.001,0.003,0.004,0.002,0.42,0.10,0.002,
API,1093.41,101.358,23.308,0.205,0.79,0.5,6.1,6.9,3,2.03,7.14,f,Aust Pharmaceutical,,0.42,-1,0.42,0.43,0.445,0.42,-1.91,0.939,0.365,
APK,535.643,5.926,4.908,0.041,-,-,-3.1,-,-,-,-,,Aust Power,,0.40,,0.39,0.40,0.42,0.39,0.42,0.50,0.18,
AUI,38.655,0.902,0.758,0.693,6.68,1.0,27.7,24.5,25.5,1.09,3.76,f,Aust United Invest,,6.79,9,6.79,6.95,6.99,6.70,1.76,7.90,6.46,
AVG,817.708,17.048,39.857,0.04,0.96,0.3,7.1,4.4,-,-,-,,Aust Vintage Ltd,,0.315,2,0.315,0.35,0.365,0.30,7.20,0.37,0.195,
ASB,536.632,25.106,28.854,0.433,1.30,1.8,4.35,52.9,6,0.72,2.61,,Austal Ltd,,2.30,,2.29,2.30,2.32,2.24,0.42,3.12,1.935,
AUN,15320.2,418.267,383.832,1.21,-0.28,-,3.5,27.4,-,-,-,,Austar United,,0.96,,0.94,0.975,0.98,0.945,0.42,1.465,0.84,
AUB,18.752,6.045,12.954,0.256,0.92,5.3,32.49,14.9,21,1.55,4.33,f,Austbrokers Hldgs,,4.85,9,4.80,4.85,4.85,4.78,2.31,5.65,4.54,
AEO,10876.9,56.272,29.303,0.54,-0.01,-,13.66,11.5,9.7,1.41,6.20,f,Austereo Grp Ltd,,1.565,-22,1.565,1.62,1.83,1.56,-11.90,1.925,1.315,
ANG,855.469,22.416,15.001,0.251,0.65,5.6,28.25,12.8,9.5,2.97,2.63,f,Austin Engineer,,3.61,-5,3.61,3.62,3.63,3.42,-0.95,3.69,1.98,
ACK,252.768,4.341,3.388,0.02,0.24,0.6,-6.58,-,-,-,-,,Austock Grp Ltd,,0.15,,0.145,0.15,0.155,0.145,0.42,0.33,0.135,
AYX,-,0.066,0.012,0.012,0.24,4.1,-2.5,-,-,-,-,,Austofix Grp Ltd,,0.99,,-,1.22,0.99,0.99,0.42,1.25,0.75,
ALZ,2231.85,348.846,646.006,1.557,3.44,0.8,14.9,18.1,12,1.24,4.44,,Australand Prop stp,,2.70,-2,2.70,2.73,2.78,2.66,-0.31,3.05,2.20,
AIY,-,1.345,1.271,0.002,0.03,1.0,0.05,60.0,-,-,-,,Authorised Invest,,0.03,,0.01,0.03,0.03,0.03,0.42,0.055,0.008,
AIYO,-,0.05,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.016,,-,-,0.016,0.016,0.42,0.016,0.01,
ATJ,346,16.636,2.005,0.009,0.02,2.5,-4.29,-,-,-,-,,Auto Tech Ltd,,0.05,0.3,0.05,0.052,0.051,0.043,6.80,0.07,0.04,
ATJO,-,1.999,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.003,0.01,0.003,0.003,0.42,0.011,0.003,
AIE,96.9,3.947,5.391,0.003,0.05,1.2,2.09,2.9,-,-,-,,Autodom Ltd,,0.06,,0.05,0.06,0.062,0.06,0.42,0.11,0.038,
AHE,198.148,40.707,34.261,0.56,0.75,3.3,28.14,8.8,17,1.66,6.85,f,Automotive Hldgs,,2.48,4,2.44,2.50,2.53,2.38,2.06,2.88,1.85,
