ACE,4264.1,20.419,16.187,0.011,-0.04,-,-1.9,-,-,-,-,,Advanced Engine,,0.075,2.5,0.07,0.075,0.093,0.05,49.65,0.14,0.031
ANM,154.368,24.382,24.39,0.013,0.01,6.0,-3.07,-,-,-,-,,Advanced Magnesium,,0.06,0.5,0.056,0.06,0.06,0.055,8.74,0.124,0.013
ASW,43.5,1.735,2.566,0.012,0.09,3.3,2.1,14.3,2,1.05,6.67,f,Advanced Share,,0.30,2,0.28,0.30,0.30,0.28,6.79,0.30,0.15
AEI,387,4.356,6.049,0.013,0.01,13.5,-2.31,-,-,-,-,,Aeris Environmental,,0.135,-0.5,0.14,0.16,0.135,0.13,-3.92,0.185,0.05
AVE,171.48,17.964,38.788,0.194,2.07,0.7,-9.7,-,4,-,2.64,,Aevum Ltd,,1.515,-11,1.50,1.55,1.625,1.50,-7.12,1.67,0.545
AFT,34451.8,345.625,1791.99,0.006,-,-,-0.03,-,-,-,-,,AFT Corp,,0.001,,0.001,0.001,0.001,0.001,-0.35,0.001,0.001
AGK,6698.65,318.494,343.268,6.441,6.00,2.4,358,4.0,54,6.63,3.76,f,AGL Energy Ltd,,14.35,,14.34,14.35,14.56,14.21,-0.35,15.82,12.83
AGJ,-,1.212,0.23,0.015,0.38,0.4,-3.63,-,2.42,-,14.24,,Agricultural Land unt,,0.17,,0.16,0.17,0.17,0.17,-0.35,0.28,0.13
AHC,112.362,0.202,0.041,0.014,3.31,0.7,17.79,13.8,5,3.56,2.04,,AHC Ltd,,2.45,10,2.25,2.45,2.45,2.20,3.90,2.45,1.295
AGI,197.444,9.663,35.339,0.047,0.02,8.5,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.17,-3.5,0.17,0.20,0.205,0.17,-17.43,0.22,0.04
AIZ,127.822,14.85,49.116,1.197,1.18,0.9,1.61,69.3,5.22,0.31,4.68,,Air New Zealand fpo nz,,1.115,6.5,1.04,1.12,1.12,1.015,5.84,1.12,0.55
AIG,6.166,0.187,0.031,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,1,0.11,-,0.11,0.10,9.65,0.13,0.098
AJL,1535.58,56.663,41.135,0.307,2.11,2.2,249.7,1.9,10.5,23.78,2.22,f,AJ Lucas Grp,,4.72,-17,4.68,4.74,4.91,4.68,-3.83,5.60,2.03
ACL,335.629,60.602,33.716,0.087,0.03,18.0,-5.2,-,-,-,-,,Alchemia Ltd,,0.54,1.5,0.535,0.545,0.55,0.525,2.50,0.60,0.095
AAI,-,0.002,-,39.837,-,-,-12.99,-,51.82,-,1.13,,Alcoa Inc cdi,,46.00,,44.50,46.10,46.00,46.00,-0.35,47.10,45.617
LEP,1009.07,30.49,22.419,0.344,3.08,0.7,31.51,7.2,30,1.05,13.22,,ALE Prop Grp stpld,,2.27,7,2.21,2.27,2.27,2.18,2.83,2.36,1.416
ALS,2411.81,93.145,67.99,0.538,0.49,11.8,-13.94,-,7,-,1.22,f,Alesco Corp,,5.76,49,5.76,5.78,5.91,5.26,8.94,6.10,0.60
ABQ,738.338,32.633,17.398,0.025,0.05,2.8,2.8,5.0,0.5,5.60,3.57,f,Allied Brands Ltd,,0.14,-0.5,0.135,0.14,0.145,0.135,-3.80,0.325,0.10
ABQO,6,0.051,3.812,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,0.4,0.005,0.10,0.005,0.001,399.60,0.08,0.001
AMA,1802,40.517,21.873,0.019,-0.23,-,-43.5,-,2.1,-,30.00,,Allomak Ltd,,0.07,,0.066,0.072,0.072,0.068,-0.35,0.09,0.017
AEA,100,1.91,5.134,0.001,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.05,-1,0.04,0.09,0.06,0.05,-17.02,0.10,0.015
AIQ,718.987,9.781,-,0.129,1.45,0.7,-33.96,-,47,-,47.72,,Alternative Invest unt,,0.985,-1,0.985,1.00,1.00,0.97,-1.36,1.45,0.575
ALU,663.422,5.904,3.385,0.025,0.12,2.3,-0.47,-,2,-,7.27,,Altium Ltd,,0.275,-1.5,0.265,0.29,0.29,0.27,-5.53,0.70,0.26
AHD,151.233,7.632,6.087,0.755,4.48,1.3,53.5,10.9,32,1.67,5.47,f,Amalgamated Hldgs,,5.85,11,5.84,5.90,5.85,5.45,1.56,5.96,3.81
AMO,13,0.624,1.823,0.015,0.57,0.9,5.9,8.5,3.5,1.69,7.00,f,Ambertech Ltd,,0.50,1,0.49,0.515,0.50,0.49,1.69,0.52,0.32
AMB,40,2.957,16.925,0.023,0.13,2.6,-52.3,-,1.5,-,4.41,,Ambition Grp Ltd,,0.34,,0.305,0.34,0.34,0.32,-0.35,0.38,0.096
AMH,174.019,9.602,12.046,0.126,0.72,1.0,2.63,26.6,2,1.31,2.86,f,Amcil Ltd,,0.70,0.5,0.70,0.715,0.72,0.685,0.37,0.72,0.43
AMM,7083.62,175.072,203.971,0.122,0.18,1.2,2.25,9.8,0.8,2.81,3.64,f,Amcom Telecomm,,0.22,-0.5,0.215,0.22,0.225,0.21,-2.58,0.25,0.096
AMMO,12920.4,158.6,61.21,0.013,-,-,-,-,-,-,-,,  opt dec09,,0.051,0.2,0.051,0.052,0.054,0.046,3.73,0.054,0.002
AMC,33725.1,921.722,769.911,6.983,1.61,3.6,25.3,22.6,34,0.74,5.94,,Amcor Ltd,,5.72,13,5.67,5.72,5.79,5.41,1.97,6.082,3.50
AEC,65.149,6.61,2.917,0.098,0.77,3.5,27.1,10.0,16,1.69,5.90,f,Ammtec Ltd,,2.71,,2.66,2.71,2.71,2.65,-0.35,3.16,1.30
AGF,1038.27,51.937,60.346,0.335,1.21,0.9,4.35,24.3,3.9,1.12,3.70,,AMP Capital China unt,,1.055,,1.06,1.085,1.10,1.055,-0.35,1.265,0.61
AMP,58027.2,1555.36,1639.82,13.067,0.67,9.5,29.6,21.6,30,0.99,4.70,p,AMP Ltd,,6.38,-27,6.37,6.38,6.68,6.24,-4.41,6.97,3.52
ANQ,276.909,17.497,8.28,0.032,0.02,11.7,-5.6,-,-,-,-,,Anaeco Ltd,,0.235,2,0.235,0.25,0.25,0.22,8.95,0.39,0.075
ANQO,0.003,0.048,0.015,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.2,0.003,-,0.005,0.003,-40.35,0.023,0.003
ANQOA,0.003,0.044,0.005,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.004,-,0.004,0.004,-0.35,0.016,0.001
ALT,1077.4,36.231,114.528,0.008,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.02,0.1,0.02,0.023,0.023,0.019,4.91,0.08,0.019
ANN,2182.82,173.252,167.301,1.439,1.98,5.4,89.2,12.0,28,3.19,2.62,,Ansell Ltd,,10.68,5,10.60,10.69,10.84,10.40,0.12,13.83,7.51
ANO,10,12.205,2.344,0.01,0.03,1.4,0.77,5.5,-,-,-,,Antaria Ltd,,0.042,0.1,0.042,0.05,0.042,0.041,2.09,0.065,0.02
ADO,861.6,58.078,-,0.001,0.01,0.8,-1.1,-,-,-,-,,Anteo Diagnostics,,0.008,-0.2,0.009,0.01,0.01,0.008,-20.35,0.015,0.004
ADON,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
ADOOA,-,-,-,-,-,-,-,-,-,-,-,,  opt feb11,,-,,-,0.009,-,-,-,-,-
ANP,2036.61,24.936,112.266,0.027,0.01,4.6,-0.46,-,-,-,-,,Antisense Therapeutic,,0.046,-0.4,0.043,0.048,0.055,0.042,-8.35,0.056,0.028
ANZ,53466.7,2046.19,2333.63,59.733,10.72,2.2,170.4,14.0,120,1.42,5.03,,ANZ Banking Grp,,23.85,-71,23.84,23.89,24.37,23.53,-3.24,25.25,11.83
APE,7.532,0.788,0.857,0.314,8.41,1.2,36.1,29.1,44,0.82,4.19,f,AP Eagers Ltd,,10.50,-20,10.25,10.50,10.70,10.25,-2.22,10.80,4.45
APP,35,1.781,1.889,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.02,0.4,0.019,-,0.02,0.02,24.65,0.081,0.01
APA,3592.71,193.141,199.234,1.649,1.18,2.7,16.2,20.0,31,0.52,9.57,,APA Grp stpld,,3.24,1,3.23,3.24,3.28,3.18,-0.04,3.39,2.43
AEZ,6485.18,459.4,603.068,0.05,0.33,0.3,-56.84,-,1,-,10.87,,APN European Retail stpld,,0.092,-0.1,0.092,0.094,0.095,0.092,-1.43,0.14,0.014
APN,7679.3,439.369,162.918,1.482,-1.23,-,-13.1,-,12,-,4.82,,APN News & Media,,2.49,24,2.42,2.50,2.49,2.23,10.31,3.125,0.866
APD,406.36,19.693,33.984,0.052,0.20,1.8,-18.08,-,3,-,8.33,,APN Prop Grp,,0.36,-1,0.365,0.385,0.38,0.335,-3.06,0.40,0.09
AOP,31896.9,153.111,4.607,0.005,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.011,-0.2,0.011,0.012,0.013,0.01,-15.74,0.04,0.009
AQL,702.638,10.938,22.155,0.004,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.015,0.1,0.012,0.015,0.015,0.013,6.79,0.018,0.008
APB,592.25,14.72,16.064,0.014,0.22,0.3,2,2.8,-,-,-,,Arafura Pearls,,0.056,-0.3,0.056,0.059,0.059,0.056,-5.44,0.085,0.036
ARP,741.055,11.414,9.595,0.354,1.22,4.4,33.86,15.7,16.5,2.05,3.10,f,ARB Corp,,5.32,8,5.28,5.30,5.35,5.17,1.17,5.40,2.55
AAD,3237.63,140.808,108.068,0.441,1.18,1.2,-0.32,-,14.3,-,9.86,,Ardent Leisure Grp stp,,1.45,,1.415,1.47,1.47,1.39,-0.35,1.65,0.79
ARG,808.52,32.845,30.236,3.993,6.38,1.1,-11.1,-,27,-,3.96,f,Argo Invest,,6.82,-4,6.81,6.88,6.91,6.77,-0.94,6.91,4.52
ASV,1090.83,17.852,28.065,0.002,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.008,,0.007,0.009,0.008,0.007,-0.35,0.017,0.007
ARA,4.954,3.858,12.724,0.058,0.30,0.9,-4.51,-,1,-,3.51,,Ariadne Aust,,0.285,1.5,0.285,0.325,0.285,0.27,5.20,0.30,0.16
ALL,15189.4,439.925,587.43,2.619,0.35,14.0,-0.2,-,14.5,-,2.95,f,Aristocrat Leisure,,4.91,-59,4.89,4.96,5.47,4.88,-11.08,5.75,3.16
ARJ,26.768,2.248,2.734,0.016,1.08,0.6,8.07,8.1,7.75,1.04,11.92,f,ARK Fund Ltd (The),,0.65,9,0.615,0.65,0.65,0.56,15.72,0.80,0.44
AEM,1818.51,115.955,29.067,0.004,-,-,2.83,0.6,-,-,-,,Artist & Entertain,,0.016,-0.1,0.015,0.016,0.019,0.016,-6.24,0.05,0.003
APH,681.346,13.573,3.667,0.06,0.04,6.0,3.1,7.7,0.5,6.20,2.08,,Ascent Pharmahealth,,0.24,5,0.24,0.245,0.25,0.20,25.96,0.25,0.12
AIO,95928.4,3763.77,859.799,4.828,-1.41,-,-32.5,-,23,-,13.94,,Asciano Grp stpld,,1.65,4.5,1.64,1.65,1.675,1.56,2.45,1.961,0.32
AFA,193.132,9.794,7.006,0.033,0.01,22.0,-2.61,-,-,-,-,,ASF Grp Ltd,,0.22,-2,0.22,0.25,0.25,0.20,-8.69,0.43,0.036
ASZ,1939.18,50.573,23.125,0.147,0.05,21.1,8.52,12.4,5.5,1.55,5.21,f,ASG Grp Ltd,,1.055,-1.5,1.025,1.055,1.075,1.00,-1.76,1.09,0.33
AJJ,150.046,14.752,5.412,0.028,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.15,0.5,0.14,0.145,0.15,0.145,3.09,0.50,0.007
AJJO,-,0.75,1.857,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,0.045,0.001,0.001,-0.35,0.002,0.001
AUF,39.247,3.093,2.516,0.095,0.97,1.0,0.76,131.6,-,-,-,,Asian Masters Fund,,1.00,,1.00,1.01,1.00,1.00,-0.35,1.05,0.77
AKF,69.407,5.735,-,0.022,0.35,0.9,5.4,6.1,1.3,4.15,3.94,f,ASK Funding Ltd,,0.33,7,0.33,0.37,0.33,0.30,26.57,0.33,0.125
APZ,4331.63,315.383,107.799,0.299,0.68,0.8,-22.53,-,6.17,-,11.98,,Aspen Grp stpld,,0.515,,0.51,0.525,0.53,0.50,-0.35,0.722,0.218
ASP,-,0.312,3.597,0.04,-0.06,-,-0.22,-,0.13,-,0.76,,Aspermont Ltd,,0.17,,0.17,-,0.17,0.17,-0.35,0.345,0.148
AKR,102.96,19.658,36.501,0.014,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.655,0.5,0.655,0.70,0.70,0.65,0.42,1.30,0.008
AJA,8393.19,563.74,546.831,0.246,0.93,0.5,-71.94,-,9,-,18.56,,Astro Jap Prop Tr unt,,0.485,2,0.48,0.485,0.49,0.45,3.95,0.55,0.16
ATR,43.423,2.021,1.596,0.132,0.03,67.3,-3.9,-,10,-,4.95,,Astron Ltd,,2.02,-21,2.02,2.10,2.23,2.02,-9.77,2.70,1.41
ASX,5768.2,181.476,251.251,6.139,2.66,13.4,183.2,19.5,164.9,1.11,4.63,f,ASX Ltd,,35.65,,35.60,35.65,35.71,34.72,-0.35,37.90,23.52
ACG,900.853,20.287,15.55,0.018,0.05,3.6,-1.7,-,-,-,-,,Atcor Medical,,0.18,1,0.17,0.185,0.185,0.17,5.53,0.24,0.105
ATI,27504.5,1280.95,74.046,0.037,0.01,3.8,-0.11,-,-,-,-,,Atlantic Ltd,,0.038,-0.1,0.037,0.038,0.04,0.037,-2.92,0.044,0.005
ATIO,14796.1,490.575,-,0.009,-,-,-,-,-,-,-,,  opt dec11,,0.028,-0.1,0.028,0.029,0.03,0.027,-3.80,0.032,0.003
ATP,289.805,12.02,12.474,0.016,0.20,0.6,-4.39,-,2,-,16.00,,Atlas Southsea Pearl,,0.125,,0.125,0.145,0.145,0.125,-0.35,0.34,0.075
ATW,1385.64,2.412,1.696,0.003,0.01,1.7,-0.12,-,-,-,-,,Atos Wellness,,0.017,0.2,0.016,0.017,0.02,0.01,12.98,0.04,0.01
AIA,449.168,49.859,77.348,1.984,1.21,1.3,2.74,59.1,6.7,0.41,4.14,,Auckland Airport fpo nz,,1.62,-2,1.35,1.64,1.66,1.58,-1.57,1.66,1.175
ABW,3.5,0.128,0.175,0.009,7.43,1.0,-57.97,-,43,-,6.06,,Aurora Buy-Write ord ,,7.10,,7.18,7.29,7.20,7.10,-0.35,7.20,4.50
AIB,5,0.132,0.033,0.014,8.15,1.0,-13.91,-,106,-,13.42,,Aurora Infrastructur unt,,7.90,20,7.90,8.30,7.90,7.70,2.24,8.60,6.84
AUP,1,0.237,0.243,0.02,5.54,1.0,-,-,-,-,-,,Aurora Prop unt,,5.32,22,5.32,5.70,5.32,5.10,3.96,5.32,4.35
AOD,205.215,18.988,5.24,0.047,1.09,1.0,-6.57,-,5,-,4.52,f,Aurora Sandringham ,,1.105,-1.5,1.105,1.115,1.115,1.105,-1.69,1.245,1.055
ASL,3377.4,86.37,123.722,0.299,1.73,1.0,23.23,7.4,11,2.11,6.43,f,Ausdrill Ltd,,1.71,-19,1.71,1.725,1.85,1.635,-10.35,1.95,0.675
AAX,3862.29,164.021,61.09,0.656,0.76,7.1,43.94,12.2,18.5,2.38,3.44,f,Ausenco Ltd,,5.38,-22,5.32,5.38,5.67,5.26,-4.28,5.95,1.855
AET,1317.17,12.002,3.178,0.02,-,-,-32.9,-,2,-,3.92,,Ausmelt Ltd,,0.51,17,0.51,0.53,0.58,0.41,49.65,0.58,0.10
AAC,2584.98,203.565,97.485,0.396,2.55,0.6,-25.7,-,-,-,-,,Aust Agriculture,,1.50,4.5,1.475,1.50,1.50,1.44,2.74,2.42,1.16
AAK,4386.6,497.101,86.888,0.02,0.06,0.1,0.34,2.1,-,-,-,,Aust China Hldgs,,0.007,-0.1,0.007,0.008,0.008,0.007,-12.85,0.014,0.002
AAKO,-,21.139,-,0.002,-,-,-,-,-,-,-,,  opt dec13,,0.003,,0.003,0.004,0.003,0.003,-0.35,0.005,0.001
AEU,318.139,31.538,71.462,0.066,1.33,0.4,-21.5,-,6.7,-,13.67,,Aust Education unt,,0.49,3,0.49,0.50,0.54,0.46,6.17,0.54,0.145
AYF,26.771,0.23,0.299,0.022,6.42,1.0,-157,-,65,-,10.30,p,Aust Enhanced unt,,6.31,-2,6.35,6.40,6.45,6.28,-0.67,7.35,5.00
AEF,2.151,0.032,0.038,0.034,8.53,4.0,121.6,28.0,147,0.83,4.32,f,Aust Ethical,,34.00,200,34.00,35.00,35.00,34.00,5.90,37.00,17.00
AFI,1389.21,58.84,60.659,5.184,4.79,1.1,10.61,49.6,21,0.51,3.99,f,Aust Foundation,,5.26,4,5.26,5.28,5.30,5.20,0.41,5.30,3.41
AIX,13902.7,348.139,197.408,1.024,3.14,0.6,26.33,6.7,13,2.03,7.32,p,Aust Infra unt,,1.775,16.5,1.775,1.785,1.79,1.59,9.89,1.79,0.991
ALF,690.226,12.722,16.089,0.08,1.56,0.8,11.85,10.1,5,2.37,4.17,f,Aust Leaders,,1.20,-5,1.20,1.215,1.225,1.13,-4.35,1.265,0.55
ALFO,2318.5,14.447,-,0.004,-,-,-,-,-,-,-,,  opt nov10,,0.054,-0.2,0.054,0.055,0.056,0.046,-3.92,0.10,0.046
API,3434.7,35.985,119.093,0.23,0.84,1.1,5.9,15.2,2,2.95,2.23,f,Aust Pharmaceutical,,0.895,-18,0.895,0.90,1.08,0.865,-17.10,1.10,0.35
APK,383.95,8.13,18.178,0.035,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.35,-1,0.35,0.36,0.35,0.33,-3.13,0.38,0.12
AUI,13.9,0.922,0.728,0.702,7.28,1.0,14,51.1,25,0.56,3.50,f,Aust United Invest,,7.15,,7.15,7.25,7.20,7.06,-0.35,7.45,4.25
AVG,2058.76,49.496,25.28,0.046,0.88,0.4,-96,-,-,-,-,,Aust Vintage Ltd,,0.355,5.5,0.35,0.365,0.365,0.295,17.98,0.735,0.125
ASB,3324.41,49.933,65.776,0.466,1.24,2.0,5,49.6,6,0.83,2.42,f,Austal Ltd,,2.48,-18,2.48,2.50,2.66,2.47,-7.12,3.12,1.38
AUN,21567.1,505.663,457.56,1.691,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.35,2.5,1.335,1.36,1.39,1.275,1.53,1.39,0.60
AUB,410.411,16.987,13.422,0.257,0.88,5.7,31.7,15.8,20.5,1.55,4.10,f,Austbrokers Hldgs,,5.00,-15,4.96,5.03,5.23,4.86,-3.27,5.65,3.30
AEO,3514.97,62.144,94.083,0.534,-0.01,-,11.98,12.9,9.1,1.32,5.87,f,Austereo Grp Ltd,,1.55,13,1.55,1.575,1.575,1.425,8.80,1.74,1.02
ANG,1035.15,23.386,20.443,0.187,0.63,4.3,31.39,8.6,8,3.92,2.96,f,Austin Engineer,,2.70,24,2.70,2.72,2.80,2.46,9.40,2.80,0.78
ACK,764.065,4.847,13.397,0.04,0.19,1.6,-17.6,-,1,-,3.33,,Austock Grp Ltd,,0.30,5,0.28,0.32,0.30,0.25,19.65,0.35,0.15
AYX,-,0.054,0.025,0.005,0.26,3.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.00,,1.00,-,1.00,1.00,-0.35,1.00,0.75
ALZ,25381.3,919.121,390.249,1.586,0.92,0.6,-15.55,-,10,-,18.18,,Australand Prop stpld,,0.55,1,0.545,0.55,0.555,0.53,1.50,0.585,0.174
AIY,-,1.633,0.68,0.002,0.03,1.1,-0.23,-,-,-,-,,Authorised Invest,,0.033,,0.023,0.033,0.033,0.033,-0.35,0.057,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,-,-,-,-,-,-
AIYOA,-,-,0.09,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,-0.35,0.01,0.01
ATJ,167,4.487,6.982,0.009,0.01,6.0,-5.55,-,-,-,-,,Auto Tech Ltd,,0.06,-0.3,0.05,0.062,0.064,0.05,-5.12,0.179,0.028
AIE,394.627,8.283,9.826,0.006,0.12,0.9,2.32,4.7,-,-,-,,Autodom Ltd,,0.11,2.9,0.10,0.11,0.11,0.08,35.45,0.11,0.02
AHE,1471.24,47.038,26.037,0.519,0.69,3.3,-,-,14,-,6.09,f,Automotive Hldgs,,2.30,11,2.25,2.30,2.31,2.14,4.67,2.31,0.42
AAT,20.175,1.361,2.316,0.015,-,-,-1.63,-,-,-,-,,Autron Corp,,0.02,,0.02,0.021,0.02,0.02,-0.35,0.03,0.01
AVX,7185.61,425.017,219.282,0.129,0.03,6.3,-7.87,-,-,-,-,,Avexa Ltd,,0.19,-0.5,0.185,0.19,0.20,0.18,-2.92,0.22,0.054
AVH,765.034,41.349,8.503,0.016,0.05,3.2,-5.49,-,-,-,-,,Avita Medical Ltd,,0.16,-0.5,0.16,0.165,0.165,0.16,-3.38,0.275,0.031
AVJ,354.281,18.335,16.445,0.154,1.04,0.5,-4.68,-,2,-,3.57,,AVJennings,,0.56,3,0.55,0.56,0.56,0.51,5.31,0.56,0.16
AWB,50308.5,530.333,311.391,0.704,1.81,0.7,18.5,6.6,5,3.70,4.10,,AWB Ltd,,1.22,-1.5,1.215,1.235,1.30,1.18,-1.57,2.995,0.592
AWL,7572.7,65.902,89.281,0.005,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.005,0.1,0.004,0.005,0.005,0.004,24.65,0.006,0.002
AXA,19276.5,778.459,685.579,9.612,0.96,4.8,-7.39,-,18.5,-,3.98,p,AXA Asia Pacific,,4.65,-9,4.63,4.67,4.82,4.53,-2.25,5.19,2.52
AXI,578.175,47.603,50.985,0.03,0.06,1.2,-2.76,-,-,-,-,,Axiom Prop,,0.07,,0.064,0.07,0.07,0.063,-0.35,0.08,0.021
AZU,-,1.279,-,0.012,-,-,-,-,-,-,-,,Azurn Int Ltd,,0.095,,-,-,0.095,0.095,-0.35,0.20,0.095
BBI,167255,5897.74,2949.2,0.093,1.84,0.0,-40.69,-,2.5,-,69.44,,Babcock & Br Infr stp,,0.036,-0.6,0.036,0.037,0.042,0.035,-14.64,0.27,0.024
BBP,17390.2,1036.95,1691.88,0.062,-1.48,-,-20.34,-,-,-,-,,Babcock & Br Pwr stp,,0.085,1,0.084,0.086,0.089,0.074,12.98,0.13,0.024
BLP,573.189,20.794,42.625,0.022,0.66,0.2,-14.95,-,4.12,-,32.96,,Babcock & Br Res stp,,0.125,1.5,0.125,0.13,0.125,0.115,13.28,0.165,0.041
BOQ,3059.81,143.196,96.854,2.758,6.62,2.0,75.9,17.2,52,1.46,3.98,f,Bank of Qld,,13.08,-17,13.06,13.10,13.48,12.86,-1.64,13.938,6.228
BBX,-,0.124,1.32,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,0.002,0.04,0.02,0.02,-0.35,0.03,0.01
