ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4586.3 at 16:37 6/8/2010  Report at 19:06 Friday 6/8/2010. Processed 17:45 Sunday 8/8/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ADG,266.518,1.424,0.604,0.103,2.44,1.7,37.1,11.1,20,1.86,4.88,f,Adtrans Grp,,4.10,60,4.10,4.13,4.18,3.50,15.39,4.18,2.35,
ASC,6908.66,114.076,36.14,0.008,0.02,0.6,-0.19,-,-,-,-,,Adultshop Com,,0.013,0.1,0.015,0.016,0.016,0.012,6.58,0.016,0.005,
ASCO,1270,21.405,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.005,0.004,0.003,-1.75,0.005,0.002,
ABV,2087.9,28.855,72.946,0.015,-,-,-0.32,-,-,-,-,,Adv Braking Tech,,0.02,0.1,0.019,0.021,0.02,0.019,3.51,0.038,0.016,
AMT,2.523,0.655,0.17,0.018,0.22,2.3,-0.1,-,-,-,-,,Adv Surg Dsgn & Mnft,,0.50,,0.35,0.50,0.54,0.50,-1.75,0.64,0.31,
AES,16.628,4.118,0.454,0.022,0.01,4.9,-0.09,-,-,-,-,,Advanced Energy,,0.049,0.6,0.043,0.12,0.049,0.043,12.20,0.125,0.032,
ACE,120,10.651,12.873,0.009,-0.05,-,-2.58,-,-,-,-,,Advanced Engine,,0.044,,0.044,0.047,0.044,0.044,-1.75,0.093,0.031,
ANM,84.406,9.087,18.398,0.014,0.02,2.6,-2.64,-,-,-,-,,Advanced Magnesium,,0.053,0.1,0.053,0.054,0.053,0.052,0.17,0.07,0.03,
ASW,162.3,5.702,0.928,0.029,0.11,6.2,3.16,21.5,2.75,1.15,4.04,f,Advanced Share,,0.68,6,0.68,0.70,0.68,0.65,7.93,0.695,0.235,
AEI,222.732,4.233,2.775,0.008,-,-,-2.05,-,-,-,-,,Aeris Environmental,,0.08,2.5,0.08,0.09,0.08,0.055,43.70,0.16,0.055,
AVE,12359.8,35.378,13.79,0.3,2.07,0.8,4.2,40.2,4,1.05,2.37,,Aevum Ltd,,1.69,60,1.66,1.69,1.69,1.52,53.30,1.69,1.01,
AFT,8914.41,964.443,283.666,0.006,-,-,-0.01,-,-,-,-,,AFT Corp,,0.001,,0.001,0.002,0.001,0.001,-1.75,0.002,0.001,
AGK,4079.57,201.92,227.233,6.832,6.21,2.4,27,56.2,57,0.47,3.75,f,AGL Energy Ltd,,15.18,41,15.06,15.18,15.20,14.72,1.03,15.69,13.37,
AGJ,-,0.394,0.447,0.012,0.38,0.3,-2.28,-,2.12,-,16.31,,Agricultural Land unt,,0.13,,0.13,0.16,0.13,0.13,-1.75,0.175,0.13,
AHC,0.488,0.097,0.02,0.012,4.89,0.4,14.09,14.5,-,-,-,,AHC Ltd,,2.04,-1,-,2.04,2.04,2.04,-2.24,2.45,2.00,
ENY,2.028,0.023,-,0.001,-,-,-,-,-,-,-,,Aii200energy etf unt,,15.05,22,14.93,15.01,15.05,14.83,-0.27,16.50,13.95,
FIN,19.6,0.106,-,-,-,-,-,-,-,-,-,,Aii200financials etf unt,,4.47,,4.47,4.49,4.55,4.47,-1.75,5.09,4.18,
FIX,10.54,0.047,-,0.001,-,-,-,-,-,-,-,,Aii200finxareit etf unt,,5.30,12,5.16,5.20,5.30,5.25,0.57,5.98,4.83,
IDD,-,0.039,-,-,-,-,-,-,-,-,-,,Aii200industrials etf unt,,3.45,,3.48,3.51,3.45,3.45,-1.75,3.97,3.21,
RSR,20,0.468,-,0.001,-,-,-,-,-,-,-,,Aii200res etf unt,,5.07,1,5.18,5.21,5.07,5.07,-1.55,5.65,4.60,
MAM,6.815,0.154,-,-,-,-,-,-,-,-,-,,Aii300metals&Min etf unt,,4.40,10,4.39,4.43,4.41,4.30,0.58,4.83,3.90,
AGI,9.388,3.898,5.633,0.024,0.01,8.5,-4.95,-,-,-,-,,Ainsworth Game Tech,,0.085,0.1,0.086,0.094,0.094,0.084,-0.56,0.22,0.075,
AIZ,122.122,17.141,9.87,0.98,1.12,0.8,3.9,23.3,5.17,0.75,5.68,,Air New Zealand,,0.91,2,0.895,0.91,0.92,0.88,0.50,1.145,0.83,
AIG,-,-,0.181,0.001,-0.11,-,-8.38,-,-,-,-,,Aircruising Aust,,0.11,,0.02,0.08,0.11,0.11,-1.75,0.11,0.10,
AJL,437.14,20.548,41.897,0.131,1.32,1.5,16,12.5,5.5,2.91,2.75,,AJ Lucas Grp,,2.00,-7,2.00,2.05,2.14,1.96,-5.13,5.60,1.96,
ACL,1039.51,31.793,48.124,0.092,0.09,5.4,-4.6,-,-,-,-,,Alchemia Ltd,,0.485,-5.5,0.485,0.495,0.54,0.485,-11.93,0.81,0.345,
AAI,0.937,0.061,-,10.834,-,-,-14.02,-,11.4,-,0.91,,Alcoa Inc cdi,,12.51,-24,12.00,13.50,13.75,12.51,-3.63,47.10,12.50,
LEP,460.343,21.636,10.703,0.313,2.39,0.9,95.98,2.1,27,3.55,13.24,,ALE Prop Grp stp,,2.04,-2,2.04,2.07,2.08,2.03,-2.72,2.43,1.90,
ALS,1484.94,62.832,73.519,0.25,0.60,4.4,-132.84,-,7,-,2.64,,Alesco Corp,,2.65,4,2.60,2.66,2.67,2.52,-0.22,5.91,2.25,
AJX,325,28.673,-,0.011,-,-,-0.13,-,-,-,-,,Alexium Int Grp,,0.155,-0.5,0.14,0.155,0.17,0.15,-4.87,0.205,0.01,
AEJ,5252.61,415.708,748.456,0.047,-1.53,-,-58.71,-,-,-,-,,Alinta Energy Grp stp,,0.058,,0.058,0.06,0.06,0.058,-1.75,0.105,0.041,
ABQ,4224.25,163.978,12.019,0.01,0.06,0.8,2.3,2.0,0.5,4.60,10.87,,Allied Brands Ltd,,0.046,0.2,0.046,0.047,0.046,0.037,2.80,0.245,0.024,
ABQO,-,5.151,0.045,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,-,0.001,0.001,0.001,-1.75,0.005,0.001,
AEA,428.333,9.596,1.117,0.013,-,-,-3,-,-,-,-,,Altera Res Ltd,,0.31,4,0.30,0.31,0.31,0.27,13.07,0.36,0.048,
AEAO,100,1.069,-,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.15,,-,0.15,0.15,0.15,-1.75,0.16,0.06,
AIQ,40.75,20.514,5.028,0.141,1.45,0.7,-44.5,-,47,-,43.52,,Alternative Invest unt,,1.08,0.5,1.08,1.12,1.10,1.075,-1.28,1.20,0.91,
ALU,29,4.522,2.267,0.021,0.09,2.6,-6.97,-,-,-,-,,Altium Ltd,,0.23,,0.225,0.275,0.23,0.225,-1.75,0.39,0.20,
AMA,4495.39,29.452,18.066,0.016,-0.09,-,7.75,0.8,-,-,-,,AMA Grp Ltd,,0.059,2.1,0.049,0.062,0.067,0.039,53.51,0.078,0.019,
AHD,430.521,27.434,5.809,0.896,4.65,1.2,68.5,8.3,35,1.96,6.14,f,Amalgamated Hldgs,,5.70,-11,5.67,5.70,5.93,5.63,-3.64,6.24,4.552,
AMO,34.5,2.17,0.349,0.013,0.61,0.7,9.3,4.7,5.5,1.69,12.64,f,Ambertech Ltd,,0.435,4,0.365,0.435,0.44,0.40,8.38,0.63,0.34,
AMB,15,1.347,1.621,0.02,0.14,2.1,-13.07,-,-,-,-,,Ambition Grp Ltd,,0.30,1,0.18,0.30,0.30,0.275,1.70,0.42,0.21,
AKS,0.537,-,-,0.055,-,-,-,-,-,-,-,,Amcbf One,,101.95,-5,100.05,101.95,102.00,101.95,-1.80,104.17,101.95,
AKU,0.055,-,-,0.043,-,-,-,-,-,-,-,,Amcbf Thr,,103.19,,103.19,104.00,103.19,103.19,-1.75,104.00,103.19,
AKT,0.195,-,-,0.036,-,-,-,-,-,-,-,,Amcbf Two,,101.95,-74,100.05,101.95,102.69,101.95,-2.47,102.69,101.00,
AMH,1188.79,10.674,5.316,0.127,0.70,0.9,3.73,17.4,2,1.87,3.08,f,Amcil Ltd,,0.65,0.5,0.64,0.65,0.655,0.64,-0.97,0.72,0.595,
AMM,5297.18,165.878,113.117,0.24,0.18,1.9,2.78,12.1,0.9,3.09,2.69,f,Amcom Telecomm,,0.335,2,0.335,0.34,0.365,0.32,4.60,0.365,0.17,
AMC,20902.6,881.477,510.78,7.843,2.25,2.9,20.9,30.7,29.5,0.71,4.60,,Amcor Ltd,,6.42,-14,6.41,6.43,6.67,6.36,-3.88,7.04,4.669,
AEC,230.156,8.192,3.547,0.136,1.05,3.5,19.39,19.2,16.5,1.18,4.44,f,Ammtec Ltd,,3.72,12,3.65,3.75,3.72,3.60,1.58,3.72,2.06,
AGF,1116,42.601,37.075,0.292,0.99,0.9,10.02,8.6,8.47,1.18,9.79,,AMP Capital China unt,,0.865,,0.86,0.865,0.89,0.845,-1.75,1.20,0.675,
AMP,23899.2,1077.46,1039.87,11.23,0.80,6.8,37.1,14.6,30,1.24,5.54,p,AMP Ltd,,5.42,12,5.41,5.43,5.49,5.31,0.51,6.97,5.06,
ANQ,213.51,6.536,12.5,0.03,-,-,-5.5,-,-,-,-,,Anaeco Ltd,,0.17,-1,0.17,0.18,0.175,0.165,-7.31,0.30,0.15,
ANQOA,-,-,0.019,-,-,-,-,-,-,-,-,,  opt may12,,0.001,-0.3,-,-,0.004,0.004,-76.75,0.004,0.001,
ALT,1072.48,238.14,25.808,0.011,-,-,-0.24,-,-,-,-,,Analytica Ltd,,0.027,0.1,0.025,0.028,0.027,0.023,2.10,0.115,0.019,
ANN,2495.25,118.082,125.155,1.757,1.92,7.0,81.7,16.3,29,2.82,2.17,,Ansell Ltd,,13.35,50,13.25,13.35,13.35,12.84,2.14,13.73,9.07,
ANO,-,13.572,9.935,0.01,0.04,1.1,1.46,3.1,-,-,-,,Antaria Ltd,,0.045,,0.037,0.042,0.045,0.045,-1.75,0.06,0.032,
ADO,8995.37,3208.28,47.93,0.029,-,-,-0.8,-,-,-,-,,Anteo Diagnostics,,0.055,0.2,0.054,0.055,0.057,0.052,2.02,0.105,0.006,
ADOO,1018.33,422.688,-,0.006,-,-,-,-,-,-,-,,  opt sep10,,0.042,0.2,0.037,0.043,0.044,0.041,3.25,0.07,0.001,
ADOOA,-,1.58,-,0.001,-,-,-,-,-,-,-,,  opt feb11,,0.015,,0.015,0.025,0.015,0.015,-1.75,0.025,0.005,
ANP,2383.1,386.824,12.27,0.01,-,-,-0.55,-,-,-,-,,Antisense Therapeutic,,0.017,,0.017,0.018,0.017,0.016,-1.75,0.20,0.013,
ANZ,28899,1283.33,1491.7,58.989,9.99,2.3,144.8,15.9,108,1.34,4.69,f,ANZ Banking Grp,,23.05,,23.03,23.05,23.55,22.89,-1.75,26.23,18.73,
APE,14.627,0.342,0.382,0.377,8.81,1.4,121.6,10.4,62,1.96,4.92,f,AP Eagers Ltd,,12.60,9,12.52,12.99,12.70,12.50,-1.03,13.55,8.81,
APP,-,3.159,1.147,0.001,-,-,0.1,17.0,-,-,-,,APA Financial,,0.017,,0.017,0.021,0.017,0.017,-1.75,0.022,0.009,
APA,3114.46,156.774,131.744,2.017,-,-,25,14.9,31.75,0.79,8.53,,APA Grp stp,,3.72,1,3.71,3.73,3.79,3.71,-1.48,3.83,2.66,
AEZ,6493.83,102.344,205.227,0.015,0.24,0.1,-11.22,-,-,-,-,,APN European Retail stp,,0.027,-0.1,0.026,0.027,0.027,0.025,-5.32,0.115,0.024,
APN,3519.68,226.581,305.861,1.258,-0.78,-,16.7,12.6,4,4.17,1.90,f,APN News & Media,,2.10,-1,2.08,2.11,2.19,2.08,-2.22,2.61,1.63,
APD,898.924,9.933,13.454,0.034,0.21,1.0,-17.88,-,1.25,-,5.95,f,APN Prop Grp,,0.21,0.5,0.21,0.22,0.21,0.205,0.69,0.41,0.165,
AOP,3495.33,195.497,-,0.005,-,-,0.18,5.6,-,-,-,,Apollo Cons,,0.01,-0.1,0.009,0.01,0.011,0.01,-10.84,0.04,0.007,
AQL,-,9.426,3.09,0.003,-,-,-0.27,-,-,-,-,,Aquacarotene Ltd,,0.20,,0.10,0.20,0.20,0.20,-1.75,0.352,0.15,
APB,139.229,24.938,11.898,0.007,0.12,0.1,-7.66,-,-,-,-,,Arafura Pearls,,0.014,-0.3,0.015,0.018,0.017,0.014,-19.40,0.047,0.008,
ARP,283.725,15.305,6.865,0.428,1.22,4.8,40.44,14.6,17.5,2.31,2.97,f,ARB Corp,,5.90,23,5.90,5.95,5.99,5.67,2.31,6.40,3.696,
AAD,4103.94,140.447,80.631,0.308,1.10,0.9,2.73,36.4,14.3,0.19,14.37,,Ardent Leisure stp,,0.995,-2.5,0.98,1.00,1.03,0.98,-4.20,1.845,0.94,
ARG,833.279,22.739,23.468,3.674,5.82,1.0,26,23.3,25,1.04,4.12,f,Argo Invest,,6.07,15,6.04,6.08,6.10,5.95,0.78,7.05,5.61,
ASV,80,4.262,8.833,0.004,-,-,-0.44,-,-,-,-,,Argus Solutions,,0.055,,0.06,0.085,0.055,0.055,-1.75,0.878,0.006,
ARA,41.205,7.426,3.043,0.053,0.32,0.8,-2.46,-,1,-,3.85,,Ariadne Aust,,0.26,1,0.265,0.30,0.27,0.255,2.25,0.37,0.23,
ALL,8259.59,320.518,293.849,1.936,0.07,51.9,-31.3,-,4.5,-,1.24,,Aristocrat Leisure,,3.63,24,3.63,3.65,3.63,3.36,5.33,5.75,3.34,
AEM,510.909,97.961,65.096,0.003,-,-,-1.54,-,-,-,-,,Artist & Entertain,,0.009,0.1,0.008,0.011,0.009,0.008,10.75,0.025,0.007,
AKW,317.07,11.924,6.431,0.005,0.25,0.4,21.65,0.4,-,-,-,,Arturus Capital,,0.09,-1,0.09,0.10,0.11,0.09,-11.75,0.30,0.075,
APH,314.465,13.693,10.137,0.066,0.06,4.4,3.7,7.2,-,-,-,,Ascent Pharmahealth,,0.265,,0.265,0.275,0.275,0.265,-1.75,0.345,0.14,
AIO,42533.3,1999.49,2404.9,5.004,0.10,17.1,-41.9,-,-,-,-,,Asciano Grp stp,,1.71,2,1.705,1.715,1.745,1.675,-0.57,1.94,1.435,
AFA,287.35,17.977,2.861,0.034,0.02,5.5,-1.19,-,-,-,-,,ASF Grp Ltd,,0.11,-2,0.11,0.135,0.13,0.11,-17.13,0.43,0.075,
ASZ,675.846,43.593,22.99,0.226,0.06,24.8,9.43,15.8,6,1.57,4.03,f,ASG Grp Ltd,,1.49,4,1.49,1.50,1.51,1.44,1.01,1.55,0.81,
AJJ,17,3.571,2.884,0.014,0.01,7.3,-0.25,-,0.5,-,6.85,,Asia Liver Trans,,0.073,0.1,0.073,0.099,0.073,0.072,-0.36,0.19,0.007,
AJJO,-,-,0.75,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,-1.75,0.001,0.001,
AUF,51.9,5.47,2.301,0.107,1.00,1.1,-1.19,-,1,-,0.95,f,Asian Masters Fund,,1.05,2,1.05,1.20,1.05,1.03,0.19,1.06,0.98,
AKF,-,2.34,2.443,0.014,0.34,0.6,3.2,6.6,1.3,2.46,6.19,,ASK Funding Ltd,,0.21,,-,0.245,0.21,0.21,-1.75,0.37,0.185,
APZ,1735.56,204.409,181.212,0.273,0.68,0.7,-3.37,-,4.2,-,8.94,,Aspen Grp stp,,0.47,-1,0.465,0.47,0.495,0.465,-3.83,0.575,0.27,
ASP,12.499,0.733,0.17,0.024,-0.03,-,0.88,11.4,-,-,-,,Aspermont Ltd,,0.10,-3,0.09,0.13,0.13,0.10,-24.83,0.20,0.10,
AIR,74.406,1.934,-,0.025,0.46,2.4,27.61,4.0,-,-,-,,Astivita Renewables,,1.095,-0.5,1.07,1.095,1.15,1.05,-2.20,1.165,0.75,
AKR,2.5,0.854,19.066,0.015,1.62,0.4,-1.87,-,-,-,-,,Astra Capital Ltd,,0.71,,0.70,0.90,0.71,0.71,-1.75,0.85,0.51,
AJA,4390.16,211.591,433.9,0.155,0.76,0.4,-36.49,-,8.5,-,27.87,,Astro Jap Prop stp,,0.305,0.5,0.305,0.31,0.315,0.30,-0.08,0.515,0.29,
ATR,10,1.219,1.325,0.121,2.90,0.6,-11.79,-,-,-,-,,Astron Ltd,,1.85,-5,1.82,1.85,1.90,1.82,-4.38,2.70,1.61,
ASX,3833.76,123.878,117.233,5.204,3.19,9.4,180.6,16.6,163.6,1.10,5.46,f,ASX Ltd,,29.98,108,29.94,30.10,30.09,28.90,1.99,37.16,28.02,
ACG,64.3,11.634,12.374,0.013,0.04,3.3,-3.06,-,-,-,-,,Atcor Medical,,0.13,-2,0.13,0.145,0.15,0.13,-15.08,0.215,0.11,
ATI,14825.7,809.947,354.22,0.053,0.01,4.0,-0.12,-,-,-,-,,Atlantic Ltd,,0.04,,0.039,0.04,0.044,0.038,-1.75,0.07,0.01,
ATIO,375,131.479,74.829,0.008,-,-,-,-,-,-,-,,  opt dec11,,0.032,0.1,0.025,0.033,0.034,0.031,1.48,0.058,0.005,
ATP,511.857,7.718,8.853,0.013,0.13,0.8,-6.75,-,-,-,-,,Atlas Southsea Pearl,,0.105,1.5,0.095,0.105,0.11,0.09,14.92,0.145,0.08,
AIA,203.415,36.907,36.712,2.051,1.22,1.3,5.63,27.8,6.68,0.84,4.27,,Auckland Airport,,1.565,-4.5,1.56,1.57,1.605,1.55,-4.54,1.654,1.335,
AFV,1.58,0.014,-,0.014,-,-,-,-,-,-,-,,Aurora Funds Ltd,,1.56,-19,1.56,1.74,1.75,1.56,-12.61,2.00,1.56,
AIB,86.141,0.701,0.082,0.014,1.20,0.9,-5.76,-,23.5,-,20.61,,Aurora Global Tr unt,,1.14,3.5,1.14,1.22,1.14,1.125,1.42,7.50,0.977,
AUP,3.3,0.267,0.189,0.019,5.39,1.0,-,-,-,-,-,,Aurora Prop unt,,5.25,8,5.25,5.45,5.25,5.21,-0.20,5.40,4.40,
ABW,7.2,0.725,0.077,0.008,1.20,0.9,-30.42,-,9.5,-,8.60,,Aurora SAE ord unt,,1.105,1.5,1.105,1.115,1.105,1.10,-0.37,7.35,0.934,
AOD,355.859,8.316,13.325,0.043,1.02,1.0,-4.69,-,6.2,-,6.33,p,Aurora Sandringham ,,0.98,,0.98,0.99,0.985,0.975,-1.75,1.12,0.965,
AQF,43.75,0.354,-,0.033,-,-,-,-,-,-,-,f,AUS Gov Index Fund,,1.61,3,1.61,-,1.61,1.58,0.15,1.72,1.58,
ASL,2610.83,72.59,55.112,0.456,1.60,1.1,20.62,8.7,11,1.87,6.13,f,Ausdrill Ltd,,1.795,12,1.78,1.805,1.835,1.675,5.41,2.34,1.217,
AAX,2885.34,151.062,107.323,0.312,0.62,4.1,19,13.4,9.5,2.00,3.73,f,Ausenco Ltd,,2.55,14,2.54,2.55,2.60,2.42,4.06,5.95,1.71,
AAC,1046.54,110.679,166.444,0.404,2.42,0.6,-20.3,-,-,-,-,,Aust Agriculture,,1.53,2.5,1.50,1.55,1.54,1.48,-0.09,1.595,1.22,
AAK,12321.6,79.616,255.134,0.014,0.02,0.2,0.03,13.3,-,-,-,,Aust China Hldgs,,0.004,,0.004,0.005,0.004,0.004,-1.75,0.016,0.003,
AAKO,7184.25,38.752,4.5,0.003,-,-,-,-,-,-,-,,  opt dec13,,0.001,,-,0.001,0.001,0.001,-1.75,0.005,0.001,
AEU,539.147,15.546,24.332,0.082,1.29,0.5,9.4,6.4,-,-,-,,Aust Education unt,,0.605,5,0.605,0.62,0.61,0.56,7.26,0.66,0.275,
AYF,2.82,0.212,0.132,0.022,6.45,1.0,1,632.0,50,0.02,7.91,p,Aust Enhanced unt,,6.32,3,6.38,6.44,6.32,6.29,-1.27,6.55,5.84,
AEF,1.528,0.031,0.013,0.021,8.11,2.6,139,15.1,182,0.76,8.67,f,Aust Ethical,,21.00,-70,19.50,22.50,21.70,20.00,-4.98,37.00,20.00,
AFI,1090.27,43.765,41.643,4.995,4.49,1.1,18.6,27.2,21,0.89,4.16,f,Aust Foundation,,5.05,15,5.04,5.06,5.08,4.92,1.31,5.41,4.52,
AFIN,5.86,0.105,-,0.086,-,-,-,-,-,-,-,,  new,,4.80,5,4.70,4.84,4.80,4.75,-0.70,4.80,4.51,
AIX,11944.6,256.986,231.8,1.182,2.62,0.7,19.37,9.8,10,1.94,5.25,,Aust Infra unt,,1.905,10.5,1.90,1.91,1.935,1.785,4.08,2.09,1.44,
ALF,200.228,5.596,8.961,0.073,1.37,0.8,53.65,2.1,7,7.66,6.25,f,Aust Leaders,,1.12,,1.12,1.13,1.12,1.10,-1.75,1.265,1.045,
ALFO,-,10.575,-,-,-,-,-,-,-,-,-,,  opt nov10,,0.003,,0.001,0.006,0.003,0.003,-1.75,0.10,0.003,
API,1502.34,97.487,20.495,0.203,0.79,0.5,6.1,6.8,3,2.03,7.23,f,Aust Pharmaceutical,,0.415,0.5,0.405,0.42,0.42,0.40,-0.53,0.939,0.365,
APK,14,5.262,4.72,0.041,-,-,-3.1,-,-,-,-,,Aust Power,,0.40,-2,0.40,0.42,0.42,0.40,-6.51,0.50,0.18,
AUI,24.682,0.848,0.721,0.684,7.49,0.9,18.7,35.8,25,0.75,3.73,f,Aust United Invest,,6.70,-11,6.70,6.95,7.00,6.62,-3.36,7.90,6.40,
AVG,87.521,15.353,28.657,0.032,0.98,0.3,11.2,2.2,-,-,-,,Aust Vintage Ltd,,0.25,-1,0.25,0.27,0.27,0.24,-5.60,0.49,0.165,
ASB,281.313,24.249,26.962,0.429,1.30,1.8,4.35,52.4,6,0.72,2.63,,Austal Ltd,,2.28,-2,2.27,2.34,2.34,2.25,-2.62,3.12,1.935,
AUN,17355.6,392.847,366.096,1.229,-0.28,-,3.5,27.9,-,-,-,,Austar United,,0.975,3.5,0.97,0.98,0.98,0.935,1.97,1.465,0.84,
AUB,103.439,5.892,11.74,0.258,0.92,5.3,32.49,15.1,21,1.55,4.29,f,Austbrokers Hldgs,,4.89,18,4.71,4.89,4.89,4.67,2.07,5.65,4.33,
AEO,179.968,45.171,25.614,0.622,-0.57,-,11.98,15.1,9.1,1.32,5.04,f,Austereo Grp Ltd,,1.805,13.5,1.65,1.85,1.85,1.66,6.33,1.925,1.27,
ANG,261.705,21.212,12.082,0.246,0.52,6.8,26.32,13.5,8.5,3.10,2.39,f,Austin Engineer,,3.55,,3.46,3.55,3.55,3.43,-1.75,3.60,1.81,
ACK,103.619,4.083,3.008,0.02,0.24,0.6,-6.58,-,-,-,-,,Austock Grp Ltd,,0.15,1,0.145,0.15,0.15,0.135,5.39,0.33,0.135,
AYX,-,0.065,0.006,0.012,0.24,4.2,-2.5,-,-,-,-,,Austofix Grp Ltd,,1.00,,-,1.25,1.00,1.00,-1.75,1.25,0.75,
ALZ,4585.66,341.181,553.617,1.615,3.44,0.8,14.9,18.8,12,1.24,4.29,,Australand Prop stp,,2.80,14,2.77,2.80,2.80,2.65,3.51,3.05,2.125,
AIY,27.54,1.279,1.271,0.002,0.03,1.0,0.05,60.0,-,-,-,,Authorised Invest,,0.03,-0.5,0.009,0.03,0.03,0.03,-16.04,0.055,0.008,
AIYO,-,0.05,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.016,,-,0.015,0.016,0.016,-1.75,0.016,0.01,
ATJ,40,16.115,1.485,0.009,0.02,2.5,-4.29,-,-,-,-,,Auto Tech Ltd,,0.05,,0.043,0.05,0.05,0.048,-1.75,0.07,0.036,
ATJO,-,1.999,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.003,,0.003,0.009,0.003,0.003,-1.75,0.011,0.003,
